txtStim,stimFile,AI_Resp,ExplanationFile,Loop_1.thisRepN,Loop_1.thisTrialN,Loop_1.thisN,Loop_1.thisIndex,Loop_2.thisRepN,Loop_2.thisTrialN,Loop_2.thisN,Loop_2.thisIndex,Loop_3.thisRepN,Loop_3.thisTrialN,Loop_3.thisN,Loop_3.thisIndex,Loop_4.thisRepN,Loop_4.thisTrialN,Loop_4.thisN,Loop_4.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials_2.thisRepN,trials_2.thisTrialN,trials_2.thisN,trials_2.thisIndex,trials_3.thisRepN,trials_3.thisTrialN,trials_3.thisN,trials_3.thisIndex,trials_4.thisRepN,trials_4.thisTrialN,trials_4.thisN,trials_4.thisIndex,trial_start,Text_Intro_Txt.started,Text_Intro_Txt.stopped,Question_Txt_5.started,Question_Txt_5.stopped,Accept_Deny_Button_5.response,Accept_Deny_Button_5.rt,Accept_Deny_Button_5.started,Accept_Deny_Button_5.stopped,ConfidenceSlider_5.response,ConfidenceSlider_5.rt,ConfidenceSlider_5.started,ConfidenceSlider_5.stopped,DenySlider_5.response,DenySlider_5.rt,DenySlider_5.started,DenySlider_5.stopped,mouse_8.x,mouse_8.y,mouse_8.leftButton,mouse_8.midButton,mouse_8.rightButton,mouse_8.time,mouse_8.clicked_name,mouse_8.started,mouse_8.stopped,Click_to_Continue_8.started,Click_to_Continue_8.stopped,trial_end,Q1_Slider.response,Q2_Slider.response,Q3_Slider.response,Q4_Slider.response,Q5_Slider.response,Q6_Slider.response,Q7_Slider.response,Q8_Slider.response,Q9_Slider.response,Q10_Slider.response,Q11_Slider.response,Q12_Slider.response,Q13_Slider.response,Q14_Slider.response,Q15_Slider.response,Q16_Slider.response,Q17_Slider.response,Q18_Slider.response,Q19_Slider.response,Q20_Slider.response,Q21_Slider.response,Q22_Slider.response,Q23_Slider.response,Conversational_Intro_Txt.started,Conversational_Intro_Txt.stopped,Accept_Deny_Button.response,Accept_Deny_Button.rt,Accept_Deny_Button.started,Accept_Deny_Button.stopped,ConfidenceSlider.response,ConfidenceSlider.rt,ConfidenceSlider.started,ConfidenceSlider.stopped,Experimental_Images.started,Experimental_Images.stopped,DenySlider.response,DenySlider.rt,DenySlider.started,DenySlider.stopped,mouse.x,mouse.y,mouse.leftButton,mouse.midButton,mouse.rightButton,mouse.time,mouse.clicked_name,mouse.started,mouse.stopped,Click_to_Continue.started,Click_to_Continue.stopped,Feature_Intro_Txt.started,Feature_Intro_Txt.stopped,Question_Txt_3.started,Question_Txt_3.stopped,Accept_Deny_Button_3.response,Accept_Deny_Button_3.rt,Accept_Deny_Button_3.started,Accept_Deny_Button_3.stopped,ConfidenceSlider_3.response,ConfidenceSlider_3.rt,ConfidenceSlider_3.started,ConfidenceSlider_3.stopped,Experimental_Images_3.started,Experimental_Images_3.stopped,DenySlider_3.response,DenySlider_3.rt,DenySlider_3.started,DenySlider_3.stopped,Click_to_Continue_6.started,Click_to_Continue_6.stopped,PresstoCont_8.started,PresstoCont_8.stopped,Image_Intro_Txt.started,Image_Intro_Txt.stopped,Question_Txt_4.started,Question_Txt_4.stopped,Accept_Deny_Button_4.response,Accept_Deny_Button_4.rt,Accept_Deny_Button_4.started,Accept_Deny_Button_4.stopped,ConfidenceSlider_4.response,ConfidenceSlider_4.rt,ConfidenceSlider_4.started,ConfidenceSlider_4.stopped,Experimental_Images_4.started,Experimental_Images_4.stopped,DenySlider_4.response,DenySlider_4.rt,DenySlider_4.started,DenySlider_4.stopped,mouse_7.x,mouse_7.y,mouse_7.leftButton,mouse_7.midButton,mouse_7.rightButton,mouse_7.time,mouse_7.clicked_name,mouse_7.started,mouse_7.stopped,Click_to_Continue_7.started,Click_to_Continue_7.stopped,PresstoCont_7.started,PresstoCont_7.stopped,Intro_Text.started,Intro_Text.stopped,Stim_slider.response,Stim_slider.rt,Stim_slider.started,Stim_slider.stopped,mouse_5.x,mouse_5.y,mouse_5.leftButton,mouse_5.midButton,mouse_5.rightButton,mouse_5.time,mouse_5.clicked_name,mouse_5.started,mouse_5.stopped,Click_to_Continue_5.started,Click_to_Continue_5.stopped,Choice_4_Intro_Txt.started,Choice_4_Intro_Txt.stopped,Question_Txt_9.started,Question_Txt_9.stopped,Accept_Deny_Button_9.response,Accept_Deny_Button_9.rt,Accept_Deny_Button_9.started,Accept_Deny_Button_9.stopped,ConfidenceSlider_9.response,ConfidenceSlider_9.rt,ConfidenceSlider_9.started,ConfidenceSlider_9.stopped,Experimental_Images_9.started,Experimental_Images_9.stopped,DenySlider_9.response,DenySlider_9.rt,DenySlider_9.started,DenySlider_9.stopped,mouse_12.x,mouse_12.y,mouse_12.leftButton,mouse_12.midButton,mouse_12.rightButton,mouse_12.time,mouse_12.clicked_name,mouse_12.started,mouse_12.stopped,Click_to_Continue_12.started,Click_to_Continue_12.stopped,end_Txt.started,end_Txt.stopped,participant,session,date,expName,psychopyVersion,frameRate,
Question 8:,stim/Tp_D_CRD_M_N_nat00048_nat00049_11067.jpg,"The AI system has determined that the above image is not authentic.
Do you accept or deny this claim?",stim/conversational_Tp_D_CRD_M_N_nat00048_nat00049_11067.jpg.png,,,,,0,7,7,7,,,,,,,,,,,,,,,,,,,,,,,,,12:42:38,,,,,,,,,,,,,,,,,,,,,,,,,,,,12:43:02,,,,,,,,,,,,,,,,,,,,,,,,1921.9975755000487,1932.0276178000495,1.0,19.894578600069508,1932.0276178000495,None,3.0,22.3336320000235,1932.0276178000495,None,1932.0276178000495,None,3.0,23.769319899962284,1932.0276178000495,None,"[-0.57592595, -0.43703705, 0.48703703, 0.5574074]","[-0.107407406, -0.2935185, -0.20277777, -0.45555556]","[1, 1, 1, 1]","[0, 0, 0, 0]","[0, 0, 0, 0]","[9.725453399936669, 12.16729180002585, 13.644432700006291, 14.30361860000994]",['Click_to_Continue'],10.035530630033463,None,1945.8089721000288,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,006,001,2022-08-04_12h26.23.355,CSVTrial3,2022.1.3,59.13345829872534,
Question 9:,stim/Au_arc_30794.jpg,"The AI system has determined that the above image is authentic.
Do you accept or deny this claim?",stim/conversational_Au_arc_30794.jpg.png,,,,,0,8,8,8,,,,,,,,,,,,,,,,,,,,,,,,,12:43:02,,,,,,,,,,,,,,,,,,,,,,,,,,,,12:43:36,,,,,,,,,,,,,,,,,,,,,,,,1946.3800344000338,1956.401393600041,1.0,16.867938099894673,1956.401393600041,None,4.0,18.539281900040805,1956.401393600041,None,1956.401393600041,None,1.0,31.24506929994095,1956.401393600041,None,"[-0.59537035, -0.59074074, -0.575, -0.34166667, 0.3, 0.53518516]","[-0.085185185, -0.09907407, -0.074074075, -0.2935185, -0.20648149, -0.45833334]","[1, 1, 1, 1, 1, 1]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[4.7239512000232935, 5.782431400031783, 6.668136099935509, 8.364994099945761, 20.84915020002518, 24.146813199971803]",['Click_to_Continue'],10.028292329981923,None,1977.6618661000393,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,006,001,2022-08-04_12h26.23.355,CSVTrial3,2022.1.3,59.13345829872534,
Question 10:,stim/Au_nat_30352.jpg,"The AI system has determined that the above image is not authentic.
Do you accept or deny this claim?",stim/conversational_Au_nat_30352.jpg.png,,,,,0,9,9,9,,,,,,,,,,,,,,,,,,,,,,,,,12:43:36,,,,,,,,,,,,,,,,,,,,,,,,,,,,12:43:57,,,,,,,,,,,,,,,,,,,,,,,,1980.6037731000688,1990.647857700009,1.0,16.336880199960433,1990.6199895000318,None,4.0,18.536230799974874,1990.6199895000318,None,1990.6199895000318,None,3.0,19.739302500034682,1990.6199895000318,None,"[-0.5601852, -0.35833332, 0.50555557, 0.5388889]","[-0.10185185, -0.2962963, -0.18796296, -0.45277777]","[1, 1, 1, 1]","[0, 0, 0, 0]","[0, 0, 0, 0]","[6.154720999998972, 8.395886300015263, 9.624457900063135, 10.260966600035317]",['Click_to_Continue'],10.033012240077369,None,2000.380713499966,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,006,001,2022-08-04_12h26.23.355,CSVTrial3,2022.1.3,59.13345829872534,
Question 12:,stim/Au_arc_30827.jpg.png,"The AI system has determined that the above image is authentic.
Do you accept or deny this claim?",stim/conversational_Au_arc_30827.jpg.png,,,,,0,10,10,10,,,,,,,,,,,,,,,,,,,,,,,,,12:43:57,,,,,,,,,,,,,,,,,,,,,,,,,,,,12:44:21,,,,,,,,,,,,,,,,,,,,,,,,2000.9339398000157,2010.9698362000054,1.0,20.494666500017047,2010.9322197999572,None,4.0,21.360792299965397,2010.9322197999572,None,2010.9322197999572,None,1.0,23.55632620002143,2010.9322197999572,None,"[-0.587037, -0.35277778, 0.31203705, 0.5777778]","[-0.106481485, -0.29722223, -0.2212963, -0.45]","[1, 1, 1, 1]","[0, 0, 0, 0]","[0, 0, 0, 0]","[10.365867100073956, 11.215001399978064, 13.46476750005968, 14.47119399998337]",['Click_to_Continue'],10.017757140100002,None,2024.5291073999833,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,006,001,2022-08-04_12h26.23.355,CSVTrial3,2022.1.3,59.13345829872534,
Question 13:,stim/Au_art_10012.jpg,"The AI system has determined that the above image is authentic.
Do you accept or deny this claim?",stim/conversational_Au_art_10012.jpg.png,,,,,0,11,11,11,,,,,,,,,,,,,,,,,,,,,,,,,12:44:21,,,,,,,,,,,,,,,,,,,,,,,,,,,,12:44:40,,,,,,,,,,,,,,,,,,,,,,,,2025.4647378000664,2035.4865075000562,1.0,15.508792100008577,2035.4865075000562,None,5.0,16.262083500041626,2035.4865075000562,None,2035.4865075000562,None,3.0,18.36769920005463,2035.4865075000562,None,"[-0.587963, -0.5861111, -0.26574075, 0.4787037, 0.5685185]","[-0.107407406, -0.10277778, -0.2935185, -0.19074073, -0.4611111]","[1, 1, 1, 1, 1]","[0, 0, 0, 0, 0]","[0, 0, 0, 0, 0]","[3.664975899970159, 5.379216099972837, 6.115582600003108, 8.219999399967492, 8.908075999934226]",['Click_to_Continue'],10.034352739923634,None,2043.8684265000047,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,006,001,2022-08-04_12h26.23.355,CSVTrial3,2022.1.3,59.13345829872534,
Question 14:,stim/Tp_D_CRN_M_B_nat10165_nat10164_12100.jpg,"The AI system has determined that the above image is not authentic.
Do you accept or deny this claim?",stim/conversational_Tp_D_CRN_M_B_nat10165_nat10164_12100.jpg.png,,,,,0,12,12,12,,,,,,,,,,,,,,,,,,,,,,,,,12:44:40,,,,,,,,,,,,,,,,,,,,,,,,,,,,12:44:59,,,,,,,,,,,,,,,,,,,,,,,,2044.4510956000304,2054.4945809000637,2.0,15.587700800038874,2054.4672713000327,None,4.0,16.15250670001842,2054.4672713000327,None,2054.4672713000327,None,1.0,18.150234299944714,2054.4672713000327,None,"[-0.31111112, -0.325, -0.35925925, 0.29074073, 0.54444444]","[-0.08611111, -0.10462963, -0.31296295, -0.2074074, -0.43888888]","[1, 1, 1, 1, 1]","[0, 0, 0, 0, 0]","[0, 0, 0, 0, 0]","[4.8687501000240445, 5.399061699979939, 5.98851359996479, 8.011591000016779, 8.736431299941614]",['Click_to_Continue'],10.033081639907323,None,2062.642771300045,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,006,001,2022-08-04_12h26.23.355,CSVTrial3,2022.1.3,59.13345829872534,
Question 15:,stim/Tp_D_CRN_M_N_art10115_cha00086_11526.jpg,"The AI system has determined that the above image is authentic.
Do you accept or deny this claim?",stim/conversational_Tp_D_CRN_M_N_art10115_cha00086_11526.jpg.png,,,,,0,13,13,13,,,,,,,,,,,,,,,,,,,,,,,,,12:44:59,,,,,,,,,,,,,,,,,,,,,,,,,,,,12:45:22,,,,,,,,,,,,,,,,,,,,,,,,2063.2663664000574,2073.3170165000483,2.0,17.586142800049856,2073.282838599989,None,5.0,19.349157199962065,2073.282838599989,None,2073.282838599989,None,1.0,21.512703599990346,2073.282838599989,None,"[-0.31851852, -0.2537037, 0.30092594, 0.5787037]","[-0.10092592, -0.28333333, -0.20555556, -0.44166666]","[1, 1, 1, 1]","[0, 0, 0, 0]","[0, 0, 0, 0]","[7.408632400096394, 9.131556500098668, 11.420253399992362, 12.686349600087851]",['Click_to_Continue'],10.028082840028219,None,2084.824942599982,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,006,001,2022-08-04_12h26.23.355,CSVTrial3,2022.1.3,59.13345829872534,
Question 16:,stim/Tp_D_CRN_M_N_nat10154_nat10138_12076.jpg,"The AI system has determined that the above image is not authentic.
Do you accept or deny this claim?",stim/conversational_Tp_D_CRN_M_N_nat10154_nat10138_12076.jpg.png,,,,,0,14,14,14,,,,,,,,,,,,,,,,,,,,,,,,,12:45:22,,,,,,,,,,,,,,,,,,,,,,,,,,,,12:45:52,,,,,,,,,,,,,,,,,,,,,,,,2086.047173100058,2096.104530600016,2.0,18.65954080002848,2096.075847500004,None,4.0,21.306238599936478,2096.075847500004,None,2096.075847500004,None,1.0,29.520215600030497,2096.075847500004,None,"[-0.31574073, -0.3472222, 0.28425926, 0.3037037, 0.5537037]","[-0.098148145, -0.29537037, -0.20185184, -0.20092593, -0.44722223]","[1, 1, 1, 1, 1]","[0, 0, 0, 0, 0]","[0, 0, 0, 0, 0]","[8.467400599969551, 10.964778200024739, 18.75616800005082, 19.34676710003987, 20.147959899972193]",['Click_to_Continue'],10.041886750026606,None,2115.6115756999934,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,006,001,2022-08-04_12h26.23.355,CSVTrial3,2022.1.3,59.13345829872534,
Question 17: ,stim/Au_art_20005.jpg,"The AI system has determined that the above image is authentic.
Do you accept or deny this claim?",stim/conversational_Au_art_20005.jpg.png,,,,,0,15,15,15,,,,,,,,,,,,,,,,,,,,,,,,,12:45:52,,,,,,,,,,,,,,,,,,,,,,,,,,,,12:46:14,,,,,,,,,,,,,,,,,,,,,,,,2116.2955729999812,2126.3403030000627,2.0,18.72440279996954,2126.3056556000374,None,4.0,20.689095200039446,2126.3056556000374,None,2126.3056556000374,None,1.0,21.692961400025524,2126.3056556000374,None,"[-0.32685184, -0.37407407, 0.30462962, 0.53981483]","[-0.08425926, -0.31388888, -0.19814815, -0.46203703]","[1, 1, 1, 1]","[0, 0, 0, 0]","[0, 0, 0, 0]","[8.551897699944675, 10.553884899942204, 11.557322300039232, 12.191163699957542]",['Click_to_Continue'],10.029850849881768,None,2138.0292964000255,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,006,001,2022-08-04_12h26.23.355,CSVTrial3,2022.1.3,59.13345829872534,
Question 18:,stim/Au_art_20034.jpg.png,"The AI system has determined that the above image is authentic.
Do you accept or deny this claim?",stim/conversational_Au_art_20034.jpg.png,,,,,0,16,16,16,,,,,,,,,,,,,,,,,,,,,,,,,12:46:14,,,,,,,,,,,,,,,,,,,,,,,,,,,,12:46:46,,,,,,,,,,,,,,,,,,,,,,,,2138.557284099981,2148.6043024000246,2.0,26.33855190000031,2148.5722042999696,None,4.0,27.341399000026286,2148.5722042999696,None,2148.5722042999696,None,1.0,30.568584900000133,2148.5722042999696,None,"[-0.30833334, -0.3074074, -0.33333334, -0.35277778, 0.30277777, 0.56666666]","[-0.096296296, -0.023148147, -0.12592593, -0.29814816, -0.20555556, -0.46666667]","[1, 1, 1, 1, 1, 1]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[14.70427029998973, 15.826695000054315, 16.212264699977823, 17.15749849996064, 20.454260500031523, 21.38212940003723]",['Click_to_Continue'],10.028338039875962,None,2169.164623599965,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,006,001,2022-08-04_12h26.23.355,CSVTrial3,2022.1.3,59.13345829872534,
Question 19:,stim/Tp_D_CRN_M_N_cha10137_art00021_12210.jpg,"The AI system has determined that the above image is authentic.
Do you accept or deny this claim?",stim/conversational_Tp_D_CRN_M_N_cha10137_art00021_12210.jpg.png,,,,,0,17,17,17,,,,,,,,,,,,,,,,,,,,,,,,,12:46:46,,,,,,,,,,,,,,,,,,,,,,,,,,,,12:47:09,,,,,,,,,,,,,,,,,,,,,,,,2170.0233826000476,2180.0463878000155,2.0,14.619656300055794,2180.0463878000155,None,5.0,19.156543000019155,2180.0463878000155,None,2180.0463878000155,None,1.0,21.983297599945217,2180.0463878000155,None,"[-0.32037038, -0.26759258, 0.30555555, 0.5388889]","[-0.09907407, -0.29907408, -0.2, -0.4537037]","[1, 1, 1, 1]","[0, 0, 0, 0]","[0, 0, 0, 0]","[4.429739799932577, 8.964173099957407, 11.839973199996166, 12.688731799949892]",['Click_to_Continue'],10.027590839890763,None,2192.0588309000013,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,006,001,2022-08-04_12h26.23.355,CSVTrial3,2022.1.3,59.13345829872534,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,2.0,4.0,2.0,3.0,2.0,2.0,2.0,4.0,4.0,4.0,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,006,001,2022-08-04_12h26.23.355,CSVTrial3,2022.1.3,59.13345829872534,
Question 1:,stim/Au_ani_00001.jpg,"The AI system has determined that the above image is authentic. 
Do you accept or deny this claim?",stim/feature_based_Au_ani_00001.jpg.png,,,,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,"Thursday, August 04, 2022 12:49:34",,,,,,,,,,,,,,,,,,,,,,,,,,,,"Thursday, August 04, 2022 12:50:09",,,,,,,,,,,,,4.0,2.0,2.0,2.0,2.0,3.0,4.0,2.0,2.0,4.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,2338.0832552000647,2348.1498133999994,2348.12311819999,None,1.0,17.629005099995993,2348.12311819999,None,4.0,21.982924800016917,2348.12311819999,None,2348.12311819999,None,1.0,34.71829989994876,2348.12311819999,None,2372.8377751000226,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,006,001,2022-08-04_12h26.23.355,CSVTrial3,2022.1.3,59.13345829872534,
Question 2:,stim/Tp_D_CNN_S_B_ind00018_ind00089_00007.tif,"The AI system has determined that the above image is authentic. 
Do you accept or deny this claim?",stim/feature_based_Tp_D_CNN_S_B_ind00018_ind00089_00007.tif.png,,,,,,,,,0,1,1,1,,,,,,,,,,,,,,,,,,,,,"Thursday, August 04, 2022 12:50:09",,,,,,,,,,,,,,,,,,,,,,,,,,,,"Thursday, August 04, 2022 12:50:36",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2373.5442552999593,2383.580890799989,2383.554062400013,None,2.0,22.37006410001777,2383.554062400013,None,4.0,24.381006599985994,2383.554062400013,None,2383.554062400013,None,1.0,25.63081190001685,2383.554062400013,None,2399.2101971000666,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,006,001,2022-08-04_12h26.23.355,CSVTrial3,2022.1.3,59.13345829872534,
Question 3:,stim/Au_ani_00003.jpg,"The AI system has determined that the above image is authentic.
Do you accept or deny this claim?",stim/feature_based_Au_ani_00003.jpg.png,,,,,,,,,0,2,2,2,,,,,,,,,,,,,,,,,,,,,"Thursday, August 04, 2022 12:50:36",,,,,,,,,,,,,,,,,,,,,,,,,,,,"Thursday, August 04, 2022 12:51:06",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2399.775960400002,2409.8187211999903,2409.79044110002,None,2.0,28.38460530003067,2409.79044110002,None,4.0,29.099064900074154,2409.79044110002,None,2409.79044110002,None,1.0,30.283297699992545,2409.79044110002,None,2430.095088900067,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,006,001,2022-08-04_12h26.23.355,CSVTrial3,2022.1.3,59.13345829872534,
Question 4:,stim/Au_ani_00005.jpg,"The AI system has determined that the above image is authentic.
Do you accept or deny this claim?",stim/feature_based_Au_ani_00005.jpg.png,,,,,,,,,0,3,3,3,,,,,,,,,,,,,,,,,,,,,"Thursday, August 04, 2022 12:51:06",,,,,,,,,,,,,,,,,,,,,,,,,,,,"Thursday, August 04, 2022 12:51:29",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2430.5589062999934,2440.6010791000444,2440.5696425000206,None,2.0,16.73409859999083,2440.5696425000206,None,4.0,19.62714210001286,2440.5696425000206,None,2440.5696425000206,None,3.0,22.452968999976292,2440.5696425000206,None,2453.049026999972,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,006,001,2022-08-04_12h26.23.355,CSVTrial3,2022.1.3,59.13345829872534,
Question 5:,stim/Tp_D_CND_M_N_art00076_art00077_10289.tif,"The AI system has determined that the above image is not authentic.
Do you accept or deny this claim?",stim/feature_based_Tp_D_CND_M_N_art00076_art00077_10289.tif.png,,,,,,,,,0,4,4,4,,,,,,,,,,,,,,,,,,,,,"Thursday, August 04, 2022 12:51:29",,,,,,,,,,,,,,,,,,,,,,,,,,,,"Thursday, August 04, 2022 12:51:52",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2453.589022799977,2463.6309529000428,2463.605958100059,None,1.0,17.80854170001112,2463.605958100059,None,4.0,19.66362690005917,2463.605958100059,None,2463.605958100059,None,3.0,21.769626799970865,2463.605958100059,None,2475.3994652000256,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,006,001,2022-08-04_12h26.23.355,CSVTrial3,2022.1.3,59.13345829872534,
Question 6:,stim/Tp_D_CND_M_N_art00077_art00076_10290.tif,"The AI system has determined that the above image is not authentic.
Do you accept or deny this claim?",stim/feature_based_Tp_D_CND_M_N_art00077_art00076_10290.tif.png,,,,,,,,,0,5,5,5,,,,,,,,,,,,,,,,,,,,,"Thursday, August 04, 2022 12:51:52",,,,,,,,,,,,,,,,,,,,,,,,,,,,"Thursday, August 04, 2022 12:52:15",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2475.873997900053,2485.91668819997,2485.8882868000073,None,1.0,19.91489450004883,2485.8882868000073,None,4.0,20.969139500055462,2485.8882868000073,None,2485.8882868000073,None,3.0,22.57831080001779,2485.8882868000073,None,2498.485520599992,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,006,001,2022-08-04_12h26.23.355,CSVTrial3,2022.1.3,59.13345829872534,
Question 7:,stim/Au_ani_00017.jpg,"The AI system has determined that the above image is authentic.
Do you accept or deny this claim?",stim/feature_based_Au_ani_00017.jpg.png,,,,,,,,,0,6,6,6,,,,,,,,,,,,,,,,,,,,,"Thursday, August 04, 2022 12:52:15",,,,,,,,,,,,,,,,,,,,,,,,,,,,"Thursday, August 04, 2022 12:52:44",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2499.28908779996,2509.334528599982,2509.302084599971,None,1.0,23.462795300059952,2509.302084599971,None,4.0,25.251898599904962,2509.302084599971,None,2509.302084599971,None,3.0,28.253691200050525,2509.302084599971,None,2527.574570500059,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,006,001,2022-08-04_12h26.23.355,CSVTrial3,2022.1.3,59.13345829872534,
Question 8:,stim/Tp_D_CND_M_N_ani00018_sec00096_00138.tif,"The AI system has determined that the above image is authentic.
Do you accept or deny this claim?",stim/feature_based_Tp_D_CND_M_N_ani00018_sec00096_00138.tif.png,,,,,,,,,0,7,7,7,,,,,,,,,,,,,,,,,,,,,"Thursday, August 04, 2022 12:52:44",,,,,,,,,,,,,,,,,,,,,,,,,,,,"Thursday, August 04, 2022 12:53:08",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2528.3091422000434,2538.3397272999864,2538.314028099994,None,2.0,19.399611999979243,2538.314028099994,None,3.0,21.41087120003067,2538.314028099994,None,2538.314028099994,None,3.0,23.58095449989196,2538.314028099994,None,2551.9286561000627,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,006,001,2022-08-04_12h26.23.355,CSVTrial3,2022.1.3,59.13345829872534,
Question 9:,stim/Au_txt_00005.jpg,"The AI system has determined that the above image is not authentic.
Do you accept or deny this claim?",stim/feature_based_Au_txt_00005.jpg.png,,,,,,,,,0,8,8,8,,,,,,,,,,,,,,,,,,,,,"Thursday, August 04, 2022 12:53:08",,,,,,,,,,,,,,,,,,,,,,,,,,,,"Thursday, August 04, 2022 12:53:36",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2552.478545299964,2562.5204577000113,2562.490620900062,None,2.0,22.728953400044702,2562.490620900062,None,3.0,24.874861999996938,2562.490620900062,None,2562.490620900062,None,1.0,26.858155499910936,2562.490620900062,None,2579.3752609000076,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,006,001,2022-08-04_12h26.23.355,CSVTrial3,2022.1.3,59.13345829872534,
