Accuracy,Precision,Recall
0.5978260869565217,0.5978260869565217,0.5978260869565217
0.5978260869565217,0.5978260869565217,0.5978260869565217
0.8804347826086957,0.8804347826086957,0.8804347826086957
1.0,1.0,1.0
0.5217391304347826,0.5217391304347826,0.5217391304347826
0.6956521739130435,0.6956521739130435,0.6956521739130435
