Accuracy,Precision,Recall
0.6218487394957983,0.6218487394957983,0.6218487394957983
0.6218487394957983,0.6218487394957983,0.6218487394957983
0.5210084033613446,0.5210084033613446,0.5210084033613446
0.5966386554621849,0.5966386554621849,0.5966386554621849
0.48739495798319327,0.48739495798319327,0.48739495798319327
0.5798319327731093,0.5798319327731093,0.5798319327731093
