Accuracy,Precision,Recall,AUC
0.6470588235294118,0.6470588235294118,0.6470588235294118,0.6571428571428573
0.5294117647058824,0.5294117647058824,0.5294117647058824,0.5785714285714286
0.5882352941176471,0.5882352941176471,0.5882352941176471,0.5642857142857143
0.5882352941176471,0.5882352941176471,0.5882352941176471,0.6071428571428571
0.6470588235294118,0.6470588235294118,0.6470588235294118,0.6571428571428573
0.5294117647058824,0.5294117647058824,0.5294117647058824,0.5571428571428572
