EA,EL,PI,PR,PG,TH,AX,AY,AZ,GX,GY,GZ,MX,MY,MZ,SA,SR,SF,HR,BI,left eye 1,left eye 2,right eye 1,right eye 2,Accuracy of AI response,Image authentic?,response
0.35822635177037015,-0.3918293943940149,-1.6895764002046127,-3.741719737323732,0.9828072318071667,-1.8882066598015215,-2.7304888743959403,-2.0013113917454697,-0.7773596966872725,0.2168647888862812,0.34036679669133874,-0.09135721124485222,0.2579334144501198,0.2966515967777002,-0.02854119342332862,1.2592633395479962,2.412239406695189,1.169747020540073,-1.6649217990258902,1.154067825458312,0.427399886,0.466405847,0.438342193,0.473165495,1.0,0.0,4.0
-0.050649677528643786,-0.05586723034413959,-1.6861703025635995,-3.5096600169076506,0.7623265976840242,-1.5061218702446353,-2.627014517944972,-1.817617882963254,-0.7858526484583489,0.8892470976850703,0.02592907400551026,0.5717037551455505,0.3414093082356123,0.2860973036526253,-0.031478767976138786,1.9855736613558377,1.976652147884828,0.9194229962488979,-1.5726625142404513,0.5142436271867951,0.284387685,0.440700724,0.297090962,0.435545187,1.0,1.0,5.0
-0.6605920281253527,0.5082253149229394,-1.511747149280192,-3.2518224376991403,0.7193726742647023,-1.1599095192249,-2.61746247393725,-1.818447738928679,-0.757860636753323,0.22827606757002442,0.3097357326298001,-0.014325304096657877,0.34380258669784736,0.25466491989446544,-0.02890806078492903,-0.47229774846501577,-0.6368779388025577,0.2758940302743363,-2.042815834522023,1.2097383339211794,0.593645322,0.514163652,0.5989604,0.509953939,0.0,1.0,-5.0
-1.4823525918320208,1.3826748937314335,-1.2134192544148577,-2.927370979642111,0.8419855280834935,-0.8232272828712863,-2.6254139005746584,-1.8238978584850412,-0.766559561791129,0.26377987183825435,0.2583023509915443,0.037128672911301126,0.3295718472509816,0.30017987625521847,-0.029754184086788992,0.1694649923441128,0.5246924405752174,0.01631445088680335,-1.9804123774323554,0.788843853779071,0.509199784,0.525318174,0.519442416,0.524950662,1.0,0.0,3.0
-1.943035538696359,1.950222954136288,-0.9463813144295377,-2.570556806105815,0.8694955733049552,-0.5148021810542949,-2.6189687136056503,-1.8273390968851637,-0.7501848431389354,0.2609757475414188,0.2899544441183077,-0.009564632302580773,0.32617198664977937,0.33149184800133197,-0.017881421706828462,-0.47229774846501577,-0.6368779388025577,-0.34456550236375344,-2.090478145739741,0.9622302782371883,0.370324134,0.374729115,0.382928433,0.373356117,1.0,0.0,1.0
-2.2412607937328337,2.353678470331843,-0.5983271557060424,-2.2590057849850433,1.1084793781662112,-0.3996375901189046,-2.616688361923851,-1.8274508758202557,-0.7451281082730407,0.1326870163391524,0.31969402979642975,-0.06015058752592154,0.33293494708778715,0.3225099400876867,-0.017093492371377687,-0.47229774846501577,-0.6368779388025577,-0.5294367137712466,-1.9170971811133972,1.3937602796719097,0.304538258,0.53869148,0.317208704,0.536728966,1.0,1.0,5.0
-2.474725955415596,2.6927242605984207,-0.5049746496805869,-2.0173386010701164,0.9208433455530795,-0.3368043743654848,-2.612723068478327,-1.8041838040970348,-0.773472979994225,0.19522630871987418,0.3784410737098444,0.004473522874107913,0.3444755863588372,0.3363515930327806,-0.03577391382021415,-0.47229774846501577,-0.6368779388025577,-0.5864483854617407,-2.202186684857736,1.5180994296462633,0.453728663,0.450099345,0.462858124,0.4521364,1.0,0.0,1.0
-2.6229459574223766,2.9186061701029717,-0.27292089966544203,-1.743346858256122,0.9873725580908951,-0.24744354893047824,-2.6179977527306786,-1.818384190924718,-0.7644462783742102,0.1733161824385446,0.3215170404163223,0.034856576556569485,0.3354447471833175,0.3391315794204095,-0.030545144278364307,-0.47229774846501577,-0.6368779388025577,-0.6070785666559518,-0.7833330681751691,0.010588792303700412,0.35973652,0.453197946,0.361799145,0.435486429,0.0,0.0,-2.0
-2.734539555682593,3.095007706283763,-0.10437522101755072,-1.5274406957855282,1.0838063533432218,-0.24437389488858072,-2.619726268509522,-1.8174591954926202,-0.7641490717137959,0.1606299378714448,0.2890976486576134,0.03874497439044509,0.33910717614446145,0.33353950251327913,-0.0296487943779112,-0.47229774846501577,-0.6368779388025577,-0.6119393089373939,-0.6618977698403083,0.10310862374593825,0.393432885,0.437446996,0.3996754,0.433409161,0.0,1.0,-3.0
-2.8189979131719274,3.2321818619216365,0.05526857541717629,-1.3614386160710252,1.1263612196702288,-0.2239384616893001,-2.6166645533665314,-1.8202992225584473,-0.760857795004722,0.18930445656235623,0.3444523697470519,0.008823694591358584,0.34337807276970783,0.3435450511977698,-0.03306705965457498,-0.47229774846501577,-0.6368779388025577,-0.6134462376273356,-0.7605687093939355,0.22729257015248727,0.365473736,0.456858564,0.374761786,0.447120781,1.0,1.0,5.0
