Accuracy,Precision,Recall,AUC
0.6086956521739131,0.6086956521739131,0.6086956521739131,0.5379464285714285
0.6086956521739131,0.6086956521739131,0.6086956521739131,0.5379464285714285
0.6086956521739131,0.6086956521739131,0.6086956521739131,0.5379464285714285
0.6086956521739131,0.6086956521739131,0.6086956521739131,0.5379464285714285
0.6086956521739131,0.6086956521739131,0.6086956521739131,0.5379464285714285
0.6086956521739131,0.6086956521739131,0.6086956521739131,0.5379464285714285
