EA,EL,PI,PR,PG,TH,AX,AY,AZ,GX,GY,GZ,MX,MY,MZ,SA,SR,SF,HR,BI,left eye 1,left eye 2,right eye 1,right eye 2,response
-1.3806092207059626,1.767847362351517,-2.2594869873846872,-2.5470888775168397,-1.3192221721489286,-2.3462113024716738,-0.09353112547736431,-0.8134520447265594,-1.178370345987746,-4.6247093116816185,4.367195036432887,-0.18942218883138584,-1.3807776507868237,-1.5596633941222748,-1.6000287986279778,-1.7706029445329392,-1.9952784488984632,-1.5960016733017803,-1.7728887760530305,3.066685338124871,0.679215896,0.67244608,0.683271046,0.645945329,1
-1.3806396421782854,1.7679435243604409,-2.2931036198271015,-2.299851174042719,-1.1314162535411534,-2.128583702201735,-0.5279771341674105,-1.1340411133028836,-1.4339737907855479,0.06617227504427864,0.0772599819597904,0.09807091381281416,-0.23028289171255995,-1.4630207198685456,-1.3891928514800025,-1.7706029445329392,-1.9952784488984632,-1.5960016733017803,-1.8776372776279477,3.199663270970648,0.420269773,0.436990109,0.41220127,0.404913748,1
-1.3806293583590195,1.7679112128541392,-2.098353393412554,-1.944113689639611,-0.26281824827481676,-1.8850549804278294,-0.7676704928591412,-1.150426883409626,-1.393127008157134,0.16878873588089932,0.6685796118032173,-0.09575255478830144,-0.5096582758008995,-1.3313142549109758,-1.2131673398364162,-1.7706029445329392,-1.9952784488984632,-1.5960016733017803,-1.643900951756335,1.1188608446222224,0.341546507,0.532286912,0.329392544,0.515726795,1
-1.380651395114589,1.7679868727996961,-1.8183394744610641,-1.630531019283411,0.27967639726406573,-1.680325260902302,-1.1972041616828895,-1.0207636284018773,-1.1252520832946729,-0.06612526908612659,-0.241013122922562,0.19127691828805868,-0.7185644282022088,-1.1644275460985505,-0.8318138646276836,-1.7706029445329392,-1.9952784488984632,-1.5960016733017803,-1.512604620465737,0.4883909736886657,0.639763952,0.52110042,0.630214682,0.533330971,0
-1.3806724285707177,1.768055966828894,-1.5620545364506628,-1.3916135638751739,0.7101292117595883,-1.5335811710808775,-1.3038360394951913,-1.0506106733655631,-1.1354107774034432,-0.14940195045114726,-0.042054823852030694,0.34439834134869984,-0.7787658912459597,-1.2366603510957819,-0.823276202838303,-1.7706029445329392,-1.9952784488984632,-1.5960016733017803,-1.6967080476349081,0.9357139642712959,0.365778954,0.455813212,0.350342718,0.419710328,1
-1.077763535399269,0.9323378200771354,-0.342336728835248,-0.36473316827041663,1.3617590622728049,-0.729093350947913,-0.8814090297028216,-0.4390795534371093,-0.2597724320959952,-0.014818011277006016,-0.24116488461964533,0.3546582129302251,-0.6313930092571493,-0.5753933506861441,-0.06426253910935154,-0.31662760241627563,1.0531943381912179,1.1988731381051139,-1.0142556890479428,-0.0017804622914312574,0.385669996,0.36035285,0.38047062,0.338654759,1
-0.9849138336513099,0.7432366820643569,-0.17434807304365055,-0.24564259693413124,1.557740433613533,-0.5191542612189592,-1.0432219157476972,-0.6179586380911966,-0.45478132333218596,-0.007458674942257117,-0.3555608865842391,0.2521533189691666,-0.679208939653844,-0.6935087390834664,-0.24674107187893202,-0.49807608517631907,0.2746665198087607,1.3852690443858469,-1.1369913066845938,0.2852302429058892,0.279603228,0.414150182,0.260716563,0.379591385,1
-0.8658302881171911,0.5352637060693051,-0.0019343839449037243,-0.09798119679165405,1.3891390248063868,-0.29004434859737516,-1.0380186887892349,-0.601057173150445,-0.4220926183975504,-0.032323857683581876,-0.09652852857879232,0.30881621696913036,-0.6668466153080971,-0.7045602202087022,-0.1867822557522217,-0.18054124034624303,0.9051493513057571,1.4516252522051805,-0.5063841661017536,-0.2378162930926853,0.372366152,0.358404849,0.361481116,0.315473812,0
-0.7564330970319112,0.3663749616072659,0.21699404147779738,0.023293216258454808,1.6039637465462073,-0.10118880405478652,-1.0398604935093345,-0.6460700881056297,-0.463762525313428,0.2852373204225806,-0.47273893369743636,-0.052895307550374034,-0.6870679456358969,-0.7141502507404865,-0.279079394690736,-0.28797784198047927,0.7967218860662378,1.294543449968983,-0.4492486197881621,0.2769191221030282,0.303274195,0.263673097,0.291045522,0.21451161,1
-0.5472887355375935,0.10050230974399958,0.4022214038194111,0.2039699292254297,1.130097140608867,0.2467350020474063,-1.082434330191578,-0.7783727764097781,-0.6042761164472089,0.019803769832365717,-0.08633459581412721,0.24931563302918133,-0.6294614301459677,-0.7418691969943522,-0.3937540429382057,0.03194448288591306,0.7870037834355454,1.1335121223504474,0.24113923150106767,-0.42398539907677296,0.363058988,0.330913398,0.357998454,0.291933618,0
