EA,EL,PI,PR,PG,TH,AX,AY,AZ,GX,GY,GZ,MX,MY,MZ,SA,SR,SF,HR,BI,left eye 1,left eye 2,right eye 1,right eye 2,Accuracy of AI response,Image authentic?,response
-2.5849608547145557,4.15297189120069,-1.7713597756844885,-2.8810940722672136,0.3669059933982154,-4.0453763792045745,-0.052840284705740814,-0.10142091030688791,1.356856547880259,0.4444226055508514,0.5262242577456631,-0.05256847845977016,-1.9724679657266415,0.40046181394497105,0.10369622141374599,-0.32083345025924037,1.6933446915734163,0.32438356808668317,-0.5331298720160963,0.2040860001863644,0.63131867,0.499062402,0.55645079,0.430872686,1.0,1.0,-3.0
-2.430063459334279,3.4973819288072403,-1.0852232427709492,-2.1895385962911456,1.2234769573066464,-3.5655140446017746,-0.022352751314537598,-0.12236463318267221,1.549333674180606,0.17172952882710213,0.4438851167484303,-0.09758199895266319,-0.39919016783657535,0.18738407793823655,0.5594639394638861,-0.27277135323038615,1.7108371111400238,2.044922504463121,-0.24493145747338405,-0.15208627628622792,0.648093933,0.198355812,0.626307161,0.196481126,0.0,1.0,-3.0
-2.3012211484232545,3.037857328946187,-0.8619180937572195,-1.938792462314408,1.4286614164694,-3.1496329662716245,-0.023316969597974198,-0.12345063030188626,1.599151869797065,0.16072035945193597,0.3156722285651241,-0.05630217980477469,0.040111817884311805,0.15234731520531533,0.5584075207597501,-0.2704153680819129,1.0509431845221209,2.4199314747988088,-0.13910054414197,-0.5694210470717616,0.734420765,0.260788054,0.710498456,0.271767632,1.0,1.0,4.0
-2.131989660231898,2.5345659965574807,-0.5224707721822524,-1.576909398661664,1.4914897542968741,-2.4704673943714823,-0.0019342156175408728,-0.14121542056333816,1.710754900209852,0.19422642975188278,0.3306275612219991,-0.06667866044956691,0.49441623062941636,0.1629072695204418,0.5947987655027833,-0.2520386839238216,1.157132583008413,2.5170617351397016,-1.3881666393335441,0.648602503807274,0.675748518,0.350881465,0.651678909,0.366504757,1.0,0.0,-4.0
-1.979901613342889,2.143705814356862,-0.29071765811441047,-1.2655200728634124,1.599411590055115,-1.917987521023557,0.014661723859171054,-0.15348763217386865,1.7972336106898306,0.19062344652980934,0.9282263418534188,0.2026999702684817,0.7858525516474183,0.19065715655867507,0.5977296014703293,-0.19690863144954776,1.9059569415323847,2.372679885258723,-0.3635012777417707,-0.9472634327813185,0.763394163,0.304517912,0.735865264,0.341484631,1.0,0.0,4.0
-1.9076737520050877,1.979882830074448,0.06263849589715258,-0.9679932447573928,1.3851327702784382,-1.677889575515975,-0.10093259917376307,-0.07506022203423532,1.7125962601083269,0.13839501439174773,-0.045929685605349456,-0.11980649549665039,0.972451044368874,0.14423741046392305,0.6021992233072309,-0.21434292154824977,1.4224788964569046,2.059065608255939,-0.010187167032650005,1.0881963446426146,0.616673806,0.710851086,0.605101481,0.728579894,1.0,1.0,4.0
-1.8251058637774693,1.8058566155162938,-0.03176773163295594,-1.0843465671325248,1.584304980361751,-1.3909180022390515,0.02096949921532598,-0.18025480614347894,1.581321822985331,-0.19453639906415096,-0.22051403284666535,-0.2954835556925504,0.6054906973936013,0.21267189686287355,0.4826220626105174,-0.2039765868949675,2.0416410010699297,1.9272378775968027,-1.0066527276512365,0.3736225283233282,0.482353929,0.275988904,0.471423472,0.286971958,0.0,0.0,-4.0
-1.7342878338906098,1.6283709106589546,-0.10402490112293095,-1.1039014216110385,1.4120648395517803,-1.1063552856870875,0.08196612166409625,-0.22986197605122388,1.6467553492941402,0.08037468042337235,-0.03677570455963347,0.04975202263527324,0.3168454671724602,0.3064796064786491,0.2790211554066067,-0.21434292154824977,1.6330278942560592,1.961853299488921,-1.1395946467712108,0.05760599806177078,0.435809598,0.344144613,0.409290296,0.34379877,0.0,1.0,3.0
-1.6366737648224368,1.4528443370429798,-0.011047813664747611,-1.0073439593568565,1.588731184114779,-0.799576776626727,0.09530280163938512,-0.24258724606044751,1.5974552688273618,0.07383077988031252,0.27100290420451356,0.03263452773937053,0.14606708658131606,0.32045625116578885,0.22621707814441466,-0.19832222253863172,1.5913391036427496,2.043235661582616,-0.7192107385469307,1.3865589730929977,0.308970064,0.364216663,0.284042801,0.353534324,1.0,0.0,4.0
-1.5481833295415475,1.3050293238119046,-0.009084794151535557,-1.0189071295937444,1.3938908689990748,-0.5532665678054973,0.07087168221100013,-0.2435265637798316,1.2928750757004368,-1.029316783516128,-0.24414979664826755,-0.5920544591246906,-0.17910182404395994,0.3118309872336354,0.1335148209755747,-0.2331908027360357,0.8160938708804311,1.999010055325036,-0.4605129488704507,1.420229990670986,0.58907881,0.530573652,0.568280573,0.569987712,1.0,0.0,4.0
-1.4819466143627646,1.2011513664962106,0.04872863941770254,-0.9529989607103582,1.2929125810986437,-0.3959029995012686,0.06024940921987429,-0.25647112628902574,0.8905144587544345,1.2275547457700737,1.3050966208124302,0.8551987266937369,-0.12272465113190263,0.31575766478305156,-0.038794261802457666,-0.21198693639977653,0.7681302750889649,1.9822567012380463,-0.8629317322367582,3.7631716297711946,0.383990423,0.538047697,0.358057625,0.516074647,1.0,1.0,4.0
-1.4075620179421984,1.0911100948798316,0.11747147041738142,-0.8827582549717139,1.3843055363667438,-0.19961453377195315,0.04404112342727677,-0.2477258299885103,0.9026247342006748,0.0841614567666656,0.025687070734318147,-0.028085110307094173,0.19297551257054477,0.3051451240771396,-0.046048417051633074,-0.16863680966786887,1.30748203035785,1.9877400529717235,-0.4605129488704507,0.1470446385033023,0.412814242,0.538700212,0.386701264,0.540937166,1.0,0.0,-4.0
-1.3162804358624696,0.963906473253893,-0.015293071564734827,-0.9871289126372741,1.2523485683968074,0.017451263508253618,0.15452143388163758,-0.32519599180139874,0.6963255045690737,-0.34641628465668667,0.07020697755650113,-0.15623836684972342,-0.10169381360946543,0.36471793355939053,-0.130639268653198,-0.18183032649931902,1.3106013824582905,1.8554741356382636,1.2051377325736183,-0.6864238073642315,0.596976626,0.23076373,0.571201565,0.207650038,1.0,1.0,3.0
-1.245348960519637,0.8705970612508158,-0.04204029385688521,-0.9843989704824627,1.2486172246210754,0.14455099073483313,0.22622581578538456,-0.37059987576299674,0.2686602835938226,0.8081045774481762,0.36646155141826164,1.4943873055508368,-0.7615701076358264,0.3591798674895652,-0.2736467598173135,-0.20963095125130327,0.26325937630116414,1.5335900247569791,1.3238384728947519,-0.22123211625594508,0.511690882,0.914384494,0.498721648,0.972201855,1.0,0.0,-4.0
-1.171595371862276,0.7789092875909798,0.08165108725738632,-0.8341488992835576,1.2706043211253233,0.2773789484145115,0.14375458039456188,-0.3305671931317661,0.6363778616257593,-0.3966880924616705,-0.4569708029500593,-0.8166539986316748,-0.5467899842591283,0.4077381589341742,-0.3217991821193196,-0.18607109976657082,0.5965876351979246,1.3769858556079404,-1.1934900196204774,0.7888984110837048,0.412144305,0.433871772,0.395840358,0.434507099,1.0,1.0,4.0
