EA,EL,PI,PR,PG,TH,AX,AY,AZ,GX,GY,GZ,MX,MY,MZ,SA,SR,SF,HR,BI,left eye 1,left eye 2,right eye 1,right eye 2,response
-1.2375100064941944,1.440123302567144,-1.084608910974205,-1.217278917548708,2.173708930589332,-3.334532018407292,0.8026482786433525,0.5814829636038293,-0.6547114661023856,0.1614006570177119,0.01041858316922562,-0.17818207861201638,-0.3678253973945274,1.9500514298602858,-1.3624301501080056,-0.6200872818439012,-0.966150413487258,-1.2715199715356444,-1.8781847100557232,-0.6552498795618998,0.482162088,0.559872142,0.481296235,0.532488127,5.0
-1.231608559970643,1.4284473577270074,-1.358065988116922,-1.5198452924663892,2.2310517387715243,-2.82659297499682,0.7927109598065575,0.5684553388533516,-0.6438735609633331,0.22695440280927798,-0.08347488800740512,-0.2038601810303078,-0.37072469255033264,1.9617226521018236,-1.3651003299252706,-0.561231471719307,0.1026113626378943,-1.4033934820510827,-1.8781847100557232,-0.6552498795618998,0.409980934,0.361471015,0.410505136,0.338896976,-2.0
-1.2478343738000075,1.4607128773102853,-1.610507301234343,-1.4295652547822044,1.8953618954022364,-2.3192520178969525,0.7530762616823138,0.5565691264189067,-0.6305277502922507,0.20655305261399495,0.0631647016303215,-0.4412056556392171,-0.3392280769275846,1.6983603276319723,-1.305989180276676,-0.6200872818439012,-0.966150413487258,-1.1174056304211273,-0.7445638961369616,5.918539075873776,0.283617901,0.418939041,0.286236707,0.387015414,5.0
-1.2675775975437371,1.500391376791615,-2.3143042231593527,-1.610430790227473,1.7091882048321998,-1.7648045723615942,0.7566139293535687,0.5481910438058882,-0.6175640497666933,0.2319898494635305,0.05863366657303652,-0.04426893298204916,-0.3441493614884281,1.9107687901471035,-1.35729313411892,-0.6200872818439012,-0.966150413487258,-1.3850817521151908,-0.47750899280352155,-0.2615013532449443,0.471008709,0.45496676,0.474253107,0.424178189,-3.0
-1.2637033085177924,1.492550876628614,-2.6660607020038904,-2.2598389138086454,1.675490692634151,-1.1552996167808338,0.6933966257659714,0.5573195247088958,-0.6229098191521999,0.22144868465865483,-0.10940894389870717,-0.16453145446809386,-0.33380809341230566,1.6782215249986576,-1.3385499466808433,-0.6200872818439012,-0.966150413487258,-1.4453894207870421,-0.5117667644035674,-0.31034196947123843,0.315099322,0.589655419,0.304137928,0.525680509,4.0
-1.2620622131665509,1.489233949155749,-1.7963982931779745,-1.9583463523543163,2.0146445778209463,-0.6569321201124148,0.6046230851662493,0.5566422969673379,-0.6116335428273302,0.19804683266471043,-0.13479642845255632,-0.41944952471625235,-0.3550043904914332,1.3525055401055794,-1.3004530012784226,-0.6200872818439012,-0.966150413487258,-1.4537314951560731,-0.3371689161349066,0.06050485681896419,0.246508436,0.262125623,0.248386959,0.231196358,3.0
-1.2571233767740992,1.4792897534764702,-1.8829480853219462,-1.9636931413834764,1.6641610247959489,-0.2248409998524861,0.617284687450217,0.5472020902322129,-0.6018499216816354,0.1945355570766778,-0.007641467882356693,-0.07418765397380565,-0.34730301037155664,1.4344136628659039,-1.2865190807291933,-0.6200872818439012,-0.966150413487258,-1.4550754493560654,-0.7445638961369616,0.7907192846373191,0.30343008,0.308923247,0.302292399,0.285528533,-1.0
-1.2449137575281215,1.4548424027386166,-2.1663026901092834,-2.2173339213191694,1.5690248016320396,0.08414554861863555,0.6193247634193125,0.5395201145463084,-0.590891009908899,0.23670707436448304,-0.10014365101195319,0.2458554309639423,-0.4041254236974403,1.989437036605403,-1.3013420220072853,-0.6200872818439012,-0.966150413487258,-1.4553025424543635,-1.8781847100557232,-0.6552498795618998,0.247959113,0.504414796,0.250668275,0.47621039,4.0
-1.2314807287481768,1.4282033303917214,-2.0992256610784508,-2.0725968373730534,1.548568178403947,0.23760919255844773,0.6138069110042739,0.5355991971433727,-0.586513536232297,0.25448095367936424,-0.08727984591954328,0.027760888085303356,-0.39412537984899665,1.9457240419631694,-1.3044722948919514,-0.6200872818439012,-0.966150413487258,-1.455326663179604,-0.9571177987467293,4.421341289643328,0.447625707,0.411587434,0.459064764,0.375724265,-4.0
-1.2240530594802437,1.4135743640695926,-1.9362388676462607,-1.7002281316798422,1.5923271583223062,0.25956984455157767,0.5975278828591117,0.5375782444970525,-0.5815007229393051,0.15369230824191152,-0.09323002585087818,-0.04367966451189395,-0.4109310069522257,1.8862081414666796,-1.252005257692882,-0.6200872818439012,-0.966150413487258,-1.4553556081656724,-1.027969099616652,0.9311848608147338,0.309735843,0.317361232,0.312171248,0.283505929,-5.0
-1.2184910240868763,1.4026847305415027,-1.5193448981773057,-1.2314048371198312,1.7421861520370192,0.25315493849238496,0.5879614831552505,0.5339524870439026,-0.5753114606116526,0.1746840615068111,-0.1230892598935351,-0.021900875017794082,-0.4226241805776352,2.027220392201271,-1.2261874713284802,-0.6200872818439012,-0.966150413487258,-1.4553556081656724,-1.0870118501054165,-0.13180904202634866,0.404699559,0.505755381,0.406806354,0.472255836,4.0
-1.2164926079851377,1.398777812928898,-1.1621629668205744,-0.7335648155425495,1.736720038586566,0.18077402783437585,0.5921539518788581,0.5325540020548672,-0.5681931084113259,0.1584891808835877,-0.1478493465708216,-0.21486216965397625,-0.41335582700558,1.8735946322553327,-1.2151328761962499,-0.6200872818439012,-0.966150413487258,-1.4553556081656724,-1.027969099616652,-0.2933444544134803,0.491728563,0.516171897,0.494653163,0.483820698,5.0
-1.2165337850031572,1.398858407362677,-1.3233199024298763,-0.720405773654087,1.5184493700368193,0.10225431930068277,0.5797853147403089,0.5292662828875695,-0.5621567793705783,0.1870029151489984,-0.1108768433520977,-0.2049302888442211,-0.4229255447226679,1.9535138755683197,-1.199856649404451,-0.6200872818439012,-0.966150413487258,-1.4553556081656724,-1.081107575269094,0.5544066099752833,0.422510684,0.470858149,0.423264844,0.439830849,-4.0
-1.2162244053193636,1.3982534812237122,-1.0378244772861474,-0.027143088426580374,1.5130721237786555,0.07306065469979532,0.5716165290387368,0.5324164865935274,-0.5633594256369944,0.10113726018748473,-0.17509443191812868,-0.34206272814717387,-0.45181665240776514,1.7199080672654787,-1.0732094682731685,-0.6200872818439012,-0.966150413487258,-1.4553556081656724,-1.1696717013564972,0.0636033621712623,0.368872522,0.407613567,0.368743991,0.373267632,5.0
-1.2169300978212398,1.3996328080330056,-0.8615306569276556,0.4430976002991769,1.5884481917551114,-0.018439498182319967,0.5514140864487715,0.5097685134715325,-0.5299340512509926,0.0642945542709864,-0.1215456043772856,-0.23164075420728492,-0.4550270347204496,1.4599883025773628,-1.0202580074064755,-0.6200872818439012,-0.966150413487258,-1.4553556081656724,-0.7179946583107406,-0.26886626213032516,0.435753782,0.405606428,0.440080165,0.363810126,-3.0
