EA,EL,PI,PR,PG,TH,AX,AY,AZ,GX,GY,GZ,MX,MY,MZ,SA,SR,SF,HR,BI,left eye 1,left eye 2,right eye 1,right eye 2,Accuracy of AI response,Image authentic?,response
0.357329913,-15627.22681,143152.286,125055.0596,6014.652632,37.16195954,-0.880968586,-0.423914485,0.416547993,0.888132867,0.594021164,0.142507407,22.18150087,-109.5602094,97.83944154,0.000378,0.1,1.706071014,84.3125,707.5,0.429702622,0.492141771,0.423650315,0.455772326,1.0,0.0,0
0.359620458,-15652.16761,143033.998,125069.1915,5991.239919,37.14355705,-0.879609658,-0.428156942,0.415891348,0.888303823,0.552688259,0.132547771,22.02816901,-109.5513078,97.87927565,0.000552,0.133333,4.344868333,83.85185185,731.8518519,0.575510683,0.529690992,0.516463909,0.506415286,0.0,0.0,1
0.362060773,-15678.38055,143078.6167,125101.6539,6022.774793,37.1107483,-0.876212152,-0.432358393,0.418552008,0.885291452,0.567520124,0.136756257,22.02059732,-109.4067971,97.869207,6.6e-05,0.1,3.663608475,81.52,768.8,0.518767021,0.333890047,0.505742853,0.296012078,1.0,0.0,1
0.364400259,-15703.19952,142988.205,125076.6801,6004.670498,37.08598089,-0.874271511,-0.441294455,0.414671128,0.879449331,0.574678295,0.131850806,21.73231358,-109.1625239,97.96175908,0.0,0.0,2.411165079,82.37931034,724.137931,0.407192341,0.320941851,0.393597926,0.286709016,1.0,1.0,1
0.366881341,-15729.13955,143149.5921,125145.1123,6043.923225,37.08805696,-0.863291587,-0.460953155,0.416919694,0.871685824,0.569354127,0.127942403,21.2791587,-108.6338432,98.10994264,0.0,0.0,0.857507143,78.50943396,791.6981132,0.414592304,0.391728808,0.402787997,0.343591943,1.0,1.0,0
0.36964529,-15757.67239,142895.0,124801.2604,6017.083453,37.06757619,-0.864014347,-0.462866571,0.413800574,0.890724534,0.587135642,0.133693233,21.07890961,-108.5136298,98.05595409,0.0,0.0,0.240757143,84.23076923,711.7948718,0.392896265,0.579013869,0.385316007,0.543974618,0.0,0.0,1
0.391512123,-15968.79569,143388.6101,125201.8621,6287.796822,37.01875094,-0.818849462,-0.39598755,0.52211545,0.878588202,0.430134593,0.212224538,21.92642898,-107.3520091,97.66440294,5e-06,0.066667,1.180976526,72.44736842,928.9473684,0.526154936,0.404747757,0.510894265,0.368773212,1.0,1.0,1
0.400533765,-16049.48507,143121.5222,125025.001,6270.832472,37.05695904,-0.806294542,-0.446897013,0.523202884,0.880027979,0.579237945,0.140885993,21.32749743,-107.9104016,97.16477858,0.0,0.0,0.434352542,76.5,920.0,0.508928278,0.564113691,0.481272735,0.500228022,0.0,0.0,1
0.405792766,-16094.78954,142900.8716,124927.9343,6224.513433,37.09936634,-0.8036875,-0.449282738,0.525922619,0.884490255,0.569977376,0.147112179,21.32738095,-107.733631,97.05654762,0.000282,0.066667,1.334155556,84.5,715.7894737,0.420939943,0.488994045,0.410623195,0.452882711,1.0,1.0,1
0.408940494,-16121.34509,142855.8119,124955.334,6233.489443,37.15184177,-0.8058413,-0.450661568,0.522240918,0.873954111,0.590527132,0.144305955,21.14722753,-107.4225621,96.99808795,0.0,0.0,0.736647619,85.10714286,734.2857143,0.608344968,0.648316753,0.592189228,0.617064132,1.0,1.0,1
0.411837286,-16145.40963,142776.1784,124917.7856,6220.630216,37.18643128,-0.804766141,-0.453189383,0.521832138,0.900258621,0.605669578,0.113075617,21.08177905,-107.0932568,96.95982783,0.0,0.0,0.31865119,85.20512821,711.7948718,0.473191431,0.617780763,0.458989467,0.582826724,1.0,0.0,0
0.414457919,-16166.8849,142696.8705,124882.1525,6211.238849,37.25885714,-0.800569584,-0.382361549,0.477117647,1.968270893,0.947406433,0.962295666,23.54375897,-107.4375897,95.96700143,0.0,0.0,0.119909524,74.64285714,1004.285714,0.440338756,0.494456115,0.430192455,0.468707085,1.0,0.0,1
0.41639476,-16182.59551,143007.0911,124973.3363,6209.357268,37.25101156,-0.878451049,-0.360468531,0.469825175,0.258160777,0.338664298,-0.872241379,25.03146853,-111.0157343,97.02797203,0.0,0.0,0.048610145,63.375,1405.0,0.405529962,0.322213287,0.389336011,0.280755787,1.0,1.0,1
0.417931291,-16194.95034,142287.4756,124605.2187,6061.065817,37.20355634,-0.873325581,-0.35882241,0.479471459,0.867447983,0.532785106,0.160681514,25.1205074,-110.9577167,97.15433404,0.0,0.0,0.02315614,66.58823529,1065.882353,0.287616586,0.583610901,0.28069996,0.534806783,0.0,0.0,1
0.419311237,-16205.96646,142185.9636,124662.6513,6052.145594,37.19861006,-0.867271511,-0.363369025,0.486464627,0.732773512,0.49877821,0.229631791,24.59273423,-110.416826,97.52963671,0.0,0.0,0.011577778,58.15384615,1707.692308,0.562952184,0.667227887,0.547802809,0.626638934,0.0,1.0,0
0.422274257,-16229.35764,142341.9076,124666.2057,6097.464316,37.22181944,-0.869433473,-0.368819247,0.479891213,0.865903523,0.595327426,0.148329148,22.88117155,-109.4502092,97.84351464,0.0,0.0,0.003788276,71.36,920.8,0.410314269,0.504369994,0.415988238,0.47552103,1.0,0.0,1
0.424923095,-16250.03175,142198.5966,124438.2951,6081.165605,37.19975524,-0.875663848,-0.373877378,0.465832981,0.875104255,0.566587983,0.146327473,22.7167019,-109.9238901,97.88160677,0.0,0.0,0.001061404,57.18181818,1810.909091,0.484946724,0.635210902,0.476240165,0.602876781,1.0,1.0,1
0.427102595,-16266.81394,142091.3453,124499.7397,6070.471678,37.20610108,-0.874638436,-0.373381107,0.46810532,0.899504918,0.567830416,0.139764032,22.53963084,-109.441911,97.95656895,0.0,0.0,0.000417117,71.31578947,970.5263158,0.477949638,0.560320644,0.466489737,0.527170393,1.0,0.0,0
0.431218149,-16298.07374,142075.1764,124523.9056,6023.194444,37.26160274,-0.909963989,-0.39749169,0.377934903,0.876566064,0.752672316,0.083076369,22.70498615,-111.4307479,96.0,0.0,0.0,0.000131034,64.0,1208.333333,0.444021841,0.950593241,0.434129123,0.890163668,0.0,0.0,1
0.434417227,-16321.97789,141963.3264,124394.775,6002.46814,37.2775,-0.901003886,-0.402484456,0.394896373,0.902786736,0.561076823,0.134934156,22.74222798,-111.0906736,96.28497409,0.000231,0.066667,1.14541828,78.53658537,751.2195122,0.311082828,0.363242534,0.300946951,0.319968575,0.0,1.0,0
0.4368111,-16339.63059,141989.854,124428.3221,6047.937919,37.26909392,-0.896731993,-0.403623116,0.402973199,0.882879195,0.548101868,0.156796396,22.76046901,-110.9128978,96.47906198,0.0,0.0,0.576113699,74.625,976.6666667,0.556268126,0.592997065,0.540188656,0.572112511,1.0,0.0,1
0.438967905,-16355.36437,142014.6589,124374.0713,6053.182946,37.26933333,-0.893394127,-0.402188563,0.411684699,0.898418605,0.552098592,0.141522388,22.92272025,-110.8021638,96.55023184,0.0,0.0,0.240328205,73.93333333,852.0,0.392819741,0.448933677,0.387456716,0.415411933,1.0,1.0,1
0.441379825,-16372.77813,142071.6037,124477.9597,6096.456221,37.25827757,-0.894274083,-0.398131881,0.412866972,0.972069124,0.616297773,0.1214847,23.4896789,-111.712156,96.47821101,0.0,0.0,0.085181905,75.26315789,933.6842105,0.358345383,0.607696,0.3406342,0.559520344,1.0,0.0,1
0.444421092,-16394.4682,142099.4088,124477.2399,6122.435701,37.31123418,-0.89306705,-0.397727969,0.415318008,0.819978927,0.540434442,0.138898785,24.72413793,-112.5517241,96.24329502,0.0,0.0,0.030820635,70.45,1032.0,0.355686919,0.446753074,0.339674141,0.411930984,0.0,1.0,1
0.464710345,-16531.90018,143154.8648,124754.3394,6384.36541,37.43896552,-0.883091969,-0.511409326,0.318313472,0.869249351,0.56025718,0.14755914,19.82124352,-110.0816062,97.79533679,0.0,0.0,0.83512043,72.84848485,920.0,0.358464583,0.558740694,0.342911993,0.530000502,1.0,0.0,1
0.467823266,-16551.93483,143103.4532,124670.4839,6387.193548,37.42514362,-0.882057878,-0.509454984,0.324069132,0.895347267,0.568367314,0.14791874,19.91157556,-109.9276527,97.95337621,0.0,0.0,0.309018667,74.89655172,878.6206897,0.381966291,0.4804316,0.370751608,0.461338339,1.0,1.0,1
0.468014692,-16553.17006,143574.2282,124895.198,6620.838926,37.41546961,-0.79417893,0.279128978,0.226240803,0.634473244,0.39432437,0.345181507,41.12040134,-109.1337793,91.11538462,0.0,0.0,0.131072222,69.05555556,1011.111111,0.574600071,0.584636404,0.561511802,0.581412707,1.0,1.0,1
0.471549729,-16575.54828,142834.3473,124555.6695,6266.704698,37.42945556,-0.906423786,-0.452072027,0.324671692,1.546038655,0.522178752,0.335670121,21.29480737,-110.7537688,97.78726968,0.0,0.0,0.056708333,68.16666667,1606.666667,0.588386315,0.559799385,0.573653226,0.557171949,1.0,1.0,1
0.475691689,-16601.39271,142071.223,124234.433,6039.128114,37.45686667,-0.934250295,-0.403193625,0.31509327,0.804153483,0.680567696,0.048313968,24.08146399,-113.2089728,94.78040142,0.0,0.0,0.021210784,56.53846154,1310.769231,0.460740245,0.323401044,0.443246888,0.314619772,1.0,0.0,0
0.476038446,-16603.55606,142283.9325,124337.9543,6109.392818,37.45599642,-0.926917481,-0.410440825,0.328989142,0.904166124,0.571253552,0.14121646,24.10857763,-112.8859935,95.2204126,0.0,0.0,0.006205405,72.02439024,890.7317073,0.511600014,0.428688505,0.495272501,0.417200302,1.0,0.0,0
0.477710004,-16613.83477,141806.0672,124106.9059,6167.026895,37.43587854,-0.889095006,-0.375387333,0.436940317,0.73762972,0.376307975,0.256887909,23.63459196,-111.9683313,96.83313033,0.0,0.0,0.0018,62.96,1318.4,0.584236958,0.358065961,0.567774475,0.344316475,1.0,0.0,0
0.479378891,-16624.03212,142207.0507,124359.7612,6285.347761,37.42614286,-0.897308036,-0.377691964,0.422998512,0.879312312,0.531213752,0.151335925,22.79613095,-112.4345238,96.3139881,0.0,0.0,0.000614815,62.0,1308.0,0.462735299,0.491621622,0.448104943,0.47982484,1.0,1.0,1
0.481805051,-16638.72438,142304.8889,124421.0613,6327.883142,37.44531646,-0.894290631,-0.380137667,0.427502868,0.869390805,0.546239845,0.137719512,22.82217973,-112.2715105,96.38240918,0.0,0.0,0.000261905,72.125,886.6666667,0.497027223,0.3476525,0.484257242,0.326973956,0.0,0.0,1
0.48413694,-16652.70803,142062.5101,124299.9375,6242.354839,37.45986755,-0.893435743,-0.382835341,0.427267068,0.89515493,0.586040404,0.138463675,22.69879518,-112.1666667,96.39156627,0.0,0.0,0.000125,70.38888889,1095.555556,0.284167402,0.532613045,0.281830115,0.498395376,1.0,1.0,1
0.486810695,-16668.57309,142254.0293,124397.7546,6334.309524,37.5034939,-0.916833638,-0.396945155,0.364954296,0.834968635,0.766869403,0.114388994,22.89213894,-113.4625229,94.97989031,0.0,0.0,0.0001,64.46153846,1649.230769,0.555570385,0.5800649,0.550126201,0.574382951,0.0,1.0,0
0.490082761,-16687.77095,142141.3629,124245.2641,6309.532258,37.52364238,-0.911901606,-0.406335341,0.368825301,0.877891348,0.54288664,0.142460251,22.3935743,-113.2449799,95.10240964,0.0,0.0,0.0,55.21428571,1480.0,0.477425615,0.476294938,0.456278904,0.439694477,1.0,0.0,1
0.493479731,-16707.40844,142152.8604,124246.9496,6370.443165,37.55864762,-0.908740316,-0.402490674,0.379971306,0.888017341,0.57583913,0.142453292,22.33859397,-112.9081779,95.21090387,0.0,0.0,0.0,51.4375,1625.0,0.459932757,0.461765779,0.447068187,0.43712072,1.0,0.0,1
0.498000172,-16733.14174,142228.694,124346.847,6426.61057,37.62606422,-0.908911357,-0.403796399,0.378908587,0.89764624,0.573155245,0.145437126,22.31024931,-112.8878116,95.18144044,0.00035,0.066667,1.889622222,57.45,1518.0,0.44427519,0.396607241,0.437532465,0.366991703,1.0,1.0,0
0.501715801,-16753.96008,142037.2975,124215.2322,6325.230326,37.70870253,-0.917977055,-0.343047801,0.405437859,1.299126195,0.529149712,0.206447106,24.53537285,-114.5258126,94.71128107,0.0,0.0,1.197803125,48.90909091,1912.727273,0.471042728,0.4988132,0.461793682,0.47942008,1.0,0.0,0
0.5045204,-16769.46193,142014.7607,124151.2116,6358.806045,37.739925,-0.924909774,-0.319348371,0.410105263,0.89983208,0.588204545,0.148374359,25.31578947,-115.1077694,94.61403509,0.0,0.0,0.618083333,50.85714286,2177.142857,0.480320374,0.508870312,0.448488067,0.48837147,0.0,0.0,1
