Accuracy,Precision,Recall,AUC
0.5263157894736842,0.5263157894736842,0.5263157894736842,0.538888888888889
0.5263157894736842,0.5263157894736842,0.5263157894736842,0.538888888888889
0.5263157894736842,0.5263157894736842,0.5263157894736842,0.538888888888889
0.5263157894736842,0.5263157894736842,0.5263157894736842,0.538888888888889
0.5263157894736842,0.5263157894736842,0.5263157894736842,0.538888888888889
0.47368421052631576,0.47368421052631576,0.47368421052631576,0.5
