EA,EL,PI,PR,PG,TH,AX,AY,AZ,GX,GY,GZ,MX,MY,MZ,SA,SR,SF,HR,BI,left eye 1,left eye 2,right eye 1,right eye 2,response
0.030418574,26449.46282,138139.324,88880.8124,4876.775194,32.17777949,0.06263524,-0.980958269,0.360293663,0.488950388,1.513865116,0.068606061,-1.78,-93.08655332,73.21483771,0.0,0.0,0.0,19.2,9600.0,0.679215896,0.67244608,0.683271046,0.645945329,5.0
0.030417725,26450.61177,138093.6156,89373.28809,4896.734676,32.37179769,0.039413974,-0.98989345,0.34831441,0.937488189,0.693116095,0.094471349,-0.76371308,-92.8558952,73.7231441,0.0,0.0,0.0,17.0,9920.0,0.420269773,0.436990109,0.41220127,0.404913748,4.0
0.030418012,26450.22571,138358.4167,90081.88577,4989.046816,32.58890712,0.026602294,-0.99035014,0.350228758,0.947300281,0.80624718,0.077033366,-1.010498688,-92.54154995,74.14752568,0.0,0.0,0.0,21.90909091,4912.727273,0.341546507,0.532286912,0.329392544,0.515726795,4.0
0.030417397,26451.1297,138739.1505,90706.51478,5046.701613,32.77142667,0.003643594,-0.986736278,0.362783133,0.924838019,0.632224185,0.102856942,-1.195035461,-92.14323963,75.0669344,0.0,0.0,0.0,24.66666667,3395.555556,0.639763952,0.52110042,0.630214682,0.533330971,-4.0
0.03041681,26451.95524,139087.6201,91182.41727,5092.448921,32.90225118,-0.002055911,-0.987568149,0.36230703,0.916875179,0.670288824,0.116633028,-1.248214286,-92.31563845,75.08751793,0.0,0.0,0.0,20.8,4472.0,0.365778954,0.455813212,0.350342718,0.419710328,4.0
0.038870367,16466.73992,140746.0655,93227.87241,5161.702299,33.61946388,0.020522936,-0.970524083,0.403345183,0.929743972,0.63219515,0.117556092,-1.118032787,-90.73738532,76.91743119,6.09e-05,0.220512862,112.8939594,35.13333333,2216.0,0.385669996,0.36035285,0.38047062,0.338654759,5.0
0.041461609,14207.3471,140974.479,93465.09032,5182.530645,33.80662766,0.01187399,-0.975509646,0.394205788,0.930447665,0.610308943,0.108333893,-1.16027088,-91.0192926,76.47749196,5.33e-05,0.164197648,120.423088,32.55555556,2906.666667,0.279603228,0.414150182,0.260716563,0.379591385,4.0
0.044784983,11722.47232,141208.9092,93759.2188,5164.612164,34.01088251,0.012152104,-0.975038583,0.395737795,0.928070079,0.659866932,0.113431762,-1.149350649,-91.04566929,76.62204724,6.66e-05,0.209803951,123.1034281,45.8,1648.0,0.372366152,0.358404849,0.361481116,0.315473812,-4.0
0.047838031,9704.578506,141506.5853,94000.78673,5187.443128,34.17925,0.012053659,-0.976293144,0.39378487,0.958434988,0.587890476,0.080889163,-1.167213115,-91.06855792,76.39952719,6.21e-05,0.201960794,116.7583902,47.0,2886.666667,0.303274195,0.263673097,0.291045522,0.21451161,5.0
0.053674815,6527.914595,141758.4382,94360.6788,5137.081925,34.48942918,0.009778075,-0.97998057,0.387199482,0.933054475,0.661817232,0.108078591,-1.116326531,-91.13471503,76.12305699,7.55e-05,0.20125783,110.2538183,61.5,1200.0,0.363058988,0.330913398,0.357998454,0.291933618,-4.0
0.056977269,5020.28416,141972.8054,94543.52349,5142.765101,34.63149684,0.025677702,-0.976722488,0.392713876,0.940708533,0.561627299,0.081304,-1.2109375,-90.26411483,76.13779904,6.73e-05,0.197402649,110.6855754,51.17857143,1538.571429,0.393420422,0.387980079,0.386877093,0.360780692,4.0
0.05966568,3906.597999,141868.7883,94627.58065,5086.060484,34.70261745,0.036564257,-0.980885542,0.380379518,0.930637097,0.602801217,0.131479393,-1.164893617,-90.09839357,75.75100402,8.57e-05,0.201851861,108.086785,69.0,925.4545455,0.384270637,0.305047194,0.372921441,0.26544489,5.0
0.061800139,3098.412263,142014.9987,94706.53275,5098.081864,34.72375519,0.034107905,-0.983095358,0.375657465,0.935536432,0.613721519,0.120148,-1.145794393,-90.25470514,75.45420326,8.36e-05,0.21843983,101.045651,65.80769231,1221.538462,0.30750468,0.266867403,0.299688418,0.233277662,4.0
0.064661393,2097.87314,142087.7229,94756.87919,5097.165868,34.76032063,0.020747368,-0.981974187,0.380482792,0.949908134,0.653376938,0.128019173,-1.103244838,-90.41969407,75.60707457,6.21e-05,0.160317524,107.5146603,57.03448276,1434.482759,0.397715689,0.465313567,0.386253615,0.433916309,-4.0
0.079434543,-1929.155666,142100.5294,95063.62963,5047.086057,34.82376259,0.01788165,-0.981180043,0.382573753,0.956764387,0.578663008,0.102944882,-1.165905632,-91.13665944,75.15726681,8.43e-05,0.176388958,75.46312054,71.73809524,928.5714286,0.448228718,0.397927995,0.444814001,0.394597623,5.0
0.081617776,-2400.500573,142213.8976,95209.75489,5034.47641,34.83420532,0.09341954,-0.946121699,0.441164179,1.032214696,0.760642691,-0.12539576,-1.075842697,-87.88748565,78.02296211,8.55e-05,0.1525926,76.56754571,69.47222222,965.5555556,0.642900506,0.333615277,0.644989293,0.317582899,4.0
0.083769723,-2840.796674,142158.526,95249.99576,5002.203606,34.85334035,0.105659619,-0.944748414,0.441631078,0.927247357,0.598150215,0.122184035,-1.039513678,-87.57610994,77.90591966,8.86e-05,0.175438605,70.64424649,75.06666667,840.0,0.426259389,0.355492359,0.412626384,0.340889876,5.0
0.088759751,-3780.486044,141873.7062,95289.00805,4933.726358,34.86409272,0.114439759,-0.944351406,0.438835341,0.956054435,0.595828629,0.095271222,-0.815533981,-87.51606426,77.47590361,0.000117062,0.183333437,57.15838,77.875,810.0,0.729651702,0.232507293,0.728517004,0.227820327,5.0
0.090112923,-4016.978281,142063.8675,95330.22078,4956.619481,34.85681034,0.111246114,-0.946022021,0.436895078,0.925332902,0.565082461,0.114053645,-0.714285714,-87.56476684,77.47279793,0.000115087,0.173913,49.9230914,75.05555556,864.4444444,0.559467382,0.326867369,0.568395205,0.297125261,4.0
0.091936474,-4324.68235,142232.1678,95318.09091,4981.418932,34.84414815,0.124380374,-0.942874766,0.438616822,0.935803187,0.601093573,0.101628345,0.174193548,-87.42990654,77.18130841,8.95e-05,0.15897441,51.3703907,67.35,1048.0,0.522776528,0.531048111,0.530885906,0.526457877,4.0
0.093760522,-4621.04606,142231.3275,95336.67254,4979.603275,34.84350417,0.118318695,-0.935932246,0.453991217,0.937834171,0.67833758,0.088384416,0.472222222,-87.05018821,78.87452949,8.96e-05,0.144,51.19881134,64.60714286,1150.0,0.359799029,0.372800653,0.342961301,0.353729157,4.0
0.099198829,-5439.147616,142081.0417,95410.76691,4917.791367,34.83011429,0.130945481,-0.926667145,0.467605452,0.99478098,0.649413199,0.058820208,0.855345912,-86.71305595,79.30703013,0.000138696,0.2,53.86951905,74.24242424,867.8787879,0.280274219,0.323891283,0.270041508,0.300586447,4.0
0.10270713,-5920.860514,141983.0252,95402.95798,4892.936134,34.88564444,0.155742044,-0.926613065,0.458569514,0.915924623,0.599199662,0.120675485,1.053872054,-87.35678392,77.5879397,9.01e-05,0.157894632,49.06396806,74.96428571,857.1428571,0.373102667,0.479732556,0.358023168,0.457506851,5.0
0.104038051,-6095.11478,141873.3269,95340.36876,4895.876006,34.93112766,0.138982343,-0.915714286,0.483728732,0.986719101,0.803082391,0.063436242,0.859649123,-86.45906902,79.64044944,0.000105391,0.153623174,51.658092,74.63333333,828.0,0.644586996,0.271907651,0.64753356,0.26348732,4.0
0.105932499,-6335.24231,141881.6741,95368.32677,4899.963295,34.9737071,0.137933929,-0.906664286,0.500000893,0.94658871,0.640650722,0.099012161,1.03196347,-85.94285714,80.99375,0.0001132,0.140952343,50.51585852,75.77358491,845.2830189,0.430012207,0.461599772,0.412362166,0.441191778,-4.0
0.107598607,-6540.231671,142041.6085,95461.41611,4948.805369,34.98519259,0.119482143,-0.899209821,0.51534375,1.096798206,0.954597753,-0.260624424,0.75,-84.99107143,84.96875,0.000127,0.1555556,44.53165926,76.65,872.0,0.285224317,0.273536159,0.265596589,0.23164833,5.0
0.110920002,-6929.490021,141419.9453,95314.20432,4808.759712,35.0138,0.143982783,-0.922104735,0.472645624,0.877286944,0.39094898,0.283266566,0.819444444,-86.22094692,79.63558106,0.000141238,0.148484864,47.89590235,77.74285714,793.1428571,0.336212236,0.450533567,0.311859643,0.40273435,-4.0
