EA,EL,PI,PR,PG,TH,AX,AY,AZ,GX,GY,GZ,MX,MY,MZ,SA,SR,SF,HR,BI,left eye 1,left eye 2,right eye 1,right eye 2,response
4.696351306765604,-2.436547769085868,1.7559040657998655,1.320954062002818,2.082037683897379,-1.6217724352085097,-0.5379784954905937,-0.2776353011648306,-0.43063630624793475,0.47519114672860857,0.3458212678463775,-0.13794367449618164,-2.5271660373588203,1.7575301392854705,1.5843366204501916,-0.12025448647229049,-0.5069997373189628,-0.2880404076442209,-1.840701077452447,0.10642725278417031,0.415873221,0.534162025,0.415205484,0.509977027,0
3.8197064431400443,-2.2543012053504463,1.8674716952239996,1.492685975552387,2.026807689673368,-1.542083068903177,-0.263937879889956,-0.2733476117247427,-0.12601961334080963,0.5935554355218112,-0.21311152472977443,-0.43510661677328905,-2.0161286308828243,1.750919170376523,1.800012774061075,9.535794339811961,7.862604158125124,-0.25801410210180625,-1.7420750862876202,0.10509563203967213,0.274702651,0.445651572,0.267766599,0.414621205,1
2.9870326025293337,-2.0329533473929944,1.922203547896649,1.69140618777907,2.0353785984449426,-1.5354736369040707,-0.12150015599885362,-0.3223846251882124,-0.014555917064156348,0.0578606210112805,0.19783413189730537,-0.15374039729802452,-1.983988091457967,1.8447889761299143,1.841706946628863,-0.12025448647229049,-0.5069997373189628,-0.2764176128228713,-1.228169936907006,-0.0375052955607896,0.468831889,0.594278712,0.463203802,0.570233486,1
2.0198440836383367,-1.6798909077615096,1.9810527713129387,1.7905023279987902,2.0515761602371785,-1.538088435628285,-0.0401372314950816,-0.3110245568633072,0.07946847665028328,0.1386988897360126,0.34976433860985934,-0.1261835846568631,-1.861242182538526,1.8135798959556264,1.9196166730702495,-0.12025448647229049,-0.5069997373189628,-0.6682533740932279,-1.7261004538351477,0.24069902237704835,0.582027216,0.669508,0.575078604,0.655894601,1
1.0613953656171085,-1.1845575636911785,1.9650834911091677,1.8306915423513825,2.0399338962769824,-1.5278507989285521,-0.11114188309998696,-0.28490161207194337,0.036427999670582356,0.012639873830149282,0.3147020420999217,-0.10910654348223292,-1.830908228016471,1.7630779855799013,1.8969912754771698,-0.12025448647229049,-0.5069997373189628,-0.7897589125833431,-1.8110742119482035,0.4050709718346701,0.44528093,0.43911995,0.445786631,0.417174974,1
0.5390420337606867,-0.8084491534472429,1.9952813339037123,1.9005550185496105,2.0368830906399356,-1.52001337863209,-0.09899514531709169,-0.3066136884507517,0.025893724378328195,0.03148971128004602,0.4339790723665686,-0.06943842389748237,-1.8363280413674372,1.7544483886329223,1.9041395585213607,-0.12025448647229049,-0.5069997373189628,-0.8071833322229423,-1.6370245148294302,0.4383337511201785,0.463516275,0.342259737,0.459642859,0.309002892,1
0.08683699974167801,-0.3783710197555462,1.965468942848811,1.9373877717424217,1.9776856314421385,-1.5279995395904415,-0.12883056664443504,-0.2981198209074125,-0.004829856826960154,0.045711369089167536,0.3462959772481389,-0.08813286606345855,-1.8283794388852221,1.7285414298868647,1.8941942021014524,-0.12025448647229049,-0.5069997373189628,-0.8110593424228844,-1.538033286320107,0.14920748608326598,0.462900393,0.490889507,0.458085309,0.453200719,0
-0.2108891127245879,-0.03136278354986902,1.8921834012802123,1.927669601496579,1.9144595178432735,-1.560035837385415,-0.3259958737424995,-0.08401169935252811,-0.015436983529776604,0.12685379368363428,0.5035828515844596,0.009397601874319697,-1.7737890148026279,1.6180029977429409,1.859867441455704,0.06736623133455835,1.9341338603518234,1.0695835518158838,-1.118456692961151,0.11364019919558256,0.599604924,0.456285351,0.593703539,0.427630128,1
-0.38058528974267686,0.20299201947982948,1.9374207117357838,1.9686550421418105,2.004773038623866,-1.566187561392429,-0.3952881082984953,-0.09602703806529676,-0.10367583738760217,-0.05010941945171944,0.2767852210703511,-0.04427647487082679,-1.6807247182304763,1.5274486608927487,1.8639240657367386,-0.12025448647229049,-0.5069997373189628,0.012521953960252196,-1.524333901414752,0.2898210361657288,0.402586817,0.435082321,0.394124153,0.393570241,1
-0.5273317725212958,0.4291509107470277,1.956976535252954,1.963437754467294,1.98052846103416,-1.5853996549938958,-0.3954334894490171,-0.11371074556312637,-0.11086873866534837,0.14198567090386904,0.19146470376987593,-0.17817824003694416,-1.6417009427343494,1.5266496206276918,1.850815933475285,-0.12025448647229049,-0.5069997373189628,-0.5982518016561412,-2.08683196252733,0.7270180557448664,0.515626285,0.268918138,0.509625051,0.208974842,0
