EA,EL,PI,PR,PG,TH,AX,AY,AZ,GX,GY,GZ,MX,MY,MZ,SA,SR,SF,HR,BI,left eye 1,left eye 2,right eye 1,right eye 2,response
0.274981583,-14453.39839,145560.0937,106212.4728,6173.132898,34.55205376,-0.806583514,0.459081345,0.352792842,0.915996746,0.592585792,0.084069364,61.01735358,-132.2765727,71.0032538,0.00065025,0.23333325,15.75943153,59.85714286,1042.285714,0.427399886,0.466405847,0.438342193,0.473165495,4.0
0.264168848,-14245.99723,145563.0537,106404.0487,6119.974832,34.71240556,-0.792328308,0.481723618,0.351758794,0.968736134,0.553302521,0.148314387,61.64656616,-132.3869347,70.96482412,0.000923,0.2,13.5483726,60.125,995.0,0.284387685,0.440700724,0.297090962,0.435545187,5.0
0.24803891,-13897.76323,145714.6326,106616.9054,6109.618605,34.85770256,-0.791012365,0.481621329,0.355166924,0.916891808,0.588758998,0.091533107,61.66460587,-132.7156105,70.9984544,0.0,0.0,7.864217949,58.76,1046.4,0.593645322,0.514163652,0.5989604,0.509953939,-5.0
0.206238092,-12758.50064,146508.4217,107436.5209,6203.432558,35.17677041,-0.790905719,0.480511592,0.356717156,0.909394127,0.590003106,0.087093023,61.58268934,-132.0061824,71.15301391,0.0,0.0,0.750902564,59.125,1060.0,0.304538258,0.53869148,0.317208704,0.536728966,5.0
0.190959822,-12216.16986,147076.4158,108177.5036,6207.743885,35.25050711,-0.790902439,0.481393113,0.354802009,0.913835007,0.59309621,0.09377605,61.66140603,-131.7862267,70.94404591,0.0,0.0,0.008864286,62.48275862,973.7931034,0.365473736,0.456858564,0.374761786,0.447120781,5.0
0.199519789,-12524.18184,146801.0114,108135.8835,6166.355517,35.26964058,-0.415003493,0.729987773,0.349684716,1.349958916,-0.114510168,0.771667281,61.31965066,-119.9117904,66.78777293,0.000443969,0.189583375,23.94458333,62.31111111,1007.111111,0.369064681,0.639248385,0.374356568,0.623419871,-4.0
0.208459035,-12830.80796,147411.0298,108331.3608,6330.229422,35.26510983,-0.206486014,0.857905594,0.357480769,0.899197552,0.616239362,0.090128544,61.48251748,-113.0839161,65.0472028,0.000345533,0.124444533,34.86217246,59.57142857,1074.285714,0.30589521,0.488401726,0.317373446,0.471719133,5.0
0.226259211,-13332.65214,147478.8333,108359.4945,6317.108059,35.26575758,-0.264240876,0.849385036,0.345094891,0.955522852,0.555234432,-0.192939163,60.10766423,-116.5638686,64.12773723,0.001418529,0.231372706,35.22309701,57.26315789,1168.421053,0.552833569,0.445194124,0.565515128,0.43244089,5.0
0.240709092,-13730.07234,147319.2698,108412.4284,6227.853254,35.26929297,-0.28925974,0.843220779,0.345623377,0.914913813,0.58299645,0.096761062,59.87839433,-118.1003542,63.86540732,0.0,0.0,23.50542157,64.30555556,936.6666667,0.475834386,0.681557183,0.486508646,0.68264059,4.0
0.23562912,-13605.06824,147503.5668,108654.0676,6270.755233,35.27788235,-0.28200321,0.844414125,0.345799358,0.915141252,0.583437398,0.097141623,60.04012841,-117.9935795,63.79133226,7.35e-05,0.166667,5.856309333,60.4,996.8,0.60696053,0.984562622,0.612472362,0.999745876,4.0
0.232500891,-13525.15265,147676.9066,108829.9726,6285.972625,35.29543085,-0.285942215,0.844229535,0.343606742,0.914001605,0.580800971,0.092634975,60.04494382,-118.0288925,63.6388443,0.000121,0.066667,3.519954667,58.28571429,1175.238095,0.372988723,0.31553506,0.386638847,0.309029562,4.0
0.230314936,-13468.06159,147736.7807,108915.093,6264.380702,35.29736628,-0.283367133,0.844431818,0.344667832,0.908765734,0.580045855,0.096297297,60.17307692,-118.0034965,63.65559441,0.0,0.0,1.540026087,59.91666667,971.6666667,0.445567075,0.560012297,0.454295789,0.569773553,5.0
