EA,EL,PI,PR,PG,TH,AX,AY,AZ,GX,GY,GZ,MX,MY,MZ,SA,SR,SF,HR,BI,left eye 1,left eye 2,right eye 1,right eye 2,response
-1.3577026719315666,1.7140591668030725,-2.42798243919091,-2.7538042375631258,-1.2380929905825062,-2.4215969218642748,-0.14470997569468694,-0.8969849677808365,-1.3045812479340697,-5.3232468272980915,4.9501814765192425,-0.2458723558516773,-1.396035895746546,-1.6545641352579077,-1.7357613115264088,-1.8794319964344746,-2.3067158686859113,-1.6857945973947701,-1.8171805091423077,3.180568100409846,0.679215896,0.67244608,0.683271046,0.645945329,1
-1.3577322078070153,1.7141529206621902,-2.464032396396043,-2.489636054785067,-1.0601072093248873,-2.196635812166005,-0.5599857032646548,-1.2222202032633234,-1.5710938991549137,0.060323336384679266,0.16446806302954392,0.075551316666263,-0.3048603838313925,-1.5567383000339776,-1.5187632137660023,-1.8794319964344746,-2.3067158686859113,-1.6857945973947701,-1.923310271285178,3.31775830653317,0.420269773,0.436990109,0.41220127,0.404913748,1
-1.3577222233591308,1.7141214183210518,-2.2551852627647646,-2.109538183464061,-0.236927110890343,-1.9449007775210152,-0.7891023988571175,-1.238843445667983,-1.528503767630076,0.17809286576824707,0.8241252019530673,-0.14114762506465478,-0.5698312368880198,-1.4234194009207486,-1.3375929640971833,-1.8794319964344746,-2.3067158686859113,-1.6857945973947701,-1.6864917937324382,1.171043376743077,0.341546507,0.532286912,0.329392544,0.515726795,1
-1.3577436186045975,1.7141951835424314,-1.9549026627055563,-1.774481826708346,0.2772011659504256,-1.733272175103163,-1.1996825475260413,-1.1073010338722702,-1.2491958871077513,-0.09151019386780211,-0.19058716457822406,0.17975769930158242,-0.7679662357576752,-1.2544895590738032,-0.9450935833509995,-1.8794319964344746,-2.3067158686859113,-1.6857945973947701,-1.5534641303234626,0.52060243743149,0.639763952,0.52110042,0.630214682,0.533330971,0
-1.357764039757587,1.7142625472752795,-1.6800666551601293,-1.519203650514809,0.6851461394128044,-1.5815831740438144,-1.3016092075825458,-1.1375806399122672,-1.2597881563238869,-0.18708409588142363,0.031364307529524155,0.35095085033253093,-0.8250637251088334,-1.3276066839256,-0.9363063893611767,-1.8794319964344746,-2.3067158686859113,-1.6857945973947701,-1.739995227583856,0.982095047283575,0.365778954,0.455813212,0.350342718,0.419710328,1
-1.3569859486029523,1.7115245575988947,-1.3615764937543988,-1.197443129717696,0.9536808540305152,-1.4343235547846882,-1.1575829663240003,-0.7070820861169053,-0.6311894621421801,0.6017693242051946,0.8027091103400672,-1.1827232010611062,-0.9419233268618615,-0.6110529465023027,-0.16941126597594536,-1.2862209797261468,0.8472744790548462,-1.3584057361738802,-1.1675377225312067,0.38531765064711454,0.40718701,0.319782476,0.407747427,0.294925597,1
-1.2888821687402254,1.4877978170116102,-0.9733935919892734,-0.905311324268158,1.1992780545343025,-1.2525657330635904,-1.036064658462098,-0.6009629086902821,-0.48933866883112664,0.02449292916334087,-0.0058411003310053534,0.14961730514908564,-0.7433082979985656,-0.7559151974056171,-0.16543535838647608,-0.9333627025461934,0.5656680077322647,0.31809729789028146,-1.183617989844156,2.2945480190538032,0.311188318,0.27135082,0.303988214,0.234242393,1
-1.1741655590669415,1.1617467592138897,-0.6022546907838896,-0.6281078874528372,1.2751247043794471,-1.0013716907304733,-0.8727651837485777,-0.539755750874572,-0.4074155803472858,0.030482411381097287,-0.052896529807339034,-0.14219523212940544,-0.6912423660409193,-0.6311617100102034,-0.16799124195750847,-0.6111877538166706,0.7563658006140238,1.2705284549869427,-1.3203002591097774,0.1505937823579895,0.489418894,0.548237932,0.480930355,0.531803632,1
-1.0636731014180731,0.89947298256702,-0.3720601246964586,-0.42200397495756437,1.3027030774164543,-0.7499861131408161,-0.8978221308738089,-0.5171868483271725,-0.3467773903573717,-0.032626545407523556,-0.19075646504085655,0.3624216145803174,-0.6852893552751578,-0.6582440331026423,-0.15510885909494723,-0.3222530775751143,1.0838239653981143,1.248270233121907,-1.0485437471168662,0.014904094114139137,0.385669996,0.36035285,0.38047062,0.338654759,1
-0.9735263393811273,0.7151074347730276,-0.19191168589584578,-0.29475825404267003,1.488436827175792,-0.5329725976864816,-1.0524948925941804,-0.6986583547597542,-0.5501093002856896,-0.02418047769428716,-0.3183729613513798,0.24781886701874853,-0.7306399072153469,-0.7778054650683053,-0.34292073381912563,-0.5165808244278424,0.21793807284656608,1.443949005902174,-1.1728978114747202,0.31100628913988704,0.279603228,0.414150182,0.260716563,0.379591385,1
-0.857909424736423,0.5123426494913886,-0.007017909749879027,-0.13698521540827283,1.3286513758432015,-0.2961422502383847,-1.0475212622289198,-0.68151194376572,-0.5160254348511009,-0.052717428253755166,-0.029404803443732704,0.31116924517789996,-0.7189149814909692,-0.7889922454413243,-0.2812094876134186,-0.17650726743556816,0.9191669517625077,1.5136098776000935,-0.5339752032330551,-0.22860852175476137,0.372366152,0.358404849,0.361481116,0.315473812,0
-0.7516968859062504,0.3476833237136696,0.22775755090922525,-0.0074061064667579534,1.532243180700887,-0.10092274306064421,-1.0492817958277607,-0.7271772125792051,-0.559473821773513,0.3117370675566045,-0.4490930176495358,-0.09323227101084898,-0.7380937046429084,-0.7986996832149493,-0.3762042162131327,-0.2915697491246835,0.798572914787581,1.3487051063472446,-0.4760862420642165,0.3024319012571793,0.303274195,0.263673097,0.291045522,0.21451161,1
-0.6615954191694626,0.22592454729980802,0.31859928822426586,0.07311267195768828,1.328851249432161,0.05949270121971986,-1.0541061890262549,-0.7560792468921076,-0.5927770100714437,0.0031623211982966643,-0.21153471927459241,0.31204349789099484,-0.6747589637657163,-0.8273627762855031,-0.45184998039581004,-0.19696281973585547,0.7934250378365744,1.4579630364540652,-0.057080427683020414,-0.41920491544554517,0.293813921,0.261576183,0.278684522,0.219880713,1
-0.5486409079971809,0.08846882284218248,0.42639251225085995,0.18564308572408758,1.0831544688280863,0.25872523088251365,-1.0899770275712228,-0.8613973099039569,-0.7059845612326383,0.007107731475825271,-0.01803278028986193,0.24464627112725199,-0.683457367942035,-0.8267579824057647,-0.4942304867218317,0.05106075190512651,0.7877643505056161,1.179654115924129,0.2234053720592482,-0.42067481032741527,0.363058988,0.330913398,0.357998454,0.291933618,0
-0.43375177958850275,-0.03455321589283941,0.5954627134870433,0.28372254521562146,1.1338333652235169,0.42345049091396986,-0.805637268898457,-0.7428050769663967,-0.5833011380829369,0.09897548083391612,-0.6022312307132761,-0.08807715995868032,-0.7850400711134621,-0.4575223720959035,-0.48793704467580334,-0.15860865917281716,0.7284882401256971,1.1908752948886066,-0.2745086093538101,-0.27552267241498263,0.393420422,0.387980079,0.386877093,0.360780692,1
-0.34022460355689016,-0.1254295598936819,0.5134250135543669,0.3288115265756625,0.6281781805018387,0.50591374100091,-0.6109483984313827,-0.8943377485503642,-0.8577141128892154,-0.021906822138449855,-0.36214983357868835,0.5354441821617304,-0.7356032864669702,-0.38723730832332626,-0.6530614366064261,0.3118690437337876,0.7968979935498969,1.123333864372313,0.5852113793644886,-0.5383777712432801,0.384270637,0.305047194,0.372921441,0.26544489,1
-0.26596887308068706,-0.19137719176095988,0.628740331153439,0.37116210997909904,0.7353770903279914,0.5304226244299571,-0.6548763808233826,-0.9747737270865555,-0.9627696505120826,0.03689739384754472,-0.29847453891055303,0.3946308282642567,-0.7150966705544265,-0.4535315705431633,-0.7797669071668927,0.25817321894553386,1.051949645190294,0.9403378586856243,0.4312118994433263,-0.4114408539481672,0.30750468,0.266867403,0.299688418,0.233277662,1
-0.16642865898055295,-0.27302078284806264,0.6860974974024708,0.39816837208342065,0.7272088290630545,0.5728196879992836,-0.8938085184338159,-0.9339637743613526,-0.8554164881924019,0.20939359353471365,-0.0672473722980036,0.4924445983132914,-0.6694117054671191,-0.5235060413311595,-0.714505513399759,-0.2915697491246835,0.15827844635645463,1.108464592625078,0.007985243638299453,-0.32014750395374103,0.397715689,0.465313567,0.386253615,0.433916309,0
0.3475147077856957,-0.6016247180417568,0.6961979117015433,0.562711938286995,0.28062938947295235,0.6463796618730379,-0.9450573662554789,-0.9050574085197381,-0.8088970967320671,0.29168569690519563,-0.5028975501561262,0.18085051519295103,-0.7366898752677893,-0.8275826381008188,-0.9065303043489127,0.2760718272082852,0.40538801027773036,0.27545903525490284,0.7172992868852734,-0.5370415030090573,0.448228718,0.397927995,0.444814001,0.394597623,1
