Accuracy,Precision,Recall,AUC
0.4444444444444444,0.4444444444444444,0.4444444444444444,0.4307692307692308
0.3888888888888889,0.3888888888888889,0.3888888888888889,0.39230769230769236
0.3333333333333333,0.3333333333333333,0.3333333333333333,0.4769230769230769
0.4444444444444444,0.4444444444444444,0.4444444444444444,0.4307692307692308
0.3888888888888889,0.3888888888888889,0.3888888888888889,0.5153846153846154
0.4444444444444444,0.4444444444444444,0.4444444444444444,0.4307692307692308
