Accuracy,Precision,Recall,AUC
0.42105263157894735,0.42105263157894735,0.42105263157894735,0.4318181818181819
0.42105263157894735,0.42105263157894735,0.42105263157894735,0.44886363636363635
0.5263157894736842,0.5263157894736842,0.5263157894736842,0.5568181818181819
0.3684210526315789,0.3684210526315789,0.3684210526315789,0.38636363636363635
0.5263157894736842,0.5263157894736842,0.5263157894736842,0.5227272727272727
0.3157894736842105,0.3157894736842105,0.3157894736842105,0.32386363636363635
