EA,EL,PI,PR,PG,TH,AX,AY,AZ,GX,GY,GZ,MX,MY,MZ,SA,SR,SF,HR,BI,left eye 1,left eye 2,right eye 1,right eye 2,Accuracy of AI response,Image authentic?,response
-1.4120982026747078,1.6063372413499615,1.4982368560221722,-0.4720974989418065,2.017075635130091,-1.598348950591276,1.2373273661038415,-2.058957038623377,-1.043243886959983,0.19536765176922608,0.07994126249969968,0.031697023043149614,-3.9470128747319584,-0.08715691919188072,-3.471534321127187,-0.2392675132444331,0.23176211508939956,0.9233865465495308,-1.0363040426683428,0.02858743987839261,0.4778401,0.406017068,0.47186413,0.416355995,1.0,0.0,1
-1.3992446447542193,1.5834787708357978,1.5162564591164622,-0.5109788435324512,1.9046877803465376,-1.1868410075336788,1.2495988016876427,-2.0116239262401865,-0.9647294693514813,0.17927880462821746,0.0036444102228724152,0.02926455746322205,-4.206847931360794,-0.09334418777563887,-3.459631974290477,0.8963640215875345,1.3328899241775456,1.2107848615477368,-0.18269793359291808,-0.19839978381289158,0.463117434,0.437455376,0.460319271,0.444323568,1.0,1.0,1
-1.3854318308896592,1.558725119287895,1.543340273795197,-0.1642484211804138,2.0578682073732675,-0.9515112833353246,0.4780583955339455,-2.4219986168057694,-2.602518027708072,-1.052731663967232,-0.2217976870116294,0.6057190435766918,-4.001452019610927,-0.943292070034819,-4.2665253377545,-0.019391187002091973,1.4705316853837753,1.6481556098497296,-1.4737771743072603,1.5438819711495877,0.434621378,0.487797588,0.433296137,0.474622035,1.0,1.0,0
-1.375475238785632,1.541130732954008,1.4359204562723218,-0.19342691499484105,1.9524168037637628,-0.8480669424232121,1.41404420397159,-0.21572861127547932,0.9640394935927392,2.3240717287430672,0.5947721761674375,-1.3111512178978957,-1.713189355498966,1.2051833353820587,-1.3861451554824276,0.04342941496510899,1.2345735097807737,1.3439219279658252,-3.928983521454723,1.2532080707555557,0.467980216,0.63591676,0.47136647,0.641363454,1.0,1.0,1
-1.378246710109387,1.5460205602119557,1.2347727404201054,-0.5633054293684514,1.503624525148216,-0.8420878264305974,1.769602047755573,0.865294887586929,2.4799842385201067,0.1595869319116139,-0.02781910304578987,0.029614413010358588,-0.9049215157211566,2.027333682191462,-0.16002962266882242,-0.27683948210109827,0.1727736860812569,1.1596112970293413,0.5969797896956133,-0.5154985866193844,0.430858099,0.581835975,0.442230312,0.573980246,1.0,0.0,1
-1.3663999385109453,1.5251809653524058,1.393853988085685,-0.3263295439485412,1.7752613170557532,-0.7489397495132324,1.7311361977430302,0.8275292550130599,2.424896593377653,0.0830164663097148,0.05536269402401153,0.02526402547452698,-0.8700794078695441,1.8634337020250988,-0.1174319144748306,-0.35375273690740183,1.057607665310042,1.8279825007805122,-0.0660561046070274,0.0678406603245476,0.372630747,0.341659498,0.368340528,0.330211005,1.0,0.0,1
-1.3583776255151825,1.511142889636639,1.5402202380179046,0.03137557016435755,1.8004391246344311,-0.6809301731561184,1.4693172990242607,0.5776817771373081,2.036891653937479,-0.021642047784127514,-0.07219213812593556,0.14810048848985635,-1.5014048844522667,1.3346856887892236,-0.5344094865304683,-0.32752240003621796,0.7479132612843684,1.9557311101661756,-0.9152983417039826,0.6379821871689966,0.277866505,0.431658228,0.269089716,0.389444819,1.0,0.0,0
-1.3536278898281155,1.5028666745789796,1.5101309165184547,-0.03677342084229206,1.7398993964817009,-0.6305344632001783,1.6350648760542268,0.6314827286217912,2.201167843770834,0.14267730882342658,-0.03100761882611209,-0.014512010499759743,-1.1649255046998659,1.6087371687772,-0.3372053265697341,-0.5354663842938339,0.31434592684972534,1.0798805808622072,-1.184262434586152,0.14876468327650574,0.517865427,0.381986138,0.512018425,0.372198891,1.0,1.0,1
-1.3536544639552301,1.5029176295413327,1.6673489607446736,0.4130108315156061,1.9742803337994292,-0.64582207937027,1.7175675940317205,-0.5039283271572677,1.074930816007787,-0.6694652284858534,-0.5634973140732361,0.4636683908729374,-0.2802539576555821,1.2545573250310467,-0.940373530352224,0.45598971715126735,0.6446873615450013,0.662645633772681,-2.9601457128832345,2.7806709282994975,0.394856961,1.031108843,0.413230288,1.02901891,0.0,0.0,0
-1.349563906710142,1.4958018352453801,1.3306470027379058,0.07293038571976736,1.5202417296884876,-0.6635677214376912,1.6976959513379053,-0.9341704931280731,0.61935982989371,0.192823574847048,0.1235930459635099,-0.0841848484965728,0.4233010586205321,1.084923421236555,-1.0805173679150992,-0.5402483223829505,-0.18115694371222918,0.27038811804447616,-1.089727010301852,-0.31819266491696796,0.402339101,1.058029843,0.427209007,1.011193714,1.0,1.0,1
