Accuracy,Precision,Recall
0.5555555555555556,0.5555555555555556,0.5555555555555556
0.5555555555555556,0.5555555555555556,0.5555555555555556
0.5555555555555556,0.5555555555555556,0.5555555555555556
0.5555555555555556,0.5555555555555556,0.5555555555555556
0.5555555555555556,0.5555555555555556,0.5555555555555556
0.42735042735042733,0.42735042735042733,0.42735042735042733
