EA,EL,PI,PR,PG,TH,AX,AY,AZ,GX,GY,GZ,MX,MY,MZ,SA,SR,SF,HR,BI,left eye 1,left eye 2,right eye 1,right eye 2,Accuracy of AI response,Image authentic?,response
-1.2184388480630026,1.419998747571534,-1.074747897594276,-1.2344567697797617,2.1530029863698124,-3.3436909647364326,0.7955116045898528,0.5719413068919227,-0.6459333105989372,0.15918072826192256,0.004797568757538931,-0.1925098063943764,-0.35743345570146834,1.9246396561939618,-1.349300588273376,-0.6121547717521869,-0.9469065051300702,-1.25282682816477,-1.8660768261840266,-0.660463114859676,0.482162088,0.559872142,0.481296235,0.532488127,1.0,0.0,5.0
-1.2125028310914892,1.4082897855622072,-1.3452866941667718,-1.5364391732019962,2.2102816836780153,-2.8366058936695118,0.7854350827594929,0.5587345108596096,-0.6349427758849223,0.2240294767998911,-0.08814675054477349,-0.2181974622829832,-0.3603785687280488,1.9362096490861052,-1.3519843243428271,-0.553884687844256,0.11398622165275844,-1.383396850370913,-1.8660768261840266,-0.660463114859676,0.409980934,0.361471015,0.410505136,0.338896976,1.0,0.0,-2.0
-1.2288236951175115,1.4406465453948765,-1.5950340028470458,-1.4463333814783208,1.8749671510046977,-2.33011790338079,0.7452451776706197,0.5466848251935634,-0.6214090169540863,0.20384753276795817,0.057010486383976273,-0.45563124065006055,-0.32838420872712987,1.6751315752465148,-1.292573072938362,-0.6121547717521869,-0.9469065051300702,-1.1002358122514424,-0.7226460087955401,5.859500308926649,0.283617901,0.418939041,0.286236707,0.387015414,0.0,1.0,5.0
-1.2486825739106107,1.4804372475072165,-2.2913201413463873,-1.6268498354460545,1.689001607862292,-1.7766026224241989,0.7488324013577542,0.5381915172935223,-0.6082627494032808,0.2290107697819313,0.0525252547288164,-0.05854683873158249,-0.33338326487311376,1.8856977311016117,-1.3441374921365108,-0.6121547717521869,-0.9469065051300702,-1.3652661205904058,-0.4532800950288567,-0.26993856240449676,0.471008709,0.45496676,0.474253107,0.424178189,0.0,0.0,-3.0
-1.2447855894477717,1.4725745760232676,-2.6393227436835502,-2.2750045618736734,1.6553417704316078,-1.1681223968421974,0.6847295432207842,0.5474455438470939,-0.6136838029418308,0.21858296985266146,-0.11381864382296265,-0.17885410357172518,-0.3228785726339098,1.6551674447979954,-1.32529914729591,-0.6121547717521869,-0.9469065051300702,-1.4249776851563805,-0.48783432277555683,-0.3183792765115894,0.315099322,0.589655419,0.304137928,0.525680509,1.0,1.0,4.0
-1.2431348806227462,1.469248268962107,-1.778941202395774,-1.9740938993895336,1.9941164720261533,-0.6705927803576334,0.5947124536513869,0.5467590020697948,-0.6022487234866012,0.1954327928955225,-0.1389494909530746,-0.43386701541593664,-0.34440983705795913,1.3322765296838834,-1.287008787279215,-0.6121547717521869,-0.9469065051300702,-1.4332373032658279,-0.3117255587965528,0.04943109276411786,0.246508436,0.262125623,0.248386959,0.231196358,1.0,0.0,3.0
-1.2381671127156537,1.4592759531438844,-1.8645673520456127,-1.9794303687908563,1.6440247694810266,-0.2392281131463198,0.6075514209741748,0.537188962462299,-0.5923273201848621,0.1919592792937242,-0.013079916551281063,-0.088476690904616,-0.33658675120611636,1.4134742293363645,-1.2730041255238367,-0.6121547717521869,-0.9469065051300702,-1.4345679733075303,-0.7226460087955401,0.7736665973067491,0.30343008,0.308923247,0.302292399,0.285528533,0.0,1.0,-1.0
-1.2258859699872393,1.4347594703292166,-2.144898051778915,-2.2325816066034183,1.5489949112931,0.06923895179553398,0.6096200745391652,0.5294013351739701,-0.5812140747079213,0.23367726332406344,-0.10464701208217937,0.23168546521922584,-0.3943071351941761,1.9636836552424892,-1.2879023214828338,-0.6121547717521869,-0.9469065051300702,-1.434792821730627,-1.8660768261840266,-0.660463114859676,0.247959113,0.504414796,0.250668275,0.47621039,1.0,0.0,4.0
-1.2123742510386124,1.408045068167836,-2.0785368557138044,-2.0881238740273336,1.5285611591457164,0.22244458503629594,0.6040249274748517,0.5254264926841125,-0.5767749533292869,0.25125999359091605,-0.09191324483543988,0.013509780840822211,-0.38414905958553813,1.9203498015262142,-1.2910484864689837,-0.6121547717521869,-0.9469065051300702,-1.4348167040373767,-0.9370392870558812,4.374561429602766,0.447625707,0.411587434,0.459064764,0.375724265,1.0,1.0,-4.0
-1.2049030707682695,1.3933747341394742,-1.917289425539079,-1.716473862570983,1.5722712152925273,0.2443683156907499,0.5875178610139881,0.5274327582343525,-0.5716915448841452,0.1515552788635886,-0.0978032754894759,-0.057957351025646316,-0.40122026780746445,1.8613501071100487,-1.2383150790490274,-0.6121547717521869,-0.9469065051300702,-1.4348453629201117,-1.0085037131426617,0.9129820552848368,0.309735843,0.317361232,0.312171248,0.283505929,0.0,1.0,-5.0
-1.199308453184356,1.3824543069687678,-1.5048444671677916,-1.2485554254674518,1.7219626624331055,0.23796419469018207,0.5778174541902702,0.5237571350825088,-0.5654151195423972,0.17232127647987874,-0.12736066801320567,-0.03617045879032566,-0.4130982299036334,2.001139300130278,-1.2123662182077002,-0.6121547717521869,-0.9469065051300702,-1.4348453629201117,-1.0680574013100972,-0.14130815896077759,0.404699559,0.505755381,0.406806354,0.472255836,1.0,1.0,4.0
-1.1972983304375473,1.3785363413971676,-1.151474311689029,-0.7516762653936095,1.7165026602513838,0.1657049744135384,0.5820686514508542,0.5223394164762245,-0.5581965200104293,0.15630056357543098,-0.151870459516786,-0.229203544167517,-0.4036834075509115,1.8488460000936582,-1.2012554999340768,-0.6121547717521869,-0.9469065051300702,-1.4348453629201117,-1.0085037131426617,-0.301520935420459,0.491728563,0.516171897,0.494653163,0.483820698,1.0,1.0,5.0
-1.197339748668963,1.3786171637354199,-1.310911411926509,-0.7385426212558797,1.498476024454315,0.08731727711304622,0.5695267531596461,0.5190064807119796,-0.5520751817059908,0.18450764710556802,-0.11527170455008141,-0.21926796822768777,-0.41340435653841323,1.9280720706748387,-1.185901717173386,-0.6121547717521869,-0.9469065051300702,-1.4348453629201117,-1.062102032707747,0.539288827375515,0.422510684,0.470858149,0.423264844,0.439830849,1.0,0.0,-4.0
-1.1970285566508179,1.3780105269898228,-1.0284627382539413,-0.04661797515165538,1.4931047901088597,0.0581726943508154,0.5612435382602065,0.5222000097398477,-0.5532947647684129,0.0995654336681848,-0.1788401292947324,-0.35645142729319196,-0.4427520334816692,1.6964924224004778,-1.0586115601964383,-0.6121547717521869,-0.9469065051300702,-1.4348453629201117,-1.1514325653162225,0.052504227862056364,0.368872522,0.407613567,0.368743991,0.373267632,0.0,0.0,5.0
-1.1977383830723722,1.3793937542514783,-0.8540502911478001,0.42271512046072407,1.5683965855191642,-0.033173623930463886,0.5407580977578231,0.4992405549431069,-0.5193986628183622,0.06311895234835287,-0.12583261702736906,-0.24598837114897915,-0.44601314980866985,1.438827049594349,-1.005391269735388,-0.6121547717521869,-0.9469065051300702,-1.4348453629201117,-0.6958468490129974,-0.2772431681467449,0.435753782,0.405606428,0.440080165,0.363810126,1.0,0.0,-3.0
-1.2006728232681174,1.385111613525416,-0.8982885446982084,0.1918831718016565,1.437451055593237,-0.08216598671757014,0.5484688549346967,0.49546214669216354,-0.5135015296187333,0.1491640686732013,-0.0030634708778963966,-0.23435507178145296,-0.4159729696042117,1.288952153586567,-0.9474316642388377,-0.6121547717521869,-0.9469065051300702,-1.4348453629201117,-1.8660768261840266,-0.660463114859676,0.58653359,0.541955843,0.605415634,0.498866039,1.0,1.0,5.0
-1.2012597276734884,1.3862559634466776,-0.24929372836426264,0.8157623977462262,1.4200910966316302,-0.1478357525636111,0.5357010268866197,0.4977980403208097,-0.512292511111645,0.10855820068251525,-0.132728130834203,-0.07382299906011255,-0.42573289192098623,1.2824914502970788,-0.9018803356453445,-0.6121547717521869,-0.9469065051300702,-1.4348453629201117,-0.7941104348823205,0.41636342345797495,0.317976122,0.551881671,0.313495899,0.506822083,1.0,1.0,4.0
-1.2000342366722048,1.383867408703101,-0.03835249100406213,1.1108503791724664,1.4155009115431256,-0.21276925738130786,0.538567500162669,0.49796868937050354,-0.5103057714736543,0.1259504131887899,-0.07388056335574625,-0.4211982594641687,-0.4233638355010724,0.9787808665438905,-0.7998431213642646,-0.6121547717521869,-0.9469065051300702,-1.4348453629201117,-0.8477087544474058,0.3204816084022937,0.516826373,0.652665619,0.528250356,0.629175626,0.0,0.0,2.0
-1.1894113546111795,1.3632458410129826,0.7104890208668047,2.532254086557616,0.9967530324179641,-0.6319051336865583,0.45694280524863723,0.503065143134228,-0.49930854561001775,-0.024758001603701348,-0.10928179074591796,-0.20653243494077397,-0.42056854579222014,0.09482334435314314,-0.6827998204476471,-0.5865952430466623,-0.7111522711525731,-1.023799328098128,-1.065675254012086,0.09282376034700951,0.752261327,0.451144774,0.753359751,0.442503774,1.0,1.0,5.0
-1.0948007629136782,1.1875039939676588,0.2817394073577717,2.4155613125120703,0.76620133864836,-0.5824654869887163,0.5267650676105066,0.49739404642297574,-0.5002890887412456,0.09891145508931469,-0.02587248521035257,-0.43286861850460295,-0.49111659177753114,0.6143372266437974,-0.5780335362918987,-0.48231587597403147,-0.21017551853732308,2.0509197790876112,-0.8655748609691009,0.26147741452187445,0.474796419,0.492095585,0.472957602,0.465109551,0.0,1.0,4.0
-1.028519224460784,1.068931865695146,0.09713440443713493,1.5338841674355366,0.749111499941293,-0.5495066834705786,0.5305261545915531,0.49487850115702037,-0.4994665377016115,0.11201845611089681,0.02502958968842833,-0.1088709901795093,-0.4261106485483085,0.1277410105089293,-0.5487765292806451,-0.5924315248237305,-0.6816833234343631,2.0983947659178885,-1.0085037131426617,1.960306496662278,0.537292648,0.29169664,0.539945056,0.268696103,1.0,1.0,5.0
