Accuracy,Precision,Recall,AUC
0.5434782608695652,0.5434782608695652,0.5434782608695652,0.5
0.5434782608695652,0.5434782608695652,0.5434782608695652,0.5
0.5434782608695652,0.5434782608695652,0.5434782608695652,0.5
0.5434782608695652,0.5434782608695652,0.5434782608695652,0.5
0.5543478260869565,0.5543478260869565,0.5543478260869565,0.5366666666666666
0.5434782608695652,0.5434782608695652,0.5434782608695652,0.5
