EA,EL,PI,PR,PG,TH,AX,AY,AZ,GX,GY,GZ,MX,MY,MZ,SA,SR,SF,HR,BI,left eye 1,left eye 2,right eye 1,right eye 2,response
0.037024076,18257.34412,134693.2908,95154.75432,6272.204415,34.71904762,-0.489306883,-0.94773327,0.062924474,0.90543021,0.578591876,0.097460239,-4.526768642,-97.43403442,96.73613767,3.88e-05,0.176811652,124.4405323,38.36363636,1834.545455,0.734420765,0.260788054,0.710498456,0.271767632,4.0
0.04060364,14952.79045,135654.576,95942.28953,6288.645519,35.11546256,-0.486605726,-0.949249121,0.071573079,0.910292965,0.581252792,0.095608242,-4.131592165,-97.33651431,96.97890507,4.27e-05,0.180076667,127.3132992,31.12121212,2413.333333,0.675748518,0.350881465,0.651678909,0.366504757,-4.0
0.043820588,12386.44693,136310.8806,96619.93953,6316.886822,35.43793367,-0.484509259,-0.950296296,0.078274691,0.909770062,0.687580093,0.143687011,-3.87808642,-97.08024691,96.99845679,5.44e-05,0.203100837,123.0429987,37.0625,1655.0,0.763394163,0.304517912,0.735865264,0.341484631,4.0
0.045348343,11310.80384,137311.5544,97267.42176,6260.813711,35.57807389,-0.499111607,-0.943604167,0.071715774,0.90219012,0.514254135,0.086125972,-3.71577381,-97.50892857,97.02827381,5.07e-05,0.188235294,113.7674062,39.11111111,2622.222222,0.616673806,0.710851086,0.605101481,0.728579894,4.0
0.047094809,10168.1675,137044.2042,97014.21196,6312.93368,35.74557328,-0.483712435,-0.952580311,0.061542746,0.853871595,0.48319135,0.054771084,-4.034974093,-96.87694301,96.23056995,5.29e-05,0.207272727,109.8684118,33.33333333,2282.666667,0.482353929,0.275988904,0.471423472,0.286971958,-4.0
0.051080502,7850.329013,137102.8812,97181.78616,6314.091942,36.09072696,-0.474322348,-0.957899073,0.062792997,0.892819876,0.570644121,0.113333686,-4.434603502,-95.8815654,94.52008239,5.41e-05,0.193427254,113.2992128,35.0,2764.0,0.308970064,0.364216663,0.284042801,0.353534324,4.0
0.052952241,6879.792441,137108.4403,97156.62222,6263.105556,36.23449315,-0.477408587,-0.957979224,0.039189751,0.732719444,0.478985975,0.001839031,-4.717451524,-95.96121884,93.90166205,4.67e-05,0.169590719,111.991177,36.5,2780.0,0.58907881,0.530573652,0.568280573,0.569987712,4.0
0.054353272,6197.741583,137272.1629,97300.05254,6236.681261,36.32634302,-0.478750436,-0.95908377,0.008009074,1.06026049,0.754634446,0.260145161,-4.668411867,-95.92495637,92.7521815,5.12e-05,0.168115978,111.4956725,34.16666667,3893.333333,0.383990423,0.538047697,0.358057625,0.516074647,4.0
0.055926646,5475.223104,137466.8366,97452.91139,6260.597238,36.44091255,-0.480797933,-0.958337543,0.008947552,0.894319173,0.526996491,0.102496429,-4.39380023,-96.02296211,92.70378875,6.04e-05,0.184699475,111.6578505,36.5,2175.0,0.412814242,0.538700212,0.386701264,0.540937166,-4.0
0.059357757,4027.359595,137015.1132,97231.71938,6225.089922,36.64179487,-0.457783617,-0.968822257,-0.040181115,0.999385449,0.587628527,0.374227707,-5.224111283,-95.52395672,91.18547141,5.17e-05,0.152592667,98.22571139,46.84615385,2000.0,0.511690882,0.914384494,0.498721648,0.972201855,-4.0
0.060917784,3425.348097,137365.3964,97558.69578,6230.84357,36.71932381,-0.468201721,-0.96540631,-0.011685078,0.824533205,0.441119962,-0.038247554,-5.037284895,-95.07552581,90.86424474,5.67e-05,0.162841541,93.59391825,32.25,2480.0,0.412144305,0.433871772,0.395840358,0.434507099,4.0
0.062308604,2910.681107,137241.3199,97572.88143,6122.096197,36.80022059,-0.465294643,-0.966734375,-0.009412946,0.892970982,0.519006772,0.047609091,-5.185267857,-94.63616071,90.49107143,6.95e-05,0.180952429,89.27974815,32.88888889,1986.666667,0.634620787,0.65384531,0.611835885,0.66618304,4.0
0.063272893,2568.810742,136698.5318,97195.45891,6126.967442,36.85513776,-0.451936631,-0.972690881,-0.023577399,0.902795981,0.606600311,0.175666667,-5.483771252,-94.08655332,90.45440495,5.17e-05,0.133333342,87.32143846,34.57142857,2005.714286,0.489792669,0.513948615,0.463110619,0.518561898,4.0
0.073403789,-483.1547622,137611.2244,98385.49022,6113.302647,37.00854373,-0.476058553,-0.960698048,0.039254879,0.913102535,0.576763615,0.134164925,-4.533869116,-94.74512055,93.3065442,5.59e-05,0.149999972,59.9835981,34.33333333,2365.333333,0.596796383,0.164255738,0.571625038,0.148168112,4.0
0.07789185,-1581.40133,137019.2681,98313.94758,6036.477823,36.58457333,-0.461564257,-0.967576305,-0.023855422,0.927794769,0.530217742,0.140574113,-4.463855422,-91.39558233,87.04618474,7.16e-05,0.147368474,49.37644576,31.125,2320.0,0.438498502,0.327981334,0.408148761,0.343204474,4.0
0.07838239,-1693.854051,137041.9632,98328.60595,6055.791594,36.5257052,-0.453198953,-0.971137871,-0.028520979,1.077318739,0.862702465,0.411246429,-4.809773124,-91.19546248,86.93891798,6.14e-05,0.161403526,50.43470571,33.0,3195.0,0.399516354,0.481895864,0.371215243,0.472187597,4.0
0.078608726,-1745.311756,140519.6603,100625.0977,6156.373673,36.47044366,-0.56679704,-0.909765328,-0.016704017,0.940422505,0.614691489,0.129807522,-7.006342495,-93.54545455,91.44820296,6.42e-05,0.121212182,46.11712982,28.0,2817.142857,0.676809818,0.644226175,0.654286035,0.688998192,4.0
0.079062634,-1847.496674,139946.0542,100448.6146,6090.939628,36.42291327,-0.565595054,-0.910352396,-0.01788062,0.906121306,0.526765163,0.096189573,-7.168469861,-93.64914992,91.27202473,5.87e-05,0.133333421,46.87860513,36.71428571,1780.0,0.511888917,0.825088099,0.47111386,0.836051087,4.0
0.078952159,-1822.742222,138876.9374,99810.57047,6026.90604,36.36585926,-0.565046875,-0.910694196,-0.011477578,0.992044743,0.670292135,0.145390805,-7.098214286,-94.35491071,92.5,8.24e-05,0.15,38.14808519,37.1,1876.0,0.345263396,0.361653312,0.309047579,0.380358209,-4.0
0.078832737,-1795.901448,138315.3555,99503.69002,6054.406305,36.32499422,-0.518153578,-0.936938918,-0.03844484,0.909770979,0.589943958,0.001909735,-6.516579407,-94.68935428,92.13961606,5.49e-05,0.127777917,33.58322609,37.75,2840.0,0.654171139,0.526441024,0.63130106,0.558252046,-4.0
0.07865375,-1755.526814,138411.3068,99687.1577,6003.732274,36.27324597,-0.512171742,-0.941962241,-0.016457978,0.886552439,0.582894349,0.08568268,-6.390986602,-94.46772229,93.27527406,5.22e-05,0.122807211,31.53188182,40.83333333,1731.111111,0.429652413,0.338424121,0.41128265,0.334231584,-4.0
0.079247947,-1888.851806,138266.3523,99755.99161,6041.293624,36.21896111,-0.512877926,-0.941506689,-0.01022597,0.89116388,0.58140871,0.108120898,-6.038461538,-95.96153846,95.46822742,5.92e-05,0.155555533,40.21721127,41.69230769,1972.307692,0.363551788,0.295298606,0.326043542,0.270453908,-4.0
0.07977422,-2005.262199,138557.4959,99918.59711,6092.570248,36.23556655,-0.489196704,-0.952706488,-0.005016931,0.839883505,0.50162487,0.030292111,-6.264675592,-94.69824923,94.74047374,6.68e-05,0.138461538,38.44572034,33.8125,2412.5,0.285787671,0.273848813,0.254442455,0.264371815,-4.0
0.083761923,-2840.133512,138074.9799,99625.01858,5924.563467,36.56949231,-0.501452859,-0.948285935,-0.038447368,0.957818605,0.421531685,0.089328051,-6.408037094,-95.74343122,95.98763524,7.34e-05,0.11666685,50.92942152,35.33333333,2090.0,0.662498888,0.559821486,0.646093603,0.606068043,4.0
0.084759924,-3035.512925,141372.7432,101758.8247,6055.283037,36.62406173,-0.671598506,-0.815734827,-0.105470037,1.191145403,1.045468485,0.555781818,-5.950513539,-112.3043884,102.5807656,9.34e-05,0.17066672,51.61425969,39.85714286,2091.428571,0.49774183,0.33501115,0.470157232,0.344591925,4.0
0.086887379,-3440.889998,142063.7389,102314.1189,6023.66879,36.65166901,-0.741644068,-0.758919492,-0.161966102,0.926798301,0.544717949,0.107415217,-4.887711864,-120.2838983,106.2987288,6.97e-05,0.146031857,72.02582807,49.66666667,1406.666667,0.445290571,0.475851403,0.469305484,0.457531979,4.0
0.097240215,-5155.27759,141960.3132,102762.0738,5939.011186,36.84372794,-0.760171875,-0.743944196,-0.143564732,0.911042601,0.529663677,0.142052273,-4.287946429,-120.6316964,107.6941964,5.16e-05,0.133333231,67.45652407,42.7,1836.0,0.609685625,0.438888471,0.5735079,0.494375402,4.0
0.095011837,-4805.515372,138082.5956,100825.4597,5770.323826,36.86997778,-0.446534338,-0.955165829,-0.133345059,0.055355705,-0.447676271,-1.322592721,-4.271356784,-100.6515913,92.81742044,0.002079444,0.281481444,47.7976375,36.22222222,2537.777778,0.434026014,0.286890767,0.40417298,0.297443395,-4.0
0.094610399,-4755.19495,134488.9982,98922.06305,5692.730298,36.87981977,-0.390551483,-0.994382199,-0.109029668,0.869598604,0.383207381,0.078053763,-3.87609075,-95.66317627,89.38219895,8.69e-05,0.139130391,44.94972714,32.4,2296.0,0.419535243,0.473973194,0.390992816,0.439540449,-4.0
0.098414668,-5326.889459,134729.0841,98588.85814,5648.984238,37.0470289,-0.363905594,-1.004082168,-0.106251748,0.904017606,0.608794737,0.121737123,-3.583916084,-95.43706294,90.04020979,0.000109588,0.133333529,36.02243623,38.84615385,1720.0,0.260194212,0.445380114,0.228484816,0.42893327,-4.0
0.104270063,-6125.264857,133115.0254,97072.77966,5511.879237,37.31832867,-0.395660338,-0.993658228,-0.098234177,0.732989384,0.174584222,0.094464363,-3.210970464,-95.11181435,83.75105485,7.16e-05,0.133333429,40.2757,35.28571429,2440.0,0.44398898,0.337656334,0.427096474,0.339227865,4.0
0.104228733,-6119.928841,133661.5053,97402.52632,5477.205263,37.31360465,-0.413347902,-0.989038462,-0.063917688,0.96754833,0.509269366,0.227570144,-3.798951049,-95.58916084,85.6013986,0.000114889,0.155555444,33.76225507,32.14285714,2297.142857,0.761791497,0.379770604,0.749174852,0.419634751,4.0
0.104855479,-6200.08988,133912.8008,97687.0339,5508.277542,37.31764336,-0.411966173,-0.988953488,-0.075665962,0.9452569,0.514234542,0.106780911,-3.534883721,-95.31289641,85.61310782,7.28e-05,0.129629722,37.06433684,32.54545455,2567.272727,0.433471582,0.328061885,0.40942778,0.370863966,-4.0
0.105863504,-6327.13774,133483.2065,97407.43548,5503.35,37.33590426,-0.392109325,-0.996811897,-0.060512077,0.852379645,0.532043902,-0.036639478,-3.511254019,-94.00321543,85.78456592,9.25e-05,0.128571571,41.82614933,52.4,2060.0,0.41608947,0.492585335,0.396544667,0.478528396,-4.0
0.106313894,-6383.206953,134956.0549,98256.91758,5584.844322,37.30882424,-0.381014599,-1.000040146,-0.075821168,0.963456881,0.506873394,0.277869159,-3.209854015,-94.14051095,85.55291971,8.9e-05,0.103030273,36.35307612,43.0,2003.076923,0.762343815,0.706754224,0.712935153,0.655687959,4.0
0.106422803,-6396.66254,134539.9952,97963.08213,5579.760064,37.29076596,-0.437482315,-0.979506431,-0.049085209,1.040800971,0.838505654,0.135457711,-3.393890675,-96.38263666,87.91639871,7.56e-05,0.103703778,28.64287733,47.47058824,1451.764706,0.561506237,0.347224185,0.522329857,0.389730382,-4.0
0.106351166,-6387.789358,136307.4688,99263.96781,5550.110664,37.12964901,-0.39414257,-0.992580321,-0.103927711,0.938196356,0.526753036,0.163422131,-4.134538153,-94.91365462,90.1064257,6.06e-05,0.088889,28.68933833,46.61111111,1197.777778,0.617552522,0.23973632,0.53117318,0.199199827,-4.0
0.105618038,-6296.487069,136720.3397,99801.87898,5625.726115,36.98813986,-0.381807611,-0.994422833,-0.131048626,0.913577495,0.536816631,0.156783726,-4.490486258,-93.78012685,88.15010571,0.000188,0.133333,23.17527719,48.92307692,1556.923077,0.574073128,0.430248547,0.548980943,0.467373484,4.0
0.105733861,-6310.991977,136860.2148,101760.4614,5778.466443,36.31338889,-0.352489967,-1.006374582,-0.118884615,0.924355219,0.530318644,0.131837651,-4.190635452,-92.7458194,87.90133779,9.41e-05,0.1133335,24.6740589,46.33333333,1904.0,0.490291572,0.551496927,0.478093156,0.54558258,-4.0
0.105541147,-6286.854982,135855.3964,101191.4085,5696.686117,36.23554305,-0.382688129,-0.99815493,-0.087700201,1.011665996,0.823415822,0.203098765,-4.056338028,-94.94969819,90.64788732,0.000104,0.161904714,22.92521167,40.5,1796.666667,0.382855035,0.521574409,0.355202878,0.530080777,-4.0
0.105624562,-6297.321678,134727.1019,100281.372,5623.594787,36.22144094,-0.384915094,-0.99742217,-0.077129717,0.710668246,0.277859524,0.005490476,-5.087264151,-93.42688679,90.12971698,7.19e-05,0.123809714,22.79816078,40.125,1825.0,0.61867808,0.478765137,0.594533278,0.510318604,-4.0
0.105438906,-6273.828042,136521.6227,101254.13,5653.510989,36.15463253,-0.396846435,-0.947146252,-0.206963437,0.448645872,0.03707963,0.377366171,-5.559414991,-95.20292505,86.16636197,0.000135615,0.143589769,25.57685,33.9,2320.0,0.454426276,0.433711778,0.417226262,0.453029415,4.0
0.105929258,-6335.377937,136608.1043,101433.9194,5705.066351,36.13474219,-0.421191489,-0.980484634,-0.118817967,0.97736342,0.19617619,-0.04796875,-4.924349882,-95.46099291,87.20567376,8.3e-05,0.114814944,38.45468039,37.625,1840.0,0.621715438,0.485272064,0.600060533,0.522376222,4.0
0.107149266,-6485.298704,137512.5281,101822.6316,5736.514035,36.2205407,-0.385701571,-0.922338569,-0.237726003,0.256094737,-0.027098418,0.287412811,-5.713787086,-96.18673647,83.34205934,0.000186263,0.150877263,40.18320725,37.22222222,2297.777778,0.357647331,0.290526144,0.331882603,0.30439455,4.0
0.107602084,-6540.72833,137230.5975,101583.5614,5692.603814,36.25041958,-0.407528541,-0.982268499,-0.143997886,0.988653191,0.504972222,0.09475803,-4.816067653,-94.5602537,86.10147992,8.26e-05,0.1083335,37.1845569,40.28571429,1620.0,0.459743938,0.465626714,0.44074954,0.517536619,4.0
0.108079027,-6598.111181,136700.8318,101470.6019,5698.066351,36.29061719,-0.414685579,-0.980276596,-0.139380615,0.92883848,0.661071942,0.138232274,-4.747044917,-94.61938534,86.35460993,8.19e-05,0.1066667,34.62706863,57.25,1380.0,0.834704478,0.421231009,0.874735232,0.504703212,-4.0
0.108482775,-6646.120558,137285.4657,101716.5517,5698.559368,36.4051277,-0.400766015,-0.98835722,-0.119804017,0.898251363,0.497425602,0.114479085,-4.497285559,-94.20846906,85.61780673,9.26e-05,0.131531514,30.79991486,35.64705882,2107.058824,0.465378453,0.427837519,0.447330307,0.451055187,4.0
