txtStim,stimFile,AI_Resp,ExplanationFile,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials_2.thisRepN,trials_2.thisTrialN,trials_2.thisN,trials_2.thisIndex,trials_3.thisRepN,trials_3.thisTrialN,trials_3.thisN,trials_3.thisIndex,trials_4.thisRepN,trials_4.thisTrialN,trials_4.thisN,trials_4.thisIndex,Loop_1.thisRepN,Loop_1.thisTrialN,Loop_1.thisN,Loop_1.thisIndex,Loop_2.thisRepN,Loop_2.thisTrialN,Loop_2.thisN,Loop_2.thisIndex,Loop_3.thisRepN,Loop_3.thisTrialN,Loop_3.thisN,Loop_3.thisIndex,Loop_4.thisRepN,Loop_4.thisTrialN,Loop_4.thisN,Loop_4.thisIndex,Intro_Text.started,Intro_Text.stopped,Stim_slider.response,Stim_slider.rt,Stim_slider.started,Stim_slider.stopped,mouse_5.x,mouse_5.y,mouse_5.leftButton,mouse_5.midButton,mouse_5.rightButton,mouse_5.time,mouse_5.clicked_name,mouse_5.started,mouse_5.stopped,Click_to_Continue_5.started,Click_to_Continue_5.stopped,trial_start,Choice_4_Intro_Txt.started,Choice_4_Intro_Txt.stopped,Question_Txt_9.started,Question_Txt_9.stopped,Accept_Deny_Button_9.response,Accept_Deny_Button_9.rt,Accept_Deny_Button_9.started,Accept_Deny_Button_9.stopped,ConfidenceSlider_9.response,ConfidenceSlider_9.rt,ConfidenceSlider_9.started,ConfidenceSlider_9.stopped,Experimental_Images_9.started,Experimental_Images_9.stopped,DenySlider_9.response,DenySlider_9.rt,DenySlider_9.started,DenySlider_9.stopped,mouse_12.x,mouse_12.y,mouse_12.leftButton,mouse_12.midButton,mouse_12.rightButton,mouse_12.time,mouse_12.clicked_name,mouse_12.started,mouse_12.stopped,Click_to_Continue_12.started,Click_to_Continue_12.stopped,trial_end,Q1_Slider.response,Q2_Slider.response,Q3_Slider.response,Q4_Slider.response,Q5_Slider.response,Q6_Slider.response,Q7_Slider.response,Q8_Slider.response,Q9_Slider.response,Q10_Slider.response,Q11_Slider.response,Q12_Slider.response,Q13_Slider.response,Q14_Slider.response,Q15_Slider.response,Q16_Slider.response,Q17_Slider.response,Q18_Slider.response,Q19_Slider.response,Q20_Slider.response,Q21_Slider.response,Q22_Slider.response,Q23_Slider.response,Text_Intro_Txt.started,Text_Intro_Txt.stopped,Question_Txt_5.started,Question_Txt_5.stopped,Accept_Deny_Button_5.response,Accept_Deny_Button_5.rt,Accept_Deny_Button_5.started,Accept_Deny_Button_5.stopped,ConfidenceSlider_5.response,ConfidenceSlider_5.rt,ConfidenceSlider_5.started,ConfidenceSlider_5.stopped,DenySlider_5.response,DenySlider_5.rt,DenySlider_5.started,DenySlider_5.stopped,mouse_8.x,mouse_8.y,mouse_8.leftButton,mouse_8.midButton,mouse_8.rightButton,mouse_8.time,mouse_8.clicked_name,mouse_8.started,mouse_8.stopped,Click_to_Continue_8.started,Click_to_Continue_8.stopped,Conversational_Intro_Txt.started,Conversational_Intro_Txt.stopped,Accept_Deny_Button.response,Accept_Deny_Button.rt,Accept_Deny_Button.started,Accept_Deny_Button.stopped,ConfidenceSlider.response,ConfidenceSlider.rt,ConfidenceSlider.started,ConfidenceSlider.stopped,Experimental_Images.started,Experimental_Images.stopped,DenySlider.response,DenySlider.rt,DenySlider.started,DenySlider.stopped,mouse.x,mouse.y,mouse.leftButton,mouse.midButton,mouse.rightButton,mouse.time,mouse.clicked_name,mouse.started,mouse.stopped,Click_to_Continue.started,Click_to_Continue.stopped,Feature_Intro_Txt.started,Feature_Intro_Txt.stopped,Question_Txt_3.started,Question_Txt_3.stopped,Accept_Deny_Button_3.response,Accept_Deny_Button_3.rt,Accept_Deny_Button_3.started,Accept_Deny_Button_3.stopped,ConfidenceSlider_3.response,ConfidenceSlider_3.rt,ConfidenceSlider_3.started,ConfidenceSlider_3.stopped,Experimental_Images_3.started,Experimental_Images_3.stopped,DenySlider_3.response,DenySlider_3.rt,DenySlider_3.started,DenySlider_3.stopped,Click_to_Continue_6.started,Click_to_Continue_6.stopped,PresstoCont_8.started,PresstoCont_8.stopped,Image_Intro_Txt.started,Image_Intro_Txt.stopped,Question_Txt_4.started,Question_Txt_4.stopped,Accept_Deny_Button_4.response,Accept_Deny_Button_4.rt,Accept_Deny_Button_4.started,Accept_Deny_Button_4.stopped,ConfidenceSlider_4.response,ConfidenceSlider_4.rt,ConfidenceSlider_4.started,ConfidenceSlider_4.stopped,Experimental_Images_4.started,Experimental_Images_4.stopped,DenySlider_4.response,DenySlider_4.rt,DenySlider_4.started,DenySlider_4.stopped,mouse_7.x,mouse_7.y,mouse_7.leftButton,mouse_7.midButton,mouse_7.rightButton,mouse_7.time,mouse_7.clicked_name,mouse_7.started,mouse_7.stopped,Click_to_Continue_7.started,Click_to_Continue_7.stopped,PresstoCont_7.started,PresstoCont_7.stopped,end_Txt.started,end_Txt.stopped,participant,session,date,expName,psychopyVersion,frameRate,
Question 5:,stim/Au_ani_10178.jpg.png,"The AI system has determined that the above image is authentic.
Do you accept or deny this claim?",stim/conversational_Au_ani_10178.jpg.png,,,,,,,,,,,,,,,,,,,,,0,4,4,4,,,,,,,,,,,,,,,,,,,,,,,,,,10:35:05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10:35:31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1834.1386365999933,1844.1680030999705,1.0,19.81425759999547,1844.1680030999705,None,4.0,23.600928899948485,1844.1680030999705,None,1844.1680030999705,None,1.0,25.65491570008453,1844.1680030999705,None,"[-0.56574076, -0.3472222, 0.30925927, 0.5555556]","[-0.097222224, -0.30092594, -0.19907407, -0.44907406]","[1, 1, 1, 1]","[0, 0, 0, 0]","[0, 0, 0, 0]","[9.66100910003297, 13.429088899982162, 15.473079800023697, 16.39225109992549]",['Click_to_Continue'],10.042561480076984,None,1859.8273767000064,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,005,001,2022-08-04_10h09.30.679,CSVTrial4,2022.1.3,59.015468536516664,
Question 6:,stim/Tp_D_CNN_S_N_nat00095_ani00017_10219.tif,"The AI system has determined that the above image is not authentic.
Do you accept or deny this claim?",stim/conversational_Tp_D_CNN_S_N_nat00095_ani00017_10219.tif.png,,,,,,,,,,,,,,,,,,,,,0,5,5,5,,,,,,,,,,,,,,,,,,,,,,,,,,10:35:31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10:36:02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1860.6095870999852,1870.6539411999984,1.0,23.986416700063273,1870.6244215000188,None,3.0,27.275369699927978,1870.6244215000188,None,1870.6244215000188,None,3.0,29.843248500023037,1870.6244215000188,None,"[-0.58055556, -0.44722223, 0.49907407, 0.525]","[-0.097222224, -0.29259259, -0.19814815, -0.44537038]","[1, 1, 1, 1]","[0, 0, 0, 0]","[0, 0, 0, 0]","[13.837450599996373, 17.11525199993048, 19.72365970001556, 20.65642320003826]",['Click_to_Continue'],10.022382259834558,None,1890.4875321000582,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,005,001,2022-08-04_10h09.30.679,CSVTrial4,2022.1.3,59.015468536516664,
Question 7: ,stim/Au_nat_30517.jpg,"The AI system has determined that the above image is not authentic.
Do you accept or deny this claim?",stim/conversational_Au_nat_30517.jpg.png,,,,,,,,,,,,,,,,,,,,,0,6,6,6,,,,,,,,,,,,,,,,,,,,,,,,,,10:36:02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10:36:39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1891.3293810000177,1901.361851900001,2.0,34.2603233999107,1901.361851900001,None,1.0,35.23540280002635,1901.361851900001,None,1901.361851900001,None,1.0,36.418295499985106,1901.361851900001,None,"[-0.32962963, -0.65462965, 0.29444444, 0.51574075]","[-0.09907407, -0.2888889, -0.20277777, -0.44074073]","[1, 1, 1, 1]","[0, 0, 0, 0]","[0, 0, 0, 0]","[24.121973000001162, 25.133898100000806, 26.3122228999855, 27.36012710002251]",['Click_to_Continue'],9.999419859959744,None,1927.7857543999562,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,005,001,2022-08-04_10h09.30.679,CSVTrial4,2022.1.3,59.015468536516664,
Question 8:,stim/Tp_D_CRD_M_N_nat00048_nat00049_11067.jpg,"The AI system has determined that the above image is not authentic.
Do you accept or deny this claim?",stim/conversational_Tp_D_CRD_M_N_nat00048_nat00049_11067.jpg.png,,,,,,,,,,,,,,,,,,,,,0,7,7,7,,,,,,,,,,,,,,,,,,,,,,,,,,10:36:39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10:37:08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1928.7487216000445,1938.7810114000458,1.0,24.425645500072278,1938.7810114000458,None,3.0,25.469119900022633,1938.7810114000458,None,1938.7810114000458,None,3.0,27.547591300099157,1938.7810114000458,None,"[-0.5685185, -0.45, 0.4611111, 0.5638889]","[-0.10092592, -0.2824074, -0.18981482, -0.45185184]","[1, 1, 1, 1]","[0, 0, 0, 0]","[0, 0, 0, 0]","[14.242650700034574, 15.29559330001939, 17.42263190005906, 18.874124700087123]",['Click_to_Continue'],10.036190959974192,None,1956.330981599982,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,005,001,2022-08-04_10h09.30.679,CSVTrial4,2022.1.3,59.015468536516664,
Question 9:,stim/Au_arc_30794.jpg,"The AI system has determined that the above image is authentic.
Do you accept or deny this claim?",stim/conversational_Au_arc_30794.jpg.png,,,,,,,,,,,,,,,,,,,,,0,8,8,8,,,,,,,,,,,,,,,,,,,,,,,,,,10:37:08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10:37:38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1957.7044917000458,1967.752494400018,1.0,22.091442700009793,1967.723233000026,None,4.0,26.710823299945332,1967.723233000026,None,1967.723233000026,None,1.0,28.67809619999025,1967.723233000026,None,"[-0.5861111, -0.2361111, -0.35185185, 0.30648148, 0.5212963]","[-0.09537037, -0.29074073, -0.2898148, -0.18611111, -0.4462963]","[1, 1, 1, 1, 1]","[0, 0, 0, 0, 0]","[0, 0, 0, 0, 0]","[11.953992099966854, 15.118331799982116, 16.57404380000662, 18.546742200036533, 19.57078619999811]",['Click_to_Continue'],10.025614960002713,None,1986.418580000056,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,005,001,2022-08-04_10h09.30.679,CSVTrial4,2022.1.3,59.015468536516664,
Question 10:,stim/Au_nat_30352.jpg,"The AI system has determined that the above image is not authentic.
Do you accept or deny this claim?",stim/conversational_Au_nat_30352.jpg.png,,,,,,,,,,,,,,,,,,,,,0,9,9,9,,,,,,,,,,,,,,,,,,,,,,,,,,10:37:38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10:38:12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1987.3425322000403,1997.3831342000049,1.0,25.3425538999727,1997.355102700065,None,3.0,28.168942600023,1997.355102700065,None,1997.355102700065,None,2.0,33.053440999938175,1997.355102700065,None,"[-0.575, -0.44537038, 0.39537036, 0.5138889]","[-0.097222224, -0.30277777, -0.18888889, -0.44537038]","[1, 1, 1, 1]","[0, 0, 0, 0]","[0, 0, 0, 0]","[15.230256199953146, 18.01822829991579, 22.945107899955474, 23.772082099923864]",['Click_to_Continue'],10.02043795993086,None,2020.4276857000077,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,005,001,2022-08-04_10h09.30.679,CSVTrial4,2022.1.3,59.015468536516664,
Question 12:,stim/Au_arc_30827.jpg.png,"The AI system has determined that the above image is authentic.
Do you accept or deny this claim?",stim/conversational_Au_arc_30827.jpg.png,,,,,,,,,,,,,,,,,,,,,0,10,10,10,,,,,,,,,,,,,,,,,,,,,,,,,,10:38:12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10:38:37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2021.1799127999693,2031.2042677999707,2.0,21.168376500019804,2031.2042677999707,None,3.0,22.70707419991959,2031.2042677999707,None,2031.2042677999707,None,1.0,24.585319800069556,2031.2042677999707,None,"[-0.33425927, -0.45462963, 0.2777778, 0.29814816, 0.51296294]","[-0.11203704, -0.29537037, -0.17685185, -0.19722222, -0.42685184]","[1, 1, 1, 1, 1]","[0, 0, 0, 0, 0]","[0, 0, 0, 0, 0]","[11.008505000034347, 12.579973899992183, 13.996139299939387, 14.494605400017463, 15.301895000040531]",['Click_to_Continue'],10.027795559959486,None,2045.8003151000012,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,005,001,2022-08-04_10h09.30.679,CSVTrial4,2022.1.3,59.015468536516664,
Question 13:,stim/Au_art_10012.jpg,"The AI system has determined that the above image is authentic.
Do you accept or deny this claim?",stim/conversational_Au_art_10012.jpg.png,,,,,,,,,,,,,,,,,,,,,0,11,11,11,,,,,,,,,,,,,,,,,,,,,,,,,,10:38:37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10:39:01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2046.5654013999738,2056.6038825999713,1.0,17.772070600069128,2056.5747259999625,None,5.0,21.670538900070824,2056.5747259999625,None,2056.5747259999625,None,1.0,22.92810930009,2056.5747259999625,None,"[-0.5685185, -0.2462963, 0.32222223, 0.5388889]","[-0.094444446, -0.30277777, -0.18703704, -0.44166666]","[1, 1, 1, 1]","[0, 0, 0, 0]","[0, 0, 0, 0]","[7.60880490008276, 11.51807660004124, 12.818796200095676, 13.701164800091647]",['Click_to_Continue'],10.02488167991396,None,2069.5317807999672,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,005,001,2022-08-04_10h09.30.679,CSVTrial4,2022.1.3,59.015468536516664,
Question 14:,stim/Tp_D_CRN_M_B_nat10165_nat10164_12100.jpg,"The AI system has determined that the above image is not authentic.
Do you accept or deny this claim?",stim/conversational_Tp_D_CRN_M_B_nat10165_nat10164_12100.jpg.png,,,,,,,,,,,,,,,,,,,,,0,12,12,12,,,,,,,,,,,,,,,,,,,,,,,,,,10:39:01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10:39:22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2070.325349700055,2080.3502364000306,2.0,17.51442749996204,2080.3502364000306,None,5.0,18.606826899922453,2080.3502364000306,None,2080.3502364000306,None,1.0,20.41298469994217,2080.3502364000306,None,"[-0.32222223, -0.24907407, 0.2888889, 0.3037037, 0.5277778]","[-0.09259259, -0.2962963, -0.2074074, -0.19907407, -0.43703705]","[1, 1, 1, 1, 1]","[0, 0, 0, 0, 0]","[0, 0, 0, 0, 0]","[7.365254000062123, 8.474414200056344, 9.545522800064646, 10.291520700091496, 11.04886910005007]",['Click_to_Continue'],10.031413659919053,None,2090.7735703999642,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,005,001,2022-08-04_10h09.30.679,CSVTrial4,2022.1.3,59.015468536516664,
Question 15:,stim/Tp_D_CRN_M_N_art10115_cha00086_11526.jpg,"The AI system has determined that the above image is authentic.
Do you accept or deny this claim?",stim/conversational_Tp_D_CRN_M_N_art10115_cha00086_11526.jpg.png,,,,,,,,,,,,,,,,,,,,,0,13,13,13,,,,,,,,,,,,,,,,,,,,,,,,,,10:39:22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10:39:51,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2091.4505800000625,2101.5081906999694,2.0,23.97046290000435,2101.4822344999993,None,4.0,25.852625599945895,2101.4822344999993,None,2101.4822344999993,None,1.0,27.852092200075276,2101.4822344999993,None,"[-0.32407406, -0.34814814, 0.28611112, 0.29722223, 0.537037]","[-0.106481485, -0.2935185, -0.19907407, -0.19814815, -0.4324074]","[1, 1, 1, 1, 1]","[0, 0, 0, 0, 0]","[0, 0, 0, 0, 0]","[13.790399399935268, 15.68466939998325, 16.783784699975513, 17.716717200004496, 18.758932700031437]",['Click_to_Continue'],10.037974159815349,None,2119.3427669999655,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,005,001,2022-08-04_10h09.30.679,CSVTrial4,2022.1.3,59.015468536516664,
Question 16:,stim/Tp_D_CRN_M_N_nat10154_nat10138_12076.jpg,"The AI system has determined that the above image is not authentic.
Do you accept or deny this claim?",stim/conversational_Tp_D_CRN_M_N_nat10154_nat10138_12076.jpg.png,,,,,,,,,,,,,,,,,,,,,0,14,14,14,,,,,,,,,,,,,,,,,,,,,,,,,,10:39:51,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10:40:21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2120.3159865000052,2130.3398755999515,2.0,26.80255110003054,2130.313629399985,None,4.0,27.53766159992665,2130.313629399985,None,2130.313629399985,None,1.0,28.861021999968216,2130.313629399985,None,"[-0.30925927, -0.3314815, -0.3564815, 0.29166666, 0.5361111]","[-0.10277778, -0.10555556, -0.28611112, -0.19537038, -0.45185184]","[1, 1, 1, 1, 1]","[0, 0, 0, 0, 0]","[0, 0, 0, 0, 0]","[15.057398400036618, 16.624917899956927, 17.416232999996282, 18.765795100014657, 19.768658000044525]",['Click_to_Continue'],10.016782300081104,None,2149.21400919999,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,005,001,2022-08-04_10h09.30.679,CSVTrial4,2022.1.3,59.015468536516664,
Question 17: ,stim/Au_art_20005.jpg,"The AI system has determined that the above image is authentic.
Do you accept or deny this claim?",stim/conversational_Au_art_20005.jpg.png,,,,,,,,,,,,,,,,,,,,,0,15,15,15,,,,,,,,,,,,,,,,,,,,,,,,,,10:40:21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10:40:41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2150.1582759000594,2160.1904905999545,1.0,16.279809199972078,2160.164232400013,None,5.0,18.028072600020096,2160.164232400013,None,2160.164232400013,None,1.0,19.86486520001199,2160.164232400013,None,"[-0.5638889, -0.25185186, 0.28611112, 0.3, 0.5212963]","[-0.096296296, -0.29444444, -0.19907407, -0.20185184, -0.43888888]","[1, 1, 1, 1, 1]","[0, 0, 0, 0, 0]","[0, 0, 0, 0, 0]","[6.139978199964389, 7.88323469995521, 9.106151799904183, 9.745069699943997, 10.53821289993357]",['Click_to_Continue'],10.022213199990802,None,2170.061213499983,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,005,001,2022-08-04_10h09.30.679,CSVTrial4,2022.1.3,59.015468536516664,
Question 18:,stim/Au_art_20034.jpg.png,"The AI system has determined that the above image is authentic.
Do you accept or deny this claim?",stim/conversational_Au_art_20034.jpg.png,,,,,,,,,,,,,,,,,,,,,0,16,16,16,,,,,,,,,,,,,,,,,,,,,,,,,,10:40:42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10:41:10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2170.7675154999597,2180.811076199985,1.0,24.064773100079037,2180.782473600004,None,3.0,25.3558368999511,2180.782473600004,None,2180.782473600004,None,2.0,27.57439019996673,2180.782473600004,None,"[-0.57222223, -0.44907406, 0.40092593, 0.537037]","[-0.10555556, -0.2962963, -0.19351852, -0.4398148]","[1, 1, 1, 1]","[0, 0, 0, 0]","[0, 0, 0, 0]","[13.906953800003976, 15.198700899956748, 17.46426809998229, 18.159656299976632]",['Click_to_Continue'],10.023728179978207,None,2198.3813914000057,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,005,001,2022-08-04_10h09.30.679,CSVTrial4,2022.1.3,59.015468536516664,
Question 19:,stim/Tp_D_CRN_M_N_cha10137_art00021_12210.jpg,"The AI system has determined that the above image is authentic.
Do you accept or deny this claim?",stim/conversational_Tp_D_CRN_M_N_cha10137_art00021_12210.jpg.png,,,,,,,,,,,,,,,,,,,,,0,17,17,17,,,,,,,,,,,,,,,,,,,,,,,,,,10:41:10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10:41:36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2199.0014822999947,2209.064296800061,2.0,18.119235199992545,2209.0330711000133,None,5.0,22.255099400063045,2209.0330711000133,None,2209.0330711000133,None,1.0,24.531288199941628,2209.0330711000133,None,"[-0.33333334, -0.26203704, 0.29444444, 0.5277778]","[-0.10555556, -0.29444444, -0.17314816, -0.44907406]","[1, 1, 1, 1]","[0, 0, 0, 0]","[0, 0, 0, 0]","[7.944833799963817, 12.11003839992918, 14.403925699996762, 15.743133099982515]",['Click_to_Continue'],10.046324279974215,None,2223.5747700000647,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,005,001,2022-08-04_10h09.30.679,CSVTrial4,2022.1.3,59.015468536516664,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,4.0,3.0,4.0,4.0,2.0,2.0,1.0,2.0,2.0,3.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,005,001,2022-08-04_10h09.30.679,CSVTrial4,2022.1.3,59.015468536516664,
Question 1:,stim/Au_ani_00001.jpg,"The AI system has determined that the above image is authentic. 
Do you accept or deny this claim?",stim/feature_based_Au_ani_00001.jpg.png,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,"Thursday, August 04, 2022 10:43:10",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Thursday, August 04, 2022 10:43:42",,,,,,,,,,,,,2.0,2.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,3.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2319.2769268000266,2329.343850699952,2329.3193473999854,None,1.0,24.063611899968237,2329.3193473999854,None,5.0,26.22208070009947,2329.3193473999854,None,2329.3193473999854,None,1.0,31.305972200003453,2329.3193473999854,None,2348.0159063000465,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,005,001,2022-08-04_10h09.30.679,CSVTrial4,2022.1.3,59.015468536516664,
Question 2:,stim/Tp_D_CNN_S_B_ind00018_ind00089_00007.tif,"The AI system has determined that the above image is authentic. 
Do you accept or deny this claim?",stim/feature_based_Tp_D_CNN_S_B_ind00018_ind00089_00007.tif.png,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1,1,,,,,,,,,,,,,,,,,,,,,,"Thursday, August 04, 2022 10:43:42",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Thursday, August 04, 2022 10:44:15",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2351.2063535000198,2361.259895200026,2361.232607800048,None,2.0,29.27159339992795,2361.232607800048,None,4.0,30.771145300008357,2361.232607800048,None,2361.232607800048,None,1.0,32.590120999957435,2361.232607800048,None,2383.8278461999726,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,005,001,2022-08-04_10h09.30.679,CSVTrial4,2022.1.3,59.015468536516664,
Question 3:,stim/Au_ani_00003.jpg,"The AI system has determined that the above image is authentic.
Do you accept or deny this claim?",stim/feature_based_Au_ani_00003.jpg.png,,,,,,,,,,,,,,,,,,,,,,,,,0,2,2,2,,,,,,,,,,,,,,,,,,,,,,"Thursday, August 04, 2022 10:44:15",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Thursday, August 04, 2022 10:44:38",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2384.715219000005,2394.7543630000437,2394.7280196000356,None,1.0,20.047356000053696,2394.7280196000356,None,5.0,20.893255900009535,2394.7280196000356,None,2394.7280196000356,None,1.0,21.729915399919264,2394.7280196000356,None,2406.481016900041,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,005,001,2022-08-04_10h09.30.679,CSVTrial4,2022.1.3,59.015468536516664,
Question 4:,stim/Au_ani_00005.jpg,"The AI system has determined that the above image is authentic.
Do you accept or deny this claim?",stim/feature_based_Au_ani_00005.jpg.png,,,,,,,,,,,,,,,,,,,,,,,,,0,3,3,3,,,,,,,,,,,,,,,,,,,,,,"Thursday, August 04, 2022 10:44:38",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Thursday, August 04, 2022 10:45:08",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2407.395570300054,2417.4226326000644,2417.4226326000644,None,1.0,21.40310859994497,2417.4226326000644,None,2.0,24.928178899921477,2417.4226326000644,None,2417.4226326000644,None,3.0,29.211690500029363,2417.4226326000644,None,2436.6433419999667,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,005,001,2022-08-04_10h09.30.679,CSVTrial4,2022.1.3,59.015468536516664,
Question 5:,stim/Tp_D_CND_M_N_art00076_art00077_10289.tif,"The AI system has determined that the above image is not authentic.
Do you accept or deny this claim?",stim/feature_based_Tp_D_CND_M_N_art00076_art00077_10289.tif.png,,,,,,,,,,,,,,,,,,,,,,,,,0,4,4,4,,,,,,,,,,,,,,,,,,,,,,"Thursday, August 04, 2022 10:45:08",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Thursday, August 04, 2022 10:45:37",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2437.3120128000155,2447.361898800009,2447.3274587000487,None,2.0,21.924725499935448,2447.3274587000487,None,2.0,23.57374800008256,2447.3274587000487,None,2447.3274587000487,None,1.0,27.67444999993313,2447.3274587000487,None,2465.0273222000105,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,005,001,2022-08-04_10h09.30.679,CSVTrial4,2022.1.3,59.015468536516664,
