LocalTimestamp,EmotiBitTimestamp,PacketNumber,DataLength,TypeTag,ProtocolVersion,DataReliability,T1
1660659826.997198,235805.000,22488,1,T1,1,100,29.888
1660659827.129394,235934.000,22520,1,T1,1,100,30.023
1660659827.264663,236066.000,22536,1,T1,1,100,30.045
1660659827.395834,236194.000,22554,1,T1,1,100,29.984
1660659827.530079,236325.000,22586,1,T1,1,100,29.993
1660659827.663299,236455.000,22602,1,T1,1,100,29.997
1660659827.794470,236583.000,22625,1,T1,1,100,30.070
1660659827.927690,236713.000,22641,1,T1,1,100,29.995
1660659828.059885,236842.000,22659,1,T1,1,100,29.962
1660659828.194130,236973.000,22690,1,T1,1,100,29.948
1660659828.328375,237104.000,22707,1,T1,1,100,29.978
1660659828.462620,237235.000,22724,1,T1,1,100,29.990
1660659828.594815,237364.000,22756,1,T1,1,100,30.031
1660659828.729060,237495.000,22773,1,T1,1,100,30.049
1660659828.861256,237624.000,22790,1,T1,1,100,29.950
1660659828.992427,237752.000,22806,1,T1,1,100,29.943
1660659829.127696,237884.000,22838,1,T1,1,100,29.940
1660659829.259892,238013.000,22855,1,T1,1,100,29.903
1660659829.395161,238145.000,22872,1,T1,1,100,30.029
1660659829.527357,238274.000,22903,1,T1,1,100,30.119
1660659829.660577,238404.000,22921,1,T1,1,100,30.087
1660659829.793797,238534.000,22938,1,T1,1,100,30.073
1660659829.925992,238663.000,22955,1,T1,1,100,29.996
1660659830.059213,238793.000,22987,1,T1,1,100,30.034
1660659830.192433,238923.000,23003,1,T1,1,100,30.156
1660659830.326678,239054.000,23020,1,T1,1,100,30.139
1660659830.459898,239184.000,23053,1,T1,1,100,30.095
1660659830.594143,239315.000,23068,1,T1,1,100,30.148
1660659830.725314,239443.000,23086,1,T1,1,100,30.170
1660659830.857509,239572.000,23103,1,T1,1,100,30.145
1660659830.991754,239703.000,23135,1,T1,1,100,30.204
1660659831.122925,239831.000,23152,1,T1,1,100,30.195
1660659831.257170,239962.000,23168,1,T1,1,100,30.262
1660659831.389365,240091.000,23186,1,T1,1,100,30.255
1660659831.523610,240222.000,23217,1,T1,1,100,30.288
1660659831.656830,240352.000,23233,1,T1,1,100,30.266
1660659831.790050,240482.000,23252,1,T1,1,100,30.222
1660659831.923270,240612.000,23283,1,T1,1,100,30.202
1660659832.055466,240741.000,23300,1,T1,1,100,30.229
1660659832.188686,240871.000,23317,1,T1,1,100,30.135
1660659832.320882,241000.000,23333,1,T1,1,100,30.306
1660659832.455127,241131.000,23365,1,T1,1,100,30.345
1660659832.588347,241261.000,23382,1,T1,1,100,30.398
1660659832.721567,241391.000,23399,1,T1,1,100,30.385
1660659832.854787,241521.000,23431,1,T1,1,100,30.344
1660659832.986983,241650.000,23454,1,T1,1,100,30.326
1660659833.121228,241781.000,23470,1,T1,1,100,30.283
1660659833.253423,241910.000,23487,1,T1,1,100,30.300
1660659833.387668,242041.000,23504,1,T1,1,100,30.342
1660659833.519863,242170.000,23535,1,T1,1,100,30.361
1660659833.653083,242300.000,23553,1,T1,1,100,30.404
1660659833.786304,242430.000,23572,1,T1,1,100,30.423
1660659833.919524,242560.000,23604,1,T1,1,100,30.396
1660659834.053769,242691.000,23621,1,T1,1,100,30.349
1660659834.185964,242820.000,23637,1,T1,1,100,30.399
1660659834.321234,242952.000,23654,1,T1,1,100,30.314
1660659834.453429,243081.000,23686,1,T1,1,100,30.349
1660659834.586649,243211.000,23702,1,T1,1,100,30.399
1660659834.718845,243340.000,23720,1,T1,1,100,30.456
1660659834.851040,243469.000,23753,1,T1,1,100,30.410
1660659834.985285,243600.000,23769,1,T1,1,100,30.461
1660659835.118505,243730.000,23786,1,T1,1,100,30.554
1660659835.252750,243861.000,23802,1,T1,1,100,30.523
1660659835.384946,243990.000,23834,1,T1,1,100,30.404
1660659835.518166,244120.000,23851,1,T1,1,100,30.458
1660659835.650361,244249.000,23867,1,T1,1,100,30.482
1660659835.783581,244379.000,23901,1,T1,1,100,30.492
1660659835.916802,244509.000,23917,1,T1,1,100,30.603
1660659836.048997,244638.000,23934,1,T1,1,100,30.615
1660659836.184267,244770.000,23951,1,T1,1,100,30.621
1660659836.315438,244898.000,23983,1,T1,1,100,30.588
1660659836.449682,245029.000,23999,1,T1,1,100,30.573
1660659836.581878,245158.000,24016,1,T1,1,100,30.532
1660659836.714073,245287.000,24033,1,T1,1,100,30.514
1660659836.847293,245417.000,24065,1,T1,1,100,30.506
1660659836.980514,245547.000,24083,1,T1,1,100,30.503
1660659837.114758,245678.000,24099,1,T1,1,100,30.430
1660659837.247979,245808.000,24130,1,T1,1,100,30.505
1660659837.381199,245938.000,24148,1,T1,1,100,30.573
1660659837.512370,246066.000,24164,1,T1,1,100,30.567
1660659837.646615,246197.000,24181,1,T1,1,100,30.600
1660659837.778810,246326.000,24214,1,T1,1,100,30.579
1660659837.911005,246455.000,24230,1,T1,1,100,30.570
1660659838.045250,246586.000,24248,1,T1,1,100,30.566
1660659838.177446,246715.000,24264,1,T1,1,100,30.564
1660659838.312716,246847.000,24286,1,T1,1,100,30.528
1660659838.444911,246976.000,24318,1,T1,1,100,30.583
1660659838.578131,247106.000,24334,1,T1,1,100,30.607
1660659838.711351,247236.000,24352,1,T1,1,100,30.475
1660659838.843547,247365.000,24369,1,T1,1,100,30.525
1660659838.976767,247495.000,24401,1,T1,1,100,30.617
1660659839.109987,247625.000,24418,1,T1,1,100,30.551
1660659839.244232,247756.000,24434,1,T1,1,100,30.699
1660659839.376427,247885.000,24466,1,T1,1,100,30.657
1660659839.510672,248016.000,24483,1,T1,1,100,30.674
1660659839.641843,248144.000,24499,1,T1,1,100,30.540
1660659839.775063,248274.000,24518,1,T1,1,100,30.553
1660659839.909308,248405.000,24549,1,T1,1,100,30.665
1660659840.041503,248534.000,24566,1,T1,1,100,30.678
1660659840.176773,248666.000,24583,1,T1,1,100,30.683
1660659840.308969,248795.000,24615,1,T1,1,100,30.686
1660659840.443214,248926.000,24631,1,T1,1,100,30.651
1660659840.575409,249055.000,24648,1,T1,1,100,30.636
1660659840.707604,249184.000,24667,1,T1,1,100,30.665
1660659840.840825,249314.000,24699,1,T1,1,100,30.749
1660659840.974045,249444.000,24717,1,T1,1,100,30.749
1660659841.107265,249574.000,24733,1,T1,1,100,30.856
1660659841.240485,249704.000,24764,1,T1,1,100,30.796
1660659841.374730,249835.000,24782,1,T1,1,100,30.663
1660659841.506926,249964.000,24798,1,T1,1,100,30.819
1660659841.641171,250095.000,24815,1,T1,1,100,30.780
1660659841.772341,250223.000,24848,1,T1,1,100,30.763
1660659841.904536,250352.000,24864,1,T1,1,100,30.756
1660659842.039806,250484.000,24882,1,T1,1,100,30.823
1660659842.170977,250612.000,24914,1,T1,1,100,30.782
1660659842.305222,250743.000,24930,1,T1,1,100,30.728
1660659842.437417,250872.000,24947,1,T1,1,100,30.670
1660659842.570637,251002.000,24963,1,T1,1,100,30.715
1660659842.703858,251132.000,24996,1,T1,1,100,30.735
1660659842.838103,251263.000,25013,1,T1,1,100,30.743
1660659842.971323,251393.000,25029,1,T1,1,100,30.747
1660659843.102493,251521.000,25047,1,T1,1,100,30.713
1660659843.237763,251653.000,25080,1,T1,1,100,30.699
1660659843.368934,251781.000,25097,1,T1,1,100,30.870
1660659843.503179,251912.000,25119,1,T1,1,100,30.837
1660659843.635374,252041.000,25135,1,T1,1,100,30.823
1660659843.769619,252172.000,25168,1,T1,1,100,30.817
1660659843.902839,252302.000,25185,1,T1,1,100,30.744
1660659844.035035,252431.000,25204,1,T1,1,100,30.818
1660659844.169280,252562.000,25236,1,T1,1,100,30.815
1660659844.301475,252691.000,25253,1,T1,1,100,30.814
1660659844.433671,252820.000,25269,1,T1,1,100,30.848
1660659844.565866,252949.000,25286,1,T1,1,100,30.828
1660659844.699086,253079.000,25319,1,T1,1,100,30.890
1660659844.832306,253209.000,25335,1,T1,1,100,30.882
1660659844.966551,253340.000,25354,1,T1,1,100,30.913
1660659845.099771,253470.000,25387,1,T1,1,100,30.821
1660659845.230942,253598.000,25402,1,T1,1,100,30.816
1660659845.366212,253730.000,25420,1,T1,1,100,30.814
1660659845.497382,253858.000,25436,1,T1,1,100,30.884
1660659845.630603,253988.000,25453,1,T1,1,100,30.879
1660659845.763823,254118.000,25471,1,T1,1,100,30.912
1660659845.897043,254248.000,25502,1,T1,1,100,30.856
1660659846.031288,254379.000,25520,1,T1,1,100,30.867
1660659846.164508,254509.000,25536,1,T1,1,100,30.942
1660659846.297728,254639.000,25553,1,T1,1,100,30.940
1660659846.427874,254766.000,25585,1,T1,1,100,30.832
1660659846.562119,254897.000,25601,1,T1,1,100,30.785
1660659846.694314,255026.000,25619,1,T1,1,100,30.836
1660659846.828559,255157.000,25652,1,T1,1,100,30.894
1660659846.962804,255288.000,25668,1,T1,1,100,30.848
1660659847.096025,255418.000,25685,1,T1,1,100,30.828
1660659847.230269,255549.000,25701,1,T1,1,100,30.890
1660659847.361440,255677.000,25735,1,T1,1,100,30.952
1660659847.495685,255808.000,25752,1,T1,1,100,30.873
1660659847.627881,255937.000,25768,1,T1,1,100,30.910
1660659847.760076,256066.000,25787,1,T1,1,100,30.855
