LocalTimestamp,EmotiBitTimestamp,PacketNumber,DataLength,TypeTag,ProtocolVersion,DataReliability,EL
1660659832.102605,240787.000,23299,2,EL,1,100,26445.050781
1660659832.170240,240853.000,23316,1,EL,1,100,26444.949219
1660659832.236338,240917.500,23332,2,EL,1,100,26445.150391
1660659832.302436,240982.000,23332,2,EL,1,100,26445.199219
1660659832.366996,241045.000,23350,1,EL,1,100,26445.250000
1660659832.434631,241111.000,23364,2,EL,1,100,26445.099609
1660659832.502266,241177.000,23364,2,EL,1,100,26445.199219
1660659832.568876,241242.000,23381,2,EL,1,100,26445.300781
1660659832.635486,241307.000,23381,2,EL,1,100,26445.099609
1660659832.702096,241372.000,23398,1,EL,1,100,26445.250000
1660659832.769219,241437.500,23416,2,EL,1,100,26445.300781
1660659832.836341,241503.000,23416,2,EL,1,100,26445.599609
1660659832.901927,241567.000,23430,1,EL,1,100,26445.650391
1660659832.968537,241632.000,23453,2,EL,1,100,26445.650391
1660659833.035147,241697.000,23453,2,EL,1,100,26445.650391
1660659833.101757,241762.000,23469,2,EL,1,100,26445.650391
1660659833.168367,241827.000,23469,2,EL,1,100,26445.500000
1660659833.234977,241892.000,23486,1,EL,1,100,26445.550781
1660659833.302099,241957.500,23503,2,EL,1,100,26445.650391
1660659833.369222,242023.000,23503,2,EL,1,100,26445.550781
1660659833.433783,242086.000,23520,1,EL,1,100,26445.750000
1660659833.499880,242150.500,23534,2,EL,1,100,26445.800781
1660659833.565978,242215.000,23534,2,EL,1,100,26445.599609
1660659833.633613,242281.000,23552,2,EL,1,100,26445.699219
1660659833.701248,242347.000,23552,2,EL,1,100,26445.650391
1660659833.767858,242412.000,23571,1,EL,1,100,26445.849609
1660659833.833955,242476.500,23588,2,EL,1,100,26445.949219
1660659833.900053,242541.000,23588,2,EL,1,100,26445.949219
1660659833.967688,242607.000,23603,1,EL,1,100,26446.050781
1660659834.034298,242672.000,23620,2,EL,1,100,26445.849609
1660659834.100908,242737.000,23620,2,EL,1,100,26446.099609
1660659834.168543,242803.000,23636,1,EL,1,100,26446.099609
1660659834.235666,242868.500,23653,2,EL,1,100,26446.050781
1660659834.302788,242934.000,23653,2,EL,1,100,26446.099609
1660659834.368373,242998.000,23670,1,EL,1,100,26446.050781
1660659834.433959,243062.000,23685,2,EL,1,100,26446.050781
1660659834.499544,243126.000,23685,2,EL,1,100,26446.099609
1660659834.566154,243191.000,23701,2,EL,1,100,26446.449219
1660659834.632764,243256.000,23701,2,EL,1,100,26446.349609
1660659834.699374,243321.000,23719,1,EL,1,100,26446.449219
1660659834.765472,243385.500,23736,2,EL,1,100,26446.349609
1660659834.831570,243450.000,23736,2,EL,1,100,26446.750000
1660659834.899204,243516.000,23752,1,EL,1,100,26446.349609
1660659834.965815,243581.000,23768,2,EL,1,100,26446.250000
1660659835.032425,243646.000,23768,2,EL,1,100,26446.400391
1660659835.099035,243711.000,23785,1,EL,1,100,26446.599609
1660659835.166670,243777.000,23801,2,EL,1,100,26446.550781
1660659835.234304,243843.000,23801,2,EL,1,100,26446.199219
1660659835.298865,243906.000,23818,1,EL,1,100,26446.099609
1660659835.364963,243970.500,23833,2,EL,1,100,26446.349609
1660659835.431061,244035.000,23833,2,EL,1,100,26446.099609
1660659835.498183,244100.500,23850,2,EL,1,100,26446.150391
1660659835.565305,244166.000,23850,2,EL,1,100,26446.449219
1660659835.631916,244231.000,23866,1,EL,1,100,26446.250000
1660659835.698013,244295.500,23885,2,EL,1,100,26446.500000
1660659835.764111,244360.000,23885,2,EL,1,100,26446.599609
1660659835.830721,244425.000,23900,1,EL,1,100,26446.550781
1660659835.897331,244490.000,23916,2,EL,1,100,26446.599609
1660659835.963941,244555.000,23916,2,EL,1,100,26446.900391
1660659836.029526,244619.000,23933,1,EL,1,100,26446.699219
1660659836.097161,244685.000,23950,2,EL,1,100,26446.849609
1660659836.164796,244751.000,23950,2,EL,1,100,26446.650391
1660659836.231406,244816.000,23966,1,EL,1,100,26446.900391
1660659836.297504,244880.500,23982,2,EL,1,100,26446.900391
1660659836.363602,244945.000,23982,2,EL,1,100,26446.900391
1660659836.430212,245010.000,23998,2,EL,1,100,26446.800781
1660659836.496822,245075.000,23998,2,EL,1,100,26446.800781
1660659836.563432,245140.000,24015,1,EL,1,100,26446.599609
1660659836.629530,245204.500,24032,2,EL,1,100,26446.699219
1660659836.695627,245269.000,24032,2,EL,1,100,26446.650391
1660659836.760188,245332.000,24050,1,EL,1,100,26446.750000
1660659836.826798,245397.000,24064,2,EL,1,100,26446.750000
1660659836.893408,245462.000,24064,2,EL,1,100,26446.599609
1660659836.961043,245528.000,24082,2,EL,1,100,26446.800781
1660659837.028678,245594.000,24082,2,EL,1,100,26446.849609
1660659837.096313,245660.000,24098,1,EL,1,100,26446.750000
1660659837.162410,245724.500,24115,2,EL,1,100,26446.849609
1660659837.228508,245789.000,24115,2,EL,1,100,26446.750000
1660659837.295118,245854.000,24129,1,EL,1,100,26446.849609
1660659837.361728,245919.000,24147,2,EL,1,100,26446.900391
1660659837.428338,245984.000,24147,2,EL,1,100,26446.699219
1660659837.494948,246049.000,24163,1,EL,1,100,26446.800781
1660659837.561558,246114.000,24180,2,EL,1,100,26446.849609
1660659837.628169,246179.000,24180,2,EL,1,100,26446.800781
1660659837.693754,246243.000,24198,1,EL,1,100,26446.699219
1660659837.759339,246307.000,24213,2,EL,1,100,26446.800781
1660659837.824925,246371.000,24213,2,EL,1,100,26446.750000
1660659837.891535,246436.000,24229,2,EL,1,100,26446.849609
1660659837.958145,246501.000,24229,2,EL,1,100,26447.050781
1660659838.025780,246567.000,24247,1,EL,1,100,26446.900391
1660659838.091877,246631.500,24263,2,EL,1,100,26446.900391
1660659838.157975,246696.000,24263,2,EL,1,100,26446.900391
1660659838.225610,246762.000,24285,2,EL,1,100,26446.849609
1660659838.293245,246828.000,24285,2,EL,1,100,26446.949219
1660659838.359855,246893.000,24302,2,EL,1,100,26446.900391
1660659838.426465,246958.000,24302,2,EL,1,100,26446.949219
1660659838.493075,247023.000,24317,1,EL,1,100,26447.050781
1660659838.559173,247087.500,24333,2,EL,1,100,26447.000000
1660659838.625271,247152.000,24333,2,EL,1,100,26446.900391
1660659838.692905,247218.000,24351,1,EL,1,100,26446.849609
1660659838.759003,247282.500,24368,2,EL,1,100,26446.750000
1660659838.825101,247347.000,24368,2,EL,1,100,26446.800781
1660659838.890686,247411.000,24385,1,EL,1,100,26446.849609
1660659838.956784,247475.500,24400,2,EL,1,100,26446.699219
1660659839.022882,247540.000,24400,2,EL,1,100,26446.900391
1660659839.090516,247606.000,24417,1,EL,1,100,26446.800781
1660659839.158151,247672.000,24433,2,EL,1,100,26446.800781
1660659839.225786,247738.000,24433,2,EL,1,100,26446.800781
1660659839.291371,247802.000,24451,2,EL,1,100,26446.449219
1660659839.356957,247866.000,24451,2,EL,1,100,26446.500000
1660659839.423567,247931.000,24465,1,EL,1,100,26446.599609
1660659839.490689,247996.500,24482,2,EL,1,100,26446.599609
1660659839.557812,248062.000,24482,2,EL,1,100,26446.500000
1660659839.624422,248127.000,24498,1,EL,1,100,26446.400391
1660659839.691032,248192.000,24517,2,EL,1,100,26446.500000
1660659839.757642,248257.000,24517,2,EL,1,100,26446.699219
1660659839.823227,248321.000,24533,1,EL,1,100,26446.349609
1660659839.889325,248385.500,24548,2,EL,1,100,26446.599609
1660659839.955423,248450.000,24548,2,EL,1,100,26446.650391
1660659840.022033,248515.000,24565,2,EL,1,100,26446.699219
1660659840.088643,248580.000,24565,2,EL,1,100,26446.349609
1660659840.157303,248647.000,24582,1,EL,1,100,26446.550781
1660659840.223400,248711.500,24598,2,EL,1,100,26446.699219
1660659840.289498,248776.000,24598,2,EL,1,100,26446.550781
1660659840.357133,248842.000,24614,1,EL,1,100,26446.500000
1660659840.423743,248907.000,24630,2,EL,1,100,26446.800781
1660659840.490353,248972.000,24630,2,EL,1,100,26446.599609
1660659840.556963,249037.000,24647,1,EL,1,100,26446.550781
1660659840.623061,249101.500,24666,2,EL,1,100,26446.599609
1660659840.689158,249166.000,24666,2,EL,1,100,26446.550781
1660659840.755769,249231.000,24684,1,EL,1,100,26446.650391
1660659840.821354,249295.000,24698,2,EL,1,100,26446.349609
1660659840.886939,249359.000,24698,2,EL,1,100,26446.550781
1660659840.954062,249424.500,24716,2,EL,1,100,26446.849609
1660659841.021184,249490.000,24716,2,EL,1,100,26446.500000
1660659841.088819,249556.000,24732,1,EL,1,100,26446.599609
1660659841.155429,249621.000,24749,2,EL,1,100,26446.750000
1660659841.222039,249686.000,24749,2,EL,1,100,26446.750000
1660659841.286600,249749.000,24763,1,EL,1,100,26446.599609
1660659841.354235,249815.000,24781,2,EL,1,100,26446.800781
1660659841.421870,249881.000,24781,2,EL,1,100,26446.849609
1660659841.487455,249945.000,24797,1,EL,1,100,26446.750000
1660659841.554577,250010.500,24814,2,EL,1,100,26446.650391
1660659841.621700,250076.000,24814,2,EL,1,100,26446.500000
1660659841.687798,250140.500,24832,2,EL,1,100,26446.599609
1660659841.753895,250205.000,24832,2,EL,1,100,26446.500000
1660659841.819481,250269.000,24847,1,EL,1,100,26446.349609
1660659841.886091,250334.000,24863,2,EL,1,100,26446.650391
1660659841.952701,250399.000,24863,2,EL,1,100,26446.800781
1660659842.021360,250466.000,24881,1,EL,1,100,26446.699219
1660659842.086946,250530.000,24897,2,EL,1,100,26446.699219
1660659842.152531,250594.000,24897,2,EL,1,100,26446.699219
1660659842.218116,250658.000,24913,1,EL,1,100,26446.650391
1660659842.284726,250723.000,24929,2,EL,1,100,26446.800781
1660659842.351336,250788.000,24929,2,EL,1,100,26446.750000
1660659842.417947,250853.000,24946,2,EL,1,100,26447.050781
1660659842.484557,250918.000,24946,2,EL,1,100,26446.699219
1660659842.552191,250984.000,24962,1,EL,1,100,26446.949219
1660659842.618802,251049.000,24980,2,EL,1,100,26446.949219
1660659842.685412,251114.000,24980,2,EL,1,100,26446.800781
1660659842.750997,251178.000,24995,1,EL,1,100,26446.750000
1660659842.818632,251244.000,25012,2,EL,1,100,26446.849609
1660659842.886267,251310.000,25012,2,EL,1,100,26446.949219
1660659842.952877,251375.000,25028,1,EL,1,100,26446.699219
1660659843.019487,251440.000,25046,2,EL,1,100,26446.849609
1660659843.086097,251505.000,25046,2,EL,1,100,26447.000000
1660659843.152707,251570.000,25064,2,EL,1,100,26446.949219
1660659843.219317,251635.000,25064,2,EL,1,100,26447.050781
1660659843.283878,251698.000,25079,1,EL,1,100,26447.099609
1660659843.349463,251762.000,25096,2,EL,1,100,26447.000000
1660659843.415048,251826.000,25096,2,EL,1,100,26447.050781
1660659843.483708,251893.000,25118,1,EL,1,100,26447.050781
1660659843.549806,251957.500,25134,2,EL,1,100,26447.050781
1660659843.615903,252022.000,25134,2,EL,1,100,26447.000000
1660659843.682513,252087.000,25153,1,EL,1,100,26447.000000
1660659843.749636,252152.500,25167,2,EL,1,100,26447.000000
1660659843.816759,252218.000,25167,2,EL,1,100,26446.849609
1660659843.883369,252283.000,25184,2,EL,1,100,26447.099609
1660659843.949979,252348.000,25184,2,EL,1,100,26447.050781
1660659844.016589,252413.000,25203,1,EL,1,100,26447.050781
1660659844.083711,252478.500,25220,2,EL,1,100,26446.949219
1660659844.150834,252544.000,25220,2,EL,1,100,26447.050781
1660659844.215394,252607.000,25235,1,EL,1,100,26446.949219
1660659844.281492,252671.500,25252,2,EL,1,100,26447.199219
1660659844.347590,252736.000,25252,2,EL,1,100,26447.150391
1660659844.415225,252802.000,25268,1,EL,1,100,26447.000000
1660659844.481322,252866.500,25285,2,EL,1,100,26446.949219
1660659844.547420,252931.000,25285,2,EL,1,100,26446.900391
1660659844.611980,252994.000,25301,1,EL,1,100,26446.900391
1660659844.679615,253060.000,25318,2,EL,1,100,26446.900391
1660659844.747250,253126.000,25318,2,EL,1,100,26447.000000
1660659844.813348,253190.500,25334,2,EL,1,100,26447.050781
1660659844.879446,253255.000,25334,2,EL,1,100,26446.949219
1660659844.947081,253321.000,25353,1,EL,1,100,26447.000000
1660659845.014203,253386.500,25370,2,EL,1,100,26446.900391
1660659845.081326,253452.000,25370,2,EL,1,100,26447.050781
1660659845.146911,253516.000,25386,1,EL,1,100,26446.900391
1660659845.213008,253580.500,25401,2,EL,1,100,26446.949219
1660659845.279106,253645.000,25401,2,EL,1,100,26446.849609
1660659845.345716,253710.000,25419,2,EL,1,100,26446.800781
1660659845.412326,253775.000,25419,2,EL,1,100,26446.849609
1660659845.477912,253839.000,25435,2,EL,1,100,26447.000000
1660659845.543497,253903.000,25435,2,EL,1,100,26446.949219
1660659845.612157,253970.000,25452,1,EL,1,100,26447.099609
1660659845.678254,254034.500,25470,2,EL,1,100,26447.050781
1660659845.744352,254099.000,25470,2,EL,1,100,26446.949219
1660659845.810962,254164.000,25487,2,EL,1,100,26447.300781
1660659845.877572,254229.000,25487,2,EL,1,100,26447.099609
1660659845.945207,254295.000,25501,1,EL,1,100,26447.349609
1660659846.011817,254360.000,25519,2,EL,1,100,26447.250000
1660659846.078427,254425.000,25519,2,EL,1,100,26447.400391
1660659846.145037,254490.000,25535,1,EL,1,100,26447.650391
1660659846.212160,254555.500,25552,2,EL,1,100,26447.800781
1660659846.279282,254621.000,25552,2,EL,1,100,26447.800781
1660659846.345380,254685.500,25569,2,EL,1,100,26447.949219
1660659846.411478,254750.000,25569,2,EL,1,100,26447.800781
1660659846.475013,254812.000,25584,1,EL,1,100,26447.849609
1660659846.542136,254877.500,25600,2,EL,1,100,26447.849609
1660659846.609258,254943.000,25600,2,EL,1,100,26447.800781
1660659846.675869,255008.000,25618,1,EL,1,100,26447.800781
1660659846.742479,255073.000,25635,2,EL,1,100,26447.750000
1660659846.809089,255138.000,25635,2,EL,1,100,26447.800781
1660659846.875699,255203.000,25651,1,EL,1,100,26447.949219
1660659846.942821,255268.500,25667,2,EL,1,100,26447.800781
1660659847.009944,255334.000,25667,2,EL,1,100,26447.800781
1660659847.077066,255399.500,25684,2,EL,1,100,26447.949219
1660659847.144189,255465.000,25684,2,EL,1,100,26447.699219
1660659847.211824,255531.000,25700,1,EL,1,100,26447.750000
1660659847.277921,255595.500,25718,2,EL,1,100,26447.750000
1660659847.344019,255660.000,25718,2,EL,1,100,26447.699219
1660659847.409604,255724.000,25734,1,EL,1,100,26448.099609
1660659847.476214,255789.000,25751,2,EL,1,100,26447.800781
1660659847.542825,255854.000,25751,2,EL,1,100,26447.800781
1660659847.609435,255919.000,25767,1,EL,1,100,26447.849609
1660659847.675532,255983.500,25786,2,EL,1,100,26448.000000
1660659847.741630,256048.000,25786,2,EL,1,100,26447.849609
1660659847.807215,256112.000,25802,1,EL,1,100,26447.849609
1660659847.873313,256176.500,25817,2,EL,1,100,26447.949219
1660659847.939411,256241.000,25817,2,EL,1,100,26447.750000
1660659848.007046,256307.000,25834,2,EL,1,100,26448.050781
1660659848.074681,256373.000,25834,2,EL,1,100,26448.000000
1660659848.142315,256439.000,25851,1,EL,1,100,26448.050781
1660659848.208413,256503.500,25867,2,EL,1,100,26448.099609
1660659848.274511,256568.000,25867,2,EL,1,100,26448.000000
1660659848.341121,256633.000,25884,1,EL,1,100,26448.150391
1660659848.407731,256698.000,25899,2,EL,1,100,26448.150391
1660659848.474341,256763.000,25899,2,EL,1,100,26448.199219
1660659848.540951,256828.000,25916,1,EL,1,100,26448.250000
1660659848.607561,256893.000,25933,2,EL,1,100,26448.449219
1660659848.674171,256958.000,25933,2,EL,1,100,26448.199219
1660659848.739757,257022.000,25956,1,EL,1,100,26448.150391
1660659848.805342,257086.000,25972,2,EL,1,100,26448.099609
1660659848.870927,257150.000,25972,2,EL,1,100,26448.099609
1660659848.937537,257215.000,25990,2,EL,1,100,26448.250000
1660659849.004148,257280.000,25990,2,EL,1,100,26448.150391
1660659849.071782,257346.000,26006,1,EL,1,100,26448.199219
1660659849.137880,257410.500,26023,2,EL,1,100,26448.250000
1660659849.203978,257475.000,26023,2,EL,1,100,26448.199219
1660659849.271613,257541.000,26038,1,EL,1,100,26448.099609
1660659849.338223,257606.000,26055,2,EL,1,100,26448.150391
1660659849.404833,257671.000,26055,2,EL,1,100,26448.050781
1660659849.471443,257736.000,26071,2,EL,1,100,26448.099609
1660659849.538053,257801.000,26071,2,EL,1,100,26448.400391
1660659849.605688,257867.000,26088,1,EL,1,100,26448.150391
1660659849.672810,257932.500,26106,2,EL,1,100,26448.150391
1660659849.739933,257998.000,26106,2,EL,1,100,26448.750000
1660659849.803468,258060.000,26121,1,EL,1,100,26448.500000
1660659849.870591,258125.500,26137,2,EL,1,100,26448.550781
1660659849.937714,258191.000,26137,2,EL,1,100,26448.500000
1660659850.005348,258257.000,26155,1,EL,1,100,26448.349609
1660659850.071446,258321.500,26171,2,EL,1,100,26448.750000
1660659850.137544,258386.000,26171,2,EL,1,100,26448.500000
1660659850.203129,258450.000,26188,1,EL,1,100,26448.550781
1660659850.270252,258515.500,26203,2,EL,1,100,26448.400391
1660659850.337374,258581.000,26203,2,EL,1,100,26448.599609
1660659850.403472,258645.500,26222,2,EL,1,100,26448.800781
1660659850.469569,258710.000,26222,2,EL,1,100,26448.849609
1660659850.537204,258776.000,26238,1,EL,1,100,26448.699219
1660659850.603814,258841.000,26256,2,EL,1,100,26448.949219
1660659850.670424,258906.000,26256,2,EL,1,100,26448.800781
1660659850.736010,258970.000,26271,1,EL,1,100,26448.650391
1660659850.803132,259035.500,26288,2,EL,1,100,26449.000000
1660659850.870255,259101.000,26288,2,EL,1,100,26448.849609
1660659850.937890,259167.000,26304,1,EL,1,100,26448.449219
1660659851.003475,259231.000,26322,2,EL,1,100,26448.699219
1660659851.069060,259295.000,26322,2,EL,1,100,26448.449219
1660659851.135670,259360.000,26338,2,EL,1,100,26448.699219
1660659851.202281,259425.000,26338,2,EL,1,100,26448.449219
1660659851.266841,259488.000,26353,1,EL,1,100,26448.500000
1660659851.333963,259553.500,26370,2,EL,1,100,26448.300781
1660659851.401086,259619.000,26370,2,EL,1,100,26448.349609
1660659851.468721,259685.000,26387,1,EL,1,100,26448.500000
1660659851.535331,259750.000,26403,2,EL,1,100,26448.349609
1660659851.601941,259815.000,26403,2,EL,1,100,26448.349609
1660659851.667526,259879.000,26422,1,EL,1,100,26448.300781
1660659851.735161,259945.000,26436,2,EL,1,100,26448.400391
1660659851.802796,260011.000,26436,2,EL,1,100,26448.500000
1660659851.868382,260075.000,26453,2,EL,1,100,26448.449219
1660659851.933967,260139.000,26453,2,EL,1,100,26448.199219
1660659852.002626,260206.000,26470,1,EL,1,100,26448.150391
1660659852.069237,260271.000,26487,2,EL,1,100,26448.349609
1660659852.135847,260336.000,26487,2,EL,1,100,26448.199219
1660659852.200407,260399.000,26501,1,EL,1,100,26448.099609
1660659852.265992,260463.000,26519,2,EL,1,100,26448.199219
1660659852.331578,260527.000,26519,2,EL,1,100,26448.099609
1660659852.400237,260594.000,26535,1,EL,1,100,26447.849609
1660659852.466335,260658.500,26552,2,EL,1,100,26447.949219
1660659852.532433,260723.000,26552,2,EL,1,100,26447.900391
1660659852.600068,260789.000,26568,1,EL,1,100,26447.949219
1660659852.667190,260854.500,26585,2,EL,1,100,26447.900391
1660659852.734313,260920.000,26585,2,EL,1,100,26447.849609
1660659852.801435,260985.500,26601,2,EL,1,100,26447.949219
1660659852.868557,261051.000,26601,2,EL,1,100,26447.949219
1660659852.935168,261116.000,26618,1,EL,1,100,26448.099609
1660659853.002290,261181.500,26635,2,EL,1,100,26447.849609
1660659853.069412,261247.000,26635,2,EL,1,100,26447.900391
1660659853.132948,261309.000,26652,1,EL,1,100,26448.000000
1660659853.199558,261374.000,26666,2,EL,1,100,26448.000000
1660659853.266169,261439.000,26666,2,EL,1,100,26447.849609
1660659853.332266,261503.500,26684,2,EL,1,100,26448.000000
1660659853.398364,261568.000,26684,2,EL,1,100,26448.150391
1660659853.464974,261633.000,26700,1,EL,1,100,26448.199219
1660659853.532097,261698.500,26717,2,EL,1,100,26448.050781
1660659853.599219,261764.000,26717,2,EL,1,100,26448.150391
1660659853.666854,261830.000,26732,1,EL,1,100,26448.099609
1660659853.732952,261894.500,26750,2,EL,1,100,26448.349609
1660659853.799049,261959.000,26750,2,EL,1,100,26448.250000
1660659853.866684,262025.000,26766,1,EL,1,100,26448.349609
1660659853.932953,262089.667,26789,3,EL,1,100,26448.449219
1660659853.999221,262154.333,26789,3,EL,1,100,26448.900391
1660659854.065490,262219.000,26789,3,EL,1,100,26448.750000
1660659854.132100,262284.000,26806,2,EL,1,100,26448.849609
1660659854.198710,262349.000,26806,2,EL,1,100,26448.750000
1660659854.266345,262415.000,26822,1,EL,1,100,26448.849609
1660659854.331930,262479.000,26840,2,EL,1,100,26448.849609
1660659854.397515,262543.000,26840,2,EL,1,100,26448.650391
1660659854.462076,262606.000,26856,1,EL,1,100,26448.800781
1660659854.528686,262671.000,26871,2,EL,1,100,26448.849609
1660659854.595296,262736.000,26871,2,EL,1,100,26448.949219
1660659854.661906,262801.000,26889,1,EL,1,100,26449.000000
1660659854.729029,262866.500,26906,2,EL,1,100,26448.750000
1660659854.796151,262932.000,26906,2,EL,1,100,26449.000000
1660659854.863786,262998.000,26922,2,EL,1,100,26448.949219
1660659854.931421,263064.000,26922,2,EL,1,100,26449.050781
1660659854.997006,263128.000,26940,1,EL,1,100,26448.800781
1660659855.064129,263193.500,26956,2,EL,1,100,26449.150391
1660659855.131251,263259.000,26956,2,EL,1,100,26449.150391
1660659855.197861,263324.000,26973,1,EL,1,100,26449.150391
1660659855.263959,263388.500,26990,2,EL,1,100,26448.800781
1660659855.330057,263453.000,26990,2,EL,1,100,26449.000000
1660659855.395642,263517.000,27007,1,EL,1,100,26448.949219
1660659855.462252,263582.000,27021,2,EL,1,100,26448.849609
1660659855.528862,263647.000,27021,2,EL,1,100,26448.949219
1660659855.594447,263711.000,27039,2,EL,1,100,26449.150391
1660659855.660033,263775.000,27039,2,EL,1,100,26448.800781
1660659855.728692,263842.000,27056,1,EL,1,100,26448.699219
1660659855.795302,263907.000,27073,2,EL,1,100,26448.750000
1660659855.861912,263972.000,27073,2,EL,1,100,26448.599609
1660659855.928523,264037.000,27087,1,EL,1,100,26448.550781
1660659855.995645,264102.500,27105,2,EL,1,100,26448.849609
1660659856.062768,264168.000,27105,2,EL,1,100,26448.750000
1660659856.130403,264234.000,27121,1,EL,1,100,26448.849609
1660659856.196500,264298.500,27138,2,EL,1,100,26448.650391
1660659856.262598,264363.000,27138,2,EL,1,100,26448.699219
1660659856.328183,264427.000,27155,1,EL,1,100,26448.949219
1660659856.394793,264492.000,27170,2,EL,1,100,26448.849609
1660659856.461403,264557.000,27170,2,EL,1,100,26448.800781
1660659856.527501,264621.500,27186,2,EL,1,100,26448.699219
1660659856.593599,264686.000,27186,2,EL,1,100,26448.650391
1660659856.661234,264752.000,27204,1,EL,1,100,26448.750000
