LocalTimestamp,EmotiBitTimestamp,PacketNumber,DataLength,TypeTag,ProtocolVersion,DataReliability,AK
1660659827.807792,236596.000,22615,2,AK,1,100,21820
1660659827.807792,236596.000,22615,2,AK,1,100,RD
1660659827.831362,236619.000,22618,2,AK,1,100,22616
1660659827.854931,236642.000,22618,2,AK,1,100,RD
1660659830.444526,239169.000,23443,2,AK,1,100,22616
1660659833.034122,241696.000,23443,2,AK,1,100,RD
1660659833.056667,241718.000,23446,2,AK,1,100,23444
1660659833.079212,241740.000,23446,2,AK,1,100,RD
1660659835.677005,244275.000,24277,2,AK,1,100,23444
1660659838.274799,246810.000,24277,2,AK,1,100,RD
1660659838.301955,246836.500,24280,2,AK,1,100,24278
1660659838.329112,246863.000,24280,2,AK,1,100,RD
1660659840.917170,249388.500,25109,2,AK,1,100,24278
1660659843.505228,251914.000,25109,2,AK,1,100,RD
1660659843.519575,251928.000,25112,2,AK,1,100,25110
1660659843.533922,251942.000,25112,2,AK,1,100,RD
1660659846.148112,254493.000,25947,2,AK,1,100,25110
1660659848.762302,257044.000,25947,2,AK,1,100,RD
1660659848.776648,257058.000,25950,2,AK,1,100,25948
1660659848.790995,257072.000,25950,2,AK,1,100,RD
1660659851.398012,259616.000,26780,2,AK,1,100,25948
1660659854.005028,262160.000,26780,2,AK,1,100,RD
1660659854.048581,262202.500,26783,2,AK,1,100,26781
1660659854.092134,262245.000,26783,2,AK,1,100,RD
1660659856.675068,264765.500,27613,2,AK,1,100,26781
1660659859.258003,267286.000,27613,2,AK,1,100,RD
1660659859.276961,267304.500,27616,2,AK,1,100,27614
1660659859.295919,267323.000,27616,2,AK,1,100,RD
1660659861.893713,269858.000,28446,2,AK,1,100,27614
1660659864.491506,272393.000,28446,2,AK,1,100,RD
1660659864.509952,272411.000,28449,2,AK,1,100,28447
1660659864.528398,272429.000,28449,2,AK,1,100,RD
1660659867.123629,274961.500,29281,2,AK,1,100,28447
1660659869.718861,277494.000,29281,2,AK,1,100,RD
1660659869.733720,277508.500,29284,2,AK,1,100,29282
1660659869.748580,277523.000,29284,2,AK,1,100,RD
1660659872.355596,280067.000,30116,2,AK,1,100,29282
1660659874.962612,282611.000,30116,2,AK,1,100,RD
1660659875.013851,282661.000,30119,2,AK,1,100,30117
1660659875.065089,282711.000,30119,2,AK,1,100,RD
1660659877.631628,285215.500,30935,2,AK,1,100,30117
1660659880.198166,287720.000,30935,2,AK,1,100,RD
1660659880.240694,287761.500,30938,2,AK,1,100,30936
1660659880.283221,287803.000,30938,2,AK,1,100,RD
1660659882.877428,290334.500,31750,2,AK,1,100,30936
1660659885.471635,292866.000,31750,2,AK,1,100,RD
1660659885.485470,292879.500,31753,2,AK,1,100,31751
1660659885.499304,292893.000,31753,2,AK,1,100,RD
1660659888.101197,295432.000,32585,2,AK,1,100,31751
1660659890.703089,297971.000,32585,2,AK,1,100,RD
1660659890.717436,297985.000,32588,2,AK,1,100,32586
1660659890.731783,297999.000,32588,2,AK,1,100,RD
1660659893.333676,300538.000,33420,2,AK,1,100,32586
1660659895.935568,303077.000,33420,2,AK,1,100,RD
1660659895.950427,303091.500,33423,2,AK,1,100,33421
1660659895.965286,303106.000,33423,2,AK,1,100,RD
1660659898.590236,305667.500,34257,2,AK,1,100,33421
1660659901.215186,308229.000,34257,2,AK,1,100,RD
1660659901.255152,308268.000,34260,2,AK,1,100,34258
1660659901.295119,308307.000,34260,2,AK,1,100,RD
1660659903.873441,310823.000,35074,2,AK,1,100,34258
1660659906.451764,313339.000,35074,2,AK,1,100,RD
1660659906.478408,313365.000,35077,2,AK,1,100,35075
1660659906.505053,313391.000,35077,2,AK,1,100,RD
1660659909.094648,315918.000,35894,2,AK,1,100,35075
1660659911.684243,318445.000,35894,2,AK,1,100,RD
1660659911.699102,318459.500,35897,2,AK,1,100,35895
