LocalTimestamp,EmotiBitTimestamp,PacketNumber,DataLength,TypeTag,ProtocolVersion,DataReliability,SF
1660659937.981907,344107.000,40007,1,SF,1,100,0.0000
1660659938.181737,344302.000,40041,1,SF,1,100,0.0000
1660659938.515813,344628.000,40089,1,SF,1,100,0.0000
1660659938.844764,344949.000,40139,1,SF,1,100,0.0000
1660659939.247499,345342.000,40206,1,SF,1,100,0.0000
1660659939.580549,345667.000,40257,1,SF,1,100,0.0000
1660659939.909501,345988.000,40306,1,SF,1,100,0.0000
1660659940.179015,346251.000,40355,1,SF,1,100,0.0000
1660659940.512066,346576.000,40405,1,SF,1,100,0.0000
1660659940.843067,346899.000,40454,1,SF,1,100,0.0000
1660659941.242728,347289.000,40521,1,SF,1,100,0.0000
1660659941.509168,347549.000,40573,1,SF,1,100,0.0000
1660659941.842218,347874.000,40621,1,SF,1,100,0.0000
1660659942.172194,348196.000,40670,1,SF,1,100,0.0000
1660659942.572880,348587.000,40738,1,SF,1,100,0.0000
1660659942.907980,348914.000,40788,1,SF,1,100,0.0000
1660659943.304566,349301.000,40842,1,SF,1,100,0.0000
1660659943.505421,349497.000,40878,1,SF,1,100,0.0000
1660659943.838471,349822.000,40928,1,SF,1,100,0.0000
1660659944.172547,350148.000,40977,1,SF,1,100,0.0000
1660659944.570158,350536.000,41043,1,SF,1,100,0.0000
1660659944.836598,350796.000,41093,1,SF,1,100,0.0000
1660659945.170673,351122.000,41144,1,SF,1,100,0.0000
1660659945.500649,351444.000,41192,1,SF,1,100,0.0000
1660659945.833700,351769.000,41244,1,SF,1,100,0.0000
1660659946.236435,352162.000,41311,1,SF,1,100,0.0000
1660659946.564361,352482.000,41360,1,SF,1,100,0.0000
1660659946.832851,352744.000,41411,1,SF,1,100,0.0000
1660659947.166926,353070.000,41461,1,SF,1,100,0.0000
1660659947.565562,353459.000,41527,1,SF,1,100,0.0000
1660659947.897588,353783.000,41576,1,SF,1,100,0.0000
1660659948.165053,354044.000,41625,1,SF,1,100,0.0000
1660659948.498104,354369.000,41664,1,SF,1,100,0.0000
1660659948.827055,354690.000,41716,1,SF,1,100,0.0000
1660659949.161130,355016.000,41766,1,SF,1,100,0.0000
1660659949.493156,355340.000,41814,1,SF,1,100,0.0000
1660659949.891792,355729.000,41880,1,SF,1,100,0.0000
1660659950.227916,356057.000,41931,1,SF,1,100,0.0000
1660659950.559942,356381.000,41980,1,SF,1,100,0.0000
1660659950.825358,356640.000,42029,1,SF,1,100,0.0000
1660659951.159433,356966.000,42079,1,SF,1,100,0.0000
1660659951.558069,357355.000,42128,1,SF,1,100,0.0000
1660659951.825534,357616.000,42179,1,SF,1,100,0.0000
1660659952.155510,357938.000,42228,1,SF,1,100,0.0000
1660659952.489585,358264.000,42278,1,SF,1,100,0.0000
1660659952.890270,358655.000,42346,1,SF,1,100,0.0000
1660659953.219222,358976.000,42395,1,SF,1,100,0.0000
1660659953.486687,359237.000,42444,1,SF,1,100,0.0000
1660659953.888397,359629.000,42484,1,SF,1,100,0.0000
1660659954.220423,359953.000,42536,1,SF,1,100,0.0000
1660659954.484813,360211.000,42585,1,SF,1,100,0.0000
1660659954.819914,360538.000,42634,1,SF,1,100,0.0000
1660659955.153989,360864.000,42685,1,SF,1,100,0.0000
1660659955.482940,361185.000,42733,1,SF,1,100,0.0000
1660659955.884650,361577.000,42799,1,SF,1,100,0.0000
1660659956.151091,361837.000,42852,1,SF,1,100,0.0000
1660659956.483116,362161.000,42900,1,SF,1,100,0.0000
1660659956.817192,362487.000,42950,1,SF,1,100,0.0000
1660659957.151267,362813.000,43000,1,SF,1,100,0.0000
1660659957.549902,363202.000,43066,1,SF,1,100,0.0000
1660659957.882953,363527.000,43115,1,SF,1,100,0.0000
1660659958.149393,363787.000,43165,1,SF,1,100,0.0000
1660659958.482444,364112.000,43214,1,SF,1,100,0.0000
1660659958.812420,364434.000,43263,1,SF,1,100,0.0000
1660659959.148545,364762.000,43302,1,SF,1,100,0.0000
1660659959.548205,365152.000,43371,1,SF,1,100,0.0000
1660659959.878181,365474.000,43420,1,SF,1,100,0.0000
1660659960.146671,365736.000,43470,1,SF,1,100,0.0000
1660659960.479722,366061.000,43519,1,SF,1,100,0.0000
1660659960.810723,366384.000,43568,1,SF,1,100,0.0000
1660659961.210383,366774.000,43633,1,SF,1,100,0.0000
1660659961.543434,367099.000,43685,1,SF,1,100,0.0000
1660659961.810899,367360.000,43733,1,SF,1,100,0.0000
1660659962.139850,367681.000,43782,1,SF,1,100,0.0000
1660659962.474950,368008.000,43834,1,SF,1,100,0.0000
1660659962.809025,368334.000,43884,1,SF,1,100,0.0000
1660659963.206636,368722.000,43949,1,SF,1,100,0.0000
1660659963.541736,369049.000,44000,1,SF,1,100,0.0000
1660659963.809201,369310.000,44051,1,SF,1,100,0.0000
1660659964.207837,369699.000,44105,1,SF,1,100,0.0000
1660659964.472228,369957.000,44139,1,SF,1,100,0.0000
1660659964.873938,370349.000,44205,1,SF,1,100,0.0000
1660659965.204939,370672.000,44253,1,SF,1,100,0.0000
1660659965.469330,370930.000,44303,1,SF,1,100,0.0000
1660659965.804430,371257.000,44353,1,SF,1,100,0.0000
1660659966.137480,371582.000,44404,1,SF,1,100,0.0000
1660659966.534067,371969.000,44470,1,SF,1,100,0.0000
1660659966.802557,372231.000,44520,1,SF,1,100,0.0000
1660659967.135607,372556.000,44569,1,SF,1,100,0.0000
1660659967.467633,372880.000,44617,1,SF,1,100,0.0000
1660659967.799658,373204.000,44671,1,SF,1,100,0.0000
1660659968.199319,373594.000,44736,1,SF,1,100,0.0000
1660659968.466784,373855.000,44785,1,SF,1,100,0.0000
1660659968.797785,374178.000,44834,1,SF,1,100,0.0000
1660659969.130836,374503.000,44884,1,SF,1,100,0.0000
1660659969.463886,374828.000,44938,1,SF,1,100,0.0000
1660659969.796936,375153.000,44989,1,SF,1,100,0.0000
1660659970.129987,375478.000,45038,1,SF,1,100,0.0000
1660659970.530672,375869.000,45104,1,SF,1,100,0.0000
1660659970.862698,376193.000,45154,1,SF,1,100,0.0000
1660659971.127089,376451.000,45203,1,SF,1,100,0.0000
1660659971.460139,376776.000,45251,1,SF,1,100,0.0000
1660659971.794214,377102.000,45303,1,SF,1,100,0.0000
1660659972.123166,377423.000,45351,1,SF,1,100,0.0000
1660659972.523851,377814.000,45417,1,SF,1,100,0.0000
1660659972.790291,378074.000,45468,1,SF,1,100,0.0000
1660659973.122317,378398.000,45516,1,SF,1,100,0.0000
1660659973.455368,378723.000,45567,1,SF,1,100,0.0000
1660659973.788418,379048.000,45618,1,SF,1,100,0.0000
1660659974.188078,379438.000,45683,1,SF,1,100,0.0000
1660659974.521129,379763.000,45735,1,SF,1,100,0.0000
1660659974.787569,380023.000,45774,1,SF,1,100,0.0000
1660659975.120620,380348.000,45824,1,SF,1,100,0.0000
1660659975.518231,380736.000,45892,1,SF,1,100,0.0000
1660659975.852306,381062.000,45941,1,SF,1,100,0.0000
1660659976.117722,381321.000,45990,1,SF,1,100,0.0000
1660659976.450772,381646.000,46040,1,SF,1,100,0.0000
1660659976.783823,381971.000,46089,1,SF,1,100,0.0000
1660659977.182458,382360.000,46154,1,SF,1,100,0.0000
1660659977.446849,382618.000,46206,1,SF,1,100,0.0000
1660659977.779900,382943.000,46254,1,SF,1,100,0.0000
1660659978.113975,383269.000,46303,1,SF,1,100,0.0000
1660659978.513635,383659.000,46369,1,SF,1,100,0.0000
1660659978.844636,383982.000,46419,1,SF,1,100,0.0000
1660659979.112101,384243.000,46468,1,SF,1,100,0.0000
