LocalTimestamp,EmotiBitTimestamp,PacketNumber,DataLength,TypeTag,ProtocolVersion,DataReliability,EM
1660659828.943494,237704.250,22817,4,EM,1,100,RS
1660659828.994988,237754.500,22817,4,EM,1,100,RB
1660659829.046483,237804.750,22817,4,EM,1,100,2022-08-16_10-23-46-670518.csv
1660659829.097978,237855.000,22817,4,EM,1,100,PS
1660659829.149473,237905.250,22849,4,EM,1,100,RS
1660659829.200967,237955.500,22849,4,EM,1,100,RB
1660659829.252462,238005.750,22849,4,EM,1,100,2022-08-16_10-23-46-670518.csv
1660659829.303957,238056.000,22849,4,EM,1,100,PS
1660659829.355452,238106.250,22883,4,EM,1,100,RS
1660659829.406946,238156.500,22883,4,EM,1,100,RB
1660659829.458441,238206.750,22883,4,EM,1,100,2022-08-16_10-23-46-670518.csv
1660659829.509936,238257.000,22883,4,EM,1,100,PS
1660659829.561687,238307.500,22914,4,EM,1,100,RS
1660659829.613438,238358.000,22914,4,EM,1,100,RB
1660659829.665189,238408.500,22914,4,EM,1,100,2022-08-16_10-23-46-670518.csv
1660659829.716939,238459.000,22914,4,EM,1,100,PS
1660659829.768178,238509.000,22949,4,EM,1,100,RS
1660659829.819417,238559.000,22949,4,EM,1,100,RB
1660659829.870655,238609.000,22949,4,EM,1,100,2022-08-16_10-23-46-670518.csv
1660659829.921894,238659.000,22949,4,EM,1,100,PS
1660659829.973388,238709.250,22980,4,EM,1,100,RS
1660659830.024883,238759.500,22980,4,EM,1,100,RB
1660659830.076378,238809.750,22980,4,EM,1,100,2022-08-16_10-23-46-670518.csv
1660659830.127872,238860.000,22980,4,EM,1,100,PS
1660659830.179367,238910.250,23014,4,EM,1,100,RS
1660659830.230862,238960.500,23014,4,EM,1,100,RB
1660659830.282357,239010.750,23014,4,EM,1,100,2022-08-16_10-23-46-670518.csv
1660659830.333851,239061.000,23014,4,EM,1,100,PS
1660659830.385346,239111.250,23047,4,EM,1,100,RS
1660659830.436841,239161.500,23047,4,EM,1,100,RB
1660659830.488335,239211.750,23047,4,EM,1,100,2022-08-16_10-23-46-670518.csv
1660659830.539830,239262.000,23047,4,EM,1,100,PS
1660659830.591325,239312.250,23079,4,EM,1,100,RS
1660659830.642820,239362.500,23079,4,EM,1,100,RB
1660659830.694314,239412.750,23079,4,EM,1,100,2022-08-16_10-23-46-670518.csv
1660659830.745809,239463.000,23079,4,EM,1,100,PS
1660659830.797304,239513.250,23114,4,EM,1,100,RS
1660659830.848799,239563.500,23114,4,EM,1,100,RB
1660659830.900293,239613.750,23114,4,EM,1,100,2022-08-16_10-23-46-670518.csv
1660659830.951788,239664.000,23114,4,EM,1,100,PS
1660659831.003283,239714.250,23146,4,EM,1,100,RS
1660659831.054777,239764.500,23146,4,EM,1,100,RB
1660659831.106272,239814.750,23146,4,EM,1,100,2022-08-16_10-23-46-670518.csv
1660659831.157767,239865.000,23146,4,EM,1,100,PS
1660659831.209262,239915.250,23179,4,EM,1,100,RS
1660659831.260756,239965.500,23179,4,EM,1,100,RB
1660659831.312251,240015.750,23179,4,EM,1,100,2022-08-16_10-23-46-670518.csv
1660659831.363746,240066.000,23179,4,EM,1,100,PS
1660659831.415241,240116.250,23211,4,EM,1,100,RS
1660659831.466735,240166.500,23211,4,EM,1,100,RB
1660659831.518230,240216.750,23211,4,EM,1,100,2022-08-16_10-23-46-670518.csv
1660659831.569725,240267.000,23211,4,EM,1,100,PS
1660659831.621219,240317.250,23245,4,EM,1,100,RS
1660659831.672714,240367.500,23245,4,EM,1,100,RB
1660659831.724209,240417.750,23245,4,EM,1,100,2022-08-16_10-23-46-670518.csv
1660659831.775704,240468.000,23245,4,EM,1,100,PS
1660659831.827198,240518.250,23277,4,EM,1,100,RS
1660659831.878693,240568.500,23277,4,EM,1,100,RB
1660659831.930188,240618.750,23277,4,EM,1,100,2022-08-16_10-23-46-670518.csv
1660659831.981683,240669.000,23277,4,EM,1,100,PS
1660659832.033177,240719.250,23311,4,EM,1,100,RS
1660659832.084672,240769.500,23311,4,EM,1,100,RB
1660659832.136167,240819.750,23311,4,EM,1,100,2022-08-16_10-23-46-670518.csv
1660659832.187661,240870.000,23311,4,EM,1,100,PS
1660659832.239156,240920.250,23344,4,EM,1,100,RS
1660659832.290651,240970.500,23344,4,EM,1,100,RB
1660659832.342145,241020.750,23344,4,EM,1,100,2022-08-16_10-23-46-670518.csv
1660659832.393640,241071.000,23344,4,EM,1,100,PS
1660659832.445135,241121.250,23376,4,EM,1,100,RS
1660659832.496630,241171.500,23376,4,EM,1,100,RB
1660659832.548125,241221.750,23376,4,EM,1,100,2022-08-16_10-23-46-670518.csv
1660659832.599619,241272.000,23376,4,EM,1,100,PS
1660659832.652651,241323.750,23411,4,EM,1,100,RS
1660659832.705683,241375.500,23411,4,EM,1,100,RB
1660659832.758715,241427.250,23411,4,EM,1,100,2022-08-16_10-23-46-670518.csv
1660659832.811747,241479.000,23411,4,EM,1,100,PS
1660659832.878869,241544.500,23447,4,EM,1,100,RS
1660659832.945992,241610.000,23447,4,EM,1,100,RB
1660659833.013114,241675.500,23447,4,EM,1,100,2022-08-16_10-23-46-670518.csv
1660659833.080237,241741.000,23447,4,EM,1,100,PS
1660659833.131731,241791.250,23481,4,EM,1,100,RS
1660659833.183226,241841.500,23481,4,EM,1,100,RB
1660659833.234721,241891.750,23481,4,EM,1,100,2022-08-16_10-23-46-670518.csv
1660659833.286216,241942.000,23481,4,EM,1,100,PS
1660659833.337710,241992.250,23515,4,EM,1,100,RS
1660659833.389205,242042.500,23515,4,EM,1,100,RB
1660659833.440700,242092.750,23515,4,EM,1,100,2022-08-16_10-23-46-670518.csv
1660659833.492194,242143.000,23515,4,EM,1,100,PS
1660659833.543689,242193.250,23546,4,EM,1,100,RS
1660659833.595184,242243.500,23546,4,EM,1,100,RB
1660659833.646679,242293.750,23546,4,EM,1,100,2022-08-16_10-23-46-670518.csv
1660659833.698173,242344.000,23546,4,EM,1,100,PS
1660659833.749668,242394.250,23583,4,EM,1,100,RS
1660659833.801163,242444.500,23583,4,EM,1,100,RB
1660659833.852658,242494.750,23583,4,EM,1,100,2022-08-16_10-23-46-670518.csv
1660659833.904152,242545.000,23583,4,EM,1,100,PS
1660659833.955647,242595.250,23614,4,EM,1,100,RS
1660659834.007142,242645.500,23614,4,EM,1,100,RB
1660659834.058636,242695.750,23614,4,EM,1,100,2022-08-16_10-23-46-670518.csv
1660659834.110131,242746.000,23614,4,EM,1,100,PS
1660659834.161626,242796.250,23648,4,EM,1,100,RS
1660659834.213120,242846.500,23648,4,EM,1,100,RB
1660659834.264615,242896.750,23648,4,EM,1,100,2022-08-16_10-23-46-670518.csv
1660659834.316110,242947.000,23648,4,EM,1,100,PS
1660659834.369910,242999.500,23680,4,EM,1,100,RS
1660659834.423711,243052.000,23680,4,EM,1,100,RB
1660659834.477511,243104.500,23680,4,EM,1,100,2022-08-16_10-23-46-670518.csv
1660659834.531312,243157.000,23680,4,EM,1,100,PS
1660659834.582807,243207.250,23713,4,EM,1,100,RS
1660659834.634301,243257.500,23713,4,EM,1,100,RB
1660659834.685796,243307.750,23713,4,EM,1,100,2022-08-16_10-23-46-670518.csv
1660659834.737291,243358.000,23713,4,EM,1,100,PS
1660659834.788785,243408.250,23747,4,EM,1,100,RS
1660659834.840280,243458.500,23747,4,EM,1,100,RB
1660659834.891775,243508.750,23747,4,EM,1,100,2022-08-16_10-23-46-670518.csv
1660659834.943270,243559.000,23747,4,EM,1,100,PS
1660659834.995789,243610.250,23780,4,EM,1,100,RS
1660659835.048309,243661.500,23780,4,EM,1,100,RB
1660659835.100828,243712.750,23780,4,EM,1,100,2022-08-16_10-23-46-670518.csv
1660659835.153347,243764.000,23780,4,EM,1,100,PS
1660659835.204586,243814.000,23813,4,EM,1,100,RS
1660659835.255825,243864.000,23813,4,EM,1,100,RB
1660659835.307063,243914.000,23813,4,EM,1,100,2022-08-16_10-23-46-670518.csv
1660659835.358302,243964.000,23813,4,EM,1,100,PS
1660659835.409796,244014.250,23845,4,EM,1,100,RS
1660659835.461291,244064.500,23845,4,EM,1,100,RB
1660659835.512786,244114.750,23845,4,EM,1,100,2022-08-16_10-23-46-670518.csv
1660659835.564281,244165.000,23845,4,EM,1,100,PS
1660659835.615775,244215.250,23879,4,EM,1,100,RS
1660659835.667270,244265.500,23879,4,EM,1,100,RB
1660659835.718765,244315.750,23879,4,EM,1,100,2022-08-16_10-23-46-670518.csv
1660659835.770260,244366.000,23879,4,EM,1,100,PS
1660659835.821754,244416.250,23911,4,EM,1,100,RS
1660659835.873249,244466.500,23911,4,EM,1,100,RB
1660659835.924744,244516.750,23911,4,EM,1,100,2022-08-16_10-23-46-670518.csv
1660659835.976238,244567.000,23911,4,EM,1,100,PS
1660659836.027733,244617.250,23945,4,EM,1,100,RS
1660659836.079228,244667.500,23945,4,EM,1,100,RB
1660659836.130723,244717.750,23945,4,EM,1,100,2022-08-16_10-23-46-670518.csv
1660659836.182217,244768.000,23945,4,EM,1,100,PS
1660659836.234224,244818.750,23976,4,EM,1,100,RS
1660659836.286232,244869.500,23976,4,EM,1,100,RB
1660659836.338239,244920.250,23976,4,EM,1,100,2022-08-16_10-23-46-670518.csv
1660659836.390246,244971.000,23976,4,EM,1,100,PS
1660659836.441741,245021.250,24010,4,EM,1,100,RS
1660659836.493235,245071.500,24010,4,EM,1,100,RB
1660659836.544730,245121.750,24010,4,EM,1,100,2022-08-16_10-23-46-670518.csv
1660659836.596225,245172.000,24010,4,EM,1,100,PS
1660659836.647719,245222.250,24045,4,EM,1,100,RS
1660659836.699214,245272.500,24045,4,EM,1,100,RB
1660659836.750709,245322.750,24045,4,EM,1,100,2022-08-16_10-23-46-670518.csv
1660659836.802204,245373.000,24045,4,EM,1,100,PS
1660659836.853698,245423.250,24076,4,EM,1,100,RS
1660659836.905193,245473.500,24076,4,EM,1,100,RB
1660659836.956688,245523.750,24076,4,EM,1,100,2022-08-16_10-23-46-670518.csv
1660659837.008183,245574.000,24076,4,EM,1,100,PS
1660659837.059677,245624.250,24110,4,EM,1,100,RS
1660659837.111172,245674.500,24110,4,EM,1,100,RB
1660659837.162667,245724.750,24110,4,EM,1,100,2022-08-16_10-23-46-670518.csv
1660659837.214161,245775.000,24110,4,EM,1,100,PS
1660659837.265656,245825.250,24141,4,EM,1,100,RS
1660659837.317151,245875.500,24141,4,EM,1,100,RB
1660659837.368645,245925.750,24141,4,EM,1,100,2022-08-16_10-23-46-670518.csv
1660659837.420140,245976.000,24141,4,EM,1,100,PS
1660659837.471635,246026.250,24175,4,EM,1,100,RS
1660659837.523130,246076.500,24175,4,EM,1,100,RB
1660659837.574624,246126.750,24175,4,EM,1,100,2022-08-16_10-23-46-670518.csv
1660659837.626119,246177.000,24175,4,EM,1,100,PS
1660659837.677614,246227.250,24208,4,EM,1,100,RS
1660659837.729109,246277.500,24208,4,EM,1,100,RB
1660659837.780603,246327.750,24208,4,EM,1,100,2022-08-16_10-23-46-670518.csv
1660659837.832098,246378.000,24208,4,EM,1,100,PS
1660659837.883593,246428.250,24241,4,EM,1,100,RS
1660659837.935087,246478.500,24241,4,EM,1,100,RB
1660659837.986582,246528.750,24241,4,EM,1,100,2022-08-16_10-23-46-670518.csv
1660659838.038077,246579.000,24241,4,EM,1,100,PS
1660659838.089828,246629.500,24275,4,EM,1,100,RS
1660659838.141579,246680.000,24275,4,EM,1,100,RB
1660659838.193330,246730.500,24275,4,EM,1,100,2022-08-16_10-23-46-670518.csv
1660659838.245081,246781.000,24275,4,EM,1,100,PS
1660659838.304005,246838.500,24312,4,EM,1,100,RS
1660659838.362929,246896.000,24312,4,EM,1,100,RB
1660659838.421854,246953.500,24312,4,EM,1,100,2022-08-16_10-23-46-670518.csv
1660659838.480778,247011.000,24312,4,EM,1,100,PS
1660659838.540215,247069.000,24345,4,EM,1,100,RS
1660659838.599651,247127.000,24345,4,EM,1,100,RB
1660659838.659088,247185.000,24345,4,EM,1,100,2022-08-16_10-23-46-670518.csv
1660659838.718525,247243.000,24345,4,EM,1,100,PS
1660659838.770019,247293.250,24380,4,EM,1,100,RS
1660659838.821514,247343.500,24380,4,EM,1,100,RB
1660659838.873009,247393.750,24380,4,EM,1,100,2022-08-16_10-23-46-670518.csv
1660659838.924504,247444.000,24380,4,EM,1,100,PS
1660659838.975998,247494.250,24412,4,EM,1,100,RS
1660659839.027493,247544.500,24412,4,EM,1,100,RB
1660659839.078988,247594.750,24412,4,EM,1,100,2022-08-16_10-23-46-670518.csv
1660659839.130482,247645.000,24412,4,EM,1,100,PS
1660659839.181977,247695.250,24445,4,EM,1,100,RS
1660659839.233472,247745.500,24445,4,EM,1,100,RB
1660659839.284967,247795.750,24445,4,EM,1,100,2022-08-16_10-23-46-670518.csv
1660659839.336461,247846.000,24445,4,EM,1,100,PS
1660659839.387956,247896.250,24477,4,EM,1,100,RS
1660659839.439451,247946.500,24477,4,EM,1,100,RB
1660659839.490946,247996.750,24477,4,EM,1,100,2022-08-16_10-23-46-670518.csv
1660659839.542440,248047.000,24477,4,EM,1,100,PS
1660659839.593935,248097.250,24511,4,EM,1,100,RS
1660659839.645430,248147.500,24511,4,EM,1,100,RB
1660659839.696924,248197.750,24511,4,EM,1,100,2022-08-16_10-23-46-670518.csv
1660659839.748419,248248.000,24511,4,EM,1,100,PS
1660659839.799914,248298.250,24543,4,EM,1,100,RS
1660659839.851408,248348.500,24543,4,EM,1,100,RB
1660659839.902903,248398.750,24543,4,EM,1,100,2022-08-16_10-23-46-670518.csv
1660659839.954398,248449.000,24543,4,EM,1,100,PS
1660659840.005893,248499.250,24577,4,EM,1,100,RS
1660659840.057387,248549.500,24577,4,EM,1,100,RB
1660659840.108882,248599.750,24577,4,EM,1,100,2022-08-16_10-23-46-670518.csv
1660659840.160377,248650.000,24577,4,EM,1,100,PS
1660659840.211872,248700.250,24608,4,EM,1,100,RS
1660659840.263366,248750.500,24608,4,EM,1,100,RB
1660659840.314861,248800.750,24608,4,EM,1,100,2022-08-16_10-23-46-670518.csv
1660659840.366356,248851.000,24608,4,EM,1,100,PS
1660659840.417850,248901.250,24642,4,EM,1,100,RS
1660659840.469345,248951.500,24642,4,EM,1,100,RB
1660659840.520840,249001.750,24642,4,EM,1,100,2022-08-16_10-23-46-670518.csv
1660659840.572335,249052.000,24642,4,EM,1,100,PS
1660659840.623829,249102.250,24679,4,EM,1,100,RS
1660659840.675324,249152.500,24679,4,EM,1,100,RB
1660659840.726819,249202.750,24679,4,EM,1,100,2022-08-16_10-23-46-670518.csv
1660659840.778314,249253.000,24679,4,EM,1,100,PS
1660659840.829808,249303.250,24710,4,EM,1,100,RS
1660659840.881303,249353.500,24710,4,EM,1,100,RB
1660659840.932798,249403.750,24710,4,EM,1,100,2022-08-16_10-23-46-670518.csv
1660659840.984293,249454.000,24710,4,EM,1,100,PS
1660659841.035787,249504.250,24744,4,EM,1,100,RS
1660659841.087282,249554.500,24744,4,EM,1,100,RB
1660659841.138777,249604.750,24744,4,EM,1,100,2022-08-16_10-23-46-670518.csv
1660659841.190271,249655.000,24744,4,EM,1,100,PS
1660659841.241766,249705.250,24775,4,EM,1,100,RS
1660659841.293261,249755.500,24775,4,EM,1,100,RB
1660659841.344756,249805.750,24775,4,EM,1,100,2022-08-16_10-23-46-670518.csv
1660659841.396250,249856.000,24775,4,EM,1,100,PS
1660659841.447745,249906.250,24809,4,EM,1,100,RS
1660659841.499240,249956.500,24809,4,EM,1,100,RB
1660659841.550735,250006.750,24809,4,EM,1,100,2022-08-16_10-23-46-670518.csv
1660659841.602229,250057.000,24809,4,EM,1,100,PS
1660659841.653724,250107.250,24842,4,EM,1,100,RS
1660659841.705219,250157.500,24842,4,EM,1,100,RB
1660659841.756713,250207.750,24842,4,EM,1,100,2022-08-16_10-23-46-670518.csv
1660659841.808208,250258.000,24842,4,EM,1,100,PS
1660659841.860728,250309.250,24875,4,EM,1,100,RS
1660659841.913247,250360.500,24875,4,EM,1,100,RB
1660659841.965767,250411.750,24875,4,EM,1,100,2022-08-16_10-23-46-670518.csv
1660659842.018286,250463.000,24875,4,EM,1,100,PS
1660659842.079516,250522.750,24908,4,EM,1,100,RS
1660659842.140746,250582.500,24908,4,EM,1,100,RB
1660659842.201976,250642.250,24908,4,EM,1,100,2022-08-16_10-23-46-670518.csv
1660659842.263206,250702.000,24908,4,EM,1,100,PS
1660659842.314701,250752.250,24941,4,EM,1,100,RS
1660659842.366196,250802.500,24941,4,EM,1,100,RB
1660659842.417691,250852.750,24941,4,EM,1,100,2022-08-16_10-23-46-670518.csv
1660659842.469185,250903.000,24941,4,EM,1,100,PS
1660659842.520680,250953.250,24974,4,EM,1,100,RS
1660659842.572175,251003.500,24974,4,EM,1,100,RB
1660659842.623669,251053.750,24974,4,EM,1,100,2022-08-16_10-23-46-670518.csv
1660659842.675164,251104.000,24974,4,EM,1,100,PS
1660659842.729221,251156.750,25007,4,EM,1,100,RS
1660659842.783277,251209.500,25007,4,EM,1,100,RB
1660659842.837334,251262.250,25007,4,EM,1,100,2022-08-16_10-23-46-670518.csv
1660659842.891391,251315.000,25007,4,EM,1,100,PS
1660659842.942885,251365.250,25040,4,EM,1,100,RS
1660659842.994380,251415.500,25040,4,EM,1,100,RB
1660659843.045875,251465.750,25040,4,EM,1,100,2022-08-16_10-23-46-670518.csv
1660659843.097369,251516.000,25040,4,EM,1,100,PS
1660659843.148864,251566.250,25074,4,EM,1,100,RS
1660659843.200359,251616.500,25074,4,EM,1,100,RB
1660659843.251854,251666.750,25074,4,EM,1,100,2022-08-16_10-23-46-670518.csv
1660659843.303349,251717.000,25074,4,EM,1,100,PS
1660659843.360992,251773.250,25113,4,EM,1,100,RS
1660659843.418635,251829.500,25113,4,EM,1,100,RB
1660659843.476279,251885.750,25113,4,EM,1,100,2022-08-16_10-23-46-670518.csv
1660659843.533922,251942.000,25113,4,EM,1,100,PS
1660659843.585417,251992.250,25147,4,EM,1,100,RS
1660659843.636911,252042.500,25147,4,EM,1,100,RB
1660659843.688406,252092.750,25147,4,EM,1,100,2022-08-16_10-23-46-670518.csv
1660659843.739901,252143.000,25147,4,EM,1,100,PS
1660659843.792164,252194.000,25179,4,EM,1,100,RS
1660659843.844427,252245.000,25179,4,EM,1,100,RB
1660659843.896691,252296.000,25179,4,EM,1,100,2022-08-16_10-23-46-670518.csv
1660659843.948954,252347.000,25179,4,EM,1,100,PS
1660659844.000449,252397.250,25215,4,EM,1,100,RS
1660659844.051943,252447.500,25215,4,EM,1,100,RB
1660659844.103438,252497.750,25215,4,EM,1,100,2022-08-16_10-23-46-670518.csv
1660659844.154933,252548.000,25215,4,EM,1,100,PS
1660659844.206428,252598.250,25246,4,EM,1,100,RS
1660659844.257922,252648.500,25246,4,EM,1,100,RB
1660659844.309417,252698.750,25246,4,EM,1,100,2022-08-16_10-23-46-670518.csv
1660659844.360912,252749.000,25246,4,EM,1,100,PS
1660659844.413175,252800.000,25280,4,EM,1,100,RS
1660659844.465438,252851.000,25280,4,EM,1,100,RB
1660659844.517702,252902.000,25280,4,EM,1,100,2022-08-16_10-23-46-670518.csv
1660659844.569965,252953.000,25280,4,EM,1,100,PS
1660659844.621460,253003.250,25312,4,EM,1,100,RS
1660659844.672954,253053.500,25312,4,EM,1,100,RB
1660659844.724449,253103.750,25312,4,EM,1,100,2022-08-16_10-23-46-670518.csv
1660659844.775944,253154.000,25312,4,EM,1,100,PS
1660659844.827439,253204.250,25346,4,EM,1,100,RS
1660659844.878933,253254.500,25346,4,EM,1,100,RB
1660659844.930428,253304.750,25346,4,EM,1,100,2022-08-16_10-23-46-670518.csv
1660659844.981923,253355.000,25346,4,EM,1,100,PS
1660659845.034442,253406.250,25381,4,EM,1,100,RS
1660659845.086962,253457.500,25381,4,EM,1,100,RB
1660659845.139481,253508.750,25381,4,EM,1,100,2022-08-16_10-23-46-670518.csv
1660659845.192001,253560.000,25381,4,EM,1,100,PS
1660659845.247082,253613.750,25413,4,EM,1,100,RS
1660659845.302164,253667.500,25413,4,EM,1,100,RB
1660659845.357245,253721.250,25413,4,EM,1,100,2022-08-16_10-23-46-670518.csv
1660659845.412326,253775.000,25413,4,EM,1,100,PS
1660659845.463821,253825.250,25447,4,EM,1,100,RS
1660659845.515316,253875.500,25447,4,EM,1,100,RB
1660659845.566811,253925.750,25447,4,EM,1,100,2022-08-16_10-23-46-670518.csv
1660659845.618305,253976.000,25447,4,EM,1,100,PS
1660659845.672618,254029.000,25482,4,EM,1,100,RS
1660659845.726931,254082.000,25482,4,EM,1,100,RB
1660659845.781244,254135.000,25482,4,EM,1,100,2022-08-16_10-23-46-670518.csv
1660659845.835557,254188.000,25482,4,EM,1,100,PS
1660659845.887051,254238.250,25513,4,EM,1,100,RS
1660659845.938546,254288.500,25513,4,EM,1,100,RB
1660659845.990041,254338.750,25513,4,EM,1,100,2022-08-16_10-23-46-670518.csv
1660659846.041536,254389.000,25513,4,EM,1,100,PS
1660659846.093030,254439.250,25547,4,EM,1,100,RS
1660659846.144525,254489.500,25547,4,EM,1,100,RB
1660659846.196020,254539.750,25547,4,EM,1,100,2022-08-16_10-23-46-670518.csv
1660659846.247514,254590.000,25547,4,EM,1,100,PS
1660659846.300034,254641.250,25579,4,EM,1,100,RS
1660659846.352553,254692.500,25579,4,EM,1,100,RB
1660659846.405073,254743.750,25579,4,EM,1,100,2022-08-16_10-23-46-670518.csv
1660659846.457592,254795.000,25579,4,EM,1,100,PS
1660659846.512418,254848.500,25612,4,EM,1,100,RS
1660659846.567243,254902.000,25612,4,EM,1,100,RB
1660659846.622068,254955.500,25612,4,EM,1,100,2022-08-16_10-23-46-670518.csv
1660659846.676893,255009.000,25612,4,EM,1,100,PS
1660659846.729413,255060.250,25646,4,EM,1,100,RS
1660659846.781932,255111.500,25646,4,EM,1,100,RB
1660659846.834452,255162.750,25646,4,EM,1,100,2022-08-16_10-23-46-670518.csv
1660659846.886971,255214.000,25646,4,EM,1,100,PS
1660659846.940259,255266.000,25679,4,EM,1,100,RS
1660659846.993547,255318.000,25679,4,EM,1,100,RB
1660659847.046836,255370.000,25679,4,EM,1,100,2022-08-16_10-23-46-670518.csv
1660659847.100124,255422.000,25679,4,EM,1,100,PS
1660659847.151618,255472.250,25712,4,EM,1,100,RS
1660659847.203113,255522.500,25712,4,EM,1,100,RB
1660659847.254608,255572.750,25712,4,EM,1,100,2022-08-16_10-23-46-670518.csv
1660659847.306103,255623.000,25712,4,EM,1,100,PS
1660659847.357597,255673.250,25746,4,EM,1,100,RS
1660659847.409092,255723.500,25746,4,EM,1,100,RB
1660659847.460587,255773.750,25746,4,EM,1,100,2022-08-16_10-23-46-670518.csv
1660659847.512081,255824.000,25746,4,EM,1,100,PS
1660659847.564089,255874.750,25780,4,EM,1,100,RS
1660659847.616096,255925.500,25780,4,EM,1,100,RB
1660659847.668103,255976.250,25780,4,EM,1,100,2022-08-16_10-23-46-670518.csv
1660659847.720110,256027.000,25780,4,EM,1,100,PS
1660659847.771605,256077.250,25812,4,EM,1,100,RS
1660659847.823099,256127.500,25812,4,EM,1,100,RB
1660659847.874594,256177.750,25812,4,EM,1,100,2022-08-16_10-23-46-670518.csv
1660659847.926089,256228.000,25812,4,EM,1,100,PS
1660659847.982451,256283.000,25846,4,EM,1,100,RS
1660659848.038814,256338.000,25846,4,EM,1,100,RB
1660659848.095176,256393.000,25846,4,EM,1,100,2022-08-16_10-23-46-670518.csv
1660659848.151538,256448.000,25846,4,EM,1,100,PS
1660659848.203033,256498.250,25878,4,EM,1,100,RS
1660659848.254528,256548.500,25878,4,EM,1,100,RB
1660659848.306022,256598.750,25878,4,EM,1,100,2022-08-16_10-23-46-670518.csv
1660659848.357517,256649.000,25878,4,EM,1,100,PS
1660659848.409012,256699.250,25911,4,EM,1,100,RS
1660659848.460507,256749.500,25911,4,EM,1,100,RB
1660659848.512001,256799.750,25911,4,EM,1,100,2022-08-16_10-23-46-670518.csv
1660659848.563496,256850.000,25911,4,EM,1,100,PS
1660659848.620627,256905.750,25951,4,EM,1,100,RS
1660659848.677758,256961.500,25951,4,EM,1,100,RB
1660659848.734889,257017.250,25951,4,EM,1,100,2022-08-16_10-23-46-670518.csv
1660659848.792020,257073.000,25951,4,EM,1,100,PS
1660659848.843258,257123.000,25984,4,EM,1,100,RS
1660659848.894497,257173.000,25984,4,EM,1,100,RB
1660659848.945735,257223.000,25984,4,EM,1,100,2022-08-16_10-23-46-670518.csv
1660659848.996974,257273.000,25984,4,EM,1,100,PS
1660659849.048469,257323.250,26018,4,EM,1,100,RS
1660659849.099963,257373.500,26018,4,EM,1,100,RB
1660659849.151458,257423.750,26018,4,EM,1,100,2022-08-16_10-23-46-670518.csv
1660659849.202953,257474.000,26018,4,EM,1,100,PS
1660659849.254448,257524.250,26049,4,EM,1,100,RS
1660659849.305943,257574.500,26049,4,EM,1,100,RB
1660659849.357437,257624.750,26049,4,EM,1,100,2022-08-16_10-23-46-670518.csv
1660659849.408932,257675.000,26049,4,EM,1,100,PS
1660659849.460427,257725.250,26083,4,EM,1,100,RS
1660659849.511921,257775.500,26083,4,EM,1,100,RB
