LocalTimestamp,EmotiBitTimestamp,PacketNumber,DataLength,TypeTag,ProtocolVersion,DataReliability,EA
1660659826.982851,235791.000,22486,1,EA,1,100,0.030422
1660659827.044338,235851.000,22503,1,EA,1,100,0.030422
1660659827.110948,235916.000,22518,2,EA,1,100,0.030423
1660659827.177558,235981.000,22518,2,EA,1,100,0.030423
1660659827.244680,236046.500,22534,2,EA,1,100,0.030423
1660659827.311803,236112.000,22534,2,EA,1,100,0.030422
1660659827.378413,236177.000,22552,1,EA,1,100,0.030423
1660659827.445023,236242.000,22568,2,EA,1,100,0.030422
1660659827.511633,236307.000,22568,2,EA,1,100,0.030422
1660659827.578243,236372.000,22584,1,EA,1,100,0.030422
1660659827.643316,236435.500,22600,2,EA,1,100,0.030422
1660659827.708389,236499.000,22600,2,EA,1,100,0.030422
1660659827.774999,236564.000,22623,2,EA,1,100,0.030422
1660659827.841609,236629.000,22623,2,EA,1,100,0.030422
1660659827.909244,236695.000,22639,1,EA,1,100,0.030422
1660659827.974829,236759.000,22657,2,EA,1,100,0.030422
1660659828.040415,236823.000,22657,2,EA,1,100,0.030422
1660659828.108049,236889.000,22673,1,EA,1,100,0.030422
1660659828.175172,236954.500,22688,2,EA,1,100,0.030422
1660659828.242295,237020.000,22688,2,EA,1,100,0.030422
1660659828.308905,237085.000,22705,2,EA,1,100,0.030422
1660659828.375515,237150.000,22705,2,EA,1,100,0.030422
1660659828.443150,237216.000,22722,1,EA,1,100,0.030422
1660659828.510272,237281.500,22738,2,EA,1,100,0.030422
1660659828.577394,237347.000,22738,2,EA,1,100,0.030422
1660659828.641955,237410.000,22754,1,EA,1,100,0.030422
1660659828.709077,237475.500,22771,2,EA,1,100,0.030422
1660659828.776200,237541.000,22771,2,EA,1,100,0.030422
1660659828.842810,237606.000,22788,1,EA,1,100,0.030422
1660659828.908395,237670.000,22804,2,EA,1,100,0.030422
1660659828.973981,237734.000,22804,2,EA,1,100,0.030422
1660659829.039566,237798.000,22822,1,EA,1,100,0.030422
1660659829.106688,237863.500,22836,2,EA,1,100,0.030422
1660659829.173811,237929.000,22836,2,EA,1,100,0.030422
1660659829.240933,237994.500,22853,2,EA,1,100,0.030422
1660659829.308056,238060.000,22853,2,EA,1,100,0.030422
1660659829.375691,238126.000,22870,1,EA,1,100,0.030422
1660659829.442301,238191.000,22887,2,EA,1,100,0.030422
1660659829.508911,238256.000,22887,2,EA,1,100,0.030422
1660659829.575521,238321.000,22901,1,EA,1,100,0.030422
1660659829.642131,238386.000,22919,2,EA,1,100,0.030422
1660659829.708741,238451.000,22919,2,EA,1,100,0.030422
1660659829.776376,238517.000,22936,1,EA,1,100,0.030422
1660659829.841961,238581.000,22953,2,EA,1,100,0.030422
1660659829.907547,238645.000,22953,2,EA,1,100,0.030422
1660659829.973132,238709.000,22969,1,EA,1,100,0.030422
1660659830.039230,238773.500,22985,2,EA,1,100,0.030422
1660659830.105327,238838.000,22985,2,EA,1,100,0.030422
1660659830.171937,238903.000,23001,2,EA,1,100,0.030422
1660659830.238548,238968.000,23001,2,EA,1,100,0.030422
1660659830.307207,239035.000,23018,1,EA,1,100,0.030422
1660659830.373817,239100.000,23035,2,EA,1,100,0.030422
1660659830.440428,239165.000,23035,2,EA,1,100,0.030422
1660659830.507038,239230.000,23051,1,EA,1,100,0.030422
1660659830.574160,239295.500,23066,2,EA,1,100,0.030422
1660659830.641283,239361.000,23066,2,EA,1,100,0.030422
1660659830.707893,239426.000,23084,1,EA,1,100,0.030422
1660659830.773990,239490.500,23101,2,EA,1,100,0.030422
1660659830.840088,239555.000,23101,2,EA,1,100,0.030422
1660659830.905673,239619.000,23118,1,EA,1,100,0.030422
1660659830.971771,239683.500,23133,2,EA,1,100,0.030422
1660659831.037869,239748.000,23133,2,EA,1,100,0.030422
1660659831.103966,239812.500,23150,2,EA,1,100,0.030422
1660659831.170064,239877.000,23150,2,EA,1,100,0.030422
1660659831.238724,239944.000,23166,1,EA,1,100,0.030422
1660659831.304309,240008.000,23184,2,EA,1,100,0.030422
1660659831.369895,240072.000,23184,2,EA,1,100,0.030422
1660659831.437529,240138.000,23200,1,EA,1,100,0.030422
1660659831.504652,240203.500,23215,2,EA,1,100,0.030422
1660659831.571774,240269.000,23215,2,EA,1,100,0.030422
1660659831.638384,240334.000,23231,1,EA,1,100,0.030422
1660659831.704482,240398.500,23250,2,EA,1,100,0.030421
1660659831.770580,240463.000,23250,2,EA,1,100,0.030421
1660659831.837702,240528.500,23266,2,EA,1,100,0.030421
1660659831.904825,240594.000,23266,2,EA,1,100,0.030421
1660659831.969385,240657.000,23281,1,EA,1,100,0.030421
1660659832.035995,240722.000,23298,2,EA,1,100,0.030422
1660659832.102605,240787.000,23298,2,EA,1,100,0.030421
1660659832.170240,240853.000,23315,1,EA,1,100,0.030421
1660659832.236338,240917.500,23331,2,EA,1,100,0.030421
1660659832.302436,240982.000,23331,2,EA,1,100,0.030421
1660659832.366996,241045.000,23349,1,EA,1,100,0.030421
1660659832.434631,241111.000,23363,2,EA,1,100,0.030421
1660659832.502266,241177.000,23363,2,EA,1,100,0.030421
1660659832.568876,241242.000,23380,2,EA,1,100,0.030421
1660659832.635486,241307.000,23380,2,EA,1,100,0.030421
1660659832.702096,241372.000,23397,1,EA,1,100,0.030421
1660659832.769219,241437.500,23415,2,EA,1,100,0.030421
1660659832.836341,241503.000,23415,2,EA,1,100,0.030421
1660659832.901927,241567.000,23429,1,EA,1,100,0.030421
1660659832.968537,241632.000,23452,2,EA,1,100,0.030421
1660659833.035147,241697.000,23452,2,EA,1,100,0.030421
1660659833.101757,241762.000,23468,2,EA,1,100,0.030421
1660659833.168367,241827.000,23468,2,EA,1,100,0.030421
1660659833.234977,241892.000,23485,1,EA,1,100,0.030421
1660659833.302099,241957.500,23502,2,EA,1,100,0.030421
1660659833.369222,242023.000,23502,2,EA,1,100,0.030421
1660659833.433783,242086.000,23519,1,EA,1,100,0.030421
1660659833.499880,242150.500,23533,2,EA,1,100,0.030421
1660659833.565978,242215.000,23533,2,EA,1,100,0.030421
1660659833.633613,242281.000,23551,2,EA,1,100,0.030421
1660659833.701248,242347.000,23551,2,EA,1,100,0.030421
1660659833.767858,242412.000,23570,1,EA,1,100,0.030421
