LocalTimestamp,EmotiBitTimestamp,PacketNumber,DataLength,TypeTag,ProtocolVersion,DataReliability,SA
1660660145.418028,546529,7161,1,SA,1,100,0.000050
1660660145.752104,546855,7228,1,SA,1,100,0.000041
1660660146.615985,547698,7348,1,SA,1,100,0.000019
1660660147.082256,548153,7432,1,SA,1,100,0.000035
1660660147.479867,548541,7501,1,SA,1,100,0.000062
1660660148.013772,549062,7559,1,SA,1,100,0.000002
1660660148.343749,549384,7610,1,SA,1,100,0.000009
1660660148.812069,549841,7695,1,SA,1,100,0.000016
1660660149.276290,550294,7828,1,SA,1,100,0.000074
1660660150.210881,551206,7930,1,SA,1,100,0.000012
1660660150.608492,551594,8000,1,SA,1,100,0.000029
1660660151.141372,552114,8151,1,SA,1,100,0.000092
1660660151.937619,552891,8202,1,SA,1,100,0.000012
1660660152.272719,553218,8255,1,SA,1,100,0.000033
1660660152.603720,553541,8340,1,SA,1,100,0.000033
1660660152.937795,553867,8413,1,SA,1,100,0.000068
1660660153.800652,554709,8549,1,SA,1,100,0.000073
1660660154.266923,555164,8601,1,SA,1,100,0.000051
1660660154.866414,555749,8718,1,SA,1,100,0.000034
1660660155.398270,556268,8785,1,SA,1,100,0.000008
1660660155.931150,556788,8905,1,SA,1,100,0.000056
1660660156.596226,557437,8972,1,SA,1,100,0.000019
1660660156.798106,557634,9023,1,SA,1,100,0.000055
1660660157.260278,558085,9076,1,SA,1,100,0.000015
1660660157.859769,558670,9177,1,SA,1,100,0.000032
1660660158.058574,558864,9214,1,SA,1,100,0.000040
1660660158.591455,559384,9320,1,SA,1,100,0.000044
1660660158.991116,559774,9353,1,SA,1,100,0.000005
1660660159.457386,560229,9457,1,SA,1,100,0.000038
1660660159.789412,560553,9508,1,SA,1,100,0.000038
1660660160.455513,561203,9675,1,SA,1,100,0.000104
1660660161.451590,562175,9795,1,SA,1,100,0.000054
1660660161.852275,562566,9829,1,SA,1,100,0.000014
1660660162.117691,562825,9883,1,SA,1,100,0.000044
1660660162.915987,563604,10018,1,SA,1,100,0.000023
1660660163.185502,563867,10088,1,SA,1,100,0.000029
1660660163.782943,564450,10145,1,SA,1,100,0.000043
1660660164.181579,564839,10229,1,SA,1,100,0.000024
1660660164.779020,565422,10316,1,SA,1,100,0.000017
1660660165.047510,565684,10367,1,SA,1,100,0.000071
1660660165.647001,566269,10452,1,SA,1,100,0.000039
1660660165.911391,566527,10487,1,SA,1,100,0.000010
1660660166.108148,566719,10522,1,SA,1,100,0.000022
1660660166.376637,566981,10591,1,SA,1,100,0.000043
1660660167.109348,567696,10677,1,SA,1,100,0.000001
1660660167.443424,568022,10778,1,SA,1,100,0.000077
1660660167.909694,568477,10813,1,SA,1,100,0.000019
1660660168.241720,568801,10864,1,SA,1,100,0.000008
1660660168.440526,568995,10931,1,SA,1,100,0.000060
1660660168.841211,569386,10951,1,SA,1,100,0.000020
1660660169.038991,569579,10993,1,SA,1,100,0.000018
1660660169.372042,569904,11076,1,SA,1,100,0.000022
1660660169.904923,570424,11145,1,SA,1,100,0.000027
1660660170.371193,570879,11229,1,SA,1,100,0.000068
1660660171.168465,571657,11362,1,SA,1,100,0.000058
1660660171.632686,572110,11414,1,SA,1,100,0.000011
1660660171.832516,572305,11485,1,SA,1,100,0.000049
1660660172.631837,573085,11585,1,SA,1,100,0.000016
1660660172.895203,573342,11654,1,SA,1,100,0.000031
1660660173.296913,573734,11687,1,SA,1,100,0.000017
1660660173.630989,574060,11741,1,SA,1,100,0.000008
1660660174.095210,574513,11830,1,SA,1,100,0.000023
1660660174.297090,574710,11899,1,SA,1,100,0.000063
1660660174.893506,575292,11968,1,SA,1,100,0.000025
1660660175.361826,575749,12019,1,SA,1,100,0.000009
1660660175.825023,576201,12102,1,SA,1,100,0.000010
1660660176.025878,576397,12170,1,SA,1,100,0.000060
1660660176.425538,576787,12208,1,SA,1,100,0.000015
1660660176.625369,576982,12259,1,SA,1,100,0.000117
1660660177.025029,577372,12296,1,SA,1,100,0.000046
1660660177.488225,577824,12413,1,SA,1,100,0.000040
1660660178.155351,578475,12498,1,SA,1,100,0.000028
1660660178.420767,578734,12565,1,SA,1,100,0.000053
1660660179.086868,579384,12708,1,SA,1,100,0.000077
1660660180.217190,580487,12842,1,SA,1,100,0.000042
1660660180.682436,580941,12892,1,SA,1,100,0.000017
1660660180.882266,581136,12945,1,SA,1,100,0.000048
1660660181.949052,582177,13113,1,SA,1,100,0.000043
1660660182.349737,582568,13182,1,SA,1,100,0.000022
1660660182.879544,583085,13282,1,SA,1,100,0.000031
1660660183.813110,583996,13467,1,SA,1,100,0.000109
1660660184.478186,584645,13557,1,SA,1,100,0.000062
1660660185.209872,585359,13643,1,SA,1,100,0.000053
1660660185.476312,585619,13794,1,SA,1,100,0.000119
1660660186.342244,586464,13828,1,SA,1,100,0.000012
1660660187.073930,587178,13946,1,SA,1,100,0.000015
1660660187.406980,587503,13997,1,SA,1,100,0.000007
1660660187.605786,587697,14048,1,SA,1,100,0.000075
1660660188.205277,588282,14149,1,SA,1,100,0.000027
1660660188.604937,588672,14203,1,SA,1,100,0.000015
1660660188.871377,588932,14272,1,SA,1,100,0.000049
1660660189.272063,589323,14305,1,SA,1,100,0.000015
1660660189.869504,589906,14446,1,SA,1,100,0.000050
1660660190.401360,590425,14496,1,SA,1,100,0.000023
1660660191.199656,591204,14663,1,SA,1,100,0.000051
1660660191.798122,591788,14716,1,SA,1,100,0.000019
1660660192.331003,592308,14801,1,SA,1,100,0.000016
1660660192.998129,592959,14934,1,SA,1,100,0.000029
1660660193.332204,593285,15019,1,SA,1,100,0.000100
1660660194.263721,594194,15137,1,SA,1,100,0.000029
1660660194.661332,594582,15224,1,SA,1,100,0.000053
1660660195.128627,595038,15279,1,SA,1,100,0.000038
1660660195.728118,595623,15347,1,SA,1,100,0.000005
1660660196.060143,595947,15468,1,SA,1,100,0.000089
1660660196.926075,596792,15554,1,SA,1,100,0.000009
1660660197.255026,597113,15637,1,SA,1,100,0.000035
1660660197.654687,597503,15721,1,SA,1,100,0.000059
1660660198.254178,598088,15808,1,SA,1,100,0.000069
1660660198.653838,598478,15844,1,SA,1,100,0.000026
1660660198.987913,598804,15912,1,SA,1,100,0.000031
1660660199.255378,599065,15946,1,SA,1,100,0.000064
1660660199.654014,599454,16015,1,SA,1,100,0.000019
1660660199.921479,599715,16066,1,SA,1,100,0.000018
1660660200.187920,599975,16085,1,SA,1,100,0.000007
1660660200.985191,600753,16291,1,SA,1,100,0.000055
1660660201.583657,601337,16341,1,SA,1,100,0.000026
1660660201.915683,601661,16395,1,SA,1,100,0.000031
1660660202.516199,602247,16478,1,SA,1,100,0.000032
1660660203.314495,603026,16647,1,SA,1,100,0.000039
1660660203.915010,603612,16733,1,SA,1,100,0.000099
1660660204.778892,604455,16850,1,SA,1,100,0.000020
1660660205.044308,604714,16887,1,SA,1,100,0.000040
1660660205.376333,605038,16954,1,SA,1,100,0.000033
1660660205.779068,605431,17045,1,SA,1,100,0.000063
1660660206.309900,605949,17162,1,SA,1,100,0.000079
1660660206.978050,606601,17216,1,SA,1,100,0.000005
1660660207.775321,607379,17333,1,SA,1,100,0.000009
1660660207.976177,607575,17401,1,SA,1,100,0.000042
1660660208.439373,608027,17468,1,SA,1,100,0.000026
1660660208.773448,608353,17523,1,SA,1,100,0.000041
1660660209.305304,608872,17590,1,SA,1,100,0.000023
1660660209.570720,609131,17657,1,SA,1,100,0.000059
1660660210.170210,609716,17741,1,SA,1,100,0.000031
1660660210.438700,609978,17792,1,SA,1,100,0.000035
1660660211.037166,610562,17880,1,SA,1,100,0.000039
1660660211.502412,611016,17983,1,SA,1,100,0.000074
1660660213.032395,612509,18184,1,SA,1,100,0.000001
1660660213.232225,612704,18236,1,SA,1,100,0.000022
1660660213.566300,613030,18286,1,SA,1,100,0.000034
1660660213.899351,613355,18321,1,SA,1,100,0.000027
1660660214.231376,613679,18389,1,SA,1,100,0.000034
1660660214.896453,614328,18509,1,SA,1,100,0.000050
1660660215.229503,614653,18544,1,SA,1,100,0.000021
1660660215.697823,615110,18661,1,SA,1,100,0.000045
1660660216.159995,615561,18718,1,SA,1,100,0.000035
1660660216.427460,615822,18752,1,SA,1,100,0.000022
1660660216.895780,616279,18837,1,SA,1,100,0.000031
1660660217.358976,616731,18904,1,SA,1,100,0.000049
1660660217.560856,616928,18957,1,SA,1,100,0.000058
1660660217.895956,617255,18991,1,SA,1,100,0.000013
1660660218.693228,618033,19142,1,SA,1,100,0.000014
1660660219.093913,618424,19196,1,SA,1,100,0.000017
1660660219.623719,618941,19282,1,SA,1,100,0.000034
1660660219.890160,619201,19334,1,SA,1,100,0.000086
1660660220.290845,619592,19419,1,SA,1,100,0.000069
1660660220.687431,619979,19453,1,SA,1,100,0.000023
1660660221.020482,620304,19507,1,SA,1,100,0.000035
1660660221.286922,620564,19562,1,SA,1,100,0.000025
1660660221.753193,621019,19629,1,SA,1,100,0.000013
1660660222.018609,621278,19717,1,SA,1,100,0.000042
1660660222.484879,621733,19735,1,SA,1,100,0.000013
1660660222.685734,621929,19771,1,SA,1,100,0.000037
1660660223.148931,622381,19871,1,SA,1,100,0.000030
1660660223.617251,622838,19926,1,SA,1,100,0.000015
1660660223.814007,623030,19976,1,SA,1,100,0.000052
1660660224.346887,623550,20061,1,SA,1,100,0.000034
1660660224.614352,623811,20098,1,SA,1,100,0.000002
1660660225.079598,624265,20247,1,SA,1,100,0.000102
1660660225.879944,625046,20319,1,SA,1,100,0.000035
1660660226.276531,625433,20418,1,SA,1,100,0.000072
1660660226.811461,625955,20491,1,SA,1,100,0.000053
1660660227.274657,626407,20544,1,SA,1,100,0.000008
1660660227.876197,626994,20662,1,SA,1,100,0.000042
1660660228.273808,627382,20729,1,SA,1,100,0.000070
1660660228.740079,627837,20782,1,SA,1,100,0.000038
1660660229.403106,628484,20917,1,SA,1,100,0.000015
1660660229.872451,628942,21085,1,SA,1,100,0.000134
1660660231.001748,630044,21153,1,SA,1,100,0.000020
1660660231.332749,630367,21222,1,SA,1,100,0.000036
1660660232.066484,631083,21329,1,SA,1,100,0.000016
1660660232.267340,631279,21379,1,SA,1,100,0.000054
1660660232.864781,631862,21500,1,SA,1,100,0.000127
1660660233.797322,632772,21616,1,SA,1,100,0.000032
1660660234.194933,633160,21684,1,SA,1,100,0.000013
1660660234.463423,633422,21719,1,SA,1,100,0.000036
1660660235.126450,634069,21836,1,SA,1,100,0.000009
1660660235.394940,634331,21872,1,SA,1,100,0.000009
1660660235.596819,634528,21906,1,SA,1,100,0.000023
1660660235.792551,634719,21924,1,SA,1,100,0.000031
1660660235.993406,634915,22026,1,SA,1,100,0.000069
1660660236.593921,635501,22079,1,SA,1,100,0.000015
1660660236.861386,635762,22116,1,SA,1,100,0.000027
1660660237.392218,636280,22203,1,SA,1,100,0.000069
1660660238.124928,636995,22322,1,SA,1,100,0.000033
1660660238.455930,637318,22357,1,SA,1,100,0.000021
1660660238.790005,637644,22410,1,SA,1,100,0.000060
1660660239.189665,638034,22478,1,SA,1,100,0.000015
1660660239.387446,638227,22514,1,SA,1,100,0.000020
1660660239.589326,638424,22581,1,SA,1,100,0.000043
1660660240.454232,639268,22685,1,SA,1,100,0.000012
1660660240.653038,639462,22769,1,SA,1,100,0.000100
1660660241.320163,640113,22837,1,SA,1,100,0.000012
1660660241.850995,640631,22925,1,SA,1,100,0.000035
1660660242.251680,641022,22975,1,SA,1,100,0.000019
1660660242.849121,641605,23101,1,SA,1,100,0.000040
1660660243.651517,642388,23268,1,SA,1,100,0.000075
1660660244.248958,642971,23304,1,SA,1,100,0.000002
1660660244.450838,643168,23371,1,SA,1,100,0.000050
1660660245.113864,643815,23439,1,SA,1,100,0.000004
1660660245.647770,644336,23556,1,SA,1,100,0.000044
1660660245.979795,644660,23624,1,SA,1,100,0.000077
1660660246.380481,645051,23692,1,SA,1,100,0.000072
1660660247.178777,645830,23779,1,SA,1,100,0.000001
1660660247.378607,646025,23846,1,SA,1,100,0.000039
1660660247.844878,646480,23936,1,SA,1,100,0.000068
1660660248.375709,646998,23989,1,SA,1,100,0.000025
1660660248.642149,647258,24056,1,SA,1,100,0.000044
1660660249.108420,647713,24125,1,SA,1,100,0.000066
1660660249.574691,648168,24177,1,SA,1,100,0.000015
1660660250.108596,648689,24294,1,SA,1,100,0.000045
1660660250.640452,649208,24398,1,SA,1,100,0.000118
1660660251.635504,650179,24513,1,SA,1,100,0.000007
1660660251.969580,650505,24617,1,SA,1,100,0.000092
1660660252.568046,651089,24668,1,SA,1,100,0.000020
1660660253.034317,651544,24743,1,SA,1,100,0.000027
1660660253.234147,651739,24793,1,SA,1,100,0.000032
1660660253.500587,651999,24844,1,SA,1,100,0.000062
1660660253.964808,652452,24897,1,SA,1,100,0.000035
1660660254.164639,652647,24966,1,SA,1,100,0.000014
1660660254.498714,652973,24999,1,SA,1,100,0.000012
1660660254.828690,653295,25054,1,SA,1,100,0.000044
1660660255.095130,653555,25087,1,SA,1,100,0.000037
1660660255.961061,654400,25319,1,SA,1,100,0.000100
1660660256.960213,655375,25438,1,SA,1,100,0.000043
1660660257.428533,655832,25473,1,SA,1,100,0.000023
1660660257.827169,656221,25526,1,SA,1,100,0.000018
1660660258.157145,656543,25600,1,SA,1,100,0.000022
1660660258.691050,657064,25683,1,SA,1,100,0.000055
1660660259.088661,657452,25735,1,SA,1,100,0.000020
1660660259.290541,657649,25819,1,SA,1,100,0.000071
1660660259.822397,658168,25887,1,SA,1,100,0.000036
1660660260.155448,658493,25924,1,SA,1,100,0.000003
1660660260.618644,658945,26024,1,SA,1,100,0.000058
1660660261.019329,659336,26060,1,SA,1,100,0.000059
1660660261.420015,659727,26129,1,SA,1,100,0.000011
1660660261.883211,660179,26215,1,SA,1,100,0.000013
1660660262.352556,660637,26282,1,SA,1,100,0.000024
1660660262.616947,660895,26334,1,SA,1,100,0.000034
1660660262.949997,661220,26369,1,SA,1,100,0.000014
1660660263.284072,661546,26441,1,SA,1,100,0.000044
1660660263.482878,661740,26477,1,SA,1,100,0.000027
1660660263.747269,661998,26512,1,SA,1,100,0.000022
1660660264.014734,662259,26581,1,SA,1,100,0.000041
1660660264.547615,662779,26698,1,SA,1,100,0.000114
1660660265.212691,663428,26752,1,SA,1,100,0.000027
1660660265.812181,664013,26869,1,SA,1,100,0.000050
1660660266.345062,664533,26970,1,SA,1,100,0.000081
1660660267.274529,665440,27086,1,SA,1,100,0.000011
1660660267.474360,665635,27123,1,SA,1,100,0.000027
1660660267.806385,665959,27176,1,SA,1,100,0.000048
1660660268.074875,666221,27259,1,SA,1,100,0.000077
1660660268.605706,666739,27350,1,SA,1,100,0.000058
1660660269.337393,667453,27433,1,SA,1,100,0.000000
1660660269.737053,667843,27502,1,SA,1,100,0.000034
1660660270.205373,668300,27586,1,SA,1,100,0.000056
1660660270.602984,668688,27653,1,SA,1,100,0.000100
1660660271.598037,669659,27857,1,SA,1,100,0.000096
1660660272.598213,670635,27943,1,SA,1,100,0.000036
1660660272.797018,670829,27976,1,SA,1,100,0.000001
1660660273.133143,671157,28029,1,SA,1,100,0.000032
1660660273.330924,671350,28097,1,SA,1,100,0.000059
1660660273.729559,671739,28132,1,SA,1,100,0.000026
1660660274.129220,672129,28205,1,SA,1,100,0.000024
1660660274.331100,672326,28239,1,SA,1,100,0.000052
1660660274.795321,672779,28343,1,SA,1,100,0.000054
1660660275.329226,673300,28444,1,SA,1,100,0.000087
1660660275.992253,673947,28512,1,SA,1,100,0.000069
1660660276.260743,674209,28562,1,SA,1,100,0.000044
1660660276.527183,674469,28598,1,SA,1,100,0.000022
1660660276.792599,674728,28697,1,SA,1,100,0.000051
1660660277.325480,675248,28717,1,SA,1,100,0.000020
1660660277.524285,675442,28753,1,SA,1,100,0.000014
1660660277.991580,675898,28853,1,SA,1,100,0.000050
1660660278.591071,676483,28936,1,SA,1,100,0.000011
1660660278.856487,676742,29062,1,SA,1,100,0.000074
1660660279.588173,677456,29129,1,SA,1,100,0.000052
1660660280.853765,678691,29314,1,SA,1,100,0.000039
1660660281.255475,679083,29398,1,SA,1,100,0.000067
1660660281.987161,679797,29516,1,SA,1,100,0.000055
1660660282.321236,680123,29536,1,SA,1,100,0.000041
1660660283.050873,680835,29686,1,SA,1,100,0.000085
1660660283.714925,681483,29772,1,SA,1,100,0.000004
1660660284.314415,682068,29911,1,SA,1,100,0.000067
1660660285.046102,682782,29979,1,SA,1,100,0.000023
1660660285.245932,682977,30031,1,SA,1,100,0.000032
1660660285.777788,683496,30098,1,SA,1,100,0.000018
1660660285.975569,683689,30150,1,SA,1,100,0.000003
1660660286.242009,683949,30186,1,SA,1,100,0.000039
1660660286.642694,684340,30253,1,SA,1,100,0.000040
1660660287.173525,684858,30371,1,SA,1,100,0.000099
1660660288.107091,685769,30505,1,SA,1,100,0.000048
1660660288.438092,686092,30540,1,SA,1,100,0.000020
1660660288.638947,686288,30609,1,SA,1,100,0.000111
1660660289.106243,686744,30644,1,SA,1,100,0.000005
1660660289.436219,687066,30711,1,SA,1,100,0.000033
1660660289.770294,687392,30752,1,SA,1,100,0.000031
1660660290.101295,687715,30840,1,SA,1,100,0.000070
1660660290.566541,688169,30940,1,SA,1,100,0.000067
1660660291.234691,688821,31007,1,SA,1,100,0.000014
1660660291.496008,689076,31091,1,SA,1,100,0.000033
1660660291.965353,689534,31111,1,SA,1,100,0.000047
1660660292.166208,689730,31180,1,SA,1,100,0.000096
1660660292.963480,690508,31282,1,SA,1,100,0.000000
1660660293.560921,691091,31434,1,SA,1,100,0.000063
1660660294.094826,691612,31467,1,SA,1,100,0.000015
1660660294.563146,692069,31537,1,SA,1,100,0.000042
1660660295.293808,692782,31695,1,SA,1,100,0.000070
1660660295.826689,693302,31763,1,SA,1,100,0.000007
1660660296.091079,693560,31813,1,SA,1,100,0.000024
1660660296.358545,693821,31848,1,SA,1,100,0.000025
1660660296.890400,694340,31934,1,SA,1,100,0.000038
1660660297.423281,694860,32066,1,SA,1,100,0.000089
1660660297.956162,695380,32103,1,SA,1,100,0.000006
1660660298.421408,695834,32187,1,SA,1,100,0.000045
1660660298.824143,696227,32289,1,SA,1,100,0.000047
1660660299.487169,696874,32356,1,SA,1,100,0.000003
1660660299.888879,697266,32441,1,SA,1,100,0.000075
1660660300.286490,697654,32530,1,SA,1,100,0.000091
1660660301.550033,698887,32730,1,SA,1,100,0.000062
1660660302.285818,699605,32830,1,SA,1,100,0.000039
1660660302.884284,700189,32932,1,SA,1,100,0.000062
1660660303.349530,700643,32999,1,SA,1,100,0.000036
1660660303.750215,701034,33150,1,SA,1,100,0.000134
1660660304.878488,702135,33253,1,SA,1,100,0.000067
1660660306.478155,703696,33508,1,SA,1,100,0.000040
1660660306.812230,704022,33545,1,SA,1,100,0.000028
1660660307.076621,704280,33580,1,SA,1,100,0.000019
1660660307.808307,704994,33731,1,SA,1,100,0.000030
1660660308.140332,705318,33752,1,SA,1,100,0.000039
1660660308.339138,705512,33819,1,SA,1,100,0.000102
1660660308.941703,706100,33938,1,SA,1,100,0.000077
1660660309.672365,706813,34024,1,SA,1,100,0.000032
1660660310.271855,707398,34181,1,SA,1,100,0.000111
1660660311.203372,708307,34236,1,SA,1,100,0.000011
1660660311.533348,708629,34319,1,SA,1,100,0.000059
1660660311.866399,708954,34371,1,SA,1,100,0.000043
1660660312.268109,709346,34421,1,SA,1,100,0.000025
1660660312.465889,709539,34457,1,SA,1,100,0.000030
1660660312.733355,709800,34509,1,SA,1,100,0.000033
1660660312.999795,710060,34544,1,SA,1,100,0.000024
1660660313.398431,710449,34613,1,SA,1,100,0.000021
1660660314.064532,711099,34713,1,SA,1,100,0.000006
1660660314.532852,711556,34814,1,SA,1,100,0.000086
1660660315.193829,712201,34916,1,SA,1,100,0.000018
1660660315.463343,712464,34966,1,SA,1,100,0.000062
1660660315.994175,712982,35040,1,SA,1,100,0.000048
1660660316.392810,713371,35092,1,SA,1,100,0.000024
1660660316.858056,713825,35178,1,SA,1,100,0.000022
1660660317.256692,714214,35245,1,SA,1,100,0.000048
1660660317.591792,714541,35297,1,SA,1,100,0.000063
1660660318.254819,715188,35398,1,SA,1,100,0.000044
1660660318.455674,715384,35434,1,SA,1,100,0.000039
1660660318.655504,715579,35467,1,SA,1,100,0.000049
1660660318.855334,715774,35504,1,SA,1,100,0.000062
1660660319.387190,716293,35587,1,SA,1,100,0.000024
1660660319.588045,716489,35675,1,SA,1,100,0.000086
1660660320.252097,717137,35725,1,SA,1,100,0.000016
1660660320.451927,717332,35776,1,SA,1,100,0.000049
1660660320.853637,717724,35860,1,SA,1,100,0.000045
1660660321.383443,718241,35919,1,SA,1,100,0.000027
1660660321.650908,718502,35954,1,SA,1,100,0.000034
1660660322.184814,719023,36039,1,SA,1,100,0.000009
1660660322.450230,719282,36073,1,SA,1,100,0.000010
1660660322.915476,719736,36176,1,SA,1,100,0.000030
1660660323.383796,720193,36227,1,SA,1,100,0.000010
1660660323.582601,720387,36296,1,SA,1,100,0.000089
1660660324.114457,720906,36379,1,SA,1,100,0.000047
1660660324.446483,721230,36448,1,SA,1,100,0.000081
1660660324.978339,721749,36502,1,SA,1,100,0.000037
1660660325.312414,722075,36552,1,SA,1,100,0.000012
1660660325.514294,722272,36588,1,SA,1,100,0.000005
1660660325.711050,722464,36623,1,SA,1,100,0.000030
1660660325.976465,722723,36658,1,SA,1,100,0.000011
1660660326.178345,722920,36692,1,SA,1,100,0.000008
1660660326.911056,723635,36834,1,SA,1,100,0.000037
1660660327.241032,723957,36870,1,SA,1,100,0.000013
1660660327.576132,724284,36921,1,SA,1,100,0.000020
1660660328.040354,724737,37025,1,SA,1,100,0.000029
1660660328.372379,725061,37059,1,SA,1,100,0.000063
1660660328.641894,725324,37127,1,SA,1,100,0.000044
1660660329.237286,725905,37196,1,SA,1,100,0.000001
1660660329.573410,726233,37265,1,SA,1,100,0.000025
1660660329.968972,726619,37334,1,SA,1,100,0.000044
1660660330.436267,727075,37401,1,SA,1,100,0.000026
1660660330.635073,727269,37434,1,SA,1,100,0.000043
1660660330.969148,727595,37489,1,SA,1,100,0.000067
1660660331.767444,728374,37628,1,SA,1,100,0.000041
1660660332.098445,728697,37682,1,SA,1,100,0.000085
1660660332.698961,729283,37783,1,SA,1,100,0.000042
1660660333.166256,729739,37834,1,SA,1,100,0.000018
1660660333.366086,729934,37901,1,SA,1,100,0.000029
1660660333.897942,730453,38036,1,SA,1,100,0.000137
1660660334.561994,731101,38090,1,SA,1,100,0.000082
1660660335.295730,731817,38189,1,SA,1,100,0.000009
1660660336.628956,733118,38390,1,SA,1,100,0.000014
1660660336.825712,733310,38425,1,SA,1,100,0.000008
1660660337.158762,733635,38549,1,SA,1,100,0.000122
1660660338.890625,735325,38785,1,SA,1,100,0.000041
1660660339.422481,735844,38869,1,SA,1,100,0.000057
1660660339.755531,736169,38939,1,SA,1,100,0.000073
1660660340.287387,736688,39007,1,SA,1,100,0.000038
1660660341.018049,737401,39156,1,SA,1,100,0.000135
1660660341.684150,738051,39209,1,SA,1,100,0.000046
1660660342.018225,738377,39280,1,SA,1,100,0.000028
1660660342.682276,739025,39366,1,SA,1,100,0.000003
1660660343.017376,739352,39454,1,SA,1,100,0.000081
1660660343.549232,739871,39506,1,SA,1,100,0.000021
1660660343.745988,740063,39541,1,SA,1,100,0.000032
1660660344.082113,740391,39594,1,SA,1,100,0.000019
