LocalTimestamp,EmotiBitTimestamp,PacketNumber,DataLength,TypeTag,ProtocolVersion,DataReliability,HR
1660660035.510353,439278,55289,1,HR,1,100,36
1660660037.930861,441640,55644,1,HR,1,100,35
1660660041.392537,445018,56177,1,HR,1,100,33
1660660042.349672,445952,56325,1,HR,1,100,36
1660660045.061215,448598,56746,1,HR,1,100,35
1660660046.584025,450084,56997,1,HR,1,100,35
1660660047.356702,450838,57112,1,HR,1,100,40
1660660049.004533,452446,57370,1,HR,1,100,40
1660660051.386100,454770,57752,1,HR,1,100,38
1660660052.349384,455710,57901,1,HR,1,100,41
1660660054.805759,458107,58291,1,HR,1,100,39
1660660056.293726,459559,58523,1,HR,1,100,39
1660660058.192626,461412,58822,1,HR,1,100,38
1660660059.521754,462709,59028,1,HR,1,100,39
1660660060.437899,463603,59164,1,HR,1,100,42
1660660061.451397,464592,59331,1,HR,1,100,44
1660660065.039119,468093,59883,1,HR,1,100,41
1660660065.888654,468922,60016,1,HR,1,100,45
1660660066.718718,469732,60150,1,HR,1,100,48
1660660067.892081,470877,60333,1,HR,1,100,48
1660660069.939572,472875,60640,1,HR,1,100,46
1660660072.313966,475192,61004,1,HR,1,100,44
1660660074.622774,477445,61340,1,HR,1,100,42
1660660076.274704,479057,61544,1,HR,1,100,41
1660660085.172788,487740,62960,1,HR,1,100,37
1660660086.378943,488917,63145,1,HR,1,100,39
1660660087.987833,490487,63394,1,HR,1,100,38
1660660090.962742,493390,63861,1,HR,1,100,36
1660660095.189921,497515,64538,1,HR,1,100,34
1660660096.812133,499098,64778,1,HR,1,100,34
1660660098.613679,500856,65061,1,HR,1,100,34
1660660100.237941,502441,65326,1,HR,1,100,34
1660660102.275185,504429,114,1,HR,1,100,34
1660660103.936338,506050,378,1,HR,1,100,34
1660660105.225499,507308,577,1,HR,1,100,36
1660660107.322180,509354,915,1,HR,1,100,35
1660660108.114328,510127,1047,1,HR,1,100,40
1660660110.491796,512447,1420,1,HR,1,100,38
1660660114.602151,516458,2100,1,HR,1,100,35
1660660116.327864,518142,2377,1,HR,1,100,35
1660660117.859897,519637,2634,1,HR,1,100,36
1660660119.638898,521373,2923,1,HR,1,100,35
1660660121.169906,522867,3163,1,HR,1,100,36
1660660122.409878,524077,3358,1,HR,1,100,37
1660660124.139691,525765,3648,1,HR,1,100,37
1660660126.475143,528044,4021,1,HR,1,100,36
1660660129.228702,530731,4466,1,HR,1,100,34
1660660130.953391,532414,4756,1,HR,1,100,34
1660660132.923000,534336,5072,1,HR,1,100,34
1660660134.744018,536113,5361,1,HR,1,100,34
1660660137.880840,539174,5882,1,HR,1,100,32
1660660141.821084,543019,6527,1,HR,1,100,30
1660660142.670618,543848,6663,1,HR,1,100,35
1660660145.457994,546568,7126,1,HR,1,100,33
1660660146.539128,547623,7298,1,HR,1,100,36
1660660147.461421,548523,7452,1,HR,1,100,39
1660660150.567501,551554,7966,1,HR,1,100,37
1660660151.696798,552656,8134,1,HR,1,100,39
1660660154.190065,555089,8547,1,HR,1,100,37
1660660156.005959,556861,8853,1,HR,1,100,37
1660660157.609725,558426,9111,1,HR,1,100,37
1660660159.303670,560079,9391,1,HR,1,100,37
1660660161.643222,562362,9761,1,HR,1,100,35
1660660162.400527,563101,9900,1,HR,1,100,41
1660660163.250062,563930,10038,1,HR,1,100,44
1660660164.912240,565552,10298,1,HR,1,100,43
1660660166.317201,566923,10541,1,HR,1,100,43
1660660171.864284,572336,11434,1,HR,1,100,39
1660660173.762159,574188,11740,1,HR,1,100,39
1660660176.591551,576949,12207,1,HR,1,100,37
1660660177.597876,577931,12380,1,HR,1,100,39
1660660179.559287,579845,12690,1,HR,1,100,38
1660660181.973646,582201,13095,1,HR,1,100,37
1660660184.312173,584483,13466,1,HR,1,100,35
1660660185.292879,585440,13626,1,HR,1,100,39
1660660188.585467,588653,14169,1,HR,1,100,36
1660660192.005126,591990,14715,1,HR,1,100,34
1660660194.703347,594623,15171,1,HR,1,100,33
1660660195.884908,595776,15367,1,HR,1,100,35
1660660196.882010,596749,15519,1,HR,1,100,38
1660660198.286970,598120,15758,1,HR,1,100,38
1660660201.474007,601230,16272,1,HR,1,100,36
1660660202.855398,602578,16499,1,HR,1,100,37
1660660205.017664,604688,16849,1,HR,1,100,36
1660660206.401104,606038,17079,1,HR,1,100,37
1660660207.315199,606930,17233,1,HR,1,100,40
1660660211.508561,611022,17917,1,HR,1,100,37
1660660214.539832,613980,18410,1,HR,1,100,35
1660660218.433961,617780,19060,1,HR,1,100,33
1660660219.764113,619078,19264,1,HR,1,100,34
1660660220.653614,619946,19418,1,HR,1,100,38
1660660222.192820,621448,19667,1,HR,1,100,38
1660660223.755595,622973,19924,1,HR,1,100,38
1660660224.647145,623843,20080,1,HR,1,100,42
1660660226.018288,625181,20300,1,HR,1,100,42
1660660227.542122,626668,20562,1,HR,1,100,42
1660660229.720785,628794,20916,1,HR,1,100,40
1660660231.325575,630360,21172,1,HR,1,100,40
1660660232.980580,631975,21447,1,HR,1,100,40
1660660236.851139,635752,22078,1,HR,1,100,37
1660660238.739791,637595,22378,1,HR,1,100,36
1660660240.511619,639324,22667,1,HR,1,100,36
1660660241.808979,640590,22889,1,HR,1,100,37
1660660242.658514,641419,23016,1,HR,1,100,41
1660660244.064499,642791,23252,1,HR,1,100,41
1660660247.159307,645811,23761,1,HR,1,100,39
1660660248.541722,647160,23988,1,HR,1,100,39
1660660250.664022,649231,24346,1,HR,1,100,38
1660660252.153014,650684,24582,1,HR,1,100,38
1660660254.123648,652607,24916,1,HR,1,100,38
1660660257.517688,655919,25457,1,HR,1,100,35
1660660260.334782,658668,25923,1,HR,1,100,34
1660660261.508145,659813,26112,1,HR,1,100,36
1660660265.120461,663338,26717,1,HR,1,100,33
1660660267.498954,665659,27106,1,HR,1,100,33
1660660271.456618,669521,27739,1,HR,1,100,30
1660660272.504959,670544,27908,1,HR,1,100,34
1660660274.952111,672932,28308,1,HR,1,100,33
1660660279.229503,677106,29005,1,HR,1,100,30
1660660280.794328,678633,29280,1,HR,1,100,31
1660660283.706726,681475,29754,1,HR,1,100,30
1660660287.198120,684882,30322,1,HR,1,100,29
1660660290.308299,687917,30821,1,HR,1,100,28
1660660292.230768,689793,31147,1,HR,1,100,28
1660660293.734107,691260,31384,1,HR,1,100,29
1660660295.016095,692511,31595,1,HR,1,100,32
1660660299.292463,696684,32287,1,HR,1,100,29
1660660304.770887,702030,33185,1,HR,1,100,27
1660660306.858345,704067,33527,1,HR,1,100,27
1660660308.230512,705406,33750,1,HR,1,100,29
1660660309.637522,706779,33973,1,HR,1,100,31
1660660311.249487,708352,34235,1,HR,1,100,32
1660660313.308251,710361,34562,1,HR,1,100,32
1660660316.858056,713825,35143,1,HR,1,100,30
1660660319.996929,716888,35657,1,HR,1,100,29
1660660323.132727,719948,36175,1,HR,1,100,27
1660660324.670907,721449,36432,1,HR,1,100,29
1660660326.884412,723609,36785,1,HR,1,100,29
1660660328.331388,725021,37024,1,HR,1,100,30
1660660329.295697,725962,37180,1,HR,1,100,34
1660660330.917909,727545,37455,1,HR,1,100,34
1660660332.374109,728966,37681,1,HR,1,100,35
1660660334.337569,730882,38004,1,HR,1,100,35
1660660337.314528,733787,38483,1,HR,1,100,33
1660660338.563723,735006,38683,1,HR,1,100,35
1660660340.029145,736436,38921,1,HR,1,100,36
1660660342.026423,738385,39261,1,HR,1,100,35
1660660343.251024,739580,39453,1,HR,1,100,37
1660660345.254451,741535,39764,1,HR,1,100,36
1660660347.431063,743659,40118,1,HR,1,100,35
1660660349.413995,745594,40447,1,HR,1,100,34
1660660350.768741,746916,40664,1,HR,1,100,36
1660660352.549793,748654,40955,1,HR,1,100,35
1660660353.390105,749474,41082,1,HR,1,100,40
1660660354.968251,751014,41336,1,HR,1,100,40
1660660355.934610,751957,41505,1,HR,1,100,42
1660660358.139916,754109,41865,1,HR,1,100,40
1660660359.029418,754977,42005,1,HR,1,100,44
1660660360.201755,756121,42191,1,HR,1,100,45
1660660362.613040,758474,42582,1,HR,1,100,42
1660660365.756012,761541,43093,1,HR,1,100,40
1660660366.763361,762524,43246,1,HR,1,100,42
1660660369.900184,765585,43766,1,HR,1,100,39
1660660371.273377,766925,43988,1,HR,1,100,40
1660660374.466562,770041,44496,1,HR,1,100,37
1660660379.170259,774631,45244,1,HR,1,100,35
1660660382.794873,778168,45822,1,HR,1,100,32
1660660389.685431,784892,46945,1,HR,1,100,30
1660660391.022757,786197,47151,1,HR,1,100,31
1660660392.509699,787648,47388,1,HR,1,100,33
1660660394.892291,789973,47779,1,HR,1,100,32
1660660395.889392,790946,47937,1,HR,1,100,35
1660660398.344743,793342,48346,1,HR,1,100,34
1660660400.447572,795394,48675,1,HR,1,100,33
1660660403.424531,798299,49168,1,HR,1,100,32
1660660405.122576,799956,49439,1,HR,1,100,32
1660660406.036671,800848,49579,1,HR,1,100,36
1660660407.785955,802555,49871,1,HR,1,100,36
1660660409.390745,804121,50120,1,HR,1,100,36
1660660412.861644,807508,50686,1,HR,1,100,34
1660660415.547567,810129,51112,1,HR,1,100,33
1660660417.293777,811833,51392,1,HR,1,100,33
1660660419.053308,813550,51679,1,HR,1,100,33
1660660421.226846,815671,52037,1,HR,1,100,32
1660660425.461199,819803,52715,1,HR,1,100,30
1660660427.308860,821606,53012,1,HR,1,100,31
1660660429.088886,823343,53315,1,HR,1,100,31
1660660432.392747,826567,53849,1,HR,1,100,29
1660660433.679859,827823,54053,1,HR,1,100,31
1660660434.530419,828653,54189,1,HR,1,100,36
1660660437.666217,831713,54704,1,HR,1,100,34
1660660439.314048,833321,54978,1,HR,1,100,34
1660660441.626955,835578,55348,1,HR,1,100,34
1660660443.182557,837096,55610,1,HR,1,100,34
1660660446.768229,840595,56179,1,HR,1,100,32
1660660448.424259,842211,56442,1,HR,1,100,33
1660660449.962440,843712,56700,1,HR,1,100,33
1660660451.643063,845352,56971,1,HR,1,100,34
1660660453.184319,846856,57219,1,HR,1,100,34
1660660456.694158,850281,57782,1,HR,1,100,32
1660660457.494504,851062,57919,1,HR,1,100,37
1660660460.563692,854057,58416,1,HR,1,100,35
1660660462.924763,856361,58806,1,HR,1,100,34
1660660466.035967,859397,59300,1,HR,1,100,32
1660660466.832214,860174,59440,1,HR,1,100,37
1660660469.820445,863090,59904,1,HR,1,100,35
1660660470.752986,864000,60058,1,HR,1,100,39
1660660479.495304,872531,61469,1,HR,1,100,35
1660660491.774106,884513,63418,1,HR,1,100,32
1660660492.783505,885498,63588,1,HR,1,100,35
1660660494.557383,887229,63861,1,HR,1,100,35
1660660496.006409,888643,64089,1,HR,1,100,36
1660660496.969693,889583,64244,1,HR,1,100,39
1660660498.218889,890802,64449,1,HR,1,100,40
1660660502.487058,894967,65069,1,HR,1,100,37
1660660503.456491,895913,65224,1,HR,1,100,40
1660660506.404757,898790,189,1,HR,1,100,38
1660660507.612961,899969,379,1,HR,1,100,39
1660660509.658403,901965,717,1,HR,1,100,38
1660660514.251425,906447,1466,1,HR,1,100,35
1660660517.161774,909287,1940,1,HR,1,100,33
1660660518.684583,910773,2181,1,HR,1,100,34
1660660526.738256,918632,3493,1,HR,1,100,31
1660660527.354143,919233,3579,1,HR,1,100,39
1660660530.576021,922377,4103,1,HR,1,100,37
1660660533.353150,925087,4563,1,HR,1,100,35
1660660537.338483,928976,5152,1,HR,1,100,33
1660660542.208193,933728,5954,1,HR,1,100,30
1660660543.743299,935226,6200,1,HR,1,100,31
1660660545.804113,937237,6534,1,HR,1,100,31
1660660546.280631,937702,6620,1,HR,1,100,42
1660660549.183807,940535,7101,1,HR,1,100,40
1660660550.833687,942145,7370,1,HR,1,100,39
1660660551.721139,943011,7509,1,HR,1,100,43
1660660553.378193,944628,7784,1,HR,1,100,42
1660660554.949166,946161,8037,1,HR,1,100,42
1660660556.802976,947970,8326,1,HR,1,100,41
1660660560.748343,951820,8976,1,HR,1,100,38
1660660564.175176,955164,9540,1,HR,1,100,35
1660660567.967852,958865,10165,1,HR,1,100,33
1660660570.306379,961147,10544,1,HR,1,100,32
1660660571.869154,962672,10799,1,HR,1,100,33
1660660575.382068,966100,11376,1,HR,1,100,31
1660660577.270720,967943,11679,1,HR,1,100,31
1660660578.681829,969320,11920,1,HR,1,100,32
1660660581.868866,972430,12437,1,HR,1,100,31
1660660585.289550,975768,12996,1,HR,1,100,29
1660660587.984697,978398,13418,1,HR,1,100,29
1660660588.833207,979226,13572,1,HR,1,100,34
1660660590.483088,980836,13838,1,HR,1,100,34
1660660591.407431,981738,13991,1,HR,1,100,38
1660660592.537753,982841,14180,1,HR,1,100,40
1660660592.777549,983075,14213,1,HR,1,100,64
1660660596.047592,986266,14738,1,HR,1,100,59
1660660601.197065,991291,15575,1,HR,1,100,53
1660660601.927726,992004,15695,1,HR,1,100,57
1660660603.658564,993693,15987,1,HR,1,100,54
1660660605.507250,995497,16293,1,HR,1,100,52
1660660606.353711,996323,16412,1,HR,1,100,54
1660660607.329292,997275,16583,1,HR,1,100,55
1660660608.335617,998257,16751,1,HR,1,100,56
1660660609.663720,999553,16952,1,HR,1,100,54
1660660611.311551,1001161,17229,1,HR,1,100,52
1660660613.325225,1003126,17564,1,HR,1,100,50
1660660614.214726,1003994,17702,1,HR,1,100,52
1660660615.223100,1004978,17874,1,HR,1,100,53
1660660616.553253,1006276,18084,1,HR,1,100,52
1660660618.882556,1008549,18471,1,HR,1,100,49
1660660621.711948,1011310,18913,1,HR,1,100,46
1660660622.802304,1012374,19102,1,HR,1,100,47
1660660623.733821,1013283,19257,1,HR,1,100,49
1660660625.573284,1015078,19563,1,HR,1,100,47
1660660628.760321,1018188,20070,1,HR,1,100,44
1660660630.497307,1019883,20355,1,HR,1,100,43
1660660633.032589,1022357,20767,1,HR,1,100,40
1660660637.500589,1026717,21507,1,HR,1,100,37
1660660640.005129,1029161,21907,1,HR,1,100,36
1660660642.062868,1031169,22250,1,HR,1,100,35
1660660645.647516,1034667,22819,1,HR,1,100,33
1660660648.715679,1037661,23310,1,HR,1,100,31
1660660650.638149,1039537,23636,1,HR,1,100,31
1660660651.685464,1040559,23808,1,HR,1,100,34
1660660653.383509,1042216,24086,1,HR,1,100,35
1660660655.762002,1044537,24472,1,HR,1,100,33
1660660660.062964,1048734,25169,1,HR,1,100,31
1660660661.396191,1050035,25391,1,HR,1,100,33
1660660663.816699,1052397,25779,1,HR,1,100,32
1660660667.681109,1056168,26403,1,HR,1,100,30
1660660670.777966,1059190,26915,1,HR,1,100,29
1660660673.922987,1062259,27424,1,HR,1,100,28
1660660674.737680,1063054,27547,1,HR,1,100,33
1660660677.462545,1065713,28003,1,HR,1,100,32
1660660680.137196,1068323,28433,1,HR,1,100,31
1660660681.110729,1069273,28583,1,HR,1,100,35
1660660683.565054,1071668,28991,1,HR,1,100,33
1660660685.735518,1073786,29335,1,HR,1,100,33
1660660687.338259,1075350,29602,1,HR,1,100,33
1660660689.311968,1077276,29927,1,HR,1,100,33
1660660691.215991,1079134,30228,1,HR,1,100,33
1660660692.820782,1080700,30482,1,HR,1,100,33
1660660695.473914,1083289,30923,1,HR,1,100,32
1660660699.308605,1087031,31533,1,HR,1,100,30
1660660700.198106,1087899,31690,1,HR,1,100,35
1660660702.002727,1089660,31976,1,HR,1,100,35
1660660706.846818,1094387,32779,1,HR,1,100,32
1660660708.490550,1095991,33048,1,HR,1,100,32
1660660710.266478,1097724,33324,1,HR,1,100,33
1660660711.237960,1098672,33479,1,HR,1,100,36
1660660713.453514,1100834,33847,1,HR,1,100,35
1660660716.311600,1103623,34290,1,HR,1,100,33
1660660718.840734,1106091,34711,1,HR,1,100,32
1660660720.433227,1107645,34966,1,HR,1,100,33
1660660721.356545,1108546,35107,1,HR,1,100,37
1660660722.238873,1109407,35259,1,HR,1,100,41
1660660723.767831,1110899,35495,1,HR,1,100,40
1660660724.658356,1111768,35646,1,HR,1,100,44
1660660725.498668,1112588,35784,1,HR,1,100,47
1660660726.987660,1114041,36025,1,HR,1,100,46
1660660728.525841,1115542,36277,1,HR,1,100,45
1660660732.547041,1119466,36903,1,HR,1,100,42
1660660735.697186,1122540,37408,1,HR,1,100,39
1660660740.884575,1127602,38242,1,HR,1,100,36
1660660742.896199,1129565,38573,1,HR,1,100,35
1660660747.774108,1134325,39348,1,HR,1,100,33
1660660751.370028,1137834,39939,1,HR,1,100,31
1660660753.098816,1139521,40218,1,HR,1,100,31
1660660758.090474,1144392,41008,1,HR,1,100,29
1660660759.097823,1145375,41181,1,HR,1,100,33
1660660760.586815,1146828,41434,1,HR,1,100,34
1660660761.560347,1147778,41590,1,HR,1,100,37
1660660762.450873,1148647,41723,1,HR,1,100,41
1660660764.055664,1150213,41984,1,HR,1,100,40
1660660765.546705,1151668,42218,1,HR,1,100,40
1660660766.918873,1153007,42458,1,HR,1,100,41
1660660768.250050,1154306,42665,1,HR,1,100,41
1660660769.895831,1155912,42929,1,HR,1,100,41
1660660770.784307,1156779,43067,1,HR,1,100,44
1660660772.194392,1158155,43302,1,HR,1,100,44
1660660773.807381,1159729,43562,1,HR,1,100,43
1660660775.627373,1161505,43846,1,HR,1,100,42
1660660776.916535,1162763,44063,1,HR,1,100,43
1660660777.765045,1163591,44202,1,HR,1,100,46
1660660779.172055,1164964,44429,1,HR,1,100,46
1660660780.976676,1166725,44709,1,HR,1,100,44
1660660782.997524,1168697,45031,1,HR,1,100,42
1660660783.795820,1169476,45168,1,HR,1,100,46
1660660785.421106,1171062,45425,1,HR,1,100,45
1660660788.962714,1174518,45998,1,HR,1,100,42
1660660792.298342,1177773,46527,1,HR,1,100,39
1660660793.746343,1179186,46778,1,HR,1,100,39
1660660795.817405,1181207,47087,1,HR,1,100,38
1660660797.263356,1182618,47324,1,HR,1,100,39
1660660798.064727,1183400,47460,1,HR,1,100,43
1660660799.835530,1185128,47735,1,HR,1,100,42
1660660803.305403,1188514,48285,1,HR,1,100,39
1660660807.246671,1192360,48917,1,HR,1,100,36
1660660808.988781,1194060,49204,1,HR,1,100,36
1660660811.076239,1196097,49535,1,HR,1,100,35
1660660813.373775,1198339,49899,1,HR,1,100,34
1660660815.393598,1200310,50238,1,HR,1,100,34
1660660816.691982,1201577,50432,1,HR,1,100,35
1660660818.413597,1203257,50721,1,HR,1,100,35
1660660820.750074,1205537,51091,1,HR,1,100,34
1660660822.324122,1207073,51350,1,HR,1,100,35
1660660823.647101,1208364,51567,1,HR,1,100,36
1660660826.465220,1211114,52016,1,HR,1,100,34
1660660828.488117,1213088,52352,1,HR,1,100,34
1660660829.935093,1214500,52574,1,HR,1,100,35
1660660830.783603,1215328,52724,1,HR,1,100,39
1660660832.279768,1216788,52954,1,HR,1,100,39
1660660833.843568,1218314,53203,1,HR,1,100,39
1660660835.734270,1220159,53511,1,HR,1,100,38
1660660837.387225,1221772,53769,1,HR,1,100,38
1660660838.878267,1223227,54006,1,HR,1,100,38
1660660840.331391,1224645,54243,1,HR,1,100,39
1660660842.547970,1226808,54602,1,HR,1,100,37
1660660843.403654,1227643,54738,1,HR,1,100,41
1660660844.357715,1228574,54890,1,HR,1,100,44
1660660845.773948,1229956,55128,1,HR,1,100,44
1660660847.226048,1231373,55354,1,HR,1,100,44
1660660848.834938,1232943,55609,1,HR,1,100,43
1660660850.082084,1234160,55811,1,HR,1,100,43
1660660852.503617,1236523,56207,1,HR,1,100,41
1660660855.532839,1239479,56692,1,HR,1,100,39
1660660858.833625,1242700,57204,1,HR,1,100,36
1660660859.745671,1243590,57356,1,HR,1,100,40
1660660862.328093,1246110,57776,1,HR,1,100,38
1660660865.272259,1248983,58240,1,HR,1,100,36
1660660866.920090,1250591,58505,1,HR,1,100,36
1660660873.450953,1256964,59540,1,HR,1,100,33
1660660875.873511,1259328,59923,1,HR,1,100,32
1660660876.807077,1260239,60077,1,HR,1,100,36
1660660877.638166,1261050,60213,1,HR,1,100,40
1660660878.605550,1261994,60375,1,HR,1,100,43
1660660879.500174,1262867,60493,1,HR,1,100,46
1660660880.430666,1263775,60646,1,HR,1,100,48
1660660881.471833,1264791,60815,1,HR,1,100,49
1660660883.210869,1266488,61080,1,HR,1,100,47
1660660885.706185,1268923,61471,1,HR,1,100,45
1660660887.803891,1270970,61823,1,HR,1,100,43
1660660889.743782,1272863,62117,1,HR,1,100,41
1660660891.704168,1274776,62435,1,HR,1,100,40
1660660893.286414,1276320,62687,1,HR,1,100,40
1660660894.615541,1277617,62895,1,HR,1,100,41
1660660895.491720,1278472,63030,1,HR,1,100,44
1660660897.019653,1279963,63283,1,HR,1,100,43
1660660900.454684,1283315,63825,1,HR,1,100,40
1660660903.925582,1286702,64377,1,HR,1,100,38
1660660905.813210,1288544,64667,1,HR,1,100,37
1660660907.744903,1290429,64972,1,HR,1,100,36
1660660909.355842,1292001,65224,1,HR,1,100,36
1660660911.053887,1293658,65478,1,HR,1,100,36
1660660912.334850,1294908,143,1,HR,1,100,38
1660660914.306509,1296832,448,1,HR,1,100,37
1660660917.575527,1300022,990,1,HR,1,100,35
1660660918.741716,1301160,1180,1,HR,1,100,37
1660660920.802530,1303171,1474,1,HR,1,100,36
1660660926.283003,1308519,2287,1,HR,1,100,33
1660660927.931859,1310128,2552,1,HR,1,100,33
1660660929.910691,1312059,2871,1,HR,1,100,33
1660660932.514634,1314600,3295,1,HR,1,100,32
1660660933.406184,1315470,3430,1,HR,1,100,36
1660660936.276567,1318271,3900,1,HR,1,100,34
1660660937.764534,1319723,4137,1,HR,1,100,35
1660660939.979063,1321884,4492,1,HR,1,100,34
1660660940.829623,1322714,4642,1,HR,1,100,39
1660660941.759089,1323621,4760,1,HR,1,100,42
1660660944.728875,1326519,5251,1,HR,1,100,39
1660660945.584558,1327354,5387,1,HR,1,100,43
1660660947.190374,1328921,5641,1,HR,1,100,42
1660660948.395504,1330097,5831,1,HR,1,100,43
1660660950.902093,1332543,6230,1,HR,1,100,41
1660660952.546850,1334148,6503,1,HR,1,100,40
1660660953.803219,1335374,6705,1,HR,1,100,41
1660660955.450025,1336981,6957,1,HR,1,100,41
1660660957.746536,1339222,7263,1,HR,1,100,39
1660660958.911700,1340359,7434,1,HR,1,100,41
1660660959.836043,1341261,7587,1,HR,1,100,44
1660660961.415215,1342802,7845,1,HR,1,100,43
1660660962.786358,1344140,8062,1,HR,1,100,43
1660660965.075696,1346374,8440,1,HR,1,100,41
1660660968.430795,1349648,8984,1,HR,1,100,38
1660660971.604509,1352745,9483,1,HR,1,100,36
1660660974.632707,1355700,9971,1,HR,1,100,34
1660660976.230324,1357259,10244,1,HR,1,100,35
1660660977.286863,1358290,10411,1,HR,1,100,37
1660660979.374320,1360327,10739,1,HR,1,100,36
1660660981.323434,1362229,11061,1,HR,1,100,36
1660660983.045049,1363909,11344,1,HR,1,100,36
1660660987.970096,1368715,12125,1,HR,1,100,33
1660660989.450890,1370160,12349,1,HR,1,100,34
1660660990.956278,1371629,12586,1,HR,1,100,35
1660660992.485236,1373121,12839,1,HR,1,100,35
1660660994.210950,1374805,13123,1,HR,1,100,35
1660660996.505411,1377044,13494,1,HR,1,100,34
1660660998.359221,1378853,13797,1,HR,1,100,34
1660661002.676580,1383066,14483,1,HR,1,100,32
1660661007.344410,1387621,15202,1,HR,1,100,29
1660661009.233062,1389464,15517,1,HR,1,100,30
1660661011.411725,1391590,15872,1,HR,1,100,29
1660661018.391438,1398401,16973,1,HR,1,100,27
1660661020.040293,1400010,17238,1,HR,1,100,28
1660661021.645084,1401576,17514,1,HR,1,100,29
1660661023.385145,1403274,17780,1,HR,1,100,30
