RD,TS_received,TS_sent,AK,RoundTrip,
1421133,1421157,2022-08-16_10-44-01-704306,1421161,24,
1426254,1426279,2022-08-16_10-44-06-955305,1426282,25,
1431371,1431423,2022-08-16_10-44-12-223718,1431427,52,
1436483,1441626,2022-08-16_10-44-17-499994,1441636,5143,
1441656,1441731,2022-08-16_10-44-22-784496,1441737,75,
1446774,1446828,2022-08-16_10-44-28-007981,1446834,54,
1451880,1451928,2022-08-16_10-44-33-228752,1451934,48,
1456989,1457019,2022-08-16_10-44-38-452076,1457023,30,
1462108,1462205,2022-08-16_10-44-43-768311,1462208,97,
1467278,1467306,2022-08-16_10-44-48-996430,1467309,28,
1472373,1472414,2022-08-16_10-44-54-224626,1472420,41,
1477503,1477603,2022-08-16_10-44-59-545861,1477609,100,
1482602,1482627,2022-08-16_10-45-04-697848,1482630,25,
1487759,1487792,2022-08-16_10-45-09-985132,1487795,33,
1492865,1492899,2022-08-16_10-45-15-215878,1492905,34,
1497990,1498098,2022-08-16_10-45-20-543375,1503148,108,
1503162,1503186,2022-08-16_10-45-25-765776,1503189,24,
1508299,1508329,2022-08-16_10-45-31-031859,1508333,30,
1513448,1513473,2022-08-16_10-45-36-306750,1513477,25,
1518551,1518579,2022-08-16_10-45-41-537696,1518583,28,
1523708,1523733,2022-08-16_10-45-46-822265,1523736,25,
1528832,1528870,2022-08-16_10-45-52-076634,1528873,38,
1533987,1534058,2022-08-16_10-45-57-396896,1534062,71,
1539090,1539153,2022-08-16_10-46-02-623391,1539157,63,
1544202,1544253,2022-08-16_10-46-07-848969,1544257,51,
1549311,1549355,2022-08-16_10-46-13-071005,1549361,44,
1554429,1554453,2022-08-16_10-46-18-299334,1554456,24,
1559532,1559555,2022-08-16_10-46-23-532675,1559559,23,
1564695,1564733,2022-08-16_10-46-28-834395,1564736,38,
1569801,1569836,2022-08-16_10-46-34-063597,1569839,35,
1574905,1574930,2022-08-16_10-46-39-285356,1574934,25,
1580011,1585114,2022-08-16_10-46-44-520572,1585126,5103,
1585150,1585227,2022-08-16_10-46-49-835248,1585232,77,
1590244,1590270,2022-08-16_10-46-55-003080,1590273,26,
1595392,1595417,2022-08-16_10-47-00-279794,1595420,25,
1600538,1600598,2022-08-16_10-47-05-594479,1600612,60,
1605645,1605709,2022-08-16_10-47-10-825137,1605714,64,
1610778,1610808,2022-08-16_10-47-16-054527,1610812,30,
1615883,1615909,2022-08-16_10-47-21-281800,1615912,26,
1621054,1621094,2022-08-16_10-47-26-595139,1621100,40,
1626176,1626201,2022-08-16_10-47-31-831885,1626204,25,
1631288,1631382,2022-08-16_10-47-37-134651,1631385,94,
1636400,1636478,2022-08-16_10-47-42-358716,1636482,78,
1641502,1641526,2022-08-16_10-47-47-534425,1641529,24,
1646611,1646638,2022-08-16_10-47-52-768940,1646641,27,
1651727,1651772,2022-08-16_10-47-58-032526,1651775,45,
1656818,1656860,2022-08-16_10-48-03-247738,1656863,42,
1661973,1661999,2022-08-16_10-48-08-512931,1662002,26,
1667090,1667172,2022-08-16_10-48-13-803050,1667177,82,
1672257,1672282,2022-08-16_10-48-19-049402,1672285,25,
1677431,1677457,2022-08-16_10-48-24-354257,1677460,26,
1682528,1682551,2022-08-16_10-48-29-575781,1682556,23,
1687636,1692778,2022-08-16_10-48-34-996341,1692783,5142,
1692783,1692807,2022-08-16_10-48-40-086432,1692811,24,
1697901,1697929,2022-08-16_10-48-45-329511,1697932,28,
1703008,1703033,2022-08-16_10-48-50-560238,1703036,25,
1708107,1708148,2022-08-16_10-48-55-792685,1708153,41,
1713246,1713331,2022-08-16_10-49-01-112917,1713337,85,
1718353,1718418,2022-08-16_10-49-06-330668,1718421,65,
1723462,1723537,2022-08-16_10-49-11-568234,1723541,75,
1728573,1728607,2022-08-16_10-49-16-771819,1728610,34,
1733691,1733717,2022-08-16_10-49-22-011061,1733720,26,
1738800,1738895,2022-08-16_10-49-27-316581,1738899,95,
1743909,1743933,2022-08-16_10-49-32-475789,1743936,24,
1749028,1749120,2022-08-16_10-49-37-787600,1749123,92,
1754144,1754199,2022-08-16_10-49-42-994453,1754204,55,
1759254,1759279,2022-08-16_10-49-48-199740,1759283,25,
1764413,1764480,2022-08-16_10-49-53-532116,1764483,67,
1769546,1769570,2022-08-16_10-49-58-749721,1769573,24,
1774660,1774684,2022-08-16_10-50-03-989564,1774687,24,
1779795,1779824,2022-08-16_10-50-09-250504,1779827,29,
1784903,1784927,2022-08-16_10-50-14-487350,1784931,24,
1790010,1790037,2022-08-16_10-50-19-720997,1790040,27,
1795119,1795145,2022-08-16_10-50-24-954583,1795148,26,
1800228,1800250,2022-08-16_10-50-30-187455,1800254,22,
1805378,1805444,2022-08-16_10-50-35-494138,1805448,66,
1810486,1810517,2022-08-16_10-50-40-704927,1810520,31,
1815595,1815619,2022-08-16_10-50-45-936220,1815623,24,
1820702,1820727,2022-08-16_10-50-51-172815,1820731,25,
1825810,1825835,2022-08-16_10-50-56-407141,1825838,25,
1830973,1830996,2022-08-16_10-51-01-699171,1831000,23,
1836081,1836106,2022-08-16_10-51-06-933455,1836110,25,
1841188,1841215,2022-08-16_10-51-12-167323,1841218,27,
1846297,1846323,2022-08-16_10-51-17-405583,1846327,26,
1851405,1851429,2022-08-16_10-51-22-635191,1851432,24,
1856561,1856609,2022-08-16_10-51-27-928051,1856612,48,
1861663,1861687,2022-08-16_10-51-33-147409,1861690,24,
1866817,1866841,2022-08-16_10-51-38-432323,1866845,24,
1871925,1871952,2022-08-16_10-51-43-666043,1871955,27,
1877033,1877059,2022-08-16_10-51-48-897176,1877063,26,
1882184,1882213,2022-08-16_10-51-54-176592,1882216,29,
1887292,1887317,2022-08-16_10-51-59-408844,1887320,25,
1892441,1892466,2022-08-16_10-52-04-686579,1892469,25,
1897548,1897574,2022-08-16_10-52-09-919875,1897578,26,
1902690,1902715,2022-08-16_10-52-15-189184,1902718,25,
1907818,1907845,2022-08-16_10-52-20-444565,1907849,27,
1912926,1912951,2022-08-16_10-52-25-679537,1912954,25,
1918043,1918072,2022-08-16_10-52-30-921875,1918075,29,
1923191,1923214,2022-08-16_10-52-36-200609,1923217,23,
1928319,1928348,2022-08-16_10-52-41-455819,1928351,29,
1933465,1933488,2022-08-16_10-52-46-725450,1933491,23,
1938581,1938605,2022-08-16_10-52-51-969149,1938609,24,
1943690,1943715,2022-08-16_10-52-57-210384,1943718,25,
1948797,1948825,2022-08-16_10-53-02-442900,1948828,28,
1953905,1953931,2022-08-16_10-53-07-674792,1953934,26,
1959078,1959102,2022-08-16_10-53-12-975859,1959105,24,
1964224,1964246,2022-08-16_10-53-18-251595,1964249,22,
1969332,1969355,2022-08-16_10-53-23-482154,1969358,23,
1974483,1974508,2022-08-16_10-53-28-762665,1974512,25,
1979591,1979614,2022-08-16_10-53-33-996010,1979617,23,
1984727,1984751,2022-08-16_10-53-39-262921,1984754,24,
1989874,1989899,2022-08-16_10-53-44-535776,1989903,25,
1995012,1995036,2022-08-16_10-53-49-799572,1995040,24,
2000142,2000166,2022-08-16_10-53-55-055745,2000169,24,
2005280,2005308,2022-08-16_10-54-00-325502,2005312,28,
2010428,2010513,2022-08-16_10-54-05-655200,2010519,85,
2015537,2015591,2022-08-16_10-54-10-861347,2015594,54,
2020644,2020694,2022-08-16_10-54-16-090288,2020698,50,
2025753,2025790,2022-08-16_10-54-21-310751,2025793,37,
2030853,2030880,2022-08-16_10-54-26-531299,2030884,27,
2036000,2036026,2022-08-16_10-54-31-803342,2036030,26,
2041135,2041160,2022-08-16_10-54-37-067179,2041164,25,
2046262,2046285,2022-08-16_10-54-42-315749,2046289,23,
2051405,2051433,2022-08-16_10-54-47-588882,2051436,28,
2056543,2056572,2022-08-16_10-54-52-855251,2056575,29,
2061688,2061713,2022-08-16_10-54-58-128633,2061716,25,
2066796,2066819,2022-08-16_10-55-03-358989,2066823,23,
2071932,2071956,2022-08-16_10-55-08-624732,2071959,24,
2077074,2077100,2022-08-16_10-55-13-892180,2077103,26,
2082185,2082213,2022-08-16_10-55-19-134210,2082216,28,
2087335,2087360,2022-08-16_10-55-24-405122,2087363,25,
2092456,2092479,2022-08-16_10-55-29-653539,2092483,23,
2097563,2097588,2022-08-16_10-55-34-889342,2097591,25,
2102703,2102726,2022-08-16_10-55-40-156252,2102730,23,
2107811,2107835,2022-08-16_10-55-45-389903,2107839,24,
2112920,2112945,2022-08-16_10-55-50-627939,2112948,25,
2118056,2118079,2022-08-16_10-55-55-890360,2118082,23,
2123214,2123238,2022-08-16_10-56-01-176652,2123241,24,
2128450,2128473,2022-08-16_10-56-06-540816,2128477,23,
2133568,2133597,2022-08-16_10-56-11-786187,2133600,29,
2138685,2138709,2022-08-16_10-56-17-031848,2138712,24,
2143793,2143818,2022-08-16_10-56-22-266426,2143821,25,
2148913,2148937,2022-08-16_10-56-27-514022,2148940,24,
2154020,2154044,2022-08-16_10-56-32-744625,2154047,24,
2159181,2159204,2022-08-16_10-56-38-035391,2159208,23,
2164288,2164313,2022-08-16_10-56-43-266855,2164316,25,
2169395,2169420,2022-08-16_10-56-48-499958,2169423,25,
2174504,2174553,2022-08-16_10-56-53-760218,2174556,49,
2179612,2179647,2022-08-16_10-56-58-981539,2179650,35,
2184741,2184766,2022-08-16_10-57-04-224780,2184770,25,
2189847,2189871,2022-08-16_10-57-09-459788,2189874,24,
2195009,2195034,2022-08-16_10-57-14-747991,2195037,25,
2200187,2200215,2022-08-16_10-57-20-058260,2200219,28,
2205294,2205318,2022-08-16_10-57-25-289094,2205321,24,
2210402,2210427,2022-08-16_10-57-30-523683,2210431,25,
2215511,2215546,2022-08-16_10-57-35-768354,2215550,35,
2220628,2220655,2022-08-16_10-57-41-003900,2220658,27,
2225736,2225761,2022-08-16_10-57-46-236876,2225764,25,
2231116,2231147,2022-08-16_10-57-51-758066,2231151,31,
2236274,2236299,2022-08-16_10-57-57-033787,2236303,25,
2241381,2241407,2022-08-16_10-58-02-270021,2241410,26,
2246529,2246553,2022-08-16_10-58-07-546008,2246556,24,
2251682,2251707,2022-08-16_10-58-12-826430,2251710,25,
2256836,2256868,2022-08-16_10-58-18-117079,2256872,32,
2261947,2261970,2022-08-16_10-58-23-347014,2261973,23,
2267101,2267126,2022-08-16_10-58-28-627579,2267129,25,
2272216,2272242,2022-08-16_10-58-33-870728,2272246,26,
2277323,2277348,2022-08-16_10-58-39-104166,2277352,25,
2282434,2282460,2022-08-16_10-58-44-345470,2282463,26,
2287540,2287565,2022-08-16_10-58-49-571957,2287568,25,
2292651,2292674,2022-08-16_10-58-54-806510,2292677,23,
2297791,2297815,2022-08-16_10-59-00-077519,2297818,24,
2302941,2302970,2022-08-16_10-59-05-357762,2302974,29,
2308064,2308089,2022-08-16_10-59-10-607306,2308092,25,
2313224,2313248,2022-08-16_10-59-15-893067,2313251,24,
2318330,2318356,2022-08-16_10-59-21-130982,2318359,26,
2323437,2323464,2022-08-16_10-59-26-363914,2323469,27,
2328575,2328601,2022-08-16_10-59-31-629462,2328604,26,
2333711,2333740,2022-08-16_10-59-36-892035,2333745,29,
2338842,2338866,2022-08-16_10-59-42-150498,2338869,24,
2343989,2344012,2022-08-16_10-59-47-423541,2344015,23,
2349146,2349171,2022-08-16_10-59-52-710220,2349175,25,
2354252,2354276,2022-08-16_10-59-57-941309,2354279,24,
2359389,2359413,2022-08-16_11-00-03-207297,2359416,24,
2364554,2364582,2022-08-16_11-00-08-503432,2364585,28,
2369669,2369698,2022-08-16_11-00-13-738167,2369701,29,
2374801,2374827,2022-08-16_11-00-19-004165,2374830,26,
2379950,2379976,2022-08-16_11-00-24-278383,2379980,26,
2385072,2385097,2022-08-16_11-00-29-527223,2385101,25,
2390207,2390231,2022-08-16_11-00-34-785850,2390234,24,
2395345,2395371,2022-08-16_11-00-40-052008,2395374,26,
2400506,2400532,2022-08-16_11-00-45-346361,2400536,26,
2405636,2405660,2022-08-16_11-00-50-599780,2405663,24,
2410760,2410786,2022-08-16_11-00-55-854292,2410790,26,
2415895,2415918,2022-08-16_11-01-01-112909,2415921,23,
2421072,2421097,2022-08-16_11-01-06-419980,2421100,25,
2426221,2426246,2022-08-16_11-01-11-695674,2426249,25,
2431384,2431413,2022-08-16_11-01-16-985641,2431417,29,
2436515,2436539,2022-08-16_11-01-22-245269,2436543,24,
2441653,2441680,2022-08-16_11-01-27-511272,2441683,27,
2446774,2446799,2022-08-16_11-01-32-759642,2446802,25,
2451906,2451941,2022-08-16_11-01-38-020290,2451944,35,
2457049,2457074,2022-08-16_11-01-43-288411,2457078,25,
2462187,2462211,2022-08-16_11-01-48-553454,2462215,24,
2467328,2467357,2022-08-16_11-01-53-821812,2467360,29,
2472459,2472488,2022-08-16_11-01-59-077518,2472491,29,
2477604,2477628,2022-08-16_11-02-04-348228,2477633,24,
2482754,2482778,2022-08-16_11-02-09-625914,2482781,24,
2487890,2487916,2022-08-16_11-02-14-887584,2487920,26,
2493011,2493037,2022-08-16_11-02-20-135657,2493042,26,
2498165,2498192,2022-08-16_11-02-25-415667,2498195,27,
2503274,2503302,2022-08-16_11-02-30-652393,2503306,28,
2508382,2508405,2022-08-16_11-02-35-886841,2508408,23,
2513500,2513523,2022-08-16_11-02-41-130282,2513527,23,
2518606,2518632,2022-08-16_11-02-46-367174,2518635,26,
2523715,2523758,2022-08-16_11-02-51-619412,2523761,43,
2528823,2528847,2022-08-16_11-02-56-830564,2528850,24,
2533944,2533970,2022-08-16_11-03-02-084031,2533973,26,
2539061,2539085,2022-08-16_11-03-07-323429,2539088,24,
2544187,2544214,2022-08-16_11-03-12-579219,2544217,27,
2549297,2549325,2022-08-16_11-03-17-814177,2549328,28,
2554405,2554432,2022-08-16_11-03-23-046293,2554435,27,
2559567,2559594,2022-08-16_11-03-28-339012,2559597,27,
2564675,2564702,2022-08-16_11-03-33-575003,2564705,27,
2569852,2569878,2022-08-16_11-03-38-873919,2569882,26,
2574958,2574988,2022-08-16_11-03-44-111405,2574991,30,
2580066,2580103,2022-08-16_11-03-49-346218,2580106,37,
2585174,2585198,2022-08-16_11-03-54-578504,2585201,24,
2590283,2590307,2022-08-16_11-03-59-813666,2590310,24,
2595389,2595420,2022-08-16_11-04-05-053373,2595423,31,
2600546,2600574,2022-08-16_11-04-10-331727,2600577,28,
2605653,2605680,2022-08-16_11-04-15-564681,2605683,27,
2610806,2610830,2022-08-16_11-04-20-842975,2610833,24,
2615916,2615945,2022-08-16_11-04-26-082060,2615948,29,
