LocalTimestamp,EmotiBitTimestamp,PacketNumber,DataLength,TypeTag,ProtocolVersion,DataReliability,TH
1660667350.348854,2104474.000,2956,1,TH,1,100,35.973
1660667350.552922,2104673.000,2989,1,TH,1,100,35.966
1660667350.663671,2104781.000,3007,1,TH,1,100,35.966
1660667350.767243,2104882.000,3023,1,TH,1,100,35.909
1660667350.973361,2105083.000,3055,1,TH,1,100,35.909
1660667351.076933,2105184.000,3072,1,TH,1,100,35.976
1660667351.180505,2105285.000,3089,1,TH,1,100,35.969
1660667351.291255,2105393.000,3106,1,TH,1,100,35.998
1660667351.497373,2105594.000,3138,1,TH,1,100,35.998
1660667351.600945,2105695.000,3155,1,TH,1,100,35.916
1660667351.704517,2105796.000,3172,1,TH,1,100,35.916
1660667351.812191,2105901.000,3187,1,TH,1,100,35.976
1660667352.016258,2106100.000,3220,1,TH,1,100,35.983
1660667352.118804,2106200.000,3237,1,TH,1,100,36.036
1660667352.223402,2106302.000,3256,1,TH,1,100,36.036
1660667352.363890,2106439.000,3293,2,TH,1,100,36.046
1660667352.504379,2106576.000,3293,2,TH,1,100,36.038
1660667352.613078,2106682.000,3310,1,TH,1,100,35.949
1660667352.814069,2106878.000,3342,1,TH,1,100,35.957
1660667352.917640,2106979.000,3359,1,TH,1,100,35.976
1660667353.025314,2107084.000,3376,1,TH,1,100,35.976
1660667353.232458,2107286.000,3408,1,TH,1,100,35.925
1660667353.336030,2107387.000,3424,1,TH,1,100,35.925
1660667353.440627,2107489.000,3441,1,TH,1,100,35.981
1660667353.545224,2107591.000,3457,1,TH,1,100,35.981
1660667353.750317,2107791.000,3490,1,TH,1,100,35.990
1660667353.853889,2107892.000,3508,1,TH,1,100,35.983
1660667353.957460,2107993.000,3524,1,TH,1,100,36.010
1660667354.164604,2108195.000,3556,1,TH,1,100,36.009
1660667354.270227,2108298.000,3573,1,TH,1,100,35.930
1660667354.371748,2108397.000,3589,1,TH,1,100,35.930
1660667354.477371,2108500.000,3605,1,TH,1,100,35.985
1660667354.682463,2108700.000,3639,1,TH,1,100,35.993
1660667354.786035,2108801.000,3655,1,TH,1,100,35.973
1660667354.889607,2108902.000,3673,1,TH,1,100,35.966
1660667355.097776,2109105.000,3704,1,TH,1,100,35.976
1660667355.200322,2109205.000,3721,1,TH,1,100,35.983
1660667355.303894,2109306.000,3738,1,TH,1,100,35.916
1660667355.409517,2109409.000,3753,1,TH,1,100,35.916
1660667355.614609,2109609.000,3787,1,TH,1,100,36.019
1660667355.718181,2109710.000,3804,1,TH,1,100,36.019
1660667355.821753,2109811.000,3820,1,TH,1,100,35.947
1660667356.028897,2110013.000,3852,1,TH,1,100,35.947
1660667356.132468,2110114.000,3869,1,TH,1,100,35.848
1660667356.236040,2110215.000,3886,1,TH,1,100,35.841
1660667356.340638,2110317.000,3902,1,TH,1,100,35.916
1660667356.551883,2110523.000,3935,1,TH,1,100,35.923
1660667356.655455,2110624.000,3952,1,TH,1,100,35.957
1660667356.759027,2110725.000,3969,1,TH,1,100,35.949
1660667356.966170,2110927.000,4001,1,TH,1,100,35.940
1660667357.069742,2111028.000,4017,1,TH,1,100,35.940
1660667357.174340,2111130.000,4035,1,TH,1,100,35.961
1660667357.276886,2111230.000,4051,1,TH,1,100,35.961
1660667357.484030,2111432.000,4082,1,TH,1,100,35.938
1660667357.587601,2111533.000,4101,1,TH,1,100,35.938
1660667357.718861,2111661.000,4122,1,TH,1,100,35.952
1660667357.821407,2111761.000,4139,1,TH,1,100,35.952
1660667358.029576,2111964.000,4171,1,TH,1,100,35.913
1660667358.132123,2112064.000,4187,1,TH,1,100,35.913
1660667358.238771,2112168.000,4205,1,TH,1,100,35.961
1660667358.342342,2112269.000,4221,1,TH,1,100,35.961
1660667358.548461,2112470.000,4253,1,TH,1,100,35.957
1660667358.652032,2112571.000,4273,1,TH,1,100,35.964
1660667358.755604,2112672.000,4289,1,TH,1,100,35.933
1660667358.962748,2112874.000,4321,1,TH,1,100,35.933
1660667359.066320,2112975.000,4338,1,TH,1,100,36.000
1660667359.169892,2113076.000,4355,1,TH,1,100,35.993
1660667359.274489,2113178.000,4372,1,TH,1,100,35.918
1660667359.494963,2113393.000,4404,1,TH,1,100,35.925
1660667359.597510,2113493.000,4421,1,TH,1,100,36.120
1660667359.701082,2113594.000,4438,1,TH,1,100,36.113
1660667359.806704,2113697.000,4454,1,TH,1,100,35.966
1660667360.011797,2113897.000,4486,1,TH,1,100,35.966
1660667360.115369,2113998.000,4503,1,TH,1,100,35.971
1660667360.218941,2114099.000,4520,1,TH,1,100,35.978
1660667360.426084,2114301.000,4551,1,TH,1,100,35.983
1660667360.529656,2114402.000,4569,1,TH,1,100,35.976
1660667360.639381,2114509.000,4586,1,TH,1,100,35.930
1660667360.740902,2114608.000,4603,1,TH,1,100,35.930
1660667360.948045,2114810.000,4635,1,TH,1,100,36.012
1660667361.051617,2114911.000,4651,1,TH,1,100,36.012
1660667361.168520,2115025.000,4669,1,TH,1,100,36.051
1660667361.271066,2115125.000,4685,1,TH,1,100,36.051
1660667361.478210,2115327.000,4716,1,TH,1,100,36.024
1660667361.581782,2115428.000,4735,1,TH,1,100,36.024
1660667361.686379,2115530.000,4751,1,TH,1,100,35.971
1660667361.892497,2115731.000,4783,1,TH,1,100,35.971
1660667361.996069,2115832.000,4802,1,TH,1,100,36.002
1660667362.099641,2115933.000,4818,1,TH,1,100,36.002
1660667362.203213,2116034.000,4836,1,TH,1,100,35.983
1660667362.417535,2116243.000,4867,1,TH,1,100,35.983
1660667362.520081,2116343.000,4884,1,TH,1,100,35.995
1660667362.623653,2116444.000,4902,1,TH,1,100,35.995
1660667362.730301,2116548.000,4917,1,TH,1,100,35.985
1660667362.951801,2116764.000,4955,1,TH,1,100,35.985
1660667363.055373,2116865.000,4972,1,TH,1,100,35.974
1660667363.158945,2116966.000,4989,1,TH,1,100,35.974
1660667363.264567,2117069.000,5005,1,TH,1,100,35.913
1660667363.475813,2117275.000,5037,1,TH,1,100,35.913
1660667363.580410,2117377.000,5055,1,TH,1,100,36.043
1660667363.683982,2117478.000,5072,1,TH,1,100,36.043
1660667363.890100,2117679.000,5104,1,TH,1,100,36.038
1660667363.993672,2117780.000,5120,1,TH,1,100,36.038
1660667364.097244,2117881.000,5137,1,TH,1,100,35.937
1660667364.200816,2117982.000,5154,1,TH,1,100,35.937
1660667364.407959,2118184.000,5185,1,TH,1,100,35.949
1660667364.512557,2118286.000,5203,1,TH,1,100,35.949
1660667364.617154,2118388.000,5220,1,TH,1,100,35.957
1660667364.822247,2118588.000,5252,1,TH,1,100,35.957
1660667364.925818,2118689.000,5269,1,TH,1,100,35.949
1660667365.030416,2118791.000,5285,1,TH,1,100,35.949
1660667365.132962,2118891.000,5302,1,TH,1,100,35.897
1660667365.348309,2119101.000,5334,1,TH,1,100,35.897
1660667365.449830,2119200.000,5350,1,TH,1,100,36.012
1660667365.553402,2119301.000,5368,1,TH,1,100,36.012
1660667365.661076,2119406.000,5384,1,TH,1,100,35.945
1660667365.865143,2119605.000,5417,1,TH,1,100,35.945
1660667365.967689,2119705.000,5434,1,TH,1,100,35.892
1660667366.071261,2119806.000,5450,1,TH,1,100,35.892
1660667366.279430,2120009.000,5482,1,TH,1,100,35.930
1660667366.381977,2120109.000,5499,1,TH,1,100,35.930
1660667366.485548,2120210.000,5516,1,TH,1,100,36.010
1660667366.593222,2120315.000,5533,1,TH,1,100,36.009
1660667366.797289,2120514.000,5565,1,TH,1,100,36.012
1660667366.899836,2120614.000,5582,1,TH,1,100,36.012
1660667367.003407,2120715.000,5599,1,TH,1,100,36.029
1660667367.211576,2120918.000,5631,1,TH,1,100,36.029
1660667367.314123,2121018.000,5647,1,TH,1,100,35.932
1660667367.417695,2121119.000,5664,1,TH,1,100,35.933
1660667367.524343,2121223.000,5680,1,TH,1,100,35.985
1660667367.731487,2121425.000,5713,1,TH,1,100,35.985
1660667367.834033,2121525.000,5731,1,TH,1,100,35.993
1660667367.937605,2121626.000,5747,1,TH,1,100,35.993
1660667368.073991,2121759.000,5784,2,TH,1,100,35.952
1660667368.210378,2121892.000,5784,2,TH,1,100,35.952
1660667368.410343,2122087.000,5815,1,TH,1,100,36.086
1660667368.513915,2122188.000,5833,1,TH,1,100,36.086
1660667368.617487,2122289.000,5850,1,TH,1,100,35.978
1660667368.724135,2122393.000,5866,1,TH,1,100,35.978
1660667368.928202,2122592.000,5899,1,TH,1,100,36.062
1660667369.031774,2122693.000,5915,1,TH,1,100,36.062
1660667369.135346,2122794.000,5932,1,TH,1,100,35.993
1660667369.343515,2122997.000,5964,1,TH,1,100,35.993
1660667369.455291,2123106.000,5980,1,TH,1,100,35.892
1660667369.559888,2123208.000,5998,1,TH,1,100,35.892
1660667369.661409,2123307.000,6015,1,TH,1,100,35.983
1660667369.868552,2123509.000,6047,1,TH,1,100,35.983
1660667369.972124,2123610.000,6064,1,TH,1,100,35.957
1660667370.076722,2123712.000,6080,1,TH,1,100,35.957
1660667370.282840,2123913.000,6112,1,TH,1,100,36.086
1660667370.387437,2124015.000,6129,1,TH,1,100,36.086
1660667370.497162,2124122.000,6146,1,TH,1,100,35.954
1660667370.599708,2124222.000,6164,1,TH,1,100,35.954
1660667370.808903,2124426.000,6196,1,TH,1,100,36.043
1660667370.910424,2124525.000,6212,1,TH,1,100,36.043
1660667371.013995,2124626.000,6229,1,TH,1,100,36.034
1660667371.119618,2124729.000,6244,1,TH,1,100,36.034
1660667371.326762,2124931.000,6277,1,TH,1,100,35.998
1660667371.428282,2125030.000,6294,1,TH,1,100,35.998
1660667371.531854,2125131.000,6311,1,TH,1,100,35.894
1660667371.652859,2125249.000,6329,1,TH,1,100,35.894
1660667371.858977,2125450.000,6361,1,TH,1,100,35.969
1660667371.962549,2125551.000,6377,1,TH,1,100,35.969
1660667372.066121,2125652.000,6394,1,TH,1,100,36.019
1660667372.275316,2125856.000,6426,1,TH,1,100,36.019
1660667372.378887,2125957.000,6442,1,TH,1,100,35.988
1660667372.482459,2126058.000,6462,1,TH,1,100,35.988
1660667372.586031,2126159.000,6479,1,TH,1,100,35.995
1660667372.793175,2126361.000,6510,1,TH,1,100,35.995
1660667372.896746,2126462.000,6528,1,TH,1,100,35.988
1660667373.001344,2126564.000,6544,1,TH,1,100,35.988
1660667373.207462,2126765.000,6576,1,TH,1,100,35.969
1660667373.311033,2126866.000,6593,1,TH,1,100,35.969
1660667373.444344,2126996.000,6614,1,TH,1,100,35.974
1660667373.547916,2127097.000,6632,1,TH,1,100,35.974
1660667373.652513,2127199.000,6649,1,TH,1,100,35.969
1660667373.858631,2127400.000,6681,1,TH,1,100,35.969
1660667373.963228,2127502.000,6698,1,TH,1,100,35.942
1660667374.065775,2127602.000,6714,1,TH,1,100,35.942
1660667374.273944,2127805.000,6746,1,TH,1,100,35.959
1660667374.376490,2127905.000,6763,1,TH,1,100,35.959
1660667374.480062,2128006.000,6780,1,TH,1,100,35.959
1660667374.584659,2128108.000,6798,1,TH,1,100,35.959
1660667374.790777,2128309.000,6829,1,TH,1,100,35.988
1660667374.894349,2128410.000,6846,1,TH,1,100,35.988
1660667374.998947,2128512.000,6863,1,TH,1,100,35.923
1660667375.205065,2128713.000,6895,1,TH,1,100,35.923
1660667375.310688,2128816.000,6911,1,TH,1,100,36.038
1660667375.414259,2128917.000,6928,1,TH,1,100,36.038
1660667375.517831,2129018.000,6945,1,TH,1,100,35.974
1660667375.727026,2129222.000,6977,1,TH,1,100,35.974
1660667375.833674,2129326.000,6995,1,TH,1,100,36.002
1660667375.936220,2129426.000,7011,1,TH,1,100,36.002
1660667376.044919,2129532.000,7027,1,TH,1,100,35.949
1660667376.247961,2129730.000,7060,1,TH,1,100,35.949
1660667376.352558,2129832.000,7076,1,TH,1,100,36.019
1660667376.454079,2129931.000,7093,1,TH,1,100,36.019
1660667376.661223,2130133.000,7128,1,TH,1,100,35.978
1660667376.765820,2130235.000,7144,1,TH,1,100,35.978
1660667376.874519,2130341.000,7162,1,TH,1,100,35.969
1660667376.977066,2130441.000,7178,1,TH,1,100,35.969
1660667377.184209,2130643.000,7210,1,TH,1,100,35.983
1660667377.287781,2130744.000,7227,1,TH,1,100,35.983
1660667377.392378,2130846.000,7243,1,TH,1,100,35.921
1660667377.514409,2130965.000,7261,1,TH,1,100,35.921
1660667377.719501,2131165.000,7293,1,TH,1,100,35.985
1660667377.823073,2131266.000,7310,1,TH,1,100,35.985
1660667377.927670,2131368.000,7327,1,TH,1,100,35.848
1660667378.133789,2131569.000,7359,1,TH,1,100,35.848
1660667378.237360,2131670.000,7375,1,TH,1,100,35.974
1660667378.340932,2131771.000,7392,1,TH,1,100,35.974
1660667378.445529,2131873.000,7408,1,TH,1,100,35.964
1660667378.586018,2132010.000,7449,2,TH,1,100,35.964
1660667378.726506,2132147.000,7449,2,TH,1,100,35.988
1660667378.841358,2132259.000,7465,1,TH,1,100,35.988
1660667379.044400,2132457.000,7497,1,TH,1,100,35.933
1660667379.145921,2132556.000,7515,1,TH,1,100,35.933
1660667379.251544,2132659.000,7531,1,TH,1,100,35.976
1660667379.403825,2132807.500,7564,2,TH,1,100,35.976
1660667379.556107,2132956.000,7564,2,TH,1,100,36.034
1660667379.654551,2133052.000,7581,1,TH,1,100,36.034
1660667379.860669,2133253.000,7613,1,TH,1,100,35.906
1660667379.964241,2133354.000,7632,1,TH,1,100,35.906
1660667380.067813,2133455.000,7648,1,TH,1,100,35.916
1660667380.173435,2133558.000,7666,1,TH,1,100,35.916
1660667380.379554,2133759.000,7697,1,TH,1,100,35.964
1660667380.482100,2133859.000,7714,1,TH,1,100,35.964
1660667380.585672,2133960.000,7732,1,TH,1,100,35.940
1660667380.792815,2134162.000,7764,1,TH,1,100,35.940
1660667380.896387,2134263.000,7780,1,TH,1,100,36.000
1660667381.000985,2134365.000,7797,1,TH,1,100,36.000
1660667381.105582,2134467.000,7812,1,TH,1,100,35.954
1660667381.312726,2134669.000,7845,1,TH,1,100,35.954
1660667381.416297,2134770.000,7862,1,TH,1,100,35.966
1660667381.519869,2134871.000,7879,1,TH,1,100,35.966
1660667381.752649,2135098.000,7911,1,TH,1,100,35.940
1660667381.854170,2135197.000,7929,1,TH,1,100,35.940
1660667381.958768,2135299.000,7945,1,TH,1,100,36.043
1660667382.061314,2135399.000,7962,1,TH,1,100,36.043
1660667382.171038,2135506.000,7978,1,TH,1,100,36.051
1660667382.373055,2135703.000,8010,1,TH,1,100,36.051
1660667382.475601,2135803.000,8028,1,TH,1,100,35.954
1660667382.579173,2135904.000,8045,1,TH,1,100,35.954
1660667382.787342,2136107.000,8077,1,TH,1,100,35.998
1660667382.889889,2136207.000,8094,1,TH,1,100,35.998
1660667382.993460,2136308.000,8110,1,TH,1,100,35.908
1660667383.100108,2136412.000,8126,1,TH,1,100,35.908
1660667383.304176,2136611.000,8159,1,TH,1,100,35.868
1660667383.407748,2136712.000,8175,1,TH,1,100,35.868
1660667383.511319,2136813.000,8193,1,TH,1,100,35.983
1660667383.718463,2137015.000,8225,1,TH,1,100,35.983
1660667383.822035,2137116.000,8242,1,TH,1,100,35.906
1660667383.942014,2137233.000,8264,1,TH,1,100,35.906
1660667384.044560,2137333.000,8280,1,TH,1,100,35.990
1660667384.252729,2137536.000,8312,1,TH,1,100,35.990
1660667384.355276,2137636.000,8329,1,TH,1,100,36.065
1660667384.458848,2137737.000,8346,1,TH,1,100,36.065
1660667384.568572,2137844.000,8364,1,TH,1,100,35.935
1660667384.775716,2138046.000,8395,1,TH,1,100,35.935
1660667384.879288,2138147.000,8412,1,TH,1,100,35.983
1660667384.982859,2138248.000,8429,1,TH,1,100,35.983
1660667385.190003,2138450.000,8461,1,TH,1,100,35.945
1660667385.293575,2138551.000,8479,1,TH,1,100,35.945
1660667385.397147,2138652.000,8496,1,TH,1,100,35.938
1660667385.501744,2138754.000,8513,1,TH,1,100,35.938
1660667385.707862,2138955.000,8545,1,TH,1,100,35.988
1660667385.812459,2139057.000,8563,1,TH,1,100,35.988
1660667385.916031,2139158.000,8579,1,TH,1,100,35.998
1660667386.122149,2139359.000,8611,1,TH,1,100,35.998
1660667386.270842,2139504.000,8628,1,TH,1,100,35.969
1660667386.374413,2139605.000,8644,1,TH,1,100,35.969
1660667386.477985,2139706.000,8662,1,TH,1,100,35.964
1660667386.582582,2139808.000,8679,1,TH,1,100,35.964
1660667386.788701,2140009.000,8711,1,TH,1,100,36.036
1660667386.895349,2140113.000,8728,1,TH,1,100,36.036
1660667386.997895,2140213.000,8744,1,TH,1,100,35.993
1660667387.101467,2140314.000,8761,1,TH,1,100,35.993
1660667387.308611,2140516.000,8795,1,TH,1,100,35.966
1660667387.418335,2140623.000,8811,1,TH,1,100,35.966
1660667387.521907,2140724.000,8829,1,TH,1,100,36.065
1660667387.627530,2140827.000,8845,1,TH,1,100,36.065
1660667387.833648,2141028.000,8878,1,TH,1,100,36.017
1660667387.937220,2141129.000,8895,1,TH,1,100,36.017
1660667388.040792,2141230.000,8911,1,TH,1,100,36.036
1660667388.248961,2141433.000,8943,1,TH,1,100,36.036
1660667388.351507,2141533.000,8960,1,TH,1,100,35.906
1660667388.487894,2141666.000,8977,1,TH,1,100,35.906
1660667388.590440,2141766.000,8995,1,TH,1,100,36.007
1660667388.695037,2141868.000,9011,1,TH,1,100,36.007
1660667388.901156,2142069.000,9043,1,TH,1,100,35.935
1660667389.004727,2142170.000,9060,1,TH,1,100,35.935
1660667389.108299,2142271.000,9077,1,TH,1,100,36.041
1660667389.301086,2142459.000,9099,1,TH,1,100,36.041
1660667389.426193,2142581.000,9115,1,TH,1,100,35.930
1660667389.529765,2142682.000,9134,1,TH,1,100,35.930
1660667389.632311,2142782.000,9150,1,TH,1,100,35.981
1660667389.840480,2142985.000,9182,1,TH,1,100,35.981
1660667389.944052,2143086.000,9199,1,TH,1,100,36.036
1660667390.047624,2143187.000,9215,1,TH,1,100,36.036
1660667390.157348,2143294.000,9232,1,TH,1,100,36.026
1660667390.358339,2143490.000,9264,1,TH,1,100,36.026
1660667390.460886,2143590.000,9281,1,TH,1,100,36.031
1660667390.564457,2143691.000,9299,1,TH,1,100,36.031
1660667390.772627,2143894.000,9330,1,TH,1,100,36.019
1660667390.876198,2143995.000,9347,1,TH,1,100,36.019
1660667390.979770,2144096.000,9364,1,TH,1,100,36.017
1660667391.089495,2144203.000,9379,1,TH,1,100,36.017
1660667391.291511,2144400.000,9414,1,TH,1,100,36.000
1660667391.393032,2144499.000,9431,1,TH,1,100,36.000
1660667391.517113,2144620.000,9448,1,TH,1,100,35.947
1660667391.621710,2144722.000,9466,1,TH,1,100,35.947
1660667391.827829,2144923.000,9498,1,TH,1,100,36.012
1660667391.931400,2145024.000,9514,1,TH,1,100,36.012
1660667392.034972,2145125.000,9531,1,TH,1,100,35.930
1660667392.152900,2145240.000,9547,1,TH,1,100,35.930
1660667392.356968,2145439.000,9579,1,TH,1,100,35.959
1660667392.460540,2145540.000,9597,1,TH,1,100,35.959
1660667392.563086,2145640.000,9614,1,TH,1,100,35.949
1660667392.770230,2145842.000,9646,1,TH,1,100,35.949
1660667392.873801,2145943.000,9663,1,TH,1,100,35.921
1660667392.977373,2146044.000,9679,1,TH,1,100,35.921
1660667393.085047,2146149.000,9695,1,TH,1,100,36.041
1660667393.288089,2146347.000,9728,1,TH,1,100,36.041
1660667393.391660,2146448.000,9744,1,TH,1,100,36.055
1660667393.495232,2146549.000,9762,1,TH,1,100,36.055
1660667393.702376,2146751.000,9794,1,TH,1,100,35.966
1660667393.805948,2146852.000,9811,1,TH,1,100,35.966
1660667393.909519,2146953.000,9828,1,TH,1,100,36.010
1660667394.016168,2147057.000,9843,1,TH,1,100,36.009
1660667394.220235,2147256.000,9876,1,TH,1,100,35.916
1660667394.323807,2147357.000,9893,1,TH,1,100,35.916
1660667394.484805,2147514.000,9915,1,TH,1,100,35.906
1660667394.591453,2147618.000,9933,1,TH,1,100,35.906
1660667394.695024,2147719.000,9949,1,TH,1,100,36.017
1660667394.902168,2147921.000,9981,1,TH,1,100,36.017
1660667395.005740,2148022.000,9998,1,TH,1,100,36.007
1660667395.109312,2148123.000,10015,1,TH,1,100,36.007
1660667395.213909,2148225.000,10031,1,TH,1,100,35.921
1660667395.355765,2148363.333,10064,3,TH,1,100,35.921
1660667395.497621,2148501.667,10064,3,TH,1,100,36.041
1660667395.639477,2148640.000,10064,3,TH,1,100,36.041
1660667395.765096,2148762.500,10083,2,TH,1,100,35.974
1660667395.890715,2148885.000,10083,2,TH,1,100,35.974
1660667396.054789,2149045.000,10101,1,TH,1,100,36.089
1660667396.171692,2149159.000,10119,1,TH,1,100,36.089
1660667396.279366,2149264.000,10134,1,TH,1,100,35.935
1660667396.483433,2149463.000,10167,1,TH,1,100,35.935
1660667396.585979,2149563.000,10185,1,TH,1,100,35.945
1660667396.689551,2149664.000,10201,1,TH,1,100,35.945
