LocalTimestamp,EmotiBitTimestamp,PacketNumber,DataLength,TypeTag,ProtocolVersion,DataReliability,EL
1660667339.172327,2093575.000,1199,1,EL,1,100,-6030.500000
1660667339.239495,2093640.500,1216,2,EL,1,100,-6026.049805
1660667339.306663,2093706.000,1216,2,EL,1,100,-6023.649902
1660667339.374344,2093772.000,1232,1,EL,1,100,-6025.350098
1660667339.440486,2093836.500,1250,2,EL,1,100,-6028.000000
1660667339.506628,2093901.000,1250,2,EL,1,100,-6028.450195
1660667339.572258,2093965.000,1265,1,EL,1,100,-6028.549805
1660667339.639426,2094030.500,1282,2,EL,1,100,-6025.549805
1660667339.706594,2094096.000,1282,2,EL,1,100,-6028.549805
1660667339.772736,2094160.500,1299,2,EL,1,100,-6022.500000
1660667339.838879,2094225.000,1299,2,EL,1,100,-6017.950195
1660667339.906559,2094291.000,1316,1,EL,1,100,-6021.100098
1660667339.972702,2094355.500,1330,2,EL,1,100,-6024.000000
1660667340.038844,2094420.000,1330,2,EL,1,100,-6028.250000
1660667340.105499,2094485.000,1347,1,EL,1,100,-6026.799805
1660667340.172154,2094550.000,1364,2,EL,1,100,-6019.049805
1660667340.238809,2094615.000,1364,2,EL,1,100,-6015.149902
1660667340.307515,2094682.000,1381,1,EL,1,100,-6011.850098
1660667340.373658,2094746.500,1397,2,EL,1,100,-6009.049805
1660667340.439800,2094811.000,1397,2,EL,1,100,-6005.299805
1660667340.505430,2094875.000,1413,1,EL,1,100,-6008.399902
1660667340.571572,2094939.500,1430,2,EL,1,100,-6003.950195
1660667340.637715,2095004.000,1430,2,EL,1,100,-6000.950195
1660667340.705395,2095070.000,1447,1,EL,1,100,-6004.350098
1660667340.772563,2095135.500,1464,2,EL,1,100,-6009.600098
1660667340.839731,2095201.000,1464,2,EL,1,100,-6005.649902
1660667340.905873,2095265.500,1479,2,EL,1,100,-6004.149902
1660667340.972016,2095330.000,1479,2,EL,1,100,-6000.899902
1660667341.038671,2095395.000,1495,1,EL,1,100,-5993.200195
1660667341.105839,2095460.500,1513,2,EL,1,100,-5990.149902
1660667341.173007,2095526.000,1513,2,EL,1,100,-5990.799805
1660667341.239662,2095591.000,1529,1,EL,1,100,-5985.200195
1660667341.306317,2095656.000,1546,2,EL,1,100,-5983.350098
1660667341.372972,2095721.000,1546,2,EL,1,100,-5978.450195
1660667341.438602,2095785.000,1560,1,EL,1,100,-5982.850098
1660667341.504231,2095849.000,1579,2,EL,1,100,-5985.000000
1660667341.569861,2095913.000,1579,2,EL,1,100,-5981.250000
1660667341.636516,2095978.000,1595,2,EL,1,100,-5979.100098
1660667341.703171,2096043.000,1595,2,EL,1,100,-5976.850098
1660667341.770852,2096109.000,1612,1,EL,1,100,-5974.799805
1660667341.836994,2096173.500,1633,2,EL,1,100,-5969.250000
1660667341.903137,2096238.000,1633,2,EL,1,100,-5969.250000
1660667341.969792,2096303.000,1650,2,EL,1,100,-5981.500000
1660667342.036447,2096368.000,1650,2,EL,1,100,-5977.149902
1660667342.102589,2096432.500,1665,2,EL,1,100,-5972.100098
1660667342.168732,2096497.000,1665,2,EL,1,100,-5967.600098
1660667342.236412,2096563.000,1682,1,EL,1,100,-5963.950195
1660667342.303580,2096628.500,1698,2,EL,1,100,-5968.100098
1660667342.370748,2096694.000,1698,2,EL,1,100,-5971.649902
1660667342.439454,2096761.000,1715,1,EL,1,100,-5969.149902
1660667342.505084,2096825.000,1731,2,EL,1,100,-5972.799805
1660667342.570714,2096889.000,1731,2,EL,1,100,-5969.049805
1660667342.636343,2096953.000,1748,1,EL,1,100,-5966.899902
1660667342.701973,2097017.000,1764,2,EL,1,100,-5968.500000
1660667342.767602,2097081.000,1764,2,EL,1,100,-5968.500000
1660667342.835283,2097147.000,1782,1,EL,1,100,-5965.000000
1660667342.901938,2097212.000,1798,2,EL,1,100,-5965.600098
1660667342.968593,2097277.000,1798,2,EL,1,100,-5966.600098
1660667343.036274,2097343.000,1813,1,EL,1,100,-5962.500000
1660667343.102416,2097407.500,1830,2,EL,1,100,-5963.799805
1660667343.168559,2097472.000,1830,2,EL,1,100,-5960.450195
1660667343.236239,2097538.000,1847,2,EL,1,100,-5958.700195
1660667343.303920,2097604.000,1847,2,EL,1,100,-5958.600098
1660667343.369550,2097668.000,1863,1,EL,1,100,-5957.700195
1660667343.436205,2097733.000,1879,2,EL,1,100,-5959.450195
1660667343.502860,2097798.000,1879,2,EL,1,100,-5960.149902
1660667343.570540,2097864.000,1896,2,EL,1,100,-5959.399902
1660667343.638221,2097930.000,1896,2,EL,1,100,-5952.950195
1660667343.703851,2097994.000,1913,2,EL,1,100,-5955.350098
1660667343.769480,2098058.000,1913,2,EL,1,100,-5957.600098
1660667343.834085,2098121.000,1928,1,EL,1,100,-5956.049805
1660667343.900740,2098186.000,1945,2,EL,1,100,-5955.950195
1660667343.967395,2098251.000,1945,2,EL,1,100,-5955.299805
1660667344.034563,2098316.500,1961,2,EL,1,100,-5954.250000
1660667344.101730,2098382.000,1961,2,EL,1,100,-5953.000000
1660667344.169411,2098448.000,1979,1,EL,1,100,-5953.000000
1660667344.236066,2098513.000,1994,2,EL,1,100,-5949.149902
1660667344.302721,2098578.000,1994,2,EL,1,100,-5947.399902
1660667344.369376,2098643.000,2010,1,EL,1,100,-5945.200195
1660667344.436032,2098708.000,2027,2,EL,1,100,-5945.700195
1660667344.502687,2098773.000,2027,2,EL,1,100,-5942.100098
1660667344.569342,2098838.000,2045,1,EL,1,100,-5936.950195
1660667344.635484,2098902.500,2061,2,EL,1,100,-5936.649902
1660667344.701627,2098967.000,2061,2,EL,1,100,-5937.500000
1660667344.766231,2099030.000,2076,1,EL,1,100,-5938.000000
1660667344.832373,2099094.500,2093,2,EL,1,100,-5933.049805
1660667344.898516,2099159.000,2093,2,EL,1,100,-5932.250000
1660667344.964658,2099223.500,2110,2,EL,1,100,-5936.250000
1660667345.030800,2099288.000,2110,2,EL,1,100,-5927.049805
1660667345.099506,2099355.000,2126,1,EL,1,100,-5923.950195
1660667345.166162,2099420.000,2143,2,EL,1,100,-5928.399902
1660667345.232817,2099485.000,2143,2,EL,1,100,-5931.899902
1660667345.299472,2099550.000,2158,1,EL,1,100,-5931.500000
1660667345.367152,2099616.000,2175,2,EL,1,100,-5925.500000
1660667345.434833,2099682.000,2175,2,EL,1,100,-5923.649902
1660667345.500463,2099746.000,2192,1,EL,1,100,-5919.350098
1660667345.566605,2099810.500,2210,2,EL,1,100,-5921.049805
1660667345.632747,2099875.000,2210,2,EL,1,100,-5922.899902
1660667345.700428,2099941.000,2224,2,EL,1,100,-5918.049805
1660667345.768109,2100007.000,2224,2,EL,1,100,-5917.299805
1660667345.831687,2100069.000,2242,1,EL,1,100,-5914.149902
1660667345.897830,2100133.500,2258,2,EL,1,100,-5916.649902
1660667345.963972,2100198.000,2258,2,EL,1,100,-5917.350098
1660667346.032678,2100265.000,2275,1,EL,1,100,-5912.250000
1660667346.098821,2100329.500,2291,2,EL,1,100,-5908.700195
1660667346.164963,2100394.000,2291,2,EL,1,100,-5903.299805
1660667346.229567,2100457.000,2307,1,EL,1,100,-5905.899902
1660667346.297760,2100523.500,2323,2,EL,1,100,-5899.649902
1660667346.365954,2100590.000,2323,2,EL,1,100,-5893.299805
1660667346.432609,2100655.000,2340,1,EL,1,100,-5894.100098
1660667346.499264,2100720.000,2358,2,EL,1,100,-5896.700195
1660667346.565919,2100785.000,2358,2,EL,1,100,-5894.100098
1660667346.633087,2100850.500,2373,2,EL,1,100,-5898.850098
1660667346.700255,2100916.000,2373,2,EL,1,100,-5897.399902
1660667346.765885,2100980.000,2389,1,EL,1,100,-5899.250000
1660667346.832027,2101044.500,2407,2,EL,1,100,-5894.299805
1660667346.898170,2101109.000,2407,2,EL,1,100,-5894.600098
1660667346.966876,2101176.000,2423,1,EL,1,100,-5893.399902
1660667347.032505,2101240.000,2439,2,EL,1,100,-5890.200195
1660667347.098135,2101304.000,2439,2,EL,1,100,-5889.899902
1660667347.162739,2101367.000,2460,1,EL,1,100,-5891.450195
1660667347.229907,2101432.500,2477,2,EL,1,100,-5879.350098
1660667347.297075,2101498.000,2477,2,EL,1,100,-5872.549805
1660667347.363730,2101563.000,2493,2,EL,1,100,-5873.950195
1660667347.430385,2101628.000,2493,2,EL,1,100,-5872.450195
1660667347.497040,2101693.000,2511,1,EL,1,100,-5874.399902
1660667347.564208,2101758.500,2527,2,EL,1,100,-5872.500000
1660667347.631376,2101824.000,2527,2,EL,1,100,-5864.850098
1660667347.698031,2101889.000,2543,1,EL,1,100,-5864.250000
1660667347.764174,2101953.500,2560,2,EL,1,100,-5868.950195
1660667347.830316,2102018.000,2560,2,EL,1,100,-5861.100098
1660667347.897996,2102084.000,2577,1,EL,1,100,-5862.100098
1660667347.964139,2102148.500,2593,2,EL,1,100,-5865.200195
1660667348.030281,2102213.000,2593,2,EL,1,100,-5857.299805
1660667348.094885,2102276.000,2608,1,EL,1,100,-5857.549805
1660667348.162053,2102341.500,2625,2,EL,1,100,-5866.299805
1660667348.229221,2102407.000,2625,2,EL,1,100,-5869.549805
1660667348.294851,2102471.000,2642,2,EL,1,100,-5867.049805
1660667348.360481,2102535.000,2642,2,EL,1,100,-5861.000000
1660667348.429187,2102602.000,2658,1,EL,1,100,-5860.450195
1660667348.495842,2102667.000,2675,2,EL,1,100,-5860.799805
1660667348.562497,2102732.000,2675,2,EL,1,100,-5859.649902
1660667348.629152,2102797.000,2691,1,EL,1,100,-5855.700195
1660667348.695807,2102862.000,2708,2,EL,1,100,-5859.600098
1660667348.762462,2102927.000,2708,2,EL,1,100,-5855.700195
1660667348.829117,2102992.000,2725,1,EL,1,100,-5853.000000
1660667348.895260,2103056.500,2742,2,EL,1,100,-5853.450195
1660667348.961402,2103121.000,2742,2,EL,1,100,-5853.350098
1660667349.029595,2103187.500,2756,2,EL,1,100,-5852.299805
1660667349.097789,2103254.000,2756,2,EL,1,100,-5850.600098
1660667349.162393,2103317.000,2774,1,EL,1,100,-5849.000000
1660667349.228535,2103381.500,2790,2,EL,1,100,-5851.049805
1660667349.294678,2103446.000,2790,2,EL,1,100,-5847.200195
1660667349.362358,2103512.000,2807,1,EL,1,100,-5848.500000
1660667349.429013,2103577.000,2823,2,EL,1,100,-5852.299805
1660667349.495669,2103642.000,2823,2,EL,1,100,-5851.500000
1660667349.559247,2103704.000,2840,1,EL,1,100,-5849.700195
1660667349.626928,2103770.000,2856,2,EL,1,100,-5846.100098
1660667349.694608,2103836.000,2856,2,EL,1,100,-5843.750000
1660667349.761264,2103901.000,2873,1,EL,1,100,-5847.299805
1660667349.827406,2103965.500,2890,2,EL,1,100,-5836.450195
1660667349.893548,2104030.000,2890,2,EL,1,100,-5837.450195
1660667349.961229,2104096.000,2905,2,EL,1,100,-5843.549805
1660667350.028910,2104162.000,2905,2,EL,1,100,-5839.049805
1660667350.095565,2104227.000,2921,1,EL,1,100,-5837.149902
1660667350.161194,2104291.000,2939,2,EL,1,100,-5841.299805
1660667350.226824,2104355.000,2939,2,EL,1,100,-5838.450195
1660667350.295530,2104422.000,2955,1,EL,1,100,-5833.299805
1660667350.361160,2104486.000,2971,2,EL,1,100,-5835.000000
1660667350.426790,2104550.000,2971,2,EL,1,100,-5834.899902
1660667350.490368,2104612.000,2987,1,EL,1,100,-5840.399902
1660667350.557023,2104677.000,3005,2,EL,1,100,-5842.500000
1660667350.623678,2104742.000,3005,2,EL,1,100,-5841.600098
1660667350.690846,2104807.500,3021,2,EL,1,100,-5840.600098
1660667350.758014,2104873.000,3021,2,EL,1,100,-5842.600098
1660667350.823644,2104937.000,3039,1,EL,1,100,-5839.649902
1660667350.891325,2105003.000,3053,2,EL,1,100,-5838.149902
1660667350.959005,2105069.000,3053,2,EL,1,100,-5839.850098
1660667351.025660,2105134.000,3070,1,EL,1,100,-5837.350098
1660667351.092315,2105199.000,3087,2,EL,1,100,-5835.000000
1660667351.158970,2105264.000,3087,2,EL,1,100,-5836.149902
1660667351.226651,2105330.000,3104,1,EL,1,100,-5835.350098
1660667351.293306,2105395.000,3120,2,EL,1,100,-5829.950195
1660667351.359961,2105460.000,3120,2,EL,1,100,-5836.100098
1660667351.425591,2105524.000,3136,2,EL,1,100,-5837.299805
1660667351.491221,2105588.000,3136,2,EL,1,100,-5826.350098
1660667351.556850,2105652.000,3153,1,EL,1,100,-5822.549805
1660667351.622480,2105716.000,3170,2,EL,1,100,-5822.399902
1660667351.688110,2105780.000,3170,2,EL,1,100,-5819.549805
1660667351.755790,2105846.000,3186,1,EL,1,100,-5816.399902
1660667351.822958,2105911.500,3203,2,EL,1,100,-5830.549805
1660667351.890126,2105977.000,3203,2,EL,1,100,-5837.250000
1660667351.957807,2106043.000,3218,1,EL,1,100,-5828.000000
1660667352.024462,2106108.000,3235,2,EL,1,100,-5818.450195
1660667352.091117,2106173.000,3235,2,EL,1,100,-5815.450195
1660667352.158798,2106239.000,3254,1,EL,1,100,-5818.850098
1660667352.225452,2106304.000,3271,2,EL,1,100,-5810.000000
1660667352.292108,2106369.000,3271,2,EL,1,100,-5807.899902
1660667352.358763,2106434.000,3291,3,EL,1,100,-5808.000000
1660667352.425418,2106499.000,3291,3,EL,1,100,-5803.299805
1660667352.492073,2106564.000,3291,3,EL,1,100,-5810.799805
1660667352.559754,2106630.000,3309,1,EL,1,100,-5807.799805
1660667352.625383,2106694.000,3324,2,EL,1,100,-5808.149902
1660667352.691013,2106758.000,3324,2,EL,1,100,-5812.299805
1660667352.756643,2106822.000,3340,1,EL,1,100,-5808.950195
1660667352.822785,2106886.500,3357,2,EL,1,100,-5804.399902
1660667352.888927,2106951.000,3357,2,EL,1,100,-5807.549805
1660667352.955583,2107016.000,3374,1,EL,1,100,-5806.049805
1660667353.023263,2107082.000,3390,2,EL,1,100,-5803.850098
1660667353.090944,2107148.000,3390,2,EL,1,100,-5804.000000
1660667353.157086,2107212.500,3406,2,EL,1,100,-5796.299805
1660667353.223228,2107277.000,3406,2,EL,1,100,-5794.600098
1660667353.290909,2107343.000,3422,1,EL,1,100,-5791.649902
1660667353.358077,2107408.500,3439,2,EL,1,100,-5786.899902
1660667353.425245,2107474.000,3439,2,EL,1,100,-5785.600098
1660667353.491900,2107539.000,3456,1,EL,1,100,-5784.450195
1660667353.558042,2107603.500,3473,2,EL,1,100,-5781.600098
1660667353.624185,2107668.000,3473,2,EL,1,100,-5782.200195
1660667353.688789,2107731.000,3488,1,EL,1,100,-5781.200195
1660667353.754419,2107795.000,3506,2,EL,1,100,-5778.299805
1660667353.820048,2107859.000,3506,2,EL,1,100,-5779.100098
1660667353.888754,2107926.000,3522,1,EL,1,100,-5777.200195
1660667353.955410,2107991.000,3539,2,EL,1,100,-5776.450195
1660667354.022065,2108056.000,3539,2,EL,1,100,-5774.399902
1660667354.088720,2108121.000,3554,2,EL,1,100,-5767.450195
1660667354.155375,2108186.000,3554,2,EL,1,100,-5761.950195
1660667354.222030,2108251.000,3571,1,EL,1,100,-5761.100098
1660667354.289198,2108316.500,3587,2,EL,1,100,-5759.799805
1660667354.356366,2108382.000,3587,2,EL,1,100,-5762.000000
1660667354.421995,2108446.000,3604,1,EL,1,100,-5762.299805
1660667354.488651,2108511.000,3620,2,EL,1,100,-5759.000000
1660667354.555306,2108576.000,3620,2,EL,1,100,-5757.500000
1660667354.620935,2108640.000,3637,1,EL,1,100,-5756.950195
1660667354.687078,2108704.500,3653,2,EL,1,100,-5753.299805
1660667354.753220,2108769.000,3653,2,EL,1,100,-5753.549805
1660667354.820901,2108835.000,3671,1,EL,1,100,-5752.850098
1660667354.888069,2108900.500,3687,2,EL,1,100,-5748.250000
1660667354.955236,2108966.000,3687,2,EL,1,100,-5750.299805
1660667355.020866,2109030.000,3702,2,EL,1,100,-5746.100098
1660667355.086496,2109094.000,3702,2,EL,1,100,-5743.700195
1660667355.152125,2109158.000,3719,1,EL,1,100,-5742.700195
1660667355.220319,2109224.500,3736,2,EL,1,100,-5747.000000
1660667355.288512,2109291.000,3736,2,EL,1,100,-5740.299805
1660667355.354142,2109355.000,3752,1,EL,1,100,-5734.549805
1660667355.420797,2109420.000,3769,2,EL,1,100,-5736.649902
1660667355.487452,2109485.000,3769,2,EL,1,100,-5735.799805
1660667355.555133,2109551.000,3785,1,EL,1,100,-5731.049805
1660667355.621275,2109615.500,3802,2,EL,1,100,-5725.399902
1660667355.687418,2109680.000,3802,2,EL,1,100,-5726.549805
1660667355.756124,2109747.000,3818,1,EL,1,100,-5725.500000
1660667355.822779,2109812.000,3836,2,EL,1,100,-5721.299805
1660667355.889434,2109877.000,3836,2,EL,1,100,-5718.649902
1660667355.955576,2109941.500,3850,2,EL,1,100,-5717.000000
1660667356.021719,2110006.000,3850,2,EL,1,100,-5717.000000
1660667356.086323,2110069.000,3867,1,EL,1,100,-5721.200195
1660667356.152465,2110133.500,3884,2,EL,1,100,-5726.299805
1660667356.218607,2110198.000,3884,2,EL,1,100,-5719.899902
1660667356.285263,2110263.000,3901,1,EL,1,100,-5714.600098
1660667356.351918,2110328.000,3916,2,EL,1,100,-5715.049805
1660667356.418573,2110393.000,3916,2,EL,1,100,-5716.149902
1660667356.485228,2110458.000,3933,1,EL,1,100,-5721.000000
1660667356.551883,2110523.000,3950,2,EL,1,100,-5711.950195
1660667356.618538,2110588.000,3950,2,EL,1,100,-5706.100098
1660667356.685706,2110653.500,3967,2,EL,1,100,-5711.250000
1660667356.752874,2110719.000,3967,2,EL,1,100,-5708.649902
1660667356.820554,2110785.000,3984,1,EL,1,100,-5702.299805
1660667356.886697,2110849.500,3999,2,EL,1,100,-5707.600098
1660667356.952839,2110914.000,3999,2,EL,1,100,-5703.299805
1660667357.018469,2110978.000,4015,1,EL,1,100,-5706.549805
1660667357.084611,2111042.500,4033,2,EL,1,100,-5702.049805
1660667357.150754,2111107.000,4033,2,EL,1,100,-5699.600098
1660667357.218434,2111173.000,4049,1,EL,1,100,-5702.250000
1660667357.284577,2111237.500,4066,2,EL,1,100,-5699.200195
1660667357.350719,2111302.000,4066,2,EL,1,100,-5696.899902
1660667357.418400,2111368.000,4080,1,EL,1,100,-5709.149902
1660667357.484542,2111432.500,4099,2,EL,1,100,-5703.450195
1660667357.550685,2111497.000,4099,2,EL,1,100,-5693.200195
1660667357.617852,2111562.500,4120,2,EL,1,100,-5693.200195
1660667357.685020,2111628.000,4120,2,EL,1,100,-5688.250000
1660667357.751675,2111693.000,4137,1,EL,1,100,-5689.000000
1660667357.818331,2111758.000,4154,2,EL,1,100,-5685.000000
1660667357.884986,2111823.000,4154,2,EL,1,100,-5685.549805
1660667357.952666,2111889.000,4169,2,EL,1,100,-5683.299805
1660667358.020347,2111955.000,4169,2,EL,1,100,-5678.049805
1660667358.083926,2112017.000,4185,1,EL,1,100,-5679.350098
1660667358.150068,2112081.500,4203,2,EL,1,100,-5680.950195
1660667358.216210,2112146.000,4203,2,EL,1,100,-5681.950195
1660667358.284916,2112213.000,4219,1,EL,1,100,-5680.549805
1660667358.350546,2112277.000,4236,2,EL,1,100,-5679.100098
1660667358.416176,2112341.000,4236,2,EL,1,100,-5675.000000
1660667358.480780,2112404.000,4251,1,EL,1,100,-5675.899902
1660667358.548973,2112470.500,4271,2,EL,1,100,-5682.649902
1660667358.617167,2112537.000,4271,2,EL,1,100,-5678.049805
1660667358.683309,2112601.500,4287,2,EL,1,100,-5673.299805
1660667358.749451,2112666.000,4287,2,EL,1,100,-5676.399902
1660667358.816107,2112731.000,4305,1,EL,1,100,-5676.200195
1660667358.883787,2112797.000,4319,2,EL,1,100,-5675.100098
1660667358.951468,2112863.000,4319,2,EL,1,100,-5675.149902
1660667359.016072,2112926.000,4336,1,EL,1,100,-5669.600098
1660667359.082214,2112990.500,4353,2,EL,1,100,-5668.500000
1660667359.148357,2113055.000,4353,2,EL,1,100,-5669.649902
1660667359.216038,2113121.000,4370,1,EL,1,100,-5665.799805
1660667359.282180,2113185.500,4386,2,EL,1,100,-5664.850098
1660667359.348322,2113250.000,4386,2,EL,1,100,-5665.700195
1660667359.413952,2113314.000,4402,2,EL,1,100,-5665.350098
1660667359.479582,2113378.000,4402,2,EL,1,100,-5663.500000
1660667359.545211,2113442.000,4419,1,EL,1,100,-5658.049805
1660667359.611866,2113507.000,4436,2,EL,1,100,-5656.750000
1660667359.678521,2113572.000,4436,2,EL,1,100,-5659.799805
1660667359.745177,2113637.000,4452,1,EL,1,100,-5661.549805
1660667359.812857,2113703.000,4470,2,EL,1,100,-5654.299805
1660667359.880538,2113769.000,4470,2,EL,1,100,-5655.100098
1660667359.947193,2113834.000,4484,1,EL,1,100,-5656.250000
1660667360.013848,2113899.000,4501,2,EL,1,100,-5649.649902
1660667360.080503,2113964.000,4501,2,EL,1,100,-5651.950195
1660667360.146646,2114028.500,4518,2,EL,1,100,-5649.549805
1660667360.212788,2114093.000,4518,2,EL,1,100,-5645.850098
1660667360.280468,2114159.000,4535,1,EL,1,100,-5644.950195
1660667360.347124,2114224.000,4549,2,EL,1,100,-5643.750000
1660667360.413779,2114289.000,4549,2,EL,1,100,-5633.299805
1660667360.478383,2114352.000,4567,1,EL,1,100,-5632.549805
1660667360.544013,2114416.000,4584,2,EL,1,100,-5635.950195
1660667360.609642,2114480.000,4584,2,EL,1,100,-5636.799805
1660667360.678348,2114547.000,4601,1,EL,1,100,-5636.350098
1660667360.745516,2114612.500,4618,2,EL,1,100,-5634.500000
1660667360.812684,2114678.000,4618,2,EL,1,100,-5630.000000
1660667360.879339,2114743.000,4633,1,EL,1,100,-5630.600098
1660667360.945994,2114808.000,4649,2,EL,1,100,-5627.450195
1660667361.012650,2114873.000,4649,2,EL,1,100,-5624.299805
1660667361.079817,2114938.500,4667,2,EL,1,100,-5625.350098
1660667361.146985,2115004.000,4667,2,EL,1,100,-5626.500000
1660667361.212615,2115068.000,4683,1,EL,1,100,-5622.649902
1660667361.279783,2115133.500,4700,2,EL,1,100,-5623.450195
1660667361.346951,2115199.000,4700,2,EL,1,100,-5620.549805
1660667361.411555,2115262.000,4714,1,EL,1,100,-5619.149902
1660667361.477697,2115326.500,4733,2,EL,1,100,-5623.399902
1660667361.543840,2115391.000,4733,2,EL,1,100,-5618.850098
1660667361.611007,2115456.500,4749,2,EL,1,100,-5617.200195
1660667361.678175,2115522.000,4749,2,EL,1,100,-5610.600098
1660667361.745856,2115588.000,4766,1,EL,1,100,-5607.500000
1660667361.811998,2115652.500,4781,2,EL,1,100,-5607.750000
1660667361.878141,2115717.000,4781,2,EL,1,100,-5608.799805
1660667361.945821,2115783.000,4800,1,EL,1,100,-5611.100098
1660667362.011964,2115847.500,4816,2,EL,1,100,-5613.799805
1660667362.078106,2115912.000,4816,2,EL,1,100,-5610.899902
1660667362.143736,2115976.000,4834,1,EL,1,100,-5602.250000
1660667362.210904,2116041.500,4850,2,EL,1,100,-5600.049805
1660667362.278071,2116107.000,4850,2,EL,1,100,-5596.799805
1660667362.344727,2116172.000,4865,2,EL,1,100,-5598.450195
1660667362.411382,2116237.000,4865,2,EL,1,100,-5594.450195
1660667362.474961,2116299.000,4882,1,EL,1,100,-5596.850098
1660667362.542128,2116364.500,4900,2,EL,1,100,-5599.049805
1660667362.609296,2116430.000,4900,2,EL,1,100,-5594.950195
1660667362.676977,2116496.000,4916,1,EL,1,100,-5597.850098
1660667362.743119,2116560.500,4933,2,EL,1,100,-5596.149902
1660667362.809262,2116625.000,4933,2,EL,1,100,-5589.649902
1660667362.875917,2116690.000,4953,2,EL,1,100,-5591.299805
1660667362.942572,2116755.000,4953,2,EL,1,100,-5592.399902
1660667363.009227,2116820.000,4970,1,EL,1,100,-5592.950195
1660667363.075369,2116884.500,4987,2,EL,1,100,-5585.850098
1660667363.141512,2116949.000,4987,2,EL,1,100,-5581.750000
