LocalTimestamp,EmotiBitTimestamp,PacketNumber,DataLength,TypeTag,ProtocolVersion,DataReliability,SF
1660667335.245827,2089746.000,562,1,SF,1,100,8.5057
1660667335.512448,2090006.000,613,1,SF,1,100,8.4073
1660667335.845724,2090331.000,662,1,SF,1,100,8.3100
1660667336.176948,2090654.000,712,1,SF,1,100,8.2139
1660667336.577904,2091045.000,779,1,SF,1,100,8.1189
1660667336.910155,2091369.000,832,1,SF,1,100,8.0249
1660667337.243430,2091694.000,881,1,SF,1,100,7.9321
1660667337.510051,2091954.000,931,1,SF,1,100,7.8404
1660667337.844352,2092280.000,981,1,SF,1,100,7.7497
1660667338.176602,2092604.000,1029,1,SF,1,100,7.6600
1660667338.575507,2092993.000,1096,1,SF,1,100,7.5714
1660667338.841103,2093252.000,1146,1,SF,1,100,7.4838
1660667339.172327,2093575.000,1194,1,SF,1,100,7.3972
1660667339.506628,2093901.000,1245,1,SF,1,100,7.3117
1660667339.838879,2094225.000,1294,1,SF,1,100,7.2271
1660667340.238809,2094615.000,1359,1,SF,1,100,7.1435
1660667340.505430,2094875.000,1408,1,SF,1,100,7.0608
1660667340.839731,2095201.000,1459,1,SF,1,100,6.9792
1660667341.173007,2095526.000,1508,1,SF,1,100,6.8984
1660667341.569861,2095913.000,1574,1,SF,1,100,6.8186
1660667341.903137,2096238.000,1628,1,SF,1,100,6.7397
1660667342.168732,2096497.000,1660,1,SF,1,100,6.6618
1660667342.570714,2096889.000,1726,1,SF,1,100,6.5847
1660667342.835283,2097147.000,1777,1,SF,1,100,6.5085
1660667343.168559,2097472.000,1825,1,SF,1,100,6.4333
1660667343.502860,2097798.000,1874,1,SF,1,100,6.3588
1660667343.834085,2098121.000,1923,1,SF,1,100,6.2853
1660667344.169411,2098448.000,1974,1,SF,1,100,6.2126
1660667344.502687,2098773.000,2022,1,SF,1,100,6.1407
1660667344.898516,2099159.000,2088,1,SF,1,100,6.0697
1660667345.232817,2099485.000,2138,1,SF,1,100,5.9994
1660667345.500463,2099746.000,2187,1,SF,1,100,5.9300
1660667345.831687,2100069.000,2237,1,SF,1,100,5.8614
1660667346.164963,2100394.000,2286,1,SF,1,100,5.7936
1660667346.565919,2100785.000,2353,1,SF,1,100,5.7266
1660667346.898170,2101109.000,2402,1,SF,1,100,5.6604
1660667347.162739,2101367.000,2455,1,SF,1,100,5.5949
1660667347.497040,2101693.000,2506,1,SF,1,100,5.5302
1660667347.830316,2102018.000,2555,1,SF,1,100,5.4662
1660667348.229221,2102407.000,2620,1,SF,1,100,5.4030
1660667348.562497,2102732.000,2670,1,SF,1,100,5.3405
1660667348.829117,2102992.000,2720,1,SF,1,100,5.2787
1660667349.162393,2103317.000,2769,1,SF,1,100,5.2176
1660667349.495669,2103642.000,2818,1,SF,1,100,5.1573
1660667349.893548,2104030.000,2885,1,SF,1,100,5.0976
1660667350.226824,2104355.000,2934,1,SF,1,100,5.0386
1660667350.490368,2104612.000,2982,1,SF,1,100,4.9803
1660667350.823644,2104937.000,3034,1,SF,1,100,4.9227
1660667351.158970,2105264.000,3082,1,SF,1,100,4.8658
1660667351.491221,2105588.000,3131,1,SF,1,100,4.8095
1660667351.890126,2105977.000,3198,1,SF,1,100,4.7539
1660667352.158798,2106239.000,3249,1,SF,1,100,4.6989
1660667352.492073,2106564.000,3286,1,SF,1,100,4.6445
1660667352.888927,2106951.000,3352,1,SF,1,100,4.5908
1660667353.223228,2107277.000,3401,1,SF,1,100,4.5377
1660667353.491900,2107539.000,3451,1,SF,1,100,4.4852
1660667353.820048,2107859.000,3501,1,SF,1,100,4.4333
1660667354.155375,2108186.000,3549,1,SF,1,100,4.3820
1660667354.555306,2108576.000,3615,1,SF,1,100,4.3313
1660667354.820901,2108835.000,3666,1,SF,1,100,4.2812
1660667355.152125,2109158.000,3714,1,SF,1,100,4.2317
1660667355.487452,2109485.000,3764,1,SF,1,100,4.1827
1660667355.889434,2109877.000,3831,1,SF,1,100,4.1344
1660667356.218607,2110198.000,3879,1,SF,1,100,4.0865
1660667356.485228,2110458.000,3928,1,SF,1,100,4.0393
1660667356.820554,2110785.000,3979,1,SF,1,100,3.9925
1660667357.150754,2111107.000,4028,1,SF,1,100,3.9463
1660667357.550685,2111497.000,4094,1,SF,1,100,3.9007
1660667357.884986,2111823.000,4149,1,SF,1,100,3.8556
1660667358.216210,2112146.000,4198,1,SF,1,100,3.8110
1660667358.480780,2112404.000,4246,1,SF,1,100,3.7669
1660667358.816107,2112731.000,4300,1,SF,1,100,3.7233
1660667359.148357,2113055.000,4348,1,SF,1,100,3.6802
1660667359.479582,2113378.000,4397,1,SF,1,100,3.6377
1660667359.880538,2113769.000,4465,1,SF,1,100,3.5956
1660667360.212788,2114093.000,4513,1,SF,1,100,3.5540
1660667360.478383,2114352.000,4562,1,SF,1,100,3.5129
1660667360.812684,2114678.000,4613,1,SF,1,100,3.4722
1660667361.146985,2115004.000,4662,1,SF,1,100,3.4321
1660667361.543840,2115391.000,4728,1,SF,1,100,3.3924
1660667361.878141,2115717.000,4776,1,SF,1,100,3.3531
1660667362.143736,2115976.000,4829,1,SF,1,100,3.3143
1660667362.474961,2116299.000,4877,1,SF,1,100,3.2760
1660667362.809262,2116625.000,4928,1,SF,1,100,3.2381
1660667363.141512,2116949.000,4982,1,SF,1,100,3.2006
1660667363.541443,2117339.000,5048,1,SF,1,100,3.1636
1660667363.875744,2117665.000,5097,1,SF,1,100,3.1270
1660667364.141339,2117924.000,5147,1,SF,1,100,3.0908
1660667364.474614,2118249.000,5196,1,SF,1,100,3.0551
1660667364.807890,2118574.000,5245,1,SF,1,100,3.0197
1660667365.204744,2118961.000,5312,1,SF,1,100,2.9848
1660667365.538020,2119286.000,5361,1,SF,1,100,2.9503
1660667365.803615,2119545.000,5410,1,SF,1,100,2.9162
1660667366.135865,2119869.000,5461,1,SF,1,100,2.8824
1660667366.469141,2120194.000,5509,1,SF,1,100,2.8491
1660667366.869072,2120584.000,5575,1,SF,1,100,2.8161
1660667367.202347,2120909.000,5624,1,SF,1,100,2.7835
1660667367.468968,2121169.000,5674,1,SF,1,100,2.7513
1660667367.802243,2121494.000,5724,1,SF,1,100,2.7195
1660667368.134494,2121818.000,5777,1,SF,1,100,2.6881
1660667368.466744,2122142.000,5826,1,SF,1,100,2.6570
1660667368.801045,2122468.000,5876,1,SF,1,100,2.6262
1660667369.199950,2122857.000,5942,1,SF,1,100,2.5958
1660667369.531175,2123180.000,5991,1,SF,1,100,2.5658
1660667369.799846,2123442.000,6040,1,SF,1,100,2.5361
1660667370.132097,2123766.000,6091,1,SF,1,100,2.5068
1660667370.463321,2124089.000,6139,1,SF,1,100,2.4778
1660667370.797622,2124415.000,6189,1,SF,1,100,2.4491
1660667371.197553,2124805.000,6255,1,SF,1,100,2.4208
1660667371.463148,2125064.000,6304,1,SF,1,100,2.3928
1660667371.794373,2125387.000,6354,1,SF,1,100,2.3651
1660667372.128674,2125713.000,6404,1,SF,1,100,2.3378
1660667372.461950,2126038.000,6455,1,SF,1,100,2.3107
1660667372.857779,2126424.000,6521,1,SF,1,100,2.2840
1660667373.193105,2126751.000,6569,1,SF,1,100,2.2576
1660667373.526381,2127076.000,6625,1,SF,1,100,2.2314
1660667373.789925,2127333.000,6674,1,SF,1,100,2.2056
1660667374.124226,2127659.000,6725,1,SF,1,100,2.1801
1660667374.459553,2127986.000,6773,1,SF,1,100,2.1549
1660667374.857433,2128374.000,6839,1,SF,1,100,2.1300
1660667375.190708,2128699.000,6888,1,SF,1,100,2.1053
1660667375.459380,2128961.000,6938,1,SF,1,100,2.0810
1660667375.791630,2129285.000,6988,1,SF,1,100,2.0569
1660667376.123880,2129609.000,7037,1,SF,1,100,2.0331
1660667376.522785,2129998.000,7104,1,SF,1,100,2.0096
1660667376.855036,2130322.000,7155,1,SF,1,100,1.9863
1660667377.118580,2130579.000,7203,1,SF,1,100,1.9634
1660667377.452881,2130905.000,7254,1,SF,1,100,1.9407
1660667377.786156,2131230.000,7303,1,SF,1,100,1.9182
1660667378.119432,2131555.000,7352,1,SF,1,100,1.8960
1660667378.518337,2131944.000,7420,1,SF,1,100,1.8741
1660667378.784958,2132204.000,7459,1,SF,1,100,1.8524
1660667379.118234,2132529.000,7508,1,SF,1,100,1.8310
1660667379.515088,2132916.000,7557,1,SF,1,100,1.8098
1660667379.849389,2133242.000,7606,1,SF,1,100,1.7889
1660667380.118061,2133504.000,7659,1,SF,1,100,1.7682
1660667380.448260,2133826.000,7707,1,SF,1,100,1.7477
1660667380.781535,2134151.000,7757,1,SF,1,100,1.7275
1660667381.183517,2134543.000,7823,1,SF,1,100,1.7075
1660667381.450138,2134803.000,7872,1,SF,1,100,1.6878
1660667381.848017,2135191.000,7922,1,SF,1,100,1.6682
1660667382.114638,2135451.000,7972,1,SF,1,100,1.6489
1660667382.446888,2135775.000,8021,1,SF,1,100,1.6299
1660667382.779138,2136099.000,8070,1,SF,1,100,1.6110
1660667383.179069,2136489.000,8136,1,SF,1,100,1.5924
1660667383.446715,2136750.000,8186,1,SF,1,100,1.5739
1660667383.776914,2137072.000,8235,1,SF,1,100,1.5557
1660667384.111216,2137398.000,8291,1,SF,1,100,1.5377
1660667384.444491,2137723.000,8339,1,SF,1,100,1.5200
1660667384.841346,2138110.000,8405,1,SF,1,100,1.5024
1660667385.174621,2138435.000,8454,1,SF,1,100,1.4850
1660667385.440216,2138694.000,8506,1,SF,1,100,1.4678
1660667385.773492,2139019.000,8556,1,SF,1,100,1.4508
1660667386.107793,2139345.000,8604,1,SF,1,100,1.4340
1660667386.439018,2139668.000,8655,1,SF,1,100,1.4175
1660667386.774344,2139995.000,8704,1,SF,1,100,1.4011
1660667387.174275,2140385.000,8771,1,SF,1,100,1.3849
1660667387.506525,2140709.000,8822,1,SF,1,100,1.3688
1660667387.773146,2140969.000,8871,1,SF,1,100,1.3530
1660667388.106421,2141294.000,8922,1,SF,1,100,1.3373
1660667388.436621,2141616.000,8970,1,SF,1,100,1.3219
1660667388.769896,2141941.000,9022,1,SF,1,100,1.3066
1660667389.102146,2142265.000,9070,1,SF,1,100,1.2915
1660667389.500026,2142653.000,9127,1,SF,1,100,1.2765
1660667389.767672,2142914.000,9175,1,SF,1,100,1.2618
1660667390.101974,2143240.000,9226,1,SF,1,100,1.2472
1660667390.432173,2143562.000,9274,1,SF,1,100,1.2327
1660667390.834154,2143954.000,9340,1,SF,1,100,1.2185
1660667391.166404,2144278.000,9390,1,SF,1,100,1.2044
1660667391.496604,2144600.000,9441,1,SF,1,100,1.1905
1660667391.764250,2144861.000,9491,1,SF,1,100,1.1767
1660667392.097525,2145186.000,9541,1,SF,1,100,1.1631
1660667392.429776,2145510.000,9590,1,SF,1,100,1.1496
