LocalTimestamp,EmotiBitTimestamp,PacketNumber,DataLength,TypeTag,ProtocolVersion,DataReliability,B%
1660667398.411304,2151343.000,10493,1,B%,1,100,58
1660667399.412157,2152319.000,10660,1,B%,1,100,57
1660667400.406857,2153289.000,10813,1,B%,1,100,56
1660667401.406683,2154264.000,10978,1,B%,1,100,57
1660667402.407536,2155240.000,11127,1,B%,1,100,58
1660667403.407363,2156215.000,11291,1,B%,1,100,58
1660667404.404113,2157187.000,11439,1,B%,1,100,57
1660667405.401889,2158160.000,11610,1,B%,1,100,57
1660667406.399665,2159133.000,11758,1,B%,1,100,56
1660667407.399492,2160108.000,11922,1,B%,1,100,57
1660667408.396243,2161080.000,12087,1,B%,1,100,58
1660667409.397095,2162056.000,12236,1,B%,1,100,57
1660667410.394871,2163029.000,12407,1,B%,1,100,56
1660667411.393673,2164003.000,12556,1,B%,1,100,56
1660667412.389398,2164974.000,12721,1,B%,1,100,56
1660667413.389225,2165949.000,12886,1,B%,1,100,57
1660667414.388026,2166923.000,13036,1,B%,1,100,57
1660667415.386828,2167897.000,13208,1,B%,1,100,57
1660667416.385629,2168871.000,13357,1,B%,1,100,57
1660667417.383405,2169844.000,13504,1,B%,1,100,57
1660667418.381181,2170817.000,13670,1,B%,1,100,57
1660667419.378957,2171790.000,13818,1,B%,1,100,56
1660667420.375708,2172762.000,13984,1,B%,1,100,56
1660667421.377586,2173739.000,14140,1,B%,1,100,56
1660667422.377413,2174714.000,14304,1,B%,1,100,56
1660667423.375189,2175687.000,14452,1,B%,1,100,57
1660667424.371939,2176659.000,14617,1,B%,1,100,57
1660667425.370741,2177633.000,14765,1,B%,1,100,58
1660667426.367491,2178605.000,14936,1,B%,1,100,57
1660667427.368344,2179581.000,15083,1,B%,1,100,57
1660667428.366120,2180554.000,15249,1,B%,1,100,57
1660667429.365947,2181529.000,15414,1,B%,1,100,57
1660667430.362697,2182501.000,15563,1,B%,1,100,57
1660667431.362524,2183476.000,15733,1,B%,1,100,57
1660667432.360300,2184449.000,15881,1,B%,1,100,57
1660667433.362178,2185426.000,16046,1,B%,1,100,57
1660667434.360979,2186400.000,16195,1,B%,1,100,57
1660667435.357730,2187372.000,16358,1,B%,1,100,57
1660667436.356531,2188346.000,16507,1,B%,1,100,58
1660667437.356358,2189321.000,16678,1,B%,1,100,58
1660667438.353109,2190293.000,16828,1,B%,1,100,58
1660667439.351910,2191267.000,16992,1,B%,1,100,58
1660667440.348661,2192239.000,17161,1,B%,1,100,56
1660667441.348488,2193214.000,17309,1,B%,1,100,57
1660667442.347289,2194188.000,17465,1,B%,1,100,56
1660667443.347116,2195163.000,17616,1,B%,1,100,57
1660667444.345918,2196137.000,17783,1,B%,1,100,58
1660667445.344719,2197111.000,17950,1,B%,1,100,57
1660667446.341470,2198083.000,18098,1,B%,1,100,57
1660667447.338220,2199055.000,18270,1,B%,1,100,56
1660667448.335996,2200028.000,18421,1,B%,1,100,57
1660667449.335823,2201003.000,18586,1,B%,1,100,57
1660667450.332574,2201975.000,18733,1,B%,1,100,57
1660667451.332401,2202950.000,18901,1,B%,1,100,57
1660667452.331202,2203924.000,19057,1,B%,1,100,57
1660667453.330004,2204898.000,19222,1,B%,1,100,57
1660667454.327780,2205871.000,19387,1,B%,1,100,57
1660667455.324530,2206843.000,19537,1,B%,1,100,57
1660667456.323332,2207817.000,19704,1,B%,1,100,57
1660667457.324184,2208793.000,19855,1,B%,1,100,57
1660667458.320935,2209765.000,20011,1,B%,1,100,57
1660667459.320762,2210740.000,20177,1,B%,1,100,57
1660667460.319563,2211714.000,20344,1,B%,1,100,56
1660667461.319390,2212689.000,20495,1,B%,1,100,57
1660667462.316141,2213661.000,20660,1,B%,1,100,57
1660667463.315968,2214636.000,20816,1,B%,1,100,57
1660667464.314769,2215610.000,20966,1,B%,1,100,56
1660667465.312545,2216583.000,21132,1,B%,1,100,56
1660667466.310321,2217556.000,21298,1,B%,1,100,56
1660667467.308097,2218529.000,21451,1,B%,1,100,57
1660667468.305873,2219502.000,21621,1,B%,1,100,57
1660667469.305700,2220477.000,21771,1,B%,1,100,57
1660667470.302451,2221449.000,21936,1,B%,1,100,57
1660667471.303303,2222425.000,22085,1,B%,1,100,57
1660667472.305181,2223402.000,22252,1,B%,1,100,58
1660667473.302957,2224375.000,22405,1,B%,1,100,57
1660667474.298682,2225346.000,22572,1,B%,1,100,56
1660667475.297483,2226320.000,22723,1,B%,1,100,57
1660667476.294234,2227292.000,22888,1,B%,1,100,57
1660667477.293036,2228266.000,23055,1,B%,1,100,57
1660667478.290812,2229239.000,23203,1,B%,1,100,57
1660667479.291664,2230215.000,23357,1,B%,1,100,56
1660667480.288414,2231187.000,23524,1,B%,1,100,56
1660667481.288241,2232162.000,23689,1,B%,1,100,56
1660667482.286017,2233135.000,23837,1,B%,1,100,56
1660667483.286870,2234111.000,24006,1,B%,1,100,57
1660667484.285671,2235085.000,24160,1,B%,1,100,56
1660667485.281396,2236056.000,24325,1,B%,1,100,56
1660667486.278147,2237028.000,24475,1,B%,1,100,56
1660667487.278999,2238004.000,24640,1,B%,1,100,56
1660667488.276775,2238977.000,24789,1,B%,1,100,56
1660667489.275577,2239951.000,24942,1,B%,1,100,56
1660667490.273353,2240924.000,25109,1,B%,1,100,56
1660667491.273180,2241899.000,25258,1,B%,1,100,56
1660667492.271981,2242873.000,25425,1,B%,1,100,56
1660667493.270783,2243847.000,25590,1,B%,1,100,56
1660667494.268559,2244820.000,25743,1,B%,1,100,56
1660667495.267360,2245794.000,25910,1,B%,1,100,56
1660667496.265136,2246767.000,26058,1,B%,1,100,56
1660667497.262912,2247740.000,26222,1,B%,1,100,56
1660667498.261714,2248714.000,26389,1,B%,1,100,56
1660667499.262566,2249690.000,26537,1,B%,1,100,57
1660667500.259317,2250662.000,26709,1,B%,1,100,56
1660667501.259144,2251637.000,26858,1,B%,1,100,56
1660667502.257945,2252611.000,27025,1,B%,1,100,56
1660667503.257772,2253586.000,27190,1,B%,1,100,56
1660667504.256573,2254560.000,27340,1,B%,1,100,56
1660667505.254349,2255533.000,27493,1,B%,1,100,57
1660667506.254176,2256508.000,27659,1,B%,1,100,56
1660667507.255029,2257484.000,27826,1,B%,1,100,56
1660667508.251779,2258456.000,27976,1,B%,1,100,57
1660667509.250581,2259430.000,28143,1,B%,1,100,56
1660667510.248357,2260403.000,28297,1,B%,1,100,55
1660667511.248184,2261378.000,28464,1,B%,1,100,56
1660667512.244934,2262350.000,28616,1,B%,1,100,56
1660667513.245787,2263326.000,28781,1,B%,1,100,56
1660667514.244588,2264300.000,28930,1,B%,1,100,56
1660667515.242364,2265273.000,29082,1,B%,1,100,57
1660667516.239115,2266245.000,29233,1,B%,1,100,57
1660667517.236891,2267218.000,29397,1,B%,1,100,56
1660667518.234667,2268191.000,29562,1,B%,1,100,56
1660667519.233468,2269165.000,29713,1,B%,1,100,55
1660667520.230219,2270137.000,29880,1,B%,1,100,55
1660667521.230046,2271112.000,30035,1,B%,1,100,56
1660667522.231924,2272089.000,30186,1,B%,1,100,56
1660667523.229700,2273062.000,30351,1,B%,1,100,56
1660667524.226450,2274034.000,30499,1,B%,1,100,55
1660667525.226277,2275009.000,30666,1,B%,1,100,55
1660667526.223028,2275981.000,30820,1,B%,1,100,55
1660667527.222855,2276956.000,30987,1,B%,1,100,56
1660667528.219605,2277928.000,31135,1,B%,1,100,56
1660667529.218407,2278902.000,31302,1,B%,1,100,57
1660667530.216183,2279875.000,31450,1,B%,1,100,57
1660667531.216010,2280850.000,31623,1,B%,1,100,56
1660667532.212760,2281822.000,31771,1,B%,1,100,56
1660667533.214638,2282799.000,31935,1,B%,1,100,56
1660667534.214465,2283774.000,32086,1,B%,1,100,56
1660667535.211215,2284746.000,32250,1,B%,1,100,56
1660667536.208992,2285719.000,32405,1,B%,1,100,56
1660667537.208818,2286694.000,32572,1,B%,1,100,56
1660667538.205569,2287666.000,32737,1,B%,1,100,56
1660667539.204370,2288640.000,32888,1,B%,1,100,56
1660667540.201121,2289612.000,33053,1,B%,1,100,56
1660667541.200948,2290587.000,33201,1,B%,1,100,55
1660667542.200775,2291562.000,33357,1,B%,1,100,56
1660667543.199576,2292536.000,33507,1,B%,1,100,56
1660667544.198378,2293510.000,33673,1,B%,1,100,56
1660667545.198205,2294485.000,33840,1,B%,1,100,56
1660667546.195981,2295458.000,33990,1,B%,1,100,56
1660667547.192731,2296430.000,34144,1,B%,1,100,56
1660667548.190507,2297403.000,34295,1,B%,1,100,56
1660667549.190334,2298378.000,34461,1,B%,1,100,56
1660667550.187085,2299350.000,34626,1,B%,1,100,56
1660667551.186912,2300325.000,34776,1,B%,1,100,56
1660667552.185713,2301299.000,34932,1,B%,1,100,56
1660667553.185540,2302274.000,35097,1,B%,1,100,55
1660667554.184342,2303248.000,35262,1,B%,1,100,56
1660667555.182118,2304221.000,35411,1,B%,1,100,56
1660667556.181945,2305196.000,35578,1,B%,1,100,56
1660667557.182797,2306172.000,35738,1,B%,1,100,56
1660667558.179548,2307144.000,35872,1,B%,1,100,56
1660667559.177324,2308117.000,36019,1,B%,1,100,56
1660667560.175100,2309090.000,36187,1,B%,1,100,56
1660667561.174927,2310065.000,36352,1,B%,1,100,56
1660667562.171677,2311037.000,36501,1,B%,1,100,56
1660667563.171504,2312012.000,36655,1,B%,1,100,56
1660667564.170305,2312986.000,36805,1,B%,1,100,56
1660667565.169107,2313960.000,36970,1,B%,1,100,56
1660667566.167908,2314934.000,37120,1,B%,1,100,56
1660667567.165684,2315907.000,37284,1,B%,1,100,56
1660667568.164486,2316881.000,37425,1,B%,1,100,56
1660667569.165339,2317857.000,37590,1,B%,1,100,56
1660667570.162089,2318829.000,37757,1,B%,1,100,55
1660667571.161916,2319804.000,37906,1,B%,1,100,56
1660667572.163794,2320781.000,38073,1,B%,1,100,56
1660667573.161570,2321754.000,38227,1,B%,1,100,56
1660667574.157295,2322725.000,38378,1,B%,1,100,56
1660667575.156096,2323699.000,38545,1,B%,1,100,56
1660667576.152847,2324671.000,38695,1,B%,1,100,55
1660667577.151648,2325645.000,38862,1,B%,1,100,56
1660667578.149424,2326618.000,39010,1,B%,1,100,56
1660667579.150277,2327594.000,39169,1,B%,1,100,56
1660667580.147027,2328566.000,39319,1,B%,1,100,56
1660667581.147880,2329542.000,39483,1,B%,1,100,56
1660667582.145656,2330515.000,39647,1,B%,1,100,56
1660667583.147534,2331492.000,39796,1,B%,1,100,56
1660667584.147361,2332467.000,39937,1,B%,1,100,56
1660667585.143086,2333438.000,40101,1,B%,1,100,56
1660667586.140862,2334411.000,40250,1,B%,1,100,56
1660667587.140689,2335386.000,40416,1,B%,1,100,56
1660667588.137439,2336358.000,40583,1,B%,1,100,55
1660667589.136241,2337332.000,40718,1,B%,1,100,54
1660667590.132991,2338304.000,40885,1,B%,1,100,54
1660667591.132818,2339279.000,41033,1,B%,1,100,54
1660667592.131620,2340253.000,41200,1,B%,1,100,54
1660667593.130421,2341227.000,41348,1,B%,1,100,53
1660667594.129223,2342201.000,41502,1,B%,1,100,53
1660667595.126999,2343174.000,41669,1,B%,1,100,53
1660667596.125800,2344148.000,41817,1,B%,1,100,53
1660667597.122550,2345120.000,41982,1,B%,1,100,53
1660667598.121352,2346094.000,42133,1,B%,1,100,53
1660667599.123230,2347071.000,42299,1,B%,1,100,53
1660667600.118955,2348042.000,42452,1,B%,1,100,53
1660667601.118782,2349017.000,42600,1,B%,1,100,53
1660667602.117584,2349991.000,42766,1,B%,1,100,53
1660667603.116385,2350965.000,42931,1,B%,1,100,53
1660667604.114161,2351938.000,43079,1,B%,1,100,53
1660667605.111937,2352911.000,43235,1,B%,1,100,53
1660667606.108687,2353883.000,43402,1,B%,1,100,53
1660667607.109540,2354859.000,43549,1,B%,1,100,52
1660667608.107316,2355832.000,43717,1,B%,1,100,52
1660667609.107143,2356807.000,43882,1,B%,1,100,52
1660667610.106970,2357782.000,44021,1,B%,1,100,52
1660667611.106797,2358757.000,44187,1,B%,1,100,52
1660667612.102522,2359728.000,44334,1,B%,1,100,52
1660667613.103374,2360704.000,44500,1,B%,1,100,52
1660667614.101150,2361677.000,44665,1,B%,1,100,52
1660667615.098926,2362650.000,44819,1,B%,1,100,52
1660667616.097728,2363624.000,44967,1,B%,1,100,52
1660667617.095504,2364597.000,45134,1,B%,1,100,52
1660667618.093280,2365570.000,45282,1,B%,1,100,52
1660667619.092081,2366544.000,45446,1,B%,1,100,52
1660667620.088832,2367516.000,45613,1,B%,1,100,52
1660667621.089684,2368492.000,45770,1,B%,1,100,52
1660667622.089511,2369467.000,45919,1,B%,1,100,52
1660667623.086262,2370439.000,46086,1,B%,1,100,52
1660667624.083012,2371411.000,46235,1,B%,1,100,52
1660667625.081814,2372385.000,46400,1,B%,1,100,52
1660667626.078564,2373357.000,46555,1,B%,1,100,52
1660667627.079417,2374333.000,46705,1,B%,1,100,52
1660667628.077193,2375306.000,46855,1,B%,1,100,52
1660667629.077020,2376281.000,47019,1,B%,1,100,52
1660667630.073770,2377253.000,47186,1,B%,1,100,52
1660667631.073597,2378228.000,47324,1,B%,1,100,52
1660667632.070348,2379200.000,47492,1,B%,1,100,52
1660667633.071200,2380176.000,47657,1,B%,1,100,52
1660667634.070002,2381150.000,47806,1,B%,1,100,52
1660667635.066752,2382122.000,47973,1,B%,1,100,52
1660667636.064528,2383095.000,48120,1,B%,1,100,52
1660667637.064355,2384070.000,48275,1,B%,1,100,52
1660667638.061105,2385042.000,48442,1,B%,1,100,52
1660667639.060933,2386017.000,48589,1,B%,1,100,52
1660667640.057683,2386989.000,48755,1,B%,1,100,52
1660667641.058536,2387965.000,48922,1,B%,1,100,52
1660667642.058362,2388940.000,49062,1,B%,1,100,52
1660667643.058189,2389915.000,49227,1,B%,1,100,52
1660667644.056991,2390889.000,49375,1,B%,1,100,51
1660667645.055792,2391863.000,49542,1,B%,1,100,52
1660667646.052543,2392835.000,49691,1,B%,1,100,51
1660667647.049294,2393807.000,49844,1,B%,1,100,52
1660667648.048095,2394781.000,50011,1,B%,1,100,51
1660667649.049973,2395758.000,50176,1,B%,1,100,51
1660667650.046723,2396730.000,50327,1,B%,1,100,51
1660667651.046550,2397705.000,50493,1,B%,1,100,51
1660667652.046377,2398680.000,50647,1,B%,1,100,51
1660667653.045179,2399654.000,50812,1,B%,1,100,50
1660667654.042955,2400627.000,50963,1,B%,1,100,51
1660667655.039705,2401599.000,51128,1,B%,1,100,51
1660667656.038507,2402573.000,51277,1,B%,1,100,51
1660667657.039359,2403549.000,51442,1,B%,1,100,51
1660667658.036110,2404521.000,51596,1,B%,1,100,51
1660667659.034911,2405495.000,51743,1,B%,1,100,51
1660667660.032687,2406468.000,51909,1,B%,1,100,51
1660667661.032514,2407443.000,52076,1,B%,1,100,51
1660667662.030290,2408416.000,52209,1,B%,1,100,51
1660667663.031142,2409392.000,52363,1,B%,1,100,51
1660667664.029944,2410366.000,52529,1,B%,1,100,51
1660667665.027720,2411339.000,52696,1,B%,1,100,51
1660667666.025496,2412312.000,52846,1,B%,1,100,51
1660667667.022247,2413284.000,53010,1,B%,1,100,51
1660667668.020023,2414257.000,53163,1,B%,1,100,51
1660667669.019850,2415232.000,53328,1,B%,1,100,51
1660667670.016600,2416204.000,53476,1,B%,1,100,51
1660667671.016427,2417179.000,53641,1,B%,1,100,51
1660667672.018305,2418156.000,53790,1,B%,1,100,51
1660667673.016081,2419129.000,53943,1,B%,1,100,51
1660667674.011806,2420100.000,54108,1,B%,1,100,51
1660667675.010607,2421074.000,54273,1,B%,1,100,51
1660667676.006333,2422045.000,54422,1,B%,1,100,51
1660667677.006160,2423020.000,54589,1,B%,1,100,51
1660667678.003936,2423993.000,54739,1,B%,1,100,51
1660667679.003762,2424968.000,54892,1,B%,1,100,51
1660667680.000513,2425940.000,55057,1,B%,1,100,50
1660667681.001365,2426916.000,55207,1,B%,1,100,50
1660667681.997091,2427887.000,55374,1,B%,1,100,51
1660667682.997943,2428863.000,55524,1,B%,1,100,51
1660667683.998795,2429839.000,55681,1,B%,1,100,51
1660667684.995546,2430811.000,55848,1,B%,1,100,51
1660667685.993322,2431784.000,55998,1,B%,1,100,51
1660667686.993149,2432759.000,56163,1,B%,1,100,51
1660667687.989899,2433731.000,56313,1,B%,1,100,51
1660667688.988701,2434705.000,56469,1,B%,1,100,51
1660667689.985451,2435677.000,56617,1,B%,1,100,50
1660667690.985278,2436652.000,56783,1,B%,1,100,50
1660667691.986131,2437628.000,56948,1,B%,1,100,50
1660667692.985958,2438603.000,57097,1,B%,1,100,50
1660667693.982708,2439575.000,57269,1,B%,1,100,50
1660667694.982535,2440550.000,57400,1,B%,1,100,51
1660667695.980311,2441523.000,57566,1,B%,1,100,50
1660667696.976036,2442494.000,57717,1,B%,1,100,50
1660667697.974838,2443468.000,57881,1,B%,1,100,50
1660667698.975690,2444444.000,58032,1,B%,1,100,51
1660667699.972441,2445416.000,58187,1,B%,1,100,50
1660667700.973293,2446392.000,58354,1,B%,1,100,50
1660667701.970044,2447364.000,58503,1,B%,1,100,51
1660667702.969871,2448339.000,58668,1,B%,1,100,50
1660667703.967647,2449312.000,58815,1,B%,1,100,51
1660667704.964397,2450284.000,58972,1,B%,1,100,51
1660667705.962173,2451257.000,59139,1,B%,1,100,51
1660667706.963026,2452233.000,59287,1,B%,1,100,51
1660667707.957725,2453203.000,59455,1,B%,1,100,50
1660667708.955501,2454176.000,59620,1,B%,1,100,50
1660667709.954303,2455150.000,59770,1,B%,1,100,50
1660667710.954130,2456125.000,59918,1,B%,1,100,50
1660667711.953957,2457100.000,60084,1,B%,1,100,50
1660667712.952758,2458074.000,60251,1,B%,1,100,50
1660667713.950534,2459047.000,60401,1,B%,1,100,50
1660667714.948310,2460020.000,60566,1,B%,1,100,50
1660667715.946086,2460993.000,60720,1,B%,1,100,50
1660667716.943862,2461966.000,60867,1,B%,1,100,50
1660667717.943689,2462941.000,61035,1,B%,1,100,50
1660667718.944541,2463917.000,61200,1,B%,1,100,50
1660667719.939241,2464887.000,61351,1,B%,1,100,50
1660667720.939068,2465862.000,61504,1,B%,1,100,50
1660667721.938895,2466837.000,61654,1,B%,1,100,50
1660667722.938722,2467812.000,61818,1,B%,1,100,50
1660667723.936498,2468785.000,61985,1,B%,1,100,50
1660667724.934274,2469758.000,62133,1,B%,1,100,50
1660667725.933075,2470732.000,62289,1,B%,1,100,50
1660667726.932902,2471707.000,62454,1,B%,1,100,50
1660667727.929653,2472679.000,62604,1,B%,1,100,50
1660667728.929480,2473654.000,62771,1,B%,1,100,50
1660667729.927256,2474627.000,62919,1,B%,1,100,50
1660667730.927083,2475602.000,63090,1,B%,1,100,50
1660667731.923833,2476574.000,63226,1,B%,1,100,49
1660667732.924686,2477550.000,63391,1,B%,1,100,50
1660667733.924513,2478525.000,63539,1,B%,1,100,50
1660667734.923314,2479499.000,63703,1,B%,1,100,50
1660667735.921090,2480472.000,63869,1,B%,1,100,50
1660667736.919892,2481446.000,64025,1,B%,1,100,50
1660667737.916642,2482418.000,64175,1,B%,1,100,50
1660667738.916469,2483393.000,64340,1,B%,1,100,50
1660667739.912194,2484364.000,64490,1,B%,1,100,50
1660667740.913047,2485340.000,64654,1,B%,1,100,50
1660667741.912874,2486315.000,64810,1,B%,1,100,50
1660667742.911675,2487289.000,64977,1,B%,1,100,50
1660667743.908426,2488261.000,65126,1,B%,1,100,50
1660667744.907227,2489235.000,65290,1,B%,1,100,49
1660667745.905003,2490208.000,65454,1,B%,1,100,50
1660667746.902779,2491181.000,71,1,B%,1,100,50
1660667747.901581,2492155.000,238,1,B%,1,100,50
1660667748.901407,2493130.000,389,1,B%,1,100,50
1660667749.898158,2494102.000,556,1,B%,1,100,50
1660667750.897985,2495077.000,703,1,B%,1,100,50
1660667751.894736,2496049.000,874,1,B%,1,100,50
1660667752.894562,2497024.000,1025,1,B%,1,100,49
1660667753.893364,2497998.000,1190,1,B%,1,100,49
1660667754.891140,2498971.000,1339,1,B%,1,100,49
1660667755.887891,2499943.000,1505,1,B%,1,100,49
1660667756.888743,2500919.000,1670,1,B%,1,100,50
1660667757.885494,2501891.000,1806,1,B%,1,100,50
1660667758.884295,2502865.000,1971,1,B%,1,100,50
1660667759.882071,2503838.000,2118,1,B%,1,100,50
1660667760.881898,2504813.000,2284,1,B%,1,100,49
1660667761.879674,2505786.000,2449,1,B%,1,100,49
1660667762.878475,2506760.000,2601,1,B%,1,100,49
1660667763.877277,2507734.000,2768,1,B%,1,100,49
1660667764.875053,2508707.000,2933,1,B%,1,100,49
1660667765.872829,2509680.000,3081,1,B%,1,100,49
1660667766.869580,2510652.000,3230,1,B%,1,100,49
1660667767.867355,2511625.000,3388,1,B%,1,100,49
1660667768.867182,2512600.000,3536,1,B%,1,100,49
1660667769.863933,2513572.000,3701,1,B%,1,100,49
1660667770.863760,2514547.000,3852,1,B%,1,100,49
1660667771.863587,2515522.000,4019,1,B%,1,100,49
1660667772.862388,2516496.000,4166,1,B%,1,100,49
1660667773.860164,2517469.000,4339,1,B%,1,100,49
1660667774.856915,2518441.000,4504,1,B%,1,100,49
1660667775.854691,2519414.000,4653,1,B%,1,100,49
1660667776.855543,2520390.000,4801,1,B%,1,100,49
1660667777.852294,2521362.000,4953,1,B%,1,100,49
1660667778.850070,2522335.000,5124,1,B%,1,100,49
1660667779.847846,2523308.000,5276,1,B%,1,100,49
1660667780.847673,2524283.000,5441,1,B%,1,100,49
1660667781.845449,2525256.000,5590,1,B%,1,100,49
1660667782.846301,2526232.000,5695,1,B%,1,100,49
1660667783.845103,2527206.000,5850,1,B%,1,100,48
1660667784.842879,2528179.000,6016,1,B%,1,100,49
1660667785.839629,2529151.000,6180,1,B%,1,100,49
1660667786.837405,2530124.000,6328,1,B%,1,100,49
1660667787.835181,2531097.000,6493,1,B%,1,100,49
1660667788.835008,2532072.000,6649,1,B%,1,100,49
1660667789.831759,2533044.000,6814,1,B%,1,100,49
1660667790.831586,2534019.000,6962,1,B%,1,100,49
1660667791.832438,2534995.000,7127,1,B%,1,100,49
1660667792.830214,2535968.000,7277,1,B%,1,100,49
1660667793.825939,2536939.000,7443,1,B%,1,100,49
1660667794.824741,2537913.000,7613,1,B%,1,100,49
1660667795.821491,2538885.000,7763,1,B%,1,100,49
1660667796.821318,2539860.000,7929,1,B%,1,100,49
1660667797.819094,2540833.000,8093,1,B%,1,100,49
1660667798.818921,2541808.000,8244,1,B%,1,100,48
1660667799.814646,2542779.000,8400,1,B%,1,100,49
1660667800.815499,2543755.000,8564,1,B%,1,100,48
1660667801.812249,2544727.000,8714,1,B%,1,100,49
1660667802.813102,2545703.000,8864,1,B%,1,100,49
1660667803.812928,2546678.000,9029,1,B%,1,100,49
1660667804.809679,2547650.000,9166,1,B%,1,100,49
1660667805.805404,2548621.000,9331,1,B%,1,100,49
1660667806.805231,2549596.000,9498,1,B%,1,100,48
1660667807.801982,2550568.000,9647,1,B%,1,100,48
1660667808.800783,2551542.000,9794,1,B%,1,100,49
1660667809.796508,2552513.000,9951,1,B%,1,100,49
1660667810.797361,2553489.000,10082,1,B%,1,100,49
1660667811.797188,2554464.000,10248,1,B%,1,100,49
1660667812.795989,2555438.000,10399,1,B%,1,100,49
1660667813.792740,2556410.000,10564,1,B%,1,100,48
1660667814.791541,2557384.000,10736,1,B%,1,100,48
1660667815.788292,2558356.000,10884,1,B%,1,100,48
1660667816.786068,2559329.000,11035,1,B%,1,100,48
1660667817.784869,2560303.000,11202,1,B%,1,100,48
1660667818.784696,2561278.000,11337,1,B%,1,100,48
1660667819.781447,2562250.000,11471,1,B%,1,100,48
1660667820.781274,2563225.000,11625,1,B%,1,100,48
1660667821.778024,2564197.000,11773,1,B%,1,100,48
1660667822.777851,2565172.000,11938,1,B%,1,100,48
1660667823.776653,2566146.000,12089,1,B%,1,100,48
1660667824.774429,2567119.000,12254,1,B%,1,100,48
1660667825.771179,2568091.000,12407,1,B%,1,100,48
1660667826.772032,2569067.000,12572,1,B%,1,100,48
1660667827.767756,2570038.000,12720,1,B%,1,100,48
1660667828.765532,2571011.000,12884,1,B%,1,100,48
1660667829.763309,2571984.000,13051,1,B%,1,100,48
