left eye 1,left eye 2,right eye 1,right eye 2,current time
0.471836567,0.732212007,0.459081739,0.742672682,26:13.5
0.473192841,0.720829189,0.456167161,0.744011045,26:13.6
0.47273472,0.72179234,0.457785517,0.745790422,26:13.6
0.447293103,0.717757821,0.442147762,0.740585506,26:13.6
0.384235531,0.725537479,0.368131936,0.742610931,26:13.7
0.343960077,0.739372373,0.341419548,0.742614985,26:13.7
0.342824757,0.737730145,0.340718329,0.745396316,26:13.8
0.343086869,0.740714729,0.337968141,0.747605979,26:13.8
0.343926609,0.737094045,0.340473652,0.743979037,26:13.9
0.34342742,0.734324694,0.34352535,0.737342,26:13.9
0.345864922,0.734863818,0.342801839,0.733842075,26:14.0
0.346871316,0.738444328,0.344516456,0.733424902,26:14.0
0.346405029,0.735535622,0.344047219,0.730191886,26:14.1
0.344379544,0.737975419,0.344240248,0.728338003,26:14.1
0.344929516,0.739921629,0.34436509,0.728716671,26:14.2
0.348628104,0.726949453,0.342858255,0.728976965,26:14.2
0.350403219,0.724013448,0.343685031,0.7322492,26:14.2
0.348920912,0.719371557,0.343159556,0.730978191,26:14.3
0.348854125,0.722591221,0.342956871,0.733534873,26:14.4
0.350302517,0.726703048,0.344496876,0.733671844,26:14.4
0.350897551,0.721458554,0.346375853,0.729799449,26:14.5
0.350847393,0.72394973,0.345708609,0.73108387,26:14.5
0.348547399,0.720948398,0.347252399,0.731791139,26:14.6
0.339708388,0.722858846,0.340580493,0.730552137,26:14.6
0.333478749,0.718789339,0.332304835,0.724498808,26:14.7
0.337167859,0.727923214,0.33481276,0.723807693,26:14.7
0.337847829,0.726361215,0.335571945,0.724732459,26:14.8
0.337860942,0.726987183,0.334948003,0.724099755,26:14.8
0.340156794,0.725511551,0.336103171,0.722618043,26:14.9
0.342517674,0.724515498,0.338384062,0.723939776,26:14.9
0.342550188,0.726817369,0.336420774,0.728780091,26:14.9
0.342716157,0.719957888,0.335871309,0.726955831,26:15.0
0.340495318,0.721029282,0.333601266,0.725919902,26:15.0
0.340008676,0.716999412,0.335907549,0.726928174,26:15.1
0.339314967,0.721099854,0.33491978,0.725563407,26:15.1
0.337001681,0.72178036,0.334513038,0.722351968,26:15.2
0.336042881,0.725692451,0.336214483,0.721422493,26:15.2
0.335976928,0.7207219,0.334913731,0.717458367,26:15.3
0.335762739,0.718468487,0.337017,0.717377007,26:15.3
0.335820049,0.720710218,0.336638749,0.719417632,26:15.4
0.337186962,0.720517933,0.336868852,0.718746126,26:15.4
0.34027195,0.717869878,0.340038687,0.718876898,26:15.5
0.342013448,0.714166343,0.33996287,0.719422758,26:15.5
0.350642234,0.661581516,0.349118233,0.676149786,26:15.5
0.374270231,0.515087306,0.383917153,0.498524636,26:15.6
0.3903822,0.390272588,0.396796227,0.411299855,26:15.6
0.400220931,0.364728987,0.410659522,0.383443326,26:15.7
0.399582684,0.375179201,0.414120317,0.377774268,26:15.7
0.400185198,0.36898309,0.40800795,0.386968672,26:15.8
0.401786804,0.374557197,0.404788226,0.38510412,26:15.8
0.400303602,0.382068455,0.406981468,0.384215415,26:15.9
0.398064315,0.379466116,0.411328048,0.389371693,26:15.9
0.397447497,0.378188133,0.413275063,0.387250036,26:16.0
0.398679167,0.376151741,0.415766537,0.382590592,26:16.0
0.398153782,0.377767473,0.416709393,0.381152779,26:16.1
0.397781253,0.375015259,0.415805459,0.386469007,26:16.1
0.399165541,0.375290841,0.414956838,0.38497898,26:16.2
0.397861242,0.371874362,0.412961185,0.38199842,26:16.2
0.391967356,0.369198412,0.400158405,0.365894943,26:16.3
0.387549907,0.353697509,0.387513608,0.357519686,26:16.3
0.382644206,0.346329749,0.384221226,0.361427128,26:16.4
0.3818461,0.346877187,0.386143357,0.358973444,26:16.4
0.380562097,0.341204733,0.389192432,0.354689509,26:16.4
0.378670424,0.342511088,0.391247839,0.347805887,26:16.5
0.378635883,0.341706961,0.390873909,0.347941428,26:16.5
0.373492777,0.339232713,0.387996972,0.351759702,26:16.6
0.375353396,0.345668256,0.387994677,0.348476231,26:16.6
0.380627155,0.342583001,0.387750298,0.343529493,26:16.7
0.379289448,0.337412119,0.386374801,0.344782233,26:16.8
0.380741626,0.343823463,0.38522476,0.339233726,26:16.8
0.381818861,0.344540179,0.387214303,0.341568857,26:16.9
0.378086329,0.340130121,0.388364166,0.347553879,26:16.9
0.38111046,0.341890663,0.384255648,0.358719409,26:17.0
0.407102406,0.362304449,0.40225336,0.383809298,26:17.1
0.427501261,0.382449865,0.431278348,0.402925938,26:17.1
0.42864573,0.392046571,0.433301032,0.411929369,26:17.2
0.429637432,0.392336279,0.43560335,0.414405107,26:17.3
0.430671573,0.390064836,0.433755159,0.408656895,26:17.3
0.430078864,0.386789829,0.432400703,0.404234171,26:17.4
0.431998044,0.391946852,0.433614135,0.411315441,26:17.4
0.432977647,0.38987419,0.429234535,0.41611895,26:17.5
0.434376687,0.387534946,0.431045502,0.411699295,26:17.5
0.436958343,0.392579108,0.43252486,0.409186304,26:17.5
0.438430279,0.389868706,0.432122618,0.405347228,26:17.6
0.437455505,0.388875365,0.435091466,0.407410622,26:17.6
0.435402453,0.386075109,0.435002983,0.411526024,26:17.7
0.435620397,0.386957347,0.435086697,0.412255347,26:17.7
0.433973074,0.392016232,0.437564492,0.406228304,26:17.8
0.434068412,0.389003366,0.438747138,0.410432965,26:17.8
0.408572227,0.352433771,0.420419633,0.378699392,26:17.9
0.379995108,0.321430176,0.387857556,0.332689047,26:17.9
0.37019369,0.316722035,0.380725116,0.336701423,26:18.0
0.371966809,0.315235317,0.379435092,0.33730045,26:18.0
0.37600854,0.318508834,0.379114777,0.339285433,26:18.1
0.376464576,0.319916755,0.381552398,0.337043166,26:18.1
0.377060801,0.322982639,0.382395685,0.338656694,26:18.2
0.377263457,0.322622448,0.380811632,0.34260115,26:18.2
0.379835218,0.318087935,0.383772731,0.338745743,26:18.2
0.380727917,0.317999601,0.384630531,0.33970046,26:18.3
0.378444493,0.318676084,0.380343825,0.344979942,26:18.4
0.377906829,0.31952405,0.380905062,0.34651491,26:18.4
0.380002618,0.317632377,0.383607328,0.343654573,26:18.5
0.380848497,0.320617169,0.382316887,0.340553761,26:18.5
0.379687756,0.307102323,0.378113568,0.335190922,26:18.6
0.373023152,0.299279481,0.363157302,0.328611791,26:18.6
0.374976635,0.302135199,0.360064417,0.330427676,26:18.6
0.373517305,0.296965957,0.3612293,0.332713217,26:18.7
0.371138185,0.301448226,0.362674683,0.329782933,26:18.7
0.370263577,0.298122346,0.362165004,0.327801526,26:18.8
0.370605439,0.29836905,0.363995999,0.324212343,26:18.8
0.368782252,0.297664046,0.362327248,0.328760356,26:18.9
0.364084154,0.294342011,0.357895851,0.330708653,26:18.9
0.361562818,0.290663451,0.357686758,0.323828906,26:19.0
0.371029496,0.300422281,0.368302912,0.330686569,26:19.0
0.389102161,0.31732434,0.38854453,0.337652951,26:19.1
0.388376594,0.322068274,0.390901506,0.339140445,26:19.1
0.388503671,0.324594319,0.392227978,0.340203047,26:19.2
0.388182074,0.323963493,0.389788687,0.344115257,26:19.2
0.386790305,0.321563393,0.388961077,0.343060285,26:19.2
0.384002268,0.324417979,0.392005652,0.338783205,26:19.3
0.381970167,0.32590121,0.392291248,0.337698609,26:19.3
0.383401096,0.326008588,0.390361845,0.337578416,26:19.4
0.383414596,0.326862186,0.38918677,0.338933855,26:19.4
0.384361148,0.327687293,0.39070496,0.338365227,26:19.5
0.382996768,0.327389002,0.391079336,0.338726789,26:19.5
0.386002809,0.329462945,0.391051322,0.341086,26:19.6
0.387128443,0.328705192,0.390550137,0.34101519,26:19.6
0.388079524,0.326265961,0.392476946,0.336663723,26:19.7
0.387204826,0.326293707,0.392497569,0.334382534,26:19.7
0.38639161,0.327076972,0.390084684,0.334295899,26:19.8
0.386249572,0.327016681,0.389498681,0.335182726,26:19.8
0.387119383,0.329764366,0.390013069,0.334739834,26:19.9
0.387991399,0.336901516,0.389849246,0.336281329,26:19.9
0.386705637,0.33928749,0.385591745,0.339407593,26:20.0
0.386352539,0.340496629,0.383891463,0.340988755,26:20.1
0.388599187,0.344336241,0.39011851,0.349373966,26:20.1
0.39063251,0.340771794,0.388513714,0.355480582,26:20.1
0.39278239,0.337228715,0.388053149,0.356746405,26:20.2
0.388532668,0.34707135,0.385060757,0.371789575,26:20.2
0.385320574,0.355282784,0.377330154,0.385115385,26:20.3
0.385977894,0.355273038,0.382306844,0.377545625,26:20.3
0.384496659,0.352513105,0.382404536,0.370122313,26:20.4
0.387851268,0.354456604,0.379524916,0.369771183,26:20.5
0.386778802,0.356177568,0.379045814,0.374951571,26:20.5
0.387140423,0.357418448,0.377505958,0.371337771,26:20.6
0.390456021,0.361756951,0.379599422,0.372868478,26:20.7
0.389948964,0.362099558,0.381789476,0.38037473,26:20.7
0.388624549,0.365489304,0.379754394,0.380879104,26:20.8
0.388316005,0.366582304,0.378591985,0.378506303,26:20.8
0.385551602,0.366458654,0.378247142,0.377639979,26:20.9
0.38359195,0.368394941,0.378265232,0.379986912,26:20.9
0.378513187,0.360673815,0.378679156,0.379464328,26:21.0
0.360957533,0.363559544,0.360500604,0.380211651,26:21.0
0.35214448,0.369760811,0.34671548,0.381129712,26:21.1
0.35360828,0.374346137,0.349454045,0.382009953,26:21.1
0.351439327,0.376453251,0.351979673,0.383110493,26:21.2
0.349877149,0.373402476,0.351856142,0.387674868,26:21.2
0.350528657,0.378125519,0.352028638,0.386502594,26:21.3
0.349522471,0.377549559,0.352433413,0.385569692,26:21.4
0.347811639,0.379210681,0.352410108,0.386880726,26:21.4
0.350168705,0.380994827,0.348713815,0.383855999,26:21.5
0.352519512,0.369488597,0.347091585,0.386001945,26:21.5
0.354163408,0.370177925,0.344588399,0.387006611,26:21.6
0.358620852,0.372801453,0.344537884,0.391154587,26:21.6
0.35779503,0.374041706,0.345182121,0.392710865,26:21.7
0.354488492,0.378727019,0.34130764,0.386561662,26:21.7
0.353823513,0.377450228,0.342930913,0.385527194,26:21.8
0.352583617,0.377938509,0.343183339,0.38528949,26:21.8
0.35154593,0.372692645,0.341288775,0.387360334,26:21.9
0.354063809,0.370571613,0.340847969,0.385824174,26:21.9
0.353744566,0.371726304,0.339591205,0.384977996,26:22.0
0.354911983,0.366143465,0.339534789,0.389897436,26:22.0
0.356350243,0.366274536,0.340869755,0.391106188,26:22.1
0.354529381,0.366234779,0.34022525,0.383476913,26:22.2
0.352940708,0.362321168,0.339843154,0.383491397,26:22.2
0.35223332,0.369804114,0.339413524,0.388215512,26:22.3
0.353230059,0.370067269,0.339214265,0.385961205,26:22.3
0.369453102,0.369719744,0.355077237,0.386591852,26:22.4
0.392566472,0.369402885,0.374143124,0.385800242,26:22.4
0.396015942,0.373384655,0.376764059,0.38642776,26:22.5
0.395661384,0.373178244,0.375034481,0.384367377,26:22.5
0.392511576,0.370858848,0.376522273,0.384565264,26:22.6
0.392246723,0.371642083,0.380092144,0.386443228,26:22.6
0.393458456,0.364626855,0.378008544,0.376592159,26:22.7
0.392596543,0.366988361,0.377829403,0.381399959,26:22.7
0.392436177,0.366223425,0.382260233,0.387889206,26:22.8
0.394548655,0.3623707,0.380776227,0.387691379,26:22.8
0.395059615,0.359852612,0.377547264,0.383494109,26:22.9
0.39468506,0.363950819,0.378071666,0.389883965,26:22.9
0.393044502,0.362394184,0.378249109,0.393289357,26:22.9
0.394215673,0.361582905,0.38031891,0.393745214,26:23.0
0.394597799,0.361160994,0.377945036,0.39200148,26:23.0
0.411694467,0.372982562,0.405110598,0.393336087,26:23.1
0.440157652,0.396705717,0.427942187,0.403545111,26:23.1
0.441003084,0.396750808,0.42774269,0.400007784,26:23.2
0.43802616,0.391519427,0.425630748,0.3973566,26:23.2
0.437716603,0.388415545,0.428290546,0.392136604,26:23.3
0.434359163,0.387067914,0.426358402,0.391004771,26:23.3
0.432517052,0.385269165,0.427963525,0.39847368,26:23.4
0.431677699,0.38876161,0.425007224,0.397093296,26:23.4
0.431053668,0.388008863,0.42346999,0.395353496,26:23.4
0.43401593,0.387577236,0.427823126,0.399949133,26:23.5
0.433611006,0.389031976,0.428631961,0.398958296,26:23.5
0.432355136,0.389016926,0.428214192,0.393294275,26:23.6
0.432294637,0.391880214,0.424951702,0.393695951,26:23.6
0.430246413,0.394863635,0.422184259,0.397197485,26:23.7
0.43108952,0.396188438,0.422209471,0.394263297,26:23.7
0.428455025,0.394338965,0.423206747,0.393282801,26:23.8
0.428844869,0.393789411,0.4246189,0.395583898,26:23.8
0.428172737,0.393737286,0.424158543,0.395826459,26:23.9
0.427248836,0.395116389,0.424772561,0.398695707,26:23.9
0.427757382,0.393835425,0.426837057,0.397847444,26:24.0
0.428889632,0.394631267,0.426595747,0.398965865,26:24.0
0.428035676,0.39718467,0.424733311,0.399071991,26:24.1
0.427763551,0.393300861,0.425982386,0.402274817,26:24.1
0.433104455,0.400034755,0.428130835,0.407984078,26:24.2
0.432514727,0.400696874,0.427052915,0.407183498,26:24.2
0.434993744,0.401670903,0.432852805,0.413538098,26:24.3
0.434138626,0.400249779,0.432219982,0.413999587,26:24.3
0.437375546,0.398342639,0.428824097,0.403218985,26:24.4
0.438557953,0.397952348,0.428610504,0.399880588,26:24.4
0.435631484,0.385836124,0.425407737,0.3994762,26:24.4
0.436220914,0.384876847,0.426970422,0.396414578,26:24.5
0.432399601,0.384832829,0.428720683,0.397088468,26:24.5
0.422694623,0.360764772,0.422852993,0.37522018,26:24.6
0.405538291,0.347749084,0.408254445,0.353933543,26:24.6
0.398546576,0.347978741,0.397516251,0.35577786,26:24.7
0.403664529,0.344925672,0.399066567,0.351871729,26:24.7
0.403635263,0.346339285,0.401093811,0.350900799,26:24.8
0.401392072,0.332446992,0.40205723,0.349422872,26:24.8
0.402704507,0.336988598,0.404824466,0.340793788,26:24.9
0.399695545,0.341891497,0.40201351,0.339269787,26:24.9
0.398765445,0.343973696,0.40230763,0.338420749,26:25.0
0.399315357,0.345590383,0.405429512,0.341931164,26:25.0
0.400057316,0.342073977,0.407676101,0.345919728,26:25.1
0.397835106,0.350982696,0.407024443,0.352089107,26:25.1
0.396042466,0.35185647,0.402881354,0.358633012,26:25.1
0.396559894,0.349648297,0.40734008,0.355592668,26:25.2
0.394917935,0.348285973,0.407202214,0.35555315,26:25.2
0.40204379,0.353668481,0.411283225,0.368397057,26:25.3
0.425276309,0.374189198,0.432736635,0.386963665,26:25.3
0.445356131,0.379884303,0.443523139,0.402022094,26:25.4
0.446983159,0.381135225,0.443390042,0.407718688,26:25.4
0.44714421,0.398121178,0.439628839,0.408627033,26:25.5
0.445239365,0.400506675,0.440727234,0.410359949,26:25.5
0.441618025,0.391243696,0.441138536,0.404830694,26:25.5
0.44071722,0.390899897,0.437622547,0.40593645,26:25.6
0.442633897,0.403641164,0.440448314,0.413038611,26:25.6
0.442398071,0.404346764,0.442765415,0.412470341,26:25.7
0.441053331,0.378461361,0.442271322,0.415884197,26:25.7
0.452368736,0.406086594,0.452842474,0.509808302,26:25.8
0.464638472,0.444007576,0.465327561,0.59943074,26:25.8
nan, nan,nan, nan,26:25.9
nan, nan,nan, nan,26:25.9
nan, nan,nan, nan,26:26.0
nan, nan,nan, nan,26:26.1
0.754671633,0.413352162,nan, nan,26:26.1
0.719466269,0.382852435,nan, nan,26:26.2
0.693324745,0.328468412,0.70163399,0.424123526,26:26.2
0.694361866,0.307206959,0.70023036,0.376135409,26:26.3
0.6940521,0.303973407,0.701227725,0.29842338,26:26.3
0.689743102,0.297438323,0.698741972,0.300115705,26:26.4
0.687867939,0.305990726,0.692258358,0.312003493,26:26.4
0.693826973,0.308222026,0.694414556,0.309700698,26:26.5
0.694101036,0.302815944,0.694260776,0.30145359,26:26.5
0.69317615,0.305566281,0.693901002,0.309359372,26:26.6
0.695959926,0.30668357,0.696242869,0.307416469,26:26.6
0.69367379,0.305069715,0.694964409,0.30520615,26:26.7
0.695058584,0.305646479,0.69555068,0.307186306,26:26.7
0.695395172,0.303516597,0.695189655,0.308269203,26:26.8
0.695635855,0.303070933,0.694348216,0.312712759,26:26.8
0.695732594,0.30300051,0.690959632,0.317896038,26:26.9
0.688710213,0.299600571,0.688042164,0.320861369,26:26.9
0.721968174,0.270374298,0.724750757,0.297133803,26:27.0
0.775960743,0.25664109,0.776474714,0.276088417,26:27.0
0.783631861,0.273687989,0.783452511,0.284785718,26:27.0
0.778228879,0.262571633,0.787824392,0.287199289,26:27.1
0.784222603,0.255971014,0.788056493,0.285975784,26:27.1
0.790081978,0.252808928,0.784953475,0.291095674,26:27.2
0.78617537,0.255284399,0.78461957,0.283595175,26:27.3
0.78138268,0.257710546,0.788294315,0.282423079,26:27.3
0.78467679,0.266584486,0.786422729,0.296671122,26:27.3
0.788011014,0.269133955,0.780967295,0.289836168,26:27.4
0.784828424,0.255375385,0.783859909,0.27665928,26:27.4
0.783076108,0.254957199,0.789881289,0.274218202,26:27.5
0.782860875,0.253220528,0.788675249,0.277273208,26:27.6
0.780661523,0.254800081,0.785869658,0.276926816,26:27.6
0.780384958,0.257012725,0.785020471,0.278056145,26:27.7
0.781016171,0.255417079,0.786779404,0.277162015,26:27.7
0.783154547,0.249790162,0.785578668,0.273877382,26:27.8
0.784367263,0.25188908,0.784771204,0.275443792,26:27.8
0.786377251,0.250586689,0.725399077,0.275009394,26:27.9
0.510035992,0.259489894,0.573117435,0.29500255,26:27.9
0.510035992,0.259489894,0.479280263,0.328573853,26:28.0
0.398648798,0.35823229,0.405794412,0.358754218,26:28.0
0.39213869,0.351270527,0.397906601,0.357823581,26:28.1
0.39236936,0.343826324,0.394858986,0.352437526,26:28.1
0.389984876,0.344646394,0.395890713,0.356851071,26:28.2
0.389674366,0.345684081,0.399302661,0.355730623,26:28.2
0.390377969,0.344550669,0.397714049,0.353338718,26:28.2
0.390815973,0.344746798,0.397853911,0.352645904,26:28.3
0.392198533,0.350439787,0.396915972,0.35507971,26:28.3
0.39256686,0.353086591,0.395514578,0.36065504,26:28.4
0.391760498,0.355565071,0.396999389,0.360504776,26:28.4
0.390799671,0.357634276,0.395593882,0.358588487,26:28.5
0.388491541,0.352186471,0.389136046,0.366006345,26:28.5
0.382355303,0.358075976,0.381366521,0.367445022,26:28.6
0.381627947,0.361406237,0.379214972,0.363896012,26:28.6
0.381163478,0.359760702,0.378487945,0.366643667,26:28.7
0.382430404,0.360848159,0.380316943,0.371799916,26:28.8
0.381433278,0.362038255,0.380020231,0.370758712,26:28.8
0.381643802,0.360727459,0.378862321,0.363461554,26:28.9
0.380958319,0.35943535,0.377303779,0.364427447,26:28.9
0.378133863,0.364916295,0.377101272,0.372506082,26:29.0
0.341208041,0.323719084,0.337392628,0.346061379,26:29.0
0.307761937,0.281132966,0.306180775,0.31807974,26:29.1
0.128462523,0.223535463,0.126551688,0.241702288,26:29.1
0.125993893,0.230034843,0.131936222,0.233501434,26:29.2
0.126553044,0.226586089,0.132993251,0.232794434,26:29.2
0.126893491,0.225192457,0.129746929,0.233160987,26:29.3
0.12656267,0.223519072,0.12677367,0.231002256,26:29.3
0.12651211,0.218128979,0.129671231,0.237275898,26:29.4
0.126306489,0.215696707,0.1321235,0.234547302,26:29.4
0.123425812,0.218387216,0.130100146,0.23376669,26:29.5
0.125632942,0.21969606,0.131062821,0.234733567,26:29.5
0.128089353,0.207948908,0.130923972,0.237087935,26:29.6
0.126731336,0.204101667,0.126907572,0.239055023,26:29.6
0.115584321,0.220182091,0.11513561,0.22995764,26:29.6
0.100024305,0.212468609,0.10751608,0.219929978,26:29.7
0.101332732,0.20759058,0.110142283,0.224260047,26:29.7
0.100502193,0.202926069,0.111674517,0.221988484,26:29.8
0.099602744,0.206073523,0.10990043,0.214987427,26:29.8
0.104852498,0.210828885,0.107629113,0.213651642,26:29.9
0.100428402,0.210865363,0.107085936,0.206491411,26:30.0
0.099542215,0.215657681,0.104023591,0.205615059,26:30.0
0.094225951,0.215313196,0.103468247,0.201552138,26:30.1
0.092317097,0.214961752,0.103548534,0.203955218,26:30.1
0.097040601,0.211927101,0.102930091,0.212332711,26:30.1
0.092547156,0.207951128,0.105752833,0.215562329,26:30.2
0.101091981,0.206887484,0.104664817,0.215751633,26:30.2
0.107117824,0.205480427,0.105119541,0.206941441,26:30.3
0.101007029,0.203412265,0.108195014,0.207138494,26:30.3
0.096206382,0.1980398,0.108039469,0.205505431,26:30.4
0.095967911,0.198301315,0.105118379,0.203899965,26:30.4
0.099282563,0.271751016,0.100518331,0.274620742,26:30.5
0.102427274,0.322374761,0.098773412,0.32903865,26:30.5
0.14442946,0.63652283,0.153733552,0.635786474,26:30.6
0.142378449,0.641816795,0.148654878,0.645442665,26:30.6
0.13854216,0.655455649,0.145232216,0.657604039,26:30.7
0.139785141,0.655248046,0.144822598,0.659016013,26:30.8
0.14278245,0.657095373,0.147887915,0.66243583,26:30.8
0.138186052,0.670784712,0.145414904,0.669883668,26:30.9
0.13477461,0.668004155,0.141672894,0.670107901,26:30.9
0.14116092,0.65880847,0.142653689,0.665469527,26:31.0
0.142354473,0.6628654,0.145535424,0.670695662,26:31.0
0.139603496,0.667506874,0.149051502,0.664563715,26:31.0
0.139119849,0.667720199,0.147261128,0.663415492,26:31.1
0.142461658,0.666983604,0.149987474,0.66498363,26:31.1
0.143272668,0.66566056,0.149184927,0.666405678,26:31.2
0.139845237,0.668601573,0.146059111,0.667157292,26:31.2
0.140198112,0.669617355,0.149536982,0.670316219,26:31.3
0.142443329,0.677850962,0.15035224,0.672061086,26:31.3
0.144311294,0.677638829,0.148525536,0.676084816,26:31.4
0.143412188,0.669435799,0.149973735,0.686435461,26:31.5
0.378815353,0.474089742,0.399112463,0.487874508,26:31.5
0.439168721,0.446275294,0.43975082,0.457458109,26:31.5
0.529024482,0.392753035,0.54249686,0.405454963,26:31.6
0.570286334,0.368812859,0.577196717,0.393267483,26:31.6
0.583034337,0.360497266,0.588964343,0.384770274,26:31.7
0.586088359,0.370221794,0.587685227,0.387346834,26:31.7
0.589071989,0.369051725,0.584866047,0.39116779,26:31.8
0.587664008,0.362414449,0.582024574,0.392832547,26:31.8
0.583167374,0.361788094,0.581126034,0.391472131,26:31.9
0.581132531,0.372647762,0.583702564,0.384468943,26:32.0
0.582473397,0.373799771,0.583114386,0.386569917,26:32.0
0.583340406,0.368465781,0.584551036,0.386977196,26:32.0
0.626752138,0.355462074,0.636259496,0.3597233,26:32.1
0.720702708,0.305085331,0.711809754,0.325913459,26:32.1
0.776548803,0.287099302,0.781571209,0.300732136,26:32.2
0.78043431,0.289453149,0.788949132,0.30466643,26:32.2
0.779934108,0.289911181,0.790168881,0.304683268,26:32.3
0.778258979,0.288517535,0.787873268,0.306445867,26:32.3
0.778390288,0.287362128,0.783603787,0.3117145,26:32.4
0.781171024,0.291439354,0.783173084,0.309619904,26:32.4
0.785237491,0.289328635,0.786665082,0.306388974,26:32.4
0.786878526,0.283924222,0.789033175,0.302144051,26:32.5
0.786100566,0.284656703,0.789907813,0.298692256,26:32.6
0.781098664,0.294232666,0.788153768,0.303957313,26:32.6
0.777077973,0.292847723,0.784543097,0.306505054,26:32.7
0.778348863,0.285709649,0.784000874,0.305128008,26:32.7
0.781193852,0.284790039,0.789668083,0.301990032,26:32.8
0.787333727,0.273042828,0.795510411,0.300482869,26:32.8
0.79295516,0.264853954,0.801531255,0.294947565,26:32.9
0.791504502,0.274249762,0.800847411,0.293924332,26:32.9
0.789410651,0.272485316,0.795890987,0.29955247,26:33.0
0.790281713,0.26629284,0.793912768,0.298205703,26:33.0
0.792864442,0.269403577,0.795713902,0.301571786,26:33.1
0.797493517,0.26430729,0.802045345,0.301207811,26:33.1
0.797516882,0.263191164,0.806315124,0.304340482,26:33.2
0.798322141,0.26429069,0.806854308,0.316899419,26:33.2
0.800133049,0.265265554,0.804890573,0.318457752,26:33.3
0.799066186,0.26904881,0.799999177,0.312556535,26:33.3
0.798210263,0.269762039,0.799035788,0.315915525,26:33.4
0.75189358,0.334169149,0.765509665,0.358382523,26:33.4
0.673972726,0.430470258,0.675432801,0.466076553,26:33.5
0.620943546,0.521282554,0.631227612,0.537390351,26:33.5
0.599801958,0.561891258,0.606326044,0.579459608,26:33.5
0.599736869,0.555091321,0.602866769,0.581286669,26:33.6
0.600035071,0.559714675,0.59745568,0.584188461,26:33.7
0.602621555,0.55371362,0.59898895,0.581374288,26:33.7
