LocalTimestamp,EmotiBitTimestamp,PacketNumber,DataLength,TypeTag,ProtocolVersion,DataReliability,EM
1659621765.378323,72975.750,2929,4,EM,1,100,2022-08-04_10-02-32-806797.csv
1659621765.429847,73026.000,2929,4,EM,1,100,PS
1659621765.481370,73076.250,2962,4,EM,1,100,RS
1659621765.532894,73126.500,2962,4,EM,1,100,RB
1659621765.584418,73176.750,2962,4,EM,1,100,2022-08-04_10-02-32-806797.csv
1659621765.635942,73227.000,2962,4,EM,1,100,PS
1659621765.687466,73277.250,2995,4,EM,1,100,RS
1659621765.738990,73327.500,2995,4,EM,1,100,RB
1659621765.790514,73377.750,2995,4,EM,1,100,2022-08-04_10-02-32-806797.csv
1659621765.842037,73428.000,2995,4,EM,1,100,PS
1659621765.894330,73479.000,3028,4,EM,1,100,RS
1659621765.946623,73530.000,3028,4,EM,1,100,RB
1659621765.998916,73581.000,3028,4,EM,1,100,2022-08-04_10-02-32-806797.csv
1659621766.051209,73632.000,3028,4,EM,1,100,PS
1659621766.102733,73682.250,3062,4,EM,1,100,RS
1659621766.154257,73732.500,3062,4,EM,1,100,RB
1659621766.205781,73782.750,3062,4,EM,1,100,2022-08-04_10-02-32-806797.csv
1659621766.257304,73833.000,3062,4,EM,1,100,PS
1659621766.308828,73883.250,3093,4,EM,1,100,RS
1659621766.360352,73933.500,3093,4,EM,1,100,RB
1659621766.411876,73983.750,3093,4,EM,1,100,2022-08-04_10-02-32-806797.csv
1659621766.463400,74034.000,3093,4,EM,1,100,PS
1659621766.514924,74084.250,3127,4,EM,1,100,RS
1659621766.566447,74134.500,3127,4,EM,1,100,RB
1659621766.617971,74184.750,3127,4,EM,1,100,2022-08-04_10-02-32-806797.csv
1659621766.669495,74235.000,3127,4,EM,1,100,PS
1659621766.721019,74285.250,3158,4,EM,1,100,RS
1659621766.772543,74335.500,3158,4,EM,1,100,RB
1659621766.824067,74385.750,3158,4,EM,1,100,2022-08-04_10-02-32-806797.csv
1659621766.875591,74436.000,3158,4,EM,1,100,PS
1659621766.929678,74488.750,3193,4,EM,1,100,RS
1659621766.983765,74541.500,3193,4,EM,1,100,RB
1659621767.037852,74594.250,3193,4,EM,1,100,2022-08-04_10-02-32-806797.csv
1659621767.091939,74647.000,3193,4,EM,1,100,PS
1659621767.143463,74697.250,3227,4,EM,1,100,RS
1659621767.194987,74747.500,3227,4,EM,1,100,RB
1659621767.246511,74797.750,3227,4,EM,1,100,2022-08-04_10-02-32-806797.csv
1659621767.298035,74848.000,3227,4,EM,1,100,PS
1659621767.349559,74898.250,3260,4,EM,1,100,RS
1659621767.401083,74948.500,3260,4,EM,1,100,RB
1659621767.452606,74998.750,3260,4,EM,1,100,2022-08-04_10-02-32-806797.csv
1659621767.504130,75049.000,3260,4,EM,1,100,PS
1659621767.557449,75101.000,3294,4,EM,1,100,RS
1659621767.610767,75153.000,3294,4,EM,1,100,RB
1659621767.664085,75205.000,3294,4,EM,1,100,2022-08-04_10-02-32-806797.csv
1659621767.717403,75257.000,3294,4,EM,1,100,PS
1659621767.768927,75307.250,3327,4,EM,1,100,RS
1659621767.820451,75357.500,3327,4,EM,1,100,RB
1659621767.871975,75407.750,3327,4,EM,1,100,2022-08-04_10-02-32-806797.csv
1659621767.923499,75458.000,3327,4,EM,1,100,PS
1659621767.980149,75513.250,3360,4,EM,1,100,RS
1659621768.036800,75568.500,3360,4,EM,1,100,RB
1659621768.093451,75623.750,3360,4,EM,1,100,2022-08-04_10-02-32-806797.csv
1659621768.150101,75679.000,3360,4,EM,1,100,PS
1659621768.201625,75729.250,3392,4,EM,1,100,RS
1659621768.253149,75779.500,3392,4,EM,1,100,RB
1659621768.304673,75829.750,3392,4,EM,1,100,2022-08-04_10-02-32-806797.csv
1659621768.356197,75880.000,3392,4,EM,1,100,PS
1659621768.407720,75930.250,3425,4,EM,1,100,RS
1659621768.459244,75980.500,3425,4,EM,1,100,RB
1659621768.510768,76030.750,3425,4,EM,1,100,2022-08-04_10-02-32-806797.csv
1659621768.562292,76081.000,3425,4,EM,1,100,PS
1659621768.615098,76132.500,3459,4,EM,1,100,RS
1659621768.667903,76184.000,3459,4,EM,1,100,RB
1659621768.720709,76235.500,3459,4,EM,1,100,2022-08-04_10-02-32-806797.csv
1659621768.773514,76287.000,3459,4,EM,1,100,PS
1659621768.831446,76343.500,3479,4,EM,1,100,RS
1659621768.889379,76400.000,3479,4,EM,1,100,RB
1659621768.947311,76456.500,3479,4,EM,1,100,2022-08-04_10-02-32-806797.csv
1659621769.005243,76513.000,3479,4,EM,1,100,PS
1659621769.056767,76563.250,3516,4,EM,1,100,RS
1659621769.108291,76613.500,3516,4,EM,1,100,RB
1659621769.159815,76663.750,3516,4,EM,1,100,2022-08-04_10-02-32-806797.csv
1659621769.211339,76714.000,3516,4,EM,1,100,PS
1659621769.262863,76764.250,3548,4,EM,1,100,RS
1659621769.314386,76814.500,3548,4,EM,1,100,RB
1659621769.365910,76864.750,3548,4,EM,1,100,2022-08-04_10-02-32-806797.csv
1659621769.417434,76915.000,3548,4,EM,1,100,PS
1659621769.468958,76965.250,3582,4,EM,1,100,RS
1659621769.520482,77015.500,3582,4,EM,1,100,RB
1659621769.572006,77065.750,3582,4,EM,1,100,2022-08-04_10-02-32-806797.csv
1659621769.623530,77116.000,3582,4,EM,1,100,PS
1659621769.675054,77166.250,3613,4,EM,1,100,RS
1659621769.726577,77216.500,3613,4,EM,1,100,RB
1659621769.778101,77266.750,3613,4,EM,1,100,2022-08-04_10-02-32-806797.csv
1659621769.829625,77317.000,3613,4,EM,1,100,PS
1659621769.881149,77367.250,3648,4,EM,1,100,RS
1659621769.932673,77417.500,3648,4,EM,1,100,RB
1659621769.984197,77467.750,3648,4,EM,1,100,2022-08-04_10-02-32-806797.csv
1659621770.035721,77518.000,3648,4,EM,1,100,PS
1659621770.087244,77568.250,3679,4,EM,1,100,RS
1659621770.138768,77618.500,3679,4,EM,1,100,RB
1659621770.190292,77668.750,3679,4,EM,1,100,2022-08-04_10-02-32-806797.csv
1659621770.241816,77719.000,3679,4,EM,1,100,PS
1659621770.293340,77769.250,3713,4,EM,1,100,RS
1659621770.344864,77819.500,3713,4,EM,1,100,RB
1659621770.396388,77869.750,3713,4,EM,1,100,2022-08-04_10-02-32-806797.csv
1659621770.447911,77920.000,3713,4,EM,1,100,PS
1659621770.499435,77970.250,3747,4,EM,1,100,RS
1659621770.550959,78020.500,3747,4,EM,1,100,RB
1659621770.602483,78070.750,3747,4,EM,1,100,2022-08-04_10-02-32-806797.csv
1659621770.654007,78121.000,3747,4,EM,1,100,PS
1659621770.705531,78171.250,3778,4,EM,1,100,RS
1659621770.757055,78221.500,3778,4,EM,1,100,RB
1659621770.808578,78271.750,3778,4,EM,1,100,2022-08-04_10-02-32-806797.csv
1659621770.860102,78322.000,3778,4,EM,1,100,PS
1659621770.911882,78372.500,3813,4,EM,1,100,RS
1659621770.963663,78423.000,3813,4,EM,1,100,RB
1659621771.015443,78473.500,3813,4,EM,1,100,2022-08-04_10-02-32-806797.csv
1659621771.067223,78524.000,3813,4,EM,1,100,PS
1659621771.118490,78574.000,3845,4,EM,1,100,RS
1659621771.169758,78624.000,3845,4,EM,1,100,RB
1659621771.221025,78674.000,3845,4,EM,1,100,2022-08-04_10-02-32-806797.csv
1659621771.272293,78724.000,3845,4,EM,1,100,PS
1659621771.323817,78774.250,3878,4,EM,1,100,RS
1659621771.375341,78824.500,3878,4,EM,1,100,RB
1659621771.426865,78874.750,3878,4,EM,1,100,2022-08-04_10-02-32-806797.csv
1659621771.478389,78925.000,3878,4,EM,1,100,PS
1659621771.529912,78975.250,3910,4,EM,1,100,RS
1659621771.581436,79025.500,3910,4,EM,1,100,RB
1659621771.632960,79075.750,3910,4,EM,1,100,2022-08-04_10-02-32-806797.csv
1659621771.684484,79126.000,3910,4,EM,1,100,PS
1659621771.736008,79176.250,3943,4,EM,1,100,RS
1659621771.787532,79226.500,3943,4,EM,1,100,RB
1659621771.839056,79276.750,3943,4,EM,1,100,2022-08-04_10-02-32-806797.csv
1659621771.890579,79327.000,3943,4,EM,1,100,PS
1659621771.942103,79377.250,3979,4,EM,1,100,RS
1659621771.993627,79427.500,3979,4,EM,1,100,RB
1659621772.045151,79477.750,3979,4,EM,1,100,2022-08-04_10-02-32-806797.csv
1659621772.096675,79528.000,3979,4,EM,1,100,PS
1659621772.148199,79578.250,4012,4,EM,1,100,RS
1659621772.199723,79628.500,4012,4,EM,1,100,RB
1659621772.251246,79678.750,4012,4,EM,1,100,2022-08-04_10-02-32-806797.csv
1659621772.302770,79729.000,4012,4,EM,1,100,PS
1659621772.354294,79779.250,4045,4,EM,1,100,RS
1659621772.405818,79829.500,4045,4,EM,1,100,RB
1659621772.457342,79879.750,4045,4,EM,1,100,2022-08-04_10-02-32-806797.csv
1659621772.508866,79930.000,4045,4,EM,1,100,PS
1659621772.560390,79980.250,4077,4,EM,1,100,RS
1659621772.611913,80030.500,4077,4,EM,1,100,RB
1659621772.663437,80080.750,4077,4,EM,1,100,2022-08-04_10-02-32-806797.csv
1659621772.714961,80131.000,4077,4,EM,1,100,PS
1659621772.766485,80181.250,4112,4,EM,1,100,RS
1659621772.818009,80231.500,4112,4,EM,1,100,RB
1659621772.869533,80281.750,4112,4,EM,1,100,2022-08-04_10-02-32-806797.csv
1659621772.921057,80332.000,4112,4,EM,1,100,PS
1659621772.972580,80382.250,4143,4,EM,1,100,RS
1659621773.024104,80432.500,4143,4,EM,1,100,RB
1659621773.075628,80482.750,4143,4,EM,1,100,2022-08-04_10-02-32-806797.csv
1659621773.127152,80533.000,4143,4,EM,1,100,PS
1659621773.178676,80583.250,4177,4,EM,1,100,RS
1659621773.230200,80633.500,4177,4,EM,1,100,RB
1659621773.281723,80683.750,4177,4,EM,1,100,2022-08-04_10-02-32-806797.csv
1659621773.333247,80734.000,4177,4,EM,1,100,PS
1659621773.384771,80784.250,4208,4,EM,1,100,RS
1659621773.436295,80834.500,4208,4,EM,1,100,RB
1659621773.487819,80884.750,4208,4,EM,1,100,2022-08-04_10-02-32-806797.csv
1659621773.539343,80935.000,4208,4,EM,1,100,PS
1659621773.592661,80987.000,4242,4,EM,1,100,RS
1659621773.645979,81039.000,4242,4,EM,1,100,RB
1659621773.699297,81091.000,4242,4,EM,1,100,2022-08-04_10-02-32-806797.csv
1659621773.752616,81143.000,4242,4,EM,1,100,PS
1659621773.804140,81193.250,4277,4,EM,1,100,RS
1659621773.855663,81243.500,4277,4,EM,1,100,RB
1659621773.907187,81293.750,4277,4,EM,1,100,2022-08-04_10-02-32-806797.csv
1659621773.958711,81344.000,4277,4,EM,1,100,PS
1659621774.036381,81419.750,4313,4,EM,1,100,RS
1659621774.114052,81495.500,4313,4,EM,1,100,RB
1659621774.191722,81571.250,4313,4,EM,1,100,2022-08-04_10-02-32-806797.csv
1659621774.269392,81647.000,4313,4,EM,1,100,PS
1659621774.320916,81697.250,4347,4,EM,1,100,RS
1659621774.372440,81747.500,4347,4,EM,1,100,RB
1659621774.423964,81797.750,4347,4,EM,1,100,2022-08-04_10-02-32-806797.csv
1659621774.475488,81848.000,4347,4,EM,1,100,PS
1659621774.527012,81898.250,4381,4,EM,1,100,RS
1659621774.578536,81948.500,4381,4,EM,1,100,RB
1659621774.630059,81998.750,4381,4,EM,1,100,2022-08-04_10-02-32-806797.csv
1659621774.681583,82049.000,4381,4,EM,1,100,PS
1659621774.733107,82099.250,4412,4,EM,1,100,RS
1659621774.784631,82149.500,4412,4,EM,1,100,RB
1659621774.836155,82199.750,4412,4,EM,1,100,2022-08-04_10-02-32-806797.csv
1659621774.887679,82250.000,4412,4,EM,1,100,PS
1659621774.939203,82300.250,4447,4,EM,1,100,RS
1659621774.990726,82350.500,4447,4,EM,1,100,RB
1659621775.042250,82400.750,4447,4,EM,1,100,2022-08-04_10-02-32-806797.csv
1659621775.093774,82451.000,4447,4,EM,1,100,PS
1659621775.145298,82501.250,4479,4,EM,1,100,RS
1659621775.196822,82551.500,4479,4,EM,1,100,RB
1659621775.248346,82601.750,4479,4,EM,1,100,2022-08-04_10-02-32-806797.csv
1659621775.299870,82652.000,4479,4,EM,1,100,PS
1659621775.351393,82702.250,4512,4,EM,1,100,RS
1659621775.402917,82752.500,4512,4,EM,1,100,RB
1659621775.454441,82802.750,4512,4,EM,1,100,2022-08-04_10-02-32-806797.csv
1659621775.505965,82853.000,4512,4,EM,1,100,PS
1659621775.557489,82903.250,4546,4,EM,1,100,RS
1659621775.609013,82953.500,4546,4,EM,1,100,RB
