RD,TS_received,TS_sent,AK,RoundTrip,
2460255,2460279,2022-08-04_10-43-33-187396,2460283,24,
2465398,2465422,2022-08-04_10-43-38-461383,2465426,24,
2470550,2470580,2022-08-04_10-43-43-748122,2470583,30,
2475739,2475764,2022-08-04_10-43-49-064820,2475768,25,
2480842,2480876,2022-08-04_10-43-54-303058,2480879,34,
2485978,2486043,2022-08-04_10-43-59-607199,2486046,65,
2491099,2491137,2022-08-04_10-44-04-829399,2491141,38,
2496204,2496230,2022-08-04_10-44-10-051618,2496233,26,
2501319,2501425,2022-08-04_10-44-15-374067,2506471,106,
2506493,2506516,2022-08-04_10-44-20-598089,2506520,23,
2511586,2511610,2022-08-04_10-44-25-820576,2511614,24,
2516684,2521851,2022-08-04_10-44-31-149162,2521861,5167,
2521874,2521899,2022-08-04_10-44-36-370212,2521904,25,
2526974,2526998,2022-08-04_10-44-41-599569,2527001,24,
2532080,2532107,2022-08-04_10-44-46-835021,2532110,27,
2537189,2537213,2022-08-04_10-44-52-072156,2537216,24,
2542305,2542365,2022-08-04_10-44-57-359556,2542369,60,
2547414,2547439,2022-08-04_10-45-02-558627,2547442,25,
2552532,2552568,2022-08-04_10-45-07-817132,2552571,36,
2557632,2557669,2022-08-04_10-45-13-035911,2557674,37,
2562788,2562810,2022-08-04_10-45-18-322001,2562814,22,
2567918,2567943,2022-08-04_10-45-23-581170,2567946,25,
2573064,2573132,2022-08-04_10-45-28-901072,2573135,68,
2578163,2578193,2022-08-04_10-45-34-085810,2578196,30,
2583279,2583318,2022-08-04_10-45-39-345719,2583321,39,
2588379,2588403,2022-08-04_10-45-44-561485,2588407,24,
2593492,2593517,2022-08-04_10-45-49-803877,2593520,25,
2598646,2598669,2022-08-04_10-45-55-087703,2598673,23,
2603761,2603787,2022-08-04_10-46-00-335439,2603791,26,
2608924,2608982,2022-08-04_10-46-05-662307,2608987,58,
2614039,2614061,2022-08-04_10-46-10-868616,2614064,22,
2619198,2619223,2022-08-04_10-46-16-161708,2619226,25,
2624306,2624356,2022-08-04_10-46-21-429755,2624359,50,
2629436,2629461,2022-08-04_10-46-26-660374,2629466,25,
2634603,2634651,2022-08-04_10-46-31-979394,2634655,48,
2639715,2639740,2022-08-04_10-46-37-201712,2639743,25,
2644855,2644877,2022-08-04_10-46-42-471563,2644880,22,
2649966,2650040,2022-08-04_10-46-47-761750,2650043,74,
2655096,2655120,2022-08-04_10-46-52-972937,2655124,24,
2660195,2660219,2022-08-04_10-46-58-200364,2660222,24,
2665342,2665401,2022-08-04_10-47-03-516438,2665404,59,
2670502,2670529,2022-08-04_10-47-08-771969,2670532,27,
2675612,2675635,2022-08-04_10-47-14-010710,2675639,23,
2680760,2680787,2022-08-04_10-47-19-290154,2680792,27,
2685893,2685918,2022-08-04_10-47-24-551784,2685921,25,
2691067,2691090,2022-08-04_10-47-29-853716,2691094,23,
2696187,2696210,2022-08-04_10-47-35-104071,2696213,23,
2701304,2701375,2022-08-04_10-47-40-384898,2701380,71,
2706411,2706435,2022-08-04_10-47-45-590422,2706440,24,
2711529,2711553,2022-08-04_10-47-50-835929,2711556,24,
2716685,2716707,2022-08-04_10-47-56-123012,2716712,22,
2721823,2721847,2022-08-04_10-48-01-390860,2721850,24,
2726919,2726943,2022-08-04_10-48-06-617140,2726947,24,
2732057,2732082,2022-08-04_10-48-11-884538,2732085,25,
2737173,2737200,2022-08-04_10-48-17-137064,2737204,27,
2742378,2747481,2022-08-04_10-48-22-570902,2747484,5103,
2747485,2747507,2022-08-04_10-48-27-706622,2747511,22,
2752630,2752679,2022-08-04_10-48-33-004855,2752682,49,
2757738,2757792,2022-08-04_10-48-38-251116,2757796,54,
2762845,2762888,2022-08-04_10-48-43-459392,2762893,43,
2767947,2768062,2022-08-04_10-48-48-784629,2773105,115,
2773130,2773154,2022-08-04_10-48-54-001936,2773158,24,
2778219,2778248,2022-08-04_10-48-59-228650,2778252,29,
2783325,2783355,2022-08-04_10-49-04-460095,2783358,30,
2788427,2793532,2022-08-04_10-49-09-881448,2793535,5105,
2793535,2793561,2022-08-04_10-49-14-926198,2793564,26,
2798674,2798699,2022-08-04_10-49-20-196988,2798703,25,
2803845,2803867,2022-08-04_10-49-25-497128,2803871,22,
2809006,2809118,2022-08-04_10-49-30-875755,2814123,112,
2814142,2814204,2022-08-04_10-49-36-093571,2814207,62,
2819223,2819307,2022-08-04_10-49-41-318348,2819312,84,
2824369,2824394,2022-08-04_10-49-46-541287,2824397,25,
2829542,2829583,2022-08-04_10-49-51-858257,2829586,41,
2834650,2834677,2022-08-04_10-49-57-085678,2834680,27,
2839753,2839867,2022-08-04_10-50-02-410562,2844854,114,
2844867,2844892,2022-08-04_10-50-07-563039,2844895,25,
2850018,2850066,2022-08-04_10-50-12-859767,2850072,48,
2855284,2855357,2022-08-04_10-50-18-284695,2855363,73,
2860498,2860537,2022-08-04_10-50-23-601967,2860540,39,
2865607,2865631,2022-08-04_10-50-28-824736,2865634,24,
2870711,2870737,2022-08-04_10-50-34-061709,2870740,26,
2875813,2880917,2022-08-04_10-50-39-479230,2880922,5104,
2880922,2880965,2022-08-04_10-50-44-546707,2880969,43,
2886048,2886104,2022-08-04_10-50-49-816860,2886107,56,
2891155,2891194,2022-08-04_10-50-55-033793,2891198,39,
2896340,2896403,2022-08-04_10-51-00-368854,2896409,63,
2901442,2906575,2022-08-04_10-51-05-721727,2906580,5133,
2906580,2906604,2022-08-04_10-51-10-835365,2906608,24,
2911688,2911712,2022-08-04_10-51-16-070336,2911715,24,
2916806,2916892,2022-08-04_10-51-21-373146,2916898,86,
2921913,2921957,2022-08-04_10-51-26-578303,2921960,44,
2927012,2927034,2022-08-04_10-51-31-784543,2927037,22,
2932121,2932148,2022-08-04_10-51-37-025261,2932151,27,
2937229,2937264,2022-08-04_10-51-42-264365,2937270,35,
2942336,2942367,2022-08-04_10-51-47-500450,2942371,31,
2947445,2947470,2022-08-04_10-51-52-737359,2947473,25,
2952576,2952632,2022-08-04_10-51-58-025782,2952634,56,
2957686,2957721,2022-08-04_10-52-03-245410,2957724,35,
2962797,2962821,2022-08-04_10-52-08-476554,2962824,24,
2967902,2967997,2022-08-04_10-52-13-784794,2968000,95,
2973046,2978150,2022-08-04_10-52-19-584084,2978167,5104,
2978181,2978215,2022-08-04_10-52-24-252724,2978218,34,
2983266,2983292,2022-08-04_10-52-29-467166,2983296,26,
2988421,2988447,2022-08-04_10-52-34-748600,2988452,26,
2993532,2993557,2022-08-04_10-52-39-990180,2993560,25,
2998699,2998762,2022-08-04_10-52-45-330806,2998765,63,
3003810,3003873,2022-08-04_10-52-50-557519,3003879,63,
3008934,3008963,2022-08-04_10-52-55-781132,3008966,29,
3014039,3019140,2022-08-04_10-53-01-201554,3019143,5101,
3019143,3019167,2022-08-04_10-53-06-248174,3019171,24,
3024318,3024342,2022-08-04_10-53-11-551160,3024346,24,
3029423,3029451,2022-08-04_10-53-16-784561,3029461,28,
3034531,3034627,2022-08-04_10-53-22-091536,3034633,96,
3039691,3039720,2022-08-04_10-53-27-317386,3039724,29,
3044794,3044823,2022-08-04_10-53-32-551591,3044826,29,
3049915,3049939,2022-08-04_10-53-37-797303,3049942,24,
3055022,3055048,2022-08-04_10-53-43-037311,3055051,26,
3060131,3060156,2022-08-04_10-53-48-277282,3060158,25,
3065292,
3070429,3070452,2022-08-04_10-53-58-834377,3070456,23,
3075590,3075614,2022-08-04_10-54-04-129723,3075617,24,
3080747,3080773,2022-08-04_10-54-09-417401,3080776,26,
3085889,3085918,2022-08-04_10-54-14-690781,3085922,29,
3090997,3091024,2022-08-04_10-54-19-923646,3091028,27,
3096151,3096176,2022-08-04_10-54-25-207225,3096180,25,
3101289,3101312,2022-08-04_10-54-30-474761,3101316,23,
3106436,3106474,2022-08-04_10-54-35-762289,3106477,38,
3111598,3111620,2022-08-04_10-54-41-045160,3111624,22,
3116743,3116766,2022-08-04_10-54-46-321718,3116770,23,
3121930,3121955,2022-08-04_10-54-51-641444,3121958,25,
3127088,3127113,2022-08-04_10-54-56-924130,3127117,25,
3132248,3132271,2022-08-04_10-55-02-216905,3132275,23,
3137391,3137417,2022-08-04_10-55-07-491857,3137420,26,
3142522,3142549,2022-08-04_10-55-12-752058,3142552,27,
3147635,3147661,2022-08-04_10-55-17-997704,3147664,26,
3152742,3152774,2022-08-04_10-55-23-239010,3152778,32,
3157849,3157876,2022-08-04_10-55-28-469532,3157879,27,
3162997,3163021,2022-08-04_10-55-33-745404,3163024,24,
3168137,3168161,2022-08-04_10-55-39-017019,3168164,24,
3173238,3173264,2022-08-04_10-55-44-245805,3173268,26,
3178400,3178424,2022-08-04_10-55-49-540199,3178428,24,
3183552,3183580,2022-08-04_10-55-54-827101,3183583,28,
3188692,3188716,2022-08-04_10-56-00-090797,3188719,24,
3193802,3193829,2022-08-04_10-56-05-330219,3193833,27,
3198950,3198974,2022-08-04_10-56-10-608856,3198977,24,
3204086,3204110,2022-08-04_10-56-15-876904,3204113,24,
3209221,3209245,2022-08-04_10-56-21-140075,3209248,24,
3214369,3214393,2022-08-04_10-56-26-420608,3214396,24,
3219516,3219543,2022-08-04_10-56-31-700521,3219546,27,
3224632,3224656,2022-08-04_10-56-36-941231,3224660,24,
3229780,3229803,2022-08-04_10-56-42-218347,3229806,23,
3234907,3234932,2022-08-04_10-56-47-477207,3234935,25,
3240037,3240062,2022-08-04_10-56-52-741354,3240065,25,
3245144,3245167,2022-08-04_10-56-57-975257,3245171,23,
3250284,3250309,2022-08-04_10-57-03-244267,3250313,25,
3255416,3255440,2022-08-04_10-57-08-503092,3255443,24,
3260535,3260561,2022-08-04_10-57-13-754197,3260564,26,
3265672,3265702,2022-08-04_10-57-19-026071,3265705,30,
3270831,3270855,2022-08-04_10-57-24-309203,3270858,24,
3275938,3276011,2022-08-04_10-57-29-590295,3276014,73,
3281050,3281075,2022-08-04_10-57-34-786581,3281078,25,
3286157,3286181,2022-08-04_10-57-40-025918,3286185,24,
3291265,3291289,2022-08-04_10-57-45-263751,3291294,24,
3296388,3296412,2022-08-04_10-57-50-516590,3296416,24,
3301506,3301530,2022-08-04_10-57-55-763654,3301533,24,
3306676,3306701,2022-08-04_10-58-01-064626,3306704,25,
3311826,3311852,2022-08-04_10-58-06-345696,3311855,26,
3316932,3316958,2022-08-04_10-58-11-579289,3316962,26,
3322039,3322062,2022-08-04_10-58-16-814352,3322065,23,
3327182,3327206,2022-08-04_10-58-22-089969,3327209,24,
3332293,3332319,2022-08-04_10-58-27-329989,3332322,26,
3337438,3337462,2022-08-04_10-58-32-603886,3337465,24,
3342556,3342584,2022-08-04_10-58-37-851251,3342587,28,
3347667,3347691,2022-08-04_10-58-43-094810,3347694,24,
3352815,3352838,2022-08-04_10-58-48-370558,3352841,23,
3357924,3357951,2022-08-04_10-58-53-614810,3357954,27,
3363031,3363054,2022-08-04_10-58-58-847107,3363058,23,
3368141,3368164,2022-08-04_10-59-04-084599,3368168,23,
3373247,3373298,2022-08-04_10-59-09-334567,3373301,51,
3378356,3378382,2022-08-04_10-59-14-562249,3378385,26,
3383511,3383528,2022-08-04_10-59-19-845897,3383539,17,
3388618,3388641,2022-08-04_10-59-25-081841,3388644,23,
3393725,3393750,2022-08-04_10-59-30-318976,3393753,25,
3398835,3398859,2022-08-04_10-59-35-560510,3398863,24,
3403942,3403965,2022-08-04_10-59-40-793855,3403969,23,
3409049,3409073,2022-08-04_10-59-46-032849,3409076,24,
3414166,3414190,2022-08-04_10-59-51-280357,3414194,24,
3419274,3419299,2022-08-04_10-59-56-516616,3419303,25,
3424384,3424411,2022-08-04_11-00-01-756376,3424414,27,
3429489,3429513,2022-08-04_11-00-06-987618,3429516,24,
3434617,3434642,2022-08-04_11-00-12-244689,3434646,25,
3439725,3439747,2022-08-04_11-00-17-484241,3439751,22,
3444833,3444857,2022-08-04_11-00-22-721983,3444861,24,
3449990,3450015,2022-08-04_11-00-28-011586,3450018,25,
3455098,3455122,2022-08-04_11-00-33-247739,3455125,24,
3460240,3460267,2022-08-04_11-00-38-522803,3460270,27,
3465386,3465412,2022-08-04_11-00-43-795781,3465416,26,
3470494,3470522,2022-08-04_11-00-49-038070,3470525,28,
3475642,3475665,2022-08-04_11-00-54-314465,3475668,23,
3480781,3480805,2022-08-04_11-00-59-585090,3480808,24,
3485927,3485951,2022-08-04_11-01-04-861081,3485954,24,
3491061,3491084,2022-08-04_11-01-10-122767,3491087,23,
3496211,3496235,2022-08-04_11-01-15-403833,3496238,24,
3501352,3501378,2022-08-04_11-01-20-678198,3501381,26,
3506501,3506527,2022-08-04_11-01-25-955915,3506530,26,
3511637,3511661,2022-08-04_11-01-31-222481,3511665,24,
3516766,3516790,2022-08-04_11-01-36-481811,3516793,24,
3521886,3521916,2022-08-04_11-01-41-732425,3521920,30,
3527031,3527055,2022-08-04_11-01-47-005378,3527060,24,
