LocalTimestamp,EmotiBitTimestamp,PacketNumber,DataLength,TypeTag,ProtocolVersion,DataReliability,B%
1659621811.762355,118213.000,10363,1,B%,1,100,87
1659621812.760021,119186.000,10512,1,B%,1,100,87
1659621813.755636,120157.000,10678,1,B%,1,100,87
1659621814.755353,121132.000,10842,1,B%,1,100,87
1659621815.757120,122109.000,10992,1,B%,1,100,87
1659621816.752735,123080.000,11148,1,B%,1,100,87
1659621817.752452,124055.000,11297,1,B%,1,100,88
1659621818.751143,125029.000,11466,1,B%,1,100,88
1659621819.750860,126004.000,11601,1,B%,1,100,87
1659621820.746475,126975.000,11769,1,B%,1,100,88
1659621821.744141,127948.000,11908,1,B%,1,100,88
1659621822.742832,128922.000,12075,1,B%,1,100,87
1659621823.741524,129896.000,12223,1,B%,1,100,87
1659621824.738164,130868.000,12389,1,B%,1,100,87
1659621825.737881,131843.000,12556,1,B%,1,100,86
1659621826.734522,132815.000,12709,1,B%,1,100,87
1659621827.735264,133791.000,12861,1,B%,1,100,87
1659621828.731904,134763.000,13029,1,B%,1,100,87
1659621829.732646,135739.000,13185,1,B%,1,100,87
1659621830.729287,136711.000,13358,1,B%,1,100,87
1659621831.726953,137684.000,13509,1,B%,1,100,87
1659621832.724619,138657.000,13681,1,B%,1,100,87
1659621833.721259,139629.000,13833,1,B%,1,100,87
1659621834.720976,140604.000,14002,1,B%,1,100,88
1659621835.720692,141579.000,14110,1,B%,1,100,86
1659621836.716308,142550.000,14257,1,B%,1,100,86
1659621837.717050,143526.000,14428,1,B%,1,100,85
1659621838.715741,144500.000,14593,1,B%,1,100,86
1659621839.714432,145474.000,14741,1,B%,1,100,87
1659621840.710047,146445.000,14909,1,B%,1,100,86
1659621841.708739,147419.000,15056,1,B%,1,100,86
1659621842.707430,148393.000,15215,1,B%,1,100,87
1659621843.706121,149367.000,15382,1,B%,1,100,86
1659621844.702762,150339.000,15530,1,B%,1,100,86
1659621845.702479,151314.000,15694,1,B%,1,100,87
1659621846.701170,152288.000,15861,1,B%,1,100,87
1659621847.701912,153264.000,16019,1,B%,1,100,87
1659621848.697527,154235.000,16189,1,B%,1,100,88
1659621849.698269,155211.000,16364,1,B%,1,100,88
1659621850.695935,156184.000,16515,1,B%,1,100,87
1659621851.692576,157156.000,16682,1,B%,1,100,86
1659621852.691267,158130.000,16838,1,B%,1,100,86
1659621853.689958,159104.000,16998,1,B%,1,100,87
1659621854.687624,160077.000,17168,1,B%,1,100,87
1659621855.687341,161052.000,17322,1,B%,1,100,87
1659621856.683981,162024.000,17491,1,B%,1,100,86
1659621857.684723,163000.000,17640,1,B%,1,100,86
1659621858.683415,163974.000,17814,1,B%,1,100,87
1659621859.682106,164948.000,17965,1,B%,1,100,87
1659621860.677721,165919.000,18137,1,B%,1,100,87
1659621861.676413,166893.000,18302,1,B%,1,100,87
1659621862.675104,167867.000,18452,1,B%,1,100,87
1659621863.670719,168838.000,18625,1,B%,1,100,86
1659621864.669410,169812.000,18775,1,B%,1,100,86
1659621865.670152,170788.000,18940,1,B%,1,100,87
1659621866.667818,171761.000,19107,1,B%,1,100,88
1659621867.667535,172736.000,19258,1,B%,1,100,87
1659621868.662125,173706.000,19430,1,B%,1,100,87
1659621869.662867,174682.000,19580,1,B%,1,100,88
1659621870.660533,175655.000,19745,1,B%,1,100,87
1659621871.658199,176628.000,19899,1,B%,1,100,87
1659621872.654839,177600.000,20071,1,B%,1,100,87
1659621873.653531,178574.000,20226,1,B%,1,100,88
1659621874.650171,179546.000,20403,1,B%,1,100,87
1659621875.649888,180521.000,20557,1,B%,1,100,87
1659621876.648579,181495.000,20731,1,B%,1,100,88
1659621877.648296,182470.000,20900,1,B%,1,100,87
1659621878.645962,183443.000,21056,1,B%,1,100,87
1659621879.644653,184417.000,21234,1,B%,1,100,87
1659621880.641294,185389.000,21389,1,B%,1,100,86
1659621881.639985,186363.000,21555,1,B%,1,100,87
1659621882.638676,187337.000,21703,1,B%,1,100,87
1659621883.634291,188308.000,21869,1,B%,1,100,86
1659621884.632983,189282.000,22039,1,B%,1,100,87
1659621885.634750,190259.000,22190,1,B%,1,100,87
1659621886.631391,191231.000,22355,1,B%,1,100,87
1659621887.631107,192206.000,22505,1,B%,1,100,87
1659621888.628773,193179.000,22672,1,B%,1,100,86
1659621889.629515,194155.000,22822,1,B%,1,100,87
1659621890.627181,195128.000,22976,1,B%,1,100,86
1659621891.624847,196101.000,23129,1,B%,1,100,87
1659621892.622513,197074.000,23296,1,B%,1,100,87
1659621893.622230,198049.000,23447,1,B%,1,100,87
1659621894.618870,199021.000,23615,1,B%,1,100,87
1659621895.617561,199995.000,23772,1,B%,1,100,86
1659621896.615227,200968.000,23923,1,B%,1,100,86
1659621897.614944,201943.000,24090,1,B%,1,100,86
1659621898.613635,202917.000,24239,1,B%,1,100,86
1659621899.613352,203892.000,24406,1,B%,1,100,86
1659621900.609993,204864.000,24563,1,B%,1,100,86
1659621901.607658,205837.000,24714,1,B%,1,100,87
1659621902.606350,206811.000,24883,1,B%,1,100,87
1659621903.601965,207782.000,25032,1,B%,1,100,87
1659621904.600656,208756.000,25202,1,B%,1,100,87
1659621905.601398,209732.000,25357,1,B%,1,100,86
1659621906.597013,210703.000,25527,1,B%,1,100,88
1659621907.596730,211678.000,25694,1,B%,1,100,88
1659621908.595422,212652.000,25844,1,B%,1,100,87
1659621909.595138,213627.000,26011,1,B%,1,100,88
1659621910.591779,214599.000,26161,1,B%,1,100,87
1659621911.589445,215572.000,26334,1,B%,1,100,87
1659621912.589161,216547.000,26481,1,B%,1,100,87
1659621913.587852,217521.000,26647,1,B%,1,100,86
1659621914.583468,218492.000,26816,1,B%,1,100,86
1659621915.583184,219467.000,26965,1,B%,1,100,87
1659621916.581876,220441.000,27106,1,B%,1,100,87
1659621917.581592,221416.000,27276,1,B%,1,100,87
1659621918.577208,222387.000,27449,1,B%,1,100,87
1659621919.577950,223363.000,27600,1,B%,1,100,87
1659621920.575616,224336.000,27767,1,B%,1,100,87
1659621921.574307,225310.000,27906,1,B%,1,100,86
1659621922.571973,226283.000,28073,1,B%,1,100,86
1659621923.567588,227254.000,28223,1,B%,1,100,86
1659621924.567305,228229.000,28389,1,B%,1,100,87
1659621925.568047,229205.000,28556,1,B%,1,100,87
1659621926.564687,230177.000,28694,1,B%,1,100,87
1659621927.564404,231152.000,28866,1,B%,1,100,86
1659621928.562070,232125.000,29017,1,B%,1,100,86
1659621929.560761,233099.000,29187,1,B%,1,100,86
1659621930.557402,234071.000,29356,1,B%,1,100,86
1659621931.556093,235045.000,29505,1,B%,1,100,87
1659621932.552734,236017.000,29661,1,B%,1,100,87
1659621933.551425,236991.000,29830,1,B%,1,100,87
1659621934.548065,237963.000,29982,1,B%,1,100,87
1659621935.547782,238938.000,30147,1,B%,1,100,87
1659621936.544423,239910.000,30298,1,B%,1,100,88
1659621937.546190,240887.000,30451,1,B%,1,100,86
1659621938.541805,241858.000,30618,1,B%,1,100,87
1659621939.542547,242834.000,30768,1,B%,1,100,86
1659621940.540213,243807.000,30936,1,B%,1,100,86
1659621941.536854,244779.000,31086,1,B%,1,100,87
1659621942.534520,245752.000,31256,1,B%,1,100,86
1659621943.533211,246726.000,31404,1,B%,1,100,86
1659621944.530877,247699.000,31572,1,B%,1,100,86
1659621945.530594,248674.000,31741,1,B%,1,100,86
1659621946.527234,249646.000,31891,1,B%,1,100,86
1659621947.527976,250622.000,32044,1,B%,1,100,86
1659621948.527693,251597.000,32212,1,B%,1,100,86
1659621949.527410,252572.000,32381,1,B%,1,100,87
1659621950.523025,253543.000,32531,1,B%,1,100,87
1659621951.522741,254518.000,32698,1,B%,1,100,86
1659621952.521433,255492.000,32855,1,B%,1,100,86
1659621953.518073,256464.000,33013,1,B%,1,100,86
1659621954.516764,257438.000,33165,1,B%,1,100,86
1659621955.517507,258414.000,33332,1,B%,1,100,87
1659621956.515172,259387.000,33482,1,B%,1,100,87
1659621957.514889,260362.000,33650,1,B%,1,100,87
1659621958.510504,261333.000,33788,1,B%,1,100,87
1659621959.511246,262309.000,33956,1,B%,1,100,87
1659621960.509938,263283.000,34106,1,B%,1,100,86
1659621961.505553,264254.000,34270,1,B%,1,100,86
1659621962.503219,265227.000,34421,1,B%,1,100,86
1659621963.500885,266200.000,34578,1,B%,1,100,87
1659621964.498551,267173.000,34745,1,B%,1,100,86
1659621965.498267,268148.000,34898,1,B%,1,100,86
1659621966.494908,269120.000,35067,1,B%,1,100,86
1659621967.495650,270096.000,35218,1,B%,1,100,87
1659621968.494341,271070.000,35375,1,B%,1,100,86
1659621969.493032,272044.000,35542,1,B%,1,100,87
1659621970.489673,273016.000,35691,1,B%,1,100,86
1659621971.487339,273989.000,35857,1,B%,1,100,86
1659621972.486030,274963.000,36028,1,B%,1,100,86
1659621973.482671,275935.000,36177,1,B%,1,100,86
1659621974.481362,276909.000,36334,1,B%,1,100,86
1659621975.481079,277884.000,36501,1,B%,1,100,86
1659621976.477719,278856.000,36652,1,B%,1,100,86
1659621977.477436,279831.000,36819,1,B%,1,100,86
1659621978.473051,280802.000,36966,1,B%,1,100,87
1659621979.473793,281778.000,37126,1,B%,1,100,86
1659621980.470434,282750.000,37276,1,B%,1,100,86
1659621981.468100,283723.000,37448,1,B%,1,100,86
1659621982.466791,284697.000,37613,1,B%,1,100,86
1659621983.465482,285671.000,37764,1,B%,1,100,86
1659621984.462123,286643.000,37902,1,B%,1,100,86
1659621985.461840,287618.000,38066,1,B%,1,100,86
1659621986.460531,288592.000,38218,1,B%,1,100,86
1659621987.460248,289567.000,38384,1,B%,1,100,86
1659621988.458939,290541.000,38551,1,B%,1,100,86
1659621989.457630,291515.000,38709,1,B%,1,100,86
1659621990.454271,292487.000,38861,1,B%,1,100,86
1659621991.452962,293461.000,39009,1,B%,1,100,86
1659621992.451653,294435.000,39179,1,B%,1,100,86
1659621993.447268,295406.000,39344,1,B%,1,100,86
1659621994.445960,296380.000,39494,1,B%,1,100,86
1659621995.446702,297356.000,39650,1,B%,1,100,87
1659621996.442317,298327.000,39786,1,B%,1,100,86
1659621997.441008,299301.000,39953,1,B%,1,100,86
1659621998.439700,300275.000,40118,1,B%,1,100,85
1659621999.440442,301251.000,40273,1,B%,1,100,86
1659622000.438107,302224.000,40426,1,B%,1,100,86
1659622001.434748,303196.000,40581,1,B%,1,100,86
1659622002.433439,304170.000,40748,1,B%,1,100,86
1659622003.433156,305145.000,40897,1,B%,1,100,86
1659622004.430822,306118.000,41065,1,B%,1,100,86
1659622005.429513,307092.000,41203,1,B%,1,100,86
1659622006.427179,308065.000,41367,1,B%,1,100,84
1659622007.427921,309041.000,41518,1,B%,1,100,84
1659622008.424562,310013.000,41685,1,B%,1,100,83
1659622009.425304,310989.000,41832,1,B%,1,100,83
1659622010.422970,311962.000,42010,1,B%,1,100,83
1659622011.421661,312936.000,42144,1,B%,1,100,83
1659622012.419327,313909.000,42263,1,B%,1,100,83
1659622013.414942,314880.000,42416,1,B%,1,100,82
1659622014.413634,315854.000,42581,1,B%,1,100,82
1659622015.415401,316831.000,42734,1,B%,1,100,83
1659622016.412041,317803.000,42899,1,B%,1,100,83
1659622017.411758,318778.000,43049,1,B%,1,100,83
1659622018.409424,319751.000,43217,1,B%,1,100,83
1659622019.409141,320726.000,43384,1,B%,1,100,83
1659622020.405781,321698.000,43538,1,B%,1,100,82
1659622021.404473,322672.000,43695,1,B%,1,100,82
1659622022.402138,323645.000,43844,1,B%,1,100,83
1659622023.400830,324619.000,44010,1,B%,1,100,82
1659622024.397470,325591.000,44159,1,B%,1,100,82
1659622025.397187,326566.000,44324,1,B%,1,100,82
1659622026.394853,327539.000,44482,1,B%,1,100,82
1659622027.394570,328514.000,44630,1,B%,1,100,82
1659622028.391210,329486.000,44798,1,B%,1,100,83
1659622029.391952,330462.000,44965,1,B%,1,100,82
1659622030.388593,331434.000,45115,1,B%,1,100,82
1659622031.386259,332407.000,45284,1,B%,1,100,82
1659622032.383924,333380.000,45440,1,B%,1,100,82
1659622033.380565,334352.000,45592,1,B%,1,100,82
1659622034.379256,335326.000,45741,1,B%,1,100,82
1659622035.378973,336301.000,45906,1,B%,1,100,82
1659622036.376639,337274.000,46073,1,B%,1,100,82
1659622037.377381,338250.000,46216,1,B%,1,100,82
1659622038.376072,339224.000,46383,1,B%,1,100,82
1659622039.374764,340198.000,46533,1,B%,1,100,82
1659622040.372430,341171.000,46701,1,B%,1,100,82
1659622041.372146,342146.000,46868,1,B%,1,100,82
1659622042.369812,343119.000,47013,1,B%,1,100,82
1659622043.368503,344093.000,47186,1,B%,1,100,82
1659622044.365144,345065.000,47339,1,B%,1,100,82
1659622045.364861,346040.000,47506,1,B%,1,100,82
1659622046.362527,347013.000,47656,1,B%,1,100,82
1659622047.363269,347989.000,47812,1,B%,1,100,82
1659622048.357858,348959.000,47979,1,B%,1,100,82
1659622049.358600,349935.000,48129,1,B%,1,100,82
1659622050.357292,350909.000,48296,1,B%,1,100,82
1659622051.353932,351881.000,48446,1,B%,1,100,82
1659622052.350573,352853.000,48612,1,B%,1,100,82
1659622053.349264,353827.000,48766,1,B%,1,100,82
1659622054.346930,354800.000,48932,1,B%,1,100,82
1659622055.346647,355775.000,49083,1,B%,1,100,81
1659622056.342262,356746.000,49254,1,B%,1,100,82
1659622057.343004,357722.000,49403,1,B%,1,100,82
1659622058.342721,358697.000,49562,1,B%,1,100,82
1659622059.342437,359672.000,49727,1,B%,1,100,82
1659622060.338053,360643.000,49892,1,B%,1,100,81
1659622061.337769,361618.000,50042,1,B%,1,100,81
1659622062.336461,362592.000,50209,1,B%,1,100,82
1659622063.334126,363565.000,50371,1,B%,1,100,82
1659622064.331792,364538.000,50523,1,B%,1,100,82
1659622065.332534,365514.000,50690,1,B%,1,100,82
1659622066.330200,366487.000,50838,1,B%,1,100,82
1659622067.329917,367462.000,51004,1,B%,1,100,81
1659622068.325532,368433.000,51159,1,B%,1,100,81
1659622069.327300,369410.000,51308,1,B%,1,100,81
1659622070.325991,370384.000,51455,1,B%,1,100,81
1659622071.321606,371355.000,51621,1,B%,1,100,82
1659622072.319272,372328.000,51771,1,B%,1,100,82
1659622073.317963,373302.000,51937,1,B%,1,100,81
1659622074.315629,374275.000,52092,1,B%,1,100,81
1659622075.314321,375249.000,52259,1,B%,1,100,82
1659622076.310961,376221.000,52408,1,B%,1,100,81
1659622077.312728,377198.000,52577,1,B%,1,100,81
1659622078.311420,378172.000,52724,1,B%,1,100,81
1659622079.309086,379145.000,52879,1,B%,1,100,81
1659622080.305726,380117.000,53046,1,B%,1,100,81
1659622081.304418,381091.000,53211,1,B%,1,100,81
1659622082.302083,382064.000,53362,1,B%,1,100,81
1659622083.297699,383035.000,53529,1,B%,1,100,81
1659622084.296390,384009.000,53686,1,B%,1,100,81
1659622085.297132,384985.000,53839,1,B%,1,100,81
1659622086.293772,385957.000,54004,1,B%,1,100,81
1659622087.292464,386931.000,54153,1,B%,1,100,81
1659622088.288079,387902.000,54321,1,B%,1,100,81
1659622089.289846,388879.000,54488,1,B%,1,100,81
1659622090.286487,389851.000,54628,1,B%,1,100,81
1659622091.283128,390823.000,54794,1,B%,1,100,81
1659622092.280794,391796.000,54959,1,B%,1,100,81
1659622093.279485,392770.000,55112,1,B%,1,100,81
1659622094.276125,393742.000,55281,1,B%,1,100,81
1659622095.274817,394716.000,55434,1,B%,1,100,81
1659622096.273508,395690.000,55584,1,B%,1,100,81
1659622097.273225,396665.000,55750,1,B%,1,100,81
1659622098.271916,397639.000,55901,1,B%,1,100,81
1659622099.270607,398613.000,56067,1,B%,1,100,81
1659622100.268273,399586.000,56225,1,B%,1,100,81
1659622101.266964,400560.000,56392,1,B%,1,100,81
1659622102.266681,401535.000,56541,1,B%,1,100,81
1659622103.262296,402506.000,56707,1,B%,1,100,81
1659622104.259962,403479.000,56874,1,B%,1,100,81
1659622105.261730,404456.000,57030,1,B%,1,100,81
1659622106.258370,405428.000,57180,1,B%,1,100,81
1659622107.258087,406403.000,57347,1,B%,1,100,81
1659622108.255753,407376.000,57498,1,B%,1,100,80
1659622109.256495,408352.000,57664,1,B%,1,100,80
1659622110.253135,409324.000,57830,1,B%,1,100,80
1659622111.250801,410297.000,57971,1,B%,1,100,81
1659622112.249493,411271.000,58121,1,B%,1,100,81
1659622113.248184,412245.000,58287,1,B%,1,100,81
1659622114.244824,413217.000,58454,1,B%,1,100,81
1659622115.243516,414191.000,58608,1,B%,1,100,81
1659622116.242207,415165.000,58764,1,B%,1,100,81
1659622117.241924,416140.000,58931,1,B%,1,100,81
1659622118.239590,417113.000,59081,1,B%,1,100,81
1659622119.238281,418087.000,59246,1,B%,1,100,81
1659622120.234921,419059.000,59413,1,B%,1,100,81
1659622121.233613,420033.000,59553,1,B%,1,100,81
1659622122.231279,421006.000,59721,1,B%,1,100,81
1659622123.226894,421977.000,59888,1,B%,1,100,82
1659622124.225585,422951.000,60037,1,B%,1,100,82
1659622125.226327,423927.000,60204,1,B%,1,100,82
1659622126.221942,424898.000,60353,1,B%,1,100,83
1659622127.221659,425873.000,60510,1,B%,1,100,82
1659622128.219325,426846.000,60675,1,B%,1,100,81
1659622129.219042,427821.000,60824,1,B%,1,100,81
1659622130.215682,428793.000,60992,1,B%,1,100,81
1659622131.212323,429765.000,61142,1,B%,1,100,81
1659622132.211014,430739.000,61301,1,B%,1,100,81
1659622133.209706,431713.000,61450,1,B%,1,100,80
1659622134.206346,432685.000,61618,1,B%,1,100,81
1659622135.205037,433659.000,61785,1,B%,1,100,81
1659622136.202703,434632.000,61936,1,B%,1,100,81
1659622137.202420,435607.000,62074,1,B%,1,100,81
1659622138.198035,436578.000,62242,1,B%,1,100,80
1659622139.198777,437554.000,62394,1,B%,1,100,80
1659622140.196443,438527.000,62560,1,B%,1,100,80
1659622141.194109,439500.000,62710,1,B%,1,100,80
1659622142.191775,440473.000,62868,1,B%,1,100,80
1659622143.187390,441444.000,63016,1,B%,1,100,81
1659622144.186081,442418.000,63186,1,B%,1,100,80
1659622145.187849,443395.000,63353,1,B%,1,100,81
1659622146.184489,444367.000,63501,1,B%,1,100,80
1659622147.184206,445342.000,63671,1,B%,1,100,80
1659622148.182897,446316.000,63829,1,B%,1,100,80
1659622149.181589,447290.000,63979,1,B%,1,100,80
1659622150.178229,448262.000,64146,1,B%,1,100,80
1659622151.176921,449236.000,64313,1,B%,1,100,80
1659622152.175612,450210.000,64464,1,B%,1,100,80
1659622153.173278,451183.000,64619,1,B%,1,100,80
1659622154.169918,452155.000,64786,1,B%,1,100,80
1659622155.169635,453130.000,64937,1,B%,1,100,80
1659622156.167301,454103.000,65104,1,B%,1,100,80
1659622157.167018,455078.000,65253,1,B%,1,100,80
1659622158.163658,456050.000,65410,1,B%,1,100,80
1659622159.164400,457026.000,24,1,B%,1,100,80
1659622160.162066,457999.000,192,1,B%,1,100,80
1659622161.159732,458972.000,359,1,B%,1,100,80
1659622162.157398,459945.000,509,1,B%,1,100,80
1659622163.154039,460917.000,681,1,B%,1,100,80
1659622164.153755,461892.000,831,1,B%,1,100,80
1659622165.153472,462867.000,997,1,B%,1,100,80
1659622166.151138,463840.000,1164,1,B%,1,100,80
1659622167.151880,464816.000,1314,1,B%,1,100,80
1659622168.150571,465790.000,1481,1,B%,1,100,80
1659622169.149262,466764.000,1637,1,B%,1,100,79
1659622170.145903,467736.000,1804,1,B%,1,100,80
1659622171.145620,468711.000,1953,1,B%,1,100,80
1659622172.143286,469684.000,2121,1,B%,1,100,80
1659622173.141977,470658.000,2288,1,B%,1,100,80
1659622174.138618,471630.000,2444,1,B%,1,100,80
1659622175.138334,472605.000,2595,1,B%,1,100,80
1659622176.134975,473577.000,2760,1,B%,1,100,80
1659622177.136742,474554.000,2910,1,B%,1,100,80
1659622178.132357,475525.000,3079,1,B%,1,100,80
1659622179.133099,476501.000,3251,1,B%,1,100,80
1659622180.130765,477474.000,3402,1,B%,1,100,80
1659622181.128431,478447.000,3569,1,B%,1,100,80
1659622182.126097,479420.000,3717,1,B%,1,100,80
1659622183.124788,480394.000,3883,1,B%,1,100,80
1659622184.122454,481367.000,4040,1,B%,1,100,80
1659622185.123196,482343.000,4207,1,B%,1,100,80
1659622186.120862,483316.000,4356,1,B%,1,100,80
1659622187.121604,484292.000,4524,1,B%,1,100,80
1659622188.120296,485266.000,4691,1,B%,1,100,80
1659622189.120012,486241.000,4840,1,B%,1,100,80
1659622190.116653,487213.000,5020,1,B%,1,100,80
1659622191.115344,488187.000,5170,1,B%,1,100,80
1659622192.113010,489160.000,5337,1,B%,1,100,80
1659622193.111701,490134.000,5488,1,B%,1,100,80
1659622194.109367,491107.000,5655,1,B%,1,100,80
1659622195.109084,492082.000,5810,1,B%,1,100,80
1659622196.106750,493055.000,5977,1,B%,1,100,79
1659622197.107492,494031.000,6128,1,B%,1,100,79
1659622198.103107,495002.000,6295,1,B%,1,100,80
1659622199.103849,495978.000,6462,1,B%,1,100,80
1659622200.102540,496952.000,6617,1,B%,1,100,80
1659622201.100206,497925.000,6783,1,B%,1,100,79
1659622202.097872,498898.000,6934,1,B%,1,100,79
1659622203.095538,499871.000,7100,1,B%,1,100,79
1659622204.094229,500845.000,7267,1,B%,1,100,79
1659622205.094971,501821.000,7422,1,B%,1,100,80
1659622206.090587,502792.000,7589,1,B%,1,100,80
1659622207.091329,503768.000,7740,1,B%,1,100,79
1659622208.091045,504743.000,7907,1,B%,1,100,79
1659622209.090762,505718.000,8056,1,B%,1,100,79
1659622210.086377,506689.000,8208,1,B%,1,100,79
1659622211.085068,507663.000,8379,1,B%,1,100,79
1659622212.083760,508637.000,8546,1,B%,1,100,79
1659622213.079375,509608.000,8696,1,B%,1,100,79
1659622214.078066,510582.000,8863,1,B%,1,100,79
1659622215.078808,511558.000,9011,1,B%,1,100,79
1659622216.076474,512531.000,9186,1,B%,1,100,79
1659622217.076191,513506.000,9333,1,B%,1,100,79
1659622218.071806,514477.000,9501,1,B%,1,100,79
1659622219.072548,515453.000,9670,1,B%,1,100,79
1659622220.071239,516427.000,9825,1,B%,1,100,79
1659622221.068905,517400.000,9980,1,B%,1,100,79
1659622222.066571,518373.000,10154,1,B%,1,100,79
1659622223.065263,519347.000,10327,1,B%,1,100,79
1659622224.061903,520319.000,10480,1,B%,1,100,79
1659622225.061620,521294.000,10647,1,B%,1,100,79
1659622226.060311,522268.000,10802,1,B%,1,100,79
1659622227.061053,523244.000,10969,1,B%,1,100,79
1659622228.058719,524217.000,11118,1,B%,1,100,79
1659622229.057410,525191.000,11287,1,B%,1,100,79
1659622230.054051,526163.000,11442,1,B%,1,100,79
1659622231.052742,527137.000,11608,1,B%,1,100,79
1659622232.050408,528110.000,11770,1,B%,1,100,79
1659622233.047049,529082.000,11938,1,B%,1,100,79
1659622234.045740,530056.000,12088,1,B%,1,100,79
1659622235.045457,531031.000,12254,1,B%,1,100,79
1659622236.042097,532003.000,12421,1,B%,1,100,79
1659622237.041814,532978.000,12578,1,B%,1,100,78
1659622238.038454,533950.000,12727,1,B%,1,100,78
1659622239.039196,534926.000,12893,1,B%,1,100,78
1659622240.035837,535898.000,13062,1,B%,1,100,78
1659622241.033503,536871.000,13213,1,B%,1,100,79
1659622242.031169,537844.000,13385,1,B%,1,100,79
1659622243.028835,538817.000,13535,1,B%,1,100,79
1659622244.025475,539789.000,13702,1,B%,1,100,79
1659622245.025192,540764.000,13852,1,B%,1,100,79
1659622246.022858,541737.000,14006,1,B%,1,100,78
1659622247.021549,542711.000,14178,1,B%,1,100,78
1659622248.020241,543685.000,14328,1,B%,1,100,78
1659622249.018932,544659.000,14495,1,B%,1,100,78
1659622250.014547,545630.000,14645,1,B%,1,100,79
1659622251.012213,546603.000,14812,1,B%,1,100,78
1659622252.011930,547578.000,14978,1,B%,1,100,78
1659622253.007545,548549.000,15139,1,B%,1,100,78
1659622254.005211,549522.000,15291,1,B%,1,100,79
1659622255.005953,550498.000,15459,1,B%,1,100,79
1659622256.002593,551470.000,15626,1,B%,1,100,78
1659622257.002310,552445.000,15776,1,B%,1,100,78
1659622257.999976,553418.000,15933,1,B%,1,100,78
1659622259.000718,554394.000,16097,1,B%,1,100,78
1659622259.997359,555366.000,16264,1,B%,1,100,78
1659622260.995024,556339.000,16414,1,B%,1,100,78
1659622261.992690,557312.000,16581,1,B%,1,100,78
1659622262.991382,558286.000,16737,1,B%,1,100,78
1659622263.988022,559258.000,16904,1,B%,1,100,78
1659622264.986714,560232.000,17053,1,B%,1,100,78
1659622265.984380,561205.000,17221,1,B%,1,100,78
