LocalTimestamp,EmotiBitTimestamp,PacketNumber,DataLength,TypeTag,ProtocolVersion,DataReliability,EA
1659621768.114727,75644.500,3365,2,EA,1,100,0.030428
1659621768.181887,75710.000,3365,2,EA,1,100,0.030428
1659621768.249560,75776.000,3381,1,EA,1,100,0.030428
1659621768.315695,75840.500,3396,2,EA,1,100,0.030428
1659621768.381830,75905.000,3396,2,EA,1,100,0.030428
1659621768.448478,75970.000,3412,1,EA,1,100,0.030428
1659621768.515639,76035.500,3430,2,EA,1,100,0.030428
1659621768.582799,76101.000,3430,2,EA,1,100,0.030428
1659621768.648421,76165.000,3446,1,EA,1,100,0.030428
1659621768.715582,76230.500,3463,2,EA,1,100,0.030428
1659621768.782742,76296.000,3463,2,EA,1,100,0.030428
1659621768.849048,76360.667,3484,3,EA,1,100,0.030428
1659621768.915354,76425.333,3484,3,EA,1,100,0.030428
1659621768.981660,76490.000,3484,3,EA,1,100,0.030428
1659621769.048308,76555.000,3503,2,EA,1,100,0.030428
1659621769.114956,76620.000,3503,2,EA,1,100,0.030428
1659621769.182629,76686.000,3521,1,EA,1,100,0.030428
1659621769.248251,76750.000,3535,2,EA,1,100,0.030428
1659621769.313874,76814.000,3535,2,EA,1,100,0.030428
1659621769.381547,76880.000,3552,1,EA,1,100,0.030428
1659621769.448195,76945.000,3569,2,EA,1,100,0.030428
1659621769.514843,77010.000,3569,2,EA,1,100,0.030428
1659621769.580465,77074.000,3586,1,EA,1,100,0.030428
1659621769.647113,77139.000,3602,2,EA,1,100,0.030428
1659621769.713760,77204.000,3602,2,EA,1,100,0.030428
1659621769.781434,77270.000,3617,1,EA,1,100,0.030428
1659621769.847056,77334.000,3635,2,EA,1,100,0.030428
1659621769.912678,77398.000,3635,2,EA,1,100,0.030428
1659621769.979326,77463.000,3652,2,EA,1,100,0.030428
1659621770.045974,77528.000,3652,2,EA,1,100,0.030428
1659621770.113647,77594.000,3668,1,EA,1,100,0.030428
1659621770.179782,77658.500,3684,2,EA,1,100,0.030428
1659621770.245917,77723.000,3684,2,EA,1,100,0.030428
1659621770.310514,77786.000,3700,1,EA,1,100,0.030428
1659621770.377162,77851.000,3717,2,EA,1,100,0.030428
1659621770.443810,77916.000,3717,2,EA,1,100,0.030428
1659621770.510458,77981.000,3734,1,EA,1,100,0.030428
1659621770.577618,78046.500,3751,2,EA,1,100,0.030428
1659621770.644779,78112.000,3751,2,EA,1,100,0.030428
1659621770.711426,78177.000,3765,1,EA,1,100,0.030428
1659621770.777561,78241.500,3783,2,EA,1,100,0.030428
1659621770.843697,78306.000,3783,2,EA,1,100,0.030428
1659621770.910857,78371.500,3800,2,EA,1,100,0.030428
1659621770.978018,78437.000,3800,2,EA,1,100,0.030428
1659621771.046716,78504.000,3817,1,EA,1,100,0.030428
1659621771.112338,78568.000,3833,2,EA,1,100,0.030428
1659621771.177961,78632.000,3833,2,EA,1,100,0.030428
1659621771.243583,78696.000,3849,1,EA,1,100,0.030428
1659621771.309206,78760.000,3865,2,EA,1,100,0.030428
1659621771.374828,78824.000,3865,2,EA,1,100,0.030428
1659621771.442501,78890.000,3882,1,EA,1,100,0.030428
1659621771.508636,78954.500,3899,2,EA,1,100,0.030428
1659621771.574771,79019.000,3899,2,EA,1,100,0.030428
1659621771.641419,79084.000,3914,2,EA,1,100,0.030428
1659621771.708067,79149.000,3914,2,EA,1,100,0.030428
1659621771.774715,79214.000,3930,1,EA,1,100,0.030428
1659621771.842388,79280.000,3948,2,EA,1,100,0.030428
1659621771.910061,79346.000,3948,2,EA,1,100,0.030428
1659621771.976709,79411.000,3967,1,EA,1,100,0.030428
1659621772.042844,79475.500,3983,2,EA,1,100,0.030428
1659621772.108979,79540.000,3983,2,EA,1,100,0.030428
1659621772.175627,79605.000,3999,1,EA,1,100,0.030428
1659621772.241762,79669.500,4016,2,EA,1,100,0.030428
1659621772.307897,79734.000,4016,2,EA,1,100,0.030428
1659621772.375570,79800.000,4032,1,EA,1,100,0.030428
1659621772.441705,79864.500,4050,2,EA,1,100,0.030428
1659621772.507840,79929.000,4050,2,EA,1,100,0.030428
1659621772.573463,79993.000,4064,2,EA,1,100,0.030428
1659621772.639085,80057.000,4064,2,EA,1,100,0.030428
1659621772.705733,80122.000,4081,1,EA,1,100,0.030428
1659621772.772893,80187.500,4098,2,EA,1,100,0.030428
1659621772.840054,80253.000,4098,2,EA,1,100,0.030428
1659621772.906702,80318.000,4116,1,EA,1,100,0.030428
1659621772.973349,80383.000,4132,2,EA,1,100,0.030428
1659621773.039997,80448.000,4132,2,EA,1,100,0.030428
1659621773.107670,80514.000,4147,1,EA,1,100,0.030428
1659621773.173805,80578.500,4164,2,EA,1,100,0.030428
1659621773.239940,80643.000,4164,2,EA,1,100,0.030428
1659621773.306076,80707.500,4181,2,EA,1,100,0.030428
1659621773.372211,80772.000,4181,2,EA,1,100,0.030428
1659621773.439884,80838.000,4197,1,EA,1,100,0.030428
1659621773.506019,80902.500,4213,2,EA,1,100,0.030428
1659621773.572154,80967.000,4213,2,EA,1,100,0.030428
1659621773.636751,81030.000,4229,1,EA,1,100,0.030428
1659621773.703912,81095.500,4246,2,EA,1,100,0.030428
1659621773.771072,81161.000,4246,2,EA,1,100,0.030428
1659621773.837720,81226.000,4263,1,EA,1,100,0.030428
1659621773.904880,81291.500,4281,2,EA,1,100,0.030428
1659621773.972041,81357.000,4281,2,EA,1,100,0.030428
1659621774.039714,81423.000,4295,1,EA,1,100,0.030428
1659621774.105678,81487.333,4318,3,EA,1,100,0.030428
1659621774.171642,81551.667,4318,3,EA,1,100,0.030428
1659621774.237607,81616.000,4318,3,EA,1,100,0.030428
1659621774.305792,81682.500,4334,2,EA,1,100,0.030428
1659621774.373978,81749.000,4334,2,EA,1,100,0.030428
1659621774.437550,81811.000,4351,1,EA,1,100,0.030428
1659621774.503685,81875.500,4368,2,EA,1,100,0.030428
1659621774.569820,81940.000,4368,2,EA,1,100,0.030428
1659621774.638518,82007.000,4385,1,EA,1,100,0.030428
1659621774.704654,82071.500,4401,2,EA,1,100,0.030428
1659621774.770789,82136.000,4401,2,EA,1,100,0.030428
1659621774.835386,82199.000,4417,1,EA,1,100,0.030428
1659621774.903572,82265.500,4434,2,EA,1,100,0.030428
1659621774.971757,82332.000,4434,2,EA,1,100,0.030428
1659621775.037892,82396.500,4451,2,EA,1,100,0.030428
1659621775.104028,82461.000,4451,2,EA,1,100,0.030428
1659621775.170675,82526.000,4468,1,EA,1,100,0.030428
1659621775.237836,82591.500,4483,2,EA,1,100,0.030428
1659621775.304996,82657.000,4483,2,EA,1,100,0.030428
1659621775.370619,82721.000,4499,1,EA,1,100,0.030428
1659621775.436241,82785.000,4517,2,EA,1,100,0.030428
1659621775.501863,82849.000,4517,2,EA,1,100,0.030428
1659621775.570562,82916.000,4533,1,EA,1,100,0.030428
1659621775.636697,82980.500,4550,2,EA,1,100,0.030428
1659621775.702832,83045.000,4550,2,EA,1,100,0.030428
1659621775.767429,83108.000,4564,1,EA,1,100,0.030428
1659621775.834077,83173.000,4583,2,EA,1,100,0.030428
1659621775.900725,83238.000,4583,2,EA,1,100,0.030428
1659621775.967373,83303.000,4599,2,EA,1,100,0.030428
1659621776.034020,83368.000,4599,2,EA,1,100,0.030428
1659621776.100668,83433.000,4616,1,EA,1,100,0.030428
1659621776.167829,83498.500,4631,2,EA,1,100,0.030428
1659621776.234989,83564.000,4631,2,EA,1,100,0.030428
1659621776.301637,83629.000,4648,1,EA,1,100,0.030428
1659621776.368284,83694.000,4664,2,EA,1,100,0.030428
1659621776.434932,83759.000,4664,2,EA,1,100,0.030428
1659621776.502605,83825.000,4682,1,EA,1,100,0.030428
1659621776.568741,83889.500,4698,2,EA,1,100,0.030428
1659621776.634876,83954.000,4698,2,EA,1,100,0.030428
1659621776.698447,84016.000,4713,1,EA,1,100,0.030428
1659621776.765608,84081.500,4730,2,EA,1,100,0.030428
1659621776.832768,84147.000,4730,2,EA,1,100,0.030428
1659621776.898391,84211.000,4748,2,EA,1,100,0.030428
1659621776.964013,84275.000,4748,2,EA,1,100,0.030428
1659621777.032712,84342.000,4764,1,EA,1,100,0.030428
1659621777.098847,84406.500,4780,2,EA,1,100,0.030428
1659621777.164982,84471.000,4780,2,EA,1,100,0.030428
1659621777.231630,84536.000,4796,1,EA,1,100,0.030428
1659621777.298277,84601.000,4813,2,EA,1,100,0.030428
1659621777.364925,84666.000,4813,2,EA,1,100,0.030428
1659621777.431573,84731.000,4829,1,EA,1,100,0.030428
1659621777.497708,84795.500,4847,2,EA,1,100,0.030428
1659621777.563843,84860.000,4847,2,EA,1,100,0.030428
1659621777.631516,84926.000,4861,1,EA,1,100,0.030428
1659621777.698164,84991.000,4878,2,EA,1,100,0.030428
1659621777.764812,85056.000,4878,2,EA,1,100,0.030428
1659621777.830947,85120.500,4895,2,EA,1,100,0.030428
1659621777.897082,85185.000,4895,2,EA,1,100,0.030428
1659621777.964755,85251.000,4913,1,EA,1,100,0.030428
1659621778.031403,85316.000,4927,2,EA,1,100,0.030428
1659621778.098051,85381.000,4927,2,EA,1,100,0.030428
1659621778.161623,85443.000,4945,1,EA,1,100,0.030428
1659621778.229295,85509.000,4961,2,EA,1,100,0.030428
1659621778.296969,85575.000,4961,2,EA,1,100,0.030428
1659621778.362591,85639.000,4978,1,EA,1,100,0.030428
1659621778.428726,85703.500,4995,2,EA,1,100,0.030427
1659621778.494861,85768.000,4995,2,EA,1,100,0.030427
1659621778.562534,85834.000,5010,1,EA,1,100,0.030428
1659621778.629695,85899.500,5026,2,EA,1,100,0.030428
1659621778.696855,85965.000,5026,2,EA,1,100,0.030428
1659621778.762478,86029.000,5044,2,EA,1,100,0.030428
1659621778.828100,86093.000,5044,2,EA,1,100,0.030428
1659621778.896799,86160.000,5061,1,EA,1,100,0.030428
1659621778.963446,86225.000,5077,2,EA,1,100,0.030428
1659621779.030094,86290.000,5077,2,EA,1,100,0.030428
1659621779.093666,86352.000,5092,1,EA,1,100,0.030428
1659621779.160314,86417.000,5110,2,EA,1,100,0.030428
1659621779.226961,86482.000,5110,2,EA,1,100,0.030427
1659621779.294635,86548.000,5126,1,EA,1,100,0.030428
1659621779.360770,86612.500,5148,2,EA,1,100,0.030428
1659621779.426905,86677.000,5148,2,EA,1,100,0.030428
1659621779.494578,86743.000,5163,2,EA,1,100,0.030428
1659621779.562251,86809.000,5163,2,EA,1,100,0.030428
1659621779.628899,86874.000,5180,1,EA,1,100,0.030428
1659621779.695547,86939.000,5196,2,EA,1,100,0.030428
1659621779.762194,87004.000,5196,2,EA,1,100,0.030428
1659621779.829868,87070.000,5214,1,EA,1,100,0.030428
1659621779.896515,87135.000,5231,2,EA,1,100,0.030428
1659621779.963163,87200.000,5231,2,EA,1,100,0.030428
1659621780.026735,87262.000,5246,1,EA,1,100,0.030428
1659621780.093383,87327.000,5263,2,EA,1,100,0.030428
1659621780.160030,87392.000,5263,2,EA,1,100,0.030428
1659621780.225653,87456.000,5280,2,EA,1,100,0.030428
1659621780.291275,87520.000,5280,2,EA,1,100,0.030428
1659621780.358948,87586.000,5296,1,EA,1,100,0.030428
1659621780.425596,87651.000,5313,2,EA,1,100,0.030428
1659621780.492244,87716.000,5313,2,EA,1,100,0.030428
1659621780.559917,87782.000,5328,1,EA,1,100,0.030428
1659621780.626565,87847.000,5345,2,EA,1,100,0.030428
1659621780.693213,87912.000,5345,2,EA,1,100,0.030428
1659621780.760886,87978.000,5361,1,EA,1,100,0.030428
1659621780.827021,88042.500,5380,2,EA,1,100,0.030428
1659621780.893156,88107.000,5380,2,EA,1,100,0.030428
1659621780.959804,88172.000,5394,1,EA,1,100,0.030428
1659621781.026451,88237.000,5411,2,EA,1,100,0.030428
1659621781.093099,88302.000,5411,2,EA,1,100,0.030428
1659621781.158722,88366.000,5428,2,EA,1,100,0.030427
1659621781.224344,88430.000,5428,2,EA,1,100,0.030428
1659621781.292017,88496.000,5445,1,EA,1,100,0.030427
1659621781.358665,88561.000,5460,2,EA,1,100,0.030428
1659621781.425313,88626.000,5460,2,EA,1,100,0.030428
1659621781.489910,88689.000,5477,1,EA,1,100,0.030428
1659621781.557070,88754.500,5493,2,EA,1,100,0.030428
1659621781.624231,88820.000,5493,2,EA,1,100,0.030428
1659621781.690878,88885.000,5510,1,EA,1,100,0.030428
1659621781.757014,88949.500,5527,2,EA,1,100,0.030428
1659621781.823149,89014.000,5527,2,EA,1,100,0.030428
1659621781.890309,89079.500,5543,2,EA,1,100,0.030428
1659621781.957470,89145.000,5543,2,EA,1,100,0.030428
1659621782.025143,89211.000,5559,1,EA,1,100,0.030428
1659621782.090765,89275.000,5577,2,EA,1,100,0.030428
1659621782.156388,89339.000,5577,2,EA,1,100,0.030428
1659621782.224061,89405.000,5593,1,EA,1,100,0.030428
1659621782.290709,89470.000,5609,2,EA,1,100,0.030428
1659621782.357356,89535.000,5609,2,EA,1,100,0.030428
1659621782.420928,89597.000,5624,1,EA,1,100,0.030428
1659621782.487063,89661.500,5642,2,EA,1,100,0.030428
1659621782.553198,89726.000,5642,2,EA,1,100,0.030428
1659621782.621897,89793.000,5658,1,EA,1,100,0.030428
1659621782.688545,89858.000,5675,2,EA,1,100,0.030428
1659621782.755192,89923.000,5675,2,EA,1,100,0.030428
1659621782.822353,89988.500,5690,2,EA,1,100,0.030428
1659621782.889513,90054.000,5690,2,EA,1,100,0.030428
1659621782.956161,90119.000,5708,1,EA,1,100,0.030428
1659621783.022296,90183.500,5724,2,EA,1,100,0.030428
1659621783.088431,90248.000,5724,2,EA,1,100,0.030427
1659621783.155079,90313.000,5742,1,EA,1,100,0.030428
1659621783.222239,90378.500,5757,2,EA,1,100,0.030428
1659621783.289400,90444.000,5757,2,EA,1,100,0.030427
1659621783.352972,90506.000,5773,1,EA,1,100,0.030427
1659621783.420303,90571.667,5790,3,EA,1,100,0.030428
1659621783.487634,90637.333,5790,3,EA,1,100,0.030428
1659621783.554965,90703.000,5790,3,EA,1,100,0.030428
1659621783.619563,90766.000,5807,1,EA,1,100,0.030428
1659621783.685185,90830.000,5823,2,EA,1,100,0.030428
