LocalTimestamp,EmotiBitTimestamp,PacketNumber,DataLength,TypeTag,ProtocolVersion,DataReliability,T1
1659621759.114713,66867.000,1941,1,T1,1,100,27.297
1659621759.245958,66995.000,1957,1,T1,1,100,27.200
1659621759.381305,67127.000,1974,1,T1,1,100,27.335
1659621759.513575,67256.000,2007,1,T1,1,100,27.358
1659621759.648921,67388.000,2022,1,T1,1,100,27.190
1659621759.781191,67517.000,2039,1,T1,1,100,27.295
1659621759.914487,67647.000,2056,1,T1,1,100,27.269
1659621760.046757,67776.000,2088,1,T1,1,100,27.294
1659621760.180053,67906.000,2106,1,T1,1,100,27.340
1659621760.313348,68036.000,2122,1,T1,1,100,27.324
1659621760.445618,68165.000,2155,1,T1,1,100,27.353
1659621760.579939,68296.000,2171,1,T1,1,100,27.259
1659621760.712209,68425.000,2187,1,T1,1,100,27.254
1659621760.846530,68556.000,2205,1,T1,1,100,27.323
1659621760.977775,68684.000,2238,1,T1,1,100,27.281
1659621761.111071,68814.000,2253,1,T1,1,100,27.193
1659621761.245392,68945.000,2271,1,T1,1,100,27.296
1659621761.376636,69073.000,2287,1,T1,1,100,27.305
1659621761.510957,69204.000,2319,1,T1,1,100,27.274
1659621761.643228,69333.000,2336,1,T1,1,100,27.331
1659621761.776523,69463.000,2352,1,T1,1,100,27.321
1659621761.909819,69593.000,2386,1,T1,1,100,27.351
1659621762.043114,69723.000,2402,1,T1,1,100,27.365
1659621762.176410,69853.000,2419,1,T1,1,100,27.406
1659621762.309705,69983.000,2436,1,T1,1,100,27.318
1659621762.443001,70113.000,2468,1,T1,1,100,27.279
1659621762.574246,70241.000,2484,1,T1,1,100,27.298
1659621762.708566,70372.000,2501,1,T1,1,100,27.271
1659621762.840837,70501.000,2534,1,T1,1,100,27.365
1659621762.975158,70632.000,2550,1,T1,1,100,27.406
1659621763.108453,70762.000,2567,1,T1,1,100,27.353
1659621763.240723,70891.000,2584,1,T1,1,100,27.295
1659621763.374019,71021.000,2616,1,T1,1,100,27.340
1659621763.506289,71150.000,2633,1,T1,1,100,27.324
1659621763.639585,71280.000,2654,1,T1,1,100,27.318
1659621763.770829,71408.000,2671,1,T1,1,100,27.315
1659621763.904125,71538.000,2688,1,T1,1,100,27.349
1659621764.037421,71668.000,2720,1,T1,1,100,27.399
1659621764.171741,71799.000,2738,1,T1,1,100,27.279
1659621764.305037,71929.000,2754,1,T1,1,100,27.298
1659621764.437307,72058.000,2786,1,T1,1,100,27.235
1659621764.572654,72190.000,2803,1,T1,1,100,27.244
1659621764.703898,72318.000,2819,1,T1,1,100,27.354
1659621764.837194,72448.000,2836,1,T1,1,100,27.259
1659621764.969464,72577.000,2869,1,T1,1,100,27.254
1659621765.102760,72707.000,2885,1,T1,1,100,27.323
1659621765.237081,72838.000,2903,1,T1,1,100,27.246
1659621765.370376,72968.000,2935,1,T1,1,100,27.248
1659621765.504697,73099.000,2951,1,T1,1,100,27.356
1659621765.636967,73228.000,2968,1,T1,1,100,27.260
1659621765.769238,73357.000,2984,1,T1,1,100,27.290
1659621765.901508,73486.000,3017,1,T1,1,100,27.338
1659621766.035829,73617.000,3034,1,T1,1,100,27.430
1659621766.169124,73747.000,3051,1,T1,1,100,27.328
1659621766.302420,73877.000,3083,1,T1,1,100,27.319
1659621766.436741,74008.000,3099,1,T1,1,100,27.422
1659621766.567986,74136.000,3116,1,T1,1,100,27.324
1659621766.701281,74266.000,3133,1,T1,1,100,27.247
1659621766.833551,74395.000,3165,1,T1,1,100,27.249
1659621766.966847,74525.000,3182,1,T1,1,100,27.320
1659621767.099117,74654.000,3199,1,T1,1,100,27.351
1659621767.232413,74784.000,3216,1,T1,1,100,27.329
1659621767.366733,74915.000,3249,1,T1,1,100,27.355
1659621767.500029,75045.000,3267,1,T1,1,100,27.331
1659621767.633324,75175.000,3283,1,T1,1,100,27.285
1659621767.764569,75303.000,3300,1,T1,1,100,27.407
1659621767.899916,75435.000,3333,1,T1,1,100,27.282
1659621768.032186,75564.000,3349,1,T1,1,100,27.264
1659621768.165481,75694.000,3367,1,T1,1,100,27.327
1659621768.298777,75824.000,3398,1,T1,1,100,27.319
1659621768.431047,75953.000,3414,1,T1,1,100,27.280
1659621768.565368,76084.000,3432,1,T1,1,100,27.405
1659621768.697638,76213.000,3448,1,T1,1,100,27.352
1659621768.831446,76343.500,3486,2,T1,1,100,27.330
1659621768.965255,76474.000,3486,2,T1,1,100,27.320
1659621769.098550,76604.000,3505,1,T1,1,100,27.422
1659621769.230820,76733.000,3537,1,T1,1,100,27.324
1659621769.364116,76863.000,3554,1,T1,1,100,27.389
1659621769.497411,76993.000,3571,1,T1,1,100,27.452
1659621769.629682,77122.000,3588,1,T1,1,100,27.373
1659621769.764003,77253.000,3619,1,T1,1,100,27.268
1659621769.895247,77381.000,3637,1,T1,1,100,27.435
1659621770.028543,77511.000,3654,1,T1,1,100,27.436
1659621770.161839,77641.000,3686,1,T1,1,100,27.437
1659621770.294109,77770.000,3702,1,T1,1,100,27.508
1659621770.427404,77900.000,3719,1,T1,1,100,27.539
1659621770.559675,78029.000,3736,1,T1,1,100,27.411
1659621770.693995,78160.000,3767,1,T1,1,100,27.426
1659621770.826266,78289.000,3785,1,T1,1,100,27.539
1659621770.960587,78420.000,3802,1,T1,1,100,27.410
1659621771.092857,78549.000,3835,1,T1,1,100,27.497
1659621771.227178,78680.000,3851,1,T1,1,100,27.463
1659621771.359448,78809.000,3867,1,T1,1,100,27.413
1659621771.491718,78938.000,3884,1,T1,1,100,27.356
1659621771.625014,79068.000,3916,1,T1,1,100,27.438
1659621771.757284,79197.000,3932,1,T1,1,100,27.473
1659621771.892630,79329.000,3950,1,T1,1,100,27.453
1659621772.024900,79458.000,3985,1,T1,1,100,27.480
1659621772.158196,79588.000,4001,1,T1,1,100,27.491
1659621772.292517,79719.000,4018,1,T1,1,100,27.425
1659621772.423762,79847.000,4034,1,T1,1,100,27.397
1659621772.556032,79976.000,4066,1,T1,1,100,27.526
1659621772.688302,80105.000,4083,1,T1,1,100,27.405
1659621772.822623,80236.000,4100,1,T1,1,100,27.423
1659621772.955918,80366.000,4118,1,T1,1,100,27.467
1659621773.090239,80497.000,4149,1,T1,1,100,27.450
1659621773.222510,80626.000,4166,1,T1,1,100,27.478
1659621773.354780,80755.000,4183,1,T1,1,100,27.455
1659621773.489101,80886.000,4215,1,T1,1,100,27.516
1659621773.620346,81014.000,4231,1,T1,1,100,27.436
1659621773.754666,81145.000,4248,1,T1,1,100,27.437
1659621773.886937,81274.000,4265,1,T1,1,100,27.544
1659621774.022283,81406.000,4297,1,T1,1,100,27.519
1659621774.154553,81535.000,4320,1,T1,1,100,27.508
1659621774.287849,81665.000,4336,1,T1,1,100,27.574
1659621774.421144,81795.000,4353,1,T1,1,100,27.426
1659621774.553414,81924.000,4370,1,T1,1,100,27.503
1659621774.686710,82054.000,4387,1,T1,1,100,27.537
1659621774.820005,82184.000,4419,1,T1,1,100,27.481
1659621774.954326,82315.000,4436,1,T1,1,100,27.456
1659621775.086596,82444.000,4453,1,T1,1,100,27.516
1659621775.220917,82575.000,4485,1,T1,1,100,27.507
1659621775.353188,82704.000,4501,1,T1,1,100,27.539
1659621775.484432,82832.000,4519,1,T1,1,100,27.552
1659621775.619779,82964.000,4535,1,T1,1,100,27.629
1659621775.751024,83092.000,4566,1,T1,1,100,27.627
1659621775.884319,83222.000,4585,1,T1,1,100,27.555
1659621776.016589,83351.000,4601,1,T1,1,100,27.453
1659621776.150910,83482.000,4633,1,T1,1,100,27.480
1659621776.284206,83612.000,4650,1,T1,1,100,27.456
1659621776.417501,83742.000,4666,1,T1,1,100,27.481
1659621776.550797,83872.000,4684,1,T1,1,100,27.456
1659621776.681016,83999.000,4715,1,T1,1,100,27.517
1659621776.816363,84131.000,4732,1,T1,1,100,27.507
1659621776.948633,84260.000,4750,1,T1,1,100,27.503
1659621777.081928,84390.000,4782,1,T1,1,100,27.643
1659621777.214199,84519.000,4798,1,T1,1,100,27.597
1659621777.347494,84649.000,4815,1,T1,1,100,27.578
1659621777.480790,84779.000,4831,1,T1,1,100,27.498
1659621777.614085,84909.000,4863,1,T1,1,100,27.570
1659621777.748406,85040.000,4880,1,T1,1,100,27.601
1659621777.880677,85169.000,4897,1,T1,1,100,27.508
1659621778.013972,85299.000,4929,1,T1,1,100,27.539
1659621778.146242,85428.000,4947,1,T1,1,100,27.623
1659621778.279538,85558.000,4963,1,T1,1,100,27.589
1659621778.411808,85687.000,4980,1,T1,1,100,27.538
1659621778.545104,85817.000,5012,1,T1,1,100,27.552
1659621778.679424,85948.000,5028,1,T1,1,100,27.593
1659621778.810669,86076.000,5046,1,T1,1,100,27.647
1659621778.946015,86208.000,5079,1,T1,1,100,27.634
1659621779.078286,86337.000,5094,1,T1,1,100,27.665
1659621779.210556,86466.000,5112,1,T1,1,100,27.571
1659621779.343851,86596.000,5128,1,T1,1,100,27.602
1659621779.477147,86726.000,5165,1,T1,1,100,27.579
1659621779.611468,86857.000,5182,1,T1,1,100,27.534
1659621779.744763,86987.000,5198,1,T1,1,100,27.621
1659621779.879084,87118.000,5216,1,T1,1,100,27.659
1659621780.009304,87245.000,5248,1,T1,1,100,27.640
1659621780.143625,87376.000,5265,1,T1,1,100,27.631
1659621780.275895,87505.000,5282,1,T1,1,100,27.663
1659621780.408165,87634.000,5315,1,T1,1,100,27.712
1659621780.542486,87765.000,5330,1,T1,1,100,27.627
1659621780.675781,87895.000,5347,1,T1,1,100,27.661
1659621780.811128,88027.000,5363,1,T1,1,100,27.676
1659621780.942373,88155.000,5396,1,T1,1,100,27.541
1659621781.076694,88286.000,5413,1,T1,1,100,27.624
1659621781.208964,88415.000,5430,1,T1,1,100,27.660
1659621781.340209,88543.000,5462,1,T1,1,100,27.640
1659621781.473504,88673.000,5479,1,T1,1,100,27.596
1659621781.606800,88803.000,5495,1,T1,1,100,27.648
1659621781.740095,88933.000,5512,1,T1,1,100,27.635
1659621781.873391,89063.000,5545,1,T1,1,100,27.629
1659621782.007712,89194.000,5561,1,T1,1,100,27.733
1659621782.138957,89322.000,5579,1,T1,1,100,27.672
1659621782.273278,89453.000,5611,1,T1,1,100,27.716
1659621782.405548,89582.000,5626,1,T1,1,100,27.771
1659621782.536793,89710.000,5644,1,T1,1,100,27.865
1659621782.672139,89842.000,5660,1,T1,1,100,27.764
1659621782.804409,89971.000,5692,1,T1,1,100,27.473
1659621782.938730,90102.000,5710,1,T1,1,100,27.524
1659621783.071000,90231.000,5726,1,T1,1,100,27.617
1659621783.204296,90361.000,5759,1,T1,1,100,27.480
1659621783.336566,90490.000,5775,1,T1,1,100,27.420
1659621783.469862,90620.000,5792,1,T1,1,100,27.465
1659621783.603157,90750.000,5809,1,T1,1,100,27.414
1659621783.735427,90879.000,5825,1,T1,1,100,27.392
1659621783.869748,91010.000,5843,1,T1,1,100,27.524
1659621784.002018,91139.000,5875,1,T1,1,100,27.475
1659621784.136339,91270.000,5892,1,T1,1,100,27.489
1659621784.267584,91398.000,5909,1,T1,1,100,27.602
1659621784.400880,91528.000,5925,1,T1,1,100,27.544
1659621784.535201,91659.000,5957,1,T1,1,100,27.590
1659621784.666445,91787.000,5979,1,T1,1,100,27.681
1659621784.799741,91917.000,5996,1,T1,1,100,27.578
1659621784.932011,92046.000,6029,1,T1,1,100,27.711
1659621785.065307,92176.000,6045,1,T1,1,100,27.769
1659621785.198602,92306.000,6062,1,T1,1,100,27.794
1659621785.332923,92437.000,6079,1,T1,1,100,27.698
1659621785.466219,92567.000,6111,1,T1,1,100,27.763
1659621785.599514,92697.000,6127,1,T1,1,100,27.827
1659621785.732810,92827.000,6144,1,T1,1,100,27.712
1659621785.864055,92955.000,6178,1,T1,1,100,27.769
1659621785.998375,93086.000,6193,1,T1,1,100,27.829
1659621786.130646,93215.000,6211,1,T1,1,100,27.713
1659621786.264967,93346.000,6227,1,T1,1,100,27.734
1659621786.398262,93476.000,6258,1,T1,1,100,27.850
1659621786.531558,93606.000,6276,1,T1,1,100,27.758
1659621786.664853,93736.000,6292,1,T1,1,100,27.718
1659621786.797123,93865.000,6324,1,T1,1,100,27.736
1659621786.930419,93995.000,6342,1,T1,1,100,27.744
1659621787.061664,94123.000,6358,1,T1,1,100,27.783
1659621787.195985,94254.000,6376,1,T1,1,100,27.871
1659621787.329280,94384.000,6407,1,T1,1,100,27.802
1659621787.463601,94515.000,6424,1,T1,1,100,27.773
1659621787.595871,94644.000,6441,1,T1,1,100,27.760
1659621787.728142,94773.000,6476,1,T1,1,100,27.861
1659621787.863488,94905.000,6492,1,T1,1,100,27.833
1659621787.994733,95033.000,6509,1,T1,1,100,27.857
1659621788.128028,95163.000,6528,1,T1,1,100,27.761
1659621788.260298,95292.000,6559,1,T1,1,100,27.861
1659621788.394619,95423.000,6576,1,T1,1,100,27.940
1659621788.528940,95554.000,6593,1,T1,1,100,27.974
1659621788.662236,95684.000,6610,1,T1,1,100,27.989
1659621788.795532,95814.000,6642,1,T1,1,100,27.995
1659621788.927802,95943.000,6659,1,T1,1,100,27.962
1659621789.060072,96072.000,6676,1,T1,1,100,27.948
1659621789.192342,96201.000,6708,1,T1,1,100,28.013
1659621789.326663,96332.000,6724,1,T1,1,100,28.041
1659621789.459959,96462.000,6744,1,T1,1,100,27.982
1659621789.593254,96592.000,6760,1,T1,1,100,28.028
1659621789.727575,96723.000,6791,1,T1,1,100,28.189
1659621789.859845,96852.000,6815,1,T1,1,100,28.188
1659621789.993141,96982.000,6831,1,T1,1,100,28.223
1659621790.125411,97111.000,6849,1,T1,1,100,28.203
1659621790.258706,97241.000,6881,1,T1,1,100,28.159
1659621790.390977,97370.000,6896,1,T1,1,100,28.211
1659621790.524272,97500.000,6914,1,T1,1,100,28.197
1659621790.657568,97630.000,6930,1,T1,1,100,28.334
1659621790.790863,97760.000,6964,1,T1,1,100,28.357
1659621790.924159,97890.000,6982,1,T1,1,100,28.296
1659621791.055404,98018.000,6998,1,T1,1,100,28.376
1659621791.190750,98150.000,7016,1,T1,1,100,28.447
1659621791.323020,98279.000,7049,1,T1,1,100,28.406
1659621791.456316,98409.000,7066,1,T1,1,100,28.388
1659621791.589611,98539.000,7083,1,T1,1,100,28.452
1659621791.721881,98668.000,7115,1,T1,1,100,28.444
1659621791.856202,98799.000,7132,1,T1,1,100,28.440
1659621791.988472,98928.000,7149,1,T1,1,100,28.474
1659621792.122793,99059.000,7165,1,T1,1,100,28.489
1659621792.256089,99189.000,7197,1,T1,1,100,28.460
1659621792.389385,99319.000,7214,1,T1,1,100,28.447
1659621792.521655,99448.000,7231,1,T1,1,100,28.548
1659621792.654950,99578.000,7248,1,T1,1,100,28.592
1659621792.788246,99708.000,7280,1,T1,1,100,28.575
1659621792.920516,99837.000,7297,1,T1,1,100,28.639
1659621793.055862,99969.000,7314,1,T1,1,100,28.631
1659621793.187107,100097.000,7348,1,T1,1,100,28.769
1659621793.320403,100227.000,7364,1,T1,1,100,28.794
1659621793.453698,100357.000,7382,1,T1,1,100,28.840
1659621793.585968,100486.000,7398,1,T1,1,100,28.753
1659621793.719264,100616.000,7431,1,T1,1,100,28.751
1659621793.851534,100745.000,7450,1,T1,1,100,28.822
1659621793.985855,100876.000,7466,1,T1,1,100,28.710
1659621794.119151,101006.000,7483,1,T1,1,100,28.768
1659621794.253472,101137.000,7517,1,T1,1,100,28.900
1659621794.385742,101266.000,7533,1,T1,1,100,28.850
1659621794.520063,101397.000,7553,1,T1,1,100,28.900
1659621794.652333,101526.000,7569,1,T1,1,100,28.921
1659621794.784603,101655.000,7601,1,T1,1,100,29.037
1659621794.917899,101785.000,7621,1,T1,1,100,29.051
1659621795.050169,101914.000,7637,1,T1,1,100,28.987
1659621795.185515,102046.000,7675,1,T1,1,100,29.065
1659621795.317785,102175.000,7691,1,T1,1,100,28.993
1659621795.451081,102305.000,7708,1,T1,1,100,29.068
1659621795.585402,102436.000,7725,1,T1,1,100,29.100
1659621795.716647,102564.000,7758,1,T1,1,100,29.008
1659621795.848917,102693.000,7776,1,T1,1,100,29.074
1659621795.981187,102822.000,7795,1,T1,1,100,29.103
1659621796.115508,102953.000,7811,1,T1,1,100,29.151
1659621796.248803,103083.000,7843,1,T1,1,100,29.207
1659621796.383124,103214.000,7860,1,T1,1,100,29.267
1659621796.514369,103342.000,7877,1,T1,1,100,29.222
1659621796.646639,103471.000,7910,1,T1,1,100,29.131
1659621796.780960,103602.000,7928,1,T1,1,100,29.199
1659621796.912205,103730.000,7945,1,T1,1,100,29.228
1659621797.046526,103861.000,7962,1,T1,1,100,29.205
1659621797.178796,103990.000,7994,1,T1,1,100,29.231
1659621797.314142,104122.000,8010,1,T1,1,100,29.242
1659621797.446413,104251.000,8028,1,T1,1,100,29.282
1659621797.579708,104381.000,8060,1,T1,1,100,29.299
1659621797.713004,104511.000,8075,1,T1,1,100,29.307
1659621797.845274,104640.000,8096,1,T1,1,100,29.381
1659621797.978570,104770.000,8112,1,T1,1,100,29.378
1659621798.111865,104900.000,8144,1,T1,1,100,29.412
1659621798.246186,105031.000,8161,1,T1,1,100,29.391
1659621798.378456,105160.000,8181,1,T1,1,100,29.311
1659621798.512777,105291.000,8214,1,T1,1,100,29.312
1659621798.645047,105420.000,8230,1,T1,1,100,29.348
1659621798.777318,105549.000,8247,1,T1,1,100,29.399
1659621798.912664,105681.000,8265,1,T1,1,100,29.385
1659621799.043909,105809.000,8297,1,T1,1,100,29.450
1659621799.177204,105939.000,8313,1,T1,1,100,29.337
1659621799.309474,106068.000,8330,1,T1,1,100,29.429
1659621799.443795,106199.000,8348,1,T1,1,100,29.399
1659621799.577091,106329.000,8382,1,T1,1,100,29.527
1659621799.710387,106459.000,8399,1,T1,1,100,29.512
1659621799.843682,106589.000,8416,1,T1,1,100,29.470
1659621799.974927,106717.000,8449,1,T1,1,100,29.522
1659621800.110273,106849.000,8466,1,T1,1,100,29.545
1659621800.242543,106978.000,8486,1,T1,1,100,29.555
1659621800.375839,107108.000,8506,1,T1,1,100,29.488
1659621800.508109,107237.000,8523,1,T1,1,100,29.495
1659621800.641405,107367.000,8555,1,T1,1,100,29.533
1659621800.774700,107497.000,8572,1,T1,1,100,29.656
1659621800.907996,107627.000,8589,1,T1,1,100,29.532
1659621801.042317,107758.000,8606,1,T1,1,100,29.478
1659621801.174587,107887.000,8640,1,T1,1,100,29.526
1659621801.307882,108017.000,8656,1,T1,1,100,29.582
1659621801.440153,108146.000,8676,1,T1,1,100,29.571
1659621801.573448,108276.000,8692,1,T1,1,100,29.566
1659621801.705718,108405.000,8724,1,T1,1,100,29.600
1659621801.839014,108535.000,8742,1,T1,1,100,29.579
1659621801.973335,108666.000,8758,1,T1,1,100,29.640
1659621802.104580,108794.000,8775,1,T1,1,100,29.703
1659621802.239926,108926.000,8807,1,T1,1,100,29.694
1659621802.372196,109055.000,8823,1,T1,1,100,29.584
1659621802.504466,109184.000,8841,1,T1,1,100,29.607
1659621802.637762,109314.000,8876,1,T1,1,100,29.653
1659621802.771057,109444.000,8895,1,T1,1,100,29.672
1659621802.905378,109575.000,8913,1,T1,1,100,29.646
1659621803.038674,109705.000,8946,1,T1,1,100,29.705
1659621803.172995,109836.000,8961,1,T1,1,100,29.730
1659621803.303214,109963.000,8978,1,T1,1,100,29.742
1659621803.437535,110094.000,8994,1,T1,1,100,29.746
1659621803.569805,110223.000,9026,1,T1,1,100,29.713
1659621803.702075,110352.000,9043,1,T1,1,100,29.663
1659621803.836396,110483.000,9060,1,T1,1,100,29.677
1659621803.969692,110613.000,9078,1,T1,1,100,29.718
1659621804.105038,110745.000,9112,1,T1,1,100,29.843
1659621804.236283,110873.000,9128,1,T1,1,100,29.790
1659621804.370604,111004.000,9145,1,T1,1,100,29.874
1659621804.502874,111133.000,9181,1,T1,1,100,29.910
1659621804.634119,111261.000,9197,1,T1,1,100,29.855
1659621804.767415,111391.000,9215,1,T1,1,100,29.724
1659621804.900710,111521.000,9234,1,T1,1,100,29.739
1659621805.034006,111651.000,9267,1,T1,1,100,29.745
1659621805.167301,111781.000,9285,1,T1,1,100,29.783
1659621805.301622,111912.000,9301,1,T1,1,100,29.835
1659621805.432867,112040.000,9335,1,T1,1,100,29.822
1659621805.567188,112171.000,9357,1,T1,1,100,29.781
1659621805.699458,112300.000,9373,1,T1,1,100,29.764
1659621805.830703,112428.000,9392,1,T1,1,100,29.791
1659621805.966049,112560.000,9408,1,T1,1,100,29.874
1659621806.098320,112689.000,9442,1,T1,1,100,29.804
1659621806.232640,112820.000,9459,1,T1,1,100,29.844
1659621806.364911,112949.000,9475,1,T1,1,100,29.826
1659621806.498206,113079.000,9493,1,T1,1,100,29.783
1659621806.630476,113208.000,9528,1,T1,1,100,29.906
1659621806.763772,113338.000,9545,1,T1,1,100,29.995
1659621806.897067,113468.000,9563,1,T1,1,100,29.856
1659621807.029338,113597.000,9579,1,T1,1,100,29.796
1659621807.163658,113728.000,9611,1,T1,1,100,29.876
1659621807.295929,113857.000,9628,1,T1,1,100,29.911
1659621807.430250,113988.000,9645,1,T1,1,100,29.961
1659621807.561494,114116.000,9677,1,T1,1,100,29.912
1659621807.694790,114246.000,9695,1,T1,1,100,29.891
1659621807.829111,114377.000,9713,1,T1,1,100,29.917
1659621807.960356,114505.000,9730,1,T1,1,100,29.964
1659621808.094677,114636.000,9764,1,T1,1,100,29.949
1659621808.226947,114765.000,9780,1,T1,1,100,29.907
1659621808.360242,114895.000,9797,1,T1,1,100,29.889
1659621808.493538,115025.000,9830,1,T1,1,100,29.810
1659621808.627859,115156.000,9845,1,T1,1,100,29.953
1659621808.761154,115286.000,9863,1,T1,1,100,29.838
1659621808.894450,115416.000,9880,1,T1,1,100,29.894
1659621809.027745,115546.000,9914,1,T1,1,100,30.025
1659621809.158990,115674.000,9931,1,T1,1,100,29.975
1659621809.293311,115805.000,9947,1,T1,1,100,29.954
1659621809.425581,115934.000,9980,1,T1,1,100,29.945
1659621809.559902,116065.000,9996,1,T1,1,100,29.976
1659621809.693198,116195.000,10012,1,T1,1,100,29.990
1659621809.826494,116325.000,10030,1,T1,1,100,29.996
1659621809.959789,116455.000,10064,1,T1,1,100,29.998
1659621810.092059,116584.000,10081,1,T1,1,100,29.928
1659621810.225355,116714.000,10098,1,T1,1,100,29.969
1659621810.356600,116842.000,10114,1,T1,1,100,30.022
1659621810.489895,116972.000,10148,1,T1,1,100,29.903
1659621810.623191,117102.000,10165,1,T1,1,100,29.887
1659621810.757512,117233.000,10182,1,T1,1,100,29.951
1659621810.889782,117362.000,10205,1,T1,1,100,29.979
1659621811.022052,117491.000,10236,1,T1,1,100,29.955
1659621811.157398,117623.000,10253,1,T1,1,100,30.016
1659621811.288643,117751.000,10270,1,T1,1,100,30.007
1659621811.421939,117881.000,10286,1,T1,1,100,29.861
1659621811.554209,118010.000,10318,1,T1,1,100,29.940
1659621811.687505,118140.000,10335,1,T1,1,100,29.974
1659621811.821825,118271.000,10352,1,T1,1,100,29.918
1659621811.955121,118401.000,10384,1,T1,1,100,29.929
1659621812.088416,118531.000,10402,1,T1,1,100,30.005
1659621812.220687,118660.000,10418,1,T1,1,100,30.038
1659621812.352957,118789.000,10435,1,T1,1,100,30.087
1659621812.485227,118918.000,10467,1,T1,1,100,30.002
1659621812.619548,119049.000,10483,1,T1,1,100,29.966
1659621812.752844,119179.000,10501,1,T1,1,100,29.950
1659621812.886139,119309.000,10535,1,T1,1,100,29.907
1659621813.020460,119440.000,10551,1,T1,1,100,29.995
1659621813.151705,119568.000,10569,1,T1,1,100,29.927
1659621813.285000,119698.000,10585,1,T1,1,100,30.039
1659621813.417271,119827.000,10617,1,T1,1,100,30.017
1659621813.550566,119957.000,10634,1,T1,1,100,29.972
1659621813.682836,120086.000,10650,1,T1,1,100,30.023
1659621813.816132,120216.000,10684,1,T1,1,100,30.081
1659621813.950453,120347.000,10700,1,T1,1,100,30.071
1659621814.083748,120477.000,10717,1,T1,1,100,30.031
1659621814.217044,120607.000,10734,1,T1,1,100,29.978
1659621814.348289,120735.000,10766,1,T1,1,100,30.061
1659621814.483635,120867.000,10782,1,T1,1,100,30.027
1659621814.615905,120996.000,10799,1,T1,1,100,30.047
1659621814.749201,121126.000,10815,1,T1,1,100,30.020
1659621814.882496,121256.000,10848,1,T1,1,100,30.009
1659621815.014766,121385.000,10865,1,T1,1,100,30.075
1659621815.149087,121516.000,10884,1,T1,1,100,29.997
1659621815.281358,121645.000,10915,1,T1,1,100,29.999
1659621815.415679,121776.000,10933,1,T1,1,100,29.964
1659621815.548974,121906.000,10949,1,T1,1,100,30.091
1659621815.682270,122036.000,10982,1,T1,1,100,30.110
1659621815.814540,122165.000,10999,1,T1,1,100,30.083
1659621815.947835,122295.000,11015,1,T1,1,100,30.142
1659621816.081131,122425.000,11038,1,T1,1,100,30.133
1659621816.213401,122554.000,11055,1,T1,1,100,30.022
1659621816.347722,122685.000,11071,1,T1,1,100,30.009
1659621816.478967,122813.000,11089,1,T1,1,100,30.075
1659621816.612262,122943.000,11105,1,T1,1,100,29.997
