LocalTimestamp,EmotiBitTimestamp,PacketNumber,DataLength,TypeTag,ProtocolVersion,DataReliability,BI
1658857047.792597,1955901,50980,1,BI,1,100,13160
1658857055.313800,1963237,52162,1,BI,1,100,7480
1658857056.775800,1964663,52396,1,BI,1,100,1440
1658857066.610982,1974256,53942,1,BI,1,100,9760
1658857090.211114,1997275,57637,1,BI,1,100,23440
1658857092.180611,1999196,57925,1,BI,1,100,1960
1658857095.783324,2002710,58489,1,BI,1,100,3560
1658857097.349900,2004238,58745,1,BI,1,100,1560
1658857125.471365,2031667,63113,1,BI,1,100,27920
1658857145.136603,2050848,653,1,BI,1,100,19520
1658857161.963961,2067261,3271,1,BI,1,100,16720
1658857166.239236,2071431,3938,1,BI,1,100,4240
1658857172.612164,2077647,4954,1,BI,1,100,6320
1658857192.662894,2097204,8080,1,BI,1,100,19920
1658857196.695186,2101137,8714,1,BI,1,100,4000
1658857198.994812,2103380,9078,1,BI,1,100,2280
1658857255.438690,2158434,18050,1,BI,1,100,56040
1658857298.996255,2200919,24972,1,BI,1,100,43240
1658857307.614470,2209325,26359,1,BI,1,100,8560
1658857310.558976,2212197,26826,1,BI,1,100,2920
1658857335.735936,2236754,30827,1,BI,1,100,25000
1658857341.350181,2242230,31715,1,BI,1,100,5560
1658857378.700908,2278661,37579,1,BI,1,100,37080
1658857379.621579,2279559,37718,1,BI,1,100,920
1658857384.573516,2284389,38518,1,BI,1,100,4920
1658857396.661163,2296179,40402,1,BI,1,100,12000
1658857397.591061,2297086,40552,1,BI,1,100,920
1658857402.062157,2301447,41273,1,BI,1,100,4440
1658857405.404459,2304707,41802,1,BI,1,100,3320
1658857408.598099,2307822,42305,1,BI,1,100,3160
1658857409.513644,2308715,42455,1,BI,1,100,920
1658857410.361522,2309542,42588,1,BI,1,100,840
1658857411.935274,2311077,42829,1,BI,1,100,1560
1658857419.311917,2318272,43988,1,BI,1,100,7320
1658857428.103399,2326847,45360,1,BI,1,100,8720
1658857429.591031,2328298,45592,1,BI,1,100,1480
1658857433.979082,2332578,46297,1,BI,1,100,4360
1658857436.073659,2334621,46628,1,BI,1,100,2080
1658857439.016114,2337491,47082,1,BI,1,100,2920
1658857443.655351,2342016,47813,1,BI,1,100,4600
1658857470.411189,2368113,51999,1,BI,1,100,26560
1658857473.721708,2371342,52513,1,BI,1,100,3280
1658857504.954793,2401806,57433,1,BI,1,100,31000
1658857511.358478,2408052,58441,1,BI,1,100,6360
1658857520.826622,2417287,59949,1,BI,1,100,9400
1658857526.584403,2422903,60849,1,BI,1,100,5720
1658857527.366665,2423666,60957,1,BI,1,100,760
1658857529.421257,2425670,61287,1,BI,1,100,2040
1658857545.092139,2440955,63756,1,BI,1,100,15560
1658857546.855561,2442675,64037,1,BI,1,100,1760
1658857553.716506,2449367,65107,1,BI,1,100,6800
1658857581.282287,2476254,3860,1,BI,1,100,27360
1658857584.911657,2479794,4444,1,BI,1,100,3600
1658857586.364430,2481211,4660,1,BI,1,100,1440
1658857588.087868,2482892,4942,1,BI,1,100,1720
1658857600.458483,2494958,6912,1,BI,1,100,12280
1658857602.998017,2497435,7316,1,BI,1,100,2520
1658857603.853072,2498269,7452,1,BI,1,100,840
1658857626.848309,2520698,11117,1,BI,1,100,22840
1658857629.877910,2523653,11602,1,BI,1,100,3000
1658857630.719636,2524474,11735,1,BI,1,100,840
1658857682.707797,2575182,19943,1,BI,1,100,51600
1658857687.216827,2579580,20597,1,BI,1,100,4480
1658857691.692025,2583945,21298,1,BI,1,100,4440
1658857692.538878,2584771,21432,1,BI,1,100,840
1658857696.805951,2588933,22100,1,BI,1,100,4240
1658857700.676253,2592708,22719,1,BI,1,100,3840
1658857708.974592,2600802,24023,1,BI,1,100,8240
1658857711.839129,2603596,24477,1,BI,1,100,2840
1658857712.730067,2604465,24611,1,BI,1,100,880
1658857714.299719,2605996,24860,1,BI,1,100,1560
1658857715.150673,2606826,24994,1,BI,1,100,840
1658857720.756716,2612294,25876,1,BI,1,100,5560
1658857722.930237,2614414,26230,1,BI,1,100,2160
1658857724.693660,2616134,26512,1,BI,1,100,1760
1658857727.998027,2619357,27054,1,BI,1,100,3280
1658857749.892149,2640712,30483,1,BI,1,100,21720
1658857751.455649,2642237,30734,1,BI,1,100,1560
1658857763.302363,2653792,32614,1,BI,1,100,11760
1658857799.940545,2689528,38357,1,BI,1,100,36360
1658857804.817639,2694285,39112,1,BI,1,100,4840
1658857807.680125,2697077,39567,1,BI,1,100,2840
1658857809.208766,2698568,39801,1,BI,1,100,1520
1658857822.536961,2711568,41866,1,BI,1,100,13240
1658857847.455558,2735873,45768,1,BI,1,100,24720
1658857867.509365,2755433,48902,1,BI,1,100,19920
1658857872.635593,2760433,49716,1,BI,1,100,5080
1658857874.050432,2761813,49921,1,BI,1,100,1400
1658857875.444767,2763173,50138,1,BI,1,100,1400
1658857877.109766,2764797,50405,1,BI,1,100,1640
1658857880.175250,2767787,50878,1,BI,1,100,3040
1658857894.948016,2782196,53189,1,BI,1,100,14680
1658857897.941733,2785116,53656,1,BI,1,100,2960
1658857913.811512,2800595,56134,1,BI,1,100,15760
1658857914.662466,2801425,56268,1,BI,1,100,840
1658857916.914931,2803622,56605,1,BI,1,100,2240
1658857929.421904,2815821,58556,1,BI,1,100,12400
1658857932.550953,2818873,59044,1,BI,1,100,3120
1658857933.364999,2819667,59178,1,BI,1,100,800
1658857943.031015,2829095,60684,1,BI,1,100,9600
1658857953.672041,2839474,62329,1,BI,1,100,10560
1658857954.838770,2840612,62527,1,BI,1,100,1160
1658857957.908356,2843606,62999,1,BI,1,100,3040
1658857958.712149,2844390,63118,1,BI,1,100,800
1658857976.388410,2861631,373,1,BI,1,100,17560
1658857977.279349,2862500,509,1,BI,1,100,880
1658857981.677653,2866790,1194,1,BI,1,100,4360
1658857983.045331,2868124,1410,1,BI,1,100,1360
1658857997.312650,2882040,3611,1,BI,1,100,14160
1658858003.959318,2888523,4627,1,BI,1,100,6600
1658858007.251382,2891734,5118,1,BI,1,100,3280
1658858026.154863,2910172,8116,1,BI,1,100,18760
1658858027.736817,2911715,8364,1,BI,1,100,1560
1658858028.528307,2912487,8498,1,BI,1,100,800
1658858030.032342,2913954,8731,1,BI,1,100,1480
1658858030.880221,2914781,8866,1,BI,1,100,840
1658858033.492547,2917329,9269,1,BI,1,100,2600
1658858045.210080,2928758,11128,1,BI,1,100,11640
1658858054.247621,2937573,12559,1,BI,1,100,8960
1658858061.772925,2944913,13754,1,BI,1,100,7480
1658858067.856733,2950847,14717,1,BI,1,100,6040
1658858072.451885,2955329,15450,1,BI,1,100,4560
1658858075.394340,2958199,15903,1,BI,1,100,2920
1658858079.020634,2961736,16488,1,BI,1,100,3600
1658858081.434062,2964090,16870,1,BI,1,100,2400
1658858091.351264,2973763,18432,1,BI,1,100,9840
1658858096.384196,2978672,19225,1,BI,1,100,5000
1658858098.563868,2980798,19573,1,BI,1,100,2160
1658858099.371762,2981586,19707,1,BI,1,100,800
1658858110.725333,2992660,21496,1,BI,1,100,11280
1658858131.367630,3012794,24750,1,BI,1,100,20480
1658858137.208455,3018491,25682,1,BI,1,100,5800
1658858138.688910,3019935,25916,1,BI,1,100,1480
1658858144.011986,3025127,26763,1,BI,1,100,5280
1658858145.418623,3026499,26995,1,BI,1,100,1400
1658858149.811801,3030784,27695,1,BI,1,100,4360
1658858153.072082,3033964,28218,1,BI,1,100,3240
1658858155.134877,3035976,28549,1,BI,1,100,2040
1658858167.416295,3047955,30480,1,BI,1,100,12200
1658858168.306209,3048823,30621,1,BI,1,100,880
1658858169.187920,3049683,30771,1,BI,1,100,880
1658858173.742061,3054125,31488,1,BI,1,100,4520
1658858176.071420,3056397,31854,1,BI,1,100,2320
1658858176.805496,3057113,31970,1,BI,1,100,720
1658858177.821514,3058104,32137,1,BI,1,100,1000
1658858179.334777,3059580,32392,1,BI,1,100,1520
1658858180.632738,3060846,32559,1,BI,1,100,1280
1658858182.197263,3062372,32780,1,BI,1,100,1560
1658858184.137028,3064264,33087,1,BI,1,100,1920
1658858185.705654,3065794,33337,1,BI,1,100,1560
1658858187.920185,3067954,33701,1,BI,1,100,2200
1658858188.850083,3068861,33834,1,BI,1,100,920
1658858191.071790,3071028,34189,1,BI,1,100,2200
1658858197.155598,3076962,35153,1,BI,1,100,6040
1658858217.103804,3096419,38262,1,BI,1,100,19800
1658858219.584899,3098839,38680,1,BI,1,100,2480
1658858221.282706,3100495,38934,1,BI,1,100,1680
1658858222.204402,3101394,39085,1,BI,1,100,920
1658858224.509154,3103642,39450,1,BI,1,100,2280
1658858225.799938,3104901,39670,1,BI,1,100,1280
1658858236.104683,3114952,41278,1,BI,1,100,10240
1658858236.995622,3115821,41420,1,BI,1,100,880
1658858238.536566,3117324,41670,1,BI,1,100,1520
1658858243.045597,3121722,42385,1,BI,1,100,4480
1658858244.459411,3123101,42601,1,BI,1,100,1400
1658858253.398528,3131820,44014,1,BI,1,100,8880
1658858256.410700,3134758,44500,1,BI,1,100,3000
1658858257.219619,3135547,44632,1,BI,1,100,800
1658858274.062356,3151975,47272,1,BI,1,100,16720
1658858275.630982,3153505,47519,1,BI,1,100,1560
1658858277.287779,3155121,47785,1,BI,1,100,1640
1658858288.568558,3166124,49549,1,BI,1,100,11200
1658858291.553048,3169035,50019,1,BI,1,100,2960
1658858294.408357,3171820,50471,1,BI,1,100,2840
1658858298.076687,3175398,51058,1,BI,1,100,3640
1658858303.394636,3180585,51906,1,BI,1,100,5280
1658858310.532397,3187547,53010,1,BI,1,100,7080
1658858312.907891,3189864,53390,1,BI,1,100,2360
1658858322.180214,3198908,54853,1,BI,1,100,9200
1658858324.443956,3201116,55204,1,BI,1,100,2240
1658858325.317466,3201968,55354,1,BI,1,100,880
1658858331.131634,3207639,56270,1,BI,1,100,5760
1658858333.377948,3209830,56620,1,BI,1,100,2240
1658858334.142781,3210576,56752,1,BI,1,100,760
1658858334.908639,3211323,56870,1,BI,1,100,760
1658858336.398321,3212776,57108,1,BI,1,100,1480
1658858342.444196,3218673,58043,1,BI,1,100,6000
1658858350.257593,3226294,59275,1,BI,1,100,7760
1658858351.105471,3227121,59407,1,BI,1,100,840
1658858352.037420,3228030,59558,1,BI,1,100,920
1658858352.919131,3228890,59683,1,BI,1,100,880
1658858353.812120,3229761,59832,1,BI,1,100,880
1658858354.701008,3230628,59966,1,BI,1,100,880
1658858355.501725,3231409,60099,1,BI,1,100,800
1658858356.466481,3232350,60250,1,BI,1,100,960
1658858357.968466,3233815,60473,1,BI,1,100,1480
1658858359.285907,3235100,60691,1,BI,1,100,1320
1658858360.942704,3236716,60955,1,BI,1,100,1640
1658858362.601552,3238334,61228,1,BI,1,100,1640
1658858363.439178,3239151,61346,1,BI,1,100,840
1658858364.256298,3239948,61480,1,BI,1,100,800
1658858365.064192,3240736,61612,1,BI,1,100,800
1658858365.818773,3241472,61731,1,BI,1,100,760
1658858367.310505,3242927,61965,1,BI,1,100,1480
1658858370.864007,3246393,62531,1,BI,1,100,3520
1658858372.265518,3247760,62747,1,BI,1,100,1400
1658858377.224632,3252597,63512,1,BI,1,100,4920
1658858378.557451,3253897,63734,1,BI,1,100,1320
1658858383.597559,3258813,64526,1,BI,1,100,5000
1658858391.443765,3266466,210,1,BI,1,100,7800
1658858392.258835,3267261,344,1,BI,1,100,800
1658858393.108764,3268090,478,1,BI,1,100,840
1658858394.672263,3269615,734,1,BI,1,100,1560
1658858399.508348,3274332,1483,1,BI,1,100,4800
1658858401.193851,3275976,1749,1,BI,1,100,1680
1658858404.146559,3278856,2212,1,BI,1,100,2920
1658858406.228833,3280887,2554,1,BI,1,100,2080
1658858409.985334,3284551,3136,1,BI,1,100,3720
1658858412.283935,3286793,3501,1,BI,1,100,2280
1658858413.083626,3287573,3619,1,BI,1,100,800
1658858433.350684,3307341,6783,1,BI,1,100,20120
1658858436.737070,3310644,7320,1,BI,1,100,3360
1658858440.610449,3314422,7930,1,BI,1,100,3840
1658858442.990044,3316743,8317,1,BI,1,100,2360
1658858448.994908,3322600,9248,1,BI,1,100,5960
1658858450.803442,3324364,9547,1,BI,1,100,1800
1658858460.478686,3333801,11084,1,BI,1,100,9600
1658858462.459460,3335733,11408,1,BI,1,100,1960
1658858464.418705,3337644,11724,1,BI,1,100,1960
1658858465.351679,3338554,11873,1,BI,1,100,920
1658858467.002324,3340164,12139,1,BI,1,100,1640
1658858467.848152,3340989,12278,1,BI,1,100,840
1658858470.029875,3343117,12625,1,BI,1,100,2160
1658858472.282340,3345314,12991,1,BI,1,100,2240
1658858473.822259,3346816,13244,1,BI,1,100,1520
1658858474.653733,3347627,13380,1,BI,1,100,840
1658858477.646425,3350546,13842,1,BI,1,100,2960
1658858480.507886,3353337,14295,1,BI,1,100,2840
1658858481.990391,3354783,14545,1,BI,1,100,1480
1658858483.412407,3356170,14766,1,BI,1,100,1400
1658858485.248622,3357961,15049,1,BI,1,100,1840
1658858487.627192,3360281,15429,1,BI,1,100,2360
1658858492.263354,3364803,16184,1,BI,1,100,4600
1658858500.920529,3373247,17568,1,BI,1,100,8600
1658858501.770457,3374076,17700,1,BI,1,100,840
1658858502.629613,3374914,17835,1,BI,1,100,840
1658858503.585142,3375846,17988,1,BI,1,100,960
1658858505.155819,3377378,18245,1,BI,1,100,1560
1658858506.003697,3378205,18379,1,BI,1,100,840
1658858506.977680,3379155,18528,1,BI,1,100,960
1658858508.461211,3380602,18778,1,BI,1,100,1480
1658858509.276281,3381397,18895,1,BI,1,100,800
1658858510.439935,3382532,19084,1,BI,1,100,1160
1658858511.488762,3383555,19251,1,BI,1,100,1040
1658858518.133379,3390036,20317,1,BI,1,100,6600
1658858525.863732,3397576,21548,1,BI,1,100,7680
1658858528.126449,3399783,21899,1,BI,1,100,2240
1658858534.007259,3405519,22845,1,BI,1,100,5840
1658858534.813102,3406305,22962,1,BI,1,100,800
1658858561.046064,3431892,27130,1,BI,1,100,26040
1658858591.419994,3461518,31960,1,BI,1,100,30160
1658858593.599667,3463644,32298,1,BI,1,100,2160
1658858594.445494,3464469,32431,1,BI,1,100,840
1658858607.017058,3476731,34408,1,BI,1,100,12480
1658858613.263880,3482824,35390,1,BI,1,100,6200
1658858615.560430,3485064,35743,1,BI,1,100,2280
1658858620.403691,3489788,36510,1,BI,1,100,4800
1658858643.196954,3512020,40087,1,BI,1,100,22640
1658858645.974345,3514729,40536,1,BI,1,100,2760
1658858646.746355,3515482,40643,1,BI,1,100,760
1658858648.276021,3516974,40891,1,BI,1,100,1520
1658858649.723668,3518386,41125,1,BI,1,100,1440
1658858652.019194,3520625,41479,1,BI,1,100,2280
1658858656.729172,3525219,42227,1,BI,1,100,4680
1658858657.618061,3526086,42346,1,BI,1,100,880
1658858659.148752,3527579,42581,1,BI,1,100,1520
1658858660.726605,3529118,42829,1,BI,1,100,1560
1658858662.576149,3530922,43120,1,BI,1,100,1840
1658858664.305738,3532609,43386,1,BI,1,100,1720
1658858668.656881,3536853,44071,1,BI,1,100,4320
1658858673.257159,3541340,44770,1,BI,1,100,4560
1658858679.505006,3547434,45705,1,BI,1,100,6200
1658858686.601757,3554356,46834,1,BI,1,100,7040
1658858688.206267,3555921,47084,1,BI,1,100,1600
1658858694.698123,3562253,48104,1,BI,1,100,6440
1658858696.871644,3564373,48438,1,BI,1,100,2160
1658858699.698246,3567130,48876,1,BI,1,100,2800
1658858701.995822,3569371,49256,1,BI,1,100,2280
1658858723.234812,3590087,52566,1,BI,1,100,21080
1658858723.865338,3590702,52668,1,BI,1,100,640
1658858724.839322,3591652,52819,1,BI,1,100,960
1658858729.305292,3596008,53521,1,BI,1,100,4440
1658858730.197256,3596878,53655,1,BI,1,100,880
1658858731.079993,3597739,53778,1,BI,1,100,880
1658858759.984746,3625932,58310,1,BI,1,100,28680
1658858780.728542,3646165,61530,1,BI,1,100,20600
1658858783.383929,3648755,61950,1,BI,1,100,2640
1658858785.596409,3650913,62298,1,BI,1,100,2200
1658858786.410454,3651707,62432,1,BI,1,100,800
1658858787.216297,3652493,62566,1,BI,1,100,800
1658858788.698802,3653939,62792,1,BI,1,100,1480
1658858789.579489,3654798,62942,1,BI,1,100,880
1658858798.165922,3663173,64284,1,BI,1,100,8520
1658858799.057885,3664043,64406,1,BI,1,100,880
1658858801.751206,3666670,64823,1,BI,1,100,2680
1658858805.228839,3670062,65361,1,BI,1,100,3440
1658858822.262272,3686676,2517,1,BI,1,100,16920
1658858825.158591,3689501,2986,1,BI,1,100,2880
1658858826.648273,3690954,3219,1,BI,1,100,1480
1658858827.746311,3692025,3402,1,BI,1,100,1080
1658858828.877157,3693128,3569,1,BI,1,100,1120
1658858830.275593,3694492,3791,1,BI,1,100,1400
1658858848.860222,3712619,6668,1,BI,1,100,18440
1658858883.738056,3746638,12104,1,BI,1,100,34640
1658858885.185703,3748050,12340,1,BI,1,100,1440
1658858886.757405,3749583,12589,1,BI,1,100,1560
1658858890.300654,3753039,13143,1,BI,1,100,3520
1658858902.714329,3765147,15118,1,BI,1,100,12320
1658858909.936160,3772191,16266,1,BI,1,100,7160
1658858910.767635,3773002,16402,1,BI,1,100,840
1658858918.465180,3780510,17629,1,BI,1,100,7640
1658858945.513212,3806892,21904,1,BI,1,100,26840
1658858947.276635,3808612,22193,1,BI,1,100,1760
1658858949.663407,3810940,22574,1,BI,1,100,2360
1658858952.434646,3813643,23012,1,BI,1,100,2760
1658858965.611104,3826495,25105,1,BI,1,100,13080
1658858972.418736,3833135,26189,1,BI,1,100,6760
1658858974.963396,3835617,26589,1,BI,1,100,2520
1658858977.103084,3837704,26925,1,BI,1,100,2120
1658858979.996327,3840526,27375,1,BI,1,100,2880
1658858981.243026,3841742,27577,1,BI,1,100,1240
1658858983.066938,3843521,27864,1,BI,1,100,1800
1658858986.043226,3846424,28343,1,BI,1,100,2960
1658858986.881877,3847242,28479,1,BI,1,100,840
1658858987.729756,3848069,28617,1,BI,1,100,840
1658858989.220463,3849523,28851,1,BI,1,100,1480
1658858990.037584,3850320,28983,1,BI,1,100,800
1658858990.928522,3851189,29133,1,BI,1,100,880
1658858991.803057,3852042,29266,1,BI,1,100,880
1658858995.920444,3856058,29938,1,BI,1,100,4080
1658858997.606973,3857703,30203,1,BI,1,100,1680
1658858998.688607,3858758,30375,1,BI,1,100,1080
1658859000.067563,3860103,30591,1,BI,1,100,1360
1658859000.983107,3860996,30741,1,BI,1,100,920
1658859001.834061,3861826,30877,1,BI,1,100,840
1658859003.971699,3863911,31229,1,BI,1,100,2120
1658859004.779592,3864699,31363,1,BI,1,100,800
1658859005.590562,3865490,31481,1,BI,1,100,800
1658859011.675395,3871425,32464,1,BI,1,100,6040
1658859014.768561,3874442,32934,1,BI,1,100,3080
1658859016.623231,3876251,33234,1,BI,1,100,1840
1658859019.841477,3879390,33741,1,BI,1,100,3200
1658859021.212231,3880727,33961,1,BI,1,100,1360
