LocalTimestamp,EmotiBitTimestamp,PacketNumber,DataLength,TypeTag,ProtocolVersion,DataReliability,AK
1658855256.617056,208831.500,31868,2,AK,1,100,31866
1658855256.630897,208845.000,31868,2,AK,1,100,RD
1658855259.236046,211386.000,32698,2,AK,1,100,31866
1658855261.841196,213927.000,32698,2,AK,1,100,RD
1658855261.855036,213940.500,32701,2,AK,1,100,32699
1658855261.868877,213954.000,32701,2,AK,1,100,RD
1658855264.495557,216516.000,33556,2,AK,1,100,32699
1658855267.122236,219078.000,33556,2,AK,1,100,RD
1658855267.136590,219092.000,33559,2,AK,1,100,33557
1658855267.150943,219106.000,33559,2,AK,1,100,RD
1658855269.768395,221659.000,34395,2,AK,1,100,33557
1658855272.385848,224212.000,34395,2,AK,1,100,RD
1658855272.400714,224226.500,34398,2,AK,1,100,34396
1658855272.415580,224241.000,34398,2,AK,1,100,RD
1658855275.037646,226798.500,35231,2,AK,1,100,34396
1658855277.659712,229356.000,35231,2,AK,1,100,RD
1658855277.673553,229369.500,35234,2,AK,1,100,35232
1658855277.687393,229383.000,35234,2,AK,1,100,RD
1658855280.310997,231942.000,36062,2,AK,1,100,35232
1658855282.934601,234501.000,36062,2,AK,1,100,RD
1658855282.950492,234516.500,36065,2,AK,1,100,36063
1658855282.966384,234532.000,36065,2,AK,1,100,RD
1658855285.624846,237125.000,36894,2,AK,1,100,36063
1658855288.283308,239718.000,36894,2,AK,1,100,RD
1658855288.298174,239732.500,36897,2,AK,1,100,36895
1658855288.313040,239747.000,36897,2,AK,1,100,RD
1658855290.934081,242303.500,37724,2,AK,1,100,36895
1658855293.555122,244860.000,37724,2,AK,1,100,RD
1658855293.569988,244874.500,37727,2,AK,1,100,37725
1658855293.584854,244889.000,37727,2,AK,1,100,RD
1658855296.202819,247442.500,38555,2,AK,1,100,37725
1658855298.820784,249996.000,38555,2,AK,1,100,RD
1658855298.838725,250013.500,38558,2,AK,1,100,38556
1658855298.856667,250031.000,38558,2,AK,1,100,RD
1658855301.470019,252580.000,39384,2,AK,1,100,38556
1658855304.083370,255129.000,39384,2,AK,1,100,RD
1658855304.097723,255143.000,39387,2,AK,1,100,39385
1658855304.112077,255157.000,39387,2,AK,1,100,RD
1658855306.727991,257708.500,40217,2,AK,1,100,39385
1658855309.343906,260260.000,40217,2,AK,1,100,RD
1658855309.358259,260274.000,40220,2,AK,1,100,40218
1658855309.372613,260288.000,40220,2,AK,1,100,RD
1658855311.999292,262850.000,41047,2,AK,1,100,40218
1658855314.625972,265412.000,41047,2,AK,1,100,RD
1658855314.639813,265425.500,41050,2,AK,1,100,41048
1658855314.653653,265439.000,41050,2,AK,1,100,RD
1658855317.273669,267994.500,41878,2,AK,1,100,41048
1658855319.893684,270550.000,41878,2,AK,1,100,RD
1658855319.909576,270565.500,41881,2,AK,1,100,41879
1658855319.925467,270581.000,41881,2,AK,1,100,RD
1658855322.552146,273143.000,42709,2,AK,1,100,41879
1658855325.178826,275705.000,42709,2,AK,1,100,RD
1658855325.193180,275719.000,42712,2,AK,1,100,42710
1658855325.207533,275733.000,42712,2,AK,1,100,RD
1658855327.821909,278283.000,43526,2,AK,1,100,42710
1658855330.436286,280833.000,43526,2,AK,1,100,RD
1658855330.452178,280848.500,43529,2,AK,1,100,43527
1658855330.468069,280864.000,43529,2,AK,1,100,RD
1658855333.088597,283420.000,44345,2,AK,1,100,43527
1658855335.709125,285976.000,44345,2,AK,1,100,RD
1658855335.723478,285990.000,44348,2,AK,1,100,44346
1658855335.737832,286004.000,44348,2,AK,1,100,RD
1658855338.415774,288616.000,45114,2,AK,1,100,44346
1658855341.093715,291228.000,45114,2,AK,1,100,RD
1658855341.107556,291241.500,45117,2,AK,1,100,45115
1658855341.121397,291255.000,45117,2,AK,1,100,RD
1658855343.729622,293799.000,45919,2,AK,1,100,45115
1658855346.337847,296343.000,45919,2,AK,1,100,RD
1658855346.355789,296360.500,45922,2,AK,1,100,45920
1658855346.373731,296378.000,45922,2,AK,1,100,RD
1658855348.973754,298914.000,46749,2,AK,1,100,45920
1658855351.573777,301450.000,46749,2,AK,1,100,RD
1658855351.599921,301475.500,46752,2,AK,1,100,46750
1658855351.626065,301501.000,46752,2,AK,1,100,RD
1658855354.214298,304025.500,47568,2,AK,1,100,46750
1658855356.802531,306550.000,47568,2,AK,1,100,RD
1658855356.830212,306577.000,47571,2,AK,1,100,47569
1658855356.857894,306604.000,47571,2,AK,1,100,RD
1658855359.450740,309133.000,48395,2,AK,1,100,47569
1658855362.043587,311662.000,48395,2,AK,1,100,RD
1658855362.061016,311679.000,48398,2,AK,1,100,48396
1658855362.078445,311696.000,48398,2,AK,1,100,RD
1658855364.679493,314233.000,49224,2,AK,1,100,48396
1658855367.280542,316770.000,49224,2,AK,1,100,RD
1658855367.309761,316798.500,49227,2,AK,1,100,49225
1658855367.338981,316827.000,49227,2,AK,1,100,RD
1658855369.950282,319374.000,50060,2,AK,1,100,49225
1658855372.561583,321921.000,50060,2,AK,1,100,RD
1658855372.576961,321936.000,50063,2,AK,1,100,50061
1658855372.592340,321951.000,50063,2,AK,1,100,RD
1658855375.217482,324511.500,50897,2,AK,1,100,50061
1658855377.842623,327072.000,50897,2,AK,1,100,RD
1658855377.858515,327087.500,50900,2,AK,1,100,50898
1658855377.874406,327103.000,50900,2,AK,1,100,RD
1658855380.498010,329662.000,51736,2,AK,1,100,50898
1658855383.121614,332221.000,51736,2,AK,1,100,RD
1658855383.136992,332236.000,51739,2,AK,1,100,51737
1658855383.152371,332251.000,51739,2,AK,1,100,RD
1658855385.779051,334813.000,52576,2,AK,1,100,51737
1658855388.405730,337375.000,52576,2,AK,1,100,RD
1658855388.420084,337389.000,52579,2,AK,1,100,52577
1658855388.434437,337403.000,52579,2,AK,1,100,RD
1658855391.058553,339962.500,53405,2,AK,1,100,52577
1658855393.682670,342522.000,53405,2,AK,1,100,RD
1658855393.697023,342536.000,53408,2,AK,1,100,53406
1658855393.711377,342550.000,53408,2,AK,1,100,RD
1658855396.315501,345090.000,54217,2,AK,1,100,53406
1658855398.919625,347630.000,54217,2,AK,1,100,RD
1658855398.933466,347643.500,54220,2,AK,1,100,54218
1658855398.947307,347657.000,54220,2,AK,1,100,RD
1658855401.569885,350215.000,55052,2,AK,1,100,54218
1658855404.192464,352773.000,55052,2,AK,1,100,RD
1658855404.209380,352789.500,55055,2,AK,1,100,55053
1658855404.226297,352806.000,55055,2,AK,1,100,RD
1658855406.840673,355356.000,55886,2,AK,1,100,55053
1658855409.455050,357906.000,55886,2,AK,1,100,RD
1658855409.469916,357920.500,55889,2,AK,1,100,55887
1658855409.484782,357935.000,55889,2,AK,1,100,RD
1658855412.102235,360488.000,56715,2,AK,1,100,55887
1658855414.719687,363041.000,56715,2,AK,1,100,RD
1658855414.735066,363056.000,56718,2,AK,1,100,56716
1658855414.750444,363071.000,56718,2,AK,1,100,RD
1658855417.371998,365628.000,57548,2,AK,1,100,56716
1658855419.993551,368185.000,57548,2,AK,1,100,RD
1658855420.007905,368199.000,57551,2,AK,1,100,57549
1658855420.022258,368213.000,57551,2,AK,1,100,RD
1658855422.650475,370776.500,58380,2,AK,1,100,57549
1658855425.278693,373340.000,58380,2,AK,1,100,RD
1658855425.292534,373353.500,58383,2,AK,1,100,58381
1658855425.306374,373367.000,58383,2,AK,1,100,RD
1658855427.926390,375922.500,59214,2,AK,1,100,58381
1658855430.546405,378478.000,59214,2,AK,1,100,RD
1658855430.562297,378493.500,59217,2,AK,1,100,59215
1658855430.578188,378509.000,59217,2,AK,1,100,RD
1658855433.179749,381046.500,60031,2,AK,1,100,59215
1658855435.781310,383584.000,60031,2,AK,1,100,RD
1658855435.795663,383598.000,60034,2,AK,1,100,60032
1658855435.810017,383612.000,60034,2,AK,1,100,RD
1658855438.430545,386168.000,60862,2,AK,1,100,60032
1658855441.051073,388724.000,60862,2,AK,1,100,RD
1658855441.065426,388738.000,60865,2,AK,1,100,60863
1658855441.079780,388752.000,60865,2,AK,1,100,RD
1658855443.699283,391307.000,61700,2,AK,1,100,60863
1658855446.318785,393862.000,61700,2,AK,1,100,RD
1658855446.333139,393876.000,61703,2,AK,1,100,61701
1658855446.347492,393890.000,61703,2,AK,1,100,RD
1658855448.974684,396452.500,62537,2,AK,1,100,61701
1658855451.601877,399015.000,62537,2,AK,1,100,RD
1658855451.626995,399039.500,62540,2,AK,1,100,62538
1658855451.652114,399064.000,62540,2,AK,1,100,RD
1658855454.249061,401597.000,63355,2,AK,1,100,62538
1658855456.846009,404130.000,63355,2,AK,1,100,RD
1658855456.860362,404144.000,63358,2,AK,1,100,63356
1658855456.874716,404158.000,63358,2,AK,1,100,RD
1658855459.481403,406700.500,64190,2,AK,1,100,63356
1658855462.088090,409243.000,64190,2,AK,1,100,RD
1658855464.716307,411806.500,65005,2,AK,1,100,64191
1658855467.344525,414370.000,65005,2,AK,1,100,RD
1658855467.356315,414381.500,65007,2,AK,1,100,64191
1658855467.368106,414393.000,65007,2,AK,1,100,RD
1658855467.388611,414413.000,65010,2,AK,1,100,65008
1658855467.409115,414433.000,65010,2,AK,1,100,RD
1658855469.997861,416958.000,269,2,AK,1,100,65008
1658855472.586606,419483.000,269,2,AK,1,100,RD
1658855472.601985,419498.000,272,2,AK,1,100,270
1658855472.617364,419513.000,272,2,AK,1,100,RD
1658855475.223026,422054.500,1098,2,AK,1,100,270
1658855477.828688,424596.000,1098,2,AK,1,100,RD
1658855477.846117,424613.000,1101,2,AK,1,100,1099
1658855477.863546,424630.000,1101,2,AK,1,100,RD
1658855480.464082,427166.500,1927,2,AK,1,100,1099
1658855483.064618,429703.000,1927,2,AK,1,100,RD
1658855483.078459,429716.500,1930,2,AK,1,100,1928
1658855483.092299,429730.000,1930,2,AK,1,100,RD
1658855485.694373,432268.000,2760,2,AK,1,100,1928
1658855488.296447,434806.000,2760,2,AK,1,100,RD
1658855488.314389,434823.500,2763,2,AK,1,100,2761
1658855488.332330,434841.000,2763,2,AK,1,100,RD
1658855490.936967,437381.500,3593,2,AK,1,100,2761
1658855493.541604,439922.000,3593,2,AK,1,100,RD
1658855493.584664,439964.000,3596,2,AK,1,100,3594
1658855493.627724,440006.000,3596,2,AK,1,100,RD
1658855496.212882,442527.500,4421,2,AK,1,100,3594
1658855498.798039,445049.000,4421,2,AK,1,100,RD
1658855498.824695,445075.000,4424,2,AK,1,100,4422
1658855498.851351,445101.000,4424,2,AK,1,100,RD
1658855501.443685,447629.500,5250,2,AK,1,100,4422
1658855504.036019,450158.000,5250,2,AK,1,100,RD
1658855504.052936,450174.500,5253,2,AK,1,100,5251
1658855504.069852,450191.000,5253,2,AK,1,100,RD
1658855506.669363,452726.500,6066,2,AK,1,100,5251
1658855509.268873,455262.000,6066,2,AK,1,100,RD
1658855511.886326,457815.000,6881,2,AK,1,100,6067
1658855514.503778,460368.000,6881,2,AK,1,100,RD
1658855514.514543,460378.500,6883,2,AK,1,100,6067
1658855514.525308,460389.000,6883,2,AK,1,100,RD
1658855514.576570,460439.000,6886,2,AK,1,100,6884
1658855514.627833,460489.000,6886,2,AK,1,100,RD
1658855517.189922,462988.000,7697,2,AK,1,100,6884
1658855519.752011,465487.000,7697,2,AK,1,100,RD
1658855519.808399,465542.000,7700,2,AK,1,100,7698
1658855519.864788,465597.000,7700,2,AK,1,100,RD
1658855522.427390,468096.500,8514,2,AK,1,100,7698
1658855524.989991,470596.000,8514,2,AK,1,100,RD
1658855525.025875,470631.000,8517,2,AK,1,100,8515
1658855525.061759,470666.000,8517,2,AK,1,100,RD
1658855527.659219,473199.500,9346,2,AK,1,100,8515
1658855530.256679,475733.000,9346,2,AK,1,100,RD
1658855532.873106,478285.000,10158,2,AK,1,100,9347
1658855535.489533,480837.000,10158,2,AK,1,100,RD
1658855535.503886,480851.000,10161,2,AK,1,100,10159
1658855535.518239,480865.000,10161,2,AK,1,100,RD
1658855538.138255,483420.500,10987,2,AK,1,100,10159
1658855540.758271,485976.000,10987,2,AK,1,100,RD
1658855540.791078,486008.000,10990,2,AK,1,100,10988
1658855540.823886,486040.000,10990,2,AK,1,100,RD
1658855543.434162,488586.000,11818,2,AK,1,100,10988
1658855546.044437,491132.000,11818,2,AK,1,100,RD
1658855546.097750,491184.000,11821,2,AK,1,100,11819
1658855546.151063,491236.000,11821,2,AK,1,100,RD
1658855548.741346,493762.500,12650,2,AK,1,100,11819
1658855551.331630,496289.000,12650,2,AK,1,100,RD
1658855551.349059,496306.000,12653,2,AK,1,100,12651
1658855551.366488,496323.000,12653,2,AK,1,100,RD
1658855553.967024,498859.500,13480,2,AK,1,100,12651
1658855556.567560,501396.000,13480,2,AK,1,100,RD
1658855556.582938,501411.000,13483,2,AK,1,100,13481
1658855556.598317,501426.000,13483,2,AK,1,100,RD
1658855559.204492,503968.000,14310,2,AK,1,100,14308
1658855561.810666,506510.000,14310,2,AK,1,100,RD
1658855564.421454,509056.500,15135,2,AK,1,100,14308
1658855567.032243,511603.000,15135,2,AK,1,100,RD
1658855567.046596,511617.000,15138,2,AK,1,100,15136
1658855567.060950,511631.000,15138,2,AK,1,100,RD
1658855569.666099,514172.000,15977,2,AK,1,100,15136
1658855572.271248,516713.000,15977,2,AK,1,100,RD
1658855572.286114,516727.500,15980,2,AK,1,100,15978
1658855572.300981,516742.000,15980,2,AK,1,100,RD
1658855574.905105,519282.000,16806,2,AK,1,100,15978
1658855577.509229,521822.000,16806,2,AK,1,100,RD
1658855577.544600,521856.500,16809,2,AK,1,100,16807
1658855577.579971,521891.000,16809,2,AK,1,100,RD
1658855580.176406,524423.500,17639,2,AK,1,100,16807
1658855582.772840,526956.000,17639,2,AK,1,100,RD
1658855582.786169,526969.000,17642,2,AK,1,100,17640
1658855582.799497,526982.000,17642,2,AK,1,100,RD
1658855585.400545,529519.000,18467,2,AK,1,100,17640
1658855588.001594,532056.000,18467,2,AK,1,100,RD
1658855588.015435,532069.500,18470,2,AK,1,100,18468
1658855588.029275,532083.000,18470,2,AK,1,100,RD
1658855590.656980,534646.000,19313,2,AK,1,100,18468
1658855593.284685,537209.000,19313,2,AK,1,100,RD
1658855593.313904,537237.500,19316,2,AK,1,100,19314
1658855593.343124,537266.000,19316,2,AK,1,100,RD
1658855595.933920,539793.000,20142,2,AK,1,100,19314
1658855598.524716,542320.000,20142,2,AK,1,100,RD
1658855598.545221,542340.000,20145,2,AK,1,100,20143
1658855598.565726,542360.000,20145,2,AK,1,100,RD
1658855601.163186,544893.500,20972,2,AK,1,100,20143
1658855603.760646,547427.000,20972,2,AK,1,100,RD
1658855603.780125,547446.000,20975,2,AK,1,100,20973
1658855603.799605,547465.000,20975,2,AK,1,100,RD
1658855606.397065,549998.500,21802,2,AK,1,100,20973
1658855608.994525,552532.000,21802,2,AK,1,100,RD
1658855609.019131,552556.000,21805,2,AK,1,100,21803
1658855609.043737,552580.000,21805,2,AK,1,100,RD
1658855611.639147,555111.500,22634,2,AK,1,100,21803
1658855614.234556,557643.000,22634,2,AK,1,100,RD
1658855614.281717,557689.000,22637,2,AK,1,100,22635
1658855614.328879,557735.000,22637,2,AK,1,100,RD
1658855616.912498,560255.000,23463,2,AK,1,100,22635
1658855619.496117,562775.000,23463,2,AK,1,100,RD
1658855619.527900,562806.000,23466,2,AK,1,100,23464
1658855619.559682,562837.000,23466,2,AK,1,100,RD
1658855622.158168,565371.500,24301,2,AK,1,100,23464
1658855624.756653,567906.000,24301,2,AK,1,100,RD
1658855624.769981,567919.000,24304,2,AK,1,100,24302
1658855624.783309,567932.000,24304,2,AK,1,100,RD
1658855627.387946,570472.500,25137,2,AK,1,100,24302
1658855629.992583,573013.000,25137,2,AK,1,100,RD
1658855630.007449,573027.500,25140,2,AK,1,100,25138
1658855630.022315,573042.000,25140,2,AK,1,100,RD
1658855632.627977,575583.500,25971,2,AK,1,100,25138
1658855635.233639,578125.000,25971,2,AK,1,100,RD
1658855635.247480,578138.500,25974,2,AK,1,100,25972
1658855635.261321,578152.000,25974,2,AK,1,100,RD
1658855637.866470,580693.000,26800,2,AK,1,100,25972
1658855640.471620,583234.000,26800,2,AK,1,100,RD
1658855640.485460,583247.500,26803,2,AK,1,100,26801
1658855640.499301,583261.000,26803,2,AK,1,100,RD
1658855643.134183,585831.000,27645,2,AK,1,100,26801
1658855645.769064,588401.000,27645,2,AK,1,100,RD
1658855645.783930,588415.500,27648,2,AK,1,100,27646
1658855645.798796,588430.000,27648,2,AK,1,100,RD
1658855648.423425,590990.000,28477,2,AK,1,100,27646
1658855651.048054,593550.000,28477,2,AK,1,100,RD
1658855651.063433,593565.000,28480,2,AK,1,100,28478
1658855651.078812,593580.000,28480,2,AK,1,100,RD
1658855653.714206,596150.500,29324,2,AK,1,100,28478
1658855656.349600,598721.000,29324,2,AK,1,100,RD
1658855656.364466,598735.500,29327,2,AK,1,100,29325
1658855656.379332,598750.000,29327,2,AK,1,100,RD
1658855658.986020,601292.500,30154,2,AK,1,100,29325
1658855661.592707,603835.000,30154,2,AK,1,100,RD
1658855661.609623,603851.500,30157,2,AK,1,100,30155
1658855661.626540,603868.000,30157,2,AK,1,100,RD
1658855664.224000,606401.500,30981,2,AK,1,100,30155
1658855666.821460,608935.000,30981,2,AK,1,100,RD
1658855666.841452,608954.500,30984,2,AK,1,100,30982
1658855666.861444,608974.000,30984,2,AK,1,100,RD
1658855669.459930,611508.500,31814,2,AK,1,100,30982
1658855672.058415,614043.000,31814,2,AK,1,100,RD
1658855672.085584,614069.500,31817,2,AK,1,100,31815
1658855672.112753,614096.000,31817,2,AK,1,100,RD
1658855674.704574,616624.000,32643,2,AK,1,100,31815
1658855677.296396,619152.000,32643,2,AK,1,100,RD
1658855677.321514,619176.500,32646,2,AK,1,100,32644
1658855677.346633,619201.000,32646,2,AK,1,100,RD
1658855679.959984,621750.000,33473,2,AK,1,100,32644
1658855682.573335,624299.000,33473,2,AK,1,100,RD
1658855682.588714,624314.000,33476,2,AK,1,100,33474
1658855682.604093,624329.000,33476,2,AK,1,100,RD
1658855685.226159,626886.500,34306,2,AK,1,100,33474
1658855687.848225,629444.000,34306,2,AK,1,100,RD
1658855687.862578,629458.000,34309,2,AK,1,100,34307
1658855687.876931,629472.000,34309,2,AK,1,100,RD
1658855690.509763,632040.000,35135,2,AK,1,100,34307
1658855693.142594,634608.000,35135,2,AK,1,100,RD
1658855693.163099,634628.000,35138,2,AK,1,100,35136
1658855693.183603,634648.000,35138,2,AK,1,100,RD
1658855695.794392,637194.500,35963,2,AK,1,100,35136
1658855698.405180,639741.000,35963,2,AK,1,100,RD
1658855698.423122,639758.500,35966,2,AK,1,100,35964
1658855698.441063,639776.000,35966,2,AK,1,100,RD
1658855701.052877,642323.500,36792,2,AK,1,100,35964
1658855703.664690,644871.000,36792,2,AK,1,100,RD
1658855703.681607,644887.500,36795,2,AK,1,100,36793
1658855703.698524,644904.000,36795,2,AK,1,100,RD
1658855706.301110,647442.500,37606,2,AK,1,100,36793
1658855708.903696,649981.000,37606,2,AK,1,100,RD
1658855708.918562,649995.500,37609,2,AK,1,100,37607
1658855708.933428,650010.000,37609,2,AK,1,100,RD
1658855711.553444,652565.500,38435,2,AK,1,100,37607
1658855714.173459,655121.000,38435,2,AK,1,100,RD
1658855714.187813,655135.000,38438,2,AK,1,100,38436
1658855714.202166,655149.000,38438,2,AK,1,100,RD
1658855716.832434,657714.500,39250,2,AK,1,100,38436
1658855719.462702,660280.000,39250,2,AK,1,100,RD
1658855719.478081,660295.000,39253,2,AK,1,100,39251
1658855719.493459,660310.000,39253,2,AK,1,100,RD
1658855722.104760,662857.000,40064,2,AK,1,100,39251
1658855724.716061,665404.000,40064,2,AK,1,100,RD
1658855724.733490,665421.000,40067,2,AK,1,100,40065
1658855724.750919,665438.000,40067,2,AK,1,100,RD
1658855727.351455,667974.500,40880,2,AK,1,100,40065
1658855729.951991,670511.000,40880,2,AK,1,100,RD
1658855729.966857,670525.500,40883,2,AK,1,100,40881
1658855729.981723,670540.000,40883,2,AK,1,100,RD
1658855732.610453,673104.000,41649,2,AK,1,100,40881
1658855735.239183,675668.000,41649,2,AK,1,100,RD
1658855735.253536,675682.000,41652,2,AK,1,100,41650
1658855735.267890,675696.000,41652,2,AK,1,100,RD
1658855737.886880,678250.500,42478,2,AK,1,100,41650
1658855740.505870,680805.000,42478,2,AK,1,100,RD
1658855740.520224,680819.000,42481,2,AK,1,100,42479
1658855740.534577,680833.000,42481,2,AK,1,100,RD
1658855743.155105,683389.000,43310,2,AK,1,100,42479
1658855745.775634,685945.000,43310,2,AK,1,100,RD
1658855745.792550,685961.500,43313,2,AK,1,100,43311
1658855745.809467,685978.000,43313,2,AK,1,100,RD
1658855748.422305,688526.500,44139,2,AK,1,100,43311
1658855751.035144,691075.000,44139,2,AK,1,100,RD
1658855751.048985,691088.500,44142,2,AK,1,100,44140
1658855751.062826,691102.000,44142,2,AK,1,100,RD
1658855753.667463,693642.500,44953,2,AK,1,100,44140
1658855756.272099,696183.000,44953,2,AK,1,100,RD
1658855756.285940,696196.500,44956,2,AK,1,100,44954
1658855756.299781,696210.000,44956,2,AK,1,100,RD
1658855758.931587,698777.000,45782,2,AK,1,100,44954
1658855761.563392,701344.000,45782,2,AK,1,100,RD
1658855761.578259,701358.500,45785,2,AK,1,100,45783
1658855761.593125,701373.000,45785,2,AK,1,100,RD
1658855764.196736,703912.500,46596,2,AK,1,100,45783
1658855766.800348,706452.000,46596,2,AK,1,100,RD
1658855766.815726,706467.000,46599,2,AK,1,100,46597
1658855766.831105,706482.000,46599,2,AK,1,100,RD
1658855769.434204,709021.000,47411,2,AK,1,100,46597
1658855772.037303,711560.000,47411,2,AK,1,100,RD
1658855772.055245,711577.500,47414,2,AK,1,100,47412
1658855772.073186,711595.000,47414,2,AK,1,100,RD
1658855774.692177,714149.500,48242,2,AK,1,100,47412
1658855777.311167,716704.000,48242,2,AK,1,100,RD
1658855777.333210,716725.500,48245,2,AK,1,100,48243
1658855777.355253,716747.000,48245,2,AK,1,100,RD
1658855779.963990,719291.500,49070,2,AK,1,100,48243
1658855782.572728,721836.000,49070,2,AK,1,100,RD
1658855782.587081,721850.000,49073,2,AK,1,100,49071
1658855782.601435,721864.000,49073,2,AK,1,100,RD
1658855785.226064,724424.000,49903,2,AK,1,100,49071
1658855787.850693,726984.000,49903,2,AK,1,100,RD
1658855787.872736,727005.500,49906,2,AK,1,100,49904
1658855787.894778,727027.000,49906,2,AK,1,100,RD
1658855790.491213,729559.500,50718,2,AK,1,100,49904
1658855793.087648,732092.000,50718,2,AK,1,100,RD
1658855793.102514,732106.500,50721,2,AK,1,100,50719
1658855793.117380,732121.000,50721,2,AK,1,100,RD
1658855795.721504,734661.000,51534,2,AK,1,100,50719
1658855798.325629,737201.000,51534,2,AK,1,100,RD
1658855798.339982,737215.000,51537,2,AK,1,100,51535
1658855798.354335,737229.000,51537,2,AK,1,100,RD
1658855800.982040,739792.000,52364,2,AK,1,100,51535
1658855803.609745,742355.000,52364,2,AK,1,100,RD
1658855803.623586,742368.500,52367,2,AK,1,100,52365
1658855803.637427,742382.000,52367,2,AK,1,100,RD
1658855806.241551,744922.000,53177,2,AK,1,100,52365
1658855808.845675,747462.000,53177,2,AK,1,100,RD
1658855808.861054,747477.000,53180,2,AK,1,100,53178
1658855808.876432,747492.000,53180,2,AK,1,100,RD
1658855811.507725,750058.500,54006,2,AK,1,100,53178
1658855814.139019,752625.000,54006,2,AK,1,100,RD
1658855814.153885,752639.500,54009,2,AK,1,100,54007
1658855814.168751,752654.000,54009,2,AK,1,100,RD
1658855816.771337,755192.500,54819,2,AK,1,100,54007
1658855819.373923,757731.000,54819,2,AK,1,100,RD
1658855819.391352,757748.000,54822,2,AK,1,100,54820
1658855819.408782,757765.000,54822,2,AK,1,100,RD
1658855822.053403,760344.500,55634,2,AK,1,100,54820
1658855824.698024,762924.000,55634,2,AK,1,100,RD
1658855827.329830,765491.000,56453,2,AK,1,100,56451
1658855829.961636,768058.000,56453,2,AK,1,100,RD
1658855832.592417,770624.000,57285,2,AK,1,100,56451
1658855835.223197,773190.000,57285,2,AK,1,100,RD
1658855835.237550,773204.000,57288,2,AK,1,100,57286
1658855835.251904,773218.000,57288,2,AK,1,100,RD
1658855837.857053,775759.000,58103,2,AK,1,100,57286
1658855840.462203,778300.000,58103,2,AK,1,100,RD
1658855840.479119,778316.500,58106,2,AK,1,100,58104
1658855840.496036,778333.000,58106,2,AK,1,100,RD
1658855843.104774,780877.500,58862,2,AK,1,100,58104
1658855845.713511,783422.000,58862,2,AK,1,100,RD
1658855845.730428,783438.500,58865,2,AK,1,100,58863
1658855845.747344,783455.000,58865,2,AK,1,100,RD
1658855848.366335,786009.500,59695,2,AK,1,100,58863
1658855850.985325,788564.000,59695,2,AK,1,100,RD
1658855850.999166,788577.500,59698,2,AK,1,100,59696
1658855851.013006,788591.000,59698,2,AK,1,100,RD
