LocalTimestamp,EmotiBitTimestamp,PacketNumber,DataLength,TypeTag,ProtocolVersion,DataReliability,EA
1658855192.201379,146002.000,21716,2,EA,1,100,0.186756
1658855192.201379,146002.000,21716,2,EA,1,100,0.186621
1658855192.361318,146158.000,21733,1,EA,1,100,0.186570
1658855192.427446,146222.500,21749,2,EA,1,100,0.186475
1658855192.493574,146287.000,21749,2,EA,1,100,0.186349
1658855192.560728,146352.500,21765,2,EA,1,100,0.186238
1658855192.627882,146418.000,21765,2,EA,1,100,0.186005
1658855192.695548,146484.000,21782,1,EA,1,100,0.185930
1658855192.761163,146548.000,21799,2,EA,1,100,0.185903
1658855192.826779,146612.000,21799,2,EA,1,100,0.185841
1658855192.894445,146678.000,21815,1,EA,1,100,0.185725
1658855192.961087,146743.000,21832,2,EA,1,100,0.185620
1658855193.027727,146808.000,21832,2,EA,1,100,0.185479
1658855193.092318,146871.000,21847,1,EA,1,100,0.185376
1658855193.158959,146936.000,21864,2,EA,1,100,0.185214
1658855193.225600,147001.000,21864,2,EA,1,100,0.185074
1658855193.291216,147065.000,21881,2,EA,1,100,0.184977
1658855193.356831,147129.000,21881,2,EA,1,100,0.184987
1658855193.423472,147194.000,21898,1,EA,1,100,0.185141
1658855193.490626,147259.500,21917,2,EA,1,100,0.185159
1658855193.557780,147325.000,21917,2,EA,1,100,0.185203
1658855193.623395,147389.000,21935,1,EA,1,100,0.185205
1658855193.690036,147454.000,21952,2,EA,1,100,0.185096
1658855193.756677,147519.000,21952,2,EA,1,100,0.184942
1658855193.824343,147585.000,21969,2,EA,1,100,0.184789
1658855193.892009,147651.000,21969,2,EA,1,100,0.184733
1658855193.959676,147717.000,21986,1,EA,1,100,0.184649
1658855194.025291,147781.000,22001,2,EA,1,100,0.184570
1658855194.090907,147845.000,22001,2,EA,1,100,0.184572
1658855194.157548,147910.000,22017,1,EA,1,100,0.184513
1658855194.223164,147974.000,22035,2,EA,1,100,0.184305
1658855194.288780,148038.000,22035,2,EA,1,100,0.184181
1658855194.356446,148104.000,22051,1,EA,1,100,0.184120
1658855194.423087,148169.000,22068,2,EA,1,100,0.183984
1658855194.489728,148234.000,22068,2,EA,1,100,0.183837
1658855194.556369,148299.000,22083,2,EA,1,100,0.183849
1658855194.623010,148364.000,22083,2,EA,1,100,0.183782
1658855194.688626,148428.000,22101,1,EA,1,100,0.183637
1658855194.756292,148494.000,22117,2,EA,1,100,0.183539
1658855194.823958,148560.000,22117,2,EA,1,100,0.183491
1658855194.890599,148625.000,22134,1,EA,1,100,0.183450
1658855194.957240,148690.000,22150,2,EA,1,100,0.183313
1658855195.023881,148755.000,22150,2,EA,1,100,0.183235
1658855195.090522,148820.000,22166,1,EA,1,100,0.183228
1658855195.156650,148884.500,22182,2,EA,1,100,0.183145
1658855195.222779,148949.000,22182,2,EA,1,100,0.183050
1658855195.289420,149014.000,22200,1,EA,1,100,0.183020
1658855195.356061,149079.000,22216,2,EA,1,100,0.182769
1658855195.422702,149144.000,22216,2,EA,1,100,0.182765
1658855195.488830,149208.500,22231,2,EA,1,100,0.182717
1658855195.554958,149273.000,22231,2,EA,1,100,0.182560
1658855195.621599,149338.000,22248,1,EA,1,100,0.182405
1658855195.688753,149403.500,22266,2,EA,1,100,0.182172
1658855195.755906,149469.000,22266,2,EA,1,100,0.182107
1658855195.822547,149534.000,22282,1,EA,1,100,0.182067
1658855195.889188,149599.000,22300,2,EA,1,100,0.182062
1658855195.955829,149664.000,22300,2,EA,1,100,0.181891
1658855196.023495,149730.000,22314,1,EA,1,100,0.181835
1658855196.089111,149794.000,22331,2,EA,1,100,0.181713
1658855196.154727,149858.000,22331,2,EA,1,100,0.181650
1658855196.220855,149922.500,22348,2,EA,1,100,0.181599
1658855196.286984,149987.000,22348,2,EA,1,100,0.181509
1658855196.353625,150052.000,22365,1,EA,1,100,0.181451
1658855196.419753,150116.500,22379,2,EA,1,100,0.181345
1658855196.485881,150181.000,22379,2,EA,1,100,0.181308
1658855196.551497,150245.000,22396,1,EA,1,100,0.181224
1658855196.618138,150310.000,22413,2,EA,1,100,0.181063
1658855196.684779,150375.000,22413,2,EA,1,100,0.180910
1658855196.751420,150440.000,22431,1,EA,1,100,0.180815
1658855196.818573,150505.500,22447,2,EA,1,100,0.180645
1658855196.885727,150571.000,22447,2,EA,1,100,0.180585
1658855196.952368,150636.000,22463,2,EA,1,100,0.180508
1658855197.019009,150701.000,22463,2,EA,1,100,0.180444
1658855197.084625,150765.000,22479,1,EA,1,100,0.180351
1658855197.151778,150830.500,22496,2,EA,1,100,0.180317
1658855197.218932,150896.000,22496,2,EA,1,100,0.180190
1658855197.286598,150962.000,22513,1,EA,1,100,0.180010
1658855197.352214,151026.000,22530,2,EA,1,100,0.179926
1658855197.417830,151090.000,22530,2,EA,1,100,0.179817
1658855197.483445,151154.000,22544,1,EA,1,100,0.179809
1658855197.550086,151219.000,22562,2,EA,1,100,0.179666
1658855197.616727,151284.000,22562,2,EA,1,100,0.179528
1658855197.682856,151348.500,22579,2,EA,1,100,0.179478
1658855197.748984,151413.000,22579,2,EA,1,100,0.179389
1658855197.817676,151480.000,22596,1,EA,1,100,0.179282
1658855197.884316,151545.000,22611,2,EA,1,100,0.179232
1658855197.950958,151610.000,22611,2,EA,1,100,0.179110
1658855198.016573,151674.000,22628,1,EA,1,100,0.179047
1658855198.083727,151739.500,22644,2,EA,1,100,0.179095
1658855198.150880,151805.000,22644,2,EA,1,100,0.179013
1658855198.218547,151871.000,22661,1,EA,1,100,0.178925
1658855198.284162,151935.000,22678,2,EA,1,100,0.178919
1658855198.349778,151999.000,22678,2,EA,1,100,0.178859
1658855198.416419,152064.000,22693,1,EA,1,100,0.178777
1658855198.483060,152129.000,22709,2,EA,1,100,0.178707
1658855198.549701,152194.000,22709,2,EA,1,100,0.178522
1658855198.615829,152258.500,22727,2,EA,1,100,0.178345
1658855198.681958,152323.000,22727,2,EA,1,100,0.178259
1658855198.749111,152388.500,22749,2,EA,1,100,0.178201
1658855198.816265,152454.000,22749,2,EA,1,100,0.178268
1658855198.882906,152519.000,22766,1,EA,1,100,0.178175
1658855198.949547,152584.000,22783,2,EA,1,100,0.178022
1658855199.016188,152649.000,22783,2,EA,1,100,0.177892
1658855199.081804,152713.000,22798,1,EA,1,100,0.177677
1658855199.147932,152777.500,22814,2,EA,1,100,0.177669
1658855199.214060,152842.000,22814,2,EA,1,100,0.177606
1658855199.281214,152907.500,22832,2,EA,1,100,0.177412
1658855199.348367,152973.000,22832,2,EA,1,100,0.177312
1658855199.416034,153039.000,22848,1,EA,1,100,0.177312
1658855199.481649,153103.000,22863,2,EA,1,100,0.177184
1658855199.547265,153167.000,22863,2,EA,1,100,0.177152
1658855199.612881,153231.000,22880,1,EA,1,100,0.177073
1658855199.680034,153296.500,22898,2,EA,1,100,0.176938
1658855199.747188,153362.000,22898,2,EA,1,100,0.176872
1658855199.813829,153427.000,22914,1,EA,1,100,0.176947
1658855199.880470,153492.000,22932,2,EA,1,100,0.176819
1658855199.947111,153557.000,22932,2,EA,1,100,0.176705
1658855200.012727,153621.000,22946,1,EA,1,100,0.176742
1658855200.078855,153685.500,22963,2,EA,1,100,0.176616
1658855200.144983,153750.000,22963,2,EA,1,100,0.176419
1658855200.212137,153815.500,22980,2,EA,1,100,0.176236
1658855200.279290,153881.000,22980,2,EA,1,100,0.176061
1658855200.346957,153947.000,22997,1,EA,1,100,0.176023
1658855200.413085,154011.500,23011,2,EA,1,100,0.175991
1658855200.479213,154076.000,23011,2,EA,1,100,0.175925
1658855200.546880,154142.000,23028,1,EA,1,100,0.175842
1658855200.613521,154207.000,23045,2,EA,1,100,0.175648
1658855200.680161,154272.000,23045,2,EA,1,100,0.175632
1658855200.746803,154337.000,23063,1,EA,1,100,0.175594
1658855200.812931,154401.500,23079,2,EA,1,100,0.175483
1658855200.879059,154466.000,23079,2,EA,1,100,0.175454
1658855200.945700,154531.000,23095,1,EA,1,100,0.175333
1658855201.011316,154595.000,23111,2,EA,1,100,0.175277
1658855201.076932,154659.000,23111,2,EA,1,100,0.175249
1658855201.144085,154724.500,23128,2,EA,1,100,0.175319
1658855201.211239,154790.000,23128,2,EA,1,100,0.175373
1658855201.278905,154856.000,23145,1,EA,1,100,0.175238
1658855201.345546,154921.000,23160,2,EA,1,100,0.175019
1658855201.412187,154986.000,23160,2,EA,1,100,0.174918
1658855201.478828,155051.000,23176,1,EA,1,100,0.174822
1658855201.545982,155116.500,23194,2,EA,1,100,0.174876
