LocalTimestamp,EmotiBitTimestamp,PacketNumber,DataLength,TypeTag,ProtocolVersion,DataReliability,SR
1658857303.414039,2205228,25739,1,SR,1,100,0.266667
1658857303.812859,2205617,25757,1,SR,1,100,0.066667
1658857304.146064,2205942,25843,1,SR,1,100,0.200000
1658857304.613576,2206398,25910,1,SR,1,100,0.133333
1658857308.269603,2209964,26493,1,SR,1,100,0.133333
1658857308.871422,2210551,26629,1,SR,1,100,0.400000
1658857336.215751,2237222,31044,1,SR,1,100,0.866667
1658857337.215365,2238197,31080,1,SR,1,100,0.066667
1658857337.683903,2238654,31169,1,SR,1,100,0.066667
1658857378.878276,2278834,37721,1,SR,1,100,0.666667
1658857379.806123,2279739,37772,1,SR,1,100,0.066667
1658857380.273635,2280195,37939,1,SR,1,100,0.600000
1658857381.803302,2281687,38090,1,SR,1,100,0.066667
1658857400.040373,2299475,41053,1,SR,1,100,0.666667
1658857400.838014,2300253,41105,1,SR,1,100,0.133333
1658857401.105603,2300514,41124,1,SR,1,100,0.066667
1658857423.463137,2322321,44676,1,SR,1,100,0.266667
1658857424.128521,2322970,44758,1,SR,1,100,0.133333
1658857429.918084,2328617,45826,1,SR,1,100,1.066667
1658857431.249878,2329916,45960,1,SR,1,100,0.533333
1658857472.850249,2370492,52481,1,SR,1,100,0.600000
1658857473.581249,2371205,52585,1,SR,1,100,0.400000
1658857507.393853,2404185,57919,1,SR,1,100,0.600000
1658857508.124853,2404898,57971,1,SR,1,100,0.133333
1658857509.188033,2405935,58137,1,SR,1,100,0.066667
1658857525.296694,2421647,60795,1,SR,1,100,0.866667
1658857542.002048,2437941,63294,1,SR,1,100,0.133333
1658857542.797638,2438717,63402,1,SR,1,100,0.066667
1658857543.131869,2439043,63484,1,SR,1,100,0.200000
1658857543.464048,2439367,63537,1,SR,1,100,0.200000
1658857544.196074,2440081,63653,1,SR,1,100,0.200000
1658857544.526203,2440403,63722,1,SR,1,100,0.333333
1658857592.848084,2487535,5725,1,SR,1,100,0.133333
1658857593.247930,2487925,5792,1,SR,1,100,0.133333
1658857597.704674,2492272,6644,1,SR,1,100,1.066667
1658857599.433238,2493958,6777,1,SR,1,100,0.133333
1658857600.098622,2494607,6862,1,SR,1,100,0.066667
1658857602.166543,2496624,7282,1,SR,1,100,0.600000
1658857602.897543,2497337,7319,1,SR,1,100,0.066667
1658857639.301968,2532845,13167,1,SR,1,100,0.400000
1658857639.968378,2533495,13218,1,SR,1,100,0.066667
1658857702.198743,2594193,23135,1,SR,1,100,1.066667
1658857703.396230,2595361,23168,1,SR,1,100,0.066667
1658857703.862717,2595816,23269,1,SR,1,100,0.200000
1658857707.588460,2599450,23905,1,SR,1,100,0.600000
1658857708.322536,2600166,23941,1,SR,1,100,0.066667
1658857724.295865,2615746,26697,1,SR,1,100,1.466667
1658857726.025454,2617433,26747,1,SR,1,100,0.066667
1658857726.358659,2617758,26801,1,SR,1,100,0.066667
1658857726.688788,2618080,26856,1,SR,1,100,0.066667
1658857729.618940,2620938,27322,1,SR,1,100,0.066667
1658857748.187166,2639049,30284,1,SR,1,100,0.400000
1658857749.453344,2640284,30435,1,SR,1,100,0.066667
1658857750.784113,2641582,30950,1,SR,1,100,1.933333
1658857760.366060,2650928,32234,1,SR,1,100,0.466667
1658857775.877002,2666057,34626,1,SR,1,100,0.200000
1658857776.605952,2666768,34745,1,SR,1,100,0.266667
1658857777.140105,2667289,34829,1,SR,1,100,0.200000
1658857779.133183,2669233,35118,1,SR,1,100,0.066667
1658857783.194181,2673194,35797,1,SR,1,100,0.333333
1658857783.659643,2673648,35830,1,SR,1,100,0.066667
1658857783.991822,2673972,35900,1,SR,1,100,0.133333
1658857802.829687,2692346,38879,1,SR,1,100,0.400000
1658857803.360765,2692864,38915,1,SR,1,100,0.133333
1658857825.124681,2714092,42516,1,SR,1,100,1.333333
1658857847.023930,2735452,45826,1,SR,1,100,0.800000
1658857847.955878,2736361,45877,1,SR,1,100,0.133333
1658857848.355724,2736751,45928,1,SR,1,100,0.066667
1658857849.084674,2737462,46046,1,SR,1,100,0.066667
1658857849.287672,2737660,46180,1,SR,1,100,0.733333
1658857870.048898,2757910,49518,1,SR,1,100,1.333333
1658857877.837690,2765507,50670,1,SR,1,100,0.800000
1658857895.939429,2783163,53505,1,SR,1,100,0.933333
1658857921.367573,2807965,57357,1,SR,1,100,0.266667
1658857921.896600,2808481,57426,1,SR,1,100,0.200000
1658857922.632726,2809199,57526,1,SR,1,100,0.066667
1658857935.211466,2821468,59543,1,SR,1,100,0.400000
1658857935.743569,2821987,59612,1,SR,1,100,0.333333
1658857936.209030,2822441,59647,1,SR,1,100,0.066667
1658857954.180562,2839970,62648,1,SR,1,100,1.400000
1658857960.633459,2846264,63583,1,SR,1,100,0.866667
1658857981.199888,2866324,1159,1,SR,1,100,0.200000
1658857981.660224,2866773,1413,1,SR,1,100,1.266667
1658857983.196042,2868271,1464,1,SR,1,100,0.066667
1658858005.956497,2890471,5019,1,SR,1,100,0.666667
1658858007.821419,2892290,5221,1,SR,1,100,0.066667
1658858012.678008,2897027,6135,1,SR,1,100,0.933333
1658858072.973735,2955838,15753,1,SR,1,100,1.333333
1658858075.769580,2958565,16103,1,SR,1,100,0.733333
1658858094.205548,2976547,18935,1,SR,1,100,0.266667
1658858094.604369,2976936,19021,1,SR,1,100,0.466667
1658858095.470702,2977781,19123,1,SR,1,100,0.200000
1658858095.933087,2978232,19173,1,SR,1,100,0.066667
1658858096.533881,2978818,19277,1,SR,1,100,0.066667
1658858109.309469,2991279,21340,1,SR,1,100,0.333333
1658858109.911288,2991866,21412,1,SR,1,100,0.133333
1658858132.940357,3014328,25214,1,SR,1,100,1.200000
1658858150.509993,3031465,27895,1,SR,1,100,0.533333
1658858151.309685,3032245,27997,1,SR,1,100,0.266667
1658858154.637633,3035491,28667,1,SR,1,100,1.133333
1658858162.421298,3043083,29818,1,SR,1,100,0.600000
1658858163.156399,3043800,29854,1,SR,1,100,0.133333
1658858173.535987,3053924,31623,1,SR,1,100,1.000000
1658858182.256727,3062430,32914,1,SR,1,100,0.666667
1658858216.131871,3095471,38283,1,SR,1,100,1.000000
1658858253.998297,3132405,44163,1,SR,1,100,0.266667
1658858254.398143,3132795,44265,1,SR,1,100,0.466667
1658858254.996886,3133379,44301,1,SR,1,100,0.066667
1658858258.595499,3136889,45023,1,SR,1,100,1.066667
1658858270.374547,3148378,46750,1,SR,1,100,0.333333
1658858270.842059,3148834,46818,1,SR,1,100,0.200000
1658858271.307521,3149288,46870,1,SR,1,100,0.133333
1658858293.933669,3171357,50557,1,SR,1,100,0.933333
1658858294.998899,3172396,50591,1,SR,1,100,0.066667
1658858295.198822,3172591,50610,1,SR,1,100,0.066667
1658858295.531002,3172915,50678,1,SR,1,100,0.066667
1658858305.781408,3182913,52457,1,SR,1,100,1.133333
1658858307.447433,3184538,52575,1,SR,1,100,0.200000
1658858338.529807,3214855,57638,1,SR,1,100,1.133333
1658858345.515832,3221669,58689,1,SR,1,100,0.933333
1658858389.181047,3264259,65449,1,SR,1,100,0.266667
1658858404.289068,3278995,2302,1,SR,1,100,0.333333
1658858405.023144,3279711,2419,1,SR,1,100,0.333333
1658858426.786035,3300938,5848,1,SR,1,100,0.266667
1658858429.714137,3303794,6470,1,SR,1,100,1.666667
1658858453.151254,3326654,10099,1,SR,1,100,1.066667
1658858454.478948,3327949,10151,1,SR,1,100,0.066667
1658858458.207766,3331586,10784,1,SR,1,100,0.266667
1658858458.874176,3332236,10869,1,SR,1,100,0.133333
1658858460.934920,3334246,11333,1,SR,1,100,0.933333
1658858462.001176,3335286,11390,1,SR,1,100,0.266667
1658858488.018836,3360663,15531,1,SR,1,100,0.133333
1658858488.285400,3360923,15620,1,SR,1,100,0.400000
1658858489.617194,3362222,15969,1,SR,1,100,1.200000
1658858499.468781,3371831,17452,1,SR,1,100,0.733333
1658858502.329216,3374621,17954,1,SR,1,100,0.933333
1658858503.392396,3375658,17991,1,SR,1,100,0.133333
1658858511.246804,3383319,19352,1,SR,1,100,0.733333
1658858512.110060,3384161,19388,1,SR,1,100,0.133333
1658858544.056717,3415321,24625,1,SR,1,100,1.066667
1658858627.049334,3496270,37559,1,SR,1,100,0.066667
1658858633.437640,3502501,38606,1,SR,1,100,0.333333
1658858633.903101,3502955,38673,1,SR,1,100,0.266667
1658858644.486713,3513278,40452,1,SR,1,100,1.000000
1658858675.360963,3543392,45272,1,SR,1,100,1.266667
1658858694.796546,3562349,48288,1,SR,1,100,1.066667
1658858704.850106,3572155,49825,1,SR,1,100,0.733333
1658858705.715413,3572999,49860,1,SR,1,100,0.066667
1658858723.815101,3590653,52854,1,SR,1,100,1.133333
1658858747.043069,3613309,56434,1,SR,1,100,0.866667
1658858748.444580,3614676,56520,1,SR,1,100,0.066667
1658858753.037680,3619156,57379,1,SR,1,100,1.000000
1658858760.956678,3626880,58630,1,SR,1,100,1.066667
1658858762.953857,3628828,58781,1,SR,1,100,0.066667
1658858767.279369,3633047,59518,1,SR,1,100,0.533333
1658858779.258340,3644731,61412,1,SR,1,100,0.600000
1658858779.990365,3645445,61447,1,SR,1,100,0.133333
1658858787.575133,3652843,62756,1,SR,1,100,0.800000
1658858806.609845,3671409,158,1,SR,1,100,0.600000
1658858827.904199,3692179,3621,1,SR,1,100,1.133333
1658858862.243780,3725673,8767,1,SR,1,100,0.133333
1658858862.643625,3726063,8817,1,SR,1,100,0.066667
1658858883.671415,3746573,12123,1,SR,1,100,0.066667
1658858884.207619,3747096,12207,1,SR,1,100,0.133333
1658858918.080712,3780135,17786,1,SR,1,100,1.266667
1658858920.012275,3782019,18052,1,SR,1,100,1.066667
1658858921.876172,3783837,18202,1,SR,1,100,0.066667
1658858929.128760,3790911,19452,1,SR,1,100,0.800000
1658858946.038138,3807404,22142,1,SR,1,100,0.866667
1658858949.298419,3810584,22692,1,SR,1,100,1.066667
1658858957.151802,3818244,23993,1,SR,1,100,1.333333
1658858973.125130,3833824,26505,1,SR,1,100,1.200000
1658858975.654412,3836291,26740,1,SR,1,100,0.133333
1658858979.781026,3840316,27478,1,SR,1,100,0.733333
1658858994.956713,3855118,29801,1,SR,1,100,0.066667
1658858995.155611,3855312,29838,1,SR,1,100,0.133333
1658859005.468557,3865371,31515,1,SR,1,100,0.200000
1658859005.934019,3865825,31568,1,SR,1,100,0.066667
1658859015.651298,3875303,33168,1,SR,1,100,0.533333
1658859016.514555,3876145,33271,1,SR,1,100,0.333333
1658859017.179939,3876794,33388,1,SR,1,100,0.333333
1658859019.376016,3878936,33724,1,SR,1,100,0.266667
1658859019.774836,3879325,33778,1,SR,1,100,0.266667
1658859039.936293,3898990,36941,1,SR,1,100,0.266667
1658859040.341265,3899385,36975,1,SR,1,100,0.133333
1658859059.973696,3918534,40223,1,SR,1,100,1.066667
1658859072.150539,3930411,42025,1,SR,1,100,0.466667
1658859073.150154,3931386,42126,1,SR,1,100,0.066667
1658859087.455408,3945339,44476,1,SR,1,100,0.933333
1658859088.520638,3946378,44529,1,SR,1,100,0.133333
1658859095.379532,3953068,45651,1,SR,1,100,0.466667
1658859150.877108,4007199,49708,1,SR,1,100,1.266667
1658859214.972396,4069716,59973,1,SR,1,100,1.200000
1658859237.091047,4091290,63411,1,SR,1,100,0.600000
1658859237.823072,4092004,63461,1,SR,1,100,0.133333
1658859238.088611,4092263,63513,1,SR,1,100,0.133333
1658859238.755021,4092913,63596,1,SR,1,100,0.066667
1658859238.956994,4093110,63664,1,SR,1,100,0.200000
1658859239.290199,4093435,63700,1,SR,1,100,0.066667
1658859254.477164,4108248,742,1,SR,1,100,1.000000
1658859258.541238,4112212,1407,1,SR,1,100,1.066667
1658859279.393711,4132551,4636,1,SR,1,100,0.400000
1658859280.192377,4133330,4707,1,SR,1,100,0.066667
1658859294.119315,4146914,6982,1,SR,1,100,0.333333
1658859294.584777,4147368,7018,1,SR,1,100,0.133333
1658859294.984623,4147758,7088,1,SR,1,100,0.066667
1658859337.489260,4189216,13928,1,SR,1,100,0.266667
1658859338.020337,4189734,14013,1,SR,1,100,0.266667
1658859338.555516,4190256,14082,1,SR,1,100,0.200000
1658859343.154768,4194742,14980,1,SR,1,100,1.133333
1658859344.418896,4195975,15016,1,SR,1,100,0.066667
1658859358.209476,4209426,17407,1,SR,1,100,1.200000
1658859364.938164,4215989,18388,1,SR,1,100,0.733333
1658859366.600087,4217610,18573,1,SR,1,100,0.133333
1658859375.066566,4225868,20022,1,SR,1,100,1.066667
1658859404.310676,4254392,24603,1,SR,1,100,0.333333
1658859404.777162,4254847,24657,1,SR,1,100,0.200000
1658859405.110367,4255172,24691,1,SR,1,100,0.066667
1658859414.706667,4264532,26383,1,SR,1,100,1.000000
1658859426.364737,4275903,28176,1,SR,1,100,0.533333
1658859427.031146,4276553,28244,1,SR,1,100,0.333333
1658859477.798239,4326070,36484,1,SR,1,100,0.933333
1658859478.997777,4327240,36535,1,SR,1,100,0.066667
1658859493.189228,4341082,39011,1,SR,1,100,1.266667
1658859494.588688,4342447,39047,1,SR,1,100,0.133333
1658859496.053764,4343876,39445,1,SR,1,100,1.066667
1658859497.518841,4345305,39514,1,SR,1,100,0.066667
1658859498.386198,4346151,39944,1,SR,1,100,1.933333
1658859500.452069,4348166,40014,1,SR,1,100,0.266667
1658859512.906754,4360314,42002,1,SR,1,100,0.266667
1658859513.307625,4360705,42084,1,SR,1,100,0.400000
1658859515.507802,4362851,42531,1,SR,1,100,1.000000
1658859522.969540,4370129,43627,1,SR,1,100,0.333333
1658859524.102437,4371234,43763,1,SR,1,100,0.066667
1658859524.434617,4371558,43847,1,SR,1,100,0.266667
1658859524.834462,4371948,43917,1,SR,1,100,0.266667
1658859525.633129,4372727,44033,1,SR,1,100,0.133333
1658859526.432821,4373507,44183,1,SR,1,100,0.266667
1658859527.364769,4374416,44369,1,SR,1,100,0.466667
1658859530.695792,4377665,44983,1,SR,1,100,1.000000
1658859539.756914,4386503,46309,1,SR,1,100,0.266667
1658859545.686935,4392287,47273,1,SR,1,100,0.266667
1658859548.883651,4395405,47788,1,SR,1,100,0.333333
1658859551.215060,4397679,48137,1,SR,1,100,0.200000
1658859551.948111,4398394,48306,1,SR,1,100,0.466667
1658859552.815469,4399240,48459,1,SR,1,100,0.533333
1658859555.745621,4402098,49026,1,SR,1,100,1.133333
1658859571.807121,4417764,51509,1,SR,1,100,0.600000
1658859572.671403,4418607,51561,1,SR,1,100,0.133333
1658859573.336787,4419256,51678,1,SR,1,100,0.133333
1658859577.133272,4422959,52290,1,SR,1,100,0.200000
1658859577.465452,4423283,52341,1,SR,1,100,0.200000
