LocalTimestamp,EmotiBitTimestamp,PacketNumber,DataLength,TypeTag,ProtocolVersion,DataReliability,SA
1658857921.367573,2807965,57356,1,SA,1,100,0.001283
1658857921.896600,2808481,57425,1,SA,1,100,0.000506
1658857922.632726,2809199,57525,1,SA,1,100,0.000226
1658857935.211466,2821468,59542,1,SA,1,100,0.001147
1658857935.743569,2821987,59611,1,SA,1,100,0.000861
1658857936.209030,2822441,59646,1,SA,1,100,0.000341
1658857954.180562,2839970,62647,1,SA,1,100,0.021707
1658857960.633459,2846264,63582,1,SA,1,100,0.008562
1658857981.199888,2866324,1158,1,SA,1,100,0.000008
1658857981.660224,2866773,1412,1,SA,1,100,0.018327
1658857983.196042,2868271,1463,1,SA,1,100,0.000802
1658858005.956497,2890471,5018,1,SA,1,100,0.003975
1658858007.821419,2892290,5220,1,SA,1,100,0.000343
1658858012.678008,2897027,6134,1,SA,1,100,0.013582
1658858072.973735,2955838,15752,1,SA,1,100,0.016115
1658858075.769580,2958565,16102,1,SA,1,100,0.004470
1658858094.205548,2976547,18934,1,SA,1,100,0.000621
1658858094.604369,2976936,19020,1,SA,1,100,0.002749
1658858095.470702,2977781,19122,1,SA,1,100,0.000631
1658858095.933087,2978232,19172,1,SA,1,100,0.000282
1658858096.533881,2978818,19276,1,SA,1,100,0.000211
1658858109.309469,2991279,21339,1,SA,1,100,0.001772
1658858109.911288,2991866,21411,1,SA,1,100,0.000186
1658858132.940357,3014328,25213,1,SA,1,100,0.011165
1658858150.509993,3031465,27894,1,SA,1,100,0.002920
1658858151.309685,3032245,27996,1,SA,1,100,0.001413
1658858154.637633,3035491,28666,1,SA,1,100,0.018048
1658858162.421298,3043083,29817,1,SA,1,100,0.003721
1658858163.156399,3043800,29853,1,SA,1,100,0.000805
1658858173.535987,3053924,31622,1,SA,1,100,0.012841
1658858182.256727,3062430,32913,1,SA,1,100,0.003521
1658858216.131871,3095471,38282,1,SA,1,100,0.006100
1658858253.998297,3132405,44162,1,SA,1,100,0.000439
1658858254.398143,3132795,44264,1,SA,1,100,0.001844
1658858254.996886,3133379,44300,1,SA,1,100,0.000231
1658858258.595499,3136889,45022,1,SA,1,100,0.014297
1658858270.374547,3148378,46749,1,SA,1,100,0.001482
1658858270.842059,3148834,46817,1,SA,1,100,0.000687
1658858271.307521,3149288,46869,1,SA,1,100,0.000224
1658858293.933669,3171357,50556,1,SA,1,100,0.004386
1658858294.998899,3172396,50590,1,SA,1,100,0.001002
1658858295.198822,3172591,50609,1,SA,1,100,0.000680
1658858295.531002,3172915,50677,1,SA,1,100,0.000219
1658858305.781408,3182913,52456,1,SA,1,100,0.018373
1658858307.447433,3184538,52574,1,SA,1,100,0.002890
1658858338.529807,3214855,57637,1,SA,1,100,0.012127
1658858345.515832,3221669,58688,1,SA,1,100,0.013868
1658858389.181047,3264259,65448,1,SA,1,100,0.000973
1658858404.289068,3278995,2301,1,SA,1,100,0.000829
1658858405.023144,3279711,2418,1,SA,1,100,0.001219
1658858426.786035,3300938,5847,1,SA,1,100,0.000618
1658858429.714137,3303794,6469,1,SA,1,100,0.026640
1658858453.151254,3326654,10098,1,SA,1,100,0.010044
1658858454.478948,3327949,10150,1,SA,1,100,0.000780
1658858458.207766,3331586,10783,1,SA,1,100,0.001250
1658858458.874176,3332236,10868,1,SA,1,100,0.000304
1658858460.934920,3334246,11332,1,SA,1,100,0.010429
1658858462.001176,3335286,11389,1,SA,1,100,0.002789
1658858488.018836,3360663,15530,1,SA,1,100,0.000040
1658858488.285400,3360923,15619,1,SA,1,100,0.001215
1658858489.617194,3362222,15968,1,SA,1,100,0.022577
1658858499.468781,3371831,17451,1,SA,1,100,0.013968
1658858502.329216,3374621,17953,1,SA,1,100,0.013219
1658858503.392396,3375658,17990,1,SA,1,100,0.001708
1658858511.246804,3383319,19351,1,SA,1,100,0.006870
1658858512.110060,3384161,19387,1,SA,1,100,0.000800
1658858544.056717,3415321,24624,1,SA,1,100,0.016035
1658858627.049334,3496270,37558,1,SA,1,100,0.000121
1658858633.437640,3502501,38605,1,SA,1,100,0.001197
1658858633.903101,3502955,38672,1,SA,1,100,0.001010
1658858644.486713,3513278,40451,1,SA,1,100,0.013474
1658858675.360963,3543392,45271,1,SA,1,100,0.025698
1658858694.796546,3562349,48287,1,SA,1,100,0.008692
1658858704.850106,3572155,49824,1,SA,1,100,0.005847
1658858705.715413,3572999,49859,1,SA,1,100,0.000593
1658858723.815101,3590653,52853,1,SA,1,100,0.024429
1658858747.043069,3613309,56433,1,SA,1,100,0.007660
1658858748.444580,3614676,56519,1,SA,1,100,0.000645
1658858753.037680,3619156,57378,1,SA,1,100,0.022153
1658858760.956678,3626880,58629,1,SA,1,100,0.016418
1658858762.953857,3628828,58780,1,SA,1,100,0.001126
1658858767.279369,3633047,59517,1,SA,1,100,0.004083
1658858779.258340,3644731,61411,1,SA,1,100,0.005413
1658858779.990365,3645445,61446,1,SA,1,100,0.001288
1658858787.575133,3652843,62755,1,SA,1,100,0.007857
1658858806.609845,3671409,157,1,SA,1,100,0.003069
1658858827.904199,3692179,3620,1,SA,1,100,0.023627
1658858862.243780,3725673,8766,1,SA,1,100,0.000483
1658858862.643625,3726063,8816,1,SA,1,100,0.000614
1658858883.671415,3746573,12122,1,SA,1,100,0.000166
1658858884.207619,3747096,12206,1,SA,1,100,0.000523
1658858918.080712,3780135,17785,1,SA,1,100,0.015256
1658858920.012275,3782019,18051,1,SA,1,100,0.020629
1658858921.876172,3783837,18201,1,SA,1,100,0.001800
1658858929.128760,3790911,19451,1,SA,1,100,0.010190
1658858946.038138,3807404,22141,1,SA,1,100,0.012286
1658858949.298419,3810584,22691,1,SA,1,100,0.020194
1658858957.151802,3818244,23992,1,SA,1,100,0.020649
1658858973.125130,3833824,26504,1,SA,1,100,0.030565
1658858975.654412,3836291,26739,1,SA,1,100,0.001795
1658858979.781026,3840316,27477,1,SA,1,100,0.013669
1658858994.956713,3855118,29800,1,SA,1,100,0.000400
1658858995.155611,3855312,29837,1,SA,1,100,0.001438
1658859005.468557,3865371,31514,1,SA,1,100,0.000349
1658859005.934019,3865825,31567,1,SA,1,100,0.000075
1658859015.651298,3875303,33167,1,SA,1,100,0.009201
1658859016.514555,3876145,33270,1,SA,1,100,0.022775
1658859017.179939,3876794,33387,1,SA,1,100,0.031161
1658859019.376016,3878936,33723,1,SA,1,100,0.002798
1658859019.774836,3879325,33777,1,SA,1,100,0.003840
1658859039.936293,3898990,36940,1,SA,1,100,0.000604
1658859040.341265,3899385,36974,1,SA,1,100,0.000573
1658859059.973696,3918534,40222,1,SA,1,100,0.021224
1658859072.150539,3930411,42024,1,SA,1,100,0.001904
1658859073.150154,3931386,42125,1,SA,1,100,0.000760
1658859087.455408,3945339,44475,1,SA,1,100,0.017068
1658859088.520638,3946378,44528,1,SA,1,100,0.002439
1658859095.379532,3953068,45650,1,SA,1,100,0.001939
1658859150.877108,4007199,49707,1,SA,1,100,0.039496
1658859214.972396,4069716,59972,1,SA,1,100,0.027338
1658859237.091047,4091290,63410,1,SA,1,100,0.003511
1658859237.823072,4092004,63460,1,SA,1,100,0.001016
1658859238.088611,4092263,63512,1,SA,1,100,0.001209
1658859238.755021,4092913,63595,1,SA,1,100,0.001521
1658859238.956994,4093110,63663,1,SA,1,100,0.001791
1658859239.290199,4093435,63699,1,SA,1,100,0.000773
1658859254.477164,4108248,741,1,SA,1,100,0.016327
1658859258.541238,4112212,1406,1,SA,1,100,0.016796
1658859279.393711,4132551,4635,1,SA,1,100,0.001807
1658859280.192377,4133330,4706,1,SA,1,100,0.001107
1658859294.119315,4146914,6981,1,SA,1,100,0.002594
1658859294.584777,4147368,7017,1,SA,1,100,0.000451
1658859294.984623,4147758,7087,1,SA,1,100,0.000376
1658859337.489260,4189216,13927,1,SA,1,100,0.000385
1658859338.020337,4189734,14012,1,SA,1,100,0.000866
1658859338.555516,4190256,14081,1,SA,1,100,0.001067
1658859343.154768,4194742,14979,1,SA,1,100,0.018220
1658859344.418896,4195975,15015,1,SA,1,100,0.000580
1658859358.209476,4209426,17406,1,SA,1,100,0.031449
1658859364.938164,4215989,18387,1,SA,1,100,0.027439
1658859366.600087,4217610,18572,1,SA,1,100,0.002990
1658859375.066566,4225868,20021,1,SA,1,100,0.021765
1658859404.310676,4254392,24602,1,SA,1,100,0.002758
1658859404.777162,4254847,24656,1,SA,1,100,0.001633
1658859405.110367,4255172,24690,1,SA,1,100,0.000116
1658859414.706667,4264532,26382,1,SA,1,100,0.012069
1658859426.364737,4275903,28175,1,SA,1,100,0.002406
1658859427.031146,4276553,28243,1,SA,1,100,0.002405
1658859477.798239,4326070,36483,1,SA,1,100,0.005963
1658859478.997777,4327240,36534,1,SA,1,100,0.000712
1658859493.189228,4341082,39010,1,SA,1,100,0.024461
1658859494.588688,4342447,39046,1,SA,1,100,0.002274
1658859496.053764,4343876,39444,1,SA,1,100,0.025050
1658859497.518841,4345305,39513,1,SA,1,100,0.002042
1658859498.386198,4346151,39943,1,SA,1,100,0.079639
1658859500.452069,4348166,40013,1,SA,1,100,0.014792
1658859512.906754,4360314,42001,1,SA,1,100,0.000211
1658859513.307625,4360705,42083,1,SA,1,100,0.002459
1658859515.507802,4362851,42530,1,SA,1,100,0.041304
1658859522.969540,4370129,43626,1,SA,1,100,0.007048
1658859524.102437,4371234,43762,1,SA,1,100,0.001461
1658859524.434617,4371558,43846,1,SA,1,100,0.003973
1658859524.834462,4371948,43916,1,SA,1,100,0.002695
1658859525.633129,4372727,44032,1,SA,1,100,0.001573
1658859526.432821,4373507,44182,1,SA,1,100,0.003522
1658859527.364769,4374416,44368,1,SA,1,100,0.008044
1658859530.695792,4377665,44982,1,SA,1,100,0.044936
1658859539.756914,4386503,46308,1,SA,1,100,0.009229
1658859545.686935,4392287,47272,1,SA,1,100,0.010308
1658859548.883651,4395405,47787,1,SA,1,100,0.004810
1658859551.215060,4397679,48136,1,SA,1,100,0.002614
1658859551.948111,4398394,48305,1,SA,1,100,0.005397
1658859552.815469,4399240,48458,1,SA,1,100,0.086068
1658859555.745621,4402098,49025,1,SA,1,100,0.035977
1658859571.807121,4417764,51508,1,SA,1,100,0.050930
1658859572.671403,4418607,51560,1,SA,1,100,0.017494
1658859573.336787,4419256,51677,1,SA,1,100,0.020020
1658859577.133272,4422959,52289,1,SA,1,100,0.079664
1658859577.465452,4423283,52340,1,SA,1,100,0.086793
