LocalTimestamp,EmotiBitTimestamp,PacketNumber,DataLength,TypeTag,ProtocolVersion,DataReliability,SF
1658855213.590056,166864.000,25097,1,SF,1,100,3.0413
1658855213.924286,167190.000,25149,1,SF,1,100,3.0061
1658855214.253390,167511.000,25197,1,SF,1,100,2.9713
1658855214.587620,167837.000,25251,1,SF,1,100,2.9369
1658855214.920825,168162.000,25302,1,SF,1,100,2.9030
1658855215.320671,168552.000,25367,1,SF,1,100,2.8694
1658855215.587234,168812.000,25416,1,SF,1,100,2.8362
1658855215.921465,169138.000,25467,1,SF,1,100,2.8034
1658855216.254669,169463.000,25516,1,SF,1,100,2.7710
1658855216.586849,169787.000,25564,1,SF,1,100,2.7389
1658855216.918003,170110.000,25600,1,SF,1,100,2.7072
1658855217.318875,170501.000,25665,1,SF,1,100,2.6759
1658855217.583388,170759.000,25713,1,SF,1,100,2.6449
1658855217.916593,171084.000,25765,1,SF,1,100,2.6143
1658855218.250823,171410.000,25813,1,SF,1,100,2.5841
1658855218.583003,171734.000,25862,1,SF,1,100,2.5542
1658855218.982848,172124.000,25929,1,SF,1,100,2.5247
1658855219.248387,172383.000,25978,1,SF,1,100,2.4955
1658855219.580567,172707.000,26027,1,SF,1,100,2.4666
1658855219.912746,173031.000,26083,1,SF,1,100,2.4381
1658855220.245951,173356.000,26132,1,SF,1,100,2.4099
1658855220.580181,173682.000,26180,1,SF,1,100,2.3820
1658855220.977977,174070.000,26248,1,SF,1,100,2.3544
1658855221.311181,174395.000,26297,1,SF,1,100,2.3272
1658855221.578770,174656.000,26345,1,SF,1,100,2.3003
1658855221.910950,174980.000,26396,1,SF,1,100,2.2737
1658855222.243130,175304.000,26445,1,SF,1,100,2.2473
1658855222.644001,175695.000,26510,1,SF,1,100,2.2214
1658855222.908514,175953.000,26560,1,SF,1,100,2.1957
1658855223.242744,176279.000,26610,1,SF,1,100,2.1703
1658855223.573899,176602.000,26659,1,SF,1,100,2.1452
1658855223.909154,176929.000,26710,1,SF,1,100,2.1203
1658855224.240308,177252.000,26759,1,SF,1,100,2.0958
1658855224.573513,177577.000,26807,1,SF,1,100,2.0716
1658855224.972334,177966.000,26874,1,SF,1,100,2.0476
1658855225.302463,178288.000,26929,1,SF,1,100,2.0239
1658855225.569027,178548.000,26977,1,SF,1,100,2.0005
1658855225.969898,178939.000,27029,1,SF,1,100,1.9774
1658855226.234411,179197.000,27077,1,SF,1,100,1.9545
1658855226.566591,179521.000,27128,1,SF,1,100,1.9319
1658855226.899796,179846.000,27177,1,SF,1,100,1.9095
1658855227.301692,180238.000,27242,1,SF,1,100,1.8874
1658855227.633872,180562.000,27291,1,SF,1,100,1.8656
1658855227.900436,180822.000,27342,1,SF,1,100,1.8440
1658855228.300282,181212.000,27391,1,SF,1,100,1.8227
1658855228.564795,181470.000,27441,1,SF,1,100,1.8016
1658855228.896975,181794.000,27491,1,SF,1,100,1.7808
1658855229.230179,182119.000,27540,1,SF,1,100,1.7602
1658855229.627975,182507.000,27607,1,SF,1,100,1.7398
1658855229.959129,182830.000,27656,1,SF,1,100,1.7197
1658855230.226718,183091.000,27704,1,SF,1,100,1.6998
1658855230.627589,183482.000,27761,1,SF,1,100,1.6801
1658855230.959769,183806.000,27809,1,SF,1,100,1.6607
1658855231.225307,184065.000,27860,1,SF,1,100,1.6415
1658855231.558512,184390.000,27908,1,SF,1,100,1.6225
1658855231.891717,184715.000,27961,1,SF,1,100,1.6037
1658855232.289513,185103.000,28027,1,SF,1,100,1.5852
1658855232.623743,185429.000,28077,1,SF,1,100,3.6491
1658855232.956948,185754.000,28112,1,SF,1,100,3.6069
1658855233.222486,186013.000,28146,1,SF,1,100,3.5651
1658855233.553641,186336.000,28198,1,SF,1,100,3.5239
1658855233.888896,186663.000,28248,1,SF,1,100,3.4831
1658855234.286691,187051.000,28314,1,SF,1,100,3.4428
1658855234.617846,187374.000,28363,1,SF,1,100,3.4030
1658855234.886460,187636.000,28413,1,SF,1,100,3.3636
1658855235.217614,187959.000,28465,1,SF,1,100,5.4070
1658855235.549794,188283.000,28514,1,SF,1,100,5.3444
1658855235.885049,188610.000,28568,1,SF,1,100,5.2826
1658855236.282845,188998.000,28635,1,SF,1,100,5.2215
1658855236.611948,189319.000,28686,1,SF,1,100,7.2434
1658855236.880563,189581.000,28735,1,SF,1,100,7.1596
1658855237.214793,189907.000,28786,1,SF,1,100,7.0767
1658855237.543897,190228.000,28834,1,SF,1,100,6.9949
1658855237.943743,190618.000,28900,1,SF,1,100,6.9140
1658855238.278998,190945.000,28949,1,SF,1,100,6.8340
1658855238.544537,191204.000,28999,1,SF,1,100,6.7549
1658855238.877742,191529.000,29051,1,SF,1,100,6.6768
1658855239.210947,191854.000,29100,1,SF,1,100,6.5995
1658855239.610792,192244.000,29169,1,SF,1,100,8.6055
1658855239.941947,192567.000,29220,1,SF,1,100,10.5882
1658855240.208511,192827.000,29268,1,SF,1,100,10.4657
1658855240.543766,193154.000,29321,1,SF,1,100,10.3446
1658855240.873895,193476.000,29375,1,SF,1,100,10.2249
1658855241.207100,193801.000,29424,1,SF,1,100,10.1067
1658855241.607971,194192.000,29490,1,SF,1,100,9.9897
1658855241.873510,194451.000,29540,1,SF,1,100,9.8742
1658855242.204664,194774.000,29589,1,SF,1,100,9.7600
1658855242.538894,195100.000,29638,1,SF,1,100,9.6470
1658855242.937715,195489.000,29705,1,SF,1,100,9.5354
1658855243.267844,195811.000,29754,1,SF,1,100,9.4251
1658855243.535433,196072.000,29802,1,SF,1,100,9.3161
1658855243.869663,196398.000,29854,1,SF,1,100,9.2083
1658855244.199792,196720.000,29902,1,SF,1,100,9.1018
1658855244.599638,197110.000,29968,1,SF,1,100,8.9965
1658855244.932843,197435.000,30018,1,SF,1,100,8.8925
1658855245.198382,197694.000,30069,1,SF,1,100,8.7896
1658855245.531586,198019.000,30118,1,SF,1,100,8.6879
1658855245.864791,198344.000,30168,1,SF,1,100,8.5874
1658855246.195946,198667.000,30223,1,SF,1,100,8.4881
1658855246.530176,198993.000,30272,1,SF,1,100,8.3899
1658855246.930022,199383.000,30339,1,SF,1,100,8.2928
1658855247.263227,199708.000,30388,1,SF,1,100,8.1969
1658855247.528765,199967.000,30436,1,SF,1,100,8.1021
1658855247.861970,200292.000,30488,1,SF,1,100,8.0083
1658855248.195175,200617.000,30536,1,SF,1,100,7.9157
1658855248.527354,200941.000,30585,1,SF,1,100,7.8241
1658855248.925150,201329.000,30653,1,SF,1,100,7.7336
1658855249.258355,201654.000,30701,1,SF,1,100,7.6442
1658855249.523893,201913.000,30750,1,SF,1,100,7.5557
1658855249.856073,202237.000,30801,1,SF,1,100,7.4683
1658855250.188252,202561.000,30850,1,SF,1,100,7.3819
1658855250.590149,202953.000,30915,1,SF,1,100,7.2965
1658855250.922328,203277.000,30964,1,SF,1,100,7.2121
1658855251.188892,203537.000,31015,1,SF,1,100,7.1287
1658855251.523123,203863.000,31068,1,SF,1,100,7.0462
1658855251.854277,204186.000,31120,1,SF,1,100,6.9647
1658855252.186456,204510.000,31168,1,SF,1,100,6.8842
1658855252.520687,204836.000,31217,1,SF,1,100,6.8045
1658855252.919507,205225.000,31284,1,SF,1,100,6.7258
1658855253.249636,205547.000,31333,1,SF,1,100,6.6480
1658855253.517226,205808.000,31367,1,SF,1,100,6.5711
1658855253.918097,206199.000,31433,1,SF,1,100,6.4951
1658855254.181585,206456.000,31482,1,SF,1,100,6.4199
1658855254.515815,206782.000,31532,1,SF,1,100,6.3457
1658855254.847994,207106.000,31582,1,SF,1,100,6.2723
1658855255.181199,207431.000,31630,1,SF,1,100,6.1997
1658855255.580020,207820.000,31696,1,SF,1,100,6.1280
1658855255.914250,208146.000,31749,1,SF,1,100,8.1394
1658855256.179789,208405.000,31797,1,SF,1,100,8.0452
1658855256.512993,208730.000,31848,1,SF,1,100,7.9521
1658855256.844148,209053.000,31902,1,SF,1,100,7.8601
1658855257.246044,209445.000,31967,1,SF,1,100,7.7692
1658855257.509532,209702.000,32016,1,SF,1,100,7.6793
1658855257.842737,210027.000,32067,1,SF,1,100,7.5905
1658855258.177993,210354.000,32116,1,SF,1,100,7.5027
1658855258.510172,210678.000,32164,1,SF,1,100,7.4159
1658855258.908993,211067.000,32232,1,SF,1,100,7.3301
1658855259.243223,211393.000,32281,1,SF,1,100,7.2453
1658855259.507736,211651.000,32329,1,SF,1,100,7.1615
1658855259.839916,211975.000,32381,1,SF,1,100,7.0787
1658855260.172096,212299.000,32431,1,SF,1,100,9.0790
1658855260.570916,212688.000,32499,1,SF,1,100,8.9740
1658855260.903096,213012.000,32548,1,SF,1,100,8.8702
1658855261.169660,213272.000,32598,1,SF,1,100,8.7676
1658855261.502864,213597.000,32647,1,SF,1,100,8.6662
1658855261.835044,213921.000,32702,1,SF,1,100,8.5659
1658855262.168249,214246.000,32752,1,SF,1,100,8.4668
1658855262.570145,214638.000,32817,1,SF,1,100,8.3689
1658855262.901299,214961.000,32866,1,SF,1,100,8.2721
1658855263.167863,215221.000,32921,1,SF,1,100,10.2586
1658855263.499018,215544.000,32969,1,SF,1,100,10.1399
1658855263.834273,215871.000,33022,1,SF,1,100,12.1049
1658855264.232069,216259.000,33090,1,SF,1,100,11.9649
1658855264.563223,216582.000,33140,1,SF,1,100,13.9087
1658855264.830812,216843.000,33190,1,SF,1,100,13.7478
1658855265.164017,217168.000,33240,1,SF,1,100,13.5888
1658855265.495171,217491.000,33289,1,SF,1,100,13.4316
1658855265.897068,217883.000,33355,1,SF,1,100,13.2762
1658855266.229247,218207.000,33405,1,SF,1,100,13.1226
1658855266.493761,218465.000,33456,1,SF,1,100,12.9708
1658855266.826965,218790.000,33507,1,SF,1,100,14.9030
1658855267.226811,219180.000,33561,1,SF,1,100,14.7306
1658855267.491325,219438.000,33611,1,SF,1,100,14.5602
1658855267.825555,219764.000,33663,1,SF,1,100,14.3918
1658855268.159785,220090.000,33711,1,SF,1,100,14.2253
1658855268.555530,220476.000,33779,1,SF,1,100,14.0607
1658855268.890785,220803.000,33828,1,SF,1,100,13.8981
1658855269.156324,221062.000,33878,1,SF,1,100,13.7373
1658855269.487478,221385.000,33927,1,SF,1,100,13.5784
1658855269.821708,221711.000,33976,1,SF,1,100,13.4213
1658855270.221554,222101.000,34045,1,SF,1,100,13.2661
1658855270.553734,222425.000,34094,1,SF,1,100,13.1126
1658855270.819272,222684.000,34143,1,SF,1,100,12.9609
1658855271.153502,223010.000,34194,1,SF,1,100,12.8110
1658855271.485682,223334.000,34244,1,SF,1,100,14.7450
1658855271.882452,223721.000,34310,1,SF,1,100,14.5745
1658855272.216682,224047.000,34361,1,SF,1,100,16.4881
1658855272.482221,224306.000,34400,1,SF,1,100,16.2974
1658855272.882067,224696.000,34468,1,SF,1,100,16.1089
1658855273.212196,225018.000,34516,1,SF,1,100,15.9225
1658855273.478760,225278.000,34565,1,SF,1,100,15.7383
1658855273.815040,225606.000,34616,1,SF,1,100,15.5563
1658855274.145169,225928.000,34665,1,SF,1,100,15.3763
1658855274.545015,226318.000,34733,1,SF,1,100,15.1984
1658855274.881296,226646.000,34781,1,SF,1,100,15.0226
1658855275.145809,226904.000,34832,1,SF,1,100,14.8488
1658855275.477989,227228.000,34880,1,SF,1,100,14.6771
1658855275.812219,227554.000,34930,1,SF,1,100,14.5073
1658855276.211040,227943.000,34996,1,SF,1,100,14.3394
1658855276.541169,228265.000,35047,1,SF,1,100,14.1736
1658855276.809783,228527.000,35097,1,SF,1,100,14.0096
1658855277.144013,228853.000,35146,1,SF,1,100,13.8475
1658855277.474142,229175.000,35196,1,SF,1,100,13.6874
1658855277.808372,229501.000,35252,1,SF,1,100,13.5290
1658855278.141577,229826.000,35301,1,SF,1,100,13.3725
1658855278.473757,230150.000,35351,1,SF,1,100,13.2178
1658855278.805937,230474.000,35401,1,SF,1,100,13.0649
1658855279.205782,230864.000,35466,1,SF,1,100,12.9138
1658855279.471321,231123.000,35514,1,SF,1,100,12.7644
1658855279.804526,231448.000,35566,1,SF,1,100,12.6167
1658855280.135680,231771.000,35614,1,SF,1,100,12.4708
1658855280.536551,232162.000,35680,1,SF,1,100,12.3265
1658855280.869756,232487.000,35729,1,SF,1,100,12.1839
1658855281.134269,232745.000,35779,1,SF,1,100,12.0430
1658855281.468500,233071.000,35828,1,SF,1,100,11.9037
1658855281.800679,233395.000,35879,1,SF,1,100,11.7660
1658855282.132859,233719.000,35930,1,SF,1,100,11.6299
1658855282.534755,234111.000,35995,1,SF,1,100,11.4953
1658855282.865910,234434.000,36044,1,SF,1,100,11.3623
1658855283.130423,234692.000,36083,1,SF,1,100,11.2309
1658855283.529244,235081.000,36150,1,SF,1,100,11.1010
1658855283.862448,235406.000,36199,1,SF,1,100,10.9726
1658855284.125937,235663.000,36247,1,SF,1,100,10.8456
1658855284.460167,235989.000,36298,1,SF,1,100,10.7202
1658855284.794397,236315.000,36347,1,SF,1,100,10.5962
1658855285.192192,236703.000,36412,1,SF,1,100,10.4736
1658855285.527447,237030.000,36461,1,SF,1,100,10.3524
1658855285.792986,237289.000,36512,1,SF,1,100,10.2327
1658855286.125166,237613.000,36561,1,SF,1,100,10.1143
1658855286.458371,237938.000,36610,1,SF,1,100,9.9973
1658855286.857191,238327.000,36677,1,SF,1,100,9.8816
1658855287.189371,238651.000,36726,1,SF,1,100,9.7673
1658855287.454910,238910.000,36774,1,SF,1,100,9.6543
1658855287.789140,239236.000,36826,1,SF,1,100,9.5427
1658855288.122344,239561.000,36876,1,SF,1,100,9.4323
1658855288.454524,239885.000,36915,1,SF,1,100,9.3232
1658855288.785678,240208.000,36965,1,SF,1,100,9.2153
1658855289.118883,240533.000,37013,1,SF,1,100,9.1087
1658855289.518729,240923.000,37081,1,SF,1,100,9.0033
1658855289.848858,241245.000,37130,1,SF,1,100,8.8992
1658855290.115422,241505.000,37178,1,SF,1,100,8.7962
1658855290.450677,241832.000,37229,1,SF,1,100,8.6945
1658855290.780807,242154.000,37278,1,SF,1,100,8.5939
1658855291.179627,242543.000,37343,1,SF,1,100,8.4945
1658855291.513857,242869.000,37392,1,SF,1,100,8.3962
1658855291.779396,243128.000,37443,1,SF,1,100,8.2991
1658855292.111576,243452.000,37492,1,SF,1,100,8.2031
1658855292.444780,243777.000,37540,1,SF,1,100,8.1082
1658855292.843601,244166.000,37606,1,SF,1,100,8.0144
1658855293.110165,244426.000,37657,1,SF,1,100,7.9217
1658855293.443370,244751.000,37705,1,SF,1,100,7.8300
1658855293.844241,245142.000,37762,1,SF,1,100,7.7395
1658855294.177446,245467.000,37810,1,SF,1,100,7.6499
1658855294.444010,245727.000,37863,1,SF,1,100,9.6437
1658855294.776189,246051.000,37912,1,SF,1,100,9.5321
1658855295.108369,246375.000,37961,1,SF,1,100,9.4219
1658855295.507190,246764.000,38028,1,SF,1,100,9.3129
1658855295.840394,247089.000,38077,1,SF,1,100,9.2051
1658855296.105933,247348.000,38126,1,SF,1,100,9.0987
1658855296.439138,247673.000,38176,1,SF,1,100,8.9934
1658855296.770292,247996.000,38226,1,SF,1,100,8.8894
1658855297.172189,248388.000,38291,1,SF,1,100,8.7865
1658855297.435677,248645.000,38339,1,SF,1,100,8.6849
1658855297.769907,248971.000,38391,1,SF,1,100,8.5844
1658855298.103112,249296.000,38439,1,SF,1,100,8.4851
1658855298.500907,249684.000,38505,1,SF,1,100,8.3870
1658855298.899728,250073.000,38560,1,SF,1,100,8.2899
1658855299.102726,250271.000,38594,1,SF,1,100,8.1940
1658855299.434906,250595.000,38642,1,SF,1,100,8.0993
1658855299.830651,250981.000,38708,1,SF,1,100,8.0056
1658855300.166931,251309.000,38757,1,SF,1,100,7.9130
1658855300.434520,251570.000,38807,1,SF,1,100,7.8214
1658855300.762599,251890.000,38857,1,SF,1,100,7.7309
1658855301.096829,252216.000,38905,1,SF,1,100,7.6415
1658855301.498725,252608.000,38973,1,SF,1,100,7.5531
1658855301.828855,252930.000,39022,1,SF,1,100,7.4657
1658855302.095418,253190.000,39070,1,SF,1,100,7.3794
1658855302.429649,253516.000,39121,1,SF,1,100,7.2940
1658855302.760803,253839.000,39170,1,SF,1,100,7.2096
1658855303.157573,254226.000,39235,1,SF,1,100,7.1262
1658855303.491803,254552.000,39284,1,SF,1,100,7.0438
1658855303.760417,254814.000,39335,1,SF,1,100,6.9623
1658855304.158213,255202.000,39389,1,SF,1,100,6.8818
1658855304.489367,255525.000,39441,1,SF,1,100,6.8022
1658855304.756956,255786.000,39491,1,SF,1,100,6.7235
1658855305.090161,256111.000,39541,1,SF,1,100,6.6457
1658855305.422341,256435.000,39590,1,SF,1,100,6.5688
1658855305.824237,256827.000,39656,1,SF,1,100,6.4928
1658855306.157442,257152.000,39704,1,SF,1,100,6.4177
1658855306.421955,257410.000,39755,1,SF,1,100,6.3435
1658855306.753110,257733.000,39804,1,SF,1,100,6.2701
1658855307.089391,258061.000,39853,1,SF,1,100,6.1976
1658855307.486161,258448.000,39921,1,SF,1,100,6.1259
1658855307.818340,258772.000,39969,1,SF,1,100,6.0550
1658855308.086955,259034.000,40018,1,SF,1,100,5.9850
1658855308.419134,259358.000,40068,1,SF,1,100,5.9157
1658855308.751314,259682.000,40118,1,SF,1,100,5.8473
1658855309.153210,260074.000,40183,1,SF,1,100,5.7796
1658855309.416698,260331.000,40222,1,SF,1,100,5.7128
1658855309.748878,260655.000,40272,1,SF,1,100,5.6467
1658855310.148724,261045.000,40338,1,SF,1,100,5.5814
1658855310.480903,261369.000,40387,1,SF,1,100,5.5168
1658855310.746442,261628.000,40436,1,SF,1,100,5.4530
1658855311.081697,261955.000,40487,1,SF,1,100,5.3899
1658855311.414902,262280.000,40535,1,SF,1,100,5.3276
1658855311.812697,262668.000,40601,1,SF,1,100,5.2659
1658855312.146928,262994.000,40650,1,SF,1,100,5.2050
1658855312.412466,263253.000,40700,1,SF,1,100,5.1448
1658855312.744646,263577.000,40750,1,SF,1,100,5.0853
1658855313.078876,263903.000,40798,1,SF,1,100,5.0265
1658855313.478722,264293.000,40866,1,SF,1,100,4.9683
1658855313.811927,264618.000,40915,1,SF,1,100,4.9108
1658855314.077465,264877.000,40963,1,SF,1,100,4.8540
1658855314.410670,265202.000,41014,1,SF,1,100,4.7979
1658855314.809491,265591.000,41068,1,SF,1,100,4.7424
1658855315.139620,265913.000,41117,1,SF,1,100,4.6875
1658855315.406184,266173.000,41165,1,SF,1,100,4.6333
1658855315.739389,266498.000,41217,1,SF,1,100,4.5797
1658855316.071568,266822.000,41265,1,SF,1,100,4.5267
1658855316.469364,267210.000,41331,1,SF,1,100,4.4744
1658855316.805644,267538.000,41382,1,SF,1,100,4.4226
1658855317.073233,267799.000,41432,1,SF,1,100,4.3714
1658855317.403363,268121.000,41481,1,SF,1,100,4.3209
1658855317.738618,268448.000,41530,1,SF,1,100,4.2709
1658855318.138464,268838.000,41597,1,SF,1,100,4.2215
1658855318.467567,269159.000,41646,1,SF,1,100,4.1726
1658855318.735157,269420.000,41695,1,SF,1,100,4.1244
1658855319.068362,269745.000,41746,1,SF,1,100,4.0767
1658855319.399516,270068.000,41794,1,SF,1,100,4.0295
1658855319.797311,270456.000,41860,1,SF,1,100,3.9829
1658855320.064900,270717.000,41899,1,SF,1,100,3.9368
1658855320.399131,271043.000,41950,1,SF,1,100,3.8913
1658855320.729259,271365.000,41999,1,SF,1,100,3.8463
1658855321.129105,271755.000,42064,1,SF,1,100,3.8018
1658855321.464361,272082.000,42113,1,SF,1,100,3.7578
1658855321.729899,272341.000,42164,1,SF,1,100,3.7143
1658855322.061054,272664.000,42213,1,SF,1,100,3.6713
1658855322.395284,272990.000,42261,1,SF,1,100,3.6289
1658855322.795130,273380.000,42328,1,SF,1,100,3.5869
1658855323.124234,273701.000,42378,1,SF,1,100,3.5454
1658855323.391823,273962.000,42426,1,SF,1,100,3.5044
1658855323.727078,274289.000,42478,1,SF,1,100,3.4639
1658855324.056182,274610.000,42526,1,SF,1,100,3.4238
1658855324.456028,275000.000,42592,1,SF,1,100,3.3842
1658855324.792308,275328.000,42641,1,SF,1,100,3.3450
1658855325.056822,275586.000,42691,1,SF,1,100,3.3063
1658855325.389001,275910.000,42730,1,SF,1,100,3.2681
1658855325.790898,276302.000,42796,1,SF,1,100,3.2303
1658855326.122052,276625.000,42846,1,SF,1,100,3.1929
1658855326.387591,276884.000,42895,1,SF,1,100,3.1560
1658855326.786411,277273.000,42945,1,SF,1,100,3.1195
1658855327.054000,277534.000,42997,1,SF,1,100,3.0834
1658855327.382079,277854.000,43046,1,SF,1,100,3.0477
1658855327.716309,278180.000,43096,1,SF,1,100,3.0125
1658855328.117180,278571.000,43162,1,SF,1,100,2.9776
1658855328.448335,278894.000,43211,1,SF,1,100,2.9432
1658855328.714899,279154.000,43260,1,SF,1,100,2.9091
1658855329.115770,279545.000,43311,1,SF,1,100,2.8755
1658855329.381308,279804.000,43359,1,SF,1,100,2.8422
1658855329.714513,280129.000,43411,1,SF,1,100,2.8093
1658855330.045667,280452.000,43459,1,SF,1,100,2.7768
1658855330.512154,280907.000,43533,1,SF,1,100,2.7447
1658855330.711052,281101.000,43567,1,SF,1,100,2.7129
1658855331.044257,281426.000,43617,1,SF,1,100,2.6816
1658855331.444103,281816.000,43666,1,SF,1,100,2.6505
1658855331.709641,282075.000,43717,1,SF,1,100,2.6199
1658855332.040796,282398.000,43766,1,SF,1,100,2.5896
1658855332.375026,282724.000,43814,1,SF,1,100,2.5596
1658855332.773846,283113.000,43882,1,SF,1,100,2.5300
1658855333.103976,283435.000,43931,1,SF,1,100,2.5007
1658855333.371565,283696.000,43979,1,SF,1,100,2.4718
1658855333.771410,284086.000,44031,1,SF,1,100,2.4432
1658855334.036949,284345.000,44079,1,SF,1,100,2.4150
1658855334.371179,284671.000,44130,1,SF,1,100,2.3870
1658855334.705409,284997.000,44179,1,SF,1,100,2.3594
1658855335.102180,285384.000,44244,1,SF,1,100,2.3321
1658855335.369769,285645.000,44293,1,SF,1,100,2.3051
1658855335.770640,286036.000,44350,1,SF,1,100,2.2785
1658855336.101794,286359.000,44384,1,SF,1,100,2.2521
1658855336.368358,286619.000,44434,1,SF,1,100,2.2261
1658855336.700537,286943.000,44484,1,SF,1,100,2.2003
1658855337.034768,287269.000,44533,1,SF,1,100,2.1749
1658855337.434613,287659.000,44600,1,SF,1,100,2.1497
1658855337.765768,287982.000,44649,1,SF,1,100,2.1248
1658855338.033357,288243.000,44697,1,SF,1,100,2.1002
1658855338.430127,288630.000,44748,1,SF,1,100,2.0760
1658855338.697716,288891.000,44797,1,SF,1,100,2.0519
1658855339.029896,289215.000,44848,1,SF,1,100,2.0282
1658855339.364126,289541.000,44896,1,SF,1,100,2.0047
1658855339.760896,289928.000,44962,1,SF,1,100,1.9815
1658855340.096151,290255.000,45011,1,SF,1,100,1.9586
1658855340.363740,290516.000,45061,1,SF,1,100,1.9360
1658855340.693870,290838.000,45079,1,SF,1,100,1.9136
1658855341.161382,291294.000,45119,1,SF,1,100,1.8914
1658855341.362330,291490.000,45137,1,SF,1,100,1.8696
1658855341.693484,291813.000,45188,1,SF,1,100,1.8479
1658855342.025664,292137.000,45239,1,SF,1,100,1.8265
1658855342.426535,292528.000,45305,1,SF,1,100,1.8054
1658855342.757689,292851.000,45353,1,SF,1,100,1.7845
1658855343.023228,293110.000,45404,1,SF,1,100,1.7639
1658855343.356433,293435.000,45452,1,SF,1,100,1.7435
1658855343.690663,293761.000,45504,1,SF,1,100,1.7233
1658855344.019767,294082.000,45552,1,SF,1,100,1.7034
1658855344.420638,294473.000,45620,1,SF,1,100,1.6837
1658855344.754868,294799.000,45669,1,SF,1,100,1.6642
1658855345.019381,295057.000,45719,1,SF,1,100,1.6449
1658855345.351561,295381.000,45770,1,SF,1,100,3.7082
1658855345.684766,295706.000,45820,1,SF,1,100,3.6653
