txtStim,stimFile,AI_Resp,ExplanationFile,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials_2.thisRepN,trials_2.thisTrialN,trials_2.thisN,trials_2.thisIndex,trials_3.thisRepN,trials_3.thisTrialN,trials_3.thisN,trials_3.thisIndex,trials_4.thisRepN,trials_4.thisTrialN,trials_4.thisN,trials_4.thisIndex,Loop_1.thisRepN,Loop_1.thisTrialN,Loop_1.thisN,Loop_1.thisIndex,Loop_2.thisRepN,Loop_2.thisTrialN,Loop_2.thisN,Loop_2.thisIndex,Loop_3.thisRepN,Loop_3.thisTrialN,Loop_3.thisN,Loop_3.thisIndex,Loop_4.thisRepN,Loop_4.thisTrialN,Loop_4.thisN,Loop_4.thisIndex,Intro_Text.started,Intro_Text.stopped,Stim_slider.response,Stim_slider.rt,Stim_slider.started,Stim_slider.stopped,mouse_5.x,mouse_5.y,mouse_5.leftButton,mouse_5.midButton,mouse_5.rightButton,mouse_5.time,mouse_5.clicked_name,mouse_5.started,mouse_5.stopped,Click_to_Continue_5.started,Click_to_Continue_5.stopped,trial_start,Choice_4_Intro_Txt.started,Choice_4_Intro_Txt.stopped,Question_Txt_9.started,Question_Txt_9.stopped,Accept_Deny_Button_9.response,Accept_Deny_Button_9.rt,Accept_Deny_Button_9.started,Accept_Deny_Button_9.stopped,ConfidenceSlider_9.response,ConfidenceSlider_9.rt,ConfidenceSlider_9.started,ConfidenceSlider_9.stopped,Experimental_Images_9.started,Experimental_Images_9.stopped,DenySlider_9.response,DenySlider_9.rt,DenySlider_9.started,DenySlider_9.stopped,mouse_12.x,mouse_12.y,mouse_12.leftButton,mouse_12.midButton,mouse_12.rightButton,mouse_12.time,mouse_12.clicked_name,mouse_12.started,mouse_12.stopped,Click_to_Continue_12.started,Click_to_Continue_12.stopped,trial_end,Q1_Slider.response,Q2_Slider.response,Q3_Slider.response,Q4_Slider.response,Q5_Slider.response,Q6_Slider.response,Q7_Slider.response,Q8_Slider.response,Q9_Slider.response,Q10_Slider.response,Q11_Slider.response,Q12_Slider.response,Q13_Slider.response,Q14_Slider.response,Q15_Slider.response,Q16_Slider.response,Q17_Slider.response,Q18_Slider.response,Q19_Slider.response,Q20_Slider.response,Q21_Slider.response,Q22_Slider.response,Q23_Slider.response,Text_Intro_Txt.started,Text_Intro_Txt.stopped,Question_Txt_5.started,Question_Txt_5.stopped,Accept_Deny_Button_5.response,Accept_Deny_Button_5.rt,Accept_Deny_Button_5.started,Accept_Deny_Button_5.stopped,ConfidenceSlider_5.response,ConfidenceSlider_5.rt,ConfidenceSlider_5.started,ConfidenceSlider_5.stopped,DenySlider_5.response,DenySlider_5.rt,DenySlider_5.started,DenySlider_5.stopped,mouse_8.x,mouse_8.y,mouse_8.leftButton,mouse_8.midButton,mouse_8.rightButton,mouse_8.time,mouse_8.clicked_name,mouse_8.started,mouse_8.stopped,Click_to_Continue_8.started,Click_to_Continue_8.stopped,Conversational_Intro_Txt.started,Conversational_Intro_Txt.stopped,Accept_Deny_Button.response,Accept_Deny_Button.rt,Accept_Deny_Button.started,Accept_Deny_Button.stopped,ConfidenceSlider.response,ConfidenceSlider.rt,ConfidenceSlider.started,ConfidenceSlider.stopped,Experimental_Images.started,Experimental_Images.stopped,DenySlider.response,DenySlider.rt,DenySlider.started,DenySlider.stopped,mouse.x,mouse.y,mouse.leftButton,mouse.midButton,mouse.rightButton,mouse.time,mouse.clicked_name,mouse.started,mouse.stopped,Click_to_Continue.started,Click_to_Continue.stopped,Feature_Intro_Txt.started,Feature_Intro_Txt.stopped,Question_Txt_3.started,Question_Txt_3.stopped,Accept_Deny_Button_3.response,Accept_Deny_Button_3.rt,Accept_Deny_Button_3.started,Accept_Deny_Button_3.stopped,ConfidenceSlider_3.response,ConfidenceSlider_3.rt,ConfidenceSlider_3.started,ConfidenceSlider_3.stopped,Experimental_Images_3.started,Experimental_Images_3.stopped,DenySlider_3.response,DenySlider_3.rt,DenySlider_3.started,DenySlider_3.stopped,Click_to_Continue_6.started,Click_to_Continue_6.stopped,PresstoCont_8.started,PresstoCont_8.stopped,Image_Intro_Txt.started,Image_Intro_Txt.stopped,Question_Txt_4.started,Question_Txt_4.stopped,Accept_Deny_Button_4.response,Accept_Deny_Button_4.rt,Accept_Deny_Button_4.started,Accept_Deny_Button_4.stopped,ConfidenceSlider_4.response,ConfidenceSlider_4.rt,ConfidenceSlider_4.started,ConfidenceSlider_4.stopped,Experimental_Images_4.started,Experimental_Images_4.stopped,DenySlider_4.response,DenySlider_4.rt,DenySlider_4.started,DenySlider_4.stopped,mouse_7.x,mouse_7.y,mouse_7.leftButton,mouse_7.midButton,mouse_7.rightButton,mouse_7.time,mouse_7.clicked_name,mouse_7.started,mouse_7.stopped,Click_to_Continue_7.started,Click_to_Continue_7.stopped,PresstoCont_7.started,PresstoCont_7.stopped,end_Txt.started,end_Txt.stopped,participant,session,date,expName,psychopyVersion,frameRate,
Question 5:,stim/Au_ani_10178.jpg.png,"The AI system has determined that the above image is authentic.
Do you accept or deny this claim?",stim/conversational_Au_ani_10178.jpg.png,,,,,,,,,,,,,,,,,,,,,0,4,4,4,,,,,,,,,,,,,,,,,,,,,,,,,,07:07:59,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,07:08:26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1985.9193732999993,1995.9373869999981,1.0,19.7746627000015,1995.9373869999981,None,5.0,26.111560199999076,1995.9373869999981,None,1995.9373869999981,None,3.0,23.86152040000161,1995.9373869999981,None,"[-0.57222223, 0.5092593, -0.27037036, 0.5833333]","[-0.09351852, -0.19166666, -0.2851852, -0.43611112]","[1, 1, 1, 1]","[0, 0, 0, 0]","[0, 0, 0, 0]","[9.58061810000072, 13.694547900006, 15.896937700003036, 16.934587900002953]",['Click_to_Continue'],10.03281553999841,None,2012.0431728999974,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,003,001,2022-07-26_18h42.01.334,CSVTrial4,2022.1.3,59.12041824062458,
Question 6:,stim/Tp_D_CNN_S_N_nat00095_ani00017_10219.tif,"The AI system has determined that the above image is not authentic.
Do you accept or deny this claim?",stim/conversational_Tp_D_CNN_S_N_nat00095_ani00017_10219.tif.png,,,,,,,,,,,,,,,,,,,,,0,5,5,5,,,,,,,,,,,,,,,,,,,,,,,,,,07:08:26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,07:08:47,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2012.9299877999947,2022.9648114999945,2.0,13.876976400002604,2022.9356030999988,None,5.0,19.675726000001305,2022.9356030999988,None,2022.9356030999988,None,3.0,18.43050619999849,2022.9356030999988,None,"[-0.3361111, 0.50555557, -0.21574074, -0.24166666, 0.5740741]","[-0.098148145, -0.19907407, -0.28333333, -0.29537037, -0.44537038]","[1, 1, 1, 1, 1]","[0, 0, 0, 0, 0]","[0, 0, 0, 0, 0]","[3.687907899999118, 8.294285899995884, 9.215107299998635, 9.532035399999586, 10.774261300000944]",['Click_to_Continue'],10.022026239996194,None,2032.6347787999985,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,003,001,2022-07-26_18h42.01.334,CSVTrial4,2022.1.3,59.12041824062458,
Question 7: ,stim/Au_nat_30517.jpg,"The AI system has determined that the above image is not authentic.
Do you accept or deny this claim?",stim/conversational_Au_nat_30517.jpg.png,,,,,,,,,,,,,,,,,,,,,0,6,6,6,,,,,,,,,,,,,,,,,,,,,,,,,,07:08:47,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,07:09:09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2033.768808599998,2043.7855956999992,2.0,17.16850500000146,2043.7855956999992,None,5.0,21.210595899996406,2043.7855956999992,None,2043.7855956999992,None,3.0,19.946792900002038,2043.7855956999992,None,"[-0.3175926, 0.50555557, -0.2574074, 0.6]","[-0.09351852, -0.19074073, -0.29722223, -0.45925927]","[1, 1, 1, 1]","[0, 0, 0, 0]","[0, 0, 0, 0]","[7.002468099999533, 9.793536199998925, 11.044110399998317, 11.952327600003628]",['Click_to_Continue'],10.0311199400021,None,2055.004922699998,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,003,001,2022-07-26_18h42.01.334,CSVTrial4,2022.1.3,59.12041824062458,
Question 8:,stim/Tp_D_CRD_M_N_nat00048_nat00049_11067.jpg,"The AI system has determined that the above image is not authentic.
Do you accept or deny this claim?",stim/conversational_Tp_D_CRD_M_N_nat00048_nat00049_11067.jpg.png,,,,,,,,,,,,,,,,,,,,,0,7,7,7,,,,,,,,,,,,,,,,,,,,,,,,,,07:09:09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,07:09:35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2055.7874452999968,2065.831102199998,2.0,21.124449599999934,2065.8056284999984,None,2.0,24.38273610000033,2065.8056284999984,None,2065.8056284999984,None,3.0,22.939834800003155,2065.8056284999984,None,"[-0.31388888, 0.49814814, -0.5638889, 0.5833333]","[-0.09907407, -0.18796296, -0.29722223, -0.45740741]","[1, 1, 1, 1]","[0, 0, 0, 0]","[0, 0, 0, 0]","[10.97101180000027, 12.784437100002833, 14.237400800004252, 16.1373190000013]",['Click_to_Continue'],10.025265230004152,None,2080.2003872999994,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,003,001,2022-07-26_18h42.01.334,CSVTrial4,2022.1.3,59.12041824062458,
Question 9:,stim/Au_arc_30794.jpg,"The AI system has determined that the above image is authentic.
Do you accept or deny this claim?",stim/conversational_Au_arc_30794.jpg.png,,,,,,,,,,,,,,,,,,,,,0,8,8,8,,,,,,,,,,,,,,,,,,,,,,,,,,07:09:35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,07:10:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2081.990682699994,2092.0272520999933,1.0,17.372738500002015,2091.999820199999,None,5.0,23.260262900003,2091.999820199999,None,2091.999820199999,None,3.0,21.644468000005872,2091.999820199999,None,"[-0.5888889, -0.5555556, 0.51574075, 0.5046296, -0.2574074, 0.6018519]","[-0.097222224, -0.1037037, -0.20092593, -0.19814815, -0.29537037, -0.4398148]","[1, 1, 1, 1, 1, 1]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[6.444676499995694, 7.194648099997721, 10.5143964999952, 11.49963790000038, 13.084694199998921, 14.796117799996864]",['Click_to_Continue'],10.018683430003875,None,2105.278593899995,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,003,001,2022-07-26_18h42.01.334,CSVTrial4,2022.1.3,59.12041824062458,
Question 10:,stim/Au_nat_30352.jpg,"The AI system has determined that the above image is not authentic.
Do you accept or deny this claim?",stim/conversational_Au_nat_30352.jpg.png,,,,,,,,,,,,,,,,,,,,,0,9,9,9,,,,,,,,,,,,,,,,,,,,,,,,,,07:10:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,07:10:35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2106.847701299994,2116.8674657999945,2.0,28.30963480000355,2116.8674657999945,None,5.0,31.667024900001707,2116.8674657999945,None,2116.8674657999945,None,3.0,30.683445599999686,2116.8674657999945,None,"[-0.31203705, -0.33055556, 0.51203704, 0.49814814, -0.27037036, 0.52037036]","[-0.08796296, -0.087037034, -0.19444445, -0.18981482, -0.30555555, -0.44166666]","[1, 1, 1, 1, 1, 1]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[17.516141599997354, 18.160750399998506, 19.495727100002114, 20.53966280000168, 21.50805849999597, 25.321871499996632]",['Click_to_Continue'],10.024204229994211,None,2138.5412436999977,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,003,001,2022-07-26_18h42.01.334,CSVTrial4,2022.1.3,59.12041824062458,
Question 12:,stim/Au_arc_30827.jpg.png,"The AI system has determined that the above image is authentic.
Do you accept or deny this claim?",stim/conversational_Au_arc_30827.jpg.png,,,,,,,,,,,,,,,,,,,,,0,10,10,10,,,,,,,,,,,,,,,,,,,,,,,,,,07:10:35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,07:11:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2142.2362611999997,2152.276277899997,1.0,15.114457600000605,2152.2492582999985,None,5.0,21.36567240000295,2152.2492582999985,None,2152.2492582999985,None,3.0,19.990623300000152,2152.2492582999985,None,"[-0.59537035, -0.55, 0.49166667, -0.23888889, 0.49814814]","[-0.09537037, -0.11574074, -0.19074073, -0.2962963, -0.45277777]","[1, 1, 1, 1, 1]","[0, 0, 0, 0, 0]","[0, 0, 0, 0, 0]","[4.125916299999517, 4.970948400005, 9.87446220000129, 11.202890600005048, 14.87386780000088]",['Click_to_Continue'],10.02257862999977,None,2163.643170699994,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,003,001,2022-07-26_18h42.01.334,CSVTrial4,2022.1.3,59.12041824062458,
Question 13:,stim/Au_art_10012.jpg,"The AI system has determined that the above image is authentic.
Do you accept or deny this claim?",stim/conversational_Au_art_10012.jpg.png,,,,,,,,,,,,,,,,,,,,,0,11,11,11,,,,,,,,,,,,,,,,,,,,,,,,,,07:11:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,07:11:18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2167.1871471999984,2177.2293632,1.0,13.385724399995524,2177.2004571999933,None,5.0,17.05263879999984,2177.2004571999933,None,2177.2004571999933,None,3.0,16.173356200000853,2177.2004571999933,None,"[-0.57685184, 0.51574075, 0.49537036, -0.2962963, 0.53518516]","[-0.11296296, -0.21111111, -0.19074073, -0.29814816, -0.4398148]","[1, 1, 1, 1, 1]","[0, 0, 0, 0, 0]","[0, 0, 0, 0, 0]","[3.224101100000553, 5.049986199999694, 6.057753500004765, 6.847163099999307, 7.984719500003848]",['Click_to_Continue'],10.024370839993935,None,2184.260115399993,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,003,001,2022-07-26_18h42.01.334,CSVTrial4,2022.1.3,59.12041824062458,
Question 14:,stim/Tp_D_CRN_M_B_nat10165_nat10164_12100.jpg,"The AI system has determined that the above image is not authentic.
Do you accept or deny this claim?",stim/conversational_Tp_D_CRN_M_B_nat10165_nat10164_12100.jpg.png,,,,,,,,,,,,,,,,,,,,,0,12,12,12,,,,,,,,,,,,,,,,,,,,,,,,,,07:11:18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,07:11:45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2185.2401809000003,2195.259592299997,2.0,21.153527700000268,2195.259592299997,None,5.0,24.13136200000008,2195.259592299997,None,2195.259592299997,None,3.0,23.149543400002585,2195.259592299997,None,"[-0.32777777, 0.4962963, -0.2777778, 0.5546296]","[-0.083333336, -0.20185184, -0.27592593, -0.45092592]","[1, 1, 1, 1]","[0, 0, 0, 0]","[0, 0, 0, 0]","[10.98771090000082, 12.997052400001849, 13.963532000001578, 16.3410531000045]",['Click_to_Continue'],10.024492229997122,None,2209.4047035999974,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,003,001,2022-07-26_18h42.01.334,CSVTrial4,2022.1.3,59.12041824062458,
Question 15:,stim/Tp_D_CRN_M_N_art10115_cha00086_11526.jpg,"The AI system has determined that the above image is authentic.
Do you accept or deny this claim?",stim/conversational_Tp_D_CRN_M_N_art10115_cha00086_11526.jpg.png,,,,,,,,,,,,,,,,,,,,,0,13,13,13,,,,,,,,,,,,,,,,,,,,,,,,,,07:11:45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,07:12:15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2211.6568738999995,2221.688754499999,2.0,15.54563010000129,2221.663639599996,None,4.0,28.57325440000568,2221.663639599996,None,2221.663639599996,None,3.0,22.543796699996165,2221.663639599996,None,"[-0.34351853, 0.49907407, -0.34074074, 0.5509259]","[-0.09351852, -0.19814815, -0.29074073, -0.44444445]","[1, 1, 1, 1]","[0, 0, 0, 0]","[0, 0, 0, 0]","[5.368404900000314, 12.4142514999985, 18.43073930000537, 20.326488200000313]",['Click_to_Continue'],10.025540340000589,None,2240.258524099998,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,003,001,2022-07-26_18h42.01.334,CSVTrial4,2022.1.3,59.12041824062458,
Question 16:,stim/Tp_D_CRN_M_N_nat10154_nat10138_12076.jpg,"The AI system has determined that the above image is not authentic.
Do you accept or deny this claim?",stim/conversational_Tp_D_CRN_M_N_nat10154_nat10138_12076.jpg.png,,,,,,,,,,,,,,,,,,,,,0,14,14,14,,,,,,,,,,,,,,,,,,,,,,,,,,07:12:15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,07:12:43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2242.056302899997,2252.0800718999963,2.0,17.13666849999572,2252.0800718999963,None,5.0,26.308974400002626,2252.0800718999963,None,2252.0800718999963,None,3.0,25.050798800002667,2252.0800718999963,None,"[-0.3314815, 0.4925926, -0.2537037, 0.49814814, 0.5472222]","[-0.096296296, -0.20277777, -0.28148147, -0.4185185, -0.44814816]","[1, 1, 1, 1, 1]","[0, 0, 0, 0, 0]","[0, 0, 0, 0, 0]","[6.889302499999758, 14.87061160000303, 16.135036700005003, 17.29742830000032, 18.30951240000286]",['Click_to_Continue'],10.032845040004759,None,2268.377283899994,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,003,001,2022-07-26_18h42.01.334,CSVTrial4,2022.1.3,59.12041824062458,
Question 17: ,stim/Au_art_20005.jpg,"The AI system has determined that the above image is authentic.
Do you accept or deny this claim?",stim/conversational_Au_art_20005.jpg.png,,,,,,,,,,,,,,,,,,,,,0,15,15,15,,,,,,,,,,,,,,,,,,,,,,,,,,07:12:43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,07:13:05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2270.485772999993,2280.522159299995,1.0,13.036766299999726,2280.4965809999994,None,5.0,20.842802200000733,2280.4965809999994,None,2280.4965809999994,None,3.0,19.765598899997713,2280.4965809999994,None,"[-0.58055556, 0.5037037, -0.25092593, 0.55277777]","[-0.1, -0.19629629, -0.29814816, -0.44074073]","[1, 1, 1, 1]","[0, 0, 0, 0]","[0, 0, 0, 0]","[2.806726199996774, 9.627939300000435, 10.653487399998994, 11.83131119999598]",['Click_to_Continue'],10.023946659996,None,2291.333490099998,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,003,001,2022-07-26_18h42.01.334,CSVTrial4,2022.1.3,59.12041824062458,
Question 18:,stim/Au_art_20034.jpg.png,"The AI system has determined that the above image is authentic.
Do you accept or deny this claim?",stim/conversational_Au_art_20034.jpg.png,,,,,,,,,,,,,,,,,,,,,0,16,16,16,,,,,,,,,,,,,,,,,,,,,,,,,,07:13:05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,07:13:35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2292.3838166999994,2302.423746399996,1.0,24.359332100000756,2302.3980599999995,None,5.0,28.176769899997453,2302.3980599999995,None,2302.3980599999995,None,3.0,26.875881700005266,2302.3980599999995,None,"[-0.5537037, 0.49444443, -0.24074075, 0.56203705, 0.56203705]","[-0.10925926, -0.21574074, -0.2787037, -0.42037037, -0.43611112]","[1, 1, 1, 1, 1]","[0, 0, 0, 0, 0]","[0, 0, 0, 0, 0]","[14.17764249999891, 16.735274200000276, 17.970005499999388, 19.442335300002014, 19.805919400001585]",['Click_to_Continue'],10.032483940005477,None,2320.5795183999944,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,003,001,2022-07-26_18h42.01.334,CSVTrial4,2022.1.3,59.12041824062458,
Question 19:,stim/Tp_D_CRN_M_N_cha10137_art00021_12210.jpg,"The AI system has determined that the above image is authentic.
Do you accept or deny this claim?",stim/conversational_Tp_D_CRN_M_N_cha10137_art00021_12210.jpg.png,,,,,,,,,,,,,,,,,,,,,0,17,17,17,,,,,,,,,,,,,,,,,,,,,,,,,,07:13:35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,07:14:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2322.2863093999986,2332.335827899995,2.0,16.39186690000497,2332.2936353999976,None,5.0,20.447095799994713,2332.2936353999976,None,2332.2936353999976,None,3.0,18.722180999997363,2332.2936353999976,None,"[-0.3398148, 0.4925926, -0.25925925, 0.55925924]","[-0.09351852, -0.18981482, -0.29166666, -0.425]","[1, 1, 1, 1]","[0, 0, 0, 0]","[0, 0, 0, 0]","[6.225238499995612, 8.62203210000007, 10.280617899996287, 14.571442899999965]",['Click_to_Continue'],10.018750249997538,None,2342.734748099996,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,003,001,2022-07-26_18h42.01.334,CSVTrial4,2022.1.3,59.12041824062458,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,3.0,3.0,2.0,3.0,4.0,4.0,2.0,2.0,4.0,4.0,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,003,001,2022-07-26_18h42.01.334,CSVTrial4,2022.1.3,59.12041824062458,
Question 1:,stim/Au_ani_00001.jpg,"The AI system has determined that the above image is authentic. 
Do you accept or deny this claim?",stim/feature_based_Au_ani_00001.jpg.png,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,"Tuesday, July 26, 2022 07:16:14",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Tuesday, July 26, 2022 07:16:39",,,,,,,,,,,,,4.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,3.0,3.0,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2481.4161007000002,2491.4680219999937,2491.4680219999937,None,1.0,15.35392370000045,2491.4680219999937,None,5.0,23.453361899999436,2491.4680219999937,None,2491.4680219999937,None,3.0,22.155065200000536,2491.4680219999937,None,2504.8958002,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,003,001,2022-07-26_18h42.01.334,CSVTrial4,2022.1.3,59.12041824062458,
Question 2:,stim/Tp_D_CNN_S_B_ind00018_ind00089_00007.tif,"The AI system has determined that the above image is authentic. 
Do you accept or deny this claim?",stim/feature_based_Tp_D_CNN_S_B_ind00018_ind00089_00007.tif.png,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1,1,,,,,,,,,,,,,,,,,,,,,,"Tuesday, July 26, 2022 07:16:39",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Tuesday, July 26, 2022 07:17:07",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2506.280703699995,2516.3102618999983,2516.2852287999995,None,1.0,13.646036199999799,2516.2852287999995,None,3.0,25.168851000002178,2516.2852287999995,None,2516.2852287999995,None,3.0,22.484759799997846,2516.2852287999995,None,2531.503267,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,003,001,2022-07-26_18h42.01.334,CSVTrial4,2022.1.3,59.12041824062458,
Question 3:,stim/Au_ani_00003.jpg,"The AI system has determined that the above image is authentic.
Do you accept or deny this claim?",stim/feature_based_Au_ani_00003.jpg.png,,,,,,,,,,,,,,,,,,,,,,,,,0,2,2,2,,,,,,,,,,,,,,,,,,,,,,"Tuesday, July 26, 2022 07:17:08",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Tuesday, July 26, 2022 07:17:27",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2534.4998745999983,2544.521934499993,2544.521934499993,None,1.0,13.92796819999785,2544.521934499993,None,5.0,18.545314200004213,2544.521934499993,None,2544.521934499993,None,3.0,17.223596799994993,2544.521934499993,None,2553.086858399998,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,003,001,2022-07-26_18h42.01.334,CSVTrial4,2022.1.3,59.12041824062458,
Question 4:,stim/Au_ani_00005.jpg,"The AI system has determined that the above image is authentic.
Do you accept or deny this claim?",stim/feature_based_Au_ani_00005.jpg.png,,,,,,,,,,,,,,,,,,,,,,,,,0,3,3,3,,,,,,,,,,,,,,,,,,,,,,"Tuesday, July 26, 2022 07:17:27",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Tuesday, July 26, 2022 07:17:47",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2554.484707699994,2564.5116012999933,2564.4857424,None,1.0,15.18149010000343,2564.4857424,None,4.0,18.336838600000192,2564.4857424,None,2564.4857424,None,3.0,17.002093300005072,2564.4857424,None,2572.8585508999968,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,003,001,2022-07-26_18h42.01.334,CSVTrial4,2022.1.3,59.12041824062458,
Question 5:,stim/Tp_D_CND_M_N_art00076_art00077_10289.tif,"The AI system has determined that the above image is not authentic.
Do you accept or deny this claim?",stim/feature_based_Tp_D_CND_M_N_art00076_art00077_10289.tif.png,,,,,,,,,,,,,,,,,,,,,,,,,0,4,4,4,,,,,,,,,,,,,,,,,,,,,,"Tuesday, July 26, 2022 07:17:47",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Tuesday, July 26, 2022 07:18:21",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2574.0164590999993,2584.034486999997,2584.034486999997,None,2.0,15.853582499999902,2584.034486999997,None,4.0,32.55619529999967,2584.034486999997,None,2584.034486999997,None,3.0,21.586267599996063,2584.034486999997,None,2601.658254199996,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,003,001,2022-07-26_18h42.01.334,CSVTrial4,2022.1.3,59.12041824062458,
