left eye 1,left eye 2,right eye 1,right eye 2,current time
0.361538768,0.322979987,0.362933666,0.316827118,41:32.3
0.361886322,0.324203491,0.358606249,0.325998604,41:32.3
0.366541654,0.316467851,0.359658033,0.333934426,41:32.4
0.364602268,0.321001559,0.359585673,0.343274832,41:32.5
0.362654716,0.314444274,0.358671427,0.347473234,41:32.5
0.359546244,0.320755541,0.358932793,0.345575154,41:32.6
0.358348548,0.329068929,0.361851871,0.345552266,41:32.6
0.362437397,0.329778075,0.366833121,0.350273401,41:32.7
0.362101674,0.318934858,0.361917466,0.352439731,41:32.7
0.358052492,0.315859258,0.358051032,0.353966057,41:32.8
0.365293622,0.325002462,0.362486303,0.347179204,41:32.8
0.37329793,0.32103768,0.372435719,0.347241163,41:32.9
0.377124965,0.322595894,0.375666499,0.3512173,41:32.9
0.37608692,0.327917963,0.37668249,0.346493155,41:33.0
0.37212038,0.32811451,0.378604144,0.343127072,41:33.0
0.371829927,0.326554626,0.380348325,0.35024333,41:33.1
0.37035054,0.325849086,0.378888726,0.352514923,41:33.1
0.372776151,0.332238734,0.380605549,0.345092773,41:33.2
0.372089237,0.335522771,0.380909294,0.346680284,41:33.2
0.372784734,0.335010797,0.37844035,0.348756194,41:33.3
0.374197602,0.331761807,0.380246103,0.343164712,41:33.4
0.373768151,0.331151634,0.381473184,0.342773169,41:33.4
0.375506759,0.332124412,0.381779164,0.344240427,41:33.4
0.373122573,0.330955684,0.381209224,0.349817634,41:33.5
0.369044662,0.326665103,0.375768721,0.352125973,41:33.5
0.371186018,0.330764323,0.372112393,0.346027911,41:33.6
0.378124088,0.339412093,0.374459773,0.340225369,41:33.6
0.378133118,0.336495727,0.376906782,0.338819534,41:33.7
0.373148352,0.319610566,0.379012913,0.34082973,41:33.7
0.375087589,0.312731922,0.379401952,0.347154498,41:33.8
0.371146262,0.316487372,0.380177081,0.345342755,41:33.8
0.369315118,0.320889294,0.380246937,0.348460048,41:33.9
0.370173782,0.337976247,0.379684389,0.351667643,41:33.9
0.372349679,0.341212124,0.380215675,0.348580092,41:34.0
0.375853509,0.337622374,0.381458819,0.350863874,41:34.0
0.373433799,0.338513672,0.378139466,0.343271255,41:34.1
0.376404613,0.333410293,0.374894172,0.344392627,41:34.1
0.375441074,0.331955224,0.376977921,0.347320974,41:34.2
0.373367727,0.346377909,0.377118707,0.342927217,41:34.2
0.378814638,0.342056662,0.380391121,0.345780581,41:34.3
0.374657959,0.334437788,0.382419676,0.343605816,41:34.3
0.370975524,0.338298678,0.383736938,0.346810073,41:34.4
0.375607103,0.330027938,0.383891582,0.349151909,41:34.4
0.37448892,0.332790792,0.381204098,0.348769963,41:34.5
0.370974451,0.337212145,0.380555421,0.345831007,41:34.5
0.372394621,0.331097513,0.37707147,0.344055742,41:34.6
0.377422512,0.332261056,0.378337741,0.350201398,41:34.6
0.381655306,0.339501977,0.377158016,0.357513934,41:34.7
0.374539703,0.338462949,0.372403175,0.360209823,41:34.7
0.371156305,0.330757886,0.3759709,0.349272758,41:34.8
0.380671263,0.320532054,0.380290836,0.343975633,41:34.8
0.378383756,0.328602016,0.379168451,0.350944519,41:34.9
0.381950468,0.336940169,0.377394885,0.356292963,41:34.9
0.385805488,0.337523609,0.376578718,0.356082112,41:35.0
0.381690979,0.329827696,0.377178073,0.353984773,41:35.0
0.383647531,0.330714315,0.37677142,0.358950287,41:35.1
0.383494556,0.349236786,0.379462391,0.374993473,41:35.1
0.384762913,0.336698264,0.375787586,0.364111125,41:35.2
0.384158432,0.313929319,0.373930246,0.340740025,41:35.2
0.381877005,0.317142189,0.379561782,0.340271592,41:35.3
0.380440384,0.324244708,0.379485309,0.339015871,41:35.3
0.379966885,0.330222309,0.380369753,0.343494207,41:35.4
0.374016494,0.335960358,0.376420021,0.355034411,41:35.4
0.376777768,0.335745513,0.371511489,0.361714542,41:35.4
0.387675524,0.335625499,0.375826001,0.358461618,41:35.5
0.385795176,0.329531014,0.378975958,0.352494985,41:35.6
0.383816093,0.322733402,0.377532929,0.35536629,41:35.6
0.382484198,0.330376148,0.377785534,0.356530547,41:35.7
0.381687313,0.339087278,0.37911132,0.366896927,41:35.7
0.383251458,0.333466619,0.381703228,0.36504373,41:35.8
0.378838629,0.329346836,0.379350215,0.344197839,41:35.8
0.380164832,0.331786186,0.376023978,0.336481482,41:35.9
0.385952741,0.332292855,0.374207109,0.347019941,41:35.9
0.38168022,0.330398351,0.373472869,0.346499026,41:36.0
0.383012712,0.329039305,0.378555954,0.343845069,41:36.0
0.385921031,0.325309277,0.381357729,0.347921491,41:36.0
0.380161166,0.32648626,0.379532725,0.35320735,41:36.1
0.381851465,0.32953462,0.379493594,0.358430684,41:36.2
0.379458129,0.326913953,0.379738033,0.349097192,41:36.2
0.379447728,0.324969411,0.381195337,0.347580612,41:36.2
0.379266679,0.328163415,0.381306022,0.346644223,41:36.3
0.377530426,0.327005476,0.380333066,0.3439475,41:36.4
0.385662019,0.327649772,0.381149471,0.352345675,41:36.4
0.384690255,0.333955795,0.377828717,0.358775765,41:36.5
0.383547992,0.332782388,0.376922369,0.359714568,41:36.5
0.381846517,0.328630894,0.376545936,0.358302057,41:36.6
0.380614221,0.32894069,0.374945372,0.359232962,41:36.6
0.383388072,0.324959755,0.378321707,0.359537929,41:36.7
0.385220647,0.324875385,0.379369408,0.356442124,41:36.7
0.383446187,0.324723989,0.377191603,0.352127761,41:36.8
0.383995593,0.327066988,0.377241313,0.345883727,41:36.8
0.386571348,0.327997208,0.37822032,0.349325866,41:36.9
0.38443172,0.327351242,0.379708499,0.359807253,41:36.9
0.384282887,0.331240088,0.380917311,0.362284154,41:37.0
0.378912657,0.331032008,0.384220153,0.352320641,41:37.0
0.380574524,0.333436936,0.38702631,0.351392239,41:37.1
0.387153655,0.331508249,0.380274385,0.36579752,41:37.1
0.386893123,0.335380673,0.375748634,0.368979007,41:37.2
nan, nan,0.376976222,0.36200428,41:37.2
nan, nan,nan, nan,41:37.3
0.381369978,0.329800576,0.397839129,0.375941277,41:37.3
0.385881752,0.334296584,0.39190352,0.364853263,41:37.4
0.386169106,0.338243574,0.388980061,0.359392166,41:37.4
0.38183558,0.332966417,0.385280609,0.369256496,41:37.4
0.383472651,0.330444753,0.385971546,0.371903151,41:37.5
0.384522378,0.325092763,0.385537118,0.369457275,41:37.5
0.383345336,0.321156889,0.386003345,0.359719157,41:37.6
0.384535134,0.325718224,0.387897342,0.347314477,41:37.6
0.384808093,0.335462213,0.382121921,0.351494938,41:37.7
0.385437399,0.337340266,0.380725682,0.358103484,41:37.7
0.381905824,0.333047271,0.386334658,0.361289501,41:37.8
0.377916276,0.340138137,0.386026114,0.37125805,41:37.8
0.368526191,0.346619278,0.378215969,0.368239075,41:37.9
0.361008674,0.3451612,0.365896374,0.365367174,41:37.9
0.364133805,0.355899751,0.367353588,0.365269631,41:38.0
0.362701356,0.354948103,0.366110086,0.358917177,41:38.0
0.364115179,0.350896657,0.361695498,0.364030182,41:38.1
0.364758044,0.35167408,0.360977381,0.364090502,41:38.1
0.366647512,0.351299703,0.360212535,0.35773921,41:38.2
0.36877498,0.349052936,0.361589223,0.360147834,41:38.2
0.366810471,0.350727379,0.363078445,0.360399216,41:38.3
0.366067559,0.346707761,0.364287406,0.365268886,41:38.3
0.362594336,0.352567226,0.36875546,0.362177938,41:38.4
0.359110117,0.351784736,0.363777459,0.349640578,41:38.4
0.352684617,0.337489665,0.362608254,0.345811516,41:38.5
0.350529224,0.33936286,0.360751003,0.348463267,41:38.5
0.35945344,0.339644462,0.357483894,0.35396263,41:38.6
0.359621972,0.337481767,0.35560149,0.351825297,41:38.6
0.357593566,0.345168799,0.353402078,0.348602921,41:38.6
0.360039353,0.351527274,0.357825398,0.343771785,41:38.7
0.359609634,0.344744325,0.36145094,0.338867962,41:38.7
0.358796924,0.342207283,0.361516118,0.341454029,41:38.8
0.354324728,0.343046606,0.362461239,0.351477116,41:38.8
0.353258431,0.346764445,0.358878225,0.35225454,41:38.9
0.357508868,0.360035211,0.358059376,0.355476499,41:38.9
0.362697214,0.3805314,0.365817785,0.373246819,41:39.0
0.360890001,0.381012112,0.366580248,0.382071078,41:39.0
0.360910296,0.380124241,0.368451208,0.394418806,41:39.1
0.36073783,0.3832874,0.368546277,0.3962695,41:39.1
0.360554278,0.378756344,0.368378431,0.392632753,41:39.2
0.366040349,0.382378221,0.364902079,0.390416563,41:39.2
0.366269231,0.382507682,0.360773891,0.387040585,41:39.3
0.37330699,0.379979074,0.361053884,0.385978907,41:39.4
0.370238125,0.385067284,0.361653268,0.387424827,41:39.4
0.366774738,0.384051442,0.365438253,0.3853755,41:39.5
0.367787749,0.383439779,0.363317639,0.391696841,41:39.5
0.361980677,0.379032403,0.362749398,0.39390865,41:39.6
0.362696022,0.374675453,0.361916512,0.388680607,41:39.6
0.365383804,0.379944831,0.362708002,0.387491286,41:39.7
0.367314637,0.376025289,0.366828054,0.386360407,41:39.8
0.396941781,0.377750784,0.389581949,0.396832436,41:39.8
0.426126599,0.395918995,0.425342262,0.412690014,41:39.9
0.425532341,0.398308843,0.42429018,0.410623282,41:39.9
0.427507013,0.400820345,0.423573196,0.413778126,41:39.9
0.42742753,0.404081732,0.420544147,0.415856093,41:40.0
0.425870031,0.398875922,0.417661279,0.417597711,41:40.0
0.423714131,0.398237109,0.418047965,0.416541457,41:40.1
0.426089466,0.396894068,0.41963473,0.409911275,41:40.1
0.425603688,0.398257792,0.421178579,0.406387836,41:40.2
0.424665749,0.400384575,0.422167003,0.405791074,41:40.2
0.420825899,0.404483676,0.42135042,0.407338619,41:40.3
0.422126383,0.411049962,0.421746075,0.403891414,41:40.3
0.422798276,0.404322952,0.424954087,0.404316097,41:40.4
0.424312472,0.400371104,0.42677328,0.406676143,41:40.4
0.422971845,0.401038587,0.427482367,0.410245389,41:40.4
0.422814995,0.400013804,0.426544577,0.41294685,41:40.5
0.422507018,0.401713371,0.420580208,0.410624951,41:40.5
0.419249952,0.405172884,0.416373461,0.410217583,41:40.6
0.424219459,0.403038681,0.414550692,0.412474662,41:40.6
0.426951915,0.40361169,0.41781655,0.414144963,41:40.7
0.428438157,0.408460706,0.418615401,0.41181317,41:40.8
0.42686969,0.407658994,0.418687433,0.413330317,41:40.8
0.429356575,0.406075954,0.419597447,0.414147586,41:40.9
0.427705616,0.406368881,0.420822591,0.414440751,41:40.9
0.426650554,0.40348044,0.419259191,0.418600529,41:41.0
0.425538331,0.401077837,0.419037551,0.415273994,41:41.0
0.428265154,0.402713656,0.422034055,0.419041008,41:41.0
0.429513484,0.409657776,0.425171375,0.425038278,41:41.1
0.423887879,0.404873759,0.428335488,0.415060192,41:41.1
0.427607417,0.405459523,0.425161898,0.407102168,41:41.2
0.427151114,0.40973711,0.421163797,0.406464666,41:41.2
0.424927473,0.404917419,0.419403493,0.406489581,41:41.3
0.425298542,0.405845076,0.421423048,0.408486396,41:41.3
0.425587744,0.407357186,0.421887189,0.408915013,41:41.4
0.428042859,0.414138377,0.41701892,0.406235963,41:41.4
0.427998692,0.41150412,0.417557031,0.418719321,41:41.5
0.424045593,0.402814418,0.421324849,0.431591451,41:41.5
0.42308259,0.402434826,0.42283076,0.423762351,41:41.6
0.422436088,0.404561371,0.421745658,0.415188372,41:41.6
0.422222614,0.404555947,0.422670573,0.407546252,41:41.7
0.424357504,0.407106489,0.424385667,0.402638227,41:41.7
0.424893945,0.412527025,0.422675639,0.409420788,41:41.8
0.425488383,0.405230045,0.422829449,0.418243051,41:41.8
0.42603898,0.407352388,0.424449623,0.425381035,41:41.9
0.426179826,0.412645578,0.425183535,0.425419509,41:41.9
0.427132219,0.413465947,0.424266756,0.416771144,41:42.0
0.427421451,0.412973404,0.426367491,0.4153198,41:42.0
0.425946116,0.406071991,0.423552126,0.415569186,41:42.1
0.424048513,0.409527749,0.417283237,0.414485693,41:42.1
0.423831612,0.411567926,0.419414848,0.419055015,41:42.2
