LocalTimestamp,EmotiBitTimestamp,PacketNumber,DataLength,TypeTag,ProtocolVersion,DataReliability,SF
1659046227.016511,185670.000,25696,1,SF,1,100,20.3843
1659046227.350393,185996.000,25746,1,SF,1,100,20.1485
1659046227.616680,186256.000,25798,1,SF,1,100,19.9155
1659046227.949538,186581.000,25846,1,SF,1,100,19.6851
1659046228.282396,186906.000,25898,1,SF,1,100,21.5396
1659046228.681826,187296.000,25965,1,SF,1,100,21.2904
1659046229.014684,187621.000,26013,1,SF,1,100,21.0441
1659046229.280971,187881.000,26064,1,SF,1,100,22.8830
1659046229.612805,188205.000,26115,1,SF,1,100,22.6182
1659046229.947711,188532.000,26164,1,SF,1,100,22.3566
1659046230.346117,188921.000,26230,1,SF,1,100,22.0980
1659046230.677951,189245.000,26278,1,SF,1,100,21.8423
1659046230.943214,189504.000,26329,1,SF,1,100,21.5897
1659046231.277096,189830.000,26377,1,SF,1,100,21.3399
1659046231.609954,190155.000,26434,1,SF,1,100,21.0931
1659046231.941788,190479.000,26482,1,SF,1,100,20.8491
1659046232.276695,190806.000,26531,1,SF,1,100,20.6079
1659046232.675101,191195.000,26601,1,SF,1,100,22.4517
1659046233.006935,191519.000,26649,1,SF,1,100,22.1920
1659046233.274246,191780.000,26698,1,SF,1,100,21.9353
1659046233.608128,192106.000,26749,1,SF,1,100,21.6815
1659046233.937914,192428.000,26798,1,SF,1,100,21.4307
1659046234.338368,192819.000,26864,1,SF,1,100,21.1828
1659046234.671226,193144.000,26912,1,SF,1,100,20.9378
1659046234.937513,193404.000,26963,1,SF,1,100,20.6956
1659046235.270371,193729.000,27011,1,SF,1,100,20.4561
1659046235.670825,194120.000,27077,1,SF,1,100,20.2195
1659046236.004707,194446.000,27128,1,SF,1,100,19.9856
1659046236.336541,194770.000,27176,1,SF,1,100,19.7544
1659046236.668375,195094.000,27231,1,SF,1,100,19.5259
1659046236.935686,195355.000,27281,1,SF,1,100,19.3000
1659046237.265472,195677.000,27330,1,SF,1,100,19.0767
1659046237.598330,196002.000,27380,1,SF,1,100,18.8561
1659046237.998784,196393.000,27446,1,SF,1,100,18.6379
1659046238.328570,196715.000,27495,1,SF,1,100,18.4223
1659046238.596905,196977.000,27544,1,SF,1,100,18.2092
1659046238.930787,197303.000,27595,1,SF,1,100,17.9986
1659046239.261597,197626.000,27643,1,SF,1,100,17.7904
1659046239.662051,198017.000,27711,1,SF,1,100,19.6668
1659046239.928338,198277.000,27760,1,SF,1,100,19.4393
1659046240.262220,198603.000,27810,1,SF,1,100,19.2144
1659046240.592006,198925.000,27860,1,SF,1,100,18.9922
1659046240.993484,199317.000,27927,1,SF,1,100,20.8547
1659046241.326342,199642.000,27975,1,SF,1,100,20.6135
1659046241.591605,199901.000,28027,1,SF,1,100,20.3750
1659046241.925487,200227.000,28080,1,SF,1,100,20.1393
1659046242.258345,200552.000,28131,1,SF,1,100,19.9063
1659046242.588131,200874.000,28180,1,SF,1,100,19.6761
1659046242.922014,201200.000,28229,1,SF,1,100,19.4484
1659046243.323492,201592.000,28295,1,SF,1,100,19.2235
1659046243.589778,201852.000,28345,1,SF,1,100,19.0011
1659046243.920588,202175.000,28394,1,SF,1,100,18.7813
1659046244.255495,202502.000,28446,1,SF,1,100,20.6463
1659046244.587329,202826.000,28498,1,SF,1,100,22.4897
1659046244.984710,203214.000,28563,1,SF,1,100,22.2295
1659046245.319617,203541.000,28613,1,SF,1,100,24.0546
1659046245.586928,203802.000,28665,1,SF,1,100,23.7764
1659046245.915689,204123.000,28713,1,SF,1,100,23.5013
1659046246.248548,204448.000,28762,1,SF,1,100,23.2294
1659046246.649002,204839.000,28830,1,SF,1,100,22.9607
1659046246.981860,205164.000,28878,1,SF,1,100,22.6951
1659046247.313694,205488.000,28933,1,SF,1,100,22.4326
1659046247.581005,205749.000,28981,1,SF,1,100,22.1731
1659046247.914887,206075.000,29030,1,SF,1,100,21.9166
1659046248.246721,206399.000,29080,1,SF,1,100,21.6630
1659046248.646151,206789.000,29146,1,SF,1,100,21.4124
1659046248.979009,207114.000,29195,1,SF,1,100,21.1647
1659046249.243248,207372.000,29243,1,SF,1,100,20.9199
1659046249.575082,207696.000,29297,1,SF,1,100,22.7602
1659046249.909988,208023.000,29345,1,SF,1,100,22.4969
1659046250.242846,208348.000,29394,1,SF,1,100,22.2366
1659046250.640228,208736.000,29462,1,SF,1,100,21.9794
1659046250.974110,209062.000,29510,1,SF,1,100,21.7251
1659046251.238348,209320.000,29559,1,SF,1,100,21.4738
1659046251.571207,209645.000,29610,1,SF,1,100,21.2254
1659046251.905089,209971.000,29659,1,SF,1,100,20.9799
1659046252.305543,210362.000,29724,1,SF,1,100,20.7372
1659046252.570806,210621.000,29764,1,SF,1,100,20.4973
1659046252.970236,211011.000,29829,1,SF,1,100,20.2602
1659046253.237546,211272.000,29877,1,SF,1,100,20.0258
1659046253.572453,211599.000,29929,1,SF,1,100,19.7941
1659046253.901214,211920.000,29977,1,SF,1,100,19.5652
1659046254.301668,212311.000,30043,1,SF,1,100,19.3388
1659046254.636575,212638.000,30092,1,SF,1,100,19.1151
1659046254.901838,212897.000,30142,1,SF,1,100,18.8940
1659046255.232647,213220.000,30191,1,SF,1,100,18.6754
1659046255.567554,213547.000,30241,1,SF,1,100,18.4594
1659046255.966984,213937.000,30307,1,SF,1,100,18.2458
1659046256.298818,214261.000,30356,1,SF,1,100,18.0348
1659046256.565104,214521.000,30407,1,SF,1,100,19.9084
1659046256.898987,214847.000,30458,1,SF,1,100,19.6781
1659046257.227748,215168.000,30506,1,SF,1,100,19.4505
1659046257.695798,215625.000,30577,1,SF,1,100,19.2255
1659046257.894489,215819.000,30611,1,SF,1,100,19.0031
1659046258.291871,216207.000,30677,1,SF,1,100,18.7832
1659046258.627801,216535.000,30726,1,SF,1,100,18.5659
1659046258.894088,216795.000,30778,1,SF,1,100,20.4334
1659046259.225922,217119.000,30827,1,SF,1,100,20.1970
1659046259.559804,217445.000,30876,1,SF,1,100,19.9634
1659046259.959234,217835.000,30942,1,SF,1,100,19.7325
1659046260.226545,218096.000,30992,1,SF,1,100,19.5042
1659046260.557355,218419.000,31041,1,SF,1,100,19.2786
1659046260.890213,218744.000,31092,1,SF,1,100,19.0556
1659046261.222047,219068.000,31140,1,SF,1,100,18.8351
1659046261.620453,219457.000,31206,1,SF,1,100,18.6172
1659046261.888788,219719.000,31257,1,SF,1,100,18.4019
1659046262.221646,220044.000,31307,1,SF,1,100,18.1890
1659046262.553480,220368.000,31357,1,SF,1,100,17.9786
1659046262.953934,220759.000,31427,1,SF,1,100,17.7706
1659046263.287817,221085.000,31476,1,SF,1,100,17.5650
1659046263.555127,221346.000,31527,1,SF,1,100,17.3618
1659046263.884913,221668.000,31575,1,SF,1,100,17.1610
1659046264.219820,221995.000,31625,1,SF,1,100,16.9625
1659046264.620274,222386.000,31692,1,SF,1,100,16.7663
1659046264.949035,222707.000,31740,1,SF,1,100,16.5723
1659046265.218395,222970.000,31791,1,SF,1,100,16.3806
1659046265.552277,223296.000,31842,1,SF,1,100,16.1911
1659046265.882063,223618.000,31891,1,SF,1,100,16.0038
1659046266.283541,224010.000,31959,1,SF,1,100,15.8187
1659046266.617423,224336.000,32007,1,SF,1,100,15.6357
1659046266.883710,224596.000,32058,1,SF,1,100,15.4548
1659046267.214520,224919.000,32106,1,SF,1,100,15.2760
1659046267.550451,225247.000,32156,1,SF,1,100,15.0993
1659046267.949880,225637.000,32223,1,SF,1,100,14.9246
1659046268.277618,225957.000,32276,1,SF,1,100,14.7520
1659046268.548001,226221.000,32326,1,SF,1,100,14.5813
1659046268.880859,226546.000,32380,1,SF,1,100,16.4949
1659046269.209621,226867.000,32429,1,SF,1,100,16.3041
1659046269.609051,227257.000,32495,1,SF,1,100,16.1155
1659046269.942933,227583.000,32544,1,SF,1,100,15.9291
1659046270.275791,227908.000,32594,1,SF,1,100,15.7448
1659046270.540030,228166.000,32643,1,SF,1,100,15.5627
1659046270.874936,228493.000,32696,1,SF,1,100,15.3826
1659046271.277439,228886.000,32762,1,SF,1,100,15.2047
1659046271.606200,229207.000,32810,1,SF,1,100,15.0288
1659046271.873511,229468.000,32859,1,SF,1,100,14.8549
1659046272.208417,229795.000,32909,1,SF,1,100,14.6831
1659046272.539227,230118.000,32959,1,SF,1,100,14.5132
1659046272.937633,230507.000,33026,1,SF,1,100,14.3453
1659046273.271515,230833.000,33075,1,SF,1,100,14.1794
1659046273.538826,231094.000,33115,1,SF,1,100,14.0154
1659046273.866564,231414.000,33163,1,SF,1,100,13.8532
1659046274.201470,231741.000,33212,1,SF,1,100,13.6930
1659046274.602948,232133.000,33280,1,SF,1,100,13.5346
1659046274.931710,232454.000,33328,1,SF,1,100,13.3780
1659046275.200045,232716.000,33377,1,SF,1,100,13.2233
1659046275.534951,233043.000,33428,1,SF,1,100,13.0703
1659046275.865761,233366.000,33477,1,SF,1,100,12.9191
1659046276.265191,233756.000,33543,1,SF,1,100,12.7696
1659046276.598049,234081.000,33591,1,SF,1,100,12.6219
1659046276.866384,234343.000,33644,1,SF,1,100,12.4759
1659046277.195146,234664.000,33692,1,SF,1,100,12.3316
1659046277.528004,234989.000,33743,1,SF,1,100,12.1889
1659046277.929482,235381.000,33811,1,SF,1,100,12.0479
1659046278.260292,235704.000,33859,1,SF,1,100,11.9086
1659046278.527603,235965.000,33909,1,SF,1,100,11.7708
1659046278.928057,236356.000,33964,1,SF,1,100,11.6346
1659046279.261940,236682.000,34014,1,SF,1,100,11.5000
1659046279.525154,236939.000,34064,1,SF,1,100,11.3670
1659046279.859036,237265.000,34115,1,SF,1,100,11.2355
1659046280.193943,237592.000,34165,1,SF,1,100,11.1055
1659046280.522704,237913.000,34215,1,SF,1,100,10.9771
1659046280.923158,238304.000,34282,1,SF,1,100,12.9323
1659046281.189445,238564.000,34334,1,SF,1,100,14.8650
1659046281.522303,238889.000,34386,1,SF,1,100,14.6930
1659046281.854137,239213.000,34434,1,SF,1,100,14.5231
1659046282.255615,239605.000,34500,1,SF,1,100,14.3551
1659046282.588474,239930.000,34549,1,SF,1,100,14.1890
1659046282.852712,240188.000,34583,1,SF,1,100,14.0249
1659046283.186594,240514.000,34632,1,SF,1,100,13.8626
1659046283.585000,240903.000,34698,1,SF,1,100,13.7023
1659046283.918882,241229.000,34747,1,SF,1,100,13.5437
1659046284.186193,241490.000,34787,1,SF,1,100,15.4693
1659046284.518027,241814.000,34841,1,SF,1,100,17.3726
1659046284.915409,242202.000,34906,1,SF,1,100,17.1717
1659046285.251339,242530.000,34954,1,SF,1,100,16.9730
1659046285.516602,242789.000,35006,1,SF,1,100,16.7767
1659046285.846387,243111.000,35054,1,SF,1,100,16.5826
1659046286.179246,243436.000,35104,1,SF,1,100,16.3908
1659046286.579700,243827.000,35171,1,SF,1,100,16.2012
1659046286.911534,244151.000,35219,1,SF,1,100,16.0137
1659046287.176796,244410.000,35268,1,SF,1,100,15.8285
1659046287.511703,244737.000,35319,1,SF,1,100,15.6454
1659046287.844561,245062.000,35368,1,SF,1,100,15.4644
1659046288.241943,245450.000,35434,1,SF,1,100,15.2855
1659046288.576849,245777.000,35482,1,SF,1,100,15.1087
1659046288.844160,246038.000,35533,1,SF,1,100,14.9339
1659046289.173946,246360.000,35581,1,SF,1,100,14.7612
1659046289.573375,246750.000,35638,1,SF,1,100,14.5904
1659046289.908282,247077.000,35686,1,SF,1,100,14.4216
1659046290.174569,247337.000,35737,1,SF,1,100,14.2548
1659046290.504354,247659.000,35786,1,SF,1,100,14.0899
