LocalTimestamp,EmotiBitTimestamp,PacketNumber,DataLength,TypeTag,ProtocolVersion,DataReliability,EA
1659046136.883621,97665.000,11419,2,EA,1,100,0.040800
1659046136.883621,97665.000,11419,2,EA,1,100,0.058727
1659046137.112013,97888.000,11443,1,EA,1,100,0.043138
1659046137.178073,97952.500,11460,2,EA,1,100,0.035379
1659046137.244132,98017.000,11460,2,EA,1,100,0.040300
1659046137.310192,98081.500,11475,2,EA,1,100,0.042302
1659046137.376251,98146.000,11475,2,EA,1,100,0.056774
1659046137.442311,98210.500,11492,2,EA,1,100,0.061039
1659046137.508370,98275.000,11492,2,EA,1,100,0.061940
1659046137.575966,98341.000,11509,1,EA,1,100,0.062458
1659046137.642026,98405.500,11528,2,EA,1,100,0.061865
1659046137.708086,98470.000,11528,2,EA,1,100,0.055079
1659046137.774657,98535.000,11545,1,EA,1,100,0.034545
1659046137.842253,98601.000,11562,2,EA,1,100,0.030427
1659046137.909849,98667.000,11562,2,EA,1,100,0.030423
1659046137.975908,98731.500,11578,2,EA,1,100,0.030423
1659046138.041968,98796.000,11578,2,EA,1,100,0.030424
1659046138.107515,98860.000,11596,1,EA,1,100,0.030426
1659046138.174087,98925.000,11612,2,EA,1,100,0.030426
1659046138.240659,98990.000,11612,2,EA,1,100,0.030426
1659046138.308254,99056.000,11629,1,EA,1,100,0.030426
1659046138.373802,99120.000,11645,2,EA,1,100,0.030425
1659046138.439349,99184.000,11645,2,EA,1,100,0.030425
1659046138.504897,99248.000,11662,1,EA,1,100,0.030425
1659046138.571469,99313.000,11678,2,EA,1,100,0.030425
1659046138.638040,99378.000,11678,2,EA,1,100,0.030425
1659046138.705636,99444.000,11696,2,EA,1,100,0.030425
1659046138.773232,99510.000,11696,2,EA,1,100,0.030424
1659046138.840828,99576.000,11712,1,EA,1,100,0.030424
1659046138.906887,99640.500,11727,2,EA,1,100,0.030424
1659046138.972947,99705.000,11727,2,EA,1,100,0.030424
1659046139.040543,99771.000,11743,1,EA,1,100,0.030424
1659046139.107626,99836.500,11761,2,EA,1,100,0.030424
1659046139.174710,99902.000,11761,2,EA,1,100,0.030424
1659046139.240258,99966.000,11777,2,EA,1,100,0.030424
1659046139.305805,100030.000,11777,2,EA,1,100,0.030424
1659046139.374425,100097.000,11794,1,EA,1,100,0.030424
1659046139.440997,100162.000,11809,2,EA,1,100,0.030424
1659046139.507568,100227.000,11809,2,EA,1,100,0.030424
1659046139.571067,100289.000,11827,1,EA,1,100,0.030424
1659046139.638151,100354.500,11843,2,EA,1,100,0.030424
1659046139.705235,100420.000,11843,2,EA,1,100,0.030424
1659046139.772831,100486.000,11861,1,EA,1,100,0.030424
1659046139.839402,100551.000,11877,2,EA,1,100,0.030424
1659046139.905974,100616.000,11877,2,EA,1,100,0.030424
1659046139.972546,100681.000,11892,1,EA,1,100,0.030424
1659046140.039629,100746.500,11909,2,EA,1,100,0.030424
1659046140.106713,100812.000,11909,2,EA,1,100,0.030424
1659046140.172773,100876.500,11926,2,EA,1,100,0.030424
1659046140.238832,100941.000,11926,2,EA,1,100,0.030424
1659046140.306428,101007.000,11942,1,EA,1,100,0.030424
1659046140.373512,101072.500,11960,2,EA,1,100,0.030424
1659046140.440596,101138.000,11960,2,EA,1,100,0.030424
1659046140.505119,101201.000,11977,1,EA,1,100,0.030424
1659046140.571691,101266.000,11994,2,EA,1,100,0.030424
1659046140.638262,101331.000,11994,2,EA,1,100,0.030424
1659046140.704322,101395.500,12011,2,EA,1,100,0.030424
1659046140.770381,101460.000,12011,2,EA,1,100,0.030424
1659046140.837977,101526.000,12028,1,EA,1,100,0.030424
1659046140.904549,101591.000,12042,2,EA,1,100,0.030424
1659046140.971120,101656.000,12042,2,EA,1,100,0.030423
1659046141.037692,101721.000,12059,1,EA,1,100,0.030424
1659046141.104264,101786.000,12076,2,EA,1,100,0.030424
1659046141.170835,101851.000,12076,2,EA,1,100,0.030424
1659046141.237919,101916.500,12093,2,EA,1,100,0.030424
1659046141.305003,101982.000,12093,2,EA,1,100,0.030424
1659046141.370550,102046.000,12110,2,EA,1,100,0.030424
1659046141.436098,102110.000,12110,2,EA,1,100,0.030886
1659046141.504718,102177.000,12128,1,EA,1,100,0.044009
1659046141.571289,102242.000,12143,2,EA,1,100,0.064419
1659046141.637861,102307.000,12143,2,EA,1,100,0.069830
1659046141.701360,102369.000,12161,1,EA,1,100,0.067062
1659046141.767932,102434.000,12180,2,EA,1,100,0.065044
1659046141.834503,102499.000,12180,2,EA,1,100,0.063831
1659046141.903123,102566.000,12197,1,EA,1,100,0.062543
1659046141.969183,102630.500,12213,2,EA,1,100,0.064148
1659046142.035243,102695.000,12213,2,EA,1,100,0.068501
1659046142.102326,102760.500,12231,2,EA,1,100,0.073688
1659046142.169410,102826.000,12231,2,EA,1,100,0.055904
1659046142.235982,102891.000,12247,1,EA,1,100,0.033101
1659046142.302041,102955.500,12269,2,EA,1,100,0.030423
1659046142.368101,103020.000,12269,2,EA,1,100,0.030423
1659046142.435184,103085.500,12286,2,EA,1,100,0.030423
1659046142.502268,103151.000,12286,2,EA,1,100,0.030423
1659046142.570888,103218.000,12304,1,EA,1,100,0.030423
1659046142.636436,103282.000,12320,2,EA,1,100,0.030424
1659046142.701983,103346.000,12320,2,EA,1,100,0.030424
1659046142.767531,103410.000,12336,1,EA,1,100,0.030423
1659046142.833078,103474.000,12352,2,EA,1,100,0.030423
1659046142.898626,103538.000,12352,2,EA,1,100,0.030423
1659046142.964685,103602.500,12369,2,EA,1,100,0.030423
1659046143.030745,103667.000,12369,2,EA,1,100,0.030423
1659046143.098341,103733.000,12386,1,EA,1,100,0.030423
1659046143.164912,103798.000,12401,2,EA,1,100,0.030423
1659046143.231484,103863.000,12401,2,EA,1,100,0.030423
1659046143.298055,103928.000,12417,1,EA,1,100,0.030423
1659046143.365139,103993.500,12435,2,EA,1,100,0.030423
1659046143.432223,104059.000,12435,2,EA,1,100,0.030423
1659046143.498282,104123.500,12452,2,EA,1,100,0.030423
1659046143.564342,104188.000,12452,2,EA,1,100,0.030423
1659046143.631938,104254.000,12469,1,EA,1,100,0.030423
1659046143.699534,104320.000,12486,2,EA,1,100,0.030423
1659046143.767129,104386.000,12486,2,EA,1,100,0.030423
1659046143.832677,104450.000,12501,2,EA,1,100,0.030423
1659046143.898224,104514.000,12501,2,EA,1,100,0.030423
1659046143.962748,104577.000,12517,1,EA,1,100,0.030423
1659046144.029320,104642.000,12535,2,EA,1,100,0.030423
1659046144.095891,104707.000,12535,2,EA,1,100,0.030423
1659046144.162463,104772.000,12551,1,EA,1,100,0.030423
1659046144.229034,104837.000,12567,2,EA,1,100,0.030423
1659046144.295606,104902.000,12567,2,EA,1,100,0.030423
1659046144.362178,104967.000,12582,1,EA,1,100,0.030423
1659046144.429261,105032.500,12601,2,EA,1,100,0.030423
1659046144.496345,105098.000,12601,2,EA,1,100,0.030423
1659046144.562917,105163.000,12617,1,EA,1,100,0.030423
1659046144.630512,105229.000,12636,2,EA,1,100,0.030423
1659046144.698108,105295.000,12636,2,EA,1,100,0.030423
1659046144.764168,105359.500,12651,2,EA,1,100,0.030423
1659046144.830228,105424.000,12651,2,EA,1,100,0.030423
1659046144.895775,105488.000,12668,1,EA,1,100,0.030423
1659046144.961835,105552.500,12684,2,EA,1,100,0.030423
1659046145.027894,105617.000,12684,2,EA,1,100,0.030423
1659046145.093954,105681.500,12702,2,EA,1,100,0.030423
1659046145.160013,105746.000,12702,2,EA,1,100,0.030423
1659046145.228633,105813.000,12718,1,EA,1,100,0.030423
1659046145.295205,105878.000,12733,2,EA,1,100,0.030423
1659046145.361777,105943.000,12733,2,EA,1,100,0.030423
1659046145.428348,106008.000,12750,1,EA,1,100,0.030423
1659046145.495944,106074.000,12768,2,EA,1,100,0.030423
1659046145.563540,106140.000,12768,2,EA,1,100,0.030423
1659046145.629087,106204.000,12784,1,EA,1,100,0.030423
1659046145.695659,106269.000,12803,2,EA,1,100,0.030423
1659046145.762231,106334.000,12803,2,EA,1,100,0.030424
1659046145.829826,106400.000,12818,1,EA,1,100,0.030424
1659046145.895886,106464.500,12835,2,EA,1,100,0.030425
1659046145.961946,106529.000,12835,2,EA,1,100,0.030423
1659046146.029541,106595.000,12851,1,EA,1,100,0.030423
1659046146.096113,106660.000,12869,2,EA,1,100,0.030423
1659046146.162685,106725.000,12869,2,EA,1,100,0.030423
1659046146.228744,106789.500,12883,2,EA,1,100,0.030423
1659046146.294804,106854.000,12883,2,EA,1,100,0.033079
1659046146.359327,106917.000,12902,1,EA,1,100,0.037314
1659046146.427435,106983.500,12921,2,EA,1,100,0.031388
1659046146.495543,107050.000,12921,2,EA,1,100,0.030423
1659046146.562114,107115.000,12939,1,EA,1,100,0.030423
1659046146.628686,107180.000,12954,2,EA,1,100,0.030424
1659046146.695258,107245.000,12954,2,EA,1,100,0.030424
1659046146.761829,107310.000,12971,1,EA,1,100,0.030424
1659046146.827889,107374.500,12987,2,EA,1,100,0.030423
1659046146.893949,107439.000,12987,2,EA,1,100,0.030424
