LocalTimestamp,EmotiBitTimestamp,PacketNumber,DataLength,TypeTag,ProtocolVersion,DataReliability,DO
1659046137.067973,97845.000,11415,4,DO,2,100,EA
1659046137.067973,97845.000,11415,4,DO,2,100,1
1659046137.067973,97845.000,11415,4,DO,2,100,EL
1659046137.067973,97845.000,11415,4,DO,2,100,1
