LocalTimestamp,EmotiBitTimestamp,PacketNumber,DataLength,TypeTag,ProtocolVersion,DataReliability,SA
1659046708.123661,655419,36395,1,SA,1,100,0.054914
1659046957.700766,899104,9988,1,SA,1,100,0.000217
1659046957.900481,899299,10107,1,SA,1,100,0.003525
1659046958.832484,900209,10209,1,SA,1,100,0.000451
1659046960.694442,902027,10491,1,SA,1,100,0.000075
1659047196.358073,1132127,47417,1,SA,1,100,0.000050
1659047198.156532,1133883,47691,1,SA,1,100,0.000186
1659047200.152657,1135832,48025,1,SA,1,100,0.000117
1659047332.326054,1264885,3256,1,SA,1,100,0.000154
1659047351.360424,1283470,6253,1,SA,1,100,0.000496
1659047367.934716,1299653,8911,1,SA,1,100,0.000092
1659047375.518763,1307058,10113,1,SA,1,100,0.000143
1659047381.643354,1313038,11093,1,SA,1,100,0.000113
1659047402.409612,1333314,14368,1,SA,1,100,0.000077
1659047416.119274,1346700,16573,1,SA,1,100,0.000090
1659047422.375985,1352809,17548,1,SA,1,100,0.000090
1659047428.498528,1358787,18526,1,SA,1,100,0.000081
1659047457.846383,1387442,23211,1,SA,1,100,0.000091
1659047458.246837,1387833,23263,1,SA,1,100,0.000160
1659047485.466447,1414410,27514,1,SA,1,100,0.000064
1659047502.170810,1430720,30202,1,SA,1,100,0.000070
1659047509.287831,1437669,31356,1,SA,1,100,0.000029
1659047527.791676,1455736,34294,1,SA,1,100,0.000256
1659047548.018191,1475485,37465,1,SA,1,100,0.000055
1659047566.720727,1493746,40395,1,SA,1,100,0.000110
1659047566.984966,1494004,40431,1,SA,1,100,0.000118
1659047572.310697,1499204,41240,1,SA,1,100,0.000066
1659047582.826969,1509472,42845,1,SA,1,100,0.000066
1659047585.423264,1512007,43245,1,SA,1,100,0.000096
1659047602.726771,1528902,46005,1,SA,1,100,0.000430
1659047602.995106,1529164,46022,1,SA,1,100,0.000325
1659047604.588729,1530720,46307,1,SA,1,100,0.000295
1659047611.312465,1537285,47379,1,SA,1,100,0.000318
1659047622.096048,1547814,49060,1,SA,1,100,0.000147
1659047626.422181,1552038,49753,1,SA,1,100,0.000132
1659047632.674795,1558143,50710,1,SA,1,100,0.000256
1659047643.384636,1568600,52405,1,SA,1,100,0.000200
1659047658.896854,1583746,54887,1,SA,1,100,0.000453
1659047674.407024,1598890,57353,1,SA,1,100,0.000197
1659047675.272455,1599735,57480,1,SA,1,100,0.000013
1659047681.256734,1605578,58441,1,SA,1,100,0.000018
1659047688.780355,1612924,59637,1,SA,1,100,0.000199
1659047698.231480,1622152,61139,1,SA,1,100,0.000062
1659047713.206004,1636773,63519,1,SA,1,100,0.000013
1659047713.402647,1636965,63555,1,SA,1,100,0.000228
1659047737.164628,1660166,1823,1,SA,1,100,0.000254
1659047737.366391,1660363,1859,1,SA,1,100,0.000100
1659047739.828518,1662767,2248,1,SA,1,100,0.000223
1659047746.681301,1669458,3358,1,SA,1,100,0.000150
1659047747.415637,1670175,3477,1,SA,1,100,0.000219
1659047772.567430,1694733,7541,1,SA,1,100,0.000207
1659047781.220720,1703182,8940,1,SA,1,100,0.000482
1659047811.768913,1733009,13869,1,SA,1,100,0.000038
1659047822.881257,1743859,15689,1,SA,1,100,0.000327
1659047835.059772,1755750,17629,1,SA,1,100,0.000183
1659047851.163965,1771474,20243,1,SA,1,100,0.000205
1659047851.899326,1772192,20347,1,SA,1,100,0.000426
1659047875.588590,1795322,24160,1,SA,1,100,0.000032
1659047876.059713,1795782,24246,1,SA,1,100,0.000189
1659047884.841025,1804356,25653,1,SA,1,100,0.000104
1659047887.171033,1806631,26021,1,SA,1,100,0.000062
1659047889.963969,1809358,26470,1,SA,1,100,0.000072
1659047897.952567,1817158,27781,1,SA,1,100,0.000310
1659047913.792522,1832624,30281,1,SA,1,100,0.000010
1659047916.583411,1835349,30743,1,SA,1,100,0.000278
1659047938.550006,1856797,34251,1,SA,1,100,0.000026
1659047940.146701,1858356,34502,1,SA,1,100,0.000021
1659047945.736671,1863814,35399,1,SA,1,100,0.000077
1659047961.844962,1879542,37871,1,SA,1,100,0.000042
1659047990.592647,1907611,42454,1,SA,1,100,0.000037
1659047996.849358,1913720,43404,1,SA,1,100,0.000271
1659048014.150817,1930613,46171,1,SA,1,100,0.000008
1659048024.934400,1941142,47890,1,SA,1,100,0.000217
1659048029.058769,1945169,48551,1,SA,1,100,0.000239
1659048031.586443,1947637,48957,1,SA,1,100,0.000008
1659048035.714910,1951668,49617,1,SA,1,100,0.000059
1659048048.027592,1963690,51546,1,SA,1,100,0.000240
1659048086.427142,2001183,57670,1,SA,1,100,0.000341
1659048087.360170,2002094,57822,1,SA,1,100,0.000039
1659048094.745526,2009305,59019,1,SA,1,100,0.000496
1659048095.075311,2009627,59062,1,SA,1,100,0.000017
1659048134.211247,2047839,65305,1,SA,1,100,0.000045
1659048156.637698,2069736,3394,1,SA,1,100,0.000106
1659048175.340235,2087997,6387,1,SA,1,100,0.000232
1659048226.386349,2137838,14566,1,SA,1,100,0.000053
1659048283.888890,2193983,23813,1,SA,1,100,0.000066
1659048284.088605,2194178,23850,1,SA,1,100,0.000246
1659048303.187498,2212826,26901,1,SA,1,100,0.000169
1659048340.057949,2248826,32814,1,SA,1,100,0.000258
1659048357.693291,2266045,35619,1,SA,1,100,0.000120
1659048369.536899,2277609,37526,1,SA,1,100,0.000230
1659048376.989851,2284886,38690,1,SA,1,100,0.000109
1659048386.173666,2293853,40101,1,SA,1,100,0.000475
1659048391.900876,2299445,41014,1,SA,1,100,0.000050
1659048420.447822,2327318,45516,1,SA,1,100,0.000460
1659048430.164210,2336805,47063,1,SA,1,100,0.000209
1659048505.172021,2410042,59033,1,SA,1,100,0.000216
1659048567.530195,2470928,3497,1,SA,1,100,0.000007
1659048572.720736,2475996,4325,1,SA,1,100,0.000039
1659048579.310304,2482430,5407,1,SA,1,100,0.000183
1659048638.542684,2540264,14940,1,SA,1,100,0.000221
1659048656.177001,2557482,17769,1,SA,1,100,0.000004
1659048672.620198,2573537,20417,1,SA,1,100,0.000486
1659048680.137673,2580877,21633,1,SA,1,100,0.000026
1659048723.996099,2623700,28716,1,SA,1,100,0.000203
1659048809.721945,2707402,42346,1,SA,1,100,0.000363
1659048834.548048,2731642,46278,1,SA,1,100,0.000260
1659048874.284153,2770440,52551,1,SA,1,100,0.000082
1659048874.482843,2770634,52588,1,SA,1,100,0.000102
1659048887.261527,2783111,54596,1,SA,1,100,0.000099
1659048901.771074,2797278,56880,1,SA,1,100,0.000087
1659048923.599405,2818591,60372,1,SA,1,100,0.000203
1659048963.333461,2857387,1192,1,SA,1,100,0.000060
1659048987.494872,2880978,5081,1,SA,1,100,0.000161
1659049071.089401,2962599,18477,1,SA,1,100,0.000023
1659049076.345489,2967731,19327,1,SA,1,100,0.000733
1659049085.530328,2976699,20794,1,SA,1,100,0.000625
1659049096.177695,2987095,22517,1,SA,1,100,0.000479
1659049119.335410,3009706,26171,1,SA,1,100,0.000042
1659049131.580497,3021662,28145,1,SA,1,100,0.000090
1659049278.997777,3165599,51274,1,SA,1,100,0.000526
1659049425.547577,3308689,9101,1,SA,1,100,0.001588
1659049470.666767,3352743,16262,1,SA,1,100,0.000005
1659049547.538584,3427800,28624,1,SA,1,100,0.000282
1659049848.281634,3721443,10543,1,SA,1,100,0.000231
1659050087.803348,3955310,48806,1,SA,1,100,0.000446
1659050092.199125,3959602,49502,1,SA,1,100,0.000197
1659050490.836294,4348828,47290,1,SA,1,100,0.000350
