LocalTimestamp,EmotiBitTimestamp,PacketNumber,DataLength,TypeTag,ProtocolVersion,DataReliability,T1
1659046151.001931,111450.000,13623,1,T1,1,100,28.828
1659046151.136099,111581.000,13638,1,T1,1,100,28.713
1659046151.269242,111711.000,13655,1,T1,1,100,28.698
1659046151.403409,111842.000,13671,1,T1,1,100,28.834
1659046151.534504,111970.000,13704,1,T1,1,100,28.857
1659046151.668672,112101.000,13721,1,T1,1,100,28.903
1659046151.800791,112230.000,13738,1,T1,1,100,28.887
1659046151.933934,112360.000,13770,1,T1,1,100,28.845
1659046152.068102,112491.000,13787,1,T1,1,100,28.720
1659046152.201245,112621.000,13803,1,T1,1,100,28.737
1659046152.336437,112753.000,13820,1,T1,1,100,28.815
1659046152.467532,112881.000,13855,1,T1,1,100,28.849
1659046152.600675,113011.000,13871,1,T1,1,100,28.793
1659046152.732794,113140.000,13889,1,T1,1,100,28.839
1659046152.864913,113269.000,13910,1,T1,1,100,28.824
1659046152.998057,113399.000,13927,1,T1,1,100,28.818
1659046153.131200,113529.000,13944,1,T1,1,100,28.815
1659046153.265367,113660.000,13975,1,T1,1,100,28.849
1659046153.398511,113790.000,13993,1,T1,1,100,28.864
1659046153.532678,113921.000,14010,1,T1,1,100,28.835
1659046153.663773,114049.000,14042,1,T1,1,100,28.928
1659046153.797940,114180.000,14059,1,T1,1,100,28.827
1659046153.930060,114309.000,14075,1,T1,1,100,28.854
1659046154.062179,114438.000,14094,1,T1,1,100,28.866
1659046154.197370,114570.000,14126,1,T1,1,100,28.836
1659046154.329489,114699.000,14142,1,T1,1,100,28.893
1659046154.463657,114830.000,14160,1,T1,1,100,28.918
1659046154.595776,114959.000,14192,1,T1,1,100,28.894
1659046154.728920,115089.000,14211,1,T1,1,100,28.954
1659046154.861038,115218.000,14228,1,T1,1,100,28.838
1659046154.993670,115347.500,14246,2,T1,1,100,28.965
1659046155.126301,115477.000,14246,2,T1,1,100,28.914
1659046155.259444,115607.000,14262,1,T1,1,100,28.963
1659046155.394636,115739.000,14282,1,T1,1,100,29.019
1659046155.526755,115868.000,14299,1,T1,1,100,28.902
1659046155.660923,115999.000,14331,1,T1,1,100,28.816
1659046155.792017,116127.000,14348,1,T1,1,100,28.956
1659046155.924136,116256.000,14364,1,T1,1,100,28.910
1659046156.058304,116387.000,14381,1,T1,1,100,29.032
1659046156.190423,116516.000,14413,1,T1,1,100,29.049
1659046156.324591,116647.000,14429,1,T1,1,100,28.986
1659046156.456710,116776.000,14447,1,T1,1,100,28.923
1659046156.590877,116907.000,14479,1,T1,1,100,28.896
1659046156.724020,117037.000,14496,1,T1,1,100,28.849
1659046156.858188,117168.000,14513,1,T1,1,100,28.864
1659046156.991331,117298.000,14529,1,T1,1,100,28.941
1659046157.124475,117428.000,14564,1,T1,1,100,28.939
1659046157.257618,117558.000,14580,1,T1,1,100,28.832
1659046157.389737,117687.000,14597,1,T1,1,100,28.892
1659046157.523904,117818.000,14615,1,T1,1,100,28.882
1659046157.656024,117947.000,14650,1,T1,1,100,28.807
1659046157.790191,118078.000,14665,1,T1,1,100,28.952
1659046157.923334,118208.000,14682,1,T1,1,100,28.944
1659046158.056478,118338.000,14698,1,T1,1,100,29.011
1659046158.190645,118469.000,14735,1,T1,1,100,28.969
1659046158.322764,118598.000,14752,1,T1,1,100,28.987
1659046158.454883,118727.000,14769,1,T1,1,100,29.030
1659046158.587003,118856.000,14802,1,T1,1,100,28.871
1659046158.721170,118987.000,14821,1,T1,1,100,28.909
1659046158.854313,119117.000,14837,1,T1,1,100,28.996
1659046158.988481,119248.000,14854,1,T1,1,100,28.998
1659046159.120600,119377.000,14886,1,T1,1,100,29.035
1659046159.252719,119506.000,14902,1,T1,1,100,29.015
1659046159.387911,119638.000,14920,1,T1,1,100,29.006
1659046159.519006,119766.000,14953,1,T1,1,100,28.932
1659046159.652149,119896.000,14968,1,T1,1,100,28.971
1659046159.784268,120025.000,14986,1,T1,1,100,28.987
1659046159.918435,120156.000,15002,1,T1,1,100,28.924
1659046160.052603,120287.000,15034,1,T1,1,100,29.002
1659046160.185746,120417.000,15051,1,T1,1,100,29.001
1659046160.318889,120547.000,15067,1,T1,1,100,29.071
1659046160.451009,120676.000,15103,1,T1,1,100,29.137
1659046160.583128,120805.000,15119,1,T1,1,100,29.095
1659046160.715247,120934.000,15136,1,T1,1,100,29.112
1659046160.849414,121065.000,15153,1,T1,1,100,29.013
1659046160.981533,121194.000,15185,1,T1,1,100,29.041
1659046161.115701,121325.000,15201,1,T1,1,100,29.089
1659046161.249868,121456.000,15218,1,T1,1,100,29.003
1659046161.380963,121584.000,15234,1,T1,1,100,29.143
1659046161.515131,121715.000,15267,1,T1,1,100,29.097
1659046161.647250,121844.000,15286,1,T1,1,100,29.078
