LocalTimestamp,EmotiBitTimestamp,PacketNumber,DataLength,TypeTag,ProtocolVersion,DataReliability,TL
1659046236.673496,195099.000,27229,1,TL,1,100,2022-07-28_18-10-36-659247
1659046241.929584,200231.000,28075,1,TL,1,100,2022-07-28_18-10-36-724390
1659046241.982841,200283.000,28078,1,TL,1,100,2022-07-28_18-10-41-955271
1659046247.203083,205380.000,28910,1,TL,1,100,2022-07-28_18-10-42-030800
1659046247.230735,205407.000,28913,1,TL,1,100,2022-07-28_18-10-47-217905
1659046252.432541,210486.000,29742,1,TL,1,100,2022-07-28_18-10-47-292818
1659046252.461219,210514.000,29745,1,TL,1,100,2022-07-28_18-10-52-451268
1659046257.665073,215595.000,30572,1,TL,1,100,2022-07-28_18-10-52-514609
1659046257.694774,215624.000,30575,1,TL,1,100,2022-07-28_18-10-57-683061
1659046262.960079,220765.000,31421,1,TL,1,100,2022-07-28_18-10-57-746091
1659046262.988756,220793.000,31424,1,TL,1,100,2022-07-28_18-11-02-976339
1659046268.244844,225925.000,32271,1,TL,1,100,2022-07-28_18-11-03-041997
1659046268.275569,225955.000,32274,1,TL,1,100,2022-07-28_18-11-08-258502
1659046273.476351,231033.000,33109,1,TL,1,100,2022-07-28_18-11-08-331225
1659046273.504004,231060.000,33112,1,TL,1,100,2022-07-28_18-11-13-490077
1659046278.745753,236178.000,33942,1,TL,1,100,2022-07-28_18-11-13-649177
1659046278.774430,236206.000,33945,1,TL,1,100,2022-07-28_18-11-18-760910
1659046283.998768,241307.000,34765,1,TL,1,100,2022-07-28_18-11-18-920913
1659046284.027445,241335.000,34768,1,TL,1,100,2022-07-28_18-11-24-013578
1659046289.281485,246465.000,35599,1,TL,1,100,2022-07-28_18-11-24-171654
1659046289.310162,246493.000,35602,1,TL,1,100,2022-07-28_18-11-29-298520
1659046294.514016,251574.000,36419,1,TL,1,100,2022-07-28_18-11-29-450132
1659046294.540645,251600.000,36422,1,TL,1,100,2022-07-28_18-11-34-527673
1659046299.788539,256724.000,37256,1,TL,1,100,2022-07-28_18-11-34-687368
1659046299.820288,256755.000,37259,1,TL,1,100,2022-07-28_18-11-39-801803
1659046305.039505,261851.000,38085,1,TL,1,100,2022-07-28_18-11-39-957489
1659046305.069207,261880.000,38088,1,TL,1,100,2022-07-28_18-11-45-052961
1659046310.271013,266959.000,38909,1,TL,1,100,2022-07-28_18-11-45-209799
1659046310.298666,266986.000,38912,1,TL,1,100,2022-07-28_18-11-50-282646
1659046315.501496,272066.000,39731,1,TL,1,100,2022-07-28_18-11-50-446605
1659046315.533246,272097.000,39734,1,TL,1,100,2022-07-28_18-11-55-512560
1659046320.770898,277211.000,40568,1,TL,1,100,2022-07-28_18-11-55-669759
1659046320.797527,277237.000,40571,1,TL,1,100,2022-07-28_18-12-00-786786
1659046326.041324,282357.000,41401,1,TL,1,100,2022-07-28_18-12-00-937710
1659046326.072049,282387.000,41404,1,TL,1,100,2022-07-28_18-12-06-059668
1659046331.317895,287509.000,42236,1,TL,1,100,2022-07-28_18-12-06-228487
1659046331.349645,287540.000,42239,1,TL,1,100,2022-07-28_18-12-11-332670
1659046336.583200,292650.000,43065,1,TL,1,100,2022-07-28_18-12-11-481552
1659046336.614950,292681.000,43068,1,TL,1,100,2022-07-28_18-12-16-598367
1659046341.843385,297786.000,43896,1,TL,1,100,2022-07-28_18-12-16-752091
1659046341.872062,297814.000,43899,1,TL,1,100,2022-07-28_18-12-21-856301
1659046347.117908,302936.000,44725,1,TL,1,100,2022-07-28_18-12-22-006334
1659046347.146585,302964.000,44728,1,TL,1,100,2022-07-28_18-12-27-133699
1659046352.386285,308080.000,45555,1,TL,1,100,2022-07-28_18-12-27-283664
1659046352.418035,308111.000,45558,1,TL,1,100,2022-07-28_18-12-32-406292
1659046357.618817,313189.000,46370,1,TL,1,100,2022-07-28_18-12-32-555205
1659046357.647494,313217.000,46373,1,TL,1,100,2022-07-28_18-12-37-632580
1659046362.897436,318343.000,47199,1,TL,1,100,2022-07-28_18-12-37-795038
1659046362.929186,318374.000,47202,1,TL,1,100,2022-07-28_18-12-42-917801
1659046368.175032,323496.000,48031,1,TL,1,100,2022-07-28_18-12-43-066398
1659046368.205757,323526.000,48034,1,TL,1,100,2022-07-28_18-12-48-193207
1659046373.439313,328636.000,48860,1,TL,1,100,2022-07-28_18-12-48-338156
1659046373.470038,328666.000,48863,1,TL,1,100,2022-07-28_18-12-53-458315
1659046378.687207,333760.000,49688,1,TL,1,100,2022-07-28_18-12-53-612551
1659046378.713835,333786.000,49691,1,TL,1,100,2022-07-28_18-12-58-699895
1659046383.918714,338868.000,50505,1,TL,1,100,2022-07-28_18-12-58-849543
1659046383.941246,338890.000,50508,1,TL,1,100,2022-07-28_18-13-03-931746
1659046389.203479,344028.000,51339,1,TL,1,100,2022-07-28_18-13-04-086959
1659046389.253664,344077.000,51342,1,TL,1,100,2022-07-28_18-13-09-236754
1659046394.434986,349136.000,52158,1,TL,1,100,2022-07-28_18-13-09-368212
1659046394.467760,349168.000,52161,1,TL,1,100,2022-07-28_18-13-14-448245
1659046399.704388,354281.000,52992,1,TL,1,100,2022-07-28_18-13-14-610027
1659046399.731017,354307.000,52995,1,TL,1,100,2022-07-28_18-13-19-714854
1659046404.964572,359417.000,53833,1,TL,1,100,2022-07-28_18-13-19-864017
1659046404.994273,359446.000,53836,1,TL,1,100,2022-07-28_18-13-24-978207
1659046410.240119,364568.000,54669,1,TL,1,100,2022-07-28_18-13-25-130842
1659046410.269820,364597.000,54672,1,TL,1,100,2022-07-28_18-13-30-251951
1659046415.510545,369714.000,55502,1,TL,1,100,2022-07-28_18-13-30-404189
1659046415.542295,369745.000,55505,1,TL,1,100,2022-07-28_18-13-35-522510
1659046420.777899,374857.000,56333,1,TL,1,100,2022-07-28_18-13-35-676955
1659046420.809649,374888.000,56336,1,TL,1,100,2022-07-28_18-13-40-784905
1659046426.059591,380014.000,57165,1,TL,1,100,2022-07-28_18-13-40-944446
1659046426.090316,380044.000,57168,1,TL,1,100,2022-07-28_18-13-46-069655
1659046431.288026,385119.000,57978,1,TL,1,100,2022-07-28_18-13-46-229539
1659046431.318751,385149.000,57981,1,TL,1,100,2022-07-28_18-13-51-300054
1659046436.535920,390243.000,58811,1,TL,1,100,2022-07-28_18-13-51-449758
1659046441.790983,395374.000,59640,1,TL,1,100,2022-07-28_18-13-56-546259
1659046441.811467,395394.000,59642,1,TL,1,100,2022-07-28_18-13-56-705152
1659046441.843216,395425.000,59645,1,TL,1,100,2022-07-28_18-14-01-822423
1659046447.024539,400484.000,60464,1,TL,1,100,2022-07-28_18-14-01-970118
1659046447.052192,400511.000,60467,1,TL,1,100,2022-07-28_18-14-07-039032
1659046452.282675,405618.000,61296,1,TL,1,100,2022-07-28_18-14-07-194782
1659046452.314425,405649.000,61299,1,TL,1,100,2022-07-28_18-14-12-296179
1659046457.543883,410755.000,62129,1,TL,1,100,2022-07-28_18-14-12-447966
1659046457.571536,410782.000,62132,1,TL,1,100,2022-07-28_18-14-17-556965
1659046462.774367,415862.000,62944,1,TL,1,100,2022-07-28_18-14-17-709548
1659046462.802019,415889.000,62947,1,TL,1,100,2022-07-28_18-14-22-786980
1659046468.004850,420969.000,63760,1,TL,1,100,2022-07-28_18-14-22-945534
1659046468.032502,420996.000,63763,1,TL,1,100,2022-07-28_18-14-28-017866
1659046473.286542,426126.000,64589,1,TL,1,100,2022-07-28_18-14-28-176454
1659046473.316243,426155.000,64592,1,TL,1,100,2022-07-28_18-14-33-299186
1659046478.570282,431285.000,65417,1,TL,1,100,2022-07-28_18-14-33-457377
1659046478.601007,431315.000,65420,1,TL,1,100,2022-07-28_18-14-38-583279
1659046483.831491,436422.000,712,1,TL,1,100,2022-07-28_18-14-38-733918
1659046483.866313,436456.000,715,1,TL,1,100,2022-07-28_18-14-43-846763
1659046489.064022,441531.000,1543,1,TL,1,100,2022-07-28_18-14-43-905438
1659046489.095772,441562.000,1546,1,TL,1,100,2022-07-28_18-14-49-075485
1659046494.339569,446682.000,2390,1,TL,1,100,2022-07-28_18-14-49-149168
1659046494.368246,446710.000,2393,1,TL,1,100,2022-07-28_18-14-54-354254
1659046499.570052,451789.000,3221,1,TL,1,100,2022-07-28_18-14-54-417189
1659046499.599753,451818.000,3224,1,TL,1,100,2022-07-28_18-14-59-582168
1659046504.803608,456899.000,4061,1,TL,1,100,2022-07-28_18-14-59-648718
1659046504.831261,456926.000,4064,1,TL,1,100,2022-07-28_18-15-04-813273
1659046510.033067,462005.000,4895,1,TL,1,100,2022-07-28_18-15-04-886176
1659046510.059695,462031.000,4898,1,TL,1,100,2022-07-28_18-15-10-043387
1659046515.265598,467114.000,5730,1,TL,1,100,2022-07-28_18-15-10-102697
1659046515.294275,467142.000,5733,1,TL,1,100,2022-07-28_18-15-15-275510
1659046520.499154,472224.000,6560,1,TL,1,100,2022-07-28_18-15-15-342800
1659046520.529879,472254.000,6563,1,TL,1,100,2022-07-28_18-15-20-512468
1659046525.734758,477336.000,7389,1,TL,1,100,2022-07-28_18-15-20-580038
1659046525.769580,477370.000,7392,1,TL,1,100,2022-07-28_18-15-25-756206
1659046531.027716,482504.000,8232,1,TL,1,100,2022-07-28_18-15-25-819561
1659046531.057417,482533.000,8235,1,TL,1,100,2022-07-28_18-15-31-042355
1659046536.266393,487619.000,9067,1,TL,1,100,2022-07-28_18-15-31-116609
1659046536.296094,487648.000,9070,1,TL,1,100,2022-07-28_18-15-36-278417
1659046541.496876,492726.000,9906,1,TL,1,100,2022-07-28_18-15-36-350399
1659046541.524529,492753.000,9909,1,TL,1,100,2022-07-28_18-15-41-509404
1659046546.782665,497887.000,10758,1,TL,1,100,2022-07-28_18-15-41-583842
1659046546.817487,497921.000,10761,1,TL,1,100,2022-07-28_18-15-46-798770
1659046552.016220,502997.000,11592,1,TL,1,100,2022-07-28_18-15-46-869829
1659046552.046946,503027.000,11595,1,TL,1,100,2022-07-28_18-15-52-029931
1659046557.248752,508106.000,12421,1,TL,1,100,2022-07-28_18-15-52-090052
1659046557.278453,508135.000,12424,1,TL,1,100,2022-07-28_18-15-57-261459
1659046562.531468,513264.000,13270,1,TL,1,100,2022-07-28_18-15-57-322496
1659046562.563217,513295.000,13273,1,TL,1,100,2022-07-28_18-16-02-544438
1659046567.763999,518373.000,14086,1,TL,1,100,2022-07-28_18-16-02-606459
1659046567.792676,518401.000,14089,1,TL,1,100,2022-07-28_18-16-07-781679
1659046573.047740,523532.000,14936,1,TL,1,100,2022-07-28_18-16-07-843467
1659046573.094852,523578.000,14939,1,TL,1,100,2022-07-28_18-16-13-061586
1659046578.278223,528639.000,15768,1,TL,1,100,2022-07-28_18-16-13-142378
1659046578.305876,528666.000,15771,1,TL,1,100,2022-07-28_18-16-18-292903
1659046583.509730,533747.000,16603,1,TL,1,100,2022-07-28_18-16-18-356072
1659046583.538407,533775.000,16606,1,TL,1,100,2022-07-28_18-16-23-525821
1659046588.785277,538898.000,17451,1,TL,1,100,2022-07-28_18-16-23-597873
1659046588.813954,538926.000,17454,1,TL,1,100,2022-07-28_18-16-28-799988
1659046594.014736,544004.000,18279,1,TL,1,100,2022-07-28_18-16-28-868239
1659046594.045462,544034.000,18282,1,TL,1,100,2022-07-28_18-16-34-028306
1659046599.246243,549112.000,19110,1,TL,1,100,2022-07-28_18-16-34-093501
1659046599.281065,549146.000,19113,1,TL,1,100,2022-07-28_18-16-39-264585
1659046604.477751,554220.000,19929,1,TL,1,100,2022-07-28_18-16-39-330855
1659046604.508476,554250.000,19932,1,TL,1,100,2022-07-28_18-16-44-491871
1659046609.720524,559339.000,20762,1,TL,1,100,2022-07-28_18-16-44-549058
1659046609.749201,559367.000,20765,1,TL,1,100,2022-07-28_18-16-49-730218
1659046614.951007,564446.000,21594,1,TL,1,100,2022-07-28_18-16-49-790065
1659046614.977636,564472.000,21597,1,TL,1,100,2022-07-28_18-16-54-960720
1659046620.194805,569566.000,22366,1,TL,1,100,2022-07-28_18-16-55-022422
1659046620.223482,569594.000,22369,1,TL,1,100,2022-07-28_18-17-00-209017
1659046625.424263,574672.000,23204,1,TL,1,100,2022-07-28_18-17-00-274015
1659046625.453965,574701.000,23207,1,TL,1,100,2022-07-28_18-17-05-435255
1659046630.655771,579780.000,24036,1,TL,1,100,2022-07-28_18-17-05-498129
1659046630.684448,579808.000,24039,1,TL,1,100,2022-07-28_18-17-10-665824
1659046635.937463,584937.000,24890,1,TL,1,100,2022-07-28_18-17-10-733325
1659046635.969213,584968.000,24893,1,TL,1,100,2022-07-28_18-17-15-949876
1659046641.168970,590045.000,25695,1,TL,1,100,2022-07-28_18-17-16-025509
1659046641.197647,590073.000,25698,1,TL,1,100,2022-07-28_18-17-21-180699
1659046646.400477,595153.000,26527,1,TL,1,100,2022-07-28_18-17-21-240612
1659046646.429155,595181.000,26530,1,TL,1,100,2022-07-28_18-17-26-411718
1659046651.631985,600261.000,27360,1,TL,1,100,2022-07-28_18-17-26-477433
1659046651.660662,600289.000,27363,1,TL,1,100,2022-07-28_18-17-31-645508
1659046656.877831,605383.000,28150,1,TL,1,100,2022-07-28_18-17-31-708813
1659046656.923919,605428.000,28153,1,TL,1,100,2022-07-28_18-17-36-903544
1659046662.108314,610490.000,28983,1,TL,1,100,2022-07-28_18-17-37-002875
1659046662.135967,610517.000,28986,1,TL,1,100,2022-07-28_18-17-42-118910
1659046667.340845,615599.000,29816,1,TL,1,100,2022-07-28_18-17-42-225243
1659046667.372595,615630.000,29819,1,TL,1,100,2022-07-28_18-17-47-353078
1659046672.570304,620705.000,30648,1,TL,1,100,2022-07-28_18-17-47-448798
1659046677.863262,625873.000,31480,1,TL,1,100,2022-07-28_18-17-52-772574
1659046677.912423,625921.000,31483,1,TL,1,100,2022-07-28_18-17-57-895862
1659046683.095794,630982.000,32313,1,TL,1,100,2022-07-28_18-17-57-963902
1659046683.130616,631016.000,32316,1,TL,1,100,2022-07-28_18-18-03-115298
1659046688.326277,636089.000,33152,1,TL,1,100,2022-07-28_18-18-03-200243
1659046688.357002,636119.000,33155,1,TL,1,100,2022-07-28_18-18-08-340933
1659046693.565978,641205.000,33972,1,TL,1,100,2022-07-28_18-18-08-545677
1659046693.604896,641243.000,33975,1,TL,1,100,2022-07-28_18-18-13-573604
1659046698.873274,646387.000,34802,1,TL,1,100,2022-07-28_18-18-13-769193
1659046698.901951,646415.000,34805,1,TL,1,100,2022-07-28_18-18-18-889034
1659046704.158039,651547.000,35637,1,TL,1,100,2022-07-28_18-18-19-092067
1659046704.227683,651615.000,35640,1,TL,1,100,2022-07-28_18-18-24-214315
1659046709.414126,656679.000,36462,1,TL,1,100,2022-07-28_18-18-24-332696
1659046709.458166,656722.000,36465,1,TL,1,100,2022-07-28_18-18-29-437723
1659046714.726544,661866.000,37294,1,TL,1,100,2022-07-28_18-18-29-636867
1659046714.769559,661908.000,37297,1,TL,1,100,2022-07-28_18-18-34-752892
1659046719.959075,666975.000,38115,1,TL,1,100,2022-07-28_18-18-34-957699
1659046719.993897,667009.000,38118,1,TL,1,100,2022-07-28_18-18-39-981898
1659046725.190583,672083.000,38935,1,TL,1,100,2022-07-28_18-18-40-189641
1659046725.320653,672210.000,38938,1,TL,1,100,2022-07-28_18-18-45-305115
1659046730.435404,677204.000,39756,1,TL,1,100,2022-07-28_18-18-45-417950
1659046730.464081,677232.000,39759,1,TL,1,100,2022-07-28_18-18-50-449947
1659046735.672032,682317.000,40578,1,TL,1,100,2022-07-28_18-18-50-630098
1659046735.700709,682345.000,40581,1,TL,1,100,2022-07-28_18-18-55-688997
1659046740.904564,687426.000,41399,1,TL,1,100,2022-07-28_18-18-55-853299
1659046740.989571,687509.000,41402,1,TL,1,100,2022-07-28_18-19-00-971415
1659046746.192401,692589.000,42238,1,TL,1,100,2022-07-28_18-19-01-090977
1659046746.235416,692631.000,42241,1,TL,1,100,2022-07-28_18-19-06-209741
1659046751.423908,697697.000,43056,1,TL,1,100,2022-07-28_18-19-06-413307
1659046751.528374,697799.000,43059,1,TL,1,100,2022-07-28_18-19-11-514029
1659046756.656440,702806.000,43876,1,TL,1,100,2022-07-28_18-19-11-621088
1659046756.685117,702834.000,43879,1,TL,1,100,2022-07-28_18-19-16-670987
1659046761.935059,707960.000,44707,1,TL,1,100,2022-07-28_18-19-16-843595
1659046761.973978,707998.000,44710,1,TL,1,100,2022-07-28_18-19-21-959336
1659046767.167591,713069.000,45526,1,TL,1,100,2022-07-28_18-19-22-168393
1659046767.201389,713102.000,45529,1,TL,1,100,2022-07-28_18-19-27-183240
1659046772.400122,718178.000,46340,1,TL,1,100,2022-07-28_18-19-27-359503
1659046777.683863,723337.000,47168,1,TL,1,100,2022-07-28_18-19-32-511502
1659046777.716636,723369.000,47170,1,TL,1,100,2022-07-28_18-19-32-616856
1659046777.754531,723406.000,47173,1,TL,1,100,2022-07-28_18-19-37-736223
1659046782.908201,728438.000,47973,1,TL,1,100,2022-07-28_18-19-37-933862
1659046782.939950,728469.000,47976,1,TL,1,100,2022-07-28_18-19-42-921709
1659046788.175554,733581.000,48810,1,TL,1,100,2022-07-28_18-19-43-083331
1659046793.429594,738711.000,49630,1,TL,1,100,2022-07-28_18-19-53-413917
1659046798.706165,743863.000,50462,1,TL,1,100,2022-07-28_18-19-53-609270
1659046798.742011,743898.000,50465,1,TL,1,100,2022-07-28_18-19-58-729000
1659046803.936648,748970.000,51283,1,TL,1,100,2022-07-28_18-19-58-934388
1659046809.166107,754076.000,52098,1,TL,1,100,2022-07-28_18-20-04-052112
1659046809.187614,754097.000,52100,1,TL,1,100,2022-07-28_18-20-04-156207
1659046809.216291,754125.000,52103,1,TL,1,100,2022-07-28_18-20-09-198493
1659046814.402735,759189.000,52920,1,TL,1,100,2022-07-28_18-20-09-376307
1659046814.431412,759217.000,52923,1,TL,1,100,2022-07-28_18-20-14-416315
1659046819.633218,764296.000,53737,1,TL,1,100,2022-07-28_18-20-14-612202
1659046819.661895,764324.000,53740,1,TL,1,100,2022-07-28_18-20-19-646869
1659046824.864725,769404.000,54552,1,TL,1,100,2022-07-28_18-20-19-820794
1659046824.953829,769491.000,54555,1,TL,1,100,2022-07-28_18-20-24-940503
1659046830.127982,774543.000,55383,1,TL,1,100,2022-07-28_18-20-25-042122
1659046830.186360,774600.000,55386,1,TL,1,100,2022-07-28_18-20-30-166673
1659046835.359489,779651.000,56201,1,TL,1,100,2022-07-28_18-20-30-367326
1659046835.402505,779693.000,56204,1,TL,1,100,2022-07-28_18-20-35-387664
1659046840.589972,784758.000,57017,1,TL,1,100,2022-07-28_18-20-35-548896
1659046840.622746,784790.000,57020,1,TL,1,100,2022-07-28_18-20-40-607412
1659046845.822504,789867.000,57832,1,TL,1,100,2022-07-28_18-20-40-819734
1659046845.950526,789992.000,57835,1,TL,1,100,2022-07-28_18-20-45-934574
1659046851.065277,794986.000,58653,1,TL,1,100,2022-07-28_18-20-46-036264
1659046851.172816,795091.000,58656,1,TL,1,100,2022-07-28_18-20-51-157392
1659046856.278349,800076.000,59473,1,TL,1,100,2022-07-28_18-20-51-257630
1659046861.560041,805233.000,60305,1,TL,1,100,2022-07-28_18-20-56-482016
1659046861.621492,805293.000,60308,1,TL,1,100,2022-07-28_18-21-01-603519
1659046866.788476,810338.000,61125,1,TL,1,100,2022-07-28_18-21-01-804364
1659046866.844806,810393.000,61128,1,TL,1,100,2022-07-28_18-21-06-825132
1659046872.022032,815448.000,61942,1,TL,1,100,2022-07-28_18-21-07-027754
1659046872.062999,815488.000,61945,1,TL,1,100,2022-07-28_18-21-12-044133
1659046877.253539,820556.000,62756,1,TL,1,100,2022-07-28_18-21-12-249634
1659046882.478901,825658.000,63570,1,TL,1,100,2022-07-28_18-21-17-468842
1659046882.508603,825687.000,63573,1,TL,1,100,2022-07-28_18-21-22-491350
1659046887.755473,830810.000,64401,1,TL,1,100,2022-07-28_18-21-22-693994
1659046887.836383,830889.000,64404,1,TL,1,100,2022-07-28_18-21-27-816776
1659046892.983907,835915.000,65216,1,TL,1,100,2022-07-28_18-21-27-936646
1659046893.058672,835988.000,65219,1,TL,1,100,2022-07-28_18-21-33-039186
1659046898.266624,841073.000,512,1,TL,1,100,2022-07-28_18-21-33-164578
1659046898.374162,841178.000,515,1,TL,1,100,2022-07-28_18-21-38-354079
1659046903.527832,846210.000,1347,1,TL,1,100,2022-07-28_18-21-38-464557
1659046903.610791,846291.000,1350,1,TL,1,100,2022-07-28_18-21-43-590129
1659046908.782896,851341.000,2178,1,TL,1,100,2022-07-28_18-21-43-685985
1659046908.828984,851386.000,2181,1,TL,1,100,2022-07-28_18-21-48-810405
1659046914.012354,856447.000,3014,1,TL,1,100,2022-07-28_18-21-48-909625
1659046914.051273,856485.000,3017,1,TL,1,100,2022-07-28_18-21-54-035040
1659046919.246934,861558.000,3849,1,TL,1,100,2022-07-28_18-21-54-156803
1659046919.279708,861590.000,3852,1,TL,1,100,2022-07-28_18-21-59-256309
1659046924.478442,866666.000,4684,1,TL,1,100,2022-07-28_18-21-59-338503
1659046924.508143,866695.000,4687,1,TL,1,100,2022-07-28_18-22-04-488348
1659046929.707901,871772.000,5515,1,TL,1,100,2022-07-28_18-22-04-577012
1659046929.734529,871798.000,5518,1,TL,1,100,2022-07-28_18-22-09-717001
1659046934.977303,876917.000,6368,1,TL,1,100,2022-07-28_18-22-09-798670
1659046935.003931,876943.000,6371,1,TL,1,100,2022-07-28_18-22-14-986957
1659046940.228269,882044.000,7206,1,TL,1,100,2022-07-28_18-22-15-145085
1659046940.268212,882083.000,7209,1,TL,1,100,2022-07-28_18-22-20-249282
1659046945.459776,887152.000,8044,1,TL,1,100,2022-07-28_18-22-20-346668
1659046950.686163,892255.000,8861,1,TL,1,100,2022-07-28_18-22-25-567854
1659046950.720985,892289.000,8863,1,TL,1,100,2022-07-28_18-22-25-672629
1659046950.816234,892382.000,8866,1,TL,1,100,2022-07-28_18-22-30-793101
1659046955.914598,897360.000,9682,1,TL,1,100,2022-07-28_18-22-30-888432
1659046955.960686,897405.000,9685,1,TL,1,100,2022-07-28_18-22-35-925820
1659046961.209604,902530.000,10529,1,TL,1,100,2022-07-28_18-22-41-160960
1659046966.399120,907597.000,11356,1,TL,1,100,2022-07-28_18-22-41-341617
1659046966.482079,907678.000,11359,1,TL,1,100,2022-07-28_18-22-46-458400
1659046971.657256,912731.000,12192,1,TL,1,100,2022-07-28_18-22-46-560845
1659046971.684909,912758.000,12195,1,TL,1,100,2022-07-28_18-22-51-662767
1659046976.887739,917838.000,13026,1,TL,1,100,2022-07-28_18-22-51-786459
1659046976.927682,917877.000,13029,1,TL,1,100,2022-07-28_18-22-56-903318
1659046982.126415,922953.000,13864,1,TL,1,100,2022-07-28_18-22-57-034200
1659046987.399914,928102.000,14695,1,TL,1,100,2022-07-28_18-23-02-161849
1659046987.477752,928178.000,14698,1,TL,1,100,2022-07-28_18-23-07-454740
1659046992.646784,933225.000,15513,1,TL,1,100,2022-07-28_18-23-07-547342
1659046992.690824,933268.000,15516,1,TL,1,100,2022-07-28_18-23-12-668670
1659046997.877267,938332.000,16346,1,TL,1,100,2022-07-28_18-23-12-774571
1659046997.919259,938373.000,16349,1,TL,1,100,2022-07-28_18-23-17-897282
1659047003.117992,943449.000,17180,1,TL,1,100,2022-07-28_18-23-17-997230
1659047003.148718,943479.000,17183,1,TL,1,100,2022-07-28_18-23-23-124037
1659047008.348475,948556.000,18016,1,TL,1,100,2022-07-28_18-23-23-219585
1659047008.378176,948585.000,18019,1,TL,1,100,2022-07-28_18-23-28-358009
1659047013.579983,953664.000,18847,1,TL,1,100,2022-07-28_18-23-28-442464
1659047013.612756,953696.000,18850,1,TL,1,100,2022-07-28_18-23-33-586625
1659047018.816611,958777.000,19682,1,TL,1,100,2022-07-28_18-23-33-664323
1659047018.904690,958863.000,19685,1,TL,1,100,2022-07-28_18-23-38-882293
1659047024.103424,963939.000,20514,1,TL,1,100,2022-07-28_18-23-38-991297
1659047024.133125,963968.000,20517,1,TL,1,100,2022-07-28_18-23-44-109339
1659047029.399454,969110.000,21345,1,TL,1,100,2022-07-28_18-23-44-176056
1659047029.455784,969165.000,21348,1,TL,1,100,2022-07-28_18-23-49-430870
1659047034.656566,974243.000,22162,1,TL,1,100,2022-07-28_18-23-49-537640
1659047034.683195,974269.000,22165,1,TL,1,100,2022-07-28_18-23-54-659994
1659047039.902412,979365.000,22981,1,TL,1,100,2022-07-28_18-23-54-759362
