LocalTimestamp,EmotiBitTimestamp,PacketNumber,DataLength,TypeTag,ProtocolVersion,DataReliability,AK
1659046137.144787,97920.000,11433,2,AK,1,100,10594
1659046137.144787,97920.000,11433,2,AK,1,100,RD
1659046137.159637,97934.500,11436,2,AK,1,100,11434
1659046137.174488,97949.000,11436,2,AK,1,100,RD
1659046139.776415,100489.500,12262,2,AK,1,100,11434
1659046142.378343,103030.000,12262,2,AK,1,100,RD
1659046142.391657,103043.000,12265,2,AK,1,100,12263
1659046142.404971,103056.000,12265,2,AK,1,100,RD
1659046145.012019,105601.500,13100,2,AK,1,100,12263
1659046147.619067,108147.000,13100,2,AK,1,100,RD
1659046147.666692,108193.500,13103,2,AK,1,100,13101
1659046147.714316,108240.000,13103,2,AK,1,100,RD
1659046150.305490,110770.000,13901,2,AK,1,100,13101
1659046152.896663,113300.000,13901,2,AK,1,100,RD
1659046152.910489,113313.500,13904,2,AK,1,100,13902
1659046152.924316,113327.000,13904,2,AK,1,100,RD
1659046155.527267,115868.500,14710,2,AK,1,100,13902
1659046158.130219,118410.000,14710,2,AK,1,100,RD
1659046158.144045,118423.500,14713,2,AK,1,100,14711
1659046158.157871,118437.000,14713,2,AK,1,100,RD
1659046160.759286,120977.000,15550,2,AK,1,100,14711
1659046163.360702,123517.000,15550,2,AK,1,100,RD
1659046163.376064,123532.000,15553,2,AK,1,100,15551
1659046163.391427,123547.000,15553,2,AK,1,100,RD
1659046165.991818,126086.000,16386,2,AK,1,100,15551
1659046168.592209,128625.000,16386,2,AK,1,100,RD
1659046168.612180,128644.500,16389,2,AK,1,100,16387
1659046168.632152,128664.000,16389,2,AK,1,100,RD
1659046171.227934,131198.500,17221,2,AK,1,100,16387
1659046173.823716,133733.000,17221,2,AK,1,100,RD
1659046173.838055,133747.000,17224,2,AK,1,100,17222
1659046173.852393,133761.000,17224,2,AK,1,100,RD
1659046176.454320,136301.500,18040,2,AK,1,100,17222
1659046179.056248,138842.000,18040,2,AK,1,100,RD
1659046179.072122,138857.500,18043,2,AK,1,100,18041
1659046179.087997,138873.000,18043,2,AK,1,100,RD
1659046181.687364,141411.000,18877,2,AK,1,100,18041
1659046184.286731,143949.000,18877,2,AK,1,100,RD
1659046184.300557,143962.500,18880,2,AK,1,100,18878
1659046184.314384,143976.000,18880,2,AK,1,100,RD
1659046186.915799,146516.000,19699,2,AK,1,100,18878
1659046189.517214,149056.000,19699,2,AK,1,100,RD
1659046189.531040,149069.500,19702,2,AK,1,100,19700
1659046189.544867,149083.000,19702,2,AK,1,100,RD
1659046192.147306,151624.000,20491,2,AK,1,100,19700
1659046194.749745,154165.000,20491,2,AK,1,100,RD
1659046194.763572,154178.500,20494,2,AK,1,100,20492
1659046194.777398,154192.000,20494,2,AK,1,100,RD
1659046197.380350,156733.500,21337,2,AK,1,100,20492
1659046199.983301,159275.000,21337,2,AK,1,100,RD
1659046199.997640,159289.000,21340,2,AK,1,100,21338
1659046200.011978,159303.000,21340,2,AK,1,100,RD
1659046202.612369,161842.000,22180,2,AK,1,100,21338
1659046205.212760,164381.000,22180,2,AK,1,100,RD
1659046205.227098,164395.000,22183,2,AK,1,100,22181
1659046205.241437,164409.000,22183,2,AK,1,100,RD
1659046207.843364,166949.500,23020,2,AK,1,100,22181
1659046210.445292,169490.000,23020,2,AK,1,100,RD
1659046210.463215,169507.500,23023,2,AK,1,100,23021
1659046210.481138,169525.000,23023,2,AK,1,100,RD
1659046213.078456,172061.000,23862,2,AK,1,100,23021
1659046215.675775,174597.000,23862,2,AK,1,100,RD
1659046215.691137,174612.000,23865,2,AK,1,100,23863
1659046215.706500,174627.000,23865,2,AK,1,100,RD
1659046218.330959,177189.500,24723,2,AK,1,100,23863
1659046220.955418,179752.000,24723,2,AK,1,100,RD
1659046220.969757,179766.000,24726,2,AK,1,100,24724
1659046220.984095,179780.000,24726,2,AK,1,100,RD
