LocalTimestamp,EmotiBitTimestamp,PacketNumber,DataLength,TypeTag,ProtocolVersion,DataReliability,TH
1659046141.762811,102429.000,12164,1,TH,1,100,32.233
1659046141.866253,102530.000,12183,1,TH,1,100,32.247
1659046141.968671,102630.000,12200,1,TH,1,100,32.333
1659046142.175555,102832.000,12234,1,TH,1,100,32.339
1659046142.278997,102933.000,12250,1,TH,1,100,32.250
1659046142.413165,103064.000,12272,1,TH,1,100,32.243
1659046142.513534,103162.000,12289,1,TH,1,100,32.321
1659046142.627218,103273.000,12307,1,TH,1,100,32.321
1659046142.832054,103473.000,12339,1,TH,1,100,32.329
1659046142.935496,103574.000,12355,1,TH,1,100,32.322
1659046143.038938,103675.000,12372,1,TH,1,100,32.275
1659046143.245822,103877.000,12404,1,TH,1,100,32.268
1659046143.349264,103978.000,12420,1,TH,1,100,32.308
1659046143.452707,104079.000,12438,1,TH,1,100,32.308
1659046143.596092,104219.000,12455,1,TH,1,100,32.308
1659046143.698509,104319.000,12472,1,TH,1,100,32.315
1659046143.907442,104523.000,12504,1,TH,1,100,32.362
1659046144.009860,104623.000,12520,1,TH,1,100,32.355
1659046144.113302,104724.000,12538,1,TH,1,100,32.402
1659046144.217768,104826.000,12553,1,TH,1,100,32.409
1659046144.423628,105027.000,12585,1,TH,1,100,32.411
1659046144.527071,105128.000,12604,1,TH,1,100,32.411
1659046144.630512,105229.000,12620,1,TH,1,100,32.364
1659046144.838421,105432.000,12654,1,TH,1,100,32.364
1659046144.940839,105532.000,12671,1,TH,1,100,32.372
1659046145.063740,105652.000,12687,1,TH,1,100,32.372
1659046145.166158,105752.000,12705,1,TH,1,100,32.428
1659046145.373043,105954.000,12736,1,TH,1,100,32.428
1659046145.476485,106055.000,12753,1,TH,1,100,32.451
1659046145.579927,106156.000,12771,1,TH,1,100,32.451
1659046145.684393,106258.000,12786,1,TH,1,100,32.446
1659046145.891277,106460.000,12821,1,TH,1,100,32.446
1659046145.993695,106560.000,12838,1,TH,1,100,32.477
1659046146.097137,106661.000,12854,1,TH,1,100,32.484
1659046146.306070,106865.000,12886,1,TH,1,100,32.415
1659046146.407464,106964.000,12905,1,TH,1,100,32.415
1659046146.510906,107065.000,12924,1,TH,1,100,32.433
1659046146.617420,107169.000,12941,1,TH,1,100,32.433
1659046146.821232,107368.000,12974,1,TH,1,100,32.352
1659046146.924674,107469.000,12990,1,TH,1,100,32.359
1659046147.028116,107570.000,13007,1,TH,1,100,32.386
1659046147.235000,107772.000,13039,1,TH,1,100,32.386
1659046147.338442,107873.000,13055,1,TH,1,100,32.444
1659046147.441885,107974.000,13073,1,TH,1,100,32.444
1659046147.546351,108076.000,13089,1,TH,1,100,32.343
1659046147.725582,108251.000,13113,1,TH,1,100,32.350
1659046147.830048,108353.000,13130,1,TH,1,100,32.350
1659046147.968825,108488.500,13162,2,TH,1,100,32.350
1659046148.107601,108624.000,13162,2,TH,1,100,32.370
1659046148.308340,108820.000,13193,1,TH,1,100,32.377
1659046148.411782,108921.000,13210,1,TH,1,100,32.312
1659046148.517273,109024.000,13227,1,TH,1,100,32.313
1659046148.619690,109124.000,13245,1,TH,1,100,32.372
1659046148.825551,109325.000,13277,1,TH,1,100,32.372
1659046148.928993,109426.000,13293,1,TH,1,100,32.520
1659046149.033459,109528.000,13310,1,TH,1,100,32.527
1659046149.244440,109734.000,13342,1,TH,1,100,32.368
1659046149.348906,109836.000,13358,1,TH,1,100,32.368
1659046149.454396,109939.000,13376,1,TH,1,100,32.411
1659046149.556814,110039.000,13393,1,TH,1,100,32.411
1659046149.787255,110264.000,13425,1,TH,1,100,32.323
1659046149.889673,110364.000,13442,1,TH,1,100,32.330
1659046149.993115,110465.000,13458,1,TH,1,100,32.367
1659046150.096557,110566.000,13476,1,TH,1,100,32.367
1659046150.303441,110768.000,13507,1,TH,1,100,32.367
1659046150.400226,110862.500,13525,2,TH,1,100,32.367
1659046150.497011,110957.000,13525,2,TH,1,100,32.412
1659046150.697750,111153.000,13557,1,TH,1,100,32.412
1659046150.800168,111253.000,13574,1,TH,1,100,32.424
1659046150.903610,111354.000,13591,1,TH,1,100,32.431
1659046151.008076,111456.000,13606,1,TH,1,100,32.381
1659046151.213936,111657.000,13639,1,TH,1,100,32.381
1659046151.317379,111758.000,13656,1,TH,1,100,32.386
1659046151.420821,111859.000,13672,1,TH,1,100,32.393
1659046151.628729,112062.000,13705,1,TH,1,100,32.343
1659046151.731147,112162.000,13722,1,TH,1,100,32.343
1659046151.834589,112263.000,13739,1,TH,1,100,32.437
1659046151.939055,112365.000,13755,1,TH,1,100,32.437
1659046152.144915,112566.000,13788,1,TH,1,100,32.322
1659046152.248357,112667.000,13804,1,TH,1,100,32.322
1659046152.351799,112768.000,13821,1,TH,1,100,32.417
1659046152.558684,112970.000,13856,1,TH,1,100,32.424
1659046152.728698,113136.000,13872,1,TH,1,100,32.401
1659046152.832139,113237.000,13890,1,TH,1,100,32.401
1659046152.935582,113338.000,13911,1,TH,1,100,32.376
1659046153.040048,113440.000,13928,1,TH,1,100,32.376
1659046153.143490,113541.000,13945,1,TH,1,100,32.399
1659046153.349350,113742.000,13976,1,TH,1,100,32.399
1659046153.453816,113844.000,13994,1,TH,1,100,32.409
1659046153.556234,113944.000,14011,1,TH,1,100,32.409
1659046153.763119,114146.000,14043,1,TH,1,100,32.455
1659046153.869633,114250.000,14060,1,TH,1,100,32.455
1659046153.972051,114350.000,14076,1,TH,1,100,32.443
1659046154.075493,114451.000,14095,1,TH,1,100,32.444
1659046154.282377,114653.000,14127,1,TH,1,100,32.384
1659046154.386843,114755.000,14143,1,TH,1,100,32.384
1659046154.490286,114856.000,14161,1,TH,1,100,32.401
1659046154.696146,115057.000,14193,1,TH,1,100,32.408
1659046154.799588,115158.000,14212,1,TH,1,100,32.371
1659046154.904054,115260.000,14229,1,TH,1,100,32.371
1659046155.039758,115392.500,14247,2,TH,1,100,32.479
1659046155.175462,115525.000,14247,2,TH,1,100,32.479
1659046155.319871,115666.000,14263,1,TH,1,100,32.504
1659046155.441748,115785.000,14283,1,TH,1,100,32.504
1659046155.545190,115886.000,14300,1,TH,1,100,32.415
1659046155.754123,116090.000,14332,1,TH,1,100,32.422
1659046155.856541,116190.000,14349,1,TH,1,100,32.411
1659046155.959983,116291.000,14365,1,TH,1,100,32.411
1659046156.064449,116393.000,14382,1,TH,1,100,32.473
1659046156.271333,116595.000,14414,1,TH,1,100,32.480
1659046156.373751,116695.000,14430,1,TH,1,100,32.418
1659046156.477193,116796.000,14448,1,TH,1,100,32.418
1659046156.685102,116999.000,14480,1,TH,1,100,32.446
1659046156.814148,117125.000,14497,1,TH,1,100,32.467
1659046156.918614,117227.000,14514,1,TH,1,100,32.375
1659046157.020008,117326.000,14530,1,TH,1,100,32.410
1659046157.129596,117433.000,14547,1,TH,1,100,32.415
1659046157.330334,117629.000,14581,1,TH,1,100,32.443
1659046157.434801,117731.000,14598,1,TH,1,100,32.284
1659046157.554630,117848.000,14616,1,TH,1,100,32.299
1659046157.661144,117952.000,14633,1,TH,1,100,32.312
1659046157.863932,118150.000,14666,1,TH,1,100,32.298
1659046157.967374,118251.000,14683,1,TH,1,100,32.299
1659046158.070816,118352.000,14699,1,TH,1,100,32.292
1659046158.277700,118554.000,14736,1,TH,1,100,32.276
1659046158.382167,118656.000,14753,1,TH,1,100,32.304
1659046158.484585,118756.000,14770,1,TH,1,100,32.161
1659046158.592123,118861.000,14787,1,TH,1,100,32.189
1659046158.794911,119059.000,14822,1,TH,1,100,32.095
1659046158.898353,119160.000,14838,1,TH,1,100,32.116
1659046159.002819,119262.000,14855,1,TH,1,100,32.091
1659046159.208679,119463.000,14887,1,TH,1,100,32.091
1659046159.313145,119565.000,14903,1,TH,1,100,32.111
1659046159.418636,119668.000,14921,1,TH,1,100,32.111
1659046159.524126,119771.000,14937,1,TH,1,100,32.083
1659046159.728962,119971.000,14969,1,TH,1,100,32.090
1659046159.832404,120072.000,14987,1,TH,1,100,31.924
1659046159.935846,120173.000,15003,1,TH,1,100,31.939
1659046160.143755,120376.000,15035,1,TH,1,100,31.790
1659046160.248221,120478.000,15052,1,TH,1,100,31.804
1659046160.349615,120577.000,15068,1,TH,1,100,31.971
1659046160.456129,120681.000,15085,1,TH,1,100,31.971
1659046160.659941,120880.000,15120,1,TH,1,100,31.928
1659046160.763383,120981.000,15137,1,TH,1,100,31.928
1659046160.866825,121082.000,15154,1,TH,1,100,32.003
1659046161.074734,121285.000,15186,1,TH,1,100,32.003
1659046161.187393,121395.000,15202,1,TH,1,100,31.875
1659046161.290835,121496.000,15219,1,TH,1,100,31.882
1659046161.394278,121597.000,15235,1,TH,1,100,31.807
1659046161.601162,121799.000,15268,1,TH,1,100,31.814
1659046161.709725,121905.000,15287,1,TH,1,100,31.851
1659046161.813167,122006.000,15304,1,TH,1,100,31.851
1659046161.917633,122108.000,15320,1,TH,1,100,31.901
1659046162.123493,122309.000,15353,1,TH,1,100,31.908
1659046162.238201,122421.000,15369,1,TH,1,100,31.850
1659046162.342668,122523.000,15386,1,TH,1,100,31.850
1659046162.547503,122723.000,15419,1,TH,1,100,31.825
1659046162.650945,122824.000,15435,1,TH,1,100,31.832
1659046162.755412,122926.000,15453,1,TH,1,100,31.804
1659046162.858854,123027.000,15471,1,TH,1,100,31.811
1659046163.064714,123228.000,15502,1,TH,1,100,31.753
1659046163.168156,123329.000,15522,1,TH,1,100,31.753
1659046163.271598,123430.000,15538,1,TH,1,100,31.763
1659046163.397572,123553.000,15560,1,TH,1,100,31.770
1659046163.520473,123673.000,15578,1,TH,1,100,31.762
1659046163.726334,123874.000,15609,1,TH,1,100,31.762
1659046163.829776,123975.000,15627,1,TH,1,100,31.739
1659046163.933218,124076.000,15643,1,TH,1,100,31.746
1659046164.049974,124190.000,15659,1,TH,1,100,31.841
1659046164.249689,124385.000,15694,1,TH,1,100,31.848
1659046164.352107,124485.000,15710,1,TH,1,100,31.653
1659046164.455549,124586.000,15728,1,TH,1,100,31.653
1659046164.662433,124788.000,15760,1,TH,1,100,31.784
1659046164.766900,124890.000,15777,1,TH,1,100,31.784
1659046164.870342,124991.000,15794,1,TH,1,100,31.725
1659046165.076202,125192.000,15826,1,TH,1,100,31.732
1659046165.179644,125293.000,15842,1,TH,1,100,31.766
1659046165.284110,125395.000,15859,1,TH,1,100,31.766
1659046165.388577,125497.000,15875,1,TH,1,100,31.656
1659046165.593412,125697.000,15908,1,TH,1,100,31.663
1659046165.697879,125799.000,15925,1,TH,1,100,31.753
1659046165.801321,125900.000,15944,1,TH,1,100,31.753
1659046166.007181,126101.000,15975,1,TH,1,100,31.750
1659046166.110623,126202.000,15993,1,TH,1,100,31.750
1659046166.215089,126304.000,16009,1,TH,1,100,31.680
1659046166.334918,126421.000,16026,1,TH,1,100,31.680
1659046166.444505,126528.000,16042,1,TH,1,100,31.783
1659046166.645244,126724.000,16075,1,TH,1,100,31.789
1659046166.749711,126826.000,16093,1,TH,1,100,31.722
1659046166.852129,126926.000,16109,1,TH,1,100,31.722
1659046167.059013,127128.000,16140,1,TH,1,100,31.704
1659046167.163479,127230.000,16158,1,TH,1,100,31.711
1659046167.265897,127330.000,16174,1,TH,1,100,31.764
1659046167.375484,127437.000,16190,1,TH,1,100,31.763
1659046167.576223,127633.000,16224,1,TH,1,100,31.776
1659046167.680689,127735.000,16240,1,TH,1,100,31.783
1659046167.783107,127835.000,16258,1,TH,1,100,31.674
1659046167.989991,128037.000,16289,1,TH,1,100,31.675
1659046168.094458,128139.000,16306,1,TH,1,100,31.783
1659046168.197900,128240.000,16325,1,TH,1,100,31.783
1659046168.403760,128441.000,16357,1,TH,1,100,31.714
1659046168.507202,128542.000,16374,1,TH,1,100,31.722
1659046168.638297,128670.000,16396,1,TH,1,100,31.719
1659046168.744812,128774.000,16413,1,TH,1,100,31.719
1659046168.848254,128875.000,16430,1,TH,1,100,31.741
1659046169.054114,129076.000,16461,1,TH,1,100,31.741
1659046169.158580,129178.000,16478,1,TH,1,100,31.709
1659046169.260998,129278.000,16495,1,TH,1,100,31.716
1659046169.467882,129480.000,16527,1,TH,1,100,31.778
1659046169.571324,129581.000,16544,1,TH,1,100,31.778
1659046169.675791,129683.000,16561,1,TH,1,100,31.680
1659046169.778208,129783.000,16578,1,TH,1,100,31.687
1659046169.985093,129985.000,16609,1,TH,1,100,31.684
1659046170.088535,130086.000,16627,1,TH,1,100,31.684
1659046170.191977,130187.000,16645,1,TH,1,100,31.704
1659046170.302588,130295.000,16661,1,TH,1,100,31.711
1659046170.502303,130490.000,16695,1,TH,1,100,31.703
1659046170.607794,130593.000,16711,1,TH,1,100,31.703
1659046170.709187,130692.000,16730,1,TH,1,100,31.693
1659046170.916071,130894.000,16762,1,TH,1,100,31.693
1659046171.019514,130995.000,16778,1,TH,1,100,31.750
1659046171.122956,131096.000,16796,1,TH,1,100,31.757
1659046171.236639,131207.000,16811,1,TH,1,100,31.675
1659046171.438403,131404.000,16844,1,TH,1,100,31.675
1659046171.541845,131505.000,16862,1,TH,1,100,31.712
1659046171.662698,131623.000,16878,1,TH,1,100,31.712
1659046171.768188,131726.000,16895,1,TH,1,100,31.704
1659046171.974049,131927.000,16927,1,TH,1,100,31.711
1659046172.076467,132027.000,16944,1,TH,1,100,31.701
1659046172.179909,132128.000,16961,1,TH,1,100,31.701
1659046172.389865,132333.000,16993,1,TH,1,100,31.616
1659046172.493307,132434.000,17010,1,TH,1,100,31.623
1659046172.596750,132535.000,17027,1,TH,1,100,31.693
1659046172.701216,132637.000,17043,1,TH,1,100,31.693
1659046172.913221,132844.000,17075,1,TH,1,100,31.695
1659046173.017687,132946.000,17092,1,TH,1,100,31.695
1659046173.120105,133046.000,17109,1,TH,1,100,31.715
1659046173.231741,133155.000,17127,1,TH,1,100,31.722
1659046173.431456,133350.000,17160,1,TH,1,100,31.656
1659046173.534898,133451.000,17177,1,TH,1,100,31.656
1659046173.637316,133551.000,17194,1,TH,1,100,31.629
1659046173.858538,133767.000,17231,1,TH,1,100,31.629
1659046173.961980,133868.000,17247,1,TH,1,100,31.626
1659046174.066447,133970.000,17265,1,TH,1,100,31.633
1659046174.168864,134070.000,17283,1,TH,1,100,31.735
1659046174.375749,134272.000,17316,1,TH,1,100,31.735
1659046174.480215,134374.000,17335,1,TH,1,100,31.673
1659046174.583657,134475.000,17351,1,TH,1,100,31.673
1659046174.789517,134676.000,17383,1,TH,1,100,31.605
1659046174.892959,134777.000,17400,1,TH,1,100,31.612
1659046174.996401,134878.000,17416,1,TH,1,100,31.770
1659046175.099844,134979.000,17434,1,TH,1,100,31.769
1659046175.257567,135133.000,17466,2,TH,1,100,31.674
1659046175.415291,135287.000,17466,2,TH,1,100,31.674
1659046175.513612,135383.000,17483,1,TH,1,100,31.757
1659046175.719472,135584.000,17515,1,TH,1,100,31.763
1659046175.822914,135685.000,17532,1,TH,1,100,31.696
1659046175.927380,135787.000,17548,1,TH,1,100,31.696
1659046176.029798,135887.000,17565,1,TH,1,100,31.675
1659046176.236682,136089.000,17597,1,TH,1,100,31.683
1659046176.340124,136190.000,17613,1,TH,1,100,31.597
1659046176.444591,136292.000,17631,1,TH,1,100,31.597
1659046176.650451,136493.000,17665,1,TH,1,100,31.668
1659046176.753893,136594.000,17682,1,TH,1,100,31.668
1659046176.857335,136695.000,17699,1,TH,1,100,31.675
1659046176.960777,136796.000,17715,1,TH,1,100,31.682
1659046177.167661,136998.000,17747,1,TH,1,100,31.777
1659046177.271103,137099.000,17764,1,TH,1,100,31.777
1659046177.375570,137201.000,17781,1,TH,1,100,31.661
1659046177.581430,137402.000,17813,1,TH,1,100,31.669
1659046177.748371,137565.000,17831,1,TH,1,100,31.746
1659046177.850789,137665.000,17847,1,TH,1,100,31.746
1659046177.954231,137766.000,17864,1,TH,1,100,31.683
1659046178.058697,137868.000,17881,1,TH,1,100,31.683
1659046178.161115,137968.000,17898,1,TH,1,100,31.668
1659046178.367999,138170.000,17929,1,TH,1,100,31.675
1659046178.471441,138271.000,17947,1,TH,1,100,31.703
1659046178.575908,138373.000,17964,1,TH,1,100,31.703
1659046178.790985,138583.000,17996,1,TH,1,100,31.749
1659046178.893403,138683.000,18012,1,TH,1,100,31.749
1659046178.996845,138784.000,18029,1,TH,1,100,31.677
1659046179.100287,138885.000,18051,1,TH,1,100,31.684
1659046179.308196,139088.000,18082,1,TH,1,100,31.694
1659046179.410614,139188.000,18100,1,TH,1,100,31.694
1659046179.514056,139289.000,18119,1,TH,1,100,31.781
1659046179.621595,139394.000,18135,1,TH,1,100,31.788
1659046179.824382,139592.000,18168,1,TH,1,100,31.585
1659046179.960598,139725.000,18184,1,TH,1,100,31.585
1659046180.063016,139825.000,18202,1,TH,1,100,31.627
1659046180.166458,139926.000,18218,1,TH,1,100,31.627
1659046180.373342,140128.000,18250,1,TH,1,100,31.705
1659046180.476784,140229.000,18268,1,TH,1,100,31.705
1659046180.580226,140330.000,18284,1,TH,1,100,31.767
1659046180.684693,140432.000,18300,1,TH,1,100,31.774
1659046180.890553,140633.000,18333,1,TH,1,100,31.694
1659046180.993995,140734.000,18349,1,TH,1,100,31.694
1659046181.097437,140835.000,18367,1,TH,1,100,31.771
1659046181.219314,140954.000,18382,1,TH,1,100,31.778
1659046181.418005,141148.000,18417,1,TH,1,100,31.730
1659046181.522471,141250.000,18435,1,TH,1,100,31.730
1659046181.624889,141350.000,18451,1,TH,1,100,31.662
1659046181.831773,141552.000,18483,1,TH,1,100,31.662
1659046181.935215,141653.000,18500,1,TH,1,100,31.700
1659046182.038657,141754.000,18517,1,TH,1,100,31.707
1659046182.149269,141862.000,18535,1,TH,1,100,31.707
1659046182.348984,142057.000,18567,1,TH,1,100,31.707
1659046182.461643,142167.000,18584,1,TH,1,100,31.711
1659046182.565086,142268.000,18602,1,TH,1,100,31.711
1659046182.770946,142469.000,18634,1,TH,1,100,31.767
1659046182.874388,142570.000,18650,1,TH,1,100,31.774
1659046182.977830,142671.000,18667,1,TH,1,100,31.663
1659046183.081272,142772.000,18684,1,TH,1,100,31.663
1659046183.288156,142974.000,18717,1,TH,1,100,31.706
1659046183.391598,143075.000,18735,1,TH,1,100,31.706
1659046183.495040,143176.000,18752,1,TH,1,100,31.698
1659046183.702949,143379.000,18784,1,TH,1,100,31.706
1659046183.805367,143479.000,18801,1,TH,1,100,31.683
1659046183.908809,143580.000,18817,1,TH,1,100,31.683
1659046184.013275,143682.000,18834,1,TH,1,100,31.680
1659046184.220159,143884.000,18866,1,TH,1,100,31.687
1659046184.323601,143985.000,18887,1,TH,1,100,31.749
1659046184.427043,144086.000,18905,1,TH,1,100,31.749
1659046184.633928,144288.000,18939,1,TH,1,100,31.729
1659046184.737370,144389.000,18956,1,TH,1,100,31.729
1659046184.840812,144490.000,18973,1,TH,1,100,31.691
1659046184.945278,144592.000,18989,1,TH,1,100,31.691
1659046185.151138,144793.000,19021,1,TH,1,100,31.694
1659046185.254580,144894.000,19038,1,TH,1,100,31.701
1659046185.358022,144995.000,19054,1,TH,1,100,31.681
1659046185.477851,145112.000,19072,1,TH,1,100,31.681
1659046185.679615,145309.000,19104,1,TH,1,100,31.633
1659046185.783056,145410.000,19121,1,TH,1,100,31.640
1659046185.886499,145511.000,19138,1,TH,1,100,31.645
1659046186.093383,145713.000,19170,1,TH,1,100,31.645
1659046186.196825,145814.000,19186,1,TH,1,100,31.817
1659046186.300267,145915.000,19205,1,TH,1,100,31.817
1659046186.406782,146019.000,19221,1,TH,1,100,31.784
1659046186.610593,146218.000,19254,1,TH,1,100,31.784
1659046186.772414,146376.000,19272,1,TH,1,100,31.694
1659046186.875856,146477.000,19288,1,TH,1,100,31.701
1659046186.979298,146578.000,19305,1,TH,1,100,31.811
1659046187.082740,146679.000,19322,1,TH,1,100,31.811
1659046187.289624,146881.000,19353,1,TH,1,100,31.736
1659046187.394090,146983.000,19371,1,TH,1,100,31.736
1659046187.496508,147083.000,19388,1,TH,1,100,31.691
1659046187.605071,147189.000,19404,1,TH,1,100,31.698
1659046187.819125,147398.000,19437,1,TH,1,100,31.745
1659046187.922567,147499.000,19453,1,TH,1,100,31.745
1659046188.027033,147601.000,19471,1,TH,1,100,31.732
1659046188.137645,147709.000,19486,1,TH,1,100,31.739
1659046188.336335,147903.000,19520,1,TH,1,100,31.769
1659046188.458213,148022.000,19538,1,TH,1,100,31.769
1659046188.560631,148122.000,19555,1,TH,1,100,31.791
1659046188.669194,148228.000,19571,1,TH,1,100,31.791
1659046188.870957,148425.000,19604,1,TH,1,100,31.796
1659046189.005124,148556.000,19620,1,TH,1,100,31.804
1659046189.108566,148657.000,19638,1,TH,1,100,31.708
1659046189.210984,148757.000,19654,1,TH,1,100,31.708
1659046189.417869,148959.000,19686,1,TH,1,100,31.776
1659046189.551012,149089.000,19709,1,TH,1,100,31.776
1659046189.659575,149195.000,19727,1,TH,1,100,31.735
1659046189.761993,149295.000,19745,1,TH,1,100,31.743
1659046189.867483,149398.000,19760,1,TH,1,100,31.745
1659046190.072319,149598.000,19793,1,TH,1,100,31.745
1659046190.175761,149699.000,19810,1,TH,1,100,31.732
1659046190.279203,149800.000,19826,1,TH,1,100,31.732
1659046190.486087,150002.000,19859,1,TH,1,100,31.737
1659046190.589530,150103.000,19878,1,TH,1,100,31.744
1659046190.692972,150204.000,19895,1,TH,1,100,31.769
1659046190.801535,150310.000,19912,1,TH,1,100,31.769
1659046191.007395,150511.000,19943,1,TH,1,100,31.756
1659046191.109812,150611.000,19960,1,TH,1,100,31.756
1659046191.213255,150712.000,19977,1,TH,1,100,31.758
1659046191.346910,150842.500,19997,2,TH,1,100,31.765
1659046191.480565,150973.000,19997,2,TH,1,100,31.843
1659046191.701788,151189.000,20016,1,TH,1,100,31.843
1659046191.816496,151301.000,20032,1,TH,1,100,31.763
1659046191.934277,151416.000,20049,1,TH,1,100,31.770
1659046192.041816,151521.000,20066,1,TH,1,100,31.724
1659046192.145258,151622.000,20083,1,TH,1,100,31.724
1659046192.352142,151824.000,20115,1,TH,1,100,31.784
1659046192.456608,151926.000,20132,1,TH,1,100,31.784
1659046192.559026,152026.000,20149,1,TH,1,100,31.749
1659046192.662468,152127.000,20165,1,TH,1,100,31.749
1659046192.869352,152329.000,20197,1,TH,1,100,31.774
1659046192.972795,152430.000,20214,1,TH,1,100,31.781
1659046193.076236,152531.000,20231,1,TH,1,100,31.731
1659046193.195041,152647.000,20247,1,TH,1,100,31.731
1659046193.398853,152846.000,20280,1,TH,1,100,31.890
1659046193.501271,152946.000,20299,1,TH,1,100,31.890
1659046193.604713,153047.000,20316,1,TH,1,100,31.785
1659046193.814670,153252.000,20348,1,TH,1,100,31.792
1659046193.917088,153352.000,20364,1,TH,1,100,31.777
1659046194.020530,153453.000,20382,1,TH,1,100,31.777
1659046194.127044,153557.000,20397,1,TH,1,100,31.825
1659046194.331880,153757.000,20429,1,TH,1,100,31.832
1659046194.453758,153876.000,20448,1,TH,1,100,31.764
1659046194.556175,153976.000,20464,1,TH,1,100,31.764
1659046194.660642,154078.000,20480,1,TH,1,100,31.789
1659046194.885961,154298.000,20522,1,TH,1,100,31.789
1659046194.989403,154399.000,20538,1,TH,1,100,31.832
1659046195.094894,154502.000,20556,1,TH,1,100,31.839
1659046195.196287,154601.000,20574,1,TH,1,100,31.771
1659046195.403172,154803.000,20608,1,TH,1,100,31.771
1659046195.506614,154904.000,20626,1,TH,1,100,31.774
1659046195.616201,155011.000,20642,1,TH,1,100,31.774
1659046195.724764,155117.000,20659,1,TH,1,100,31.738
1659046195.925503,155313.000,20691,1,TH,1,100,31.745
1659046196.029969,155415.000,20708,1,TH,1,100,31.830
1659046196.132387,155515.000,20725,1,TH,1,100,31.830
1659046196.339272,155717.000,20757,1,TH,1,100,31.803
1659046196.442713,155818.000,20774,1,TH,1,100,31.796
1659046196.546156,155919.000,20791,1,TH,1,100,31.924
1659046196.655743,156026.000,20808,1,TH,1,100,31.916
1659046196.856482,156222.000,20841,1,TH,1,100,31.801
1659046196.959924,156323.000,20858,1,TH,1,100,31.809
1659046197.063366,156424.000,20875,1,TH,1,100,31.928
1659046197.271275,156627.000,20906,1,TH,1,100,31.935
1659046197.375741,156729.000,20924,1,TH,1,100,31.845
1659046197.478159,156829.000,20941,1,TH,1,100,31.845
1659046197.585698,156934.000,20959,1,TH,1,100,31.947
1659046197.789509,157133.000,20992,1,TH,1,100,31.954
1659046197.891927,157233.000,21008,1,TH,1,100,31.959
1659046197.995369,157334.000,21025,1,TH,1,100,31.959
1659046198.202253,157536.000,21057,1,TH,1,100,31.936
1659046198.305696,157637.000,21073,1,TH,1,100,31.936
1659046198.409138,157738.000,21091,1,TH,1,100,31.869
1659046198.532039,157858.000,21110,1,TH,1,100,31.869
1659046198.739948,158061.000,21142,1,TH,1,100,31.931
1659046198.844414,158163.000,21159,1,TH,1,100,31.938
1659046198.945807,158262.000,21175,1,TH,1,100,32.008
1659046199.051298,158365.000,21192,1,TH,1,100,32.008
1659046199.256134,158565.000,21226,1,TH,1,100,31.923
1659046199.359576,158666.000,21243,1,TH,1,100,31.923
1659046199.463018,158767.000,21261,1,TH,1,100,31.950
1659046199.677072,158976.000,21293,1,TH,1,100,31.950
1659046199.779489,159076.000,21309,1,TH,1,100,32.020
1659046199.883956,159178.000,21326,1,TH,1,100,32.020
1659046200.018123,159309.000,21348,1,TH,1,100,31.889
1659046200.123614,159412.000,21365,1,TH,1,100,31.896
1659046200.328449,159612.000,21396,1,TH,1,100,31.979
1659046200.431891,159713.000,21416,1,TH,1,100,31.979
1659046200.535334,159814.000,21433,1,TH,1,100,32.049
