LocalTimestamp,EmotiBitTimestamp,PacketNumber,DataLength,TypeTag,ProtocolVersion,DataReliability,SR
1659629688.016172,413748,65199,1,SR,1,100,0.333333
1659629688.481482,414202,65234,1,SR,1,100,0.066667
1659629688.682365,414398,65270,1,SR,1,100,0.133333
1659629689.080031,414786,65320,1,SR,1,100,0.066667
1659629692.674397,418293,370,1,SR,1,100,0.133333
1659629692.941899,418554,422,1,SR,1,100,0.200000
1659629693.407209,419008,508,1,SR,1,100,0.200000
1659629693.739280,419332,558,1,SR,1,100,0.200000
1659629694.538712,420112,679,1,SR,1,100,0.133333
1659629694.804164,420371,729,1,SR,1,100,0.133333
1659629697.466885,422969,1139,1,SR,1,100,0.066667
1659629704.586948,429916,2273,1,SR,1,100,0.200000
1659629704.920044,430241,2325,1,SR,1,100,0.133333
1659629705.320785,430632,2427,1,SR,1,100,0.333333
1659629705.786095,431086,2462,1,SR,1,100,0.066667
1659629705.984928,431280,2498,1,SR,1,100,0.133333
1659629706.384643,431670,2566,1,SR,1,100,0.133333
1659629707.848217,433098,2788,1,SR,1,100,0.200000
1659629708.381172,433618,2856,1,SR,1,100,0.066667
1659629708.712218,433941,2909,1,SR,1,100,0.066667
1659629709.044290,434265,2979,1,SR,1,100,0.200000
1659629709.712532,434917,3063,1,SR,1,100,0.066667
1659629710.109173,435304,3149,1,SR,1,100,0.200000
1659629710.577558,435761,3216,1,SR,1,100,0.066667
1659629710.909630,436085,3335,1,SR,1,100,0.466667
1659629711.642442,436800,3403,1,SR,1,100,0.200000
1659629712.107752,437254,3495,1,SR,1,100,0.200000
1659629712.441873,437580,3529,1,SR,1,100,0.066667
1659629712.773944,437904,3615,1,SR,1,100,0.333333
1659629713.242329,438361,3683,1,SR,1,100,0.266667
1659629713.639995,438749,3750,1,SR,1,100,0.200000
1659629714.106330,439204,3852,1,SR,1,100,0.400000
1659629716.303741,441348,4155,1,SR,1,100,0.133333
1659629716.570218,441608,4206,1,SR,1,100,0.133333
1659629716.965834,441994,4260,1,SR,1,100,0.066667
1659629717.166717,442190,4334,1,SR,1,100,0.266667
1659629717.831885,442839,4404,1,SR,1,100,0.133333
1659629718.298219,443294,4486,1,SR,1,100,0.200000
1659629718.765579,443750,4556,1,SR,1,100,0.133333
1659629719.497366,444464,4675,1,SR,1,100,0.066667
1659629719.699274,444661,4710,1,SR,1,100,0.066667
1659629720.563275,445504,4859,1,SR,1,100,0.133333
1659629720.959916,445891,4962,1,SR,1,100,0.400000
1659629722.422465,447318,5183,1,SR,1,100,0.333333
1659629723.290565,448165,5337,1,SR,1,100,0.400000
1659629724.223235,449075,5456,1,SR,1,100,0.133333
1659629726.016831,450825,5757,1,SR,1,100,0.200000
1659629726.484191,451281,5807,1,SR,1,100,0.066667
1659629726.812163,451601,5876,1,SR,1,100,0.133333
1659629729.611197,454332,6330,1,SR,1,100,0.200000
1659629729.943269,454656,6401,1,SR,1,100,0.266667
1659629730.608437,455305,6484,1,SR,1,100,0.200000
1659629731.608751,456281,6668,1,SR,1,100,0.266667
1659629733.072325,457709,6873,1,SR,1,100,0.133333
1659629733.737493,458358,7006,1,SR,1,100,0.266667
1659629736.932143,461475,7507,1,SR,1,100,0.133333
1659629738.662194,463163,7777,1,SR,1,100,0.133333
1659629739.058835,463550,7848,1,SR,1,100,0.133333
1659629739.328387,463813,7881,1,SR,1,100,0.133333
1659629741.457129,465890,8247,1,SR,1,100,0.333333
1659629741.924489,466346,8283,1,SR,1,100,0.066667
1659629743.655565,468035,8572,1,SR,1,100,0.133333
1659629743.918967,468292,8575,1,SR,1,100,0.066667
1659629744.918257,469267,8742,1,SR,1,100,0.133333
1659629745.186784,469529,8810,1,SR,1,100,0.200000
1659629745.651069,469982,8860,1,SR,1,100,0.133333
1659629746.848166,471150,9045,1,SR,1,100,0.066667
1659629747.050073,471347,9113,1,SR,1,100,0.266667
1659629748.379384,472644,9296,1,SR,1,100,0.066667
1659629749.178816,473424,9421,1,SR,1,100,0.066667
1659629749.379698,473620,9454,1,SR,1,100,0.066667
1659629749.980297,474206,9555,1,SR,1,100,0.133333
1659629750.645464,474855,9672,1,SR,1,100,0.133333
1659629750.912966,475116,9724,1,SR,1,100,0.200000
1659629751.241963,475437,9776,1,SR,1,100,0.200000
1659629752.106989,476281,9910,1,SR,1,100,0.200000
1659629752.706562,476866,10011,1,SR,1,100,0.133333
1659629754.769710,478879,10314,1,SR,1,100,0.133333
1659629757.033741,481088,10679,1,SR,1,100,0.133333
1659629757.435506,481480,10762,1,SR,1,100,0.266667
1659629757.829072,481864,10829,1,SR,1,100,0.266667
1659629759.427935,483424,11058,1,SR,1,100,0.133333
1659629759.695437,483685,11093,1,SR,1,100,0.133333
1659629760.094127,484074,11161,1,SR,1,100,0.133333
1659629760.359580,484333,11214,1,SR,1,100,0.200000
1659629760.960178,484919,11330,1,SR,1,100,0.333333
1659629761.695040,485636,11415,1,SR,1,100,0.133333
1659629763.489661,487387,11715,1,SR,1,100,0.133333
1659629764.090259,487973,11817,1,SR,1,100,0.200000
1659629764.422330,488297,11872,1,SR,1,100,0.133333
1659629764.952210,488814,11957,1,SR,1,100,0.133333
1659629765.553833,489401,12041,1,SR,1,100,0.066667
1659629765.751641,489594,12077,1,SR,1,100,0.133333
1659629766.151357,489984,12177,1,SR,1,100,0.333333
1659629766.750930,490569,12230,1,SR,1,100,0.066667
1659629768.147885,491932,12497,1,SR,1,100,0.333333
1659629768.613195,492386,12532,1,SR,1,100,0.066667
1659629769.078505,492840,12617,1,SR,1,100,0.133333
1659629770.679418,494402,12871,1,SR,1,100,0.066667
1659629771.208272,494918,12956,1,SR,1,100,0.133333
1659629771.807846,495503,13055,1,SR,1,100,0.133333
1659629772.405369,496086,13143,1,SR,1,100,0.066667
1659629772.804060,496475,13226,1,SR,1,100,0.133333
1659629773.071562,496736,13263,1,SR,1,100,0.066667
1659629773.272445,496932,13314,1,SR,1,100,0.200000
1659629773.736730,497385,13381,1,SR,1,100,0.133333
1659629774.538211,498167,13497,1,SR,1,100,0.066667
1659629775.069115,498685,13573,1,SR,1,100,0.133333
1659629775.403237,499011,13643,1,SR,1,100,0.133333
1659629775.669714,499271,13677,1,SR,1,100,0.133333
1659629775.934141,499529,13745,1,SR,1,100,0.266667
1659629777.065644,500633,13912,1,SR,1,100,0.133333
1659629777.334171,500895,13930,1,SR,1,100,0.066667
1659629777.666242,501219,14031,1,SR,1,100,0.266667
1659629778.063908,501607,14083,1,SR,1,100,0.200000
1659629779.264080,502778,14235,1,SR,1,100,0.066667
1659629779.463938,502973,14286,1,SR,1,100,0.133333
1659629780.060436,503555,14441,1,SR,1,100,0.466667
1659629781.059726,504530,14526,1,SR,1,100,0.066667
1659629781.259583,504725,14594,1,SR,1,100,0.200000
1659629782.257848,505699,14744,1,SR,1,100,0.200000
1659629782.589919,506023,14779,1,SR,1,100,0.066667
1659629783.056254,506478,14896,1,SR,1,100,0.266667
1659629783.454945,506867,14946,1,SR,1,100,0.200000
1659629784.253351,507646,15065,1,SR,1,100,0.133333
1659629784.651017,508034,15115,1,SR,1,100,0.066667
1659629784.850875,508229,15168,1,SR,1,100,0.133333
1659629785.119402,508491,15219,1,SR,1,100,0.200000
1659629785.450448,508814,15277,1,SR,1,100,0.266667
1659629786.781809,510113,15476,1,SR,1,100,0.200000
1659629787.116955,510440,15513,1,SR,1,100,0.066667
1659629787.316813,510635,15546,1,SR,1,100,0.066667
1659629788.046550,511347,15680,1,SR,1,100,0.133333
1659629789.577769,512841,15929,1,SR,1,100,0.200000
1659629789.908815,513164,16014,1,SR,1,100,0.333333
1659629790.643677,513881,16120,1,SR,1,100,0.333333
1659629791.440033,514658,16236,1,SR,1,100,0.200000
1659629791.906368,515113,16304,1,SR,1,100,0.133333
1659629792.305059,515502,16357,1,SR,1,100,0.066667
1659629792.706825,515894,16425,1,SR,1,100,0.066667
1659629793.304348,516477,16509,1,SR,1,100,0.066667
1659629793.569800,516736,16576,1,SR,1,100,0.133333
1659629793.970541,517127,16628,1,SR,1,100,0.133333
1659629794.369232,517516,16697,1,SR,1,100,0.066667
1659629794.969830,518102,16814,1,SR,1,100,0.266667
1659629795.370571,518493,16865,1,SR,1,100,0.133333
1659629796.235596,519337,17021,1,SR,1,100,0.266667
1659629796.633262,519725,17055,1,SR,1,100,0.066667
1659629797.233860,520311,17157,1,SR,1,100,0.066667
1659629798.232125,521285,17308,1,SR,1,100,0.066667
1659629798.430958,521479,17375,1,SR,1,100,0.200000
1659629798.764054,521804,17411,1,SR,1,100,0.066667
1659629798.963912,521999,17494,1,SR,1,100,0.466667
1659629799.897607,522910,17613,1,SR,1,100,0.200000
1659629800.629394,523624,17713,1,SR,1,100,0.066667
1659629801.492370,524466,17868,1,SR,1,100,0.200000
1659629801.827516,524793,17919,1,SR,1,100,0.200000
1659629802.422990,525374,18037,1,SR,1,100,0.266667
1659629802.825780,525767,18071,1,SR,1,100,0.066667
1659629803.155802,526089,18123,1,SR,1,100,0.133333
1659629804.021852,526934,18273,1,SR,1,100,0.200000
1659629804.353924,527258,18326,1,SR,1,100,0.133333
1659629805.750879,528621,18558,1,SR,1,100,0.200000
1659629806.281783,529139,18649,1,SR,1,100,0.133333
1659629807.547549,530374,18833,1,SR,1,100,0.200000
1659629808.080503,530894,18952,1,SR,1,100,0.400000
1659629809.143337,531931,19085,1,SR,1,100,0.200000
1659629810.009387,532776,19253,1,SR,1,100,0.400000
1659629811.338698,534073,19435,1,SR,1,100,0.133333
1659629811.606200,534334,19476,1,SR,1,100,0.133333
1659629812.270343,534982,19561,1,SR,1,100,0.133333
1659629812.672109,535374,19628,1,SR,1,100,0.066667
1659629813.269632,535957,19747,1,SR,1,100,0.200000
1659629813.603754,536283,19782,1,SR,1,100,0.066667
1659629814.667612,537321,20001,1,SR,1,100,0.400000
1659629815.469093,538103,20085,1,SR,1,100,0.066667
1659629816.334119,538947,20223,1,SR,1,100,0.133333
1659629816.996212,539593,20312,1,SR,1,100,0.066667
1659629817.333408,539922,20382,1,SR,1,100,0.133333
1659629821.124557,543621,20963,1,SR,1,100,0.066667
1659629821.989583,544465,21113,1,SR,1,100,0.066667
1659629822.322679,544790,21171,1,SR,1,100,0.200000
1659629822.792089,545248,21240,1,SR,1,100,0.133333
1659629823.058566,545508,21292,1,SR,1,100,0.133333
1659629824.189044,546611,21461,1,SR,1,100,0.066667
1659629824.654354,547065,21545,1,SR,1,100,0.133333
1659629825.053045,547454,21597,1,SR,1,100,0.133333
1659629825.321572,547716,21647,1,SR,1,100,0.133333
1659629826.251167,548623,21782,1,SR,1,100,0.066667
1659629827.447239,549790,21986,1,SR,1,100,0.200000
1659629827.779310,550114,22037,1,SR,1,100,0.133333
1659629828.181076,550506,22105,1,SR,1,100,0.133333
1659629829.446842,551741,22322,1,SR,1,100,0.333333
1659629830.374387,552646,22410,1,SR,1,100,0.200000
1659629831.641178,553882,22594,1,SR,1,100,0.066667
1659629831.841036,554077,22646,1,SR,1,100,0.200000
1659629832.304296,554529,22696,1,SR,1,100,0.066667
1659629832.770631,554984,22820,1,SR,1,100,0.400000
1659629833.702276,555893,22935,1,SR,1,100,0.200000
1659629834.035373,556218,22989,1,SR,1,100,0.133333
1659629834.301850,556478,23056,1,SR,1,100,0.333333
1659629835.302164,557454,23190,1,SR,1,100,0.066667
1659629835.632185,557776,23273,1,SR,1,100,0.266667
1659629836.032926,558167,23325,1,SR,1,100,0.200000
1659629836.696044,558814,23409,1,SR,1,100,0.066667
1659629837.295618,559399,23542,1,SR,1,100,0.266667
1659629838.162693,560245,23683,1,SR,1,100,0.266667
1659629838.560359,560633,23718,1,SR,1,100,0.066667
1659629839.758481,561802,23917,1,SR,1,100,0.133333
1659629840.023933,562061,23954,1,SR,1,100,0.066667
1659629840.226866,562259,23971,1,SR,1,100,0.066667
1659629840.425699,562453,24039,1,SR,1,100,0.200000
1659629841.690440,563687,24222,1,SR,1,100,0.066667
1659629842.223394,564207,24307,1,SR,1,100,0.066667
1659629842.423252,564402,24342,1,SR,1,100,0.133333
1659629842.821943,564791,24426,1,SR,1,100,0.200000
1659629843.286228,565244,24484,1,SR,1,100,0.133333
1659629843.821232,565766,24585,1,SR,1,100,0.133333
1659629844.417730,566348,24668,1,SR,1,100,0.066667
1659629844.618613,566544,24736,1,SR,1,100,0.266667
1659629845.883354,567778,24902,1,SR,1,100,0.133333
1659629846.150856,568039,24972,1,SR,1,100,0.266667
1659629846.546473,568425,25055,1,SR,1,100,0.333333
1659629847.613406,569466,25258,1,SR,1,100,0.533333
1659629848.540951,570371,25329,1,SR,1,100,0.133333
1659629849.211243,571025,25432,1,SR,1,100,0.066667
1659629849.541265,571347,25515,1,SR,1,100,0.333333
1659629850.142888,571934,25568,1,SR,1,100,0.066667
1659629850.342746,572129,25635,1,SR,1,100,0.266667
1659629852.402819,574139,25934,1,SR,1,100,0.133333
1659629852.870179,574595,26022,1,SR,1,100,0.133333
1659629853.402108,575114,26105,1,SR,1,100,0.133333
1659629853.801824,575504,26161,1,SR,1,100,0.066667
1659629854.268159,575959,26246,1,SR,1,100,0.200000
1659629854.733469,576413,26299,1,SR,1,100,0.066667
1659629858.327835,579920,26867,1,SR,1,100,0.066667
1659629858.990953,580567,27007,1,SR,1,100,0.200000
1659629859.323025,580891,27057,1,SR,1,100,0.200000
1659629859.660220,581220,27108,1,SR,1,100,0.133333
1659629860.056861,581607,27179,1,SR,1,100,0.133333
1659629861.388222,582906,27379,1,SR,1,100,0.066667
1659629861.589105,583102,27430,1,SR,1,100,0.200000
1659629862.385461,583879,27531,1,SR,1,100,0.066667
1659629862.853846,584336,27616,1,SR,1,100,0.066667
1659629863.051654,584529,27652,1,SR,1,100,0.133333
1659629863.585633,585050,27736,1,SR,1,100,0.133333
1659629864.249776,585698,27841,1,SR,1,100,0.066667
1659629864.982588,586413,27960,1,SR,1,100,0.066667
1659629865.182446,586608,27994,1,SR,1,100,0.066667
1659629865.715400,587128,28113,1,SR,1,100,0.333333
1659629866.913522,588297,28201,1,SR,1,100,0.066667
1659629867.976356,589334,28383,1,SR,1,100,0.200000
1659629869.641838,590959,28654,1,SR,1,100,0.133333
1659629870.041553,591349,28722,1,SR,1,100,0.200000
1659629870.840985,592129,28873,1,SR,1,100,0.333333
1659629871.305270,592582,28923,1,SR,1,100,0.133333
1659629871.574821,592845,28959,1,SR,1,100,0.066667
1659629871.903818,593166,29011,1,SR,1,100,0.066667
1659629872.104701,593362,29047,1,SR,1,100,0.066667
1659629872.438822,593688,29115,1,SR,1,100,0.133333
1659629872.837513,594077,29166,1,SR,1,100,0.133333
1659629873.106040,594339,29234,1,SR,1,100,0.200000
1659629873.439136,594664,29269,1,SR,1,100,0.133333
1659629873.703563,594922,29320,1,SR,1,100,0.133333
1659629874.102254,595311,29405,1,SR,1,100,0.266667
1659629874.768447,595961,29478,1,SR,1,100,0.133333
1659629875.034924,596221,29513,1,SR,1,100,0.066667
1659629875.965544,597129,29680,1,SR,1,100,0.200000
1659629876.565118,597714,29764,1,SR,1,100,0.133333
1659629876.963808,598103,29849,1,SR,1,100,0.266667
1659629878.362813,599468,30064,1,SR,1,100,0.200000
1659629878.691810,599789,30135,1,SR,1,100,0.266667
1659629879.092550,600180,30170,1,SR,1,100,0.066667
1659629879.294458,600377,30205,1,SR,1,100,0.133333
1659629880.157434,601219,30362,1,SR,1,100,0.133333
1659629880.689363,601738,30444,1,SR,1,100,0.200000
1659629881.152623,602190,30530,1,SR,1,100,0.200000
1659629881.621008,602647,30598,1,SR,1,100,0.133333
1659629882.286176,603296,30716,1,SR,1,100,0.266667
1659629883.683131,604659,30932,1,SR,1,100,0.200000
1659629884.283729,605245,31017,1,SR,1,100,0.133333
1659629884.682420,605634,31084,1,SR,1,100,0.133333
1659629885.080086,606022,31191,1,SR,1,100,0.333333
1659629885.545396,606476,31227,1,SR,1,100,0.133333
1659629885.946136,606867,31279,1,SR,1,100,0.066667
1659629886.544685,607451,31380,1,SR,1,100,0.133333
1659629886.942351,607839,31448,1,SR,1,100,0.200000
1659629887.672088,608551,31601,1,SR,1,100,0.333333
1659629890.139051,610958,31966,1,SR,1,100,0.200000
1659629891.002027,611800,32089,1,SR,1,100,0.066667
1659629891.737914,612518,32241,1,SR,1,100,0.333333
1659629892.335437,613101,32309,1,SR,1,100,0.133333
1659629892.736178,613492,32376,1,SR,1,100,0.133333
1659629893.132819,613879,32476,1,SR,1,100,0.333333
1659629894.002969,614728,32595,1,SR,1,100,0.200000
1659629894.730656,615438,32696,1,SR,1,100,0.066667
1659629895.396849,616088,32813,1,SR,1,100,0.200000
1659629895.997447,616674,32886,1,SR,1,100,0.066667
1659629896.197305,616869,32937,1,SR,1,100,0.133333
1659629901.588342,622129,33767,1,SR,1,100,0.133333
1659629901.855844,622390,33804,1,SR,1,100,0.066667
1659629902.052627,622582,33838,1,SR,1,100,0.066667
1659629902.253510,622778,33873,1,SR,1,100,0.133333
1659629902.519987,623038,33924,1,SR,1,100,0.133333
1659629902.917653,623426,33979,1,SR,1,100,0.066667
1659629904.315633,624790,34226,1,SR,1,100,0.200000
1659629905.912445,626348,34476,1,SR,1,100,0.133333
1659629906.178922,626608,34498,1,SR,1,100,0.066667
1659629906.643208,627061,34589,1,SR,1,100,0.200000
1659629907.110567,627517,34640,1,SR,1,100,0.066667
1659629907.376020,627776,34708,1,SR,1,100,0.200000
1659629907.709116,628101,34778,1,SR,1,100,0.333333
1659629908.771950,629138,34912,1,SR,1,100,0.066667
1659629909.107096,629465,34981,1,SR,1,100,0.133333
1659629909.374598,629726,35018,1,SR,1,100,0.066667
1659629910.173004,630505,35152,1,SR,1,100,0.200000
1659629910.837147,631153,35303,1,SR,1,100,0.400000
1659629911.501290,631801,35359,1,SR,1,100,0.066667
1659629911.702173,631997,35377,1,SR,1,100,0.133333
1659629912.568223,632842,35565,1,SR,1,100,0.333333
1659629913.163697,633423,35615,1,SR,1,100,0.133333
1659629914.295200,634527,35831,1,SR,1,100,0.266667
1659629915.295514,635503,35964,1,SR,1,100,0.133333
1659629915.696254,635894,36031,1,SR,1,100,0.133333
1659629915.962732,636154,36068,1,SR,1,100,0.066667
1659629916.160540,636347,36104,1,SR,1,100,0.133333
1659629916.424967,636605,36154,1,SR,1,100,0.133333
1659629917.093210,637257,36262,1,SR,1,100,0.200000
1659629917.623089,637774,36331,1,SR,1,100,0.133333
1659629917.891616,638036,36366,1,SR,1,100,0.066667
1659629918.488115,638618,36485,1,SR,1,100,0.200000
1659629919.087688,639203,36570,1,SR,1,100,0.133333
1659629919.355190,639464,36620,1,SR,1,100,0.133333
1659629919.621667,639724,36656,1,SR,1,100,0.066667
1659629920.286835,640373,36791,1,SR,1,100,0.200000
1659629920.884359,640956,36891,1,SR,1,100,0.266667
1659629921.284074,641346,36944,1,SR,1,100,0.133333
1659629921.817029,641866,37028,1,SR,1,100,0.133333
1659629923.148389,643165,37265,1,SR,1,100,0.400000
1659629923.812532,643813,37334,1,SR,1,100,0.133333
1659629924.081059,644075,37368,1,SR,1,100,0.066667
1659629924.745202,644723,37487,1,SR,1,100,0.133333
1659629925.013729,644985,37555,1,SR,1,100,0.266667
1659629926.676136,646607,37820,1,SR,1,100,0.266667
1659629927.075851,646997,37892,1,SR,1,100,0.400000
1659629927.738970,647644,37979,1,SR,1,100,0.266667
1659629928.539426,648425,38078,1,SR,1,100,0.066667
1659629928.739284,648620,38114,1,SR,1,100,0.133333
1659629929.138999,649010,38182,1,SR,1,100,0.066667
1659629929.604309,649464,38266,1,SR,1,100,0.200000
1659629930.337121,650179,38368,1,SR,1,100,0.066667
1659629930.864951,650694,38486,1,SR,1,100,0.266667
1659629931.400980,651217,38554,1,SR,1,100,0.133333
1659629933.666035,653427,38877,1,SR,1,100,0.066667
1659629933.865893,653622,38979,1,SR,1,100,0.400000
1659629934.929752,654660,39100,1,SR,1,100,0.133333
1659629935.328442,655049,39167,1,SR,1,100,0.133333
1659629935.594919,655309,39236,1,SR,1,100,0.266667
1659629935.995660,655700,39270,1,SR,1,100,0.066667
1659629937.060544,656739,39438,1,SR,1,100,0.066667
1659629937.722636,657385,39563,1,SR,1,100,0.133333
1659629937.990139,657646,39583,1,SR,1,100,0.066667
1659629938.590737,658232,39734,1,SR,1,100,0.400000
1659629939.391193,659013,39888,1,SR,1,100,0.533333
1659629940.590340,660183,40006,1,SR,1,100,0.066667
1659629940.786098,660374,40043,1,SR,1,100,0.066667
1659629940.984931,660568,40093,1,SR,1,100,0.200000
1659629941.452291,661024,40144,1,SR,1,100,0.066667
1659629942.050840,661608,40264,1,SR,1,100,0.200000
1659629942.517174,662063,40331,1,SR,1,100,0.133333
1659629942.782627,662322,40405,1,SR,1,100,0.266667
1659629943.180292,662710,40426,1,SR,1,100,0.133333
1659629943.581033,663101,40493,1,SR,1,100,0.133333
1659629943.847510,663361,40545,1,SR,1,100,0.200000
1659629947.376282,666804,41092,1,SR,1,100,0.066667
1659629948.372496,667776,41269,1,SR,1,100,0.266667
1659629949.701807,669073,41471,1,SR,1,100,0.200000
1659629950.169167,669529,41557,1,SR,1,100,0.266667
1659629951.365239,670696,41807,1,SR,1,100,0.533333
1659629952.032457,671347,41842,1,SR,1,100,0.066667
1659629952.365553,671672,41962,1,SR,1,100,0.466667
1659629952.965127,672257,41995,1,SR,1,100,0.133333
1659629953.363817,672646,42103,1,SR,1,100,0.466667
1659629955.359321,674593,42402,1,SR,1,100,0.333333
1659629956.155677,675370,42521,1,SR,1,100,0.266667
1659629956.555393,675760,42557,1,SR,1,100,0.066667
1659629957.089372,676281,42673,1,SR,1,100,0.266667
1659629958.154256,677320,42808,1,SR,1,100,0.133333
1659629961.880835,680956,43546,1,SR,1,100,1.066667
1659629963.077932,682124,43597,1,SR,1,100,0.133333
1659629963.744125,682774,43755,1,SR,1,100,0.400000
1659629964.271955,683289,43773,1,SR,1,100,0.066667
1659629964.944297,683945,43907,1,SR,1,100,0.266667
1659629965.474176,684462,43991,1,SR,1,100,0.200000
1659629967.403061,686344,44275,1,SR,1,100,0.066667
1659629967.599844,686536,44310,1,SR,1,100,0.066667
1659629967.802776,686734,44379,1,SR,1,100,0.333333
1659629968.403375,687320,44463,1,SR,1,100,0.200000
1659629968.866635,687772,44531,1,SR,1,100,0.200000
1659629969.200756,688098,44589,1,SR,1,100,0.133333
1659629969.933568,688813,44691,1,SR,1,100,0.133333
1659629975.259011,694009,45510,1,SR,1,100,0.066667
1659629975.458868,694204,45546,1,SR,1,100,0.133333
1659629976.792279,695505,45748,1,SR,1,100,0.066667
1659629976.992137,695700,45816,1,SR,1,100,0.200000
1659629978.057020,696739,45967,1,SR,1,100,0.066667
1659629978.587924,697257,46049,1,SR,1,100,0.066667
1659629978.787782,697452,46086,1,SR,1,100,0.066667
1659629979.387356,698037,46201,1,SR,1,100,0.266667
1659629980.519883,699142,46409,1,SR,1,100,0.466667
1659629981.784625,700376,46593,1,SR,1,100,0.400000
1659629982.850533,701416,46712,1,SR,1,100,0.066667
1659629983.182605,701740,46813,1,SR,1,100,0.266667
1659629983.714534,702259,46896,1,SR,1,100,0.333333
1659629986.176372,704661,47283,1,SR,1,100,0.333333
1659629986.775946,705246,47336,1,SR,1,100,0.066667
1659629987.108017,705570,47420,1,SR,1,100,0.200000
1659629987.442138,705896,47437,1,SR,1,100,0.066667
1659629987.637897,706087,47472,1,SR,1,100,0.066667
1659629988.307164,706740,47589,1,SR,1,100,0.066667
1659629988.503947,706932,47625,1,SR,1,100,0.066667
1659629988.904688,707323,47710,1,SR,1,100,0.200000
1659629989.836333,708232,47827,1,SR,1,100,0.066667
1659629990.037215,708428,47879,1,SR,1,100,0.133333
1659629990.570170,708948,48035,1,SR,1,100,0.600000
1659629992.031694,710374,48202,1,SR,1,100,0.266667
1659629993.631582,711935,48436,1,SR,1,100,0.133333
1659629993.896009,712193,48486,1,SR,1,100,0.133333
1659629994.161461,712452,48520,1,SR,1,100,0.133333
1659629996.024751,714270,48825,1,SR,1,100,0.200000
1659629996.490061,714724,48878,1,SR,1,100,0.066667
1659629997.554944,715763,49059,1,SR,1,100,0.133333
1659629999.153807,717323,49326,1,SR,1,100,0.200000
1659629999.815900,717969,49426,1,SR,1,100,0.200000
1659630000.151046,718296,49479,1,SR,1,100,0.133333
1659630000.548712,718684,49564,1,SR,1,100,0.266667
1659630001.347118,719463,49653,1,SR,1,100,0.066667
1659630001.678165,719786,49737,1,SR,1,100,0.266667
1659630002.479646,720568,49871,1,SR,1,100,0.266667
1659630003.008501,721084,49924,1,SR,1,100,0.066667
1659630004.078509,722128,50122,1,SR,1,100,0.200000
1659630006.139606,724139,50443,1,SR,1,100,0.266667
1659630006.671536,724658,50512,1,SR,1,100,0.066667
1659630007.533487,725499,50644,1,SR,1,100,0.066667
1659630007.736419,725697,50679,1,SR,1,100,0.133333
1659630008.004946,725959,50780,1,SR,1,100,0.400000
1659630008.534826,726476,50832,1,SR,1,100,0.200000
1659630009.799567,727710,51015,1,SR,1,100,0.066667
1659630010.796806,728683,51166,1,SR,1,100,0.066667
1659630010.995639,728877,51233,1,SR,1,100,0.266667
1659630011.396380,729268,51274,1,SR,1,100,0.133333
1659630012.061548,729917,51376,1,SR,1,100,0.133333
