LocalTimestamp,EmotiBitTimestamp,PacketNumber,DataLength,TypeTag,ProtocolVersion,DataReliability,AK
1659629633.604623,360659.000,56551,2,AK,1,100,55750
1659629633.604623,360659.000,56551,2,AK,1,100,RD
1659629633.635371,360689.000,56554,2,AK,1,100,56552
1659629633.666118,360719.000,56554,2,AK,1,100,RD
1659629636.264782,363254.500,57379,2,AK,1,100,56552
1659629638.863446,365790.000,57379,2,AK,1,100,RD
1659629638.877795,365804.000,57382,2,AK,1,100,57380
1659629638.892144,365818.000,57382,2,AK,1,100,RD
1659629641.494908,368357.500,58203,2,AK,1,100,57380
1659629644.097672,370897.000,58203,2,AK,1,100,RD
1659629644.112020,370911.000,58206,2,AK,1,100,58204
1659629644.126369,370925.000,58206,2,AK,1,100,RD
1659629646.738869,373474.000,59034,2,AK,1,100,58204
1659629649.351370,376023.000,59034,2,AK,1,100,RD
1659629649.383655,376054.500,59037,2,AK,1,100,59035
1659629649.415939,376086.000,59037,2,AK,1,100,RD
1659629651.996155,378603.500,59878,2,AK,1,100,59035
1659629654.576371,381121.000,59878,2,AK,1,100,RD
1659629657.221668,383702.000,60709,2,AK,1,100,59879
1659629659.866966,386283.000,60709,2,AK,1,100,RD
1659629659.873628,386289.500,60711,2,AK,1,100,59879
1659629659.880290,386296.000,60711,2,AK,1,100,RD
1659629659.925899,386340.500,60714,2,AK,1,100,60712
1659629659.971507,386385.000,60714,2,AK,1,100,RD
1659629662.541474,388892.500,61528,2,AK,1,100,60712
1659629665.111440,391400.000,61528,2,AK,1,100,RD
1659629665.150387,391438.000,61531,2,AK,1,100,61529
1659629665.189334,391476.000,61531,2,AK,1,100,RD
1659629667.767500,393991.500,62342,2,AK,1,100,61529
1659629670.345666,396507.000,62342,2,AK,1,100,RD
1659629670.359502,396520.500,62345,2,AK,1,100,62343
1659629670.373338,396534.000,62345,2,AK,1,100,RD
1659629672.985326,399082.500,63158,2,AK,1,100,62343
1659629675.597314,401631.000,63158,2,AK,1,100,RD
1659629675.625499,401658.500,63161,2,AK,1,100,63159
1659629675.653684,401686.000,63161,2,AK,1,100,RD
1659629678.242100,404211.500,63998,2,AK,1,100,63159
1659629680.830515,406737.000,63998,2,AK,1,100,RD
1659629680.844863,406751.000,64001,2,AK,1,100,63999
1659629680.859212,406765.000,64001,2,AK,1,100,RD
1659629683.467613,409310.000,64826,2,AK,1,100,63999
1659629686.076014,411855.000,64826,2,AK,1,100,RD
1659629686.129309,411907.000,64829,2,AK,1,100,64827
1659629686.182605,411959.000,64829,2,AK,1,100,RD
1659629688.741810,414456.000,116,2,AK,1,100,64827
1659629691.301015,416953.000,116,2,AK,1,100,RD
1659629691.321001,416972.500,119,2,AK,1,100,117
1659629691.340986,416992.000,119,2,AK,1,100,RD
1659629693.943750,419531.500,964,2,AK,1,100,117
1659629696.546514,422071.000,964,2,AK,1,100,RD
1659629696.587510,422111.000,967,2,AK,1,100,965
1659629696.628507,422151.000,967,2,AK,1,100,RD
1659629699.227171,424686.500,1803,2,AK,1,100,965
1659629701.825835,427222.000,1803,2,AK,1,100,RD
1659629704.442948,429775.500,2634,2,AK,1,100,1804
1659629707.060060,432329.000,2634,2,AK,1,100,RD
1659629709.688959,434894.000,3474,2,AK,1,100,2635
1659629712.317858,437459.000,3474,2,AK,1,100,RD
1659629712.332207,437473.000,3477,2,AK,1,100,3475
1659629712.346556,437487.000,3477,2,AK,1,100,RD
1659629714.954957,440032.000,4328,2,AK,1,100,3475
1659629717.563358,442577.000,4328,2,AK,1,100,RD
1659629717.596155,442609.000,4331,2,AK,1,100,4329
1659629717.628952,442641.000,4331,2,AK,1,100,RD
1659629720.213267,445162.500,5177,2,AK,1,100,4329
1659629722.797583,447684.000,5177,2,AK,1,100,RD
1659629722.821668,447707.500,5180,2,AK,1,100,5178
1659629722.845754,447731.000,5180,2,AK,1,100,RD
1659629725.439293,450261.500,6026,2,AK,1,100,5178
1659629728.032833,452792.000,6026,2,AK,1,100,RD
1659629728.050769,452809.500,6029,2,AK,1,100,6027
1659629728.068705,452827.000,6029,2,AK,1,100,RD
1659629730.665319,455360.500,6866,2,AK,1,100,6027
1659629733.261934,457894.000,6866,2,AK,1,100,RD
1659629733.276282,457908.000,6869,2,AK,1,100,6867
1659629733.290631,457922.000,6869,2,AK,1,100,RD
1659629735.893907,460462.000,7707,2,AK,1,100,6867
1659629738.497184,463002.000,7707,2,AK,1,100,RD
1659629738.511532,463016.000,7710,2,AK,1,100,7708
1659629738.525881,463030.000,7710,2,AK,1,100,RD
1659629741.129157,465570.000,8549,2,AK,1,100,7708
1659629743.732434,468110.000,8549,2,AK,1,100,RD
1659629743.781629,468158.000,8552,2,AK,1,100,8550
1659629743.830825,468206.000,8552,2,AK,1,100,RD
1659629746.402842,470715.500,9364,2,AK,1,100,8550
1659629748.974858,473225.000,9364,2,AK,1,100,RD
1659629749.015855,473265.000,9367,2,AK,1,100,9365
1659629749.056851,473305.000,9367,2,AK,1,100,RD
1659629751.645266,475830.500,10209,2,AK,1,100,9365
1659629754.233681,478356.000,10209,2,AK,1,100,RD
1659629756.854893,480913.500,11033,2,AK,1,100,10210
1659629759.476105,483471.000,11033,2,AK,1,100,RD
1659629759.484305,483479.000,11035,2,AK,1,100,10210
1659629759.492504,483487.000,11035,2,AK,1,100,RD
1659629759.542725,483536.000,11038,2,AK,1,100,11036
1659629759.592946,483585.000,11038,2,AK,1,100,RD
1659629762.147538,486077.500,11867,2,AK,1,100,11036
1659629764.702132,488570.000,11867,2,AK,1,100,RD
1659629764.716480,488584.000,11870,2,AK,1,100,11868
1659629764.730829,488598.000,11870,2,AK,1,100,RD
1659629767.331030,491135.000,12716,2,AK,1,100,11868
1659629769.931232,493672.000,12716,2,AK,1,100,RD
1659629769.945581,493686.000,12719,2,AK,1,100,12717
1659629769.959929,493700.000,12719,2,AK,1,100,RD
1659629772.563206,496240.000,13566,2,AK,1,100,12717
1659629775.166482,498780.000,13566,2,AK,1,100,RD
1659629775.219265,498831.500,13569,2,AK,1,100,13567
1659629775.272048,498883.000,13569,2,AK,1,100,RD
1659629777.845602,501394.000,14402,2,AK,1,100,13567
1659629780.419156,503905.000,14402,2,AK,1,100,RD
1659629780.435554,503921.000,14405,2,AK,1,100,14403
1659629780.451953,503937.000,14405,2,AK,1,100,RD
1659629783.057791,506479.500,15255,2,AK,1,100,14403
1659629785.663630,509022.000,15255,2,AK,1,100,RD
1659629785.691815,509049.500,15258,2,AK,1,100,15256
1659629785.720000,509077.000,15258,2,AK,1,100,RD
1659629788.306365,511600.500,16098,2,AK,1,100,15256
1659629790.892730,514124.000,16098,2,AK,1,100,RD
1659629790.921428,514152.000,16101,2,AK,1,100,16099
1659629790.950125,514180.000,16101,2,AK,1,100,RD
1659629793.542640,516709.500,16948,2,AK,1,100,16099
1659629796.135155,519239.000,16948,2,AK,1,100,RD
1659629796.149504,519253.000,16951,2,AK,1,100,16949
1659629796.163852,519267.000,16951,2,AK,1,100,RD
1659629798.763029,521803.000,17796,2,AK,1,100,16949
1659629801.362206,524339.000,17796,2,AK,1,100,RD
1659629801.376554,524353.000,17799,2,AK,1,100,17797
1659629801.390903,524367.000,17799,2,AK,1,100,RD
1659629803.998792,526911.500,18643,2,AK,1,100,17797
1659629806.606680,529456.000,18643,2,AK,1,100,RD
1659629806.662025,529510.000,18646,2,AK,1,100,18644
1659629806.717371,529564.000,18646,2,AK,1,100,RD
1659629809.275038,532059.500,19470,2,AK,1,100,18644
1659629811.832706,534555.000,19470,2,AK,1,100,RD
1659629811.882926,534604.000,19473,2,AK,1,100,19471
1659629811.933147,534653.000,19473,2,AK,1,100,RD
1659629814.500039,537157.500,20306,2,AK,1,100,19471
1659629817.066931,539662.000,20306,2,AK,1,100,RD
1659629817.112540,539706.500,20309,2,AK,1,100,20307
1659629817.158148,539751.000,20309,2,AK,1,100,RD
1659629819.733752,542264.000,21132,2,AK,1,100,20307
1659629822.309355,544777.000,21132,2,AK,1,100,RD
1659629822.346765,544813.500,21135,2,AK,1,100,21133
1659629822.384174,544850.000,21135,2,AK,1,100,RD
1659629825.000262,547402.500,21964,2,AK,1,100,21133
1659629827.616349,549955.000,21964,2,AK,1,100,RD
1659629827.630698,549969.000,21967,2,AK,1,100,21965
1659629827.645047,549983.000,21967,2,AK,1,100,RD
1659629830.270871,552545.000,22764,2,AK,1,100,21965
1659629832.896696,555107.000,22764,2,AK,1,100,RD
1659629832.915144,555125.000,22767,2,AK,1,100,22765
1659629832.933592,555143.000,22767,2,AK,1,100,RD
1659629835.530719,557677.000,23612,2,AK,1,100,22765
1659629838.127846,560211.000,23612,2,AK,1,100,RD
1659629838.148344,560231.000,23615,2,AK,1,100,23613
1659629838.168843,560251.000,23615,2,AK,1,100,RD
1659629840.763407,562782.500,24461,2,AK,1,100,23613
1659629843.357971,565314.000,24461,2,AK,1,100,RD
1659629843.373858,565329.500,24464,2,AK,1,100,24462
1659629843.389744,565345.000,24464,2,AK,1,100,RD
1659629845.990970,567883.000,25308,2,AK,1,100,24462
1659629848.592197,570421.000,25308,2,AK,1,100,RD
1659629851.245694,573010.000,26139,2,AK,1,100,25309
1659629853.899191,575599.000,26139,2,AK,1,100,RD
1659629853.913539,575613.000,26142,2,AK,1,100,26140
1659629853.927888,575627.000,26142,2,AK,1,100,RD
1659629856.543463,578179.000,26985,2,AK,1,100,26140
1659629859.159039,580731.000,26985,2,AK,1,100,RD
1659629859.174412,580746.000,26988,2,AK,1,100,26986
1659629859.189786,580761.000,26988,2,AK,1,100,RD
1659629861.810486,583318.000,27836,2,AK,1,100,26986
1659629864.431185,585875.000,27836,2,AK,1,100,RD
1659629864.448097,585891.500,27839,2,AK,1,100,27837
1659629864.465008,585908.000,27839,2,AK,1,100,RD
1659629867.082120,588461.500,28615,2,AK,1,100,27837
1659629869.699233,591015.000,28615,2,AK,1,100,RD
1659629869.714094,591029.500,28618,2,AK,1,100,28616
1659629869.728955,591044.000,28618,2,AK,1,100,RD
1659629872.336331,593588.000,29472,2,AK,1,100,28616
1659629874.943707,596132.000,29472,2,AK,1,100,RD
1659629874.979066,596166.500,29475,2,AK,1,100,29473
1659629875.014426,596201.000,29475,2,AK,1,100,RD
1659629877.612577,598736.000,30322,2,AK,1,100,29473
1659629880.210729,601271.000,30322,2,AK,1,100,RD
1659629880.224566,601284.500,30325,2,AK,1,100,30323
1659629880.238402,601298.000,30325,2,AK,1,100,RD
1659629882.839116,603835.500,31169,2,AK,1,100,30323
1659629885.439830,606373.000,31169,2,AK,1,100,RD
1659629885.454179,606387.000,31172,2,AK,1,100,31170
1659629885.468527,606401.000,31172,2,AK,1,100,RD
1659629888.093327,608962.000,32016,2,AK,1,100,31170
1659629890.718126,611523.000,32016,2,AK,1,100,RD
1659629890.760148,611564.000,32019,2,AK,1,100,32017
1659629890.802169,611605.000,32019,2,AK,1,100,RD
1659629893.388534,614128.500,32862,2,AK,1,100,32017
1659629895.974900,616652.000,32862,2,AK,1,100,RD
1659629895.991298,616668.000,32865,2,AK,1,100,32863
1659629896.007697,616684.000,32865,2,AK,1,100,RD
1659629898.605848,619219.000,33680,2,AK,1,100,32863
1659629901.204000,621754.000,33680,2,AK,1,100,RD
1659629903.818550,624305.000,34515,2,AK,1,100,33681
1659629906.433101,626856.000,34515,2,AK,1,100,RD
1659629906.439763,626862.500,34517,2,AK,1,100,33681
1659629906.446424,626869.000,34517,2,AK,1,100,RD
1659629906.460773,626883.000,34520,2,AK,1,100,34518
1659629906.475122,626897.000,34520,2,AK,1,100,RD
1659629909.078911,629437.500,35353,2,AK,1,100,34518
