LocalTimestamp,EmotiBitTimestamp,PacketNumber,DataLength,TypeTag,ProtocolVersion,DataReliability,BI
1659630828.961441,1526961,50514,1,BI,1,100,1000
1659630830.008901,1527983,50681,1,BI,1,100,1040
1659630831.023564,1528973,50839,1,BI,1,100,1000
1659630832.105871,1530029,51025,1,BI,1,100,1080
1659630833.153331,1531051,51194,1,BI,1,100,1040
1659630834.165944,1532039,51347,1,BI,1,100,1000
1659630835.164208,1533013,51516,1,BI,1,100,1000
1659630836.173746,1533998,51694,1,BI,1,100,1000
1659630837.220181,1535019,51846,1,BI,1,100,1040
1659630840.405607,1538127,52331,1,BI,1,100,3160
1659630841.416171,1539113,52503,1,BI,1,100,1000
1659630842.388812,1540062,52637,1,BI,1,100,960
1659630844.639518,1542258,52990,1,BI,1,100,2240
1659630845.730025,1543322,53158,1,BI,1,100,1080
1659630846.780560,1544347,53316,1,BI,1,100,1040
1659630847.826995,1545368,53483,1,BI,1,100,1040
1659630848.836533,1546353,53648,1,BI,1,100,1000
1659630849.948562,1547438,53833,1,BI,1,100,1120
1659630850.971424,1548436,53984,1,BI,1,100,1000
1659630852.053731,1549492,54161,1,BI,1,100,1080
1659630853.137063,1550549,54328,1,BI,1,100,1080
1659630854.232694,1551618,54495,1,BI,1,100,1080
1659630855.275029,1552635,54634,1,BI,1,100,1040
1659630856.279443,1553615,54772,1,BI,1,100,1000
1659630858.491203,1555773,55111,1,BI,1,100,2200
1659630859.496642,1556754,55278,1,BI,1,100,1000
1659630860.504130,1557737,55428,1,BI,1,100,1000
1659630861.593611,1558800,55614,1,BI,1,100,1080
1659630862.644146,1559825,55771,1,BI,1,100,1040
1659630863.651635,1560808,55926,1,BI,1,100,1000
1659630864.584305,1561718,56079,1,BI,1,100,920
1659630866.481416,1563569,56378,1,BI,1,100,1880
1659630867.412036,1564477,56532,1,BI,1,100,920
1659630868.326258,1565369,56672,1,BI,1,100,920
1659630869.289675,1566309,56820,1,BI,1,100,960
1659630870.381206,1567374,57007,1,BI,1,100,1080
1659630871.468638,1568435,57173,1,BI,1,100,1080
1659630872.591941,1569531,57358,1,BI,1,100,1120
1659630873.599430,1570514,57516,1,BI,1,100,1000
1659630874.607943,1571498,57684,1,BI,1,100,1000
1659630875.655403,1572520,57853,1,BI,1,100,1040
1659630876.746934,1573585,58020,1,BI,1,100,1080
1659630877.836416,1574648,58203,1,BI,1,100,1080
1659630878.979192,1575763,58378,1,BI,1,100,1120
1659630884.125275,1580784,59194,1,BI,1,100,5120
1659630885.131739,1581766,59361,1,BI,1,100,1000
1659630886.169974,1582779,59532,1,BI,1,100,1040
1659630887.218459,1583802,59700,1,BI,1,100,1040
1659630888.306916,1584864,59868,1,BI,1,100,1080
1659630889.356426,1585888,60044,1,BI,1,100,1040
1659630890.402861,1586909,60211,1,BI,1,100,1040
1659630891.461595,1587942,60378,1,BI,1,100,1040
1659630893.518593,1589949,60711,1,BI,1,100,2040
1659630894.482010,1590889,60855,1,BI,1,100,960
1659630895.530495,1591912,61024,1,BI,1,100,1040
1659630896.578980,1592935,61191,1,BI,1,100,1040
1659630897.546497,1593879,61359,1,BI,1,100,960
1659630898.594981,1594902,61530,1,BI,1,100,1040
1659630899.672164,1595953,61683,1,BI,1,100,1080
1659630900.679652,1596936,61852,1,BI,1,100,1000
1659630901.812180,1598041,62036,1,BI,1,100,1120
1659630902.933434,1599135,62220,1,BI,1,100,1120
1659630903.988068,1600164,62387,1,BI,1,100,1040
1659630904.990432,1601142,62547,1,BI,1,100,1000
1659630906.077863,1602203,62712,1,BI,1,100,1080
1659630907.125323,1603225,62879,1,BI,1,100,1040
1659630909.180272,1605230,63211,1,BI,1,100,2040
1659630911.194224,1607195,63531,1,BI,1,100,2000
1659630912.320602,1608294,63719,1,BI,1,100,1120
1659630914.298682,1610224,64034,1,BI,1,100,1960
1659630917.601973,1613447,64538,1,BI,1,100,3280
1659630918.533618,1614356,64690,1,BI,1,100,920
1659630920.425605,1616202,64983,1,BI,1,100,1880
1659630926.067745,1621707,355,1,BI,1,100,5600
1659630928.112445,1623702,685,1,BI,1,100,2040
1659630929.087136,1624653,836,1,BI,1,100,960
1659630930.135621,1625676,1003,1,BI,1,100,1040
1659630931.102113,1626619,1160,1,BI,1,100,960
1659630932.108576,1627601,1327,1,BI,1,100,1000
1659630933.081218,1628550,1482,1,BI,1,100,960
1659630934.127653,1629571,1649,1,BI,1,100,1040
1659630935.177162,1630595,1833,1,BI,1,100,1040
1659630936.133405,1631528,1970,1,BI,1,100,960
1659630937.222887,1632591,2143,1,BI,1,100,1080
1659630938.270347,1633613,2310,1,BI,1,100,1040
1659630939.159970,1634481,2462,1,BI,1,100,880
1659630940.092640,1635391,2613,1,BI,1,100,920
1659630941.047858,1636323,2765,1,BI,1,100,960
1659630942.064571,1637315,2923,1,BI,1,100,1000
1659630943.115105,1638340,3105,1,BI,1,100,1040
1659630944.070323,1639272,3255,1,BI,1,100,960
1659630945.033741,1640212,3405,1,BI,1,100,960
1659630946.007407,1641162,3556,1,BI,1,100,960
1659630947.099963,1642228,3744,1,BI,1,100,1080
1659630948.105402,1643209,3916,1,BI,1,100,1000
1659630949.154911,1644233,4084,1,BI,1,100,1040
1659630950.169574,1645223,4233,1,BI,1,100,1000
1659630951.199610,1646228,4402,1,BI,1,100,1040
1659630952.207099,1647211,4574,1,BI,1,100,1000
1659630953.180765,1648161,4730,1,BI,1,100,960
1659630954.145207,1649102,4879,1,BI,1,100,960
1659630955.192667,1650124,5050,1,BI,1,100,1040
1659630956.286248,1651191,5233,1,BI,1,100,1080
1659630958.424215,1653277,5585,1,BI,1,100,2120
1659630959.419404,1654248,5737,1,BI,1,100,1000
1659630960.399220,1655204,5890,1,BI,1,100,960
1659630961.433356,1656213,6076,1,BI,1,100,1040
1659630962.522837,1657276,6248,1,BI,1,100,1080
1659630963.570297,1658298,6421,1,BI,1,100,1040
1659630964.575736,1659279,6572,1,BI,1,100,1000
1659630965.590399,1660269,6739,1,BI,1,100,1000
1659630966.637859,1661291,6906,1,BI,1,100,1040
1659630967.645347,1662274,7078,1,BI,1,100,1000
1659630968.652836,1663257,7245,1,BI,1,100,1000
1659630970.666787,1665222,7560,1,BI,1,100,2000
1659630971.633279,1666165,7713,1,BI,1,100,960
1659630972.679714,1667186,7884,1,BI,1,100,1040
1659630973.686178,1668168,8056,1,BI,1,100,1000
1659630974.734663,1669191,8222,1,BI,1,100,1040
1659630975.782123,1670213,8393,1,BI,1,100,1040
1659630976.789611,1671196,8560,1,BI,1,100,1000
1659630977.804274,1672186,8711,1,BI,1,100,1000
1659630978.884531,1673240,8883,1,BI,1,100,1080
1659630979.892020,1674223,9052,1,BI,1,100,1000
1659630980.864661,1675172,9209,1,BI,1,100,960
1659630982.911410,1677169,9541,1,BI,1,100,2040
1659630983.970144,1678202,9713,1,BI,1,100,1040
1659630984.976608,1679184,9884,1,BI,1,100,1000
1659630986.904467,1681065,10185,1,BI,1,100,1920
1659630987.955002,1682090,10350,1,BI,1,100,1040
1659630988.995287,1683105,10506,1,BI,1,100,1040
1659630990.001751,1684087,10677,1,BI,1,100,1000
1659630991.213197,1685269,10862,1,BI,1,100,1200
1659630992.296529,1686326,11046,1,BI,1,100,1080
1659630993.345013,1687349,11212,1,BI,1,100,1040
1659630994.431420,1688409,11386,1,BI,1,100,1080
1659630995.564973,1689515,11571,1,BI,1,100,1120
1659630996.695451,1690618,11755,1,BI,1,100,1120
1659630997.704989,1691603,11923,1,BI,1,100,1000
1659630998.720676,1692594,12072,1,BI,1,100,1000
1659630999.793759,1693641,12248,1,BI,1,100,1080
1659631000.844294,1694666,12415,1,BI,1,100,1040
1659631001.891754,1695688,12580,1,BI,1,100,1040
1659631002.821349,1696595,12730,1,BI,1,100,920
1659631003.951827,1697698,12916,1,BI,1,100,1120
1659631005.001337,1698722,13088,1,BI,1,100,1040
1659631006.047772,1699743,13259,1,BI,1,100,1040
1659631007.053210,1700724,13427,1,BI,1,100,1000
1659631008.104770,1701750,13593,1,BI,1,100,1040
1659631009.191177,1702810,13762,1,BI,1,100,1080
1659631010.196615,1703791,13919,1,BI,1,100,1000
1659631011.247150,1704816,14086,1,BI,1,100,1040
1659631012.327407,1705870,14270,1,BI,1,100,1080
1659631013.376917,1706894,14438,1,BI,1,100,1040
1659631014.465373,1707956,14607,1,BI,1,100,1080
1659631015.475936,1708942,14779,1,BI,1,100,1000
1659631016.515197,1709956,14944,1,BI,1,100,1040
1659631017.602629,1711017,15111,1,BI,1,100,1080
1659631018.611142,1712001,15278,1,BI,1,100,1000
1659631019.616580,1712982,15428,1,BI,1,100,1000
1659631020.665066,1714005,15586,1,BI,1,100,1040
1659631021.756597,1715070,15773,1,BI,1,100,1080
1659631022.768185,1716057,15938,1,BI,1,100,1000
1659631023.774648,1717039,16090,1,BI,1,100,1000
1659631024.865155,1718103,16274,1,BI,1,100,1080
1659631025.946437,1719158,16446,1,BI,1,100,1080
1659631026.993896,1720180,16615,1,BI,1,100,1040
1659631028.050581,1721211,16784,1,BI,1,100,1040
1659631029.058069,1722194,16953,1,BI,1,100,1000
1659631030.105529,1723216,17118,1,BI,1,100,1040
1659631031.137615,1724223,17290,1,BI,1,100,1040
1659631033.117745,1726155,17605,1,BI,1,100,1960
1659631034.207227,1727218,17774,1,BI,1,100,1080
1659631035.257761,1728243,17941,1,BI,1,100,1040
1659631036.255001,1729216,18113,1,BI,1,100,1000
1659631037.304510,1730240,18285,1,BI,1,100,1040
1659631038.391942,1731301,18452,1,BI,1,100,1080
1659631039.400455,1732285,18617,1,BI,1,100,1000
1659631040.413068,1733273,18770,1,BI,1,100,1000
1659631041.496400,1734330,18954,1,BI,1,100,1080
1659631042.551034,1735359,19121,1,BI,1,100,1040
1659631043.558523,1736342,19290,1,BI,1,100,1000
1659631044.514766,1737275,19441,1,BI,1,100,960
1659631046.506170,1739218,19761,1,BI,1,100,1960
1659631047.538256,1740225,19930,1,BI,1,100,1040
1659631048.551894,1741214,20081,1,BI,1,100,1000
1659631049.682372,1742317,20267,1,BI,1,100,1120
1659631050.763654,1743372,20436,1,BI,1,100,1080
1659631051.772167,1744356,20608,1,BI,1,100,1000
1659631052.817577,1745376,20775,1,BI,1,100,1040
1659631053.866062,1746399,20944,1,BI,1,100,1040
1659631054.955544,1747462,21111,1,BI,1,100,1080
1659631056.078847,1748558,21297,1,BI,1,100,1120
1659631057.125282,1749579,21469,1,BI,1,100,1040
1659631058.185041,1750613,21638,1,BI,1,100,1040
1659631059.262223,1751664,21803,1,BI,1,100,1080
1659631060.310708,1752687,21970,1,BI,1,100,1040
1659631061.394040,1753744,22156,1,BI,1,100,1080
1659631062.441500,1754766,22330,1,BI,1,100,1040
1659631063.457188,1755757,22481,1,BI,1,100,1000
1659631064.544619,1756818,22662,1,BI,1,100,1080
1659631065.596179,1757844,22829,1,BI,1,100,1040
