LocalTimestamp,EmotiBitTimestamp,PacketNumber,DataLength,TypeTag,ProtocolVersion,DataReliability,RD
1659629756.863605,480922.000,11036,2,RD,1,100,TL
1659629759.493529,483488.000,11036,2,RD,1,100,TU
1659629762.097830,486029.000,11868,2,RD,1,100,TL
1659629764.702132,488570.000,11868,2,RD,1,100,TU
1659629767.317194,491121.500,12717,2,RD,1,100,TL
1659629769.932257,493673.000,12717,2,RD,1,100,TU
1659629772.549370,496226.500,13567,2,RD,1,100,TL
1659629775.166482,498780.000,13567,2,RD,1,100,TU
1659629777.793844,501343.500,14403,2,RD,1,100,TL
1659629780.421206,503907.000,14403,2,RD,1,100,TU
1659629783.042930,506465.000,15256,2,RD,1,100,TL
1659629785.664655,509023.000,15256,2,RD,1,100,TU
1659629788.278693,511573.500,16099,2,RD,1,100,TL
1659629790.892730,514124.000,16099,2,RD,1,100,TU
1659629793.513943,516681.500,16949,2,RD,1,100,TL
1659629796.135155,519239.000,16949,2,RD,1,100,TU
1659629798.748680,521789.000,17797,2,RD,1,100,TL
1659629801.362206,524339.000,17797,2,RD,1,100,TU
1659629803.984443,526897.500,18644,2,RD,1,100,TL
1659629806.606680,529456.000,18644,2,RD,1,100,TU
1659629809.220205,532006.000,19471,2,RD,1,100,TL
1659629811.833731,534556.000,19471,2,RD,1,100,TU
1659629814.450843,537109.500,20307,2,RD,1,100,TL
1659629817.067956,539663.000,20307,2,RD,1,100,TU
1659629819.689168,542220.500,21133,2,RD,1,100,TL
1659629822.310380,544778.000,21133,2,RD,1,100,TU
1659629824.963365,547366.500,21965,2,RD,1,100,TL
1659629827.616349,549955.000,21965,2,RD,1,100,TU
1659629830.257035,552531.500,22765,2,RD,1,100,TL
1659629832.897721,555108.000,22765,2,RD,1,100,TU
1659629835.512783,557659.500,23613,2,RD,1,100,TL
1659629838.127846,560211.000,23613,2,RD,1,100,TU
1659629840.743421,562763.000,24462,2,RD,1,100,TL
1659629843.358996,565315.000,24462,2,RD,1,100,TU
1659629845.975596,567868.000,25309,2,RD,1,100,TL
1659629848.592197,570421.000,25309,2,RD,1,100,TU
1659629851.246206,573010.500,26140,2,RD,1,100,TL
1659629853.900215,575600.000,26140,2,RD,1,100,TU
1659629856.529627,578165.500,26986,2,RD,1,100,TL
1659629859.159039,580731.000,26986,2,RD,1,100,TU
1659629861.795112,583303.000,27837,2,RD,1,100,TL
1659629864.431185,585875.000,27837,2,RD,1,100,TU
1659629867.065722,588445.500,28616,2,RD,1,100,TL
1659629869.700258,591016.000,28616,2,RD,1,100,TU
1659629872.321982,593574.000,29473,2,RD,1,100,TL
1659629874.943707,596132.000,29473,2,RD,1,100,TU
1659629877.577218,598701.500,30323,2,RD,1,100,TL
1659629880.210729,601271.000,30323,2,RD,1,100,TU
1659629882.825279,603822.000,31170,2,RD,1,100,TL
1659629885.439830,606373.000,31170,2,RD,1,100,TU
1659629888.078978,608948.000,32017,2,RD,1,100,TL
1659629890.718126,611523.000,32017,2,RD,1,100,TU
1659629893.346513,614087.500,32863,2,RD,1,100,TL
1659629895.974900,616652.000,32863,2,RD,1,100,TU
1659629898.589962,619203.500,33681,2,RD,1,100,TL
1659629901.205025,621755.000,33681,2,RD,1,100,TU
1659629903.825725,624312.000,34518,2,RD,1,100,TL
1659629906.446424,626869.000,34518,2,RD,1,100,TU
1659629909.064562,629423.500,35354,2,RD,1,100,TL
1659629911.682699,631978.000,35354,2,RD,1,100,TU
1659629914.296737,634528.500,36190,2,RD,1,100,TL
1659629916.910775,637079.000,36190,2,RD,1,100,TU
1659629919.561710,639665.500,37046,2,RD,1,100,TL
1659629922.212645,642252.000,37046,2,RD,1,100,TU
1659629924.849743,644825.000,37887,2,RD,1,100,TL
1659629927.486841,647398.000,37887,2,RD,1,100,TU
1659629930.104979,649952.500,38722,2,RD,1,100,TL
1659629932.723116,652507.000,38722,2,RD,1,100,TU
1659629935.343816,655064.000,39558,2,RD,1,100,TL
1659629937.964516,657621.000,39558,2,RD,1,100,TU
1659629940.581628,660174.500,40400,2,RD,1,100,TL
1659629943.198741,662728.000,40400,2,RD,1,100,TU
1659629945.848138,665313.000,41245,2,RD,1,100,TL
1659629948.497535,667898.000,41245,2,RD,1,100,TU
1659629951.109524,670446.500,42080,2,RD,1,100,TL
1659629953.721512,672995.000,42080,2,RD,1,100,TU
1659629956.345286,675555.000,42913,2,RD,1,100,TL
1659629958.969061,678115.000,42913,2,RD,1,100,TU
1659629961.605134,680687.000,43750,2,RD,1,100,TL
1659629964.241207,683259.000,43750,2,RD,1,100,TU
1659629966.858320,685812.500,44582,2,RD,1,100,TL
1659629969.475433,688366.000,44582,2,RD,1,100,TU
1659629972.094083,690921.000,45405,2,RD,1,100,TL
1659629974.712733,693476.000,45405,2,RD,1,100,TU
1659629977.329333,696029.000,46239,2,RD,1,100,TL
1659629979.945933,698582.000,46239,2,RD,1,100,TU
1659629982.597380,701169.000,47080,2,RD,1,100,TL
1659629985.248827,703756.000,47080,2,RD,1,100,TU
1659629987.866452,706310.000,47913,2,RD,1,100,TL
1659629990.484077,708864.000,47913,2,RD,1,100,TU
1659629993.101702,711418.000,48737,2,RD,1,100,TL
1659629995.719327,713972.000,48737,2,RD,1,100,TU
1659629998.364625,716553.000,49582,2,RD,1,100,TL
1659630001.009923,719134.000,49582,2,RD,1,100,TU
1659630003.640871,721701.000,50421,2,RD,1,100,TL
1659630006.271820,724268.000,50421,2,RD,1,100,TU
1659630008.901232,726833.500,51269,2,RD,1,100,TL
1659630011.530643,729399.000,51269,2,RD,1,100,TU
1659630014.166204,731970.500,52114,2,RD,1,100,TL
1659630016.801765,734542.000,52114,2,RD,1,100,TU
1659630019.414778,737091.500,52943,2,RD,1,100,TL
1659630022.027791,739641.000,52943,2,RD,1,100,TU
1659630024.644904,742194.500,53777,2,RD,1,100,TL
1659630027.262016,744748.000,53777,2,RD,1,100,TU
1659630029.908851,747330.500,54624,2,RD,1,100,TL
1659630032.555686,749913.000,54624,2,RD,1,100,TU
1659630035.196372,752489.500,55468,2,RD,1,100,TL
1659630037.837057,755066.000,55468,2,RD,1,100,TU
1659630040.471081,757636.000,56315,2,RD,1,100,TL
1659630043.105105,760206.000,56315,2,RD,1,100,TU
1659630045.735029,762772.000,57161,2,RD,1,100,TL
1659630048.364953,765338.000,57161,2,RD,1,100,TU
1659630051.002563,767911.500,58002,2,RD,1,100,TL
1659630053.640174,770485.000,58002,2,RD,1,100,TU
1659630056.275223,773056.000,58850,2,RD,1,100,TL
1659630058.910271,775627.000,58850,2,RD,1,100,TU
1659630061.552494,778205.000,59695,2,RD,1,100,TL
1659630064.194717,780783.000,59695,2,RD,1,100,TU
1659630066.811830,783336.500,60508,2,RD,1,100,TL
1659630069.428942,785890.000,60508,2,RD,1,100,TU
1659630072.047080,788444.500,61348,2,RD,1,100,TL
1659630074.665217,790999.000,61348,2,RD,1,100,TU
1659630077.303853,793573.500,62204,2,RD,1,100,TL
1659630079.942489,796148.000,62204,2,RD,1,100,TU
1659630082.578562,798720.000,63059,2,RD,1,100,TL
1659630085.214636,801292.000,63059,2,RD,1,100,TU
1659630087.830211,803844.000,63892,2,RD,1,100,TL
1659630090.445786,806396.000,63892,2,RD,1,100,TU
1659630093.098258,808984.000,64740,2,RD,1,100,TL
1659630095.750730,811572.000,64740,2,RD,1,100,TU
1659630098.378604,814136.000,39,2,RD,1,100,TL
1659630101.006479,816700.000,39,2,RD,1,100,TU
1659630103.653826,819283.000,891,2,RD,1,100,TL
1659630106.301173,821866.000,891,2,RD,1,100,TU
1659630108.918286,824419.500,1747,2,RD,1,100,TL
1659630111.535398,826973.000,1747,2,RD,1,100,TU
1659630114.149436,829523.500,2595,2,RD,1,100,TL
1659630116.763474,832074.000,2595,2,RD,1,100,TU
1659630119.379562,834626.500,3442,2,RD,1,100,TL
1659630121.995650,837179.000,3442,2,RD,1,100,TU
1659630124.627623,839747.000,4288,2,RD,1,100,TL
1659630127.259597,842315.000,4288,2,RD,1,100,TU
1659630129.881322,844873.000,5125,2,RD,1,100,TL
1659630132.503047,847431.000,5125,2,RD,1,100,TU
1659630135.146294,850010.000,5971,2,RD,1,100,TL
1659630137.789542,852589.000,5971,2,RD,1,100,TU
1659630140.406655,855142.500,6812,2,RD,1,100,TL
1659630143.023767,857696.000,6812,2,RD,1,100,TU
1659630145.687513,860295.000,7653,2,RD,1,100,TL
1659630148.351259,862894.000,7653,2,RD,1,100,TU
1659630150.969397,865448.500,8501,2,RD,1,100,TL
1659630153.587534,868003.000,8501,2,RD,1,100,TU
1659630156.210797,870562.500,9337,2,RD,1,100,TL
1659630158.834059,873122.000,9337,2,RD,1,100,TU
1659630161.448609,875673.000,10178,2,RD,1,100,TL
1659630164.063159,878224.000,10178,2,RD,1,100,TU
1659630166.680272,880777.500,11018,2,RD,1,100,TL
1659630169.297384,883331.000,11018,2,RD,1,100,TU
1659630171.926796,885896.500,11847,2,RD,1,100,TL
1659630174.556207,888462.000,11847,2,RD,1,100,TU
1659630177.169733,891012.000,12689,2,RD,1,100,TL
1659630179.783258,893562.000,12689,2,RD,1,100,TU
1659630182.406008,896121.000,13536,2,RD,1,100,TL
1659630185.028757,898680.000,13536,2,RD,1,100,TU
1659630187.650482,901238.000,14373,2,RD,1,100,TL
1659630190.272207,903796.000,14373,2,RD,1,100,TU
1659630192.887269,906347.500,15219,2,RD,1,100,TL
1659630195.502332,908899.000,15219,2,RD,1,100,TU
1659630198.120470,911453.500,16063,2,RD,1,100,TL
1659630200.738607,914008.000,16063,2,RD,1,100,TU
1659630203.356232,916562.000,16891,2,RD,1,100,TL
1659630205.973857,919116.000,16891,2,RD,1,100,TU
1659630208.591482,921670.000,17730,2,RD,1,100,TL
1659630211.209107,924224.000,17730,2,RD,1,100,TU
1659630213.861067,926811.500,18573,2,RD,1,100,TL
1659630216.513026,929399.000,18573,2,RD,1,100,TU
1659630219.138851,931961.000,19415,2,RD,1,100,TL
1659630221.764675,934523.000,19415,2,RD,1,100,TU
1659630224.398186,937092.500,20254,2,RD,1,100,TL
1659630227.031698,939662.000,20254,2,RD,1,100,TU
1659630229.673408,942239.500,21108,2,RD,1,100,TL
1659630232.315119,944817.000,21108,2,RD,1,100,TU
1659630234.930181,947368.500,21947,2,RD,1,100,TL
1659630237.545244,949920.000,21947,2,RD,1,100,TU
1659630240.175680,952486.500,22766,2,RD,1,100,TL
1659630242.806117,955053.000,22766,2,RD,1,100,TU
1659630245.425279,957608.500,23602,2,RD,1,100,TL
1659630248.044442,960164.000,23602,2,RD,1,100,TU
1659630250.661554,962717.500,24445,2,RD,1,100,TL
1659630253.278667,965271.000,24445,2,RD,1,100,TU
1659630255.899879,967828.500,25219,2,RD,1,100,TL
1659630258.521091,970386.000,25219,2,RD,1,100,TU
1659630261.142303,972943.500,26040,2,RD,1,100,TL
1659630263.763516,975501.000,26040,2,RD,1,100,TU
1659630266.384728,978058.500,26880,2,RD,1,100,TL
1659630269.005940,980616.000,26880,2,RD,1,100,TU
1659630271.628690,983175.000,27726,2,RD,1,100,TL
1659630274.251439,985734.000,27726,2,RD,1,100,TU
1659630276.873164,988292.000,28545,2,RD,1,100,TL
1659630279.494889,990850.000,28545,2,RD,1,100,TU
1659630282.113539,993405.000,29382,2,RD,1,100,TL
1659630284.732188,995960.000,29382,2,RD,1,100,TU
1659630287.372874,998536.500,30223,2,RD,1,100,TL
1659630290.013560,1001113.000,30223,2,RD,1,100,TU
1659630292.628110,1003664.000,31068,2,RD,1,100,TL
1659630295.242660,1006215.000,31068,2,RD,1,100,TU
1659630297.863873,1008772.500,31906,2,RD,1,100,TL
1659630300.485085,1011330.000,31906,2,RD,1,100,TU
1659630303.099123,1013880.500,32749,2,RD,1,100,TL
1659630305.713161,1016431.000,32749,2,RD,1,100,TU
1659630308.357946,1019011.500,33608,2,RD,1,100,TL
1659630311.002731,1021592.000,33608,2,RD,1,100,TU
1659630313.620356,1024146.000,34424,2,RD,1,100,TL
1659630316.237981,1026700.000,34424,2,RD,1,100,TU
1659630318.855093,1029253.500,35256,2,RD,1,100,TL
1659630321.472206,1031807.000,35256,2,RD,1,100,TU
1659630324.103155,1034374.000,36103,2,RD,1,100,TL
1659630326.734104,1036941.000,36103,2,RD,1,100,TU
1659630329.352241,1039495.500,36932,2,RD,1,100,TL
1659630331.970379,1042050.000,36932,2,RD,1,100,TU
1659630334.587491,1044603.500,37756,2,RD,1,100,TL
1659630337.204604,1047157.000,37756,2,RD,1,100,TU
1659630339.819667,1049708.500,38579,2,RD,1,100,TL
1659630342.434729,1052260.000,38579,2,RD,1,100,TU
1659630345.064653,1054826.000,39406,2,RD,1,100,TL
1659630347.694577,1057392.000,39406,2,RD,1,100,TU
1659630350.331163,1059964.500,40235,2,RD,1,100,TL
1659630352.967749,1062537.000,40235,2,RD,1,100,TU
1659630355.593061,1065098.500,41041,2,RD,1,100,TL
1659630358.218373,1067660.000,41041,2,RD,1,100,TU
1659630360.836510,1070214.500,41809,2,RD,1,100,TL
1659630363.454648,1072769.000,41809,2,RD,1,100,TU
1659630366.072273,1075323.000,42636,2,RD,1,100,TL
1659630368.689898,1077877.000,42636,2,RD,1,100,TU
1659630371.338270,1080461.000,43479,2,RD,1,100,TL
1659630373.986643,1083045.000,43479,2,RD,1,100,TU
1659630376.600681,1085595.500,44299,2,RD,1,100,TL
1659630379.214719,1088146.000,44299,2,RD,1,100,TU
1659630381.830806,1090698.500,45125,2,RD,1,100,TL
1659630384.446894,1093251.000,45125,2,RD,1,100,TU
1659630387.064006,1095804.500,45948,2,RD,1,100,TL
1659630389.681119,1098358.000,45948,2,RD,1,100,TU
1659630392.300281,1100913.500,46771,2,RD,1,100,TL
1659630394.919444,1103469.000,46771,2,RD,1,100,TU
1659630397.537581,1106023.500,47590,2,RD,1,100,TL
1659630400.155719,1108578.000,47590,2,RD,1,100,TU
1659630402.776931,1111135.500,48415,2,RD,1,100,TL
1659630405.398143,1113693.000,48415,2,RD,1,100,TU
1659630408.016793,1116248.000,49238,2,RD,1,100,TL
1659630410.635443,1118803.000,49238,2,RD,1,100,TU
1659630413.261780,1121365.500,50070,2,RD,1,100,TL
1659630415.888117,1123928.000,50070,2,RD,1,100,TU
1659630418.501642,1126478.000,50875,2,RD,1,100,TL
1659630421.115167,1129028.000,50875,2,RD,1,100,TU
1659630423.723568,1131573.000,51701,2,RD,1,100,TL
1659630426.331969,1134118.000,51701,2,RD,1,100,TU
1659630428.968043,1136690.000,52542,2,RD,1,100,TL
1659630431.604116,1139262.000,52542,2,RD,1,100,TU
1659630434.224303,1141818.500,53363,2,RD,1,100,TL
1659630436.844491,1144375.000,53363,2,RD,1,100,TU
1659630439.461091,1146928.000,54188,2,RD,1,100,TL
1659630442.077691,1149481.000,54188,2,RD,1,100,TU
1659630444.693779,1152033.500,55005,2,RD,1,100,TL
1659630447.309866,1154586.000,55005,2,RD,1,100,TU
1659630449.929029,1157141.500,55828,2,RD,1,100,TL
1659630452.548191,1159697.000,55828,2,RD,1,100,TU
1659630455.179652,1162264.500,56667,2,RD,1,100,TL
1659630457.811114,1164832.000,56667,2,RD,1,100,TU
1659630460.459999,1167416.500,57503,2,RD,1,100,TL
1659630463.108883,1170001.000,57503,2,RD,1,100,TU
1659630465.730608,1172559.000,58323,2,RD,1,100,TL
1659630468.352333,1175117.000,58323,2,RD,1,100,TU
1659630470.970470,1177671.500,59150,2,RD,1,100,TL
1659630473.588608,1180226.000,59150,2,RD,1,100,TU
1659630476.201108,1182775.000,59975,2,RD,1,100,TL
1659630478.813609,1185324.000,59975,2,RD,1,100,TU
1659630481.478892,1187924.500,60819,2,RD,1,100,TL
1659630484.144176,1190525.000,60819,2,RD,1,100,TU
1659630486.762313,1193079.500,61640,2,RD,1,100,TL
1659630489.380450,1195634.000,61640,2,RD,1,100,TU
1659630492.014987,1198204.500,62471,2,RD,1,100,TL
1659630494.649523,1200775.000,62471,2,RD,1,100,TU
1659630497.284571,1203346.000,63311,2,RD,1,100,TL
1659630499.919620,1205917.000,63311,2,RD,1,100,TU
1659630502.536220,1208470.000,64141,2,RD,1,100,TL
1659630505.152820,1211023.000,64141,2,RD,1,100,TU
1659630507.787356,1213593.500,64980,2,RD,1,100,TL
1659630510.421892,1216164.000,64980,2,RD,1,100,TU
1659630513.060015,1218738.000,286,2,RD,1,100,TL
1659630515.698139,1221312.000,286,2,RD,1,100,TU
1659630518.346511,1223896.000,1140,2,RD,1,100,TL
1659630520.994884,1226480.000,1140,2,RD,1,100,TU
1659630523.612509,1229034.000,1974,2,RD,1,100,TL
1659630526.230134,1231588.000,1974,2,RD,1,100,TU
1659630528.847246,1234141.500,2817,2,RD,1,100,TL
1659630531.464359,1236695.000,2817,2,RD,1,100,TU
1659630534.081471,1239248.500,3658,2,RD,1,100,TL
1659630536.698584,1241802.000,3658,2,RD,1,100,TU
1659630539.317234,1244357.000,4496,2,RD,1,100,TL
1659630541.935884,1246912.000,4496,2,RD,1,100,TU
1659630544.582206,1249494.000,5349,2,RD,1,100,TL
1659630547.228529,1252076.000,5349,2,RD,1,100,TU
1659630549.846154,1254630.000,6188,2,RD,1,100,TL
1659630552.463779,1257184.000,6188,2,RD,1,100,TU
1659630555.081404,1259738.000,7029,2,RD,1,100,TL
1659630557.699029,1262292.000,7029,2,RD,1,100,TU
1659630560.328441,1264857.500,7872,2,RD,1,100,TL
1659630562.957852,1267423.000,7872,2,RD,1,100,TU
1659630565.575477,1269977.000,8709,2,RD,1,100,TL
1659630568.193102,1272531.000,8709,2,RD,1,100,TU
1659630570.810727,1275085.000,9552,2,RD,1,100,TL
1659630573.428352,1277639.000,9552,2,RD,1,100,TU
1659630576.067500,1280214.000,10409,2,RD,1,100,TL
1659630578.706649,1282789.000,10409,2,RD,1,100,TU
1659630581.324274,1285343.000,11249,2,RD,1,100,TL
1659630583.941899,1287897.000,11249,2,RD,1,100,TU
1659630586.559011,1290450.500,12090,2,RD,1,100,TL
1659630589.176124,1293004.000,12090,2,RD,1,100,TU
1659630591.868055,1295630.500,12933,2,RD,1,100,TL
1659630594.559986,1298257.000,12933,2,RD,1,100,TU
1659630597.208359,1300841.000,13788,2,RD,1,100,TL
1659630599.856731,1303425.000,13788,2,RD,1,100,TU
1659630602.473844,1305978.500,14636,2,RD,1,100,TL
1659630605.090956,1308532.000,14636,2,RD,1,100,TU
1659630607.738816,1311115.500,15497,2,RD,1,100,TL
1659630610.386676,1313699.000,15497,2,RD,1,100,TU
1659630613.007888,1316256.500,16343,2,RD,1,100,TL
1659630615.629100,1318814.000,16343,2,RD,1,100,TU
1659630618.243651,1321365.000,17187,2,RD,1,100,TL
1659630620.858201,1323916.000,17187,2,RD,1,100,TU
1659630623.475313,1326469.500,18031,2,RD,1,100,TL
1659630626.092426,1329023.000,18031,2,RD,1,100,TU
1659630628.717226,1331584.000,18873,2,RD,1,100,TL
1659630631.342025,1334145.000,18873,2,RD,1,100,TU
1659630633.959650,1336699.000,19711,2,RD,1,100,TL
1659630636.577275,1339253.000,19711,2,RD,1,100,TU
1659630639.195412,1341807.500,20561,2,RD,1,100,TL
1659630641.813550,1344362.000,20561,2,RD,1,100,TU
1659630644.430663,1346915.500,21399,2,RD,1,100,TL
1659630647.047775,1349469.000,21399,2,RD,1,100,TU
1659630649.665400,1352023.000,22240,2,RD,1,100,TL
1659630652.283025,1354577.000,22240,2,RD,1,100,TU
1659630654.902188,1357132.500,23085,2,RD,1,100,TL
1659630657.521350,1359688.000,23085,2,RD,1,100,TU
1659630660.160498,1362263.000,23945,2,RD,1,100,TL
1659630662.799646,1364838.000,23945,2,RD,1,100,TU
1659630665.418296,1367393.000,24778,2,RD,1,100,TL
1659630668.036946,1369948.000,24778,2,RD,1,100,TU
1659630670.654059,1372501.500,25607,2,RD,1,100,TL
1659630673.271171,1375055.000,25607,2,RD,1,100,TU
1659630675.888284,1377608.500,26440,2,RD,1,100,TL
1659630678.505397,1380162.000,26440,2,RD,1,100,TU
1659630681.140445,1382733.000,27233,2,RD,1,100,TL
1659630683.775494,1385304.000,27233,2,RD,1,100,TU
1659630686.393631,1387858.500,28080,2,RD,1,100,TL
1659630689.011769,1390413.000,28080,2,RD,1,100,TU
1659630691.629394,1392967.000,28926,2,RD,1,100,TL
1659630694.247019,1395521.000,28926,2,RD,1,100,TU
1659630696.864131,1398074.500,29775,2,RD,1,100,TL
1659630699.481244,1400628.000,29775,2,RD,1,100,TU
1659630702.114755,1403197.500,30627,2,RD,1,100,TL
1659630704.748266,1405767.000,30627,2,RD,1,100,TU
1659630707.365891,1408321.000,31481,2,RD,1,100,TL
1659630709.983516,1410875.000,31481,2,RD,1,100,TU
1659630712.601141,1413429.000,32327,2,RD,1,100,TL
1659630715.218766,1415983.000,32327,2,RD,1,100,TU
1659630717.836391,1418537.000,33171,2,RD,1,100,TL
1659630720.454016,1421091.000,33171,2,RD,1,100,TU
1659630723.080866,1423654.000,34010,2,RD,1,100,TL
1659630725.707715,1426217.000,34010,2,RD,1,100,TU
1659630728.342251,1428787.500,34857,2,RD,1,100,TL
1659630730.976787,1431358.000,34857,2,RD,1,100,TU
1659630733.594924,1433912.500,35682,2,RD,1,100,TL
1659630736.213062,1436467.000,35682,2,RD,1,100,TU
1659630738.849135,1439039.000,36526,2,RD,1,100,TL
1659630741.485209,1441611.000,36526,2,RD,1,100,TU
1659630744.109496,1444171.500,37376,2,RD,1,100,TL
1659630746.733783,1446732.000,37376,2,RD,1,100,TU
1659630749.351408,1449286.000,38201,2,RD,1,100,TL
1659630751.969033,1451840.000,38201,2,RD,1,100,TU
1659630754.609206,1454416.000,39048,2,RD,1,100,TL
1659630757.249379,1456992.000,39048,2,RD,1,100,TU
1659630759.888015,1459566.500,39894,2,RD,1,100,TL
1659630762.526651,1462141.000,39894,2,RD,1,100,TU
1659630765.158112,1464708.500,40735,2,RD,1,100,TL
1659630767.789573,1467276.000,40735,2,RD,1,100,TU
1659630770.410273,1469833.000,41568,2,RD,1,100,TL
1659630773.030973,1472390.000,41568,2,RD,1,100,TU
1659630775.661922,1474957.000,42413,2,RD,1,100,TL
1659630778.292871,1477524.000,42413,2,RD,1,100,TU
1659630780.934581,1480101.500,43255,2,RD,1,100,TL
1659630783.576292,1482679.000,43255,2,RD,1,100,TU
1659630786.210315,1485249.000,44100,2,RD,1,100,TL
1659630788.844339,1487819.000,44100,2,RD,1,100,TU
1659630791.472725,1490383.500,44947,2,RD,1,100,TL
1659630794.101112,1492948.000,44947,2,RD,1,100,TU
1659630796.730011,1495513.000,45788,2,RD,1,100,TL
1659630799.358910,1498078.000,45788,2,RD,1,100,TU
1659630801.976535,1500632.000,46624,2,RD,1,100,TL
1659630804.594160,1503186.000,46624,2,RD,1,100,TU
1659630807.228696,1505756.500,47471,2,RD,1,100,TL
1659630809.863232,1508327.000,47471,2,RD,1,100,TU
1659630812.495206,1510895.000,48314,2,RD,1,100,TL
1659630815.127180,1513463.000,48314,2,RD,1,100,TU
1659630817.766328,1516038.000,49158,2,RD,1,100,TL
1659630820.405476,1518613.000,49158,2,RD,1,100,TU
1659630823.035913,1521179.500,49996,2,RD,1,100,TL
1659630825.666349,1523746.000,49996,2,RD,1,100,TU
1659630828.301910,1526317.500,50835,2,RD,1,100,TL
1659630830.937471,1528889.000,50835,2,RD,1,100,TU
1659630833.574569,1531462.000,51690,2,RD,1,100,TL
1659630836.211668,1534035.000,51690,2,RD,1,100,TU
1659630838.829805,1536589.500,52500,2,RD,1,100,TL
1659630841.447943,1539144.000,52500,2,RD,1,100,TU
1659630844.069155,1541701.500,53312,2,RD,1,100,TL
1659630846.690367,1544259.000,53312,2,RD,1,100,TU
1659630849.307992,1546813.000,54138,2,RD,1,100,TL
1659630851.925617,1549367.000,54138,2,RD,1,100,TU
1659630854.543755,1551921.500,54905,2,RD,1,100,TL
1659630857.161892,1554476.000,54905,2,RD,1,100,TU
1659630859.779005,1557029.500,55733,2,RD,1,100,TL
1659630862.396117,1559583.000,55733,2,RD,1,100,TU
1659630865.014255,1562137.500,56567,2,RD,1,100,TL
1659630867.632392,1564692.000,56567,2,RD,1,100,TU
1659630870.269491,1567265.000,57410,2,RD,1,100,TL
1659630872.906589,1569838.000,57410,2,RD,1,100,TU
1659630875.540613,1572408.000,58257,2,RD,1,100,TL
1659630878.174636,1574978.000,58257,2,RD,1,100,TU
1659630880.803535,1577543.000,59091,2,RD,1,100,TL
1659630883.432435,1580108.000,59091,2,RD,1,100,TU
1659630886.074657,1582686.000,59938,2,RD,1,100,TL
1659630888.716881,1585264.000,59938,2,RD,1,100,TU
1659630891.352954,1587836.000,60781,2,RD,1,100,TL
1659630893.989027,1590408.000,60781,2,RD,1,100,TU
1659630896.626638,1592981.500,61631,2,RD,1,100,TL
1659630899.264249,1595555.000,61631,2,RD,1,100,TU
1659630901.904934,1598131.500,62475,2,RD,1,100,TL
1659630904.545620,1600708.000,62475,2,RD,1,100,TU
1659630907.172982,1603271.500,63312,2,RD,1,100,TL
