RD,TS_received,TS_sent,AK,RoundTrip,
463830,463858,2022-07-26_18-39-22-018133,463862,28,
468936,468959,2022-07-26_18-39-27-252512,468962,23,
474047,474122,2022-07-26_18-39-32-545770,474125,75,
479165,479228,2022-07-26_18-39-37-776775,479231,63,
484299,484324,2022-07-26_18-39-43-000912,484328,25,
489451,489501,2022-07-26_18-39-48-309923,489505,50,
494552,494599,2022-07-26_18-39-53-538089,494603,47,
499659,499683,2022-07-26_18-39-58-750605,499686,24,
504808,504836,2022-07-26_18-40-04-030008,504840,28,
509918,509942,2022-07-26_18-40-09-268649,509945,24,
515025,515048,2022-07-26_18-40-14-501850,515053,23,
520133,520157,2022-07-26_18-40-19-736827,520160,24,
525242,525270,2022-07-26_18-40-24-978926,525272,28,
530350,530376,2022-07-26_18-40-30-214299,530379,26,
535457,535482,2022-07-26_18-40-35-449092,535486,25,
540584,540608,2022-07-26_18-40-40-706978,540611,24,
545691,545716,2022-07-26_18-40-45-944654,545719,25,
550799,550824,2022-07-26_18-40-51-178949,550827,25,
555943,555966,2022-07-26_18-40-56-450334,555969,23,
561050,561077,2022-07-26_18-41-01-686044,561080,27,
566158,566174,2022-07-26_18-41-06-921320,566184,16,
571318,571342,2022-07-26_18-41-12-209953,571346,24,
576427,576456,2022-07-26_18-41-17-450889,576459,29,
581535,581559,2022-07-26_18-41-22-685941,581562,24,
586644,586667,2022-07-26_18-41-27-926828,586671,23,
591750,591774,2022-07-26_18-41-33-160986,591778,24,
596859,596882,2022-07-26_18-41-38-399173,596885,23,
601971,601995,2022-07-26_18-41-43-644636,601998,24,
607074,607098,2022-07-26_18-41-48-876828,607101,24,
612216,612238,2022-07-26_18-41-54-145023,612241,22,
617332,617357,2022-07-26_18-41-59-395763,617360,25,
622488,622517,2022-07-26_18-42-04-686763,622521,29,
627622,627647,2022-07-26_18-42-09-946448,627650,25,
632729,632752,2022-07-26_18-42-15-182306,632756,23,
637866,637892,2022-07-26_18-42-20-450019,637896,26,
643037,643060,2022-07-26_18-42-25-753218,643063,23,
648144,648169,2022-07-26_18-42-30-989074,648172,25,
653287,653315,2022-07-26_18-42-36-261934,653318,28,
658395,658420,2022-07-26_18-42-41-499338,658423,25,
663523,663548,2022-07-26_18-42-46-757901,663551,25,
668678,668703,2022-07-26_18-42-52-040105,668706,25,
673827,673852,2022-07-26_18-42-57-317249,673855,25,
678969,678991,2022-07-26_18-43-02-588672,678995,22,
684077,684100,2022-07-26_18-43-07-824854,684105,23,
689229,689255,2022-07-26_18-43-13-109271,689258,26,
694391,694416,2022-07-26_18-43-18-394799,694419,25,
699542,699569,2022-07-26_18-43-23-680543,699578,27,
704685,704709,2022-07-26_18-43-28-953622,704712,24,
709837,709862,2022-07-26_18-43-34-236200,709865,25,
714948,714972,2022-07-26_18-43-39-473830,714975,24,
720071,720100,2022-07-26_18-43-44-731490,720104,29,
725199,725224,2022-07-26_18-43-49-982604,725227,25,
730353,730422,2022-07-26_18-43-55-308457,730425,69,
735441,735511,2022-07-26_18-44-00-528206,735514,70,
740590,740617,2022-07-26_18-44-05-761747,740622,27,
745735,745802,2022-07-26_18-44-11-077950,745807,67,
750872,750897,2022-07-26_18-44-16-306685,750901,25,
755978,756003,2022-07-26_18-44-21-536203,756006,25,
761083,761111,2022-07-26_18-44-26-769815,761114,28,
766213,766250,2022-07-26_18-44-32-035708,766254,37,
771323,771347,2022-07-26_18-44-37-268217,771351,24,
776474,776498,2022-07-26_18-44-42-549023,776501,24,
781572,781657,2022-07-26_18-44-47-837693,781660,85,
786687,786749,2022-07-26_18-44-53-060140,786753,62,
791796,791854,2022-07-26_18-44-58-290486,791857,58,
796904,796941,2022-07-26_18-45-03-507124,796945,37,
802013,802047,2022-07-26_18-45-08-731083,802050,34,
807112,807138,2022-07-26_18-45-13-961140,807141,26,
812220,812316,2022-07-26_18-45-19-269148,812319,96,
817330,817355,2022-07-26_18-45-24-435173,817360,25,
822499,822524,2022-07-26_18-45-29-734593,822527,25,
827596,827622,2022-07-26_18-45-34-958382,827625,26,
832703,832727,2022-07-26_18-45-40-196409,832730,24,
837813,837889,2022-07-26_18-45-45-488492,837892,76,
842965,842990,2022-07-26_18-45-50-719079,842993,25,
848070,848094,2022-07-26_18-45-55-947565,848098,24,
853178,853201,2022-07-26_18-46-01-187025,853204,23,
858291,858315,2022-07-26_18-46-06-432740,858319,24,
863412,
868546,868571,2022-07-26_18-46-16-944257,868575,25,
873724,873748,2022-07-26_18-46-22-250393,873751,24,
878827,878852,2022-07-26_18-46-27-481651,878856,25,
883928,889034,2022-07-26_18-46-32-900243,889037,5106,
889037,889062,2022-07-26_18-46-37-950801,889065,25,
894203,894227,2022-07-26_18-46-43-248768,894230,24,
899303,899330,2022-07-26_18-46-48-478123,899334,27,
904425,904509,2022-07-26_18-46-53-786131,904513,84,
909541,909606,2022-07-26_18-46-59-008359,909609,65,
914662,914690,2022-07-26_18-47-04-224943,914694,28,
919775,919901,2022-07-26_18-47-09-561891,924878,126,
924901,924994,2022-07-26_18-47-14-785256,924997,93,
929989,930014,2022-07-26_18-47-19-933411,930017,25,
935085,935169,2022-07-26_18-47-25-222838,935172,84,
940220,940246,2022-07-26_18-47-30-423200,940249,26,
945330,945354,2022-07-26_18-47-35-661396,945357,24,
950448,950470,2022-07-26_18-47-40-911001,950473,22,
955554,955646,2022-07-26_18-47-46-215578,955649,92,
960720,960745,2022-07-26_18-47-51-443237,960748,25,
965822,965846,2022-07-26_18-47-56-674329,965849,24,
970938,970965,2022-07-26_18-48-01-920450,970968,27,
976056,976124,2022-07-26_18-48-07-207339,976128,68,
981186,981231,2022-07-26_18-48-12-439355,981236,45,
986293,986316,2022-07-26_18-48-17-657223,986320,23,
991452,991511,2022-07-26_18-48-22-984543,991515,59,
996550,996602,2022-07-26_18-48-28-204251,996606,52,
1001671,1001702,2022-07-26_18-48-33-426253,1001705,31,
1006775,1006802,2022-07-26_18-48-38-657027,1006806,27,
1011884,1011915,2022-07-26_18-48-43-897613,1011918,31,
1016991,1017083,2022-07-26_18-48-49-196257,1017089,92,
1022152,1022177,2022-07-26_18-48-54-419403,1022180,25,
1027257,1027282,2022-07-26_18-48-59-652946,1027285,25,
1032349,1032378,2022-07-26_18-49-04-870942,1032383,29,
1037469,1037561,2022-07-26_18-49-10-189393,1037564,92,
1042589,1042648,2022-07-26_18-49-15-407255,1042652,59,
1047693,1047720,2022-07-26_18-49-20-612541,1047724,27,
1052781,1052807,2022-07-26_18-49-25-825669,1052810,26,
1057956,1057980,2022-07-26_18-49-31-127268,1057983,24,
1063065,1063112,2022-07-26_18-49-36-385334,1063115,47,
1068216,1068241,2022-07-26_18-49-41-645738,1068245,25,
1073385,1073420,2022-07-26_18-49-46-950968,1073423,35,
1078491,1078517,2022-07-26_18-49-52-181508,1078520,26,
1083590,1083621,2022-07-26_18-49-57-417236,1083625,31,
1088726,1088751,2022-07-26_18-50-02-676685,1088755,25,
1093847,1093887,2022-07-26_18-50-07-938560,1093890,40,
1098957,1098982,2022-07-26_18-50-13-166169,1098985,25,
1104056,1104081,2022-07-26_18-50-18-395695,1104084,25,
1109171,1109268,2022-07-26_18-50-23-716601,1109272,97,
1114270,1114294,2022-07-26_18-50-28-868749,1114297,24,
1119408,
1124557,1124582,2022-07-26_18-50-39-411847,1124586,25,
1129682,1129707,2022-07-26_18-50-44-668273,1129709,25,
1134826,1134852,2022-07-26_18-50-49-942873,1134856,26,
1139967,1140050,2022-07-26_18-50-55-270238,1140054,83,
1145073,1145142,2022-07-26_18-51-00-480310,1145148,69,
1150194,1150219,2022-07-26_18-51-05-697474,1150223,25,
1155317,1155437,2022-07-26_18-51-11-016820,1160478,120,
1160493,1160588,2022-07-26_18-51-16-256672,1160592,95,
1165583,1165608,2022-07-26_18-51-21-475245,1165612,25,
1170702,1170727,2022-07-26_18-51-26-719395,1170730,25,
1175819,1175914,2022-07-26_18-51-32-020789,1175920,95,
1180927,1181002,2022-07-26_18-51-37-245682,1181010,75,
1186032,1186081,2022-07-26_18-51-42-459320,1186084,49,
1191133,1191154,2022-07-26_18-51-47-661936,1191158,21,
1196247,1196274,2022-07-26_18-51-52-907207,1196277,27,
1201351,1201375,2022-07-26_18-51-58-136676,1201378,24,
1206493,1206517,2022-07-26_18-52-03-409788,1206520,24,
1211588,1211613,2022-07-26_18-52-08-632078,1211616,25,
1216762,1216786,2022-07-26_18-52-13-936102,1216790,24,
1221936,1221959,2022-07-26_18-52-19-240214,1221962,23,
1227094,1227117,2022-07-26_18-52-24-529268,1227120,23,
1232201,1232229,2022-07-26_18-52-29-769661,1232233,28,
1237391,1237443,2022-07-26_18-52-35-088317,1237449,52,
1242553,1242636,2022-07-26_18-52-40-427529,1242642,83,
1247695,1247719,2022-07-26_18-52-45-648582,1247723,24,
1252807,1252832,2022-07-26_18-52-50-889990,1252835,25,
1257923,1257986,2022-07-26_18-52-56-177255,1257990,63,
1263037,1263086,2022-07-26_18-53-01-405300,1263089,49,
1268144,1268210,2022-07-26_18-53-06-643858,1268216,66,
1273269,1273293,2022-07-26_18-53-11-867517,1273296,24,
1278384,1283529,2022-07-26_18-53-17-168469,1283540,5145,
1283553,1283579,2022-07-26_18-53-22-413025,1283583,26,
1288640,1288667,2022-07-26_18-53-27-634557,1288670,27,
1293748,1293774,2022-07-26_18-53-32-864452,1293778,26,
1298855,1298880,2022-07-26_18-53-38-098962,1298883,25,
1303987,1304014,2022-07-26_18-53-43-366529,1304018,27,
1309096,1309120,2022-07-26_18-53-48-599240,1309123,24,
1314241,1314272,2022-07-26_18-53-53-876901,1314275,31,
1319348,1319371,2022-07-26_18-53-59-112285,1319374,23,
1324456,1324482,2022-07-26_18-54-04-348925,1324485,26,
1329565,1329592,2022-07-26_18-54-09-586730,1329596,27,
1334673,1334697,2022-07-26_18-54-14-820008,1334700,24,
1339824,1339849,2022-07-26_18-54-20-101763,1339853,25,
1344936,1344960,2022-07-26_18-54-25-342515,1344964,24,
1350044,1350082,2022-07-26_18-54-30-588665,1350086,38,
1355151,1355175,2022-07-26_18-54-35-812413,1355178,24,
1360260,1360282,2022-07-26_18-54-41-049954,1360286,22,
1365408,1365431,2022-07-26_18-54-46-329546,1365434,23,
1370516,1370542,2022-07-26_18-54-51-566674,1370545,26,
1375624,1375650,2022-07-26_18-54-56-807776,1375653,26,
1380798,1380835,2022-07-26_18-55-02-113372,1380838,37,
1385905,1385930,2022-07-26_18-55-07-342556,1385933,25,
1391015,1391039,2022-07-26_18-55-12-578923,1391043,24,
1396169,1396193,2022-07-26_18-55-17-863838,1396197,24,
1401334,1401356,2022-07-26_18-55-23-157358,1401360,22,
1406444,1406467,2022-07-26_18-55-28-399938,1406471,23,
1411551,1411576,2022-07-26_18-55-33-635237,1411579,25,
1416661,1416685,2022-07-26_18-55-38-872052,1416689,24,
1421768,1421791,2022-07-26_18-55-44-108883,1421796,23,
1426912,1426941,2022-07-26_18-55-49-386056,1426944,29,
1432073,1432101,2022-07-26_18-55-54-675623,1432104,28,
1437205,1437228,2022-07-26_18-55-59-933951,1437232,23,
1442336,1442358,2022-07-26_18-56-05-194164,1442362,22,
1447469,1452622,2022-07-26_18-56-10-554959,1452627,5153,
1452627,1452664,2022-07-26_18-56-15-750551,1452667,37,
1457774,1457799,2022-07-26_18-56-21-022218,1457802,25,
1462903,1462928,2022-07-26_18-56-26-279701,1462931,25,
1468047,1468087,2022-07-26_18-56-31-564410,1468090,40,
1473169,1473192,2022-07-26_18-56-36-799563,1473196,23,
1478310,1478336,2022-07-26_18-56-42-071776,1478340,26,
1483438,1483463,2022-07-26_18-56-47-331006,1483467,25,
1488600,1488625,2022-07-26_18-56-52-622490,1488629,25,
1493720,1493743,2022-07-26_18-56-57-867332,1493747,23,
1498823,1498935,2022-07-26_18-57-03-180763,1503926,112,
1503947,1504027,2022-07-26_18-57-08-403367,1504030,80,
1509049,1509113,2022-07-26_18-57-13-619884,1509117,64,
1514133,1514158,2022-07-26_18-57-18-794763,1514162,25,
1519301,1519325,2022-07-26_18-57-24-093677,1519328,24,
1524438,1524461,2022-07-26_18-57-29-360735,1524465,23,
1529569,1529592,2022-07-26_18-57-34-618839,1529596,23,
1534680,1534792,2022-07-26_18-57-39-942664,1539800,112,
1539813,1539836,2022-07-26_18-57-45-125117,1539839,23,
1544898,1544993,2022-07-26_18-57-50-392994,1544999,95,
1550058,1550085,2022-07-26_18-57-55-626249,1550089,27,
1555165,1555190,2022-07-26_18-58-00-864853,1555195,25,
1560283,1560347,2022-07-26_18-58-06-150583,1560350,64,
1565369,1565447,2022-07-26_18-58-11-378107,1565451,78,
1570513,1570538,2022-07-26_18-58-16-595135,1570541,25,
1575624,1575649,2022-07-26_18-58-21-839204,1575652,25,
1580731,1580831,2022-07-26_18-58-27-148182,1580837,100,
1585904,1585928,2022-07-26_18-58-32-373648,1585931,24,
1591077,1591100,2022-07-26_18-58-37-678287,1591104,23,
1596199,1596225,2022-07-26_18-58-42-930310,1596229,26,
1601336,1601403,2022-07-26_18-58-48-237522,1601406,67,
1606449,1606501,2022-07-26_18-58-53-460637,1606504,52,
1611572,1611595,2022-07-26_18-58-58-689931,1611599,23,
1616673,1616697,2022-07-26_18-59-03-918668,1616701,24,
1621812,1621837,2022-07-26_18-59-09-186714,1621840,25,
1626930,1626998,2022-07-26_18-59-14-474164,1627003,68,
1632058,1632081,2022-07-26_18-59-19-685099,1632084,23,
1637213,1637275,2022-07-26_18-59-25-008890,1637282,62,
1642320,1642346,2022-07-26_18-59-30-207656,1642349,26,
1647430,1647457,2022-07-26_18-59-35-445848,1647461,27,
1652600,1652646,2022-07-26_18-59-40-769425,1652649,46,
1657728,1657751,2022-07-26_18-59-46-006023,1657754,23,
1662874,1662935,2022-07-26_18-59-51-317040,1662939,61,
1667979,1668035,2022-07-26_18-59-56-539820,1668039,56,
1673116,1673162,2022-07-26_19-00-01-802198,1673165,46,
1678289,1678315,2022-07-26_19-00-07-086858,1678318,26,
1683391,1683418,2022-07-26_19-00-12-318960,1683422,27,
1688497,1688533,2022-07-26_19-00-17-554281,1688537,36,
1693608,1693696,2022-07-26_19-00-22-855708,1693699,88,
1698754,1698799,2022-07-26_19-00-28-085845,1698803,45,
1703863,1703892,2022-07-26_19-00-33-307925,1703895,29,
1708966,1708989,2022-07-26_19-00-38-534398,1708993,23,
1714082,1714106,2022-07-26_19-00-43-779760,1714110,24,
1719238,1719281,2022-07-26_19-00-49-082098,1719285,43,
1724346,1724379,2022-07-26_19-00-54-301714,1724384,33,
1729450,1729473,2022-07-26_19-00-59-531077,1729477,23,
1734552,1734575,2022-07-26_19-01-04-766445,1734578,23,
1739661,1739744,2022-07-26_19-01-10-067698,1739747,83,
1744798,1744844,2022-07-26_19-01-15-292595,1744848,46,
1749923,
1755068,1760228,2022-07-26_19-01-26-159266,1760233,5160,
1760233,1765370,2022-07-26_19-01-31-500778,1765380,5137,
1765394,1765419,2022-07-26_19-01-36-387307,1765422,25,
1770491,1770519,2022-07-26_19-01-41-616132,1770522,28,
1775593,1775627,2022-07-26_19-01-46-841206,1775632,34,
1780699,
1785801,1790917,2022-07-26_19-01-57-411699,1790931,5116,
1790956,1790988,2022-07-26_19-02-02-594681,1790991,32,
1796059,1796084,2022-07-26_19-02-07-823205,1796088,25,
1801162,1801186,2022-07-26_19-02-13-052446,1801189,24,
1806267,1806294,2022-07-26_19-02-18-290156,1806298,27,
1811410,1811436,2022-07-26_19-02-23-560657,1811441,26,
1816540,1816567,2022-07-26_19-02-28-815019,1816570,27,
1821640,1821672,2022-07-26_19-02-34-044849,1821675,32,
1826771,1826795,2022-07-26_19-02-39-307383,1826799,24,
1831889,1831951,2022-07-26_19-02-44-585928,1831955,62,
1836995,1837041,2022-07-26_19-02-49-808132,1837044,46,
1842103,1842133,2022-07-26_19-02-55-025946,1842137,30,
1847207,1847324,2022-07-26_19-03-00-352771,1852353,117,
1852375,1852429,2022-07-26_19-03-05-581500,1852435,54,
1857469,1857507,2022-07-26_19-03-10-791867,1857511,38,
1862606,1862630,2022-07-26_19-03-16-041097,1862634,24,
1867756,1867804,2022-07-26_19-03-21-348097,1867807,48,
1872896,1872921,2022-07-26_19-03-26-593271,1872924,25,
1878051,1878093,2022-07-26_19-03-31-895175,1878100,42,
1883190,
1888312,1888336,2022-07-26_19-03-42-399424,1888340,24,
1893501,1893526,2022-07-26_19-03-47-717680,1893529,25,
1898645,1898677,2022-07-26_19-03-53-000144,1898680,32,
1903756,1903863,2022-07-26_19-03-58-315270,1908883,107,
1908903,1908952,2022-07-26_19-04-03-534953,1908955,49,
1914004,1914044,2022-07-26_19-04-08-756982,1914048,40,
1919139,1919164,2022-07-26_19-04-14-002069,1919167,25,
1924306,1924343,2022-07-26_19-04-19-306795,1924349,37,
1929412,1929436,2022-07-26_19-04-24-532192,1929440,24,
1934514,1934537,2022-07-26_19-04-29-760198,1934540,23,
1939701,1939725,2022-07-26_19-04-35-079190,1939729,24,
1944896,1944919,2022-07-26_19-04-40-407277,1944923,23,
1950007,
1955127,1955155,2022-07-26_19-04-50-895389,1955158,28,
1960256,1960302,2022-07-26_19-04-56-169708,1960308,46,
1965367,1965390,2022-07-26_19-05-01-397589,1965394,23,
1970473,1970497,2022-07-26_19-05-06-633786,1970500,24,
1975610,1980744,2022-07-26_19-05-13-309846,1980747,5134,
1980747,
1985861,1985886,2022-07-26_19-05-22-409528,1985889,25,
1990982,1991009,2022-07-26_19-05-27-658221,1991013,27,
1996139,1996186,2022-07-26_19-05-32-965994,1996189,47,
2001247,2001271,2022-07-26_19-05-38-178743,2001274,24,
2006419,2006442,2022-07-26_19-05-43-482677,2006445,23,
2011527,2011550,2022-07-26_19-05-48-720957,2011554,23,
2016673,2016697,2022-07-26_19-05-53-996433,2016700,24,
2021779,2021827,2022-07-26_19-05-59-250295,2021830,48,
2026943,2026966,2022-07-26_19-06-04-525902,2026970,23,
2032081,2032106,2022-07-26_19-06-09-794602,2032110,25,
2037186,2037212,2022-07-26_19-06-15-025190,2037215,26,
2042332,2042354,2022-07-26_19-06-20-299066,2042358,22,
2047439,2047463,2022-07-26_19-06-25-536908,2047466,24,
2052549,2052571,2022-07-26_19-06-30-771828,2052574,22,
2057693,2057716,2022-07-26_19-06-36-048635,2057719,23,
2062788,2062811,2022-07-26_19-06-41-269241,2062814,23,
2067909,2067932,2022-07-26_19-06-46-518429,2067935,23,
2073016,2073039,2022-07-26_19-06-51-756112,2073043,23,
2078125,2078149,2022-07-26_19-06-56-993247,2078153,24,
2083233,2083259,2022-07-26_19-07-02-231895,2083262,26,
2088342,2088366,2022-07-26_19-07-07-467824,2088369,24,
2093461,2093485,2022-07-26_19-07-12-713271,2093488,24,
2098588,2098612,2022-07-26_19-07-17-972167,2098616,24,
2103702,2103726,2022-07-26_19-07-23-217037,2103730,24,
2108803,2108828,2022-07-26_19-07-28-445923,2108831,25,
2113911,2113934,2022-07-26_19-07-33-684203,2113937,23,
2119054,2119081,2022-07-26_19-07-38-957178,2119084,27,
2124162,2124186,2022-07-26_19-07-44-194755,2124190,24,
2129270,2129300,2022-07-26_19-07-49-432881,2129303,30,
2134394,2134421,2022-07-26_19-07-54-685628,2134424,27,
2139605,2139629,2022-07-26_19-08-00-025098,2139632,24,
2144730,2144755,2022-07-26_19-08-05-280875,2144758,25,
2149885,2149923,2022-07-26_19-08-10-571711,2149926,38,
2154985,2155011,2022-07-26_19-08-15-795298,2155014,26,
2160107,2160131,2022-07-26_19-08-21-045574,2160134,24,
2165214,2165238,2022-07-26_19-08-26-283403,2165242,24,
2170321,2170349,2022-07-26_19-08-31-519741,2170353,28,
2175463,2175488,2022-07-26_19-08-36-785853,2175491,25,
2180573,2180601,2022-07-26_19-08-42-023705,2180605,28,
2185681,2185707,2022-07-26_19-08-47-263753,2185710,26,
2190787,2190814,2022-07-26_19-08-52-495985,2190817,27,
2195897,2195920,2022-07-26_19-08-57-734555,2195924,23,
2201006,2201030,2022-07-26_19-09-02-973712,2201033,24,
2206112,2206136,2022-07-26_19-09-08-207845,2206139,24,
2211221,2211247,2022-07-26_19-09-13-444823,2211250,26,
2216328,2216352,2022-07-26_19-09-18-683629,2216355,24,
2221437,2221472,2022-07-26_19-09-23-923937,2221476,35,
2226551,2226576,2022-07-26_19-09-29-163143,2226579,25,
2231662,2231686,2022-07-26_19-09-34-404920,2231691,24,
2236822,2236846,2022-07-26_19-09-39-692054,2236849,24,
2241962,2241987,2022-07-26_19-09-44-962766,2241991,25,
2247112,2247135,2022-07-26_19-09-50-238206,2247139,23,
2252248,2252349,2022-07-26_19-09-55-584171,2252352,101,
2257388,2257411,2022-07-26_19-10-00-775424,2257415,23,
2262505,2262537,2022-07-26_19-10-06-028623,2262541,32,
2267614,2267639,2022-07-26_19-10-11-258829,2267642,25,
2272757,2272785,2022-07-26_19-10-16-527875,2272789,28,
2277909,2277933,2022-07-26_19-10-21-811370,2277936,24,
2283013,2283047,2022-07-26_19-10-27-051186,2283052,34,
2288122,2288184,2022-07-26_19-10-32-284022,2288188,62,
2293284,2293312,2022-07-26_19-10-37-575087,2293315,28,
2298387,2298411,2022-07-26_19-10-42-806043,2298414,24,
2303500,2303598,2022-07-26_19-10-48-124439,2303601,98,
2308599,2308626,2022-07-26_19-10-53-276786,2308630,27,
2313748,2313781,2022-07-26_19-10-58-560875,2313784,33,
2318893,2318918,2022-07-26_19-11-03-832435,2318921,25,
2324032,2324076,2022-07-26_19-11-09-115584,2324080,44,
2329129,2329160,2022-07-26_19-11-14-324197,2329164,31,
2334243,2334266,2022-07-26_19-11-19-563648,2334270,23,
2339348,2344474,2022-07-26_19-11-24-988337,2344477,5126,
2344477,2344501,2022-07-26_19-11-30-057782,2344504,24,
2349639,2349740,2022-07-26_19-11-35-425760,2349743,101,
2354805,2354836,2022-07-26_19-11-40-649697,2354839,31,
2359908,2359935,2022-07-26_19-11-45-881146,2359938,27,
2365090,2365124,2022-07-26_19-11-51-202347,2365128,34,
2370194,2370219,2022-07-26_19-11-56-423795,2370222,25,
2375356,2375407,2022-07-26_19-12-01-746915,2375410,51,
2380464,2380517,2022-07-26_19-12-06-977757,2380523,53,
2385573,2385608,2022-07-26_19-12-12-198650,2385615,35,
2390684,2390707,2022-07-26_19-12-17-430227,2390711,23,
2395795,2395825,2022-07-26_19-12-22-677041,2395828,30,
2400915,2400941,2022-07-26_19-12-27-919064,2400944,26,
2406033,2406078,2022-07-26_19-12-33-186535,2406081,45,
2411138,2411172,2022-07-26_19-12-38-407370,2411177,34,
2416290,2416317,2022-07-26_19-12-43-683502,2416320,27,
2421405,2421467,2022-07-26_19-12-48-959140,2421473,62,
2426516,2426544,2022-07-26_19-12-54-171663,2426546,28,
2431621,2431645,2022-07-26_19-12-59-400304,2431648,24,
2436735,2436757,2022-07-26_19-13-04-639701,2436760,22,
2441884,2441923,2022-07-26_19-13-09-934986,2441926,39,
2447057,2447081,2022-07-26_19-13-15-223880,2447085,24,
2452241,2452316,2022-07-26_19-13-20-590619,2452319,75,
2457368,2457417,2022-07-26_19-13-25-818569,2457420,49,
2462476,2462554,2022-07-26_19-13-31-081338,2462558,78,
2467582,2472686,2022-07-26_19-13-36-365282,2472702,5104,
2472726,2472799,2022-07-26_19-13-41-590584,2472802,73,
2477793,2477819,2022-07-26_19-13-46-737897,2477822,26,
2482909,2482984,2022-07-26_19-13-52-027783,2482987,75,
2488028,2488052,2022-07-26_19-13-57-227523,2488057,24,
2493150,2493175,2022-07-26_19-14-02-479422,2493179,25,
2498261,2503382,2022-07-26_19-14-07-905660,2503387,5121,
2503388,2503482,2022-07-26_19-14-13-029610,2503487,94,
2508496,2508551,2022-07-26_19-14-18-242756,2508554,55,
2513610,2513669,2022-07-26_19-14-23-482162,2513675,59,
2518732,2518757,2022-07-26_19-14-28-707336,2518760,25,
2523843,2523930,2022-07-26_19-14-34-012159,2523933,87,
2528947,2529030,2022-07-26_19-14-39-241115,2529033,83,
2534078,2534101,2022-07-26_19-14-44-442375,2534104,23,
2539193,2539237,2022-07-26_19-14-49-691097,2539242,44,
2544295,2544320,2022-07-26_19-14-54-916919,2544323,25,
2549400,2549426,2022-07-26_19-15-00-153060,2549429,26,
2554518,2554589,2022-07-26_19-15-05-445669,2554592,71,
2559660,2559683,2022-07-26_19-15-10-666165,2559686,23,
2564767,2564793,2022-07-26_19-15-15-902960,2564796,26,
2569865,2569888,2022-07-26_19-15-21-130812,2569891,23,
2575025,2575050,2022-07-26_19-15-26-419134,2575053,25,
2580143,2580177,2022-07-26_19-15-31-671111,2580181,34,
2585244,2585272,2022-07-26_19-15-36-902646,2585276,28,
2590349,2590374,2022-07-26_19-15-42-131519,2590377,25,
2595519,2595556,2022-07-26_19-15-47-442171,2595559,37,
