LocalTimestamp,EmotiBitTimestamp,PacketNumber,DataLength,TypeTag,ProtocolVersion,DataReliability,EM
1658874884.794277,193432.000,29436,4,EM,1,100,PS
1658874884.845793,193482.250,29469,4,EM,1,100,RS
1658874884.897310,193532.500,29469,4,EM,1,100,RB
1658874884.948826,193582.750,29469,4,EM,1,100,2022-07-26_18-34-42-117413.csv
1658874885.000342,193633.000,29469,4,EM,1,100,PS
1658874885.065186,193696.250,29504,4,EM,1,100,RS
1658874885.130030,193759.500,29504,4,EM,1,100,RB
1658874885.194874,193822.750,29504,4,EM,1,100,2022-07-26_18-34-42-117413.csv
1658874885.259718,193886.000,29504,4,EM,1,100,PS
1658874885.311234,193936.250,29536,4,EM,1,100,RS
1658874885.362750,193986.500,29536,4,EM,1,100,RB
1658874885.414267,194036.750,29536,4,EM,1,100,2022-07-26_18-34-42-117413.csv
1658874885.465783,194087.000,29536,4,EM,1,100,PS
1658874885.540110,194159.500,29569,4,EM,1,100,RS
1658874885.614437,194232.000,29569,4,EM,1,100,RB
1658874885.688764,194304.500,29569,4,EM,1,100,2022-07-26_18-34-42-117413.csv
1658874885.763091,194377.000,29569,4,EM,1,100,PS
1658874885.814607,194427.250,29603,4,EM,1,100,RS
1658874885.866123,194477.500,29603,4,EM,1,100,RB
1658874885.917640,194527.750,29603,4,EM,1,100,2022-07-26_18-34-42-117413.csv
1658874885.969156,194578.000,29603,4,EM,1,100,PS
1658874886.020672,194628.250,29638,4,EM,1,100,RS
1658874886.072189,194678.500,29638,4,EM,1,100,RB
1658874886.123705,194728.750,29638,4,EM,1,100,2022-07-26_18-34-42-117413.csv
1658874886.175221,194779.000,29638,4,EM,1,100,PS
1658874886.238271,194840.500,29671,4,EM,1,100,RS
1658874886.301321,194902.000,29671,4,EM,1,100,RB
1658874886.364371,194963.500,29671,4,EM,1,100,2022-07-26_18-34-42-117413.csv
1658874886.427420,195025.000,29671,4,EM,1,100,PS
1658874886.478937,195075.250,29705,4,EM,1,100,RS
1658874886.530453,195125.500,29705,4,EM,1,100,RB
1658874886.581969,195175.750,29705,4,EM,1,100,2022-07-26_18-34-42-117413.csv
1658874886.633486,195226.000,29705,4,EM,1,100,PS
1658874886.685002,195276.250,29739,4,EM,1,100,RS
1658874886.736518,195326.500,29739,4,EM,1,100,RB
1658874886.788034,195376.750,29739,4,EM,1,100,2022-07-26_18-34-42-117413.csv
1658874886.839551,195427.000,29739,4,EM,1,100,PS
1658874886.925411,195510.750,29755,4,EM,1,100,RS
1658874887.011272,195594.500,29755,4,EM,1,100,RB
1658874887.097132,195678.250,29755,4,EM,1,100,2022-07-26_18-34-42-117413.csv
1658874887.182993,195762.000,29755,4,EM,1,100,PS
1658874887.244248,195821.750,29774,4,EM,1,100,RS
1658874887.305504,195881.500,29774,4,EM,1,100,RB
1658874887.366760,195941.250,29774,4,EM,1,100,2022-07-26_18-34-42-117413.csv
1658874887.428015,196001.000,29774,4,EM,1,100,PS
1658874887.483889,196055.500,29794,4,EM,1,100,RS
1658874887.539762,196110.000,29794,4,EM,1,100,RB
1658874887.595636,196164.500,29794,4,EM,1,100,2022-07-26_18-34-42-117413.csv
1658874887.651509,196219.000,29794,4,EM,1,100,PS
1658874887.704563,196270.750,29828,4,EM,1,100,RS
1658874887.757617,196322.500,29828,4,EM,1,100,RB
1658874887.810671,196374.250,29828,4,EM,1,100,2022-07-26_18-34-42-117413.csv
1658874887.863725,196426.000,29828,4,EM,1,100,PS
1658874887.915242,196476.250,29861,4,EM,1,100,RS
1658874887.966758,196526.500,29861,4,EM,1,100,RB
1658874888.018274,196576.750,29861,4,EM,1,100,2022-07-26_18-34-42-117413.csv
1658874888.069791,196627.000,29861,4,EM,1,100,PS
1658874888.121307,196677.250,29896,4,EM,1,100,RS
1658874888.172823,196727.500,29896,4,EM,1,100,RB
1658874888.224339,196777.750,29896,4,EM,1,100,2022-07-26_18-34-42-117413.csv
1658874888.275856,196828.000,29896,4,EM,1,100,PS
1658874888.327372,196878.250,29928,4,EM,1,100,RS
1658874888.378888,196928.500,29928,4,EM,1,100,RB
1658874888.430405,196978.750,29928,4,EM,1,100,2022-07-26_18-34-42-117413.csv
1658874888.481921,197029.000,29928,4,EM,1,100,PS
1658874888.540101,197085.750,29966,4,EM,1,100,RS
1658874888.598281,197142.500,29966,4,EM,1,100,RB
1658874888.656461,197199.250,29966,4,EM,1,100,2022-07-26_18-34-42-117413.csv
1658874888.714641,197256.000,29966,4,EM,1,100,PS
1658874888.766158,197306.250,29998,4,EM,1,100,RS
1658874888.817674,197356.500,29998,4,EM,1,100,RB
1658874888.869190,197406.750,29998,4,EM,1,100,2022-07-26_18-34-42-117413.csv
1658874888.920707,197457.000,29998,4,EM,1,100,PS
1658874888.972223,197507.250,30035,4,EM,1,100,RS
1658874889.023739,197557.500,30035,4,EM,1,100,RB
1658874889.075255,197607.750,30035,4,EM,1,100,2022-07-26_18-34-42-117413.csv
1658874889.126771,197658.000,30035,4,EM,1,100,PS
1658874889.178288,197708.250,30066,4,EM,1,100,RS
1658874889.229804,197758.500,30066,4,EM,1,100,RB
1658874889.281320,197808.750,30066,4,EM,1,100,2022-07-26_18-34-42-117413.csv
1658874889.332837,197859.000,30066,4,EM,1,100,PS
1658874889.384353,197909.250,30100,4,EM,1,100,RS
1658874889.435869,197959.500,30100,4,EM,1,100,RB
1658874889.487386,198009.750,30100,4,EM,1,100,2022-07-26_18-34-42-117413.csv
1658874889.538902,198060.000,30100,4,EM,1,100,PS
1658874889.590418,198110.250,30131,4,EM,1,100,RS
1658874889.641934,198160.500,30131,4,EM,1,100,RB
1658874889.693451,198210.750,30131,4,EM,1,100,2022-07-26_18-34-42-117413.csv
1658874889.744967,198261.000,30131,4,EM,1,100,PS
1658874889.796483,198311.250,30165,4,EM,1,100,RS
1658874889.848000,198361.500,30165,4,EM,1,100,RB
1658874889.899516,198411.750,30165,4,EM,1,100,2022-07-26_18-34-42-117413.csv
1658874889.951032,198462.000,30165,4,EM,1,100,PS
1658874890.002548,198512.250,30200,4,EM,1,100,RS
1658874890.054065,198562.500,30200,4,EM,1,100,RB
1658874890.105581,198612.750,30200,4,EM,1,100,2022-07-26_18-34-42-117413.csv
1658874890.157097,198663.000,30200,4,EM,1,100,PS
1658874890.208614,198713.250,30231,4,EM,1,100,RS
1658874890.260130,198763.500,30231,4,EM,1,100,RB
1658874890.311646,198813.750,30231,4,EM,1,100,2022-07-26_18-34-42-117413.csv
1658874890.363163,198864.000,30231,4,EM,1,100,PS
1658874890.414679,198914.250,30265,4,EM,1,100,RS
1658874890.466195,198964.500,30265,4,EM,1,100,RB
1658874890.517711,199014.750,30265,4,EM,1,100,2022-07-26_18-34-42-117413.csv
1658874890.569228,199065.000,30265,4,EM,1,100,PS
1658874890.620744,199115.250,30297,4,EM,1,100,RS
1658874890.672260,199165.500,30297,4,EM,1,100,RB
1658874890.723777,199215.750,30297,4,EM,1,100,2022-07-26_18-34-42-117413.csv
1658874890.775293,199266.000,30297,4,EM,1,100,PS
1658874890.826809,199316.250,30330,4,EM,1,100,RS
1658874890.878325,199366.500,30330,4,EM,1,100,RB
1658874890.929842,199416.750,30330,4,EM,1,100,2022-07-26_18-34-42-117413.csv
1658874890.981358,199467.000,30330,4,EM,1,100,PS
1658874891.032874,199517.250,30363,4,EM,1,100,RS
1658874891.084391,199567.500,30363,4,EM,1,100,RB
1658874891.135907,199617.750,30363,4,EM,1,100,2022-07-26_18-34-42-117413.csv
1658874891.187423,199668.000,30363,4,EM,1,100,PS
1658874891.239196,199718.500,30396,4,EM,1,100,RS
1658874891.290968,199769.000,30396,4,EM,1,100,RB
1658874891.342741,199819.500,30396,4,EM,1,100,2022-07-26_18-34-42-117413.csv
1658874891.394514,199870.000,30396,4,EM,1,100,PS
1658874891.447568,199921.750,30428,4,EM,1,100,RS
1658874891.500622,199973.500,30428,4,EM,1,100,RB
1658874891.553676,200025.250,30428,4,EM,1,100,2022-07-26_18-34-42-117413.csv
1658874891.606730,200077.000,30428,4,EM,1,100,PS
1658874891.658246,200127.250,30462,4,EM,1,100,RS
1658874891.709763,200177.500,30462,4,EM,1,100,RB
1658874891.761279,200227.750,30462,4,EM,1,100,2022-07-26_18-34-42-117413.csv
1658874891.812795,200278.000,30462,4,EM,1,100,PS
1658874891.864311,200328.250,30495,4,EM,1,100,RS
1658874891.915828,200378.500,30495,4,EM,1,100,RB
1658874891.967344,200428.750,30495,4,EM,1,100,2022-07-26_18-34-42-117413.csv
1658874892.018860,200479.000,30495,4,EM,1,100,PS
1658874892.070377,200529.250,30528,4,EM,1,100,RS
1658874892.121893,200579.500,30528,4,EM,1,100,RB
1658874892.173409,200629.750,30528,4,EM,1,100,2022-07-26_18-34-42-117413.csv
1658874892.224926,200680.000,30528,4,EM,1,100,PS
1658874892.276442,200730.250,30562,4,EM,1,100,RS
1658874892.327958,200780.500,30562,4,EM,1,100,RB
1658874892.379474,200830.750,30562,4,EM,1,100,2022-07-26_18-34-42-117413.csv
1658874892.430991,200881.000,30562,4,EM,1,100,PS
1658874892.482507,200931.250,30593,4,EM,1,100,RS
1658874892.534023,200981.500,30593,4,EM,1,100,RB
1658874892.585540,201031.750,30593,4,EM,1,100,2022-07-26_18-34-42-117413.csv
1658874892.637056,201082.000,30593,4,EM,1,100,PS
1658874892.689341,201133.000,30627,4,EM,1,100,RS
1658874892.741626,201184.000,30627,4,EM,1,100,RB
1658874892.793911,201235.000,30627,4,EM,1,100,2022-07-26_18-34-42-117413.csv
1658874892.846197,201286.000,30627,4,EM,1,100,PS
1658874892.897713,201336.250,30658,4,EM,1,100,RS
1658874892.949229,201386.500,30658,4,EM,1,100,RB
1658874893.000746,201436.750,30658,4,EM,1,100,2022-07-26_18-34-42-117413.csv
1658874893.052262,201487.000,30658,4,EM,1,100,PS
1658874893.103778,201537.250,30693,4,EM,1,100,RS
1658874893.155294,201587.500,30693,4,EM,1,100,RB
1658874893.206811,201637.750,30693,4,EM,1,100,2022-07-26_18-34-42-117413.csv
1658874893.258327,201688.000,30693,4,EM,1,100,PS
1658874893.313688,201742.000,30727,4,EM,1,100,RS
1658874893.369049,201796.000,30727,4,EM,1,100,RB
1658874893.424409,201850.000,30727,4,EM,1,100,2022-07-26_18-34-42-117413.csv
1658874893.479770,201904.000,30727,4,EM,1,100,PS
1658874893.531286,201954.250,30758,4,EM,1,100,RS
1658874893.582803,202004.500,30758,4,EM,1,100,RB
1658874893.634319,202054.750,30758,4,EM,1,100,2022-07-26_18-34-42-117413.csv
1658874893.685835,202105.000,30758,4,EM,1,100,PS
1658874893.737352,202155.250,30792,4,EM,1,100,RS
1658874893.788868,202205.500,30792,4,EM,1,100,RB
1658874893.840384,202255.750,30792,4,EM,1,100,2022-07-26_18-34-42-117413.csv
1658874893.891901,202306.000,30792,4,EM,1,100,PS
1658874893.948799,202361.500,30832,4,EM,1,100,RS
1658874894.005698,202417.000,30832,4,EM,1,100,RB
1658874894.062596,202472.500,30832,4,EM,1,100,2022-07-26_18-34-42-117413.csv
1658874894.119495,202528.000,30832,4,EM,1,100,PS
1658874894.171011,202578.250,30863,4,EM,1,100,RS
1658874894.222528,202628.500,30863,4,EM,1,100,RB
1658874894.274044,202678.750,30863,4,EM,1,100,2022-07-26_18-34-42-117413.csv
1658874894.325560,202729.000,30863,4,EM,1,100,PS
1658874894.377076,202779.250,30897,4,EM,1,100,RS
1658874894.428593,202829.500,30897,4,EM,1,100,RB
1658874894.480109,202879.750,30897,4,EM,1,100,2022-07-26_18-34-42-117413.csv
1658874894.531625,202930.000,30897,4,EM,1,100,PS
1658874894.583654,202980.750,30933,4,EM,1,100,RS
1658874894.635683,203031.500,30933,4,EM,1,100,RB
1658874894.687712,203082.250,30933,4,EM,1,100,2022-07-26_18-34-42-117413.csv
1658874894.739741,203133.000,30933,4,EM,1,100,PS
1658874894.793051,203185.000,30966,4,EM,1,100,RS
1658874894.846362,203237.000,30966,4,EM,1,100,RB
1658874894.899672,203289.000,30966,4,EM,1,100,2022-07-26_18-34-42-117413.csv
1658874894.952982,203341.000,30966,4,EM,1,100,PS
1658874895.004499,203391.250,30999,4,EM,1,100,RS
1658874895.056015,203441.500,30999,4,EM,1,100,RB
1658874895.107531,203491.750,30999,4,EM,1,100,2022-07-26_18-34-42-117413.csv
1658874895.159048,203542.000,30999,4,EM,1,100,PS
1658874895.210564,203592.250,31032,4,EM,1,100,RS
1658874895.262080,203642.500,31032,4,EM,1,100,RB
1658874895.313596,203692.750,31032,4,EM,1,100,2022-07-26_18-34-42-117413.csv
1658874895.365113,203743.000,31032,4,EM,1,100,PS
1658874895.417654,203794.250,31066,4,EM,1,100,RS
1658874895.470196,203845.500,31066,4,EM,1,100,RB
1658874895.522737,203896.750,31066,4,EM,1,100,2022-07-26_18-34-42-117413.csv
1658874895.575279,203948.000,31066,4,EM,1,100,PS
1658874895.631665,204003.000,31098,4,EM,1,100,RS
1658874895.688051,204058.000,31098,4,EM,1,100,RB
1658874895.744437,204113.000,31098,4,EM,1,100,2022-07-26_18-34-42-117413.csv
1658874895.800822,204168.000,31098,4,EM,1,100,PS
1658874895.852339,204218.250,31131,4,EM,1,100,RS
1658874895.903855,204268.500,31131,4,EM,1,100,RB
1658874895.955371,204318.750,31131,4,EM,1,100,2022-07-26_18-34-42-117413.csv
1658874896.006888,204369.000,31131,4,EM,1,100,PS
1658874896.058404,204419.250,31164,4,EM,1,100,RS
1658874896.109920,204469.500,31164,4,EM,1,100,RB
1658874896.161437,204519.750,31164,4,EM,1,100,2022-07-26_18-34-42-117413.csv
1658874896.212953,204570.000,31164,4,EM,1,100,PS
1658874896.264469,204620.250,31198,4,EM,1,100,RS
1658874896.315985,204670.500,31198,4,EM,1,100,RB
1658874896.367502,204720.750,31198,4,EM,1,100,2022-07-26_18-34-42-117413.csv
1658874896.419018,204771.000,31198,4,EM,1,100,PS
1658874896.470534,204821.250,31229,4,EM,1,100,RS
1658874896.522051,204871.500,31229,4,EM,1,100,RB
1658874896.573567,204921.750,31229,4,EM,1,100,2022-07-26_18-34-42-117413.csv
1658874896.625083,204972.000,31229,4,EM,1,100,PS
1658874896.676600,205022.250,31265,4,EM,1,100,RS
1658874896.728116,205072.500,31265,4,EM,1,100,RB
1658874896.779632,205122.750,31265,4,EM,1,100,2022-07-26_18-34-42-117413.csv
1658874896.831148,205173.000,31265,4,EM,1,100,PS
1658874896.882665,205223.250,31296,4,EM,1,100,RS
1658874896.934181,205273.500,31296,4,EM,1,100,RB
1658874896.985697,205323.750,31296,4,EM,1,100,2022-07-26_18-34-42-117413.csv
1658874897.037214,205374.000,31296,4,EM,1,100,PS
1658874897.088730,205424.250,31331,4,EM,1,100,RS
1658874897.140246,205474.500,31331,4,EM,1,100,RB
1658874897.191762,205524.750,31331,4,EM,1,100,2022-07-26_18-34-42-117413.csv
1658874897.243279,205575.000,31331,4,EM,1,100,PS
1658874897.294795,205625.250,31365,4,EM,1,100,RS
1658874897.346311,205675.500,31365,4,EM,1,100,RB
1658874897.397828,205725.750,31365,4,EM,1,100,2022-07-26_18-34-42-117413.csv
1658874897.449344,205776.000,31365,4,EM,1,100,PS
1658874897.501117,205826.500,31396,4,EM,1,100,RS
1658874897.552889,205877.000,31396,4,EM,1,100,RB
1658874897.604662,205927.500,31396,4,EM,1,100,2022-07-26_18-34-42-117413.csv
1658874897.656434,205978.000,31396,4,EM,1,100,PS
1658874897.707694,206028.000,31430,4,EM,1,100,RS
1658874897.758954,206078.000,31430,4,EM,1,100,RB
1658874897.810214,206128.000,31430,4,EM,1,100,2022-07-26_18-34-42-117413.csv
1658874897.861474,206178.000,31430,4,EM,1,100,PS
1658874897.912991,206228.250,31463,4,EM,1,100,RS
1658874897.964507,206278.500,31463,4,EM,1,100,RB
1658874898.016023,206328.750,31463,4,EM,1,100,2022-07-26_18-34-42-117413.csv
1658874898.067539,206379.000,31463,4,EM,1,100,PS
1658874898.119056,206429.250,31496,4,EM,1,100,RS
1658874898.170572,206479.500,31496,4,EM,1,100,RB
1658874898.222088,206529.750,31496,4,EM,1,100,2022-07-26_18-34-42-117413.csv
1658874898.273605,206580.000,31496,4,EM,1,100,PS
1658874898.325121,206630.250,31528,4,EM,1,100,RS
1658874898.376637,206680.500,31528,4,EM,1,100,RB
1658874898.428154,206730.750,31528,4,EM,1,100,2022-07-26_18-34-42-117413.csv
1658874898.479670,206781.000,31528,4,EM,1,100,PS
1658874898.531186,206831.250,31561,4,EM,1,100,RS
1658874898.582702,206881.500,31561,4,EM,1,100,RB
1658874898.634219,206931.750,31561,4,EM,1,100,2022-07-26_18-34-42-117413.csv
1658874898.685735,206982.000,31561,4,EM,1,100,PS
1658874898.737251,207032.250,31593,4,EM,1,100,RS
1658874898.788768,207082.500,31593,4,EM,1,100,RB
1658874898.840284,207132.750,31593,4,EM,1,100,2022-07-26_18-34-42-117413.csv
1658874898.891800,207183.000,31593,4,EM,1,100,PS
1658874898.943316,207233.250,31628,4,EM,1,100,RS
1658874898.994833,207283.500,31628,4,EM,1,100,RB
1658874899.046349,207333.750,31628,4,EM,1,100,2022-07-26_18-34-42-117413.csv
1658874899.097865,207384.000,31628,4,EM,1,100,PS
1658874899.167323,207451.750,31650,4,EM,1,100,RS
1658874899.236780,207519.500,31650,4,EM,1,100,RB
1658874899.306237,207587.250,31650,4,EM,1,100,2022-07-26_18-34-42-117413.csv
1658874899.375695,207655.000,31650,4,EM,1,100,PS
1658874899.427211,207705.250,31682,4,EM,1,100,RS
1658874899.478727,207755.500,31682,4,EM,1,100,RB
1658874899.530243,207805.750,31682,4,EM,1,100,2022-07-26_18-34-42-117413.csv
1658874899.581760,207856.000,31682,4,EM,1,100,PS
1658874899.633276,207906.250,31716,4,EM,1,100,RS
1658874899.684792,207956.500,31716,4,EM,1,100,RB
1658874899.736309,208006.750,31716,4,EM,1,100,2022-07-26_18-34-42-117413.csv
1658874899.787825,208057.000,31716,4,EM,1,100,PS
1658874899.841135,208109.000,31747,4,EM,1,100,RS
1658874899.894446,208161.000,31747,4,EM,1,100,RB
1658874899.947756,208213.000,31747,4,EM,1,100,2022-07-26_18-34-42-117413.csv
1658874900.001066,208265.000,31747,4,EM,1,100,PS
1658874900.052326,208315.000,31782,4,EM,1,100,RS
1658874900.103586,208365.000,31782,4,EM,1,100,RB
1658874900.154846,208415.000,31782,4,EM,1,100,2022-07-26_18-34-42-117413.csv
1658874900.206106,208465.000,31782,4,EM,1,100,PS
1658874900.257623,208515.250,31815,4,EM,1,100,RS
1658874900.309139,208565.500,31815,4,EM,1,100,RB
1658874900.360655,208615.750,31815,4,EM,1,100,2022-07-26_18-34-42-117413.csv
1658874900.412172,208666.000,31815,4,EM,1,100,PS
1658874900.463688,208716.250,31847,4,EM,1,100,RS
1658874900.515204,208766.500,31847,4,EM,1,100,RB
1658874900.566720,208816.750,31847,4,EM,1,100,2022-07-26_18-34-42-117413.csv
1658874900.618237,208867.000,31847,4,EM,1,100,PS
1658874900.669753,208917.250,31881,4,EM,1,100,RS
1658874900.721269,208967.500,31881,4,EM,1,100,RB
1658874900.772786,209017.750,31881,4,EM,1,100,2022-07-26_18-34-42-117413.csv
1658874900.824302,209068.000,31881,4,EM,1,100,PS
1658874900.875818,209118.250,31912,4,EM,1,100,RS
1658874900.927335,209168.500,31912,4,EM,1,100,RB
1658874900.978851,209218.750,31912,4,EM,1,100,2022-07-26_18-34-42-117413.csv
1658874901.030367,209269.000,31912,4,EM,1,100,PS
1658874901.084190,209321.500,31947,4,EM,1,100,RS
1658874901.138013,209374.000,31947,4,EM,1,100,RB
1658874901.191836,209426.500,31947,4,EM,1,100,2022-07-26_18-34-42-117413.csv
1658874901.245659,209479.000,31947,4,EM,1,100,PS
1658874901.297175,209529.250,31979,4,EM,1,100,RS
1658874901.348692,209579.500,31979,4,EM,1,100,RB
1658874901.400208,209629.750,31979,4,EM,1,100,2022-07-26_18-34-42-117413.csv
1658874901.451724,209680.000,31979,4,EM,1,100,PS
1658874901.503241,209730.250,32012,4,EM,1,100,RS
1658874901.554757,209780.500,32012,4,EM,1,100,RB
1658874901.606273,209830.750,32012,4,EM,1,100,2022-07-26_18-34-42-117413.csv
1658874901.657789,209881.000,32012,4,EM,1,100,PS
1658874901.709306,209931.250,32045,4,EM,1,100,RS
1658874901.760822,209981.500,32045,4,EM,1,100,RB
1658874901.812338,210031.750,32045,4,EM,1,100,2022-07-26_18-34-42-117413.csv
1658874901.863854,210082.000,32045,4,EM,1,100,PS
1658874901.915371,210132.250,32078,4,EM,1,100,RS
1658874901.966887,210182.500,32078,4,EM,1,100,RB
1658874902.018403,210232.750,32078,4,EM,1,100,2022-07-26_18-34-42-117413.csv
1658874902.069920,210283.000,32078,4,EM,1,100,PS
1658874902.121436,210333.250,32114,4,EM,1,100,RS
1658874902.172952,210383.500,32114,4,EM,1,100,RB
1658874902.224468,210433.750,32114,4,EM,1,100,2022-07-26_18-34-42-117413.csv
1658874902.275985,210484.000,32114,4,EM,1,100,PS
1658874902.327501,210534.250,32146,4,EM,1,100,RS
1658874902.379017,210584.500,32146,4,EM,1,100,RB
1658874902.430534,210634.750,32146,4,EM,1,100,2022-07-26_18-34-42-117413.csv
1658874902.482050,210685.000,32146,4,EM,1,100,PS
1658874902.533566,210735.250,32179,4,EM,1,100,RS
1658874902.585083,210785.500,32179,4,EM,1,100,RB
1658874902.636599,210835.750,32179,4,EM,1,100,2022-07-26_18-34-42-117413.csv
1658874902.688115,210886.000,32179,4,EM,1,100,PS
1658874902.739631,210936.250,32211,4,EM,1,100,RS
1658874902.791148,210986.500,32211,4,EM,1,100,RB
1658874902.842664,211036.750,32211,4,EM,1,100,2022-07-26_18-34-42-117413.csv
1658874902.894180,211087.000,32211,4,EM,1,100,PS
1658874902.945697,211137.250,32246,4,EM,1,100,RS
1658874902.997213,211187.500,32246,4,EM,1,100,RB
1658874903.048729,211237.750,32246,4,EM,1,100,2022-07-26_18-34-42-117413.csv
1658874903.100245,211288.000,32246,4,EM,1,100,PS
1658874903.151762,211338.250,32278,4,EM,1,100,RS
1658874903.203278,211388.500,32278,4,EM,1,100,RB
1658874903.254794,211438.750,32278,4,EM,1,100,2022-07-26_18-34-42-117413.csv
1658874903.306311,211489.000,32278,4,EM,1,100,PS
1658874903.357827,211539.250,32311,4,EM,1,100,RS
1658874903.409343,211589.500,32311,4,EM,1,100,RB
1658874903.460860,211639.750,32311,4,EM,1,100,2022-07-26_18-34-42-117413.csv
1658874903.512376,211690.000,32311,4,EM,1,100,PS
1658874903.563892,211740.250,32344,4,EM,1,100,RS
1658874903.615408,211790.500,32344,4,EM,1,100,RB
1658874903.666925,211840.750,32344,4,EM,1,100,2022-07-26_18-34-42-117413.csv
1658874903.718441,211891.000,32344,4,EM,1,100,PS
1658874903.769957,211941.250,32376,4,EM,1,100,RS
1658874903.821474,211991.500,32376,4,EM,1,100,RB
1658874903.872990,212041.750,32376,4,EM,1,100,2022-07-26_18-34-42-117413.csv
1658874903.924506,212092.000,32376,4,EM,1,100,PS
1658874903.976279,212142.500,32411,4,EM,1,100,RS
1658874904.028051,212193.000,32411,4,EM,1,100,RB
1658874904.079824,212243.500,32411,4,EM,1,100,2022-07-26_18-34-42-117413.csv
1658874904.131597,212294.000,32411,4,EM,1,100,PS
1658874904.183113,212344.250,32442,4,EM,1,100,RS
1658874904.234629,212394.500,32442,4,EM,1,100,RB
1658874904.286145,212444.750,32442,4,EM,1,100,2022-07-26_18-34-42-117413.csv
1658874904.337662,212495.000,32442,4,EM,1,100,PS
1658874904.397636,212553.500,32465,4,EM,1,100,RS
1658874904.457610,212612.000,32465,4,EM,1,100,RB
1658874904.517584,212670.500,32465,4,EM,1,100,2022-07-26_18-34-42-117413.csv
1658874904.577559,212729.000,32465,4,EM,1,100,PS
1658874904.631638,212781.750,32497,4,EM,1,100,RS
1658874904.685717,212834.500,32497,4,EM,1,100,RB
1658874904.739796,212887.250,32497,4,EM,1,100,2022-07-26_18-34-42-117413.csv
1658874904.793876,212940.000,32497,4,EM,1,100,PS
1658874904.845392,212990.250,32530,4,EM,1,100,RS
1658874904.896908,213040.500,32530,4,EM,1,100,RB
1658874904.948425,213090.750,32530,4,EM,1,100,2022-07-26_18-34-42-117413.csv
1658874904.999941,213141.000,32530,4,EM,1,100,PS
1658874905.051457,213191.250,32565,4,EM,1,100,RS
1658874905.102973,213241.500,32565,4,EM,1,100,RB
